Simulation #15, Parameters: eta = 0.860772 | rho = 0.827736 | v0 = 0.860772s
Step 61000 | Order = 0.019156517356836759 | Time = 92s
Step 62000 | Order = 0.019156517356836763 | Time = 94s
Step 63000 | Order = 0.019156517356836763 | Time = 95s
Step 64000 | Order = 0.019156517356836763 | Time = 97s
Step 65000 | Order = 0.019156517356836759 | Time = 98s
Step 66000 | Order = 0.019156517356836759 | Time = 100s
Step 67000 | Order = 0.019156517356836763 | Time = 101s
Step 68000 | Order = 0.019156517356836763 | Time = 103s
Step 69000 | Order = 0.019156517356836763 | Time = 104s
Step 70000 | Order = 0.019156517356836763 | Time = 106s
Step 71000 | Order = 0.019156517356836759 | Time = 107s
Step 72000 | Order = 0.019156517356836763 | Time = 109s
Step 73000 | Order = 0.019156517356836759 | Time = 110s
Step 74000 | Order = 0.019156517356836759 | Time = 112s
Step 75000 | Order = 0.019156517356836759 | Time = 113s
Step 76000 | Order = 0.019156517356836763 | Time = 114s
Step 77000 | Order = 0.019156517356836763 | Time = 116s
Step 78000 | Order = 0.019156517356836759 | Time = 117s
Step 79000 | Order = 0.019156517356836763 | Time = 119s
Step 80000 | Order = 0.019156517356836759 | Time = 120s
Step 81000 | Order = 0.019156517356836759 | Time = 122s
Step 82000 | Order = 0.019156517356836759 | Time = 123s
Step 83000 | Order = 0.019156517356836759 | Time = 125s
Step 84000 | Order = 0.019156517356836759 | Time = 126s
Step 85000 | Order = 0.019156517356836759 | Time = 128s
Step 86000 | Order = 0.019156517356836759 | Time = 130s
Step 87000 | Order = 0.019156517356836759 | Time = 131s
Step 88000 | Order = 0.019156517356836759 | Time = 132s
Step 89000 | Order = 0.019156517356836763 | Time = 134s
Step 90000 | Order = 0.019156517356836763 | Time = 135s
Step 91000 | Order = 0.019156517356836759 | Time = 137s
Step 92000 | Order = 0.019156517356836759 | Time = 138s
Step 93000 | Order = 0.019156517356836759 | Time = 140s
Step 94000 | Order = 0.019156517356836763 | Time = 141s
Step 95000 | Order = 0.019156517356836759 | Time = 143s
Step 96000 | Order = 0.019156517356836759 | Time = 144s
Step 97000 | Order = 0.019156517356836759 | Time = 146s
Step 98000 | Order = 0.019156517356836759 | Time = 147s
Step 99000 | Order = 0.019156517356836759 | Time = 149s
Step 100000 | Order = 0.019156517356836763 | Time = 150s
Step 101000 | Order = 0.019156517356836763 | Time = 152s
Step 102000 | Order = 0.019156517356836759 | Time = 153s
Step 103000 | Order = 0.019156517356836763 | Time = 155s
Step 104000 | Order = 0.019156517356836763 | Time = 156s
Step 105000 | Order = 0.019156517356836759 | Time = 158s
Step 106000 | Order = 0.019156517356836763 | Time = 159s
Step 107000 | Order = 0.019156517356836759 | Time = 161s
Step 108000 | Order = 0.019156517356836759 | Time = 162s
Step 109000 | Order = 0.019156517356836759 | Time = 164s
Step 110000 | Order = 0.019156517356836759 | Time = 165s
Step 111000 | Order = 0.019156517356836759 | Time = 167s
Step 112000 | Order = 0.019156517356836759 | Time = 168s
Step 113000 | Order = 0.019156517356836759 | Time = 170s
Step 114000 | Order = 0.019156517356836763 | Time = 171s
Step 115000 | Order = 0.019156517356836759 | Time = 173s
Step 116000 | Order = 0.019156517356836759 | Time = 174s
Step 117000 | Order = 0.019156517356836763 | Time = 176s
Step 118000 | Order = 0.019156517356836759 | Time = 177s
Step 119000 | Order = 0.019156517356836759 | Time = 179s
Step 120000 | Order = 0.019156517356836759 | Time = 180s
Step 121000 | Order = 0.019156517356836763 | Time = 182s
Step 122000 | Order = 0.019156517356836759 | Time = 183s
Step 123000 | Order = 0.019156517356836763 | Time = 185s
Step 124000 | Order = 0.019156517356836759 | Time = 186s
Step 125000 | Order = 0.019156517356836759 | Time = 188s
Step 126000 | Order = 0.019156517356836759 | Time = 189s
Step 127000 | Order = 0.019156517356836763 | Time = 191s
Step 128000 | Order = 0.019156517356836759 | Time = 192s
Step 129000 | Order = 0.019156517356836763 | Time = 194s
Step 130000 | Order = 0.019156517356836759 | Time = 195s
Step 131000 | Order = 0.019156517356836759 | Time = 197s
Step 132000 | Order = 0.019156517356836763 | Time = 198s
Step 133000 | Order = 0.019156517356836763 | Time = 200s
Step 134000 | Order = 0.019156517356836763 | Time = 201s
Step 135000 | Order = 0.019156517356836763 | Time = 202s
Step 136000 | Order = 0.019156517356836759 | Time = 204s
Step 137000 | Order = 0.019156517356836759 | Time = 205s
Step 138000 | Order = 0.019156517356836759 | Time = 207s
Step 139000 | Order = 0.019156517356836759 | Time = 208s
Step 140000 | Order = 0.019156517356836759 | Time = 210s
Step 141000 | Order = 0.019156517356836759 | Time = 211s
Step 142000 | Order = 0.019156517356836759 | Time = 213s
Step 143000 | Order = 0.019156517356836763 | Time = 214s
Step 144000 | Order = 0.019156517356836759 | Time = 216s
Step 145000 | Order = 0.019156517356836763 | Time = 217s
Step 146000 | Order = 0.019156517356836759 | Time = 219s
Step 147000 | Order = 0.019156517356836759 | Time = 220s
Step 148000 | Order = 0.019156517356836759 | Time = 222s
Step 149000 | Order = 0.019156517356836759 | Time = 223s
Step 150000 | Order = 0.019156517356836763 | Time = 225s
