Simulation #135, Parameters: eta = 0.791327 | rho = 0.373516 | v0 = 0.0845636s
Step 0 | Order = 0.012200315459820574 | Time = 0s
Step 1000 | Order = 0.012446483956211321 | Time = 1s
Step 2000 | Order = 0.011346601235804608 | Time = 1s
Step 3000 | Order = 0.007934847516771858 | Time = 1s
Step 4000 | Order = 0.010065036421322596 | Time = 2s
Step 5000 | Order = 0.015581701768385879 | Time = 2s
Step 6000 | Order = 0.018464123562566978 | Time = 3s
Step 7000 | Order = 0.010236966039663805 | Time = 3s
Step 8000 | Order = 0.011223717917785276 | Time = 4s
Step 9000 | Order = 0.0068647020966609807 | Time = 4s
Step 10000 | Order = 0.005311540968735067 | Time = 4s
Step 11000 | Order = 0.0078207777931609615 | Time = 5s
Step 12000 | Order = 0.0099574684288279824 | Time = 5s
Step 13000 | Order = 0.01087113003760325 | Time = 6s
Step 14000 | Order = 0.020882906981944862 | Time = 6s
Step 15000 | Order = 0.0033631327771554624 | Time = 7s
Step 16000 | Order = 0.0077712904935361886 | Time = 7s
Step 17000 | Order = 0.017339312237642721 | Time = 8s
Step 18000 | Order = 0.010087612868513653 | Time = 8s
Step 19000 | Order = 0.0029139347005023727 | Time = 8s
Step 20000 | Order = 0.0093354942742335245 | Time = 9s
Step 21000 | Order = 0.0051872765611943898 | Time = 9s
Step 22000 | Order = 0.014427719946146991 | Time = 10s
Step 23000 | Order = 0.0023387758151727084 | Time = 10s
Step 24000 | Order = 0.018412486880559447 | Time = 11s
Step 25000 | Order = 0.014963573004104148 | Time = 11s
Step 26000 | Order = 0.003805688172036129 | Time = 11s
Step 27000 | Order = 0.0091766166285534127 | Time = 12s
Step 28000 | Order = 0.014511123886754714 | Time = 12s
Step 29000 | Order = 0.016322877463924787 | Time = 13s
Step 30000 | Order = 0.023818794006766494 | Time = 13s
Step 31000 | Order = 0.016899383792646213 | Time = 14s
Step 32000 | Order = 0.022086656938922304 | Time = 14s
Step 33000 | Order = 0.0065160498260920961 | Time = 15s
Step 34000 | Order = 0.0098311080543355377 | Time = 15s
Step 35000 | Order = 0.012787086010081019 | Time = 15s
Step 36000 | Order = 0.021073773492894167 | Time = 16s
Step 37000 | Order = 0.013121844197219993 | Time = 16s
Step 38000 | Order = 0.006757490017094997 | Time = 17s
Step 39000 | Order = 0.0031871473345484657 | Time = 17s
Step 40000 | Order = 0.0096809298392389123 | Time = 18s
Step 41000 | Order = 0.013972024353729519 | Time = 18s
Step 42000 | Order = 0.013816115161671723 | Time = 18s
Step 43000 | Order = 0.021830862794620511 | Time = 19s
Step 44000 | Order = 0.0039255188369728983 | Time = 19s
Step 45000 | Order = 0.004669060334333743 | Time = 20s
Step 46000 | Order = 0.012135138826680703 | Time = 20s
Step 47000 | Order = 0.01388114663646561 | Time = 21s
Step 48000 | Order = 0.012808745624629985 | Time = 21s
Step 49000 | Order = 0.015659853409458302 | Time = 21s
Step 50000 | Order = 0.0089590244761890824 | Time = 22s
Step 51000 | Order = 0.023618144489006555 | Time = 23s
Step 52000 | Order = 0.011933667396282334 | Time = 24s
Step 53000 | Order = 0.017290645324310641 | Time = 24s
Step 54000 | Order = 0.0083712643964199765 | Time = 24s
Step 55000 | Order = 0.018960851567816087 | Time = 25s
Step 56000 | Order = 0.0073084188253364187 | Time = 25s
Step 57000 | Order = 0.025049564225440486 | Time = 26s
Step 58000 | Order = 0.0043570129209750145 | Time = 26s
Step 59000 | Order = 0.0072025970032841549 | Time = 27s
Step 60000 | Order = 0.0096474208067995476 | Time = 27s
Step 61000 | Order = 0.0052228391604179775 | Time = 27s
Step 62000 | Order = 0.0055837957833601492 | Time = 28s
Step 63000 | Order = 0.006806472531441397 | Time = 28s
Step 64000 | Order = 0.013861153034294135 | Time = 29s
Step 65000 | Order = 0.015591088077351184 | Time = 29s
Step 66000 | Order = 0.0063319664385112382 | Time = 30s
Step 67000 | Order = 0.011162606873056358 | Time = 30s
Step 68000 | Order = 0.013202561518271917 | Time = 30s
Step 69000 | Order = 0.00025867908206831167 | Time = 31s
