Simulation #165, Parameters: eta = 0.089947 | rho = 0.119100 | v0 = 0.051081s
Step 0 | Order = 0.025811366983748949 | Time = 0s
Step 1000 | Order = 0.075614795780266419 | Time = 0s
Step 2000 | Order = 0.12445414387961883 | Time = 0s
Step 3000 | Order = 0.06558915391930821 | Time = 0s
Step 4000 | Order = 0.21024801886360786 | Time = 1s
Step 5000 | Order = 0.37506255382043452 | Time = 1s
Step 6000 | Order = 0.54753914015289107 | Time = 1s
Step 7000 | Order = 0.43062890551602234 | Time = 2s
Step 8000 | Order = 0.45970157988327126 | Time = 2s
Step 9000 | Order = 0.46665954894766731 | Time = 2s
Step 10000 | Order = 0.48656723526456014 | Time = 3s
Step 11000 | Order = 0.6701165790341338 | Time = 3s
Step 12000 | Order = 0.66416238116897142 | Time = 3s
Step 13000 | Order = 0.58991780592313958 | Time = 3s
Step 14000 | Order = 0.65149624397424422 | Time = 4s
Step 15000 | Order = 0.57211840530174429 | Time = 4s
Step 16000 | Order = 0.53553381939999123 | Time = 4s
Step 17000 | Order = 0.53294025301731685 | Time = 5s
Step 18000 | Order = 0.45971638284452221 | Time = 5s
Step 19000 | Order = 0.4849053443052852 | Time = 5s
Step 20000 | Order = 0.55356128291866924 | Time = 6s
Step 21000 | Order = 0.44568088254943838 | Time = 6s
Step 22000 | Order = 0.43223984085062023 | Time = 6s
Step 23000 | Order = 0.47284396201523377 | Time = 7s
Step 24000 | Order = 0.52099071089276305 | Time = 7s
Step 25000 | Order = 0.59222378635599204 | Time = 7s
Step 26000 | Order = 0.51596264599782615 | Time = 8s
Step 27000 | Order = 0.47105313030943319 | Time = 8s
Step 28000 | Order = 0.44259083257621729 | Time = 8s
Step 29000 | Order = 0.55360982971297124 | Time = 8s
Step 30000 | Order = 0.60282618827179857 | Time = 9s
Step 31000 | Order = 0.38459392932523073 | Time = 9s
Step 32000 | Order = 0.64809556173512262 | Time = 9s
Step 33000 | Order = 0.7109046080207877 | Time = 10s
Step 34000 | Order = 0.70109768907335435 | Time = 10s
Step 35000 | Order = 0.62664702160800156 | Time = 10s
Step 36000 | Order = 0.52581938314426635 | Time = 11s
Step 37000 | Order = 0.59580935274677482 | Time = 11s
Step 38000 | Order = 0.49379670975779894 | Time = 11s
Step 39000 | Order = 0.52946409282975826 | Time = 11s
Step 40000 | Order = 0.4310807314174312 | Time = 12s
Step 41000 | Order = 0.46012184794515348 | Time = 12s
Step 42000 | Order = 0.40538229421295235 | Time = 12s
Step 43000 | Order = 0.34830853061255335 | Time = 13s
Step 44000 | Order = 0.31204752005098196 | Time = 13s
Step 45000 | Order = 0.29258579381898198 | Time = 13s
Step 46000 | Order = 0.3504881298559574 | Time = 13s
Step 47000 | Order = 0.32533593205609873 | Time = 14s
Step 48000 | Order = 0.29305018846113823 | Time = 14s
Step 49000 | Order = 0.19705273880478316 | Time = 14s
Step 50000 | Order = 0.17899449206962217 | Time = 15s
Step 51000 | Order = 0.40344654442960559 | Time = 15s
Step 52000 | Order = 0.50004335686924184 | Time = 15s
Step 53000 | Order = 0.68080814906361287 | Time = 16s
Step 54000 | Order = 0.49564339335688318 | Time = 16s
Step 55000 | Order = 0.56301330328827748 | Time = 16s
Step 56000 | Order = 0.51197597452926336 | Time = 17s
Step 57000 | Order = 0.53914970168047105 | Time = 17s
Step 58000 | Order = 0.50525233312551254 | Time = 17s
Step 59000 | Order = 0.44175940346861786 | Time = 17s
Step 60000 | Order = 0.42811792340341742 | Time = 18s
Step 61000 | Order = 0.42422734738746898 | Time = 18s
Step 62000 | Order = 0.42619757411347264 | Time = 18s
Step 63000 | Order = 0.44281222060747572 | Time = 19s
Step 64000 | Order = 0.49361477549991167 | Time = 19s
Step 65000 | Order = 0.55936908685909303 | Time = 19s
Step 66000 | Order = 0.56819093022070044 | Time = 20s
Step 67000 | Order = 0.38612914182083752 | Time = 20s
Step 68000 | Order = 0.38098763821149434 | Time = 20s
Step 69000 | Order = 0.44123958036333982 | Time = 20s
Step 70000 | Order = 0.12426939623509249 | Time = 21s
Step 71000 | Order = 0.16460782084862152 | Time = 21s
Step 72000 | Order = 0.21520287193016119 | Time = 21s
Step 73000 | Order = 0.3886309524425316 | Time = 22s
Step 74000 | Order = 0.35361234947669434 | Time = 22s
Step 75000 | Order = 0.27501444686961646 | Time = 22s
Step 76000 | Order = 0.4050620540496826 | Time = 22s
Step 77000 | Order = 0.61200803256380643 | Time = 23s
Step 78000 | Order = 0.62607531280681528 | Time = 23s
Step 79000 | Order = 0.56090521118793624 | Time = 23s
Step 80000 | Order = 0.52503133232806409 | Time = 24s
Step 81000 | Order = 0.56073421456014894 | Time = 24s
Step 82000 | Order = 0.4240142614790311 | Time = 24s
Step 83000 | Order = 0.43631940870531133 | Time = 24s
Step 84000 | Order = 0.33404086651582893 | Time = 25s
Step 85000 | Order = 0.28660955786543024 | Time = 25s
Step 86000 | Order = 0.23440755545724368 | Time = 25s
Step 87000 | Order = 0.20491865248348681 | Time = 26s
Step 88000 | Order = 0.24976597476443502 | Time = 26s
Step 89000 | Order = 0.090171631944092501 | Time = 26s
Step 90000 | Order = 0.21528798530775756 | Time = 27s
Step 91000 | Order = 0.21326212691622823 | Time = 27s
Step 92000 | Order = 0.23854819584593764 | Time = 27s
Step 93000 | Order = 0.22739718191471495 | Time = 27s
Step 94000 | Order = 0.31711020647460869 | Time = 28s
Step 95000 | Order = 0.30162871556858145 | Time = 28s
Step 96000 | Order = 0.4279491715022084 | Time = 28s
Step 97000 | Order = 0.41784569685626788 | Time = 29s
Step 98000 | Order = 0.40173347128194464 | Time = 29s
Step 99000 | Order = 0.41209364707601953 | Time = 29s
Step 100000 | Order = 0.43134082087235753 | Time = 30s
Step 101000 | Order = 0.40692339409330452 | Time = 30s
Step 102000 | Order = 0.33353263359205365 | Time = 30s
Step 103000 | Order = 0.28174403981174262 | Time = 31s
Step 104000 | Order = 0.18218485093522832 | Time = 31s
Step 105000 | Order = 0.29341703586897522 | Time = 31s
Step 106000 | Order = 0.39544303900000177 | Time = 31s
Step 107000 | Order = 0.60045347774865176 | Time = 32s
Step 108000 | Order = 0.50225208831497836 | Time = 32s
Step 109000 | Order = 0.52904592384270877 | Time = 32s
Step 110000 | Order = 0.40030574368449545 | Time = 33s
Step 111000 | Order = 0.47127907544057107 | Time = 33s
Step 112000 | Order = 0.34952474679649215 | Time = 33s
Step 113000 | Order = 0.37058099331034611 | Time = 34s
Step 114000 | Order = 0.26458063342786947 | Time = 34s
Step 115000 | Order = 0.1521249099314721 | Time = 34s
Step 116000 | Order = 0.1434323284024113 | Time = 34s
Step 117000 | Order = 0.036629112781146389 | Time = 35s
Step 118000 | Order = 0.21407354016824134 | Time = 35s
Step 119000 | Order = 0.13464418867083927 | Time = 35s
Step 120000 | Order = 0.11018202032076818 | Time = 36s
Step 121000 | Order = 0.099320552130909373 | Time = 36s
Step 122000 | Order = 0.21627668981568265 | Time = 36s
Step 123000 | Order = 0.21733000533138674 | Time = 36s
Step 124000 | Order = 0.35257286516807662 | Time = 37s
