Simulation #172, Parameters: eta = 0.871464 | rho = 0.103923 | v0 = 0.156449s
Step 0 | Order = 0.00910418100218169 | Time = 0s
Step 1000 | Order = 0.0081770068935603946 | Time = 0s
Step 2000 | Order = 0.020479654758018134 | Time = 0s
Step 3000 | Order = 0.03900407327987903 | Time = 0s
Step 4000 | Order = 0.014843432231250262 | Time = 0s
Step 5000 | Order = 0.011440115055867606 | Time = 1s
Step 6000 | Order = 0.024046032647340065 | Time = 1s
Step 7000 | Order = 0.033136134084845906 | Time = 1s
Step 8000 | Order = 0.014974532103758341 | Time = 1s
Step 9000 | Order = 0.019663183676163914 | Time = 1s
Step 10000 | Order = 0.018812466713114439 | Time = 1s
Step 11000 | Order = 0.016731625869569448 | Time = 2s
Step 12000 | Order = 0.031982911532335109 | Time = 2s
Step 13000 | Order = 0.029317755523408543 | Time = 2s
Step 14000 | Order = 0.016628756237664702 | Time = 2s
Step 15000 | Order = 0.030372273747222383 | Time = 2s
Step 16000 | Order = 0.03638393580834573 | Time = 3s
Step 17000 | Order = 0.022752553005027088 | Time = 3s
Step 18000 | Order = 0.024548038195148888 | Time = 3s
Step 19000 | Order = 0.013771825192690367 | Time = 3s
Step 20000 | Order = 0.012233740050208624 | Time = 3s
Step 21000 | Order = 0.019917901920652292 | Time = 3s
Step 22000 | Order = 0.033651181498384634 | Time = 4s
Step 23000 | Order = 0.023926059063306672 | Time = 4s
Step 24000 | Order = 0.01184062599841571 | Time = 4s
Step 25000 | Order = 0.03638579834700166 | Time = 4s
Step 26000 | Order = 0.032520258249265153 | Time = 4s
Step 27000 | Order = 0.040878468871388095 | Time = 4s
Step 28000 | Order = 0.03390212671515036 | Time = 5s
Step 29000 | Order = 0.011792339161557515 | Time = 5s
Step 30000 | Order = 0.0030506349441711635 | Time = 5s
Step 31000 | Order = 0.0044767476487613412 | Time = 5s
Step 32000 | Order = 0.016162781802285881 | Time = 5s
Step 33000 | Order = 0.0033518925349845098 | Time = 6s
Step 34000 | Order = 0.035739720900384027 | Time = 6s
Step 35000 | Order = 0.030620844222938853 | Time = 6s
Step 36000 | Order = 0.02538370075341868 | Time = 6s
Step 37000 | Order = 0.0049252454380100986 | Time = 6s
Step 38000 | Order = 0.021337124889187233 | Time = 6s
Step 39000 | Order = 0.012479018861807023 | Time = 7s
Step 40000 | Order = 0.032917520393254331 | Time = 7s
Step 41000 | Order = 0.032298925577005318 | Time = 7s
Step 42000 | Order = 0.017359148449865254 | Time = 7s
Step 43000 | Order = 0.016017378499486146 | Time = 7s
Step 44000 | Order = 0.025963095293491369 | Time = 7s
Step 45000 | Order = 0.022489485506562681 | Time = 8s
Step 46000 | Order = 0.037095616285209312 | Time = 8s
Step 47000 | Order = 0.032061968046108974 | Time = 8s
Step 48000 | Order = 0.020782474417568138 | Time = 8s
Step 49000 | Order = 0.037586419331495695 | Time = 8s
Step 50000 | Order = 0.017761489964494819 | Time = 9s
Step 51000 | Order = 0.0051126429080677136 | Time = 9s
Step 52000 | Order = 0.039067657569563811 | Time = 9s
Step 53000 | Order = 0.0029150391164838199 | Time = 9s
Step 54000 | Order = 0.030637917590518475 | Time = 9s
Step 55000 | Order = 0.022911179456616387 | Time = 10s
Step 56000 | Order = 0.011351274870043816 | Time = 10s
Step 57000 | Order = 0.018631543567744956 | Time = 10s
Step 58000 | Order = 0.0019962493828510892 | Time = 10s
Step 59000 | Order = 0.020253667384575923 | Time = 10s
Step 60000 | Order = 0.027017399818536784 | Time = 10s
Step 61000 | Order = 0.031584555873649937 | Time = 11s
Step 62000 | Order = 0.007633184371587191 | Time = 11s
Step 63000 | Order = 0.040013817783134883 | Time = 11s
Step 64000 | Order = 0.030120381303295602 | Time = 11s
Step 65000 | Order = 0.010527509847070828 | Time = 11s
Step 66000 | Order = 0.0047190335974767782 | Time = 11s
Step 67000 | Order = 0.015888340639275453 | Time = 12s
Step 68000 | Order = 0.036216003996527385 | Time = 12s
Step 69000 | Order = 0.032420583273874183 | Time = 12s
Step 70000 | Order = 0.020866555350879987 | Time = 12s
Step 71000 | Order = 0.011018819965155555 | Time = 12s
Step 72000 | Order = 0.011854159730486261 | Time = 13s
Step 73000 | Order = 0.013567007395256543 | Time = 13s
Step 74000 | Order = 0.015551125727962124 | Time = 13s
Step 75000 | Order = 0.013926433471281028 | Time = 13s
Step 76000 | Order = 0.021528076087597683 | Time = 13s
Step 77000 | Order = 0.012470711797116745 | Time = 13s
Step 78000 | Order = 0.016383460030796933 | Time = 14s
Step 79000 | Order = 0.023039060588385962 | Time = 14s
Step 80000 | Order = 0.040205496523642574 | Time = 14s
Step 81000 | Order = 0.022116242581072507 | Time = 14s
Step 82000 | Order = 0.015946197966534816 | Time = 14s
Step 83000 | Order = 0.018248877219334127 | Time = 15s
Step 84000 | Order = 0.0026305751447768945 | Time = 15s
Step 85000 | Order = 0.021041532119929582 | Time = 15s
Step 86000 | Order = 0.028320030725541484 | Time = 15s
Step 87000 | Order = 0.014786094593650155 | Time = 15s
Step 88000 | Order = 0.029825850592468894 | Time = 15s
Step 89000 | Order = 0.044191637382869201 | Time = 16s
Step 90000 | Order = 0.022874099338279906 | Time = 16s
Step 91000 | Order = 0.013258572076778226 | Time = 16s
Step 92000 | Order = 0.022366633258049433 | Time = 16s
Step 93000 | Order = 0.016804124274833451 | Time = 16s
Step 94000 | Order = 0.025179444806026845 | Time = 17s
Step 95000 | Order = 0.020281323104053898 | Time = 17s
Step 96000 | Order = 0.028934215269710455 | Time = 17s
Step 97000 | Order = 0.039508037062375656 | Time = 17s
Step 98000 | Order = 0.004205329327796623 | Time = 17s
Step 99000 | Order = 0.0207275517388796 | Time = 17s
Step 100000 | Order = 0.042484061934892126 | Time = 18s
Step 101000 | Order = 0.023486970917352881 | Time = 18s
Step 102000 | Order = 0.015104169953566837 | Time = 18s
Step 103000 | Order = 0.034160739494215636 | Time = 18s
Step 104000 | Order = 0.037508289166859728 | Time = 18s
Step 105000 | Order = 0.036034237151655789 | Time = 19s
Step 106000 | Order = 0.033016120729333624 | Time = 19s
Step 107000 | Order = 0.0096499354933182492 | Time = 19s
Step 108000 | Order = 0.020921892545236603 | Time = 19s
Step 109000 | Order = 0.010629385966677563 | Time = 19s
Step 110000 | Order = 0.021073662081973116 | Time = 20s
Step 111000 | Order = 0.020599635418073262 | Time = 20s
Step 112000 | Order = 0.013127623507622699 | Time = 20s
Step 113000 | Order = 0.03400943509121488 | Time = 20s
Step 114000 | Order = 0.032306653518793443 | Time = 20s
Step 115000 | Order = 0.053788197959939575 | Time = 20s
Step 116000 | Order = 0.023144779583916961 | Time = 21s
Step 117000 | Order = 0.013091328892912549 | Time = 21s
Step 118000 | Order = 0.0085148367221720058 | Time = 21s
Step 119000 | Order = 0.021692523990606422 | Time = 21s
Step 120000 | Order = 0.020722071864640007 | Time = 21s
Step 121000 | Order = 0.0091549132848422789 | Time = 21s
Step 122000 | Order = 0.022324427852385219 | Time = 22s
Step 123000 | Order = 0.017866934678103193 | Time = 22s
Step 124000 | Order = 0.013958238733675006 | Time = 22s
Step 125000 | Order = 0.027281967485493022 | Time = 22s
Step 126000 | Order = 0.043779872312606653 | Time = 22s
Step 127000 | Order = 0.02741206943906185 | Time = 23s
Step 128000 | Order = 0.030569206753951503 | Time = 23s
Step 129000 | Order = 0.0065540449604267774 | Time = 23s
Step 130000 | Order = 0.015635217687059014 | Time = 23s
Step 131000 | Order = 0.0093894930542661511 | Time = 23s
Step 132000 | Order = 0.022007785611057359 | Time = 23s
Step 133000 | Order = 0.017030394895776069 | Time = 24s
Step 134000 | Order = 0.016034684829431014 | Time = 24s
Step 135000 | Order = 0.029545517114227968 | Time = 24s
Step 136000 | Order = 0.00074110257117757539 | Time = 24s
Step 137000 | Order = 0.033274402903739751 | Time = 24s
Step 138000 | Order = 0.017244220061322667 | Time = 25s
Step 139000 | Order = 0.034488128992374315 | Time = 25s
Step 140000 | Order = 0.027498183808320503 | Time = 25s
Step 141000 | Order = 0.022562728765740826 | Time = 25s
Step 142000 | Order = 0.028095680893353424 | Time = 25s
Step 143000 | Order = 0.032925310824907031 | Time = 25s
Step 144000 | Order = 0.013247089818657848 | Time = 26s
Step 145000 | Order = 0.023219330815333908 | Time = 26s
Step 146000 | Order = 0.027580929867683939 | Time = 26s
Step 147000 | Order = 0.010257219340834876 | Time = 26s
Step 148000 | Order = 0.012525625330869157 | Time = 26s
Step 149000 | Order = 0.014782299677528929 | Time = 27s
Step 150000 | Order = 0.024875927014976443 | Time = 27s
Step 151000 | Order = 0.017113835240831873 | Time = 27s
Step 152000 | Order = 0.035331627648094749 | Time = 27s
Step 153000 | Order = 0.039236685371990321 | Time = 27s
Step 154000 | Order = 0.0067070892510150025 | Time = 28s
Step 155000 | Order = 0.028310579654001845 | Time = 28s
Step 156000 | Order = 0.028789892376123869 | Time = 28s
Step 157000 | Order = 0.019432859279919036 | Time = 28s
Step 158000 | Order = 0.0075817415916392692 | Time = 28s
Step 159000 | Order = 0.027495796983333192 | Time = 29s
Step 160000 | Order = 0.022230500892005959 | Time = 29s
Step 161000 | Order = 0.02029121580226281 | Time = 29s
Step 162000 | Order = 0.019809484020531391 | Time = 29s
Step 163000 | Order = 0.034745412170555989 | Time = 29s
Step 164000 | Order = 0.0083526874332382484 | Time = 29s
Step 165000 | Order = 0.037578748288074594 | Time = 30s
Step 166000 | Order = 0.026798223632088027 | Time = 30s
Step 167000 | Order = 0.023893847343684341 | Time = 30s
Step 168000 | Order = 0.015820010337453758 | Time = 30s
Step 169000 | Order = 0.043514747232929939 | Time = 30s
Step 170000 | Order = 0.042161286831805145 | Time = 30s
Step 171000 | Order = 0.025741391758091262 | Time = 31s
Step 172000 | Order = 0.010935597502563487 | Time = 31s
Step 173000 | Order = 0.026502380747942041 | Time = 31s
Step 174000 | Order = 0.029088073682111273 | Time = 31s
Step 175000 | Order = 0.053833950094827158 | Time = 31s
Step 176000 | Order = 0.031331467137402383 | Time = 32s
Step 177000 | Order = 0.019140485754378992 | Time = 32s
Step 178000 | Order = 0.025919629588895557 | Time = 32s
Step 179000 | Order = 0.0098169785776248322 | Time = 32s
Step 180000 | Order = 0.041836107571299734 | Time = 32s
Step 181000 | Order = 0.0092966606590996811 | Time = 32s
Step 182000 | Order = 0.038537328411434639 | Time = 33s
Step 183000 | Order = 0.0062830199199975425 | Time = 33s
Step 184000 | Order = 0.033108811062565587 | Time = 33s
Step 185000 | Order = 0.013449440191512303 | Time = 33s
Step 186000 | Order = 0.019784142870173209 | Time = 33s
Step 187000 | Order = 0.019321565175666969 | Time = 34s
Step 188000 | Order = 0.02743696564860405 | Time = 34s
Step 189000 | Order = 0.032348895229366494 | Time = 34s
Step 190000 | Order = 0.036891722106121898 | Time = 34s
Step 191000 | Order = 0.0063097519793411574 | Time = 34s
Step 192000 | Order = 0.0076288728284579525 | Time = 34s
Step 193000 | Order = 0.0077098855328606311 | Time = 35s
Step 194000 | Order = 0.035639912283503702 | Time = 35s
Step 195000 | Order = 0.023870465230840368 | Time = 35s
Step 196000 | Order = 0.023693121075277022 | Time = 35s
Step 197000 | Order = 0.004223212604595631 | Time = 35s
Step 198000 | Order = 0.027455398302659681 | Time = 36s
Step 199000 | Order = 0.018575137391025592 | Time = 36s
Step 200000 | Order = 0.029937068939256968 | Time = 36s
Step 201000 | Order = 0.02608787346073432 | Time = 36s
Step 202000 | Order = 0.03059326584097383 | Time = 36s
Step 203000 | Order = 0.025606521394890749 | Time = 37s
Step 204000 | Order = 0.021384284275408057 | Time = 37s
Step 205000 | Order = 0.015878289855824162 | Time = 37s
Step 206000 | Order = 0.0061045834659817803 | Time = 37s
Step 207000 | Order = 0.023933352763760265 | Time = 37s
Step 208000 | Order = 0.030131286697844914 | Time = 37s
Step 209000 | Order = 0.01177556197866709 | Time = 38s
Step 210000 | Order = 0.015980561242631468 | Time = 38s
Step 211000 | Order = 0.016049366368754942 | Time = 38s
Step 212000 | Order = 0.06799358817380885 | Time = 38s
Step 213000 | Order = 0.0070336624226065821 | Time = 38s
Step 214000 | Order = 0.01891679739865355 | Time = 39s
Step 215000 | Order = 0.03229108232329176 | Time = 39s
Step 216000 | Order = 0.040484847561952933 | Time = 39s
Step 217000 | Order = 0.011037356289874909 | Time = 39s
Step 218000 | Order = 0.028058505887318955 | Time = 39s
Step 219000 | Order = 0.039619301111983043 | Time = 39s
Step 220000 | Order = 0.036303254464858999 | Time = 40s
Step 221000 | Order = 0.024154375591558867 | Time = 40s
Step 222000 | Order = 0.040233218958686506 | Time = 40s
