Simulation #71, Parameters: eta = 0.483102 | rho = 0.639034 | v0 = 0.483102s
Step 57000 | Order = 0.025472731426228797 | Time = 78s
Step 58000 | Order = 0.025472731426228797 | Time = 80s
Step 59000 | Order = 0.025472731426228797 | Time = 81s
Step 60000 | Order = 0.025472731426228797 | Time = 82s
Step 61000 | Order = 0.025472731426228801 | Time = 84s
Step 62000 | Order = 0.025472731426228797 | Time = 85s
Step 63000 | Order = 0.025472731426228801 | Time = 86s
Step 64000 | Order = 0.025472731426228801 | Time = 87s
Step 65000 | Order = 0.025472731426228801 | Time = 88s
Step 66000 | Order = 0.025472731426228801 | Time = 90s
Step 67000 | Order = 0.025472731426228797 | Time = 91s
Step 68000 | Order = 0.025472731426228797 | Time = 93s
Step 69000 | Order = 0.025472731426228801 | Time = 94s
Step 70000 | Order = 0.025472731426228801 | Time = 95s
Step 71000 | Order = 0.025472731426228801 | Time = 96s
Step 72000 | Order = 0.025472731426228797 | Time = 98s
Step 73000 | Order = 0.025472731426228797 | Time = 100s
Step 74000 | Order = 0.025472731426228801 | Time = 101s
Step 75000 | Order = 0.025472731426228801 | Time = 102s
Step 76000 | Order = 0.025472731426228797 | Time = 103s
Step 77000 | Order = 0.025472731426228801 | Time = 105s
Step 78000 | Order = 0.025472731426228801 | Time = 106s
Step 79000 | Order = 0.025472731426228801 | Time = 108s
Step 80000 | Order = 0.025472731426228801 | Time = 109s
Step 81000 | Order = 0.025472731426228797 | Time = 110s
Step 82000 | Order = 0.025472731426228801 | Time = 112s
Step 83000 | Order = 0.025472731426228797 | Time = 113s
Step 84000 | Order = 0.025472731426228801 | Time = 114s
Step 85000 | Order = 0.025472731426228801 | Time = 116s
Step 86000 | Order = 0.025472731426228801 | Time = 117s
Step 87000 | Order = 0.025472731426228801 | Time = 118s
Step 88000 | Order = 0.025472731426228797 | Time = 119s
Step 89000 | Order = 0.025472731426228797 | Time = 121s
Step 90000 | Order = 0.025472731426228797 | Time = 122s
Step 91000 | Order = 0.025472731426228797 | Time = 123s
Step 92000 | Order = 0.025472731426228797 | Time = 125s
Step 93000 | Order = 0.025472731426228797 | Time = 126s
Step 94000 | Order = 0.025472731426228801 | Time = 127s
Step 95000 | Order = 0.025472731426228801 | Time = 128s
Step 96000 | Order = 0.025472731426228801 | Time = 130s
Step 97000 | Order = 0.025472731426228801 | Time = 131s
Step 98000 | Order = 0.025472731426228801 | Time = 133s
Step 99000 | Order = 0.025472731426228801 | Time = 134s
Step 100000 | Order = 0.025472731426228801 | Time = 135s
