Simulation #17, Parameters: eta = 0.799578 | rho = 0.109936 | v0 = 0.0614014s
Step 265000 | Order = 0.028449277723926452 | Time = 34s
Step 266000 | Order = 0.010343422265650147 | Time = 34s
Step 267000 | Order = 0.045408155333426826 | Time = 34s
Step 268000 | Order = 0.027730455580060986 | Time = 34s
Step 269000 | Order = 0.020344270935528295 | Time = 34s
Step 270000 | Order = 0.034999316145654366 | Time = 34s
Step 271000 | Order = 0.025568402795026826 | Time = 34s
Step 272000 | Order = 0.021992285512593395 | Time = 34s
Step 273000 | Order = 0.016975414835698772 | Time = 35s
Step 274000 | Order = 0.01846753570706141 | Time = 35s
Step 275000 | Order = 0.030304012992999077 | Time = 35s
Step 276000 | Order = 0.016753246848851888 | Time = 35s
Step 277000 | Order = 0.016974468466806253 | Time = 35s
Step 278000 | Order = 0.030189996433291556 | Time = 35s
Step 279000 | Order = 0.0097444115919199329 | Time = 35s
Step 280000 | Order = 0.013204931927011993 | Time = 35s
Step 281000 | Order = 0.0027314854749364145 | Time = 36s
Step 282000 | Order = 0.021398948161031175 | Time = 36s
Step 283000 | Order = 0.023466764867580182 | Time = 36s
Step 284000 | Order = 0.024534112873511347 | Time = 36s
Step 285000 | Order = 0.026467991502294161 | Time = 36s
Step 286000 | Order = 0.018138058894594352 | Time = 36s
Step 287000 | Order = 0.020492314675923051 | Time = 36s
Step 288000 | Order = 0.05306548348874654 | Time = 36s
Step 289000 | Order = 0.026713462630307813 | Time = 36s
Step 290000 | Order = 0.020370353700988289 | Time = 37s
Step 291000 | Order = 0.020989537233764944 | Time = 37s
Step 292000 | Order = 0.008725255610943462 | Time = 37s
Step 293000 | Order = 0.028485306458233963 | Time = 37s
Step 294000 | Order = 0.018536266514669497 | Time = 37s
Step 295000 | Order = 0.013136599239301341 | Time = 37s
Step 296000 | Order = 0.031114895521869638 | Time = 37s
Step 297000 | Order = 0.032548570081490341 | Time = 37s
Step 298000 | Order = 0.026817157677645406 | Time = 38s
Step 299000 | Order = 0.012473974771868969 | Time = 38s
Step 300000 | Order = 0.043842008195490501 | Time = 38s
Step 301000 | Order = 0.031397278102844206 | Time = 38s
Step 302000 | Order = 0.017320839673904478 | Time = 38s
Step 303000 | Order = 0.024280548653466245 | Time = 38s
Step 304000 | Order = 0.028147823247765512 | Time = 39s
Step 305000 | Order = 0.014098358013591297 | Time = 39s
Step 306000 | Order = 0.021568546032622975 | Time = 39s
Step 307000 | Order = 0.021974111671467768 | Time = 39s
Step 308000 | Order = 0.021809561819328305 | Time = 39s
Step 309000 | Order = 0.013759052181482705 | Time = 39s
Step 310000 | Order = 0.037223255722374941 | Time = 39s
Step 311000 | Order = 0.0062121042501619992 | Time = 39s
Step 312000 | Order = 0.022122105561302927 | Time = 40s
Step 313000 | Order = 0.049152906224643307 | Time = 40s
Step 314000 | Order = 0.0084513735526359664 | Time = 40s
Step 315000 | Order = 0.017895879180454387 | Time = 40s
Step 316000 | Order = 0.032613381020446051 | Time = 40s
Step 317000 | Order = 0.032482133081154364 | Time = 40s
Step 318000 | Order = 0.01502236092319747 | Time = 40s
Step 319000 | Order = 0.019407599317808173 | Time = 40s
Step 320000 | Order = 0.016271695248413882 | Time = 41s
Step 321000 | Order = 0.034329480565833008 | Time = 41s
Step 322000 | Order = 0.026245894454503944 | Time = 41s
Step 323000 | Order = 0.013845310658966071 | Time = 41s
Step 324000 | Order = 0.015551594135828874 | Time = 41s
Step 325000 | Order = 0.015822083428026403 | Time = 41s
Step 326000 | Order = 0.034917751579668074 | Time = 41s
Step 327000 | Order = 0.035644973268763605 | Time = 41s
Step 328000 | Order = 0.01234250500349169 | Time = 41s
Step 329000 | Order = 0.027498997985306542 | Time = 42s
Step 330000 | Order = 0.012837286142316252 | Time = 42s
Step 331000 | Order = 0.021858339929679723 | Time = 42s
Step 332000 | Order = 0.023662919885121342 | Time = 42s
Step 333000 | Order = 0.024663509653981962 | Time = 42s
Step 334000 | Order = 0.017074537311448246 | Time = 42s
Step 335000 | Order = 0.031323354449955113 | Time = 42s
Step 336000 | Order = 0.015070115282473184 | Time = 42s
Step 337000 | Order = 0.03322948248168206 | Time = 43s
Step 338000 | Order = 0.0443996112062423 | Time = 43s
Step 339000 | Order = 0.013410830974154382 | Time = 43s
Step 340000 | Order = 0.02806696430576959 | Time = 43s
Step 341000 | Order = 0.016990159309572095 | Time = 43s
Step 342000 | Order = 0.017128591462225069 | Time = 43s
Step 343000 | Order = 0.027265722734550881 | Time = 43s
Step 344000 | Order = 0.015141748219533764 | Time = 43s
Step 345000 | Order = 0.012133600336880258 | Time = 44s
Step 346000 | Order = 0.025290581569913467 | Time = 44s
Step 347000 | Order = 0.017956184961186766 | Time = 44s
Step 348000 | Order = 0.021409500064810946 | Time = 44s
Step 349000 | Order = 0.026128130835655149 | Time = 44s
Step 350000 | Order = 0.0033643946952192781 | Time = 44s
Step 351000 | Order = 0.027743783048672799 | Time = 44s
Step 352000 | Order = 0.021799191825159252 | Time = 44s
Step 353000 | Order = 0.031998231381053038 | Time = 45s
Step 354000 | Order = 0.015453304496121919 | Time = 45s
Step 355000 | Order = 0.030883323407999638 | Time = 45s
Step 356000 | Order = 0.037221851392193868 | Time = 45s
Step 357000 | Order = 0.014078830528793218 | Time = 45s
Step 358000 | Order = 0.0039561779789863503 | Time = 45s
Step 359000 | Order = 0.01988533376405438 | Time = 45s
Step 360000 | Order = 0.017752667437079216 | Time = 45s
Step 361000 | Order = 0.030188659198836169 | Time = 46s
Step 362000 | Order = 0.016877148059994053 | Time = 46s
Step 363000 | Order = 0.017634065684210495 | Time = 46s
Step 364000 | Order = 0.025292719145549449 | Time = 46s
Step 365000 | Order = 0.040010641290202757 | Time = 46s
Step 366000 | Order = 0.010941492728348748 | Time = 46s
Step 367000 | Order = 0.028951047371035866 | Time = 46s
Step 368000 | Order = 0.024491797668269998 | Time = 46s
Step 369000 | Order = 0.016681406244171637 | Time = 47s
Step 370000 | Order = 0.015292710814565064 | Time = 47s
Step 371000 | Order = 0.0092032672948020589 | Time = 47s
Step 372000 | Order = 0.023279288434736638 | Time = 47s
Step 373000 | Order = 0.0088451491794858516 | Time = 47s
Step 374000 | Order = 0.0047944792036837547 | Time = 47s
Step 375000 | Order = 0.013220373855588432 | Time = 47s
Step 376000 | Order = 0.0038128482453251337 | Time = 47s
Step 377000 | Order = 0.0058459875278944863 | Time = 47s
Step 378000 | Order = 0.0031334560004424245 | Time = 48s
Step 379000 | Order = 0.031335723335205512 | Time = 48s
Step 380000 | Order = 0.018755992375428198 | Time = 48s
Step 381000 | Order = 0.039683564814921149 | Time = 48s
Step 382000 | Order = 0.0082032774232520395 | Time = 48s
Step 383000 | Order = 0.010740959887937543 | Time = 48s
Step 384000 | Order = 0.013861773870862038 | Time = 48s
Step 385000 | Order = 0.01895524965831254 | Time = 48s
Step 386000 | Order = 0.023177821884484261 | Time = 49s
Step 387000 | Order = 0.014070351362696182 | Time = 49s
Step 388000 | Order = 0.020837100423906376 | Time = 49s
Step 389000 | Order = 0.020715306411639212 | Time = 49s
Step 390000 | Order = 0.03475117671060042 | Time = 49s
Step 391000 | Order = 0.023434988144949223 | Time = 49s
Step 392000 | Order = 0.027375398394919363 | Time = 49s
Step 393000 | Order = 0.024571368581921844 | Time = 49s
Step 394000 | Order = 0.021797514522495641 | Time = 50s
Step 395000 | Order = 0.012995544619301653 | Time = 50s
Step 396000 | Order = 0.014957858360393542 | Time = 50s
Step 397000 | Order = 0.032038396132110555 | Time = 50s
Step 398000 | Order = 0.010322240356303023 | Time = 50s
Step 399000 | Order = 0.015706479378622507 | Time = 50s
Step 400000 | Order = 0.015297425324115403 | Time = 50s
Step 401000 | Order = 0.018996188262243963 | Time = 51s
Step 402000 | Order = 0.014959233768021985 | Time = 51s
Step 403000 | Order = 0.034549623943555409 | Time = 51s
Step 404000 | Order = 0.033880600232322103 | Time = 51s
Step 405000 | Order = 0.0028231492075567639 | Time = 51s
Step 406000 | Order = 0.032995028014654794 | Time = 51s
Step 407000 | Order = 0.016773009063910421 | Time = 51s
Step 408000 | Order = 0.0098609803071520712 | Time = 51s
Step 409000 | Order = 0.034979306694338561 | Time = 51s
Step 410000 | Order = 0.026264002613650195 | Time = 52s
Step 411000 | Order = 0.002281589833385752 | Time = 52s
Step 412000 | Order = 0.038766817990207966 | Time = 52s
Step 413000 | Order = 0.025098243850435215 | Time = 52s
Step 414000 | Order = 0.011510062319621881 | Time = 52s
Step 415000 | Order = 0.0040810135761248636 | Time = 52s
Step 416000 | Order = 0.014638013913271929 | Time = 52s
Step 417000 | Order = 0.012955078957107027 | Time = 52s
Step 418000 | Order = 0.018998810775912638 | Time = 53s
Step 419000 | Order = 0.021359076309986846 | Time = 53s
Step 420000 | Order = 0.033068719015145499 | Time = 53s
Step 421000 | Order = 0.010287235042647591 | Time = 53s
Step 422000 | Order = 0.0071204685022962779 | Time = 53s
Step 423000 | Order = 0.018343369785103612 | Time = 53s
Step 424000 | Order = 0.018375065531958668 | Time = 53s
Step 425000 | Order = 0.032300236931496071 | Time = 53s
Step 426000 | Order = 0.014051833717510316 | Time = 54s
Step 427000 | Order = 0.02087773193946587 | Time = 54s
Step 428000 | Order = 0.018440164499133289 | Time = 54s
Step 429000 | Order = 0.015617939059983869 | Time = 54s
Step 430000 | Order = 0.0061061285814217126 | Time = 54s
Step 431000 | Order = 0.023431926288249579 | Time = 54s
Step 432000 | Order = 0.028551264404450011 | Time = 54s
Step 433000 | Order = 0.03798636207595206 | Time = 54s
Step 434000 | Order = 0.037191879033450476 | Time = 54s
Step 435000 | Order = 0.034929728393884085 | Time = 55s
Step 436000 | Order = 0.019843142081163084 | Time = 55s
Step 437000 | Order = 0.0057489529516002013 | Time = 55s
Step 438000 | Order = 0.040049652091202918 | Time = 55s
Step 439000 | Order = 0.014845175588591974 | Time = 55s
Step 440000 | Order = 0.0048816511344390787 | Time = 55s
Step 441000 | Order = 0.011152707078592226 | Time = 55s
Step 442000 | Order = 0.02223580876503951 | Time = 55s
Step 443000 | Order = 0.022736954951182758 | Time = 56s
Step 444000 | Order = 0.022821118066463923 | Time = 56s
Step 445000 | Order = 0.020162578414182824 | Time = 56s
Step 446000 | Order = 0.010821031638393786 | Time = 56s
Step 447000 | Order = 0.025560022846840814 | Time = 56s
Step 448000 | Order = 0.0026607355745691297 | Time = 56s
Step 449000 | Order = 0.023023503583775109 | Time = 56s
Step 450000 | Order = 0.0072486535668759462 | Time = 56s
Step 451000 | Order = 0.033441891761468473 | Time = 57s
Step 452000 | Order = 0.019824867720996758 | Time = 57s
Step 453000 | Order = 0.014055846778191198 | Time = 57s
Step 454000 | Order = 0.0054382067234579022 | Time = 57s
Step 455000 | Order = 0.043335462916860676 | Time = 57s
Step 456000 | Order = 0.015735549336144978 | Time = 57s
Step 457000 | Order = 0.010882896762288279 | Time = 57s
Step 458000 | Order = 0.03783560366420418 | Time = 57s
Step 459000 | Order = 0.0032050587695599876 | Time = 58s
Step 460000 | Order = 0.011642474387997537 | Time = 58s
Step 461000 | Order = 0.024104065897853705 | Time = 58s
Step 462000 | Order = 0.019463772985988871 | Time = 58s
Step 463000 | Order = 0.014201157099376699 | Time = 58s
Step 464000 | Order = 0.02684132950292643 | Time = 58s
Step 465000 | Order = 0.0050901273025770683 | Time = 58s
Step 466000 | Order = 0.011129890279341158 | Time = 58s
Step 467000 | Order = 0.012836123688318078 | Time = 59s
Step 468000 | Order = 0.023145252865282826 | Time = 59s
Step 469000 | Order = 0.009898301213516392 | Time = 59s
Step 470000 | Order = 0.01566533081768872 | Time = 59s
Step 471000 | Order = 0.006606630195064812 | Time = 59s
Step 472000 | Order = 0.011822770120602238 | Time = 59s
Step 473000 | Order = 0.007531529840108046 | Time = 59s
Step 474000 | Order = 0.030597798927432033 | Time = 59s
Step 475000 | Order = 0.018192055913487645 | Time = 60s
Step 476000 | Order = 0.01832301608166257 | Time = 60s
Step 477000 | Order = 0.015147924501823264 | Time = 60s
Step 478000 | Order = 0.023883553742470136 | Time = 60s
Step 479000 | Order = 0.010374359973307108 | Time = 60s
Step 480000 | Order = 0.014210961210186704 | Time = 60s
Step 481000 | Order = 0.022776452161404614 | Time = 60s
Step 482000 | Order = 0.0019454100293860156 | Time = 60s
Step 483000 | Order = 0.030137032976656274 | Time = 60s
Step 484000 | Order = 0.0162860060197055 | Time = 61s
Step 485000 | Order = 0.0099662342162905627 | Time = 61s
Step 486000 | Order = 0.024421437423180179 | Time = 61s
Step 487000 | Order = 0.018553212291475413 | Time = 61s
Step 488000 | Order = 0.029823226841769992 | Time = 61s
Step 489000 | Order = 0.027452288633820814 | Time = 61s
Step 490000 | Order = 0.018606276384730506 | Time = 61s
Step 491000 | Order = 0.014349795866799646 | Time = 61s
Step 492000 | Order = 0.025069335927265703 | Time = 62s
Step 493000 | Order = 0.013042810282548374 | Time = 62s
