Simulation #152, Parameters: eta = 0.582711 | rho = 0.238520 | v0 = 0.256918s
Step 0 | Order = 0.026928259359668721 | Time = 0s
Step 1000 | Order = 0.023683944603165526 | Time = 0s
Step 2000 | Order = 0.014617589722537704 | Time = 1s
Step 3000 | Order = 0.026945571358281128 | Time = 1s
Step 4000 | Order = 0.011848933998326596 | Time = 1s
Step 5000 | Order = 0.014975976261085827 | Time = 2s
Step 6000 | Order = 0.003294641506507504 | Time = 2s
Step 7000 | Order = 0.010532702367193765 | Time = 3s
Step 8000 | Order = 0.0095605673540533273 | Time = 3s
Step 9000 | Order = 0.0069323540649726123 | Time = 3s
Step 10000 | Order = 0.02611304649894302 | Time = 4s
Step 11000 | Order = 0.0062143161661583173 | Time = 4s
Step 12000 | Order = 0.0094638272722807736 | Time = 5s
Step 13000 | Order = 0.024589759416533529 | Time = 5s
Step 14000 | Order = 0.0066710883069518627 | Time = 5s
Step 15000 | Order = 0.01303209841735521 | Time = 6s
Step 16000 | Order = 0.013346426809784161 | Time = 6s
Step 17000 | Order = 0.005119031921078457 | Time = 7s
Step 18000 | Order = 0.0075460311300836556 | Time = 7s
Step 19000 | Order = 0.012549815283857837 | Time = 7s
Step 20000 | Order = 0.034104518240968419 | Time = 8s
Step 21000 | Order = 0.012199146963911018 | Time = 8s
Step 22000 | Order = 0.0076285842345609903 | Time = 9s
Step 23000 | Order = 0.020836236914667107 | Time = 9s
Step 24000 | Order = 0.018320405619957 | Time = 9s
Step 25000 | Order = 0.0013216348484948054 | Time = 10s
Step 26000 | Order = 0.011296310083766822 | Time = 10s
Step 27000 | Order = 0.028541128901442978 | Time = 11s
Step 28000 | Order = 0.01447744353808697 | Time = 11s
Step 29000 | Order = 0.0135721255782713 | Time = 11s
Step 30000 | Order = 0.0098640155992390701 | Time = 12s
Step 31000 | Order = 0.012904604063096936 | Time = 12s
Step 32000 | Order = 0.0064389331723445709 | Time = 13s
Step 33000 | Order = 0.025383850065979586 | Time = 13s
Step 34000 | Order = 0.017050295332438653 | Time = 13s
Step 35000 | Order = 0.0056306664171801215 | Time = 14s
Step 36000 | Order = 0.011822125325288256 | Time = 14s
Step 37000 | Order = 0.027717358152834826 | Time = 15s
Step 38000 | Order = 0.0045115709748135844 | Time = 15s
Step 39000 | Order = 0.021098452687188077 | Time = 15s
Step 40000 | Order = 0.0092293417603341033 | Time = 16s
Step 41000 | Order = 0.020470251569259842 | Time = 16s
Step 42000 | Order = 0.023206876298143778 | Time = 17s
Step 43000 | Order = 0.010704991204396549 | Time = 17s
Step 44000 | Order = 0.006117650373200236 | Time = 17s
Step 45000 | Order = 0.023038357882282454 | Time = 18s
Step 46000 | Order = 0.01546505820874779 | Time = 18s
Step 47000 | Order = 0.011574209243401277 | Time = 19s
Step 48000 | Order = 0.0019961024393644841 | Time = 19s
Step 49000 | Order = 0.033967312006686713 | Time = 19s
Step 50000 | Order = 0.014083821210115286 | Time = 20s
Step 51000 | Order = 0.017734843657585646 | Time = 21s
Step 52000 | Order = 0.019404486221157615 | Time = 21s
Step 53000 | Order = 0.020036921229819434 | Time = 22s
Step 54000 | Order = 0.025571143639697484 | Time = 22s
Step 55000 | Order = 0.015530512183124096 | Time = 23s
Step 56000 | Order = 0.030125088882096831 | Time = 23s
Step 57000 | Order = 0.018195171746713718 | Time = 23s
Step 58000 | Order = 0.0093185710388523114 | Time = 24s
Step 59000 | Order = 0.010712347882342795 | Time = 24s
Step 60000 | Order = 0.0081143500702670155 | Time = 25s
Step 61000 | Order = 0.012437265270468522 | Time = 25s
Step 62000 | Order = 0.012624582317005861 | Time = 25s
Step 63000 | Order = 0.0091114319117531102 | Time = 26s
Step 64000 | Order = 0.0090931895661827567 | Time = 26s
Step 65000 | Order = 0.01177388650993165 | Time = 27s
Step 66000 | Order = 0.016937113640071139 | Time = 27s
Step 67000 | Order = 0.01075759822129717 | Time = 27s
Step 68000 | Order = 0.035153023883834761 | Time = 28s
Step 69000 | Order = 0.018735113709374064 | Time = 28s
Step 70000 | Order = 0.019095421445247909 | Time = 29s
Step 71000 | Order = 0.027893821653783405 | Time = 29s
Step 72000 | Order = 0.016188533738586613 | Time = 29s
Step 73000 | Order = 0.011833261630789217 | Time = 30s
Step 74000 | Order = 0.030670794004917696 | Time = 30s
Step 75000 | Order = 0.016067669165667559 | Time = 31s
Step 76000 | Order = 0.014623588232632609 | Time = 31s
Step 77000 | Order = 0.0061340638392557226 | Time = 31s
Step 78000 | Order = 0.031214122880378108 | Time = 32s
Step 79000 | Order = 0.016045341445283117 | Time = 32s
Step 80000 | Order = 0.021408877396316289 | Time = 33s
Step 81000 | Order = 0.015432367097777131 | Time = 33s
Step 82000 | Order = 0.025575686744009694 | Time = 33s
Step 83000 | Order = 0.013835865332570413 | Time = 34s
Step 84000 | Order = 0.019642476736007556 | Time = 34s
Step 85000 | Order = 0.0057561263293348652 | Time = 35s
Step 86000 | Order = 0.015685503811147031 | Time = 35s
Step 87000 | Order = 0.0075589560307949295 | Time = 35s
Step 88000 | Order = 0.0092043226201278649 | Time = 36s
Step 89000 | Order = 0.017321065765894664 | Time = 36s
Step 90000 | Order = 0.0080576787020424992 | Time = 37s
Step 91000 | Order = 0.01857684389867564 | Time = 37s
Step 92000 | Order = 0.021120416672870734 | Time = 37s
Step 93000 | Order = 0.011210939895009665 | Time = 38s
Step 94000 | Order = 0.020975854489071511 | Time = 38s
Step 95000 | Order = 0.019156749543900051 | Time = 39s
Step 96000 | Order = 0.022781025586045466 | Time = 39s
Step 97000 | Order = 0.028088755577293924 | Time = 39s
Step 98000 | Order = 0.027684822675608345 | Time = 40s
Step 99000 | Order = 0.0073866449005508964 | Time = 40s
Step 100000 | Order = 0.020969757382989802 | Time = 41s
Step 101000 | Order = 0.014962514417452263 | Time = 44s
Step 102000 | Order = 0.018147615862077211 | Time = 44s
Step 103000 | Order = 0.00060089021468904397 | Time = 45s
Step 104000 | Order = 0.020168040151664783 | Time = 45s
Step 105000 | Order = 0.023534546094771795 | Time = 46s
Step 106000 | Order = 0.033750220338837622 | Time = 46s
Step 107000 | Order = 0.02637228047286478 | Time = 46s
Step 108000 | Order = 0.005124008706398773 | Time = 47s
Step 109000 | Order = 0.01736121288903951 | Time = 47s
Step 110000 | Order = 0.014702125954893933 | Time = 48s
Step 111000 | Order = 0.011729148342833525 | Time = 48s
Step 112000 | Order = 0.031741531722821265 | Time = 48s
Step 113000 | Order = 0.022618336301409369 | Time = 49s
Step 114000 | Order = 0.02833851889910487 | Time = 49s
Step 115000 | Order = 0.014166766920115497 | Time = 49s
Step 116000 | Order = 0.013080348477379673 | Time = 50s
Step 117000 | Order = 0.0028917522386896714 | Time = 50s
Step 118000 | Order = 0.003753807089061948 | Time = 51s
Step 119000 | Order = 0.017547781560965561 | Time = 51s
Step 120000 | Order = 0.01575500208659187 | Time = 51s
Step 121000 | Order = 0.019052586595921968 | Time = 52s
Step 122000 | Order = 0.018689980751869478 | Time = 52s
Step 123000 | Order = 0.022097780586465866 | Time = 53s
Step 124000 | Order = 0.00975956259780353 | Time = 53s
Step 125000 | Order = 0.033820120954717758 | Time = 53s
Step 126000 | Order = 0.035922736065774591 | Time = 54s
Step 127000 | Order = 0.017359682906202181 | Time = 54s
Step 128000 | Order = 0.011262808606243093 | Time = 55s
Step 129000 | Order = 0.029690357217214965 | Time = 55s
Step 130000 | Order = 0.016051476660277533 | Time = 55s
Step 131000 | Order = 0.0064421236989106907 | Time = 56s
Step 132000 | Order = 0.0042286538116224678 | Time = 56s
Step 133000 | Order = 0.014049843281552435 | Time = 57s
Step 134000 | Order = 0.014289965939507623 | Time = 57s
Step 135000 | Order = 0.032008468751829444 | Time = 57s
Step 136000 | Order = 0.0066817309274463587 | Time = 58s
Step 137000 | Order = 0.015802120114484862 | Time = 58s
Step 138000 | Order = 0.030088440499508203 | Time = 59s
Step 139000 | Order = 0.0038768589729544722 | Time = 59s
Step 140000 | Order = 0.010133001683021498 | Time = 59s
Step 141000 | Order = 0.025706295912411057 | Time = 60s
Step 142000 | Order = 0.021831053045633236 | Time = 60s
Step 143000 | Order = 0.01860123967508576 | Time = 61s
Step 144000 | Order = 0.014674476597665697 | Time = 61s
Step 145000 | Order = 0.011449781471478458 | Time = 61s
Step 146000 | Order = 0.0024704881576505821 | Time = 62s
Step 147000 | Order = 0.016275475586196332 | Time = 62s
Step 148000 | Order = 0.036881135870284264 | Time = 63s
Step 149000 | Order = 0.0027134027476748211 | Time = 63s
Step 150000 | Order = 0.019237326076065681 | Time = 63s
Step 151000 | Order = 0.0075268516831704362 | Time = 66s
Step 152000 | Order = 0.044063693520607419 | Time = 66s
Step 153000 | Order = 0.014520344474330916 | Time = 66s
Step 154000 | Order = 0.015761693106324318 | Time = 67s
Step 155000 | Order = 0.01799274655149526 | Time = 67s
Step 156000 | Order = 0.012946781439243766 | Time = 68s
Step 157000 | Order = 0.011039878116282542 | Time = 68s
Step 158000 | Order = 0.020780419779678556 | Time = 68s
Step 159000 | Order = 0.014740462255315352 | Time = 69s
Step 160000 | Order = 0.010857052862525583 | Time = 69s
Step 161000 | Order = 0.020021541009520638 | Time = 70s
Step 162000 | Order = 0.019420116582719006 | Time = 70s
Step 163000 | Order = 0.012414008958548403 | Time = 70s
Step 164000 | Order = 0.024982065148970462 | Time = 71s
Step 165000 | Order = 0.014866215719219996 | Time = 71s
Step 166000 | Order = 0.0011960840062360774 | Time = 72s
Step 167000 | Order = 0.012579007921506898 | Time = 72s
Step 168000 | Order = 0.0089512480877042989 | Time = 72s
Step 169000 | Order = 0.0050548148863921926 | Time = 73s
Step 170000 | Order = 0.0057994269901030402 | Time = 73s
Step 171000 | Order = 0.0081072350412955789 | Time = 74s
Step 172000 | Order = 0.012909298372537589 | Time = 74s
Step 173000 | Order = 0.01525026084695642 | Time = 74s
