Simulation #0, Parameters: eta = 0.813919 | rho = 0.382139 | v0 = 0.113207s
Step 0 | Order = 0.011981124335517445 | Time = 0s
Step 1000 | Order = 0.013012260154239142 | Time = 1s
Step 2000 | Order = 0.0086050277300221707 | Time = 2s
Step 3000 | Order = 0.0093193826944656562 | Time = 2s
Step 4000 | Order = 0.011041325197574654 | Time = 3s
Step 5000 | Order = 0.012852870926666406 | Time = 3s
Step 6000 | Order = 0.016730826170534251 | Time = 4s
Step 7000 | Order = 0.020289959483098422 | Time = 4s
Step 8000 | Order = 0.0047225528619993882 | Time = 4s
Step 9000 | Order = 0.014155472911052258 | Time = 5s
Step 10000 | Order = 0.0036823427940035755 | Time = 5s
Step 11000 | Order = 0.0093523734238364058 | Time = 6s
Step 12000 | Order = 0.0056317618681220906 | Time = 6s
Step 13000 | Order = 0.0008242272630771064 | Time = 7s
Step 14000 | Order = 0.01126962379002433 | Time = 7s
Step 15000 | Order = 0.010633046291098177 | Time = 8s
Step 16000 | Order = 0.016621189552224601 | Time = 8s
Step 17000 | Order = 0.010627014650313881 | Time = 9s
Step 18000 | Order = 0.013216011485363471 | Time = 9s
Step 19000 | Order = 0.014735754236123267 | Time = 10s
Step 20000 | Order = 0.01238480166552443 | Time = 10s
Step 21000 | Order = 0.0062533075349595615 | Time = 10s
Step 22000 | Order = 0.0054579783536330383 | Time = 11s
Step 23000 | Order = 0.016439004107212381 | Time = 11s
Step 24000 | Order = 0.010689681497384211 | Time = 12s
Step 25000 | Order = 0.014690747813632981 | Time = 12s
Step 26000 | Order = 0.0030631221593372645 | Time = 13s
Step 27000 | Order = 0.0081603877615329945 | Time = 13s
Step 28000 | Order = 0.0093030262082154699 | Time = 14s
Step 29000 | Order = 0.0050028342187198012 | Time = 14s
Step 30000 | Order = 0.0029071334681861414 | Time = 15s
Step 31000 | Order = 0.0098070961355006727 | Time = 15s
Step 32000 | Order = 0.012607086763263222 | Time = 15s
Step 33000 | Order = 0.013650133492706929 | Time = 16s
Step 34000 | Order = 0.01379562829965684 | Time = 16s
Step 35000 | Order = 0.0054259495797737709 | Time = 17s
Step 36000 | Order = 0.01037235690172102 | Time = 17s
Step 37000 | Order = 0.0093669926027696252 | Time = 18s
Step 38000 | Order = 0.0035837377236889725 | Time = 18s
Step 39000 | Order = 0.0030631479048521906 | Time = 19s
Step 40000 | Order = 0.0073495130554128516 | Time = 19s
Step 41000 | Order = 0.0055403475434493135 | Time = 20s
Step 42000 | Order = 0.021414387459252417 | Time = 20s
Step 43000 | Order = 0.015393804596271135 | Time = 21s
Step 44000 | Order = 0.015692763402337107 | Time = 21s
Step 45000 | Order = 0.0043562380062861176 | Time = 21s
Step 46000 | Order = 0.0097852129188626125 | Time = 22s
Step 47000 | Order = 0.0042377446427218331 | Time = 22s
Step 48000 | Order = 0.0066464337194063307 | Time = 23s
Step 49000 | Order = 0.016399094123917948 | Time = 23s
Step 50000 | Order = 0.0086271048950659918 | Time = 24s
Step 51000 | Order = 0.015190256936554566 | Time = 25s
Step 52000 | Order = 0.0077804719572442714 | Time = 25s
Step 53000 | Order = 0.018349488766513111 | Time = 25s
Step 54000 | Order = 0.0028294005212005126 | Time = 26s
Step 55000 | Order = 0.016854940994860634 | Time = 26s
Step 56000 | Order = 0.016342995900576866 | Time = 27s
Step 57000 | Order = 0.017620864056732927 | Time = 27s
Step 58000 | Order = 0.017327405796339828 | Time = 28s
Step 59000 | Order = 0.029634514885225567 | Time = 28s
Step 60000 | Order = 0.0065543476849529263 | Time = 29s
Step 61000 | Order = 0.019976143148176841 | Time = 29s
Step 62000 | Order = 0.0029838645844996376 | Time = 30s
Step 63000 | Order = 0.018085962988020957 | Time = 30s
Step 64000 | Order = 0.0033494576157457514 | Time = 30s
