0.81391913,0.3821387,0.11320703,0.011497906864075084,0.3532257945876021,3.5224719099585894e-05,0.0
0.00332304,0.94561975,0.04159654,0.9997461202308304,0.666666570707169,7.183228414308999e-08,1.0
0.67500244,0.88601343,0.05205602,0.009465549396476277,0.3337818368062021,2.5524793597883875e-05,0.0
0.52144133,1.39891397,0.01222729,0.023168495493535456,0.32049581753980194,0.00014879527687559685,0.0
0.77440626,0.66033457,0.47211713,0.00901519898439034,0.31780107657233286,2.3160863548522974e-05,0.0
0.82417796,0.20322256,0.01052886,0.015186780162007571,0.3260343889072647,6.577540840716472e-05,0.0
0.19525641,0.96872396,0.02208079,0.4856304903088714,0.6056375773079055,0.013656205281272833,2.0
0.70388967,0.73203275,0.03127415,0.00952933798363474,0.35191490577825607,2.279908032405105e-05,0.0
0.89689729,0.18753187,0.09507495,0.016046429850564314,0.34990024456737867,6.761464463382803e-05,0.0
0.42950359,2.78202743,0.17865272,0.40789060654404696,0.6469360766142642,0.0034297582735939303,1.0
0.01056332,0.61966019,0.01458031,0.997305512919471,0.6666622882896608,3.2709168459321702e-06,1.0
0.35136887,0.36306286,0.03332652,0.0345977498668813,0.31059265603307473,0.00034364371511009666,0.0
0.46563411,0.84095686,0.09715718,0.024228055782057285,0.3539345608852312,0.0001501790908921849,0.0
0.68251851,2.80731482,0.05566769,0.009243641728223501,0.29219850160675265,2.4153549271630224e-05,0.0
0.67022389,1.2672599,0.02298744,0.009016889059599865,0.3614171337530289,2.052134586217372e-05,0.0
0.86077216,0.82773613,0.22060447,0.007926613124307933,0.27927453888426385,1.872792210340334e-05,0.0
0.04915388,0.23292034,0.35586031,0.9532409189182104,0.6666288073903779,2.589491135298605e-05,1.0
0.79957841,0.10993593,0.06140142,0.02122070177578076,0.3297553284836526,0.00012307043488118244,0.0
0.46499471,2.98348707,0.07801105,0.09956525326907747,0.3797952702022367,0.0023764563229386583,0.0
0.1427413,2.74586568,0.40639732,0.9375116763189479,0.6666562627471332,6.870840116457444e-06,1.0
0.10247722,0.24329996,0.42453427,0.8613785421027117,0.6664843838382695,0.00010195715630121339,1.0
0.90063218,0.93705727,0.03462557,0.007251165390225252,0.3451269126633444,1.420130457497907e-05,0.0
0.86793894,2.19021224,0.31056366,0.005051650518730529,0.35295946854661286,6.83198721192714e-06,0.0
0.43427368,0.112604,0.05652734,0.025457506714674828,0.31170313809078426,0.00018594861272788667,0.0
0.8175596,0.41933021,0.20163535,0.011011462165028945,0.3192921926304518,3.522626199506907e-05,0.0
0.45984572,0.68100646,0.25879093,0.021560301622370666,0.3364440069125024,0.00012593195283358726,0.0
0.03357056,0.47593064,0.22744159,0.9821184100550102,0.6666574637289585,6.669682579674152e-06,1.0
0.29857792,0.12346187,0.07768375,0.035339329171788884,0.3340201054327454,0.00034651654068198584,0.0
0.13760452,0.29249861,0.0159806,0.3693195920446801,0.5430329592683696,0.016865493724931662,2.0
0.97539333,0.15409402,0.01321751,0.0172615411514422,0.3484446010356777,7.942832013246435e-05,0.0
0.04266154,1.16244212,0.01760229,0.9765461625157247,0.6665631752145822,7.415266949919452e-05,1.0
0.18924906,1.37076897,0.02664056,0.6834167364403845,0.6569565326489248,0.003763405708679357,1.0
0.07115352,0.43077427,0.05764321,0.8981956667209674,0.6660373197276078,0.0003881911492344514,1.0
0.42339076,0.31616299,0.04021414,0.02254922905971336,0.3557287025097676,0.00012831644010111108,0.0
0.51565482,0.15872924,0.18813208,0.020124104921203916,0.3344715406687575,0.00011082074549278657,0.0
0.94370036,0.87536377,0.04261729,0.007301268892604576,0.330384803580337,1.4893050108613993e-05,0.0
0.65182623,0.99471901,0.08705059,0.009868338019820396,0.3571634533320738,2.40409623597504e-05,0.0
0.41292009,0.18074894,0.09356873,0.02350474515373709,0.3344111432261082,0.00014893456101920855,0.0
0.51046603,1.4911861,0.24000255,0.02446225602805318,0.3345436606372299,0.0001620923400968965,0.0
0.10910967,0.32060954,0.17598044,0.806842636756884,0.6656905446703181,0.00048381539670845354,1.0
0.62526645,0.63232453,0.01480747,0.011372385895138438,0.2995910123097835,3.7340408058920683e-05,0.0
0.78881229,0.13964458,0.03395538,0.01894761672864598,0.35302694367438525,9.572014060550051e-05,0.0
0.34458957,0.30703201,0.06993017,0.032871806432786324,0.3395363088110709,0.0002930134690523085,0.0
0.29499708,0.10198525,0.0143899,0.03633690843126917,0.33026739382213666,0.00036571254430367497,0.0
0.16556064,1.20982106,0.21564477,0.8555910228890833,0.6665236676409017,7.915322549973957e-05,1.0
0.19392936,1.30729185,0.15199073,0.7947074230981663,0.6662069599457687,0.0002204127299749059,1.0
0.63175673,1.04484561,0.0350214,0.010481623883943107,0.32569504164120816,3.031797614570633e-05,0.0
0.3742329,1.25724205,0.0811483,0.07985015604706483,0.3213704021683442,0.001787229637731875,0.0
0.59739825,1.68817605,0.20614055,0.01389327458178421,0.31873269541849797,4.977634774843913e-05,0.0
0.66415348,1.42873555,0.24489878,0.008849693798410623,0.31678230191494955,2.168216952452524e-05,0.0
0.23391423,0.97892311,0.04445428,0.38625592844966644,0.5787692588015322,0.01307776469213286,2.0
0.63991466,0.68965275,0.22968933,0.010845080603962085,0.32326656214785715,3.2500385391472686e-05,0.0
0.45305267,1.96829978,0.3241022,0.09303663771965341,0.34659291199835845,0.0022893867293385306,0.0
0.64645262,0.39036332,0.02737125,0.013103189874822091,0.3375454959463788,4.5829344245797874e-05,0.0
