Simulation #8, Parameters: eta = 0.896897 | rho = 0.187532 | v0 = 0.095075s
Step 326000 | Order = 0.020971148432490993 | Time = 94s
Step 327000 | Order = 0.029960713275616353 | Time = 95s
Step 328000 | Order = 0.022085355861206944 | Time = 95s
Step 329000 | Order = 0.030527083670025948 | Time = 95s
Step 330000 | Order = 0.010076518913975088 | Time = 95s
Step 331000 | Order = 0.0244823809253179 | Time = 96s
Step 332000 | Order = 0.0070139099390260336 | Time = 96s
Step 333000 | Order = 0.0021396278487679468 | Time = 96s
Step 334000 | Order = 0.0058732221571591338 | Time = 96s
Step 335000 | Order = 0.01393958751763251 | Time = 97s
Step 336000 | Order = 0.012633290287726725 | Time = 97s
Step 337000 | Order = 0.0074286613211010369 | Time = 97s
Step 338000 | Order = 0.0037538127868441303 | Time = 97s
Step 339000 | Order = 0.013401200244168111 | Time = 98s
Step 340000 | Order = 0.00093082781176429279 | Time = 98s
Step 341000 | Order = 0.007045144252413209 | Time = 98s
Step 342000 | Order = 0.010118274299140277 | Time = 98s
Step 343000 | Order = 0.0096480602295952091 | Time = 99s
Step 344000 | Order = 0.0044500067361089501 | Time = 99s
Step 345000 | Order = 0.013525550936008176 | Time = 101s
Step 346000 | Order = 0.031171778998984115 | Time = 101s
Step 347000 | Order = 0.021905853449072862 | Time = 101s
Step 348000 | Order = 0.0099801748379169473 | Time = 101s
Step 349000 | Order = 0.016974232972671029 | Time = 102s
Step 350000 | Order = 0.011618809842676317 | Time = 102s
Step 351000 | Order = 0.0053960046634648857 | Time = 102s
Step 352000 | Order = 0.027821438438013227 | Time = 103s
Step 353000 | Order = 0.02265500481885251 | Time = 103s
Step 354000 | Order = 0.017907222344276465 | Time = 103s
Step 355000 | Order = 0.0048603572806706742 | Time = 103s
Step 356000 | Order = 0.012442167840431914 | Time = 104s
Step 357000 | Order = 0.01039386595444172 | Time = 104s
Step 358000 | Order = 0.0094600122949984964 | Time = 104s
Step 359000 | Order = 0.0067165881226297951 | Time = 104s
Step 360000 | Order = 0.010677015691093686 | Time = 105s
Step 361000 | Order = 0.0048148590746475454 | Time = 105s
Step 362000 | Order = 0.0065146930111394446 | Time = 105s
Step 363000 | Order = 0.0068174651975205294 | Time = 105s
Step 364000 | Order = 0.010189521780369791 | Time = 106s
Step 365000 | Order = 0.03127075503661627 | Time = 106s
Step 366000 | Order = 0.026687069628040436 | Time = 106s
Step 367000 | Order = 0.015934268588786788 | Time = 106s
Step 368000 | Order = 0.018128271450186088 | Time = 106s
Step 369000 | Order = 0.0071631924544740093 | Time = 107s
Step 370000 | Order = 0.027647424294615166 | Time = 107s
Step 371000 | Order = 0.022327567249870381 | Time = 107s
Step 372000 | Order = 0.017030230131367851 | Time = 107s
Step 373000 | Order = 0.029532912369253709 | Time = 108s
Step 374000 | Order = 0.028163210932442867 | Time = 108s
Step 375000 | Order = 0.013410754742358623 | Time = 108s
Step 376000 | Order = 0.028573334115790664 | Time = 108s
Step 377000 | Order = 0.017032467706731221 | Time = 109s
Step 378000 | Order = 0.013258332559334196 | Time = 109s
Step 379000 | Order = 0.014682729221027134 | Time = 109s
Step 380000 | Order = 0.017154476016729259 | Time = 109s
Step 381000 | Order = 0.0056599972419236503 | Time = 109s
Step 382000 | Order = 0.0026139571653245996 | Time = 110s
Step 383000 | Order = 0.018001786738950708 | Time = 110s
Step 384000 | Order = 0.030654106835088953 | Time = 110s
Step 385000 | Order = 0.002630495448867363 | Time = 110s
Step 386000 | Order = 0.011336555435214363 | Time = 111s
Step 387000 | Order = 0.011604850400372018 | Time = 111s
Step 388000 | Order = 0.021510296667106812 | Time = 111s
Step 389000 | Order = 0.010691439888082717 | Time = 111s
Step 390000 | Order = 0.010958253725783351 | Time = 112s
Step 391000 | Order = 0.016146029087254019 | Time = 112s
Step 392000 | Order = 0.017551802130516332 | Time = 112s
Step 393000 | Order = 0.029415620865619146 | Time = 112s
Step 394000 | Order = 0.010879909588778292 | Time = 112s
Step 395000 | Order = 0.0042518168519080383 | Time = 113s
Step 396000 | Order = 0.0308538327620657 | Time = 113s
Step 397000 | Order = 0.028441207618843747 | Time = 113s
Step 398000 | Order = 0.0021384638337343521 | Time = 113s
Step 399000 | Order = 0.0094602758798463232 | Time = 114s
Step 400000 | Order = 0.010187880961301478 | Time = 114s
Step 401000 | Order = 0.031450528516060589 | Time = 114s
Step 402000 | Order = 0.017023882330119287 | Time = 115s
Step 403000 | Order = 0.022387379959572604 | Time = 115s
Step 404000 | Order = 0.011955473250481545 | Time = 115s
Step 405000 | Order = 0.012123113561548547 | Time = 115s
Step 406000 | Order = 0.012772397610403614 | Time = 116s
Step 407000 | Order = 0.0083997269828932387 | Time = 116s
Step 408000 | Order = 0.013745837101225044 | Time = 116s
Step 409000 | Order = 0.012768461022672496 | Time = 116s
Step 410000 | Order = 0.0042937549431090998 | Time = 117s
Step 411000 | Order = 0.0066291993027245066 | Time = 117s
Step 412000 | Order = 0.0098619442187891457 | Time = 117s
Step 413000 | Order = 0.017683026342635775 | Time = 117s
Step 414000 | Order = 0.019552582376350592 | Time = 118s
Step 415000 | Order = 0.020367949030305262 | Time = 118s
Step 416000 | Order = 0.027787321928524386 | Time = 118s
Step 417000 | Order = 0.014691811215889307 | Time = 118s
Step 418000 | Order = 0.005709260741356006 | Time = 119s
Step 419000 | Order = 0.021035960428163497 | Time = 119s
Step 420000 | Order = 0.032095769230372904 | Time = 119s
Step 421000 | Order = 0.0040451124484381989 | Time = 119s
Step 422000 | Order = 0.0060757656495786577 | Time = 119s
Step 423000 | Order = 0.013131308719822361 | Time = 120s
Step 424000 | Order = 0.0058171809600794282 | Time = 120s
Step 425000 | Order = 0.010243286677844214 | Time = 120s
Step 426000 | Order = 0.014371238957554962 | Time = 120s
Step 427000 | Order = 0.020369160555008058 | Time = 121s
Step 428000 | Order = 0.03659268511916431 | Time = 121s
Step 429000 | Order = 0.005432759579393623 | Time = 121s
Step 430000 | Order = 0.036169866622833377 | Time = 121s
Step 431000 | Order = 0.016280242625026795 | Time = 122s
Step 432000 | Order = 0.0190298638583947 | Time = 122s
Step 433000 | Order = 0.016247779744675974 | Time = 122s
Step 434000 | Order = 0.01059261551336693 | Time = 122s
Step 435000 | Order = 0.01577963889328406 | Time = 122s
Step 436000 | Order = 0.011440466855840303 | Time = 123s
Step 437000 | Order = 0.0074668607451904559 | Time = 123s
Step 438000 | Order = 0.013651040975465649 | Time = 123s
Step 439000 | Order = 0.025195075284580846 | Time = 123s
Step 440000 | Order = 0.008741586206770716 | Time = 124s
Step 441000 | Order = 0.023934606213088395 | Time = 124s
Step 442000 | Order = 0.011485197893354065 | Time = 126s
Step 443000 | Order = 0.012918034671510745 | Time = 126s
Step 444000 | Order = 0.020754114424483189 | Time = 126s
Step 445000 | Order = 0.0066406670408022776 | Time = 126s
Step 446000 | Order = 0.02251808468922108 | Time = 127s
Step 447000 | Order = 0.027288593404127485 | Time = 127s
Step 448000 | Order = 0.010477032341377791 | Time = 127s
Step 449000 | Order = 0.023584627755835735 | Time = 127s
Step 450000 | Order = 0.006190523640043106 | Time = 128s
Step 451000 | Order = 0.019531528675568271 | Time = 128s
Step 452000 | Order = 0.023429888279684064 | Time = 128s
Step 453000 | Order = 0.018818597179248456 | Time = 129s
Step 454000 | Order = 0.015225288477330227 | Time = 129s
Step 455000 | Order = 0.014715495612475879 | Time = 129s
Step 456000 | Order = 0.015960329378107749 | Time = 129s
Step 457000 | Order = 0.027432587281417283 | Time = 130s
Step 458000 | Order = 0.001712034444110874 | Time = 130s
Step 459000 | Order = 0.0018478345474213711 | Time = 130s
Step 460000 | Order = 0.0090858410809937853 | Time = 130s
Step 461000 | Order = 0.010518797363269279 | Time = 131s
Step 462000 | Order = 0.011873322905381718 | Time = 131s
Step 463000 | Order = 0.028761916376581237 | Time = 131s
Step 464000 | Order = 0.020331049299130852 | Time = 131s
Step 465000 | Order = 0.025211278510037308 | Time = 132s
Step 466000 | Order = 0.018550623492314722 | Time = 132s
Step 467000 | Order = 0.024687427969649522 | Time = 132s
Step 468000 | Order = 0.0088334687755456942 | Time = 132s
Step 469000 | Order = 0.016688243833188492 | Time = 133s
Step 470000 | Order = 0.024334939011453227 | Time = 133s
Step 471000 | Order = 0.0050884206514097878 | Time = 133s
Step 472000 | Order = 0.016292061070672648 | Time = 133s
Step 473000 | Order = 0.020815032557448869 | Time = 134s
Step 474000 | Order = 0.017932975992875404 | Time = 134s
Step 475000 | Order = 0.024180866452073378 | Time = 134s
Step 476000 | Order = 0.0080431656546416878 | Time = 134s
Step 477000 | Order = 0.01541455265273591 | Time = 134s
Step 478000 | Order = 0.0182737695825794 | Time = 135s
Step 479000 | Order = 0.016783486866772598 | Time = 135s
Step 480000 | Order = 0.00040545073488320189 | Time = 135s
Step 481000 | Order = 0.013776169383722997 | Time = 135s
Step 482000 | Order = 0.026127066385166046 | Time = 136s
Step 483000 | Order = 0.0076220009342835076 | Time = 136s
Step 484000 | Order = 0.005252096132228083 | Time = 136s
Step 485000 | Order = 0.016199656723684799 | Time = 137s
Step 486000 | Order = 0.010937232803245151 | Time = 137s
Step 487000 | Order = 0.019440061282852659 | Time = 137s
Step 488000 | Order = 0.0027665351124151732 | Time = 137s
Step 489000 | Order = 0.025157710558446428 | Time = 138s
Step 490000 | Order = 0.014736446672143052 | Time = 138s
Step 491000 | Order = 0.024565374171300228 | Time = 138s
Step 492000 | Order = 0.026666279403481666 | Time = 138s
