Simulation #45, Parameters: eta = 0.109110 | rho = 0.320610 | v0 = 0.10911s
Step 162000 | Order = 0.020255773204227806 | Time = 75s
Step 163000 | Order = 0.020255773204227803 | Time = 76s
Step 164000 | Order = 0.020255773204227803 | Time = 76s
Step 165000 | Order = 0.020255773204227799 | Time = 76s
Step 166000 | Order = 0.020255773204227806 | Time = 77s
Step 167000 | Order = 0.020255773204227803 | Time = 77s
Step 168000 | Order = 0.020255773204227799 | Time = 78s
Step 169000 | Order = 0.020255773204227803 | Time = 78s
Step 170000 | Order = 0.020255773204227799 | Time = 79s
Step 171000 | Order = 0.020255773204227799 | Time = 79s
Step 172000 | Order = 0.020255773204227803 | Time = 80s
Step 173000 | Order = 0.020255773204227806 | Time = 80s
Step 174000 | Order = 0.020255773204227806 | Time = 81s
Step 175000 | Order = 0.020255773204227806 | Time = 81s
Step 176000 | Order = 0.020255773204227806 | Time = 81s
Step 177000 | Order = 0.020255773204227799 | Time = 82s
Step 178000 | Order = 0.020255773204227806 | Time = 82s
Step 179000 | Order = 0.020255773204227806 | Time = 83s
Step 180000 | Order = 0.020255773204227799 | Time = 83s
Step 181000 | Order = 0.020255773204227803 | Time = 84s
Step 182000 | Order = 0.020255773204227799 | Time = 84s
Step 183000 | Order = 0.020255773204227799 | Time = 85s
Step 184000 | Order = 0.020255773204227803 | Time = 85s
Step 185000 | Order = 0.020255773204227806 | Time = 85s
Step 186000 | Order = 0.020255773204227803 | Time = 86s
Step 187000 | Order = 0.020255773204227799 | Time = 86s
Step 188000 | Order = 0.020255773204227803 | Time = 87s
Step 189000 | Order = 0.020255773204227803 | Time = 87s
Step 190000 | Order = 0.020255773204227806 | Time = 88s
Step 191000 | Order = 0.020255773204227799 | Time = 88s
Step 192000 | Order = 0.020255773204227806 | Time = 89s
Step 193000 | Order = 0.020255773204227799 | Time = 89s
Step 194000 | Order = 0.020255773204227806 | Time = 90s
Step 195000 | Order = 0.020255773204227803 | Time = 90s
Step 196000 | Order = 0.020255773204227806 | Time = 91s
Step 197000 | Order = 0.020255773204227799 | Time = 91s
Step 198000 | Order = 0.020255773204227806 | Time = 92s
Step 199000 | Order = 0.020255773204227803 | Time = 92s
Step 200000 | Order = 0.020255773204227803 | Time = 92s
