Simulation #169, Parameters: eta = 0.393816 | rho = 0.163819 | v0 = 0.0161762s
Step 52000 | Order = 0.02792562018825847 | Time = 16s
Step 53000 | Order = 0.039083279915948857 | Time = 16s
Step 54000 | Order = 0.01654308228561116 | Time = 16s
Step 55000 | Order = 0.0099887419096593901 | Time = 17s
Step 56000 | Order = 0.028227312175990719 | Time = 17s
Step 57000 | Order = 0.017201611205485034 | Time = 17s
Step 58000 | Order = 0.013766597298837047 | Time = 18s
Step 59000 | Order = 0.0089954791020366229 | Time = 18s
Step 60000 | Order = 0.010184637554103083 | Time = 18s
Step 61000 | Order = 0.0077538493724018916 | Time = 19s
Step 62000 | Order = 0.041008770812070418 | Time = 19s
Step 63000 | Order = 0.024220596351462873 | Time = 19s
Step 64000 | Order = 0.022255734447324857 | Time = 20s
Step 65000 | Order = 0.070854008289829337 | Time = 20s
Step 66000 | Order = 0.013330108561708867 | Time = 20s
Step 67000 | Order = 0.024507739276234581 | Time = 20s
Step 68000 | Order = 0.02783696748694597 | Time = 21s
Step 69000 | Order = 0.028491304260954902 | Time = 21s
Step 70000 | Order = 0.019341518657181658 | Time = 21s
Step 71000 | Order = 0.037235367626509065 | Time = 22s
Step 72000 | Order = 0.010231873236865273 | Time = 22s
Step 73000 | Order = 0.031364491756232682 | Time = 22s
Step 74000 | Order = 0.047112989074749777 | Time = 23s
Step 75000 | Order = 0.021323218214089699 | Time = 23s
Step 76000 | Order = 0.035877813858986696 | Time = 23s
Step 77000 | Order = 0.032738784793505261 | Time = 24s
Step 78000 | Order = 0.030300466059970617 | Time = 24s
Step 79000 | Order = 0.014901187898402226 | Time = 24s
Step 80000 | Order = 0.040708452614038888 | Time = 24s
Step 81000 | Order = 0.035268050073245523 | Time = 25s
Step 82000 | Order = 0.047506160094779891 | Time = 25s
Step 83000 | Order = 0.01609558573396375 | Time = 25s
Step 84000 | Order = 0.048776376856019023 | Time = 26s
Step 85000 | Order = 0.0208677489879458 | Time = 26s
Step 86000 | Order = 0.017504648206379796 | Time = 26s
Step 87000 | Order = 0.011137299172082898 | Time = 27s
Step 88000 | Order = 0.029519233814162247 | Time = 27s
Step 89000 | Order = 0.052559566507732518 | Time = 27s
Step 90000 | Order = 0.014877942724566981 | Time = 28s
Step 91000 | Order = 0.035992380422830837 | Time = 28s
Step 92000 | Order = 0.048512644636385729 | Time = 28s
Step 93000 | Order = 0.020624503137680009 | Time = 28s
Step 94000 | Order = 0.016389540807105571 | Time = 29s
Step 95000 | Order = 0.01676494207094777 | Time = 29s
Step 96000 | Order = 0.019841684439914579 | Time = 29s
Step 97000 | Order = 0.029339946649312137 | Time = 30s
Step 98000 | Order = 0.031335363172409425 | Time = 30s
Step 99000 | Order = 0.029568886541521143 | Time = 30s
Step 100000 | Order = 0.038334085750892789 | Time = 31s
Step 101000 | Order = 0.012048091209575142 | Time = 31s
Step 102000 | Order = 0.046325126109088503 | Time = 31s
Step 103000 | Order = 0.020586298881807154 | Time = 32s
Step 104000 | Order = 0.020249446294410636 | Time = 32s
Step 105000 | Order = 0.024927844343171312 | Time = 32s
Step 106000 | Order = 0.01426275329900684 | Time = 33s
Step 107000 | Order = 0.040488834034484222 | Time = 33s
Step 108000 | Order = 0.020792321205412152 | Time = 33s
Step 109000 | Order = 0.0099490583567063591 | Time = 34s
Step 110000 | Order = 0.0052636785809953646 | Time = 34s
Step 111000 | Order = 0.023406124262255898 | Time = 34s
Step 112000 | Order = 0.033050252177193304 | Time = 34s
Step 113000 | Order = 0.016361412687839524 | Time = 35s
Step 114000 | Order = 0.020795590942176104 | Time = 35s
Step 115000 | Order = 0.013680347738938111 | Time = 35s
Step 116000 | Order = 0.032951653402771827 | Time = 36s
Step 117000 | Order = 0.043614353398196984 | Time = 36s
Step 118000 | Order = 0.029687661125291732 | Time = 36s
Step 119000 | Order = 0.025215077479737842 | Time = 37s
Step 120000 | Order = 0.0087085724495786793 | Time = 37s
Step 121000 | Order = 0.023375616228518675 | Time = 37s
Step 122000 | Order = 0.018315884334654534 | Time = 37s
Step 123000 | Order = 0.046833517838449246 | Time = 38s
Step 124000 | Order = 0.035652222689758331 | Time = 38s
Step 125000 | Order = 0.019678325447385275 | Time = 38s
Step 126000 | Order = 0.021099003151022311 | Time = 39s
Step 127000 | Order = 0.027230005450661492 | Time = 39s
Step 128000 | Order = 0.024762026719567277 | Time = 39s
Step 129000 | Order = 0.017194362493866557 | Time = 40s
Step 130000 | Order = 0.016096743812670813 | Time = 40s
Step 131000 | Order = 0.025158965190648894 | Time = 40s
Step 132000 | Order = 0.032873582151991522 | Time = 41s
Step 133000 | Order = 0.025083212632397003 | Time = 41s
Step 134000 | Order = 0.026138637615528055 | Time = 41s
Step 135000 | Order = 0.0091895305438532138 | Time = 41s
Step 136000 | Order = 0.023136243896211269 | Time = 42s
Step 137000 | Order = 0.020085138052950265 | Time = 42s
Step 138000 | Order = 0.026849358768009039 | Time = 42s
Step 139000 | Order = 0.019356904833120754 | Time = 43s
Step 140000 | Order = 0.025888599667505445 | Time = 43s
Step 141000 | Order = 0.062630287843734159 | Time = 43s
Step 142000 | Order = 0.032082411821423268 | Time = 44s
Step 143000 | Order = 0.017809790977261462 | Time = 44s
Step 144000 | Order = 0.046564323931650081 | Time = 44s
Step 145000 | Order = 0.054848079313251474 | Time = 44s
Step 146000 | Order = 0.041300660714127996 | Time = 45s
Step 147000 | Order = 0.02394127728456151 | Time = 45s
Step 148000 | Order = 0.023672931771328853 | Time = 45s
Step 149000 | Order = 0.0080821116903654986 | Time = 46s
Step 150000 | Order = 0.027364525974334579 | Time = 46s
Step 151000 | Order = 0.012308404776203494 | Time = 46s
Step 152000 | Order = 0.041662466073106037 | Time = 47s
Step 153000 | Order = 0.041870433423712258 | Time = 47s
Step 154000 | Order = 0.058371727871693382 | Time = 47s
Step 155000 | Order = 0.025172925896438207 | Time = 48s
Step 156000 | Order = 0.021538160792977133 | Time = 48s
Step 157000 | Order = 0.013110582324161115 | Time = 48s
Step 158000 | Order = 0.017186511895207673 | Time = 49s
Step 159000 | Order = 0.0070145213949516765 | Time = 49s
Step 160000 | Order = 0.025015684768263966 | Time = 49s
Step 161000 | Order = 0.01561755821377056 | Time = 49s
Step 162000 | Order = 0.02036725991177428 | Time = 50s
Step 163000 | Order = 0.019544234550585089 | Time = 50s
Step 164000 | Order = 0.030176732299798503 | Time = 50s
Step 165000 | Order = 0.0286415493829482 | Time = 51s
Step 166000 | Order = 0.0041703627820047374 | Time = 52s
Step 167000 | Order = 0.051548425046690542 | Time = 52s
Step 168000 | Order = 0.031413840762447104 | Time = 52s
Step 169000 | Order = 0.0074887211727671108 | Time = 53s
Step 170000 | Order = 0.018220754692249864 | Time = 53s
Step 171000 | Order = 0.024488989028659428 | Time = 53s
Step 172000 | Order = 0.014867728392985684 | Time = 54s
Step 173000 | Order = 0.020558510186007385 | Time = 54s
Step 174000 | Order = 0.013802107507627778 | Time = 54s
Step 175000 | Order = 0.016652151932947157 | Time = 54s
Step 176000 | Order = 0.021592461380782718 | Time = 55s
Step 177000 | Order = 0.029111914758869324 | Time = 55s
Step 178000 | Order = 0.0098600618716151028 | Time = 55s
Step 179000 | Order = 0.014935918030100453 | Time = 56s
Step 180000 | Order = 0.031458766095015654 | Time = 56s
Step 181000 | Order = 0.045939683062642143 | Time = 56s
Step 182000 | Order = 0.019429602946569296 | Time = 57s
Step 183000 | Order = 0.021557388818763953 | Time = 57s
Step 184000 | Order = 0.010980529830096968 | Time = 57s
Step 185000 | Order = 0.026366320496976143 | Time = 57s
Step 186000 | Order = 0.049955896950531466 | Time = 58s
Step 187000 | Order = 0.089908279933899951 | Time = 58s
Step 188000 | Order = 0.011589321133357457 | Time = 58s
Step 189000 | Order = 0.033614259407092333 | Time = 59s
Step 190000 | Order = 0.030045982566114258 | Time = 59s
Step 191000 | Order = 0.030667840596432801 | Time = 59s
Step 192000 | Order = 0.0095709608539620641 | Time = 60s
Step 193000 | Order = 0.034522452796310291 | Time = 60s
Step 194000 | Order = 0.012715917154890618 | Time = 60s
Step 195000 | Order = 0.010623210365195252 | Time = 60s
Step 196000 | Order = 0.047931027050313463 | Time = 61s
Step 197000 | Order = 0.028152072009628045 | Time = 61s
Step 198000 | Order = 0.022427745971385495 | Time = 61s
Step 199000 | Order = 0.035919708497321172 | Time = 62s
Step 200000 | Order = 0.018301669127846448 | Time = 62s
Step 201000 | Order = 0.018685742178459648 | Time = 62s
Step 202000 | Order = 0.022392744668668918 | Time = 63s
Step 203000 | Order = 0.018215438377286453 | Time = 63s
Step 204000 | Order = 0.019873137763958468 | Time = 63s
Step 205000 | Order = 0.028186229588742583 | Time = 64s
Step 206000 | Order = 0.035090581101070419 | Time = 64s
Step 207000 | Order = 0.019015748619839908 | Time = 64s
Step 208000 | Order = 0.0073124582432451376 | Time = 64s
Step 209000 | Order = 0.018276652206809022 | Time = 65s
Step 210000 | Order = 0.042434502620539681 | Time = 65s
Step 211000 | Order = 0.02221271276929538 | Time = 65s
Step 212000 | Order = 0.042770042514942132 | Time = 66s
Step 213000 | Order = 0.033866396868482751 | Time = 66s
Step 214000 | Order = 0.02305742569526489 | Time = 66s
Step 215000 | Order = 0.022225945384047215 | Time = 67s
Step 216000 | Order = 0.015819273845064829 | Time = 67s
Step 217000 | Order = 0.02881392077364359 | Time = 67s
Step 218000 | Order = 0.022486857620084951 | Time = 67s
Step 219000 | Order = 0.014203233830021601 | Time = 68s
Step 220000 | Order = 0.015694633001413782 | Time = 68s
Step 221000 | Order = 0.015539327141469422 | Time = 68s
Step 222000 | Order = 0.053663064616473452 | Time = 69s
Step 223000 | Order = 0.028853255929628167 | Time = 69s
Step 224000 | Order = 0.026549411341748042 | Time = 69s
Step 225000 | Order = 0.057179778422705788 | Time = 70s
Step 226000 | Order = 0.016630257049191636 | Time = 70s
Step 227000 | Order = 0.034510235900969702 | Time = 70s
Step 228000 | Order = 0.0073349208133778494 | Time = 70s
Step 229000 | Order = 0.013570913926008314 | Time = 71s
Step 230000 | Order = 0.011176780061208031 | Time = 71s
Step 231000 | Order = 0.0093811962489656238 | Time = 71s
Step 232000 | Order = 0.060760830351488104 | Time = 72s
Step 233000 | Order = 0.015685460673326282 | Time = 72s
Step 234000 | Order = 0.022635465205620636 | Time = 72s
Step 235000 | Order = 0.0049741608452102118 | Time = 73s
Step 236000 | Order = 0.017318902474049838 | Time = 73s
Step 237000 | Order = 0.011725133230570617 | Time = 73s
Step 238000 | Order = 0.013929126800866679 | Time = 73s
Step 239000 | Order = 0.027880248946580827 | Time = 74s
Step 240000 | Order = 0.01211128138079085 | Time = 74s
Step 241000 | Order = 0.044060573204288044 | Time = 74s
Step 242000 | Order = 0.054822005809764443 | Time = 75s
Step 243000 | Order = 0.018610836647768487 | Time = 75s
Step 244000 | Order = 0.023547274033638026 | Time = 75s
Step 245000 | Order = 0.0025291466822261331 | Time = 76s
Step 246000 | Order = 0.0062693793220476987 | Time = 76s
Step 247000 | Order = 0.017091082529960912 | Time = 76s
Step 248000 | Order = 0.017792858838633744 | Time = 76s
Step 249000 | Order = 0.00424266393617234 | Time = 77s
Step 250000 | Order = 0.043036263064483486 | Time = 77s
Step 251000 | Order = 0.023719241719683506 | Time = 78s
Step 252000 | Order = 0.014439433161225633 | Time = 78s
Step 253000 | Order = 0.013974592759053939 | Time = 78s
Step 254000 | Order = 0.016326384684009095 | Time = 78s
Step 255000 | Order = 0.015832440497607396 | Time = 79s
Step 256000 | Order = 0.012077650154353799 | Time = 79s
Step 257000 | Order = 0.040302919038654489 | Time = 79s
Step 258000 | Order = 0.036827798147617656 | Time = 80s
Step 259000 | Order = 0.016808609040227976 | Time = 80s
Step 260000 | Order = 0.023743502701519217 | Time = 80s
Step 261000 | Order = 0.019019081673798705 | Time = 81s
Step 262000 | Order = 0.01318971032917912 | Time = 81s
Step 263000 | Order = 0.057150751186175221 | Time = 81s
Step 264000 | Order = 0.047909645022499552 | Time = 81s
Step 265000 | Order = 0.010725227419691884 | Time = 82s
Step 266000 | Order = 0.026487236488268291 | Time = 82s
Step 267000 | Order = 0.024301440401930944 | Time = 82s
Step 268000 | Order = 0.029081044813872876 | Time = 83s
Step 269000 | Order = 0.010910559736612027 | Time = 83s
Step 270000 | Order = 0.021072301634636907 | Time = 83s
Step 271000 | Order = 0.012460169984907172 | Time = 84s
Step 272000 | Order = 0.020554277558468774 | Time = 84s
Step 273000 | Order = 0.01978757848785347 | Time = 84s
Step 274000 | Order = 0.029978464882054873 | Time = 84s
Step 275000 | Order = 0.011179210843771237 | Time = 85s
Step 276000 | Order = 0.046406081976615533 | Time = 85s
Step 277000 | Order = 0.027333088375749229 | Time = 85s
Step 278000 | Order = 0.019730971558054183 | Time = 86s
Step 279000 | Order = 0.018230712061928712 | Time = 86s
Step 280000 | Order = 0.0068282004551459864 | Time = 86s
Step 281000 | Order = 0.029560626758880017 | Time = 87s
Step 282000 | Order = 0.015508610159610444 | Time = 87s
Step 283000 | Order = 0.016339906079321051 | Time = 87s
Step 284000 | Order = 0.019822614257320185 | Time = 87s
Step 285000 | Order = 0.015261855247673794 | Time = 88s
Step 286000 | Order = 0.045506652536291832 | Time = 88s
Step 287000 | Order = 0.03453538686301344 | Time = 88s
Step 288000 | Order = 0.023853410115846161 | Time = 89s
Step 289000 | Order = 0.056433008144101418 | Time = 89s
Step 290000 | Order = 0.019350549981340545 | Time = 89s
Step 291000 | Order = 0.037409353783314975 | Time = 90s
Step 292000 | Order = 0.0071113387524040245 | Time = 90s
Step 293000 | Order = 0.039726377628240814 | Time = 90s
Step 294000 | Order = 0.036359561701632216 | Time = 90s
Step 295000 | Order = 0.030582486701663268 | Time = 91s
Step 296000 | Order = 0.03260619553241146 | Time = 91s
Step 297000 | Order = 0.018111403878775162 | Time = 91s
Step 298000 | Order = 0.015422192160080068 | Time = 92s
Step 299000 | Order = 0.027118626027621384 | Time = 92s
Step 300000 | Order = 0.003534815538607022 | Time = 92s
Step 301000 | Order = 0.023708247232195476 | Time = 93s
Step 302000 | Order = 0.043169167803338973 | Time = 93s
Step 303000 | Order = 0.013950657388625335 | Time = 93s
Step 304000 | Order = 0.025574834137940507 | Time = 94s
Step 305000 | Order = 0.010988019660633876 | Time = 94s
Step 306000 | Order = 0.048510130457687796 | Time = 94s
Step 307000 | Order = 0.027851141637984144 | Time = 95s
Step 308000 | Order = 0.015174526615101944 | Time = 95s
Step 309000 | Order = 0.031368934766021463 | Time = 95s
Step 310000 | Order = 0.0088183473624647811 | Time = 96s
Step 311000 | Order = 0.029698545371384836 | Time = 96s
Step 312000 | Order = 0.036857368939385016 | Time = 96s
Step 313000 | Order = 0.021706210490034343 | Time = 96s
Step 314000 | Order = 0.017497211848101026 | Time = 97s
Step 315000 | Order = 0.035613596184693903 | Time = 97s
Step 316000 | Order = 0.030875497374337042 | Time = 97s
Step 317000 | Order = 0.019405275594586945 | Time = 98s
Step 318000 | Order = 0.01252065416765636 | Time = 98s
Step 319000 | Order = 0.028259187624990422 | Time = 98s
Step 320000 | Order = 0.016769715974585833 | Time = 99s
Step 321000 | Order = 0.039227911966293869 | Time = 99s
Step 322000 | Order = 0.014382222706275 | Time = 99s
Step 323000 | Order = 0.020315050963713128 | Time = 99s
Step 324000 | Order = 0.049632428776309322 | Time = 100s
Step 325000 | Order = 0.012908125181283673 | Time = 100s
Step 326000 | Order = 0.048244674801770561 | Time = 100s
Step 327000 | Order = 0.0082572830897610656 | Time = 101s
Step 328000 | Order = 0.024615259198337253 | Time = 101s
Step 329000 | Order = 0.042736194119783529 | Time = 101s
Step 330000 | Order = 0.04706123312306254 | Time = 102s
Step 331000 | Order = 0.025575159360952081 | Time = 102s
Step 332000 | Order = 0.031869508975676017 | Time = 102s
Step 333000 | Order = 0.024684594153385208 | Time = 102s
Step 334000 | Order = 0.015485984367861545 | Time = 103s
Step 335000 | Order = 0.036122425234891058 | Time = 103s
Step 336000 | Order = 0.038012261935742406 | Time = 103s
Step 337000 | Order = 0.020940262248553783 | Time = 104s
Step 338000 | Order = 0.015742318786924402 | Time = 104s
Step 339000 | Order = 0.017367027811468611 | Time = 104s
Step 340000 | Order = 0.013357618047008628 | Time = 105s
Step 341000 | Order = 0.044545496257173356 | Time = 105s
Step 342000 | Order = 0.025798345026161195 | Time = 105s
Step 343000 | Order = 0.02455270935562889 | Time = 105s
Step 344000 | Order = 0.031732977892277692 | Time = 106s
Step 345000 | Order = 0.031628368200883494 | Time = 106s
Step 346000 | Order = 0.044711320543935083 | Time = 106s
Step 347000 | Order = 0.023469781332552352 | Time = 107s
Step 348000 | Order = 0.025692018047225099 | Time = 107s
Step 349000 | Order = 0.019074790969154293 | Time = 107s
Step 350000 | Order = 0.033620532623844873 | Time = 108s
Step 351000 | Order = 0.037365641259621808 | Time = 108s
Step 352000 | Order = 0.044281876693399821 | Time = 109s
Step 353000 | Order = 0.024936092576076967 | Time = 109s
Step 354000 | Order = 0.050421938403120793 | Time = 109s
Step 355000 | Order = 0.023515599843208453 | Time = 110s
Step 356000 | Order = 0.009746401587334386 | Time = 110s
Step 357000 | Order = 0.050628763425424966 | Time = 110s
Step 358000 | Order = 0.012802656823065757 | Time = 110s
Step 359000 | Order = 0.01487790792223166 | Time = 111s
Step 360000 | Order = 0.012692262846675873 | Time = 112s
Step 361000 | Order = 0.026069093871996202 | Time = 112s
Step 362000 | Order = 0.00830511880175595 | Time = 112s
Step 363000 | Order = 0.028291324991149249 | Time = 113s
Step 364000 | Order = 0.017046590546689732 | Time = 113s
Step 365000 | Order = 0.02387950871729734 | Time = 113s
Step 366000 | Order = 0.029029582571100686 | Time = 114s
Step 367000 | Order = 0.01281158274995123 | Time = 114s
Step 368000 | Order = 0.0013136828453708049 | Time = 114s
Step 369000 | Order = 0.031287625126658759 | Time = 115s
Step 370000 | Order = 0.049827661036683325 | Time = 115s
Step 371000 | Order = 0.038589298463243875 | Time = 115s
Step 372000 | Order = 0.014377054812251029 | Time = 115s
Step 373000 | Order = 0.052983818609891584 | Time = 116s
Step 374000 | Order = 0.033759236514574499 | Time = 116s
Step 375000 | Order = 0.0097829922398811192 | Time = 116s
Step 376000 | Order = 0.015275159399104224 | Time = 117s
Step 377000 | Order = 0.024048124248484265 | Time = 117s
Step 378000 | Order = 0.041197731535247369 | Time = 117s
Step 379000 | Order = 0.013958295763155722 | Time = 118s
Step 380000 | Order = 0.021464010298113737 | Time = 118s
Step 381000 | Order = 0.020545084691819974 | Time = 118s
Step 382000 | Order = 0.008184181015264351 | Time = 118s
Step 383000 | Order = 0.0078105410333856188 | Time = 119s
Step 384000 | Order = 0.036079954667078307 | Time = 119s
Step 385000 | Order = 0.038433174333438111 | Time = 119s
Step 386000 | Order = 0.029948409383367337 | Time = 120s
Step 387000 | Order = 0.054789783425212658 | Time = 120s
Step 388000 | Order = 0.010846322309367596 | Time = 120s
Step 389000 | Order = 0.012435768599476952 | Time = 121s
Step 390000 | Order = 0.023588787580392154 | Time = 121s
Step 391000 | Order = 0.031609818306309885 | Time = 121s
Step 392000 | Order = 0.012521602446893886 | Time = 121s
Step 393000 | Order = 0.013045082557571183 | Time = 122s
Step 394000 | Order = 0.026535733778920521 | Time = 122s
Step 395000 | Order = 0.018057112983903112 | Time = 122s
Step 396000 | Order = 0.048020731124756633 | Time = 123s
Step 397000 | Order = 0.024066875361852917 | Time = 123s
Step 398000 | Order = 0.0065936058824551383 | Time = 123s
Step 399000 | Order = 0.017845281804394476 | Time = 124s
Step 400000 | Order = 0.017355805828197693 | Time = 124s
Step 401000 | Order = 0.02540560527219806 | Time = 124s
Step 402000 | Order = 0.01366664126217614 | Time = 125s
Step 403000 | Order = 0.013487965665161071 | Time = 125s
Step 404000 | Order = 0.051647904659120919 | Time = 125s
Step 405000 | Order = 0.043584110236906802 | Time = 125s
Step 406000 | Order = 0.041754021101098757 | Time = 126s
Step 407000 | Order = 0.0380735390143849 | Time = 126s
Step 408000 | Order = 0.016732222599019738 | Time = 126s
Step 409000 | Order = 0.05294464178342858 | Time = 127s
Step 410000 | Order = 0.019891831788790212 | Time = 127s
Step 411000 | Order = 0.0099129530613883583 | Time = 127s
Step 412000 | Order = 0.014743213884513037 | Time = 128s
Step 413000 | Order = 0.04914193319553279 | Time = 128s
Step 414000 | Order = 0.003736765214221254 | Time = 128s
Step 415000 | Order = 0.05030942003831243 | Time = 128s
Step 416000 | Order = 0.022829055502645832 | Time = 129s
Step 417000 | Order = 0.034370780446719255 | Time = 129s
Step 418000 | Order = 0.019923666104802364 | Time = 129s
Step 419000 | Order = 0.0096405778097657536 | Time = 130s
Step 420000 | Order = 0.023080075711726034 | Time = 130s
Step 421000 | Order = 0.030340608017489581 | Time = 130s
Step 422000 | Order = 0.024091493433757535 | Time = 131s
Step 423000 | Order = 0.010118930520016277 | Time = 131s
Step 424000 | Order = 0.02085849711456739 | Time = 131s
Step 425000 | Order = 0.015248188219402084 | Time = 131s
Step 426000 | Order = 0.030183975753889956 | Time = 132s
Step 427000 | Order = 0.017666195105253416 | Time = 132s
Step 428000 | Order = 0.017691934910509105 | Time = 132s
Step 429000 | Order = 0.049594008945547677 | Time = 133s
Step 430000 | Order = 0.027823315698062429 | Time = 133s
Step 431000 | Order = 0.048406670582747634 | Time = 133s
Step 432000 | Order = 0.025666208137411498 | Time = 134s
Step 433000 | Order = 0.055076328080957498 | Time = 134s
Step 434000 | Order = 0.018205210746368872 | Time = 134s
Step 435000 | Order = 0.018822348649367129 | Time = 134s
Step 436000 | Order = 0.015457082863441668 | Time = 135s
Step 437000 | Order = 0.0096632604835231468 | Time = 135s
Step 438000 | Order = 0.038254516537258483 | Time = 135s
Step 439000 | Order = 0.039066085883749782 | Time = 136s
Step 440000 | Order = 0.056249581213214203 | Time = 136s
Step 441000 | Order = 0.017531224183728784 | Time = 136s
Step 442000 | Order = 0.014792256658665969 | Time = 137s
Step 443000 | Order = 0.016159405722577156 | Time = 137s
Step 444000 | Order = 0.0069057706146117871 | Time = 137s
Step 445000 | Order = 0.035040359135253878 | Time = 137s
Step 446000 | Order = 0.0036035895364252475 | Time = 138s
Step 447000 | Order = 0.041131569054829259 | Time = 138s
Step 448000 | Order = 0.0050303865552399846 | Time = 138s
Step 449000 | Order = 0.019988918178333644 | Time = 139s
Step 450000 | Order = 0.018927227134991748 | Time = 139s
Step 451000 | Order = 0.040380470186614677 | Time = 139s
Step 452000 | Order = 0.021677171217643041 | Time = 140s
Step 453000 | Order = 0.022520802907306129 | Time = 140s
Step 454000 | Order = 0.036847520064460237 | Time = 140s
Step 455000 | Order = 0.035484213498954031 | Time = 141s
Step 456000 | Order = 0.018238800593042791 | Time = 141s
Step 457000 | Order = 0.020013720777862065 | Time = 141s
Step 458000 | Order = 0.016505793741500741 | Time = 142s
Step 459000 | Order = 0.034106334137846216 | Time = 142s
Step 460000 | Order = 0.00571981928701962 | Time = 142s
Step 461000 | Order = 0.011336708589321629 | Time = 142s
Step 462000 | Order = 0.010185273704285656 | Time = 143s
Step 463000 | Order = 0.034894955351981109 | Time = 143s
Step 464000 | Order = 0.011085663453689868 | Time = 143s
Step 465000 | Order = 0.037928095489145823 | Time = 144s
Step 466000 | Order = 0.050883351828666233 | Time = 144s
Step 467000 | Order = 0.018780541553250943 | Time = 144s
Step 468000 | Order = 0.014020526676601877 | Time = 145s
Step 469000 | Order = 0.051547363148379877 | Time = 145s
Step 470000 | Order = 0.022740578213328269 | Time = 145s
Step 471000 | Order = 0.017777578157588715 | Time = 145s
Step 472000 | Order = 0.022805903467590701 | Time = 146s
Step 473000 | Order = 0.010237346776243453 | Time = 146s
Step 474000 | Order = 0.018961910971586973 | Time = 146s
Step 475000 | Order = 0.038088254329149536 | Time = 147s
Step 476000 | Order = 0.013004308631591141 | Time = 147s
Step 477000 | Order = 0.0095272414496029231 | Time = 147s
Step 478000 | Order = 0.031458043208330545 | Time = 148s
Step 479000 | Order = 0.0071091453566834118 | Time = 148s
Step 480000 | Order = 0.010095424952079698 | Time = 148s
Step 481000 | Order = 0.04138753216439657 | Time = 148s
Step 482000 | Order = 0.030286389753600769 | Time = 149s
Step 483000 | Order = 0.036293911142048073 | Time = 149s
Step 484000 | Order = 0.015088362026163156 | Time = 149s
Step 485000 | Order = 0.023856954980780179 | Time = 150s
Step 486000 | Order = 0.010369843113810664 | Time = 150s
Step 487000 | Order = 0.037958646137910335 | Time = 150s
Step 488000 | Order = 0.011372786925559635 | Time = 151s
Step 489000 | Order = 0.047367825085440962 | Time = 151s
Step 490000 | Order = 0.033190828242057546 | Time = 151s
Step 491000 | Order = 0.0086667254484485597 | Time = 151s
Step 492000 | Order = 0.011554542920839564 | Time = 152s
Step 493000 | Order = 0.012945233972530917 | Time = 152s
Step 494000 | Order = 0.027246862797148667 | Time = 152s
