Simulation #165, Parameters: eta = 0.089947 | rho = 0.119100 | v0 = 0.051081s
Step 0 | Order = 0.011241292086112601 | Time = 0s
Step 1000 | Order = 0.24681147421273783 | Time = 0s
Step 2000 | Order = 0.19344231469336623 | Time = 0s
Step 3000 | Order = 0.25773425202969008 | Time = 1s
Step 4000 | Order = 0.40419834986123337 | Time = 1s
Step 5000 | Order = 0.45040109741351869 | Time = 1s
Step 6000 | Order = 0.54820359729995605 | Time = 1s
Step 7000 | Order = 0.46227881370271801 | Time = 2s
Step 8000 | Order = 0.44429297764067915 | Time = 2s
Step 9000 | Order = 0.51693968599292128 | Time = 2s
Step 10000 | Order = 0.41330261544856173 | Time = 2s
Step 11000 | Order = 0.37926889795583774 | Time = 3s
Step 12000 | Order = 0.29714395374604408 | Time = 3s
Step 13000 | Order = 0.28727797652963666 | Time = 3s
Step 14000 | Order = 0.23101029729805703 | Time = 4s
Step 15000 | Order = 0.15835176821864944 | Time = 4s
Step 16000 | Order = 0.27315681119392121 | Time = 4s
Step 17000 | Order = 0.42365684524369779 | Time = 4s
Step 18000 | Order = 0.36810281418731422 | Time = 5s
Step 19000 | Order = 0.45726325004593571 | Time = 5s
Step 20000 | Order = 0.4195753780634871 | Time = 5s
Step 21000 | Order = 0.61468254183024973 | Time = 6s
Step 22000 | Order = 0.59581599984866518 | Time = 6s
Step 23000 | Order = 0.46018114097947649 | Time = 6s
Step 24000 | Order = 0.45927536399289515 | Time = 7s
Step 25000 | Order = 0.43127314187961369 | Time = 7s
Step 26000 | Order = 0.37463802114036027 | Time = 7s
Step 27000 | Order = 0.35361506781663393 | Time = 7s
Step 28000 | Order = 0.20462697349506928 | Time = 8s
Step 29000 | Order = 0.20477957087889664 | Time = 8s
Step 30000 | Order = 0.16267665894969238 | Time = 8s
Step 31000 | Order = 0.21093966389052066 | Time = 9s
Step 32000 | Order = 0.35546554155468429 | Time = 9s
Step 33000 | Order = 0.54031729300399023 | Time = 9s
Step 34000 | Order = 0.49623428982578544 | Time = 10s
Step 35000 | Order = 0.51815832965479403 | Time = 10s
Step 36000 | Order = 0.32778341057658311 | Time = 10s
Step 37000 | Order = 0.36636356478353566 | Time = 10s
Step 38000 | Order = 0.23687185819193365 | Time = 11s
Step 39000 | Order = 0.45507297895616067 | Time = 11s
Step 40000 | Order = 0.29084789899377084 | Time = 11s
Step 41000 | Order = 0.36096516075090385 | Time = 12s
Step 42000 | Order = 0.52393080242656642 | Time = 12s
Step 43000 | Order = 0.44994205204144228 | Time = 12s
Step 44000 | Order = 0.56399815300612621 | Time = 12s
Step 45000 | Order = 0.57610095056647825 | Time = 13s
Step 46000 | Order = 0.59331925858434131 | Time = 13s
Step 47000 | Order = 0.50109829709061604 | Time = 13s
Step 48000 | Order = 0.41807740251880682 | Time = 13s
Step 49000 | Order = 0.5050143320418119 | Time = 14s
Step 50000 | Order = 0.46322627297155777 | Time = 14s
Step 51000 | Order = 0.53540972243050189 | Time = 16s
Step 52000 | Order = 0.67075251115788181 | Time = 16s
Step 53000 | Order = 0.64186402024920763 | Time = 16s
Step 54000 | Order = 0.54369026644606244 | Time = 16s
Step 55000 | Order = 0.49079115486841191 | Time = 17s
Step 56000 | Order = 0.55578224364049444 | Time = 17s
Step 57000 | Order = 0.42033398330809502 | Time = 17s
Step 58000 | Order = 0.3316831307212631 | Time = 17s
Step 59000 | Order = 0.43640745603441544 | Time = 18s
Step 60000 | Order = 0.40249977063143133 | Time = 18s
Step 61000 | Order = 0.30424865190197864 | Time = 18s
Step 62000 | Order = 0.41271070879589966 | Time = 19s
Step 63000 | Order = 0.45600155465276221 | Time = 19s
Step 64000 | Order = 0.46723835317060691 | Time = 19s
Step 65000 | Order = 0.39893543809294318 | Time = 20s
Step 66000 | Order = 0.53982026266906125 | Time = 20s
Step 67000 | Order = 0.5895322839486361 | Time = 20s
Step 68000 | Order = 0.63865654204692612 | Time = 21s
Step 69000 | Order = 0.55629567298890759 | Time = 21s
Step 70000 | Order = 0.50170231669975218 | Time = 21s
Step 71000 | Order = 0.53173728759417427 | Time = 21s
Step 72000 | Order = 0.53796146338615425 | Time = 22s
Step 73000 | Order = 0.53411724805931271 | Time = 22s
Step 74000 | Order = 0.46050999016923705 | Time = 22s
Step 75000 | Order = 0.47352223594688847 | Time = 23s
Step 76000 | Order = 0.41231674914040817 | Time = 23s
Step 77000 | Order = 0.49556264254258903 | Time = 23s
Step 78000 | Order = 0.50184391252255844 | Time = 24s
Step 79000 | Order = 0.39064146355004409 | Time = 24s
Step 80000 | Order = 0.42765930694655602 | Time = 24s
Step 81000 | Order = 0.47935724543236607 | Time = 24s
Step 82000 | Order = 0.57847708932392217 | Time = 25s
Step 83000 | Order = 0.59058797392722862 | Time = 25s
Step 84000 | Order = 0.55394771453145142 | Time = 25s
Step 85000 | Order = 0.48983829431819037 | Time = 26s
Step 86000 | Order = 0.41203707307791398 | Time = 26s
Step 87000 | Order = 0.36615450883915801 | Time = 26s
Step 88000 | Order = 0.269900146835236 | Time = 26s
Step 89000 | Order = 0.38855563406221089 | Time = 27s
Step 90000 | Order = 0.39884402487726123 | Time = 27s
Step 91000 | Order = 0.38965656359649814 | Time = 27s
Step 92000 | Order = 0.29155614025531684 | Time = 27s
Step 93000 | Order = 0.26735378209458849 | Time = 28s
Step 94000 | Order = 0.23172851866270672 | Time = 28s
Step 95000 | Order = 0.20635855784764359 | Time = 28s
Step 96000 | Order = 0.20872659568964641 | Time = 28s
Step 97000 | Order = 0.26551371233254217 | Time = 29s
Step 98000 | Order = 0.33299129054219451 | Time = 29s
Step 99000 | Order = 0.64372955261684528 | Time = 29s
Step 100000 | Order = 0.63476956333530343 | Time = 30s
Step 101000 | Order = 0.49734038669772584 | Time = 30s
Step 102000 | Order = 0.46973425337682945 | Time = 30s
Step 103000 | Order = 0.40258411594714993 | Time = 31s
Step 104000 | Order = 0.47002110429538047 | Time = 31s
Step 105000 | Order = 0.51970316121600357 | Time = 31s
Step 106000 | Order = 0.42334189795075317 | Time = 32s
Step 107000 | Order = 0.46830775228483601 | Time = 32s
Step 108000 | Order = 0.45062318654442107 | Time = 32s
Step 109000 | Order = 0.35651383886492444 | Time = 32s
Step 110000 | Order = 0.29102720252285469 | Time = 33s
Step 111000 | Order = 0.089136999879443429 | Time = 33s
Step 112000 | Order = 0.099220314493420739 | Time = 33s
Step 113000 | Order = 0.19957982339941502 | Time = 33s
Step 114000 | Order = 0.21604971365660122 | Time = 34s
Step 115000 | Order = 0.28169730396280424 | Time = 34s
Step 116000 | Order = 0.23835105167093393 | Time = 34s
Step 117000 | Order = 0.32348004280281278 | Time = 35s
Step 118000 | Order = 0.24037922617279894 | Time = 35s
Step 119000 | Order = 0.28483962198288126 | Time = 35s
Step 120000 | Order = 0.28389417453864674 | Time = 35s
Step 121000 | Order = 0.37297593657579847 | Time = 36s
Step 122000 | Order = 0.31013725861543434 | Time = 36s
Step 123000 | Order = 0.29446418313954703 | Time = 36s
Step 124000 | Order = 0.30145967534204449 | Time = 37s
Step 125000 | Order = 0.28490513609843598 | Time = 37s
Step 126000 | Order = 0.29949823157593075 | Time = 37s
