Simulation #126, Parameters: eta = 0.161287 | rho = 0.217366 | v0 = 0.106977s
Step 0 | Order = 0.016508601812388422 | Time = 0s
Step 1000 | Order = 0.14943487467906288 | Time = 0s
Step 2000 | Order = 0.069868209239559304 | Time = 1s
Step 3000 | Order = 0.057723592687196582 | Time = 1s
Step 4000 | Order = 0.12702422620887657 | Time = 1s
Step 5000 | Order = 0.22113098097411599 | Time = 2s
Step 6000 | Order = 0.3746181510884255 | Time = 2s
Step 7000 | Order = 0.41131541795095833 | Time = 3s
Step 8000 | Order = 0.42938054313738855 | Time = 3s
Step 9000 | Order = 0.19060569821062304 | Time = 4s
Step 10000 | Order = 0.20235044166894867 | Time = 4s
Step 11000 | Order = 0.19692382870650904 | Time = 5s
Step 12000 | Order = 0.081019523532756932 | Time = 5s
Step 13000 | Order = 0.076277884396492315 | Time = 5s
Step 14000 | Order = 0.21081811337863279 | Time = 6s
Step 15000 | Order = 0.20819957638250172 | Time = 6s
Step 16000 | Order = 0.20173508660048226 | Time = 6s
Step 17000 | Order = 0.12295067023808265 | Time = 7s
Step 18000 | Order = 0.19793136016207419 | Time = 7s
Step 19000 | Order = 0.18445045378390129 | Time = 8s
Step 20000 | Order = 0.18312973820042094 | Time = 8s
Step 21000 | Order = 0.34684652205935701 | Time = 8s
Step 22000 | Order = 0.2308053717806994 | Time = 9s
Step 23000 | Order = 0.36209129649809163 | Time = 9s
Step 24000 | Order = 0.19929325167437137 | Time = 9s
Step 25000 | Order = 0.076483781626163136 | Time = 10s
Step 26000 | Order = 0.27428667807348533 | Time = 10s
Step 27000 | Order = 0.16134397837163819 | Time = 10s
Step 28000 | Order = 0.12923610007918973 | Time = 11s
Step 29000 | Order = 0.20404531974556572 | Time = 11s
Step 30000 | Order = 0.10724371205994566 | Time = 12s
Step 31000 | Order = 0.13857466188601555 | Time = 12s
Step 32000 | Order = 0.064197840806457476 | Time = 12s
Step 33000 | Order = 0.056370599544898474 | Time = 13s
Step 34000 | Order = 0.18511265645064959 | Time = 13s
Step 35000 | Order = 0.23556759685541148 | Time = 13s
Step 36000 | Order = 0.24330051107510978 | Time = 14s
Step 37000 | Order = 0.3465090503186794 | Time = 14s
Step 38000 | Order = 0.22283699841206153 | Time = 15s
Step 39000 | Order = 0.10192032397084484 | Time = 15s
Step 40000 | Order = 0.052216976097028092 | Time = 15s
Step 41000 | Order = 0.16609602449641955 | Time = 16s
Step 42000 | Order = 0.093965224743201417 | Time = 16s
Step 43000 | Order = 0.17176919614855909 | Time = 16s
Step 44000 | Order = 0.31560296478681504 | Time = 17s
Step 45000 | Order = 0.21225884036411805 | Time = 17s
Step 46000 | Order = 0.21358100523587548 | Time = 18s
Step 47000 | Order = 0.102422934089744 | Time = 18s
Step 48000 | Order = 0.27694768465802422 | Time = 18s
Step 49000 | Order = 0.15941076842024965 | Time = 19s
Step 50000 | Order = 0.29765986699115471 | Time = 19s
Step 51000 | Order = 0.23684808103794736 | Time = 20s
Step 52000 | Order = 0.14105672951657752 | Time = 20s
Step 53000 | Order = 0.31501312463223363 | Time = 21s
Step 54000 | Order = 0.27602887239035473 | Time = 21s
Step 55000 | Order = 0.38014741353763631 | Time = 21s
Step 56000 | Order = 0.2710899399992478 | Time = 22s
Step 57000 | Order = 0.13287551221958041 | Time = 22s
Step 58000 | Order = 0.22492373716208419 | Time = 23s
Step 59000 | Order = 0.2938919050235273 | Time = 23s
Step 60000 | Order = 0.1971027918081191 | Time = 23s
Step 61000 | Order = 0.23224893790715123 | Time = 24s
Step 62000 | Order = 0.16750422339575213 | Time = 24s
Step 63000 | Order = 0.24937839083650037 | Time = 24s
Step 64000 | Order = 0.16979133705917288 | Time = 25s
Step 65000 | Order = 0.21018556844945988 | Time = 25s
Step 66000 | Order = 0.29281425083487861 | Time = 25s
Step 67000 | Order = 0.31591964874604433 | Time = 26s
Step 68000 | Order = 0.24624355353178204 | Time = 26s
Step 69000 | Order = 0.21999841005364967 | Time = 27s
Step 70000 | Order = 0.32489071775207101 | Time = 27s
Step 71000 | Order = 0.23686538134916571 | Time = 27s
Step 72000 | Order = 0.2005929141095848 | Time = 28s
Step 73000 | Order = 0.16833668835684437 | Time = 28s
Step 74000 | Order = 0.16801905338681231 | Time = 28s
Step 75000 | Order = 0.17509361710280566 | Time = 29s
Step 76000 | Order = 0.30146403853220122 | Time = 29s
Step 77000 | Order = 0.15845544631555147 | Time = 30s
Step 78000 | Order = 0.19971088277034085 | Time = 30s
Step 79000 | Order = 0.26721741681699579 | Time = 30s
Step 80000 | Order = 0.19642252860780957 | Time = 31s
Step 81000 | Order = 0.17446809700151003 | Time = 31s
Step 82000 | Order = 0.33359030155048425 | Time = 31s
Step 83000 | Order = 0.31761507021986884 | Time = 32s
Step 84000 | Order = 0.21743328564179831 | Time = 32s
Step 85000 | Order = 0.24576692601703062 | Time = 33s
Step 86000 | Order = 0.23191282998200377 | Time = 33s
Step 87000 | Order = 0.33540354117452575 | Time = 33s
Step 88000 | Order = 0.38754296118959447 | Time = 34s
Step 89000 | Order = 0.21833298350543962 | Time = 34s
Step 90000 | Order = 0.16278512669242182 | Time = 34s
Step 91000 | Order = 0.19615207722326461 | Time = 35s
Step 92000 | Order = 0.21852861847299426 | Time = 35s
Step 93000 | Order = 0.027718997929697915 | Time = 36s
Step 94000 | Order = 0.19110593156133027 | Time = 36s
Step 95000 | Order = 0.075396791088568796 | Time = 36s
Step 96000 | Order = 0.24929906801240737 | Time = 37s
Step 97000 | Order = 0.29708926279539005 | Time = 37s
Step 98000 | Order = 0.25601181835511877 | Time = 37s
Step 99000 | Order = 0.26402499902692739 | Time = 38s
Step 100000 | Order = 0.09181438624900562 | Time = 38s
Step 101000 | Order = 0.32537117849091957 | Time = 39s
Step 102000 | Order = 0.15696058567353774 | Time = 39s
Step 103000 | Order = 0.12942161620875112 | Time = 40s
Step 104000 | Order = 0.19554065341116333 | Time = 40s
Step 105000 | Order = 0.23750398527763719 | Time = 40s
Step 106000 | Order = 0.20365953405349135 | Time = 41s
Step 107000 | Order = 0.3192685342716704 | Time = 41s
Step 108000 | Order = 0.27969782565432294 | Time = 41s
Step 109000 | Order = 0.39675129044716406 | Time = 42s
Step 110000 | Order = 0.30148123760413531 | Time = 42s
Step 111000 | Order = 0.19331393511756823 | Time = 43s
Step 112000 | Order = 0.092455446940877442 | Time = 43s
Step 113000 | Order = 0.26388742550819239 | Time = 43s
Step 114000 | Order = 0.34907943324308438 | Time = 44s
Step 115000 | Order = 0.27993690636549318 | Time = 44s
Step 116000 | Order = 0.20101056154269584 | Time = 44s
Step 117000 | Order = 0.20605156187534068 | Time = 45s
Step 118000 | Order = 0.15894263478191117 | Time = 45s
Step 119000 | Order = 0.20231784375658354 | Time = 46s
Step 120000 | Order = 0.14043337176989279 | Time = 46s
Step 121000 | Order = 0.18399427163684692 | Time = 46s
Step 122000 | Order = 0.21259564425723448 | Time = 47s
Step 123000 | Order = 0.22281716874901258 | Time = 47s
Step 124000 | Order = 0.21225145839613271 | Time = 47s
Step 125000 | Order = 0.15870029862924681 | Time = 48s
Step 126000 | Order = 0.27374986736110463 | Time = 48s
Step 127000 | Order = 0.27001111207519823 | Time = 48s
Step 128000 | Order = 0.14694869350193643 | Time = 49s
Step 129000 | Order = 0.080044318746783347 | Time = 49s
Step 130000 | Order = 0.18881638284904609 | Time = 50s
Step 131000 | Order = 0.31738733563438115 | Time = 50s
Step 132000 | Order = 0.20952830755953167 | Time = 50s
Step 133000 | Order = 0.081015665449161223 | Time = 51s
Step 134000 | Order = 0.26808486615481059 | Time = 51s
Step 135000 | Order = 0.31354471376758397 | Time = 51s
Step 136000 | Order = 0.27989280730604704 | Time = 52s
Step 137000 | Order = 0.11672106817704901 | Time = 52s
Step 138000 | Order = 0.2583212062526174 | Time = 53s
Step 139000 | Order = 0.20291314574962668 | Time = 53s
Step 140000 | Order = 0.24043948275068186 | Time = 53s
Step 141000 | Order = 0.064924749168714435 | Time = 54s
Step 142000 | Order = 0.10028638897545586 | Time = 54s
Step 143000 | Order = 0.1040312844194973 | Time = 54s
Step 144000 | Order = 0.14206933771565108 | Time = 55s
Step 145000 | Order = 0.17614077430656866 | Time = 55s
Step 146000 | Order = 0.28162165856316479 | Time = 56s
Step 147000 | Order = 0.29823767846402449 | Time = 56s
Step 148000 | Order = 0.37620383039553701 | Time = 56s
Step 149000 | Order = 0.28795532525028789 | Time = 57s
Step 150000 | Order = 0.18278435201759174 | Time = 57s
Step 151000 | Order = 0.23261293752139703 | Time = 60s
Step 152000 | Order = 0.27673310487863606 | Time = 61s
Step 153000 | Order = 0.37613047285081774 | Time = 61s
Step 154000 | Order = 0.29547416968711609 | Time = 61s
Step 155000 | Order = 0.18296766031713632 | Time = 62s
Step 156000 | Order = 0.055515147671279533 | Time = 62s
Step 157000 | Order = 0.28796690544758358 | Time = 63s
Step 158000 | Order = 0.27788227976838215 | Time = 63s
Step 159000 | Order = 0.30151620365379916 | Time = 64s
Step 160000 | Order = 0.12778732759104464 | Time = 64s
Step 161000 | Order = 0.3482186235571289 | Time = 64s
Step 162000 | Order = 0.35150363327101652 | Time = 65s
Step 163000 | Order = 0.19475997592592639 | Time = 65s
Step 164000 | Order = 0.20707571924228321 | Time = 66s
Step 165000 | Order = 0.090572746682483329 | Time = 66s
Step 166000 | Order = 0.18867836597869531 | Time = 66s
Step 167000 | Order = 0.16407207501429569 | Time = 67s
Step 168000 | Order = 0.20958010362326993 | Time = 67s
Step 169000 | Order = 0.27518092116045773 | Time = 67s
Step 170000 | Order = 0.20176085106834069 | Time = 68s
Step 171000 | Order = 0.21444289088771185 | Time = 68s
Step 172000 | Order = 0.35379377488248442 | Time = 69s
Step 173000 | Order = 0.26433288730310539 | Time = 69s
Step 174000 | Order = 0.24022092806555276 | Time = 69s
Step 175000 | Order = 0.084404187590043228 | Time = 70s
Step 176000 | Order = 0.31689817594745001 | Time = 70s
Step 177000 | Order = 0.36721137719969377 | Time = 71s
Step 178000 | Order = 0.31017486561769142 | Time = 71s
Step 179000 | Order = 0.21684498839947813 | Time = 71s
Step 180000 | Order = 0.17747649630417575 | Time = 72s
Step 181000 | Order = 0.28733885084974248 | Time = 72s
Step 182000 | Order = 0.2292973586328125 | Time = 72s
Step 183000 | Order = 0.3393406951691379 | Time = 73s
Step 184000 | Order = 0.32986492543935358 | Time = 73s
Step 185000 | Order = 0.35265009083320042 | Time = 73s
Step 186000 | Order = 0.3338697375473369 | Time = 74s
Step 187000 | Order = 0.25741930804333513 | Time = 74s
Step 188000 | Order = 0.12172351564668363 | Time = 75s
Step 189000 | Order = 0.040589805175988647 | Time = 75s
Step 190000 | Order = 0.051219073852362844 | Time = 75s
Step 191000 | Order = 0.10961265876061148 | Time = 76s
Step 192000 | Order = 0.19136471447502387 | Time = 76s
Step 193000 | Order = 0.24986323076197156 | Time = 76s
Step 194000 | Order = 0.18483890413149481 | Time = 77s
Step 195000 | Order = 0.20074248694322974 | Time = 77s
Step 196000 | Order = 0.065904033534075132 | Time = 78s
Step 197000 | Order = 0.28217517280532717 | Time = 78s
Step 198000 | Order = 0.19789512688522196 | Time = 78s
Step 199000 | Order = 0.12112121544931023 | Time = 79s
Step 200000 | Order = 0.081157150076526033 | Time = 79s
Step 201000 | Order = 0.1449039044223325 | Time = 80s
Step 202000 | Order = 0.24362915375301958 | Time = 80s
Step 203000 | Order = 0.12903643473368784 | Time = 81s
Step 204000 | Order = 0.1668359425163651 | Time = 81s
Step 205000 | Order = 0.27845957401406657 | Time = 81s
Step 206000 | Order = 0.17760063311774799 | Time = 82s
Step 207000 | Order = 0.19790266131691703 | Time = 82s
Step 208000 | Order = 0.28456496359945715 | Time = 82s
Step 209000 | Order = 0.055237807396260059 | Time = 83s
Step 210000 | Order = 0.16178502218720972 | Time = 83s
Step 211000 | Order = 0.2330440887938808 | Time = 83s
Step 212000 | Order = 0.099260799888850837 | Time = 84s
Step 213000 | Order = 0.41303353052592534 | Time = 84s
Step 214000 | Order = 0.20206605266547412 | Time = 85s
Step 215000 | Order = 0.25255199731868422 | Time = 85s
Step 216000 | Order = 0.061190442868126423 | Time = 85s
Step 217000 | Order = 0.26060921020560668 | Time = 86s
Step 218000 | Order = 0.22665556736003911 | Time = 86s
Step 219000 | Order = 0.12408881589982816 | Time = 87s
Step 220000 | Order = 0.27115972396650662 | Time = 87s
Step 221000 | Order = 0.26530902101875753 | Time = 87s
Step 222000 | Order = 0.23295440371829934 | Time = 88s
Step 223000 | Order = 0.24977727947368783 | Time = 88s
Step 224000 | Order = 0.048869183960676965 | Time = 88s
Step 225000 | Order = 0.23789117093828155 | Time = 89s
Step 226000 | Order = 0.26515015117690599 | Time = 89s
Step 227000 | Order = 0.24633687367562354 | Time = 90s
Step 228000 | Order = 0.235309971442176 | Time = 90s
Step 229000 | Order = 0.1513904117282997 | Time = 90s
Step 230000 | Order = 0.18646299072449374 | Time = 91s
Step 231000 | Order = 0.24548899384115194 | Time = 91s
Step 232000 | Order = 0.271609519631487 | Time = 91s
Step 233000 | Order = 0.39751472009807332 | Time = 92s
Step 234000 | Order = 0.33536526318804677 | Time = 92s
Step 235000 | Order = 0.34002813685241084 | Time = 93s
Step 236000 | Order = 0.3444994424381323 | Time = 93s
Step 237000 | Order = 0.2866295617885582 | Time = 93s
Step 238000 | Order = 0.15831816346667602 | Time = 94s
Step 239000 | Order = 0.19807210982592932 | Time = 94s
Step 240000 | Order = 0.21154381972788083 | Time = 94s
Step 241000 | Order = 0.058146450378225731 | Time = 95s
Step 242000 | Order = 0.26967659620476042 | Time = 95s
Step 243000 | Order = 0.29091436927401793 | Time = 96s
Step 244000 | Order = 0.089797642378032644 | Time = 96s
Step 245000 | Order = 0.28560757551518201 | Time = 96s
Step 246000 | Order = 0.17516323315598195 | Time = 97s
Step 247000 | Order = 0.26133628614592114 | Time = 97s
Step 248000 | Order = 0.27174235198272673 | Time = 97s
Step 249000 | Order = 0.15069832327990226 | Time = 98s
Step 250000 | Order = 0.12477201951244307 | Time = 98s
Step 251000 | Order = 0.24097235317237636 | Time = 100s
Step 252000 | Order = 0.39216658009917554 | Time = 101s
Step 253000 | Order = 0.34509444380123766 | Time = 101s
Step 254000 | Order = 0.39955767702738004 | Time = 101s
Step 255000 | Order = 0.34752485349581042 | Time = 102s
Step 256000 | Order = 0.29567037485978442 | Time = 102s
Step 257000 | Order = 0.17074185462376676 | Time = 103s
Step 258000 | Order = 0.17871127444781332 | Time = 103s
Step 259000 | Order = 0.14659933684194704 | Time = 103s
Step 260000 | Order = 0.071944474431075142 | Time = 104s
Step 261000 | Order = 0.20472023817010029 | Time = 104s
Step 262000 | Order = 0.20363513239802239 | Time = 104s
Step 263000 | Order = 0.1715408371057727 | Time = 105s
Step 264000 | Order = 0.064016813218225485 | Time = 105s
Step 265000 | Order = 0.23646766400301814 | Time = 106s
Step 266000 | Order = 0.14939582753537467 | Time = 106s
Step 267000 | Order = 0.14011098759310797 | Time = 106s
Step 268000 | Order = 0.064591067547360534 | Time = 107s
Step 269000 | Order = 0.13728412919619648 | Time = 107s
Step 270000 | Order = 0.24735448769252816 | Time = 107s
Step 271000 | Order = 0.23686487353843505 | Time = 108s
Step 272000 | Order = 0.027050055261073187 | Time = 108s
Step 273000 | Order = 0.16269604849888553 | Time = 108s
Step 274000 | Order = 0.23893788232866719 | Time = 109s
Step 275000 | Order = 0.30404369655126573 | Time = 109s
Step 276000 | Order = 0.14213448835916676 | Time = 110s
Step 277000 | Order = 0.079976033038148903 | Time = 110s
Step 278000 | Order = 0.11409974752230664 | Time = 110s
Step 279000 | Order = 0.29650728821089517 | Time = 111s
Step 280000 | Order = 0.38695854071278801 | Time = 111s
Step 281000 | Order = 0.34172442103460637 | Time = 111s
Step 282000 | Order = 0.18373154501672484 | Time = 112s
Step 283000 | Order = 0.093592559493050023 | Time = 112s
Step 284000 | Order = 0.060703382871087765 | Time = 113s
Step 285000 | Order = 0.13668988779564772 | Time = 113s
Step 286000 | Order = 0.26402032307521522 | Time = 113s
Step 287000 | Order = 0.18892683780592162 | Time = 114s
Step 288000 | Order = 0.27077589239475569 | Time = 114s
Step 289000 | Order = 0.20793919370003505 | Time = 114s
Step 290000 | Order = 0.034408141954162794 | Time = 115s
Step 291000 | Order = 0.21160137108311353 | Time = 115s
Step 292000 | Order = 0.31105632464769667 | Time = 116s
Step 293000 | Order = 0.14071288673186039 | Time = 116s
Step 294000 | Order = 0.25618694733350561 | Time = 116s
Step 295000 | Order = 0.22274483637374262 | Time = 117s
Step 296000 | Order = 0.23302881352326302 | Time = 117s
Step 297000 | Order = 0.37831996421078179 | Time = 118s
Step 298000 | Order = 0.27642932862654934 | Time = 118s
Step 299000 | Order = 0.10851481866260998 | Time = 118s
Step 300000 | Order = 0.071217515512837157 | Time = 119s
Step 301000 | Order = 0.21816439113279754 | Time = 119s
Step 302000 | Order = 0.2928928280815265 | Time = 120s
Step 303000 | Order = 0.43305085986486863 | Time = 120s
Step 304000 | Order = 0.32084614070212697 | Time = 120s
Step 305000 | Order = 0.24299747207252514 | Time = 121s
Step 306000 | Order = 0.2836782217702129 | Time = 121s
Step 307000 | Order = 0.3115756757979915 | Time = 121s
Step 308000 | Order = 0.20520665153534229 | Time = 122s
Step 309000 | Order = 0.15859416542237753 | Time = 122s
Step 310000 | Order = 0.029892843033088898 | Time = 123s
Step 311000 | Order = 0.20302278558371531 | Time = 123s
Step 312000 | Order = 0.15508132774226871 | Time = 124s
Step 313000 | Order = 0.19125651089660278 | Time = 124s
Step 314000 | Order = 0.077940380938080742 | Time = 124s
Step 315000 | Order = 0.30478354902672516 | Time = 125s
Step 316000 | Order = 0.23232352311348453 | Time = 125s
Step 317000 | Order = 0.31044126633281838 | Time = 126s
Step 318000 | Order = 0.21228416618987256 | Time = 126s
Step 319000 | Order = 0.23991286494014602 | Time = 126s
Step 320000 | Order = 0.14820086240261832 | Time = 127s
Step 321000 | Order = 0.28489164895831476 | Time = 127s
Step 322000 | Order = 0.18555517976240019 | Time = 127s
Step 323000 | Order = 0.098776048212138187 | Time = 128s
Step 324000 | Order = 0.096896475574593716 | Time = 128s
Step 325000 | Order = 0.21100673282923446 | Time = 129s
Step 326000 | Order = 0.15555541822684674 | Time = 129s
Step 327000 | Order = 0.25722676495593377 | Time = 129s
Step 328000 | Order = 0.3791210894541025 | Time = 130s
Step 329000 | Order = 0.33338043232453579 | Time = 130s
Step 330000 | Order = 0.064621404326279566 | Time = 130s
Step 331000 | Order = 0.26027879621809041 | Time = 131s
Step 332000 | Order = 0.14395392278727817 | Time = 131s
Step 333000 | Order = 0.16458419018790732 | Time = 132s
Step 334000 | Order = 0.28674205055832236 | Time = 132s
Step 335000 | Order = 0.24625800144282187 | Time = 132s
Step 336000 | Order = 0.22148292553532375 | Time = 133s
Step 337000 | Order = 0.23075929874408818 | Time = 133s
Step 338000 | Order = 0.13593589062239553 | Time = 133s
Step 339000 | Order = 0.033845477439128094 | Time = 134s
Step 340000 | Order = 0.07885197654042625 | Time = 134s
Step 341000 | Order = 0.099881578026507545 | Time = 135s
Step 342000 | Order = 0.23132965883726683 | Time = 135s
Step 343000 | Order = 0.2655726280802726 | Time = 135s
Step 344000 | Order = 0.18721759057760823 | Time = 136s
Step 345000 | Order = 0.091811872271810771 | Time = 136s
Step 346000 | Order = 0.22313573765632602 | Time = 136s
Step 347000 | Order = 0.26665272087736153 | Time = 137s
Step 348000 | Order = 0.18840327063139464 | Time = 137s
Step 349000 | Order = 0.14925213109301816 | Time = 138s
Step 350000 | Order = 0.22824536211543128 | Time = 138s
Step 351000 | Order = 0.14428916645553763 | Time = 140s
Step 352000 | Order = 0.31859011406226934 | Time = 140s
Step 353000 | Order = 0.098552500154302045 | Time = 140s
Step 354000 | Order = 0.22166094592455113 | Time = 141s
Step 355000 | Order = 0.33404683521779804 | Time = 141s
Step 356000 | Order = 0.2223836079298728 | Time = 141s
Step 357000 | Order = 0.16443899356062178 | Time = 142s
Step 358000 | Order = 0.048687105571726993 | Time = 142s
Step 359000 | Order = 0.22478073386574801 | Time = 143s
Step 360000 | Order = 0.32310066175559554 | Time = 143s
Step 361000 | Order = 0.18418802035776707 | Time = 143s
Step 362000 | Order = 0.16075099589479105 | Time = 144s
Step 363000 | Order = 0.2426655098012245 | Time = 144s
Step 364000 | Order = 0.12523006256871674 | Time = 144s
Step 365000 | Order = 0.13071714050716707 | Time = 145s
Step 366000 | Order = 0.13271104389999258 | Time = 145s
Step 367000 | Order = 0.15027944048413946 | Time = 145s
Step 368000 | Order = 0.29948050531517195 | Time = 146s
Step 369000 | Order = 0.27511432065110181 | Time = 146s
Step 370000 | Order = 0.21197009053436486 | Time = 147s
Step 371000 | Order = 0.12468452071733649 | Time = 147s
Step 372000 | Order = 0.18071124374349659 | Time = 147s
Step 373000 | Order = 0.18733595738109696 | Time = 148s
Step 374000 | Order = 0.28652706955876717 | Time = 148s
Step 375000 | Order = 0.19721637197758732 | Time = 148s
Step 376000 | Order = 0.24353605842496714 | Time = 149s
Step 377000 | Order = 0.28362569563627216 | Time = 149s
Step 378000 | Order = 0.22371852557339461 | Time = 150s
Step 379000 | Order = 0.25753051688438661 | Time = 150s
Step 380000 | Order = 0.15860116733143084 | Time = 150s
Step 381000 | Order = 0.32124549922236839 | Time = 151s
Step 382000 | Order = 0.20445748210315876 | Time = 151s
Step 383000 | Order = 0.2304543284871175 | Time = 152s
Step 384000 | Order = 0.14004540351346756 | Time = 152s
Step 385000 | Order = 0.11628209472900762 | Time = 152s
Step 386000 | Order = 0.09671919894873296 | Time = 153s
Step 387000 | Order = 0.29005744666743827 | Time = 153s
Step 388000 | Order = 0.33142715630393782 | Time = 153s
Step 389000 | Order = 0.22017639004671904 | Time = 154s
Step 390000 | Order = 0.11597153826760488 | Time = 154s
Step 391000 | Order = 0.19899327220657531 | Time = 154s
Step 392000 | Order = 0.11775470242075291 | Time = 155s
Step 393000 | Order = 0.21449361914649606 | Time = 155s
Step 394000 | Order = 0.35947683352152104 | Time = 156s
Step 395000 | Order = 0.21150830129961881 | Time = 156s
Step 396000 | Order = 0.31327072670872746 | Time = 156s
Step 397000 | Order = 0.38965722380667583 | Time = 157s
Step 398000 | Order = 0.3790375966038893 | Time = 157s
Step 399000 | Order = 0.18811027583843573 | Time = 157s
Step 400000 | Order = 0.1692561062193034 | Time = 158s
Step 401000 | Order = 0.077431763716711524 | Time = 159s
Step 402000 | Order = 0.20391209001806718 | Time = 159s
Step 403000 | Order = 0.064708343495070292 | Time = 159s
Step 404000 | Order = 0.19818120190229818 | Time = 160s
Step 405000 | Order = 0.090959215569239804 | Time = 160s
Step 406000 | Order = 0.22703122097621464 | Time = 161s
Step 407000 | Order = 0.18626063618119051 | Time = 161s
Step 408000 | Order = 0.13046371919457339 | Time = 161s
Step 409000 | Order = 0.19941046073212018 | Time = 162s
Step 410000 | Order = 0.093891696225499477 | Time = 162s
Step 411000 | Order = 0.13687152695910393 | Time = 162s
Step 412000 | Order = 0.24384767783627784 | Time = 163s
Step 413000 | Order = 0.062536365939460589 | Time = 163s
Step 414000 | Order = 0.16502649462784835 | Time = 164s
Step 415000 | Order = 0.26117833599269025 | Time = 164s
Step 416000 | Order = 0.094251163782864356 | Time = 164s
Step 417000 | Order = 0.20270681725220205 | Time = 165s
Step 418000 | Order = 0.23231433401109425 | Time = 165s
Step 419000 | Order = 0.2197471060771479 | Time = 165s
Step 420000 | Order = 0.16193739799487195 | Time = 166s
Step 421000 | Order = 0.26694523723400293 | Time = 166s
Step 422000 | Order = 0.11869496231027082 | Time = 167s
Step 423000 | Order = 0.26107421447641038 | Time = 167s
Step 424000 | Order = 0.27011364018693906 | Time = 167s
Step 425000 | Order = 0.22288736385520475 | Time = 168s
Step 426000 | Order = 0.17994050176868204 | Time = 168s
Step 427000 | Order = 0.25914771463224018 | Time = 168s
Step 428000 | Order = 0.27518546382538117 | Time = 169s
Step 429000 | Order = 0.32518212923081208 | Time = 169s
Step 430000 | Order = 0.17764116226980639 | Time = 170s
Step 431000 | Order = 0.23567651165526743 | Time = 170s
Step 432000 | Order = 0.2991614497292317 | Time = 170s
Step 433000 | Order = 0.17334137833078686 | Time = 171s
Step 434000 | Order = 0.16727536954442407 | Time = 171s
Step 435000 | Order = 0.093609202073913447 | Time = 171s
Step 436000 | Order = 0.033243415344893994 | Time = 172s
Step 437000 | Order = 0.10199877912831432 | Time = 172s
Step 438000 | Order = 0.30247547651751511 | Time = 173s
Step 439000 | Order = 0.29412837046211199 | Time = 173s
Step 440000 | Order = 0.14184895793123337 | Time = 173s
Step 441000 | Order = 0.33120496356924012 | Time = 174s
Step 442000 | Order = 0.25857189641225609 | Time = 174s
Step 443000 | Order = 0.11234961316186111 | Time = 174s
Step 444000 | Order = 0.13003142794057243 | Time = 175s
Step 445000 | Order = 0.071960672364201894 | Time = 175s
Step 446000 | Order = 0.20998758336178713 | Time = 176s
Step 447000 | Order = 0.24813679567026545 | Time = 176s
Step 448000 | Order = 0.3847010335693844 | Time = 176s
Step 449000 | Order = 0.38815333577734723 | Time = 177s
