Simulation #152, Parameters: eta = 0.582711 | rho = 0.238520 | v0 = 0.256918s
Step 0 | Order = 0.0064918347907468015 | Time = 0s
Step 1000 | Order = 0.015164540161813164 | Time = 2s
Step 2000 | Order = 0.007303929772220193 | Time = 2s
Step 3000 | Order = 0.0051176210758544826 | Time = 3s
Step 4000 | Order = 0.017695102573955044 | Time = 3s
Step 5000 | Order = 0.021888273423775043 | Time = 4s
Step 6000 | Order = 0.013353889678400446 | Time = 4s
Step 7000 | Order = 0.028941891206934241 | Time = 5s
Step 8000 | Order = 0.0042231219861327976 | Time = 5s
Step 9000 | Order = 0.0097568167443519496 | Time = 5s
Step 10000 | Order = 0.015337229830640576 | Time = 6s
Step 11000 | Order = 0.011112926268030296 | Time = 6s
Step 12000 | Order = 0.036644329625058501 | Time = 7s
Step 13000 | Order = 0.023993751462898161 | Time = 7s
Step 14000 | Order = 0.0024237364158717 | Time = 8s
Step 15000 | Order = 0.01782085626495852 | Time = 8s
Step 16000 | Order = 0.017480271784897885 | Time = 8s
Step 17000 | Order = 0.041770525527381051 | Time = 9s
Step 18000 | Order = 0.012381622501804006 | Time = 9s
Step 19000 | Order = 0.0083497745433427847 | Time = 10s
Step 20000 | Order = 0.011553619635428501 | Time = 10s
Step 21000 | Order = 0.0045846145434527722 | Time = 11s
Step 22000 | Order = 0.0042413381456051034 | Time = 11s
Step 23000 | Order = 0.031326759924671488 | Time = 11s
Step 24000 | Order = 0.0011997732067654428 | Time = 12s
Step 25000 | Order = 0.013851276582435394 | Time = 12s
Step 26000 | Order = 0.011173264273010566 | Time = 13s
Step 27000 | Order = 0.015991353210110915 | Time = 13s
Step 28000 | Order = 0.0068440130435547981 | Time = 14s
Step 29000 | Order = 0.026963725598233814 | Time = 14s
Step 30000 | Order = 0.022416847114055269 | Time = 14s
Step 31000 | Order = 0.0066648177656648249 | Time = 15s
Step 32000 | Order = 0.013509051352040018 | Time = 15s
Step 33000 | Order = 0.01631394182190956 | Time = 16s
Step 34000 | Order = 0.0095774985366667339 | Time = 16s
Step 35000 | Order = 0.0052971473189134827 | Time = 17s
Step 36000 | Order = 0.012173149439567618 | Time = 17s
Step 37000 | Order = 0.012357986874853255 | Time = 17s
Step 38000 | Order = 0.012007769525159424 | Time = 18s
Step 39000 | Order = 0.011976087661032329 | Time = 18s
Step 40000 | Order = 0.014339078142411994 | Time = 19s
Step 41000 | Order = 0.013639544874464156 | Time = 19s
Step 42000 | Order = 0.01078216377040099 | Time = 19s
Step 43000 | Order = 0.014379166998250611 | Time = 20s
Step 44000 | Order = 0.012580748131985547 | Time = 20s
Step 45000 | Order = 0.022445025172889772 | Time = 21s
Step 46000 | Order = 0.014113515462788266 | Time = 21s
Step 47000 | Order = 0.011368019595641441 | Time = 22s
Step 48000 | Order = 0.0097391805460459516 | Time = 22s
Step 49000 | Order = 0.005603960336928655 | Time = 22s
Step 50000 | Order = 0.0086444615856148856 | Time = 23s
Step 51000 | Order = 0.0070899485414276141 | Time = 24s
Step 52000 | Order = 0.016999655730062013 | Time = 25s
Step 53000 | Order = 0.032578353474694399 | Time = 25s
Step 54000 | Order = 0.043390123599601642 | Time = 26s
Step 55000 | Order = 0.0083657192798406738 | Time = 26s
Step 56000 | Order = 0.0071891131494073741 | Time = 27s
Step 57000 | Order = 0.015465218371844376 | Time = 27s
Step 58000 | Order = 0.01360714649694207 | Time = 27s
Step 59000 | Order = 0.017623568888877814 | Time = 28s
Step 60000 | Order = 0.0068748753721715444 | Time = 28s
Step 61000 | Order = 0.015528656988095307 | Time = 29s
Step 62000 | Order = 0.0080293610116991959 | Time = 29s
Step 63000 | Order = 0.02328912481160066 | Time = 30s
Step 64000 | Order = 0.034561312823539921 | Time = 31s
Step 65000 | Order = 0.024576865304606295 | Time = 31s
Step 66000 | Order = 0.02706935211099526 | Time = 31s
Step 67000 | Order = 0.0067105792639568307 | Time = 32s
Step 68000 | Order = 0.017385167236626722 | Time = 32s
Step 69000 | Order = 0.020177151245794427 | Time = 33s
Step 70000 | Order = 0.016498712549967584 | Time = 33s
Step 71000 | Order = 0.0069448343617570752 | Time = 34s
Step 72000 | Order = 0.0098417671028920937 | Time = 34s
Step 73000 | Order = 0.018770268092455036 | Time = 34s
Step 74000 | Order = 0.003499083165774654 | Time = 35s
Step 75000 | Order = 0.019858349102987744 | Time = 35s
Step 76000 | Order = 0.011925587335498658 | Time = 36s
Step 77000 | Order = 0.0096283504275933643 | Time = 36s
Step 78000 | Order = 0.012865239221509724 | Time = 37s
Step 79000 | Order = 0.028910981156082149 | Time = 37s
Step 80000 | Order = 0.014601113679773386 | Time = 37s
Step 81000 | Order = 0.012348161869280326 | Time = 38s
Step 82000 | Order = 0.014518920281521946 | Time = 38s
Step 83000 | Order = 0.013182657841334022 | Time = 39s
Step 84000 | Order = 0.01233118462591362 | Time = 39s
Step 85000 | Order = 0.010376087699197773 | Time = 40s
Step 86000 | Order = 0.016219723391567919 | Time = 40s
Step 87000 | Order = 0.00061260876230963452 | Time = 40s
Step 88000 | Order = 0.012961155166330091 | Time = 41s
Step 89000 | Order = 0.014020216751885146 | Time = 41s
Step 90000 | Order = 0.019242971567647475 | Time = 42s
Step 91000 | Order = 0.016976267204394432 | Time = 42s
Step 92000 | Order = 0.039835437440768673 | Time = 43s
Step 93000 | Order = 0.016267783666759138 | Time = 43s
Step 94000 | Order = 0.016548644710437925 | Time = 43s
Step 95000 | Order = 0.021315789305890426 | Time = 44s
Step 96000 | Order = 0.016754148703708692 | Time = 44s
Step 97000 | Order = 0.005256659189147017 | Time = 45s
Step 98000 | Order = 0.017403120523830529 | Time = 45s
Step 99000 | Order = 0.021301169258791421 | Time = 46s
Step 100000 | Order = 0.018492885651593714 | Time = 46s
Step 101000 | Order = 0.012051114303003187 | Time = 47s
Step 102000 | Order = 0.0016906597872043572 | Time = 47s
Step 103000 | Order = 0.023841536382735111 | Time = 48s
Step 104000 | Order = 0.040719730305955396 | Time = 48s
Step 105000 | Order = 0.01672979469265716 | Time = 48s
Step 106000 | Order = 0.01058009530860936 | Time = 49s
Step 107000 | Order = 0.026261439724443333 | Time = 49s
Step 108000 | Order = 0.017482007764933451 | Time = 50s
Step 109000 | Order = 0.0095431380376549708 | Time = 50s
Step 110000 | Order = 0.014757811949573997 | Time = 51s
Step 111000 | Order = 0.012945009689877839 | Time = 51s
Step 112000 | Order = 0.011669548885405999 | Time = 51s
Step 113000 | Order = 0.029259276799892441 | Time = 52s
Step 114000 | Order = 0.0045507005697755527 | Time = 52s
Step 115000 | Order = 0.028657871579792955 | Time = 53s
Step 116000 | Order = 0.0044081154007560271 | Time = 53s
Step 117000 | Order = 0.011847453148950511 | Time = 54s
Step 118000 | Order = 0.012781434094554345 | Time = 54s
Step 119000 | Order = 0.022192431576388283 | Time = 54s
Step 120000 | Order = 0.019514337124301329 | Time = 55s
Step 121000 | Order = 0.032094028419612841 | Time = 55s
Step 122000 | Order = 0.013114042844270727 | Time = 56s
Step 123000 | Order = 0.012538076955458713 | Time = 56s
Step 124000 | Order = 0.018315821539369025 | Time = 57s
Step 125000 | Order = 0.0084154884111885368 | Time = 57s
Step 126000 | Order = 0.01537856033684187 | Time = 57s
Step 127000 | Order = 0.023088444383943689 | Time = 58s
Step 128000 | Order = 0.020563552235938497 | Time = 58s
Step 129000 | Order = 0.021534205404832647 | Time = 59s
Step 130000 | Order = 0.0098638419494337087 | Time = 59s
Step 131000 | Order = 0.035319925355850046 | Time = 60s
Step 132000 | Order = 0.012786449495392498 | Time = 60s
Step 133000 | Order = 0.011691789132720733 | Time = 60s
Step 134000 | Order = 0.029626596594312351 | Time = 61s
Step 135000 | Order = 0.012397673022360353 | Time = 61s
Step 136000 | Order = 0.019680031109567342 | Time = 62s
Step 137000 | Order = 0.0113883720633114 | Time = 62s
Step 138000 | Order = 0.024794952763506996 | Time = 62s
Step 139000 | Order = 0.0057597831930544649 | Time = 63s
Step 140000 | Order = 0.008481389378701432 | Time = 63s
Step 141000 | Order = 0.0068934973916129367 | Time = 64s
Step 142000 | Order = 0.01337285813719802 | Time = 64s
Step 143000 | Order = 0.0034793223563834648 | Time = 65s
Step 144000 | Order = 0.031960030900232077 | Time = 65s
Step 145000 | Order = 0.012784000475824796 | Time = 65s
Step 146000 | Order = 0.0091808695628531178 | Time = 66s
Step 147000 | Order = 0.0023917814638970067 | Time = 66s
Step 148000 | Order = 0.012198423580445403 | Time = 67s
Step 149000 | Order = 0.01570941265519054 | Time = 67s
Step 150000 | Order = 0.0077107835930573616 | Time = 68s
Step 151000 | Order = 0.0062290905352613253 | Time = 68s
Step 152000 | Order = 0.020740344235633812 | Time = 69s
Step 153000 | Order = 0.012318713112432126 | Time = 69s
Step 154000 | Order = 0.0035149047300781309 | Time = 70s
Step 155000 | Order = 0.007602339277882131 | Time = 70s
Step 156000 | Order = 0.017503696979335237 | Time = 70s
Step 157000 | Order = 0.034346206677605892 | Time = 71s
Step 158000 | Order = 0.019386576719166312 | Time = 71s
