Simulation #168, Parameters: eta = 0.911068 | rho = 0.209721 | v0 = 0.0141699s
Step 0 | Order = 0.020150431013644759 | Time = 0s
Step 1000 | Order = 0.018882449255757772 | Time = 0s
Step 2000 | Order = 0.0079837572393979227 | Time = 0s
Step 3000 | Order = 0.027617730693734955 | Time = 1s
Step 4000 | Order = 0.018083186966661065 | Time = 1s
Step 5000 | Order = 0.017765647370387376 | Time = 1s
Step 6000 | Order = 0.024680369824147758 | Time = 2s
Step 7000 | Order = 0.0019993135091046117 | Time = 2s
Step 8000 | Order = 0.017390571950476875 | Time = 2s
Step 9000 | Order = 0.013744531101286929 | Time = 3s
Step 10000 | Order = 0.0098622534382435418 | Time = 3s
Step 11000 | Order = 0.027722190184648235 | Time = 3s
Step 12000 | Order = 0.022419603255896488 | Time = 4s
Step 13000 | Order = 0.012876843428108598 | Time = 4s
Step 14000 | Order = 0.028882790637889275 | Time = 4s
Step 15000 | Order = 0.010393668732020739 | Time = 5s
Step 16000 | Order = 0.026355675833448691 | Time = 5s
Step 17000 | Order = 0.02770366481086884 | Time = 5s
Step 18000 | Order = 0.012479094630786095 | Time = 6s
Step 19000 | Order = 0.012925022635849841 | Time = 6s
Step 20000 | Order = 0.015840204907012271 | Time = 6s
Step 21000 | Order = 0.0080038995725155559 | Time = 7s
Step 22000 | Order = 0.010292004298464188 | Time = 7s
Step 23000 | Order = 0.017158611372991402 | Time = 7s
Step 24000 | Order = 0.013076317234740724 | Time = 8s
Step 25000 | Order = 0.038745657644066372 | Time = 8s
Step 26000 | Order = 0.011287245509069288 | Time = 8s
Step 27000 | Order = 0.021564423144696032 | Time = 9s
Step 28000 | Order = 0.012747146869293915 | Time = 9s
Step 29000 | Order = 0.03437299844823459 | Time = 9s
Step 30000 | Order = 0.015691183839197705 | Time = 10s
Step 31000 | Order = 0.010868176432368565 | Time = 10s
Step 32000 | Order = 0.009627632146711881 | Time = 10s
Step 33000 | Order = 0.015073647865113868 | Time = 11s
Step 34000 | Order = 0.012407766416740754 | Time = 11s
Step 35000 | Order = 0.014526577984058703 | Time = 11s
Step 36000 | Order = 0.0067608157504035768 | Time = 12s
Step 37000 | Order = 0.0054872414659558038 | Time = 12s
Step 38000 | Order = 0.015211531866441278 | Time = 12s
Step 39000 | Order = 0.018256924827357576 | Time = 13s
Step 40000 | Order = 0.026047259973140786 | Time = 13s
Step 41000 | Order = 0.011257014427238473 | Time = 13s
Step 42000 | Order = 0.020850729001563328 | Time = 14s
Step 43000 | Order = 0.028278967053908331 | Time = 14s
Step 44000 | Order = 0.016719215117419358 | Time = 14s
Step 45000 | Order = 0.02027235806956006 | Time = 15s
Step 46000 | Order = 0.0026591765401077247 | Time = 15s
Step 47000 | Order = 0.0088751076841523339 | Time = 15s
Step 48000 | Order = 0.007360529413707257 | Time = 16s
Step 49000 | Order = 0.0075680402631525499 | Time = 16s
Step 50000 | Order = 0.018639333488816689 | Time = 16s
Step 51000 | Order = 0.012209536678693874 | Time = 17s
Step 52000 | Order = 0.0045026772816806476 | Time = 17s
Step 53000 | Order = 0.0063608732836458286 | Time = 17s
Step 54000 | Order = 0.016975220825363374 | Time = 18s
Step 55000 | Order = 0.011017323840439174 | Time = 18s
Step 56000 | Order = 0.013742771608494707 | Time = 18s
Step 57000 | Order = 0.018964412257365271 | Time = 19s
Step 58000 | Order = 0.0072155012900347966 | Time = 19s
Step 59000 | Order = 0.0042641629051299174 | Time = 19s
Step 60000 | Order = 0.013680998454706007 | Time = 20s
Step 61000 | Order = 0.023454733106933759 | Time = 20s
Step 62000 | Order = 0.016782886105734224 | Time = 20s
Step 63000 | Order = 0.0058161288020291396 | Time = 21s
Step 64000 | Order = 0.038357209428640765 | Time = 21s
Step 65000 | Order = 0.025385966737060641 | Time = 21s
Step 66000 | Order = 0.016863154888262195 | Time = 22s
Step 67000 | Order = 0.014407083481700177 | Time = 22s
Step 68000 | Order = 0.0090109656485070407 | Time = 22s
Step 69000 | Order = 0.024486262398529333 | Time = 23s
Step 70000 | Order = 0.007038056455854794 | Time = 23s
Step 71000 | Order = 0.0096017297812981874 | Time = 23s
Step 72000 | Order = 0.01278587237430621 | Time = 24s
Step 73000 | Order = 0.015776209527843737 | Time = 24s
Step 74000 | Order = 0.006112802817211542 | Time = 24s
Step 75000 | Order = 0.023694272515089616 | Time = 25s
Step 76000 | Order = 0.010566444480330435 | Time = 25s
Step 77000 | Order = 0.001851486306153549 | Time = 25s
Step 78000 | Order = 0.011097859422732732 | Time = 26s
Step 79000 | Order = 0.021851197332799548 | Time = 26s
Step 80000 | Order = 0.01744020228139646 | Time = 26s
Step 81000 | Order = 0.024914124881712817 | Time = 26s
Step 82000 | Order = 0.023631986471132627 | Time = 27s
Step 83000 | Order = 0.011426112828047759 | Time = 27s
Step 84000 | Order = 0.0032140199742498646 | Time = 27s
Step 85000 | Order = 0.016790242563427649 | Time = 28s
Step 86000 | Order = 0.021205888049537911 | Time = 28s
Step 87000 | Order = 0.018003472766669235 | Time = 28s
Step 88000 | Order = 0.010920087777782857 | Time = 29s
Step 89000 | Order = 0.025416125738908099 | Time = 29s
Step 90000 | Order = 0.00050379037736036805 | Time = 29s
Step 91000 | Order = 0.0086725695397117906 | Time = 30s
Step 92000 | Order = 0.026647604869771364 | Time = 30s
Step 93000 | Order = 0.0086953762219983185 | Time = 30s
Step 94000 | Order = 0.010583298892768107 | Time = 31s
Step 95000 | Order = 0.020451182036928396 | Time = 31s
Step 96000 | Order = 0.00088863008708375281 | Time = 31s
