Simulation #144, Parameters: eta = 0.685934 | rho = 0.133944 | v0 = 0.100571s
Step 0 | Order = 0.02370127067288021 | Time = 0s
Step 1000 | Order = 0.011306940015962882 | Time = 0s
Step 2000 | Order = 0.016361962211884774 | Time = 0s
Step 3000 | Order = 0.011507451901697958 | Time = 0s
Step 4000 | Order = 0.03169991796214279 | Time = 0s
Step 5000 | Order = 0.018691729815612252 | Time = 0s
Step 6000 | Order = 0.0054163324554611422 | Time = 0s
Step 7000 | Order = 0.01614268486210289 | Time = 1s
Step 8000 | Order = 0.013866568854847548 | Time = 1s
Step 9000 | Order = 0.019960675056629778 | Time = 1s
Step 10000 | Order = 0.027888091032079038 | Time = 1s
Step 11000 | Order = 0.018414500738376922 | Time = 1s
Step 12000 | Order = 0.0087246760419752798 | Time = 1s
Step 13000 | Order = 0.019635347401261841 | Time = 1s
Step 14000 | Order = 0.0041215539418218419 | Time = 2s
Step 15000 | Order = 0.012280821387076436 | Time = 2s
Step 16000 | Order = 0.011526137791296907 | Time = 2s
Step 17000 | Order = 0.051222605666826765 | Time = 2s
Step 18000 | Order = 0.023813926922713738 | Time = 2s
Step 19000 | Order = 0.0060948947856586224 | Time = 2s
Step 20000 | Order = 0.0046581078066422772 | Time = 3s
Step 21000 | Order = 0.023032000496955578 | Time = 3s
Step 22000 | Order = 0.027653047352596615 | Time = 3s
Step 23000 | Order = 0.013254868462269665 | Time = 3s
Step 24000 | Order = 0.031983892354229999 | Time = 3s
Step 25000 | Order = 0.01810334128943962 | Time = 3s
Step 26000 | Order = 0.024215061357674747 | Time = 3s
Step 27000 | Order = 0.019671505791482732 | Time = 4s
Step 28000 | Order = 0.032924767210993917 | Time = 4s
Step 29000 | Order = 0.0081147752255955746 | Time = 4s
Step 30000 | Order = 0.030993681309839368 | Time = 4s
Step 31000 | Order = 0.035024593254390557 | Time = 4s
Step 32000 | Order = 0.019298116080546306 | Time = 4s
Step 33000 | Order = 0.012101259780300312 | Time = 4s
Step 34000 | Order = 0.01701958412227934 | Time = 5s
Step 35000 | Order = 0.019455303536909354 | Time = 5s
Step 36000 | Order = 0.017486280660269433 | Time = 5s
Step 37000 | Order = 0.0090798347032155224 | Time = 5s
Step 38000 | Order = 0.0096564045755984564 | Time = 5s
Step 39000 | Order = 0.026451896463125228 | Time = 5s
Step 40000 | Order = 0.004173781785055764 | Time = 5s
Step 41000 | Order = 0.015044362462378667 | Time = 6s
Step 42000 | Order = 0.017555545160170823 | Time = 6s
Step 43000 | Order = 0.0081813469730731125 | Time = 6s
Step 44000 | Order = 0.010935551046645325 | Time = 6s
Step 45000 | Order = 0.017240715489684293 | Time = 6s
Step 46000 | Order = 0.017489024851501323 | Time = 6s
Step 47000 | Order = 0.014168687773139533 | Time = 6s
Step 48000 | Order = 0.017725902442151553 | Time = 7s
Step 49000 | Order = 0.028052463997766019 | Time = 7s
Step 50000 | Order = 0.010806368797094981 | Time = 7s
Step 51000 | Order = 0.026078089390448533 | Time = 7s
Step 52000 | Order = 0.015042043106269939 | Time = 7s
Step 53000 | Order = 0.021381053114314184 | Time = 7s
Step 54000 | Order = 0.010800795291888321 | Time = 8s
Step 55000 | Order = 0.027924127896231065 | Time = 8s
Step 56000 | Order = 0.031992351007830509 | Time = 8s
Step 57000 | Order = 0.017242735234149261 | Time = 8s
Step 58000 | Order = 0.013003566414033586 | Time = 8s
Step 59000 | Order = 0.022513389251525323 | Time = 8s
Step 60000 | Order = 0.017283896773709465 | Time = 9s
Step 61000 | Order = 0.0085315982730522853 | Time = 9s
Step 62000 | Order = 0.036247179787773379 | Time = 9s
Step 63000 | Order = 0.024942042701065037 | Time = 9s
Step 64000 | Order = 0.025153610353143813 | Time = 9s
Step 65000 | Order = 0.0042567331253210595 | Time = 9s
Step 66000 | Order = 0.015212282321481104 | Time = 9s
Step 67000 | Order = 0.034457620825424293 | Time = 10s
Step 68000 | Order = 0.052906670461176489 | Time = 10s
Step 69000 | Order = 0.021678473351660534 | Time = 10s
Step 70000 | Order = 0.0034598225682336225 | Time = 10s
Step 71000 | Order = 0.017222351197197269 | Time = 10s
Step 72000 | Order = 0.036004319390647709 | Time = 10s
Step 73000 | Order = 0.0097449784130543299 | Time = 10s
Step 74000 | Order = 0.029845000124069859 | Time = 11s
Step 75000 | Order = 0.011898288993343737 | Time = 11s
Step 76000 | Order = 0.018072137618150689 | Time = 11s
Step 77000 | Order = 0.014265001647157501 | Time = 11s
Step 78000 | Order = 0.0074788951854407775 | Time = 11s
Step 79000 | Order = 0.012931942475588759 | Time = 11s
Step 80000 | Order = 0.0031148300335507376 | Time = 11s
Step 81000 | Order = 0.0097700207364353909 | Time = 12s
Step 82000 | Order = 0.027502953548611306 | Time = 12s
Step 83000 | Order = 0.016202034731132197 | Time = 12s
Step 84000 | Order = 0.016702331824457933 | Time = 12s
Step 85000 | Order = 0.011681807686759627 | Time = 12s
Step 86000 | Order = 0.022948007025635545 | Time = 12s
Step 87000 | Order = 0.0070858202540889847 | Time = 12s
Step 88000 | Order = 0.026592527075851101 | Time = 13s
Step 89000 | Order = 0.024908895001524829 | Time = 13s
Step 90000 | Order = 0.011342999302314243 | Time = 13s
Step 91000 | Order = 0.02936965092728527 | Time = 13s
Step 92000 | Order = 0.016008747724332122 | Time = 13s
Step 93000 | Order = 0.014752496514003482 | Time = 13s
Step 94000 | Order = 0.012536669365393863 | Time = 13s
Step 95000 | Order = 0.0094198940174168872 | Time = 14s
Step 96000 | Order = 0.014036324023297901 | Time = 14s
Step 97000 | Order = 0.022281364410166923 | Time = 14s
Step 98000 | Order = 0.019024722605146246 | Time = 14s
Step 99000 | Order = 0.020459354275386973 | Time = 14s
Step 100000 | Order = 0.019029333431238818 | Time = 14s
Step 101000 | Order = 0.0089741507660150571 | Time = 15s
Step 102000 | Order = 0.0148095723148192 | Time = 15s
Step 103000 | Order = 0.024489269390951807 | Time = 15s
Step 104000 | Order = 0.0084373570088267288 | Time = 15s
Step 105000 | Order = 0.011714167001694234 | Time = 15s
Step 106000 | Order = 0.018557744055890883 | Time = 15s
Step 107000 | Order = 0.029810691404487607 | Time = 15s
Step 108000 | Order = 0.017994472321514181 | Time = 16s
Step 109000 | Order = 0.021034465954035641 | Time = 16s
Step 110000 | Order = 0.010930183068842955 | Time = 16s
Step 111000 | Order = 0.041080296312366989 | Time = 16s
Step 112000 | Order = 0.020163355497280992 | Time = 16s
Step 113000 | Order = 0.011068875832770947 | Time = 16s
Step 114000 | Order = 0.014220636407999185 | Time = 16s
Step 115000 | Order = 0.028489716172127408 | Time = 17s
Step 116000 | Order = 0.012836029003679989 | Time = 17s
Step 117000 | Order = 0.033339093340426271 | Time = 17s
Step 118000 | Order = 0.01738717292193474 | Time = 17s
Step 119000 | Order = 0.012296100509794886 | Time = 17s
Step 120000 | Order = 0.010330383518511829 | Time = 17s
Step 121000 | Order = 0.017108366939213415 | Time = 17s
Step 122000 | Order = 0.010937194813174154 | Time = 18s
Step 123000 | Order = 0.025853703374155993 | Time = 18s
Step 124000 | Order = 0.013102514047174904 | Time = 18s
Step 125000 | Order = 0.0061035109837850147 | Time = 18s
Step 126000 | Order = 0.02046544247832266 | Time = 18s
Step 127000 | Order = 0.0084627950620926665 | Time = 18s
Step 128000 | Order = 0.013362324754828335 | Time = 19s
Step 129000 | Order = 0.027684490448257479 | Time = 19s
Step 130000 | Order = 0.012938517462728439 | Time = 19s
Step 131000 | Order = 0.030028963897025768 | Time = 19s
Step 132000 | Order = 0.017027136871337757 | Time = 19s
Step 133000 | Order = 0.010628135457124733 | Time = 19s
Step 134000 | Order = 0.0079980086509253458 | Time = 19s
Step 135000 | Order = 0.022269769303823884 | Time = 20s
Step 136000 | Order = 0.027385495511109435 | Time = 20s
Step 137000 | Order = 0.028491003909390304 | Time = 20s
Step 138000 | Order = 0.023539787050273313 | Time = 20s
Step 139000 | Order = 0.013346169751432877 | Time = 20s
Step 140000 | Order = 0.01293686160234961 | Time = 20s
Step 141000 | Order = 0.017557319746280772 | Time = 20s
Step 142000 | Order = 0.021953495840306762 | Time = 21s
Step 143000 | Order = 0.028078702088060421 | Time = 21s
Step 144000 | Order = 0.012710088832243522 | Time = 21s
Step 145000 | Order = 0.04365871297741148 | Time = 21s
Step 146000 | Order = 0.026312079079291353 | Time = 21s
Step 147000 | Order = 0.017114370178205791 | Time = 21s
Step 148000 | Order = 0.019401167970595202 | Time = 22s
Step 149000 | Order = 0.0022187271481752145 | Time = 22s
Step 150000 | Order = 0.012867987561640183 | Time = 22s
Step 151000 | Order = 0.019914590358883082 | Time = 22s
Step 152000 | Order = 0.0167869190873591 | Time = 22s
Step 153000 | Order = 0.001182429300076972 | Time = 23s
Step 154000 | Order = 0.029443346625405129 | Time = 23s
Step 155000 | Order = 0.011299083510800445 | Time = 23s
Step 156000 | Order = 0.042354442382393671 | Time = 23s
Step 157000 | Order = 0.024177338002247296 | Time = 23s
Step 158000 | Order = 0.010850732983347454 | Time = 23s
Step 159000 | Order = 0.006279185644115619 | Time = 23s
Step 160000 | Order = 0.013965649446582361 | Time = 24s
Step 161000 | Order = 0.013358160581749842 | Time = 24s
Step 162000 | Order = 0.0155301020238545 | Time = 24s
Step 163000 | Order = 0.041477992444826493 | Time = 24s
Step 164000 | Order = 0.018351479218453877 | Time = 24s
Step 165000 | Order = 0.021229336680416201 | Time = 24s
Step 166000 | Order = 0.0010928172295241491 | Time = 24s
Step 167000 | Order = 0.025660467736490458 | Time = 25s
Step 168000 | Order = 0.017970014001268821 | Time = 25s
Step 169000 | Order = 0.028909699113920918 | Time = 25s
Step 170000 | Order = 0.019336721723239851 | Time = 25s
Step 171000 | Order = 0.028946380349453068 | Time = 25s
Step 172000 | Order = 0.012941779569102856 | Time = 25s
Step 173000 | Order = 0.0086118658544026474 | Time = 26s
Step 174000 | Order = 0.0034418377369596809 | Time = 26s
Step 175000 | Order = 0.0089526878887036011 | Time = 26s
Step 176000 | Order = 0.0014835812541830423 | Time = 26s
Step 177000 | Order = 0.021538686872351054 | Time = 26s
Step 178000 | Order = 0.0077564713403916255 | Time = 26s
Step 179000 | Order = 0.024622597140735739 | Time = 26s
Step 180000 | Order = 0.018693029414530146 | Time = 27s
Step 181000 | Order = 0.028875968140709904 | Time = 27s
Step 182000 | Order = 0.01705605790014169 | Time = 27s
Step 183000 | Order = 0.010597575906643383 | Time = 27s
Step 184000 | Order = 0.0093715835002999258 | Time = 27s
Step 185000 | Order = 0.023421508427870011 | Time = 27s
Step 186000 | Order = 0.0091244187449337315 | Time = 27s
Step 187000 | Order = 0.017349940528870712 | Time = 28s
Step 188000 | Order = 0.023589538678889778 | Time = 28s
Step 189000 | Order = 0.0020884988081470023 | Time = 28s
Step 190000 | Order = 0.014042332278826158 | Time = 28s
Step 191000 | Order = 0.0071844285946104022 | Time = 28s
Step 192000 | Order = 0.024119144664480726 | Time = 28s
Step 193000 | Order = 0.017562872273719582 | Time = 28s
Step 194000 | Order = 0.038756322333525786 | Time = 29s
Step 195000 | Order = 0.012128815738614325 | Time = 29s
Step 196000 | Order = 0.0074803839847748035 | Time = 29s
Step 197000 | Order = 0.018022223982697275 | Time = 29s
Step 198000 | Order = 0.020883258413386847 | Time = 29s
Step 199000 | Order = 0.003768596577637744 | Time = 29s
Step 200000 | Order = 0.028912627175900669 | Time = 29s
Step 201000 | Order = 0.015636175311643855 | Time = 30s
Step 202000 | Order = 0.027005094724442489 | Time = 30s
Step 203000 | Order = 0.030894027018793204 | Time = 30s
Step 204000 | Order = 0.016979846061286927 | Time = 30s
Step 205000 | Order = 0.016725954736990439 | Time = 31s
Step 206000 | Order = 0.021573630411218934 | Time = 31s
Step 207000 | Order = 0.027423111256807142 | Time = 31s
Step 208000 | Order = 0.018352101638981069 | Time = 31s
Step 209000 | Order = 0.018181086860621094 | Time = 31s
Step 210000 | Order = 0.0064004495376551998 | Time = 31s
Step 211000 | Order = 0.021086792173826786 | Time = 31s
Step 212000 | Order = 0.0116660615835163 | Time = 32s
Step 213000 | Order = 0.0059806974726284677 | Time = 32s
Step 214000 | Order = 0.012108093125699453 | Time = 32s
Step 215000 | Order = 0.033470652725499449 | Time = 32s
Step 216000 | Order = 0.0068903273680977848 | Time = 32s
Step 217000 | Order = 0.034427299451200655 | Time = 32s
Step 218000 | Order = 0.033933525108771088 | Time = 32s
Step 219000 | Order = 0.013777695004178874 | Time = 33s
Step 220000 | Order = 0.020149137785447736 | Time = 33s
Step 221000 | Order = 0.020014279860030963 | Time = 33s
Step 222000 | Order = 0.0031163292890210863 | Time = 33s
Step 223000 | Order = 0.021390125372284775 | Time = 33s
Step 224000 | Order = 0.011606942074995042 | Time = 33s
Step 225000 | Order = 0.037073780759634127 | Time = 33s
Step 226000 | Order = 0.022262748905671721 | Time = 34s
Step 227000 | Order = 0.011477883237946357 | Time = 34s
Step 228000 | Order = 0.023985813461055803 | Time = 34s
