Simulation #116, Parameters: eta = 0.889689 | rho = 0.143414 | v0 = 0.0244753s
Step 65000 | Order = 0.021073745338359772 | Time = 10s
Step 66000 | Order = 0.025455453286820577 | Time = 10s
Step 67000 | Order = 0.015292915289580912 | Time = 10s
Step 68000 | Order = 0.017688515233090139 | Time = 11s
Step 69000 | Order = 0.029556890704002386 | Time = 11s
Step 70000 | Order = 0.0043359301220310563 | Time = 11s
Step 71000 | Order = 0.038721873190045171 | Time = 11s
Step 72000 | Order = 0.0040823815525685009 | Time = 11s
Step 73000 | Order = 0.0057150178738071674 | Time = 11s
Step 74000 | Order = 0.01914537380307824 | Time = 12s
Step 75000 | Order = 0.017837410394386032 | Time = 12s
Step 76000 | Order = 0.016588155446529231 | Time = 12s
Step 77000 | Order = 0.0079354481667359474 | Time = 12s
Step 78000 | Order = 0.0039613293502074685 | Time = 12s
Step 79000 | Order = 0.020086696407594428 | Time = 12s
Step 80000 | Order = 0.012963467377009891 | Time = 12s
Step 81000 | Order = 0.0069819409250511423 | Time = 13s
Step 82000 | Order = 0.015077457235935669 | Time = 13s
Step 83000 | Order = 0.013466144049915162 | Time = 13s
Step 84000 | Order = 0.019821341551523056 | Time = 13s
Step 85000 | Order = 0.0067434733697615086 | Time = 13s
Step 86000 | Order = 0.030434290922628993 | Time = 13s
Step 87000 | Order = 0.010436956128093316 | Time = 14s
Step 88000 | Order = 0.011045610039593059 | Time = 14s
Step 89000 | Order = 0.004025580461019908 | Time = 14s
Step 90000 | Order = 0.030492090648322222 | Time = 14s
Step 91000 | Order = 0.030134075895816508 | Time = 14s
Step 92000 | Order = 0.031144948562467509 | Time = 14s
Step 93000 | Order = 0.025014150657741163 | Time = 15s
Step 94000 | Order = 0.022535497003705253 | Time = 15s
Step 95000 | Order = 0.013031471435455681 | Time = 15s
Step 96000 | Order = 0.030189905931151999 | Time = 15s
Step 97000 | Order = 0.002978740426059061 | Time = 15s
Step 98000 | Order = 0.00096789685057931834 | Time = 15s
Step 99000 | Order = 0.0024380630878988118 | Time = 15s
Step 100000 | Order = 0.047631729804507333 | Time = 16s
Step 101000 | Order = 0.03581248458646101 | Time = 16s
Step 102000 | Order = 0.022301383543498955 | Time = 16s
Step 103000 | Order = 0.051177011941973966 | Time = 16s
Step 104000 | Order = 0.01971189928108931 | Time = 16s
Step 105000 | Order = 0.020569705583850059 | Time = 17s
Step 106000 | Order = 0.027526958820568975 | Time = 17s
Step 107000 | Order = 0.017855913655838721 | Time = 17s
Step 108000 | Order = 0.030692588349075983 | Time = 17s
Step 109000 | Order = 0.0086011560503392401 | Time = 17s
Step 110000 | Order = 0.0024646905380218184 | Time = 17s
Step 111000 | Order = 0.028865517938239937 | Time = 18s
Step 112000 | Order = 0.012265471747804733 | Time = 18s
Step 113000 | Order = 0.01201539763163403 | Time = 18s
Step 114000 | Order = 0.0049252977048305736 | Time = 18s
Step 115000 | Order = 0.007112181054656953 | Time = 18s
Step 116000 | Order = 0.017877786734290593 | Time = 18s
Step 117000 | Order = 0.0034153319650528841 | Time = 18s
Step 118000 | Order = 0.017863359904085999 | Time = 19s
Step 119000 | Order = 0.0067777592731137204 | Time = 19s
Step 120000 | Order = 0.0096012751472394891 | Time = 19s
Step 121000 | Order = 0.033180260189878692 | Time = 19s
Step 122000 | Order = 0.015522482161481421 | Time = 19s
Step 123000 | Order = 0.0046806516483395809 | Time = 19s
Step 124000 | Order = 0.031982389447527175 | Time = 20s
Step 125000 | Order = 0.015414289277718518 | Time = 20s
Step 126000 | Order = 0.0037847429208228297 | Time = 20s
Step 127000 | Order = 0.021205412127105545 | Time = 20s
Step 128000 | Order = 0.0052858352407232504 | Time = 20s
Step 129000 | Order = 0.021077986307987726 | Time = 20s
Step 130000 | Order = 0.0091838067372896001 | Time = 21s
Step 131000 | Order = 0.02459856392902815 | Time = 21s
Step 132000 | Order = 0.026061379657364686 | Time = 21s
Step 133000 | Order = 0.004918970642469914 | Time = 21s
Step 134000 | Order = 0.0031727753151441205 | Time = 21s
Step 135000 | Order = 0.023677783510574667 | Time = 21s
Step 136000 | Order = 0.01217365040172322 | Time = 21s
Step 137000 | Order = 0.024776780082508238 | Time = 22s
Step 138000 | Order = 0.014601693657273627 | Time = 22s
Step 139000 | Order = 0.028519430317419048 | Time = 22s
Step 140000 | Order = 0.0011695359587368054 | Time = 22s
Step 141000 | Order = 0.013550306799465233 | Time = 22s
Step 142000 | Order = 0.010985488624992721 | Time = 22s
Step 143000 | Order = 0.012498942918926548 | Time = 23s
Step 144000 | Order = 0.013831278539846262 | Time = 23s
Step 145000 | Order = 0.015932856935649876 | Time = 23s
Step 146000 | Order = 0.0086002909836007408 | Time = 23s
Step 147000 | Order = 0.010463226804034951 | Time = 23s
Step 148000 | Order = 0.01245682546305033 | Time = 23s
Step 149000 | Order = 0.023505937127595983 | Time = 24s
Step 150000 | Order = 0.038705256616706589 | Time = 24s
Step 151000 | Order = 0.026973738696566663 | Time = 24s
Step 152000 | Order = 0.0095839948196723094 | Time = 24s
Step 153000 | Order = 0.015304619921176453 | Time = 24s
Step 154000 | Order = 0.018273569145474036 | Time = 25s
Step 155000 | Order = 0.019933291944451453 | Time = 25s
Step 156000 | Order = 0.020895080967595413 | Time = 25s
Step 157000 | Order = 0.013442435172604602 | Time = 25s
Step 158000 | Order = 0.026055983039297334 | Time = 25s
Step 159000 | Order = 0.020663782895810098 | Time = 25s
Step 160000 | Order = 0.027671559378110566 | Time = 25s
Step 161000 | Order = 0.010961404223259804 | Time = 26s
Step 162000 | Order = 0.02283298123140064 | Time = 26s
Step 163000 | Order = 0.011132126441588178 | Time = 26s
Step 164000 | Order = 0.0053705544282770645 | Time = 26s
Step 165000 | Order = 0.026045430152256917 | Time = 26s
Step 166000 | Order = 0.036840617536373563 | Time = 26s
Step 167000 | Order = 0.01470330639026971 | Time = 27s
Step 168000 | Order = 0.0084031010103969035 | Time = 27s
Step 169000 | Order = 0.014037118913971615 | Time = 27s
Step 170000 | Order = 0.013872797915709579 | Time = 27s
Step 171000 | Order = 0.010897135150794015 | Time = 27s
Step 172000 | Order = 0.032069849059630388 | Time = 27s
Step 173000 | Order = 0.020692230611739412 | Time = 28s
Step 174000 | Order = 0.0054418935775968486 | Time = 28s
Step 175000 | Order = 0.0083031289365435371 | Time = 28s
Step 176000 | Order = 0.0056276392217728859 | Time = 28s
Step 177000 | Order = 0.021668582820647653 | Time = 28s
Step 178000 | Order = 0.0093575135021135569 | Time = 28s
Step 179000 | Order = 0.012900411708614749 | Time = 28s
Step 180000 | Order = 0.018806438128545572 | Time = 29s
Step 181000 | Order = 0.021763810053149733 | Time = 29s
Step 182000 | Order = 0.02931767093054035 | Time = 29s
Step 183000 | Order = 0.0055774557043458172 | Time = 29s
Step 184000 | Order = 0.015612597763928988 | Time = 29s
Step 185000 | Order = 0.026479653919458866 | Time = 29s
Step 186000 | Order = 0.043691048012437991 | Time = 30s
Step 187000 | Order = 0.02101408983938774 | Time = 30s
Step 188000 | Order = 0.03253349204532005 | Time = 30s
Step 189000 | Order = 0.024913244952634025 | Time = 30s
Step 190000 | Order = 0.0050420349108641349 | Time = 30s
Step 191000 | Order = 0.01369303087514083 | Time = 30s
Step 192000 | Order = 0.01875363508259463 | Time = 31s
Step 193000 | Order = 0.0019892047413454035 | Time = 31s
Step 194000 | Order = 0.0090051455420296963 | Time = 31s
Step 195000 | Order = 0.014652524252575188 | Time = 31s
Step 196000 | Order = 0.024241911912523749 | Time = 31s
Step 197000 | Order = 0.00819619113253541 | Time = 31s
Step 198000 | Order = 0.032839453423141741 | Time = 31s
Step 199000 | Order = 0.018073237052148694 | Time = 32s
Step 200000 | Order = 0.010392281151713629 | Time = 32s
Step 201000 | Order = 0.022832049706854183 | Time = 32s
Step 202000 | Order = 0.012539321265927408 | Time = 32s
Step 203000 | Order = 0.014480186806009944 | Time = 32s
Step 204000 | Order = 0.012178702805219458 | Time = 33s
Step 205000 | Order = 0.00915626070527969 | Time = 33s
Step 206000 | Order = 0.012855141522852933 | Time = 33s
Step 207000 | Order = 0.012372187740516105 | Time = 33s
Step 208000 | Order = 0.011725934800228302 | Time = 33s
Step 209000 | Order = 0.017539988324177594 | Time = 33s
Step 210000 | Order = 0.013155596478371267 | Time = 34s
Step 211000 | Order = 0.010525713533029311 | Time = 34s
Step 212000 | Order = 0.019300171763856351 | Time = 34s
Step 213000 | Order = 0.027979251115330311 | Time = 34s
Step 214000 | Order = 0.017349420050153792 | Time = 34s
Step 215000 | Order = 0.0096674800483996133 | Time = 34s
Step 216000 | Order = 0.0044140440702911459 | Time = 35s
Step 217000 | Order = 0.0088656320417408972 | Time = 35s
Step 218000 | Order = 0.0028761235363279161 | Time = 35s
Step 219000 | Order = 0.023213345103464209 | Time = 35s
Step 220000 | Order = 0.019816852495627844 | Time = 35s
Step 221000 | Order = 0.015169380676029182 | Time = 35s
Step 222000 | Order = 0.0054623954574770416 | Time = 35s
Step 223000 | Order = 0.0070184909031848174 | Time = 36s
Step 224000 | Order = 0.014477364212219833 | Time = 36s
Step 225000 | Order = 0.018052651927267582 | Time = 36s
Step 226000 | Order = 0.016222691843107782 | Time = 36s
Step 227000 | Order = 0.024017020722747997 | Time = 36s
Step 228000 | Order = 0.010046325162239729 | Time = 36s
Step 229000 | Order = 0.015519036984771611 | Time = 37s
Step 230000 | Order = 0.014745495856908366 | Time = 37s
Step 231000 | Order = 0.0061838564037080589 | Time = 37s
Step 232000 | Order = 0.01863939267028587 | Time = 37s
Step 233000 | Order = 0.022169339275813084 | Time = 37s
Step 234000 | Order = 0.0166479965845844 | Time = 37s
Step 235000 | Order = 0.035752484819933879 | Time = 38s
Step 236000 | Order = 0.028864233923368895 | Time = 38s
Step 237000 | Order = 0.0032812306766000776 | Time = 38s
Step 238000 | Order = 0.028597598103490655 | Time = 38s
Step 239000 | Order = 0.020859817683745341 | Time = 38s
Step 240000 | Order = 0.023632271854264954 | Time = 38s
Step 241000 | Order = 0.026742265038017937 | Time = 39s
Step 242000 | Order = 0.022375639730541665 | Time = 39s
Step 243000 | Order = 0.006850086923656783 | Time = 39s
Step 244000 | Order = 0.0066291911289654646 | Time = 39s
Step 245000 | Order = 0.01026191135680911 | Time = 39s
Step 246000 | Order = 0.020378472976414215 | Time = 39s
Step 247000 | Order = 0.017351272522614002 | Time = 39s
Step 248000 | Order = 0.00775236844429126 | Time = 40s
Step 249000 | Order = 0.021155402798068251 | Time = 40s
Step 250000 | Order = 0.0026246889245772767 | Time = 40s
Step 251000 | Order = 0.0099601346989676466 | Time = 40s
Step 252000 | Order = 0.023408363654032802 | Time = 40s
Step 253000 | Order = 0.018845613423309641 | Time = 41s
Step 254000 | Order = 0.025360847340098393 | Time = 41s
Step 255000 | Order = 0.011864281107093059 | Time = 41s
Step 256000 | Order = 0.013587211980704585 | Time = 41s
Step 257000 | Order = 0.035711192308167251 | Time = 41s
Step 258000 | Order = 0.016046682949903017 | Time = 41s
Step 259000 | Order = 0.012935614807732348 | Time = 42s
Step 260000 | Order = 0.011250152407598392 | Time = 42s
Step 261000 | Order = 0.020331513291838962 | Time = 42s
Step 262000 | Order = 0.024471501161956524 | Time = 42s
Step 263000 | Order = 0.021753134638805346 | Time = 42s
Step 264000 | Order = 0.015950758295127286 | Time = 42s
Step 265000 | Order = 0.012309634835386971 | Time = 42s
Step 266000 | Order = 0.035384196124791073 | Time = 43s
Step 267000 | Order = 0.015065269544242952 | Time = 43s
Step 268000 | Order = 0.042133590566766195 | Time = 43s
Step 269000 | Order = 0.025196727808369433 | Time = 43s
Step 270000 | Order = 0.022407313824632707 | Time = 43s
Step 271000 | Order = 0.022099813249210946 | Time = 43s
Step 272000 | Order = 0.012852019925208057 | Time = 44s
Step 273000 | Order = 0.027550752863292654 | Time = 44s
Step 274000 | Order = 0.0081269545646536975 | Time = 44s
Step 275000 | Order = 0.018388282095637431 | Time = 44s
Step 276000 | Order = 0.023024894485291776 | Time = 44s
Step 277000 | Order = 0.031062085780047526 | Time = 44s
Step 278000 | Order = 0.022100061186013608 | Time = 45s
Step 279000 | Order = 0.02212177191900281 | Time = 45s
Step 280000 | Order = 0.010679948304352965 | Time = 45s
Step 281000 | Order = 0.026943022919616567 | Time = 45s
Step 282000 | Order = 0.0012590815964954646 | Time = 45s
Step 283000 | Order = 0.014569728834361553 | Time = 45s
Step 284000 | Order = 0.024397461458175423 | Time = 45s
Step 285000 | Order = 0.0036277628371454364 | Time = 46s
Step 286000 | Order = 0.01134844449239825 | Time = 46s
Step 287000 | Order = 0.031270214570306175 | Time = 46s
Step 288000 | Order = 0.015705960548731569 | Time = 46s
Step 289000 | Order = 0.020158728829143453 | Time = 46s
Step 290000 | Order = 0.012224225404155404 | Time = 46s
Step 291000 | Order = 0.013213571402439192 | Time = 47s
Step 292000 | Order = 0.010379742396709428 | Time = 47s
Step 293000 | Order = 0.0026950342877122388 | Time = 47s
Step 294000 | Order = 0.02361888005312714 | Time = 47s
Step 295000 | Order = 0.0074469293913802413 | Time = 47s
Step 296000 | Order = 0.019770446899477639 | Time = 47s
Step 297000 | Order = 0.01949322729177402 | Time = 48s
Step 298000 | Order = 0.044840124775922238 | Time = 48s
Step 299000 | Order = 0.0036343077422187993 | Time = 48s
Step 300000 | Order = 0.03396149868500923 | Time = 48s
Step 301000 | Order = 0.0036901848253759087 | Time = 48s
Step 302000 | Order = 0.015344082637479725 | Time = 48s
Step 303000 | Order = 0.012096957957046824 | Time = 49s
Step 304000 | Order = 0.043413983678109246 | Time = 49s
Step 305000 | Order = 0.0076647069613947575 | Time = 49s
Step 306000 | Order = 0.02347715379744059 | Time = 49s
Step 307000 | Order = 0.020074330556674062 | Time = 49s
Step 308000 | Order = 0.025531328639859602 | Time = 49s
Step 309000 | Order = 0.022888384919100811 | Time = 50s
Step 310000 | Order = 0.028593017816837756 | Time = 50s
Step 311000 | Order = 0.016111254438169863 | Time = 50s
Step 312000 | Order = 0.02304454070644802 | Time = 50s
Step 313000 | Order = 0.014198410315404274 | Time = 50s
Step 314000 | Order = 0.028978695544633247 | Time = 50s
Step 315000 | Order = 0.0067754225787629149 | Time = 51s
Step 316000 | Order = 0.015493893971746076 | Time = 51s
Step 317000 | Order = 0.015453996052699797 | Time = 51s
Step 318000 | Order = 0.01333155079886226 | Time = 51s
Step 319000 | Order = 0.0090974494909224785 | Time = 51s
Step 320000 | Order = 0.020699850122025885 | Time = 51s
Step 321000 | Order = 0.030860416560485882 | Time = 51s
Step 322000 | Order = 0.017410153119896365 | Time = 52s
Step 323000 | Order = 0.016716040261952995 | Time = 52s
Step 324000 | Order = 0.02335733273382009 | Time = 52s
Step 325000 | Order = 0.025779157975564251 | Time = 52s
Step 326000 | Order = 0.016667591681605545 | Time = 52s
Step 327000 | Order = 0.01714193827496114 | Time = 52s
Step 328000 | Order = 0.022763804970547263 | Time = 53s
Step 329000 | Order = 0.015724992107947058 | Time = 53s
Step 330000 | Order = 0.010341775817815388 | Time = 53s
Step 331000 | Order = 0.017865015945122527 | Time = 53s
Step 332000 | Order = 0.010508737592839658 | Time = 53s
Step 333000 | Order = 0.016253626246941811 | Time = 53s
Step 334000 | Order = 0.0073083037188598982 | Time = 54s
Step 335000 | Order = 0.02821967301266996 | Time = 54s
Step 336000 | Order = 0.032283528454715493 | Time = 54s
Step 337000 | Order = 0.007698198411969533 | Time = 54s
Step 338000 | Order = 0.010873808489275076 | Time = 54s
Step 339000 | Order = 0.038019738859555556 | Time = 54s
Step 340000 | Order = 0.010392367838351175 | Time = 54s
Step 341000 | Order = 0.013297321424470314 | Time = 55s
Step 342000 | Order = 0.022377202922442607 | Time = 55s
Step 343000 | Order = 0.0067011708057714741 | Time = 55s
Step 344000 | Order = 0.0063976458737092252 | Time = 55s
Step 345000 | Order = 0.028323208809140549 | Time = 55s
Step 346000 | Order = 0.0086650181539404195 | Time = 55s
Step 347000 | Order = 0.007149567115059729 | Time = 56s
Step 348000 | Order = 0.023063528071926787 | Time = 56s
Step 349000 | Order = 0.014037696162522687 | Time = 56s
Step 350000 | Order = 0.024342016441667273 | Time = 56s
Step 351000 | Order = 0.012561196422534365 | Time = 56s
Step 352000 | Order = 0.006558913980148834 | Time = 56s
Step 353000 | Order = 0.021119491154046519 | Time = 57s
Step 354000 | Order = 0.019494923998328088 | Time = 57s
Step 355000 | Order = 0.0084326948462916228 | Time = 57s
Step 356000 | Order = 0.0074198992580389849 | Time = 57s
Step 357000 | Order = 0.018417043188028941 | Time = 57s
Step 358000 | Order = 0.032096744016657838 | Time = 57s
Step 359000 | Order = 0.029539555444533024 | Time = 58s
Step 360000 | Order = 0.0080532033612812793 | Time = 58s
Step 361000 | Order = 0.006129419581510219 | Time = 58s
Step 362000 | Order = 0.038551305428770749 | Time = 58s
Step 363000 | Order = 0.024006474202671445 | Time = 58s
Step 364000 | Order = 0.010471394265435762 | Time = 58s
Step 365000 | Order = 0.024513237560754422 | Time = 59s
Step 366000 | Order = 0.009732512349902073 | Time = 59s
Step 367000 | Order = 0.021595498500432443 | Time = 59s
Step 368000 | Order = 0.022131071542504734 | Time = 59s
Step 369000 | Order = 0.022085774716664015 | Time = 59s
Step 370000 | Order = 0.017407071715390496 | Time = 59s
Step 371000 | Order = 0.020552525657645249 | Time = 59s
Step 372000 | Order = 0.015957128261338424 | Time = 60s
Step 373000 | Order = 0.025624852503423015 | Time = 60s
Step 374000 | Order = 0.017432581671589713 | Time = 60s
Step 375000 | Order = 0.023839318804734395 | Time = 60s
Step 376000 | Order = 0.016148583136558002 | Time = 60s
Step 377000 | Order = 0.023423537693934432 | Time = 60s
Step 378000 | Order = 0.01057942451633156 | Time = 61s
Step 379000 | Order = 0.020116503518425463 | Time = 61s
Step 380000 | Order = 0.039275266374685959 | Time = 61s
Step 381000 | Order = 0.0050036383417821238 | Time = 61s
Step 382000 | Order = 0.009601208077441515 | Time = 61s
Step 383000 | Order = 0.014071952673816428 | Time = 61s
Step 384000 | Order = 0.0047797842376215887 | Time = 62s
Step 385000 | Order = 0.0120860938886963 | Time = 62s
Step 386000 | Order = 0.005023456024452394 | Time = 62s
Step 387000 | Order = 0.011150485782787576 | Time = 62s
Step 388000 | Order = 0.017436331434502655 | Time = 62s
Step 389000 | Order = 0.014324470520285968 | Time = 62s
Step 390000 | Order = 0.023856471866398651 | Time = 62s
Step 391000 | Order = 0.020255371330514891 | Time = 63s
Step 392000 | Order = 0.018548577379985057 | Time = 63s
Step 393000 | Order = 0.03543214426073072 | Time = 63s
Step 394000 | Order = 0.0093352069952077829 | Time = 63s
Step 395000 | Order = 0.028534961506161052 | Time = 63s
Step 396000 | Order = 0.016873507977687673 | Time = 63s
Step 397000 | Order = 0.036053422314664636 | Time = 64s
Step 398000 | Order = 0.017530648748095862 | Time = 64s
Step 399000 | Order = 0.020906730728721439 | Time = 64s
Step 400000 | Order = 0.013747870182703953 | Time = 64s
Step 401000 | Order = 0.0031361649928111613 | Time = 64s
Step 402000 | Order = 0.019868822855247804 | Time = 65s
Step 403000 | Order = 0.0071135162027797429 | Time = 65s
Step 404000 | Order = 0.034046527384654059 | Time = 65s
Step 405000 | Order = 0.014677322722522467 | Time = 65s
Step 406000 | Order = 0.025245264250508423 | Time = 65s
Step 407000 | Order = 0.010353183662588165 | Time = 65s
Step 408000 | Order = 0.0057871057960825912 | Time = 65s
Step 409000 | Order = 0.018093176322618351 | Time = 66s
Step 410000 | Order = 0.014716721884159798 | Time = 66s
Step 411000 | Order = 0.0089639578230447919 | Time = 66s
Step 412000 | Order = 0.020656271501657591 | Time = 66s
Step 413000 | Order = 0.0068010734414623982 | Time = 66s
Step 414000 | Order = 0.01247143471052291 | Time = 66s
Step 415000 | Order = 0.020624179972726104 | Time = 67s
Step 416000 | Order = 0.027306434328130975 | Time = 67s
Step 417000 | Order = 0.0057838269167653543 | Time = 67s
Step 418000 | Order = 0.0075382304284981449 | Time = 67s
Step 419000 | Order = 0.016128093843913196 | Time = 67s
Step 420000 | Order = 0.012287998862268109 | Time = 67s
Step 421000 | Order = 0.02708153741178506 | Time = 68s
Step 422000 | Order = 0.003677929159388027 | Time = 68s
Step 423000 | Order = 0.016817298541087159 | Time = 68s
Step 424000 | Order = 0.011100426149303757 | Time = 68s
Step 425000 | Order = 0.037469486072253741 | Time = 68s
Step 426000 | Order = 0.021389423203112261 | Time = 68s
Step 427000 | Order = 0.019203770755737207 | Time = 68s
Step 428000 | Order = 0.013022775386547576 | Time = 69s
Step 429000 | Order = 0.005282102497709963 | Time = 69s
Step 430000 | Order = 0.036380484930272516 | Time = 69s
Step 431000 | Order = 0.01729935337235217 | Time = 69s
Step 432000 | Order = 0.018590665481233993 | Time = 69s
Step 433000 | Order = 0.0076795170233113601 | Time = 69s
Step 434000 | Order = 0.016020808055920748 | Time = 70s
Step 435000 | Order = 0.027590356280140629 | Time = 70s
Step 436000 | Order = 0.031920951892437349 | Time = 70s
Step 437000 | Order = 0.0073059230791401039 | Time = 70s
Step 438000 | Order = 0.034954299594468288 | Time = 70s
Step 439000 | Order = 0.015835878020571376 | Time = 70s
Step 440000 | Order = 0.004732236093750064 | Time = 71s
Step 441000 | Order = 0.027653528087894608 | Time = 71s
Step 442000 | Order = 0.014838583057008747 | Time = 71s
Step 443000 | Order = 0.033546326774035365 | Time = 71s
Step 444000 | Order = 0.014718425922345641 | Time = 71s
Step 445000 | Order = 0.032578447992557512 | Time = 71s
Step 446000 | Order = 0.025330969213567346 | Time = 72s
Step 447000 | Order = 0.015528438757743885 | Time = 72s
Step 448000 | Order = 0.0079279096452494601 | Time = 72s
Step 449000 | Order = 0.017363867905367123 | Time = 72s
Step 450000 | Order = 0.0070178988855594078 | Time = 72s
Step 451000 | Order = 0.017854021455517149 | Time = 72s
Step 452000 | Order = 0.0030130412937328962 | Time = 73s
Step 453000 | Order = 0.0031611017879713448 | Time = 73s
Step 454000 | Order = 0.013235947469406047 | Time = 73s
Step 455000 | Order = 0.021362370436698624 | Time = 73s
Step 456000 | Order = 0.015409137611656553 | Time = 73s
Step 457000 | Order = 0.01456993888764712 | Time = 73s
Step 458000 | Order = 0.0075087554478984551 | Time = 74s
Step 459000 | Order = 0.012456606705726691 | Time = 74s
Step 460000 | Order = 0.010609878159625387 | Time = 74s
Step 461000 | Order = 0.0078412827650789375 | Time = 74s
Step 462000 | Order = 0.037460010876835474 | Time = 74s
Step 463000 | Order = 0.0080655906321160514 | Time = 74s
Step 464000 | Order = 0.023530035879190701 | Time = 74s
Step 465000 | Order = 0.0092554412611599995 | Time = 75s
Step 466000 | Order = 0.013291449791166025 | Time = 75s
Step 467000 | Order = 0.017917159664294122 | Time = 75s
Step 468000 | Order = 0.012375672573927998 | Time = 75s
Step 469000 | Order = 0.015312958205777907 | Time = 75s
Step 470000 | Order = 0.011292736834216995 | Time = 75s
Step 471000 | Order = 0.024338686870789515 | Time = 76s
Step 472000 | Order = 0.0076376002921681625 | Time = 76s
Step 473000 | Order = 0.0041232332174722056 | Time = 76s
Step 474000 | Order = 0.0040803080297433271 | Time = 76s
Step 475000 | Order = 0.010266266596977965 | Time = 76s
Step 476000 | Order = 0.013857994283089366 | Time = 76s
Step 477000 | Order = 0.017779810174489569 | Time = 77s
Step 478000 | Order = 0.01303687197006265 | Time = 77s
Step 479000 | Order = 0.020173074047761252 | Time = 77s
Step 480000 | Order = 0.013279207062196326 | Time = 77s
Step 481000 | Order = 0.0063732758908919751 | Time = 77s
Step 482000 | Order = 0.024525183540332323 | Time = 77s
Step 483000 | Order = 0.017546321585315269 | Time = 77s
Step 484000 | Order = 0.010066793133276124 | Time = 78s
Step 485000 | Order = 0.0305481190532714 | Time = 78s
Step 486000 | Order = 0.012011375785789067 | Time = 78s
Step 487000 | Order = 0.035856937808244317 | Time = 78s
Step 488000 | Order = 0.02047016201655194 | Time = 78s
Step 489000 | Order = 0.027945309694779867 | Time = 78s
Step 490000 | Order = 0.015770998612558491 | Time = 79s
Step 491000 | Order = 0.016515705806728113 | Time = 79s
Step 492000 | Order = 0.019961193891094981 | Time = 79s
