Simulation #156, Parameters: eta = 0.696888 | rho = 0.222250 | v0 = 0.119648s
Step 0 | Order = 0.022660284343912769 | Time = 0s
Step 1000 | Order = 0.00053400902620787604 | Time = 1s
Step 2000 | Order = 0.022611825485344191 | Time = 1s
Step 3000 | Order = 0.0071431682934545533 | Time = 2s
Step 4000 | Order = 0.012161565708223195 | Time = 2s
Step 5000 | Order = 0.013448201131307626 | Time = 3s
Step 6000 | Order = 0.016114415510881663 | Time = 3s
Step 7000 | Order = 0.022099142476699161 | Time = 3s
Step 8000 | Order = 0.022612624080979721 | Time = 4s
Step 9000 | Order = 0.031373245795996922 | Time = 4s
Step 10000 | Order = 0.0099763530368375576 | Time = 5s
Step 11000 | Order = 0.022065410143258305 | Time = 5s
Step 12000 | Order = 0.010913307709581481 | Time = 5s
Step 13000 | Order = 0.019589495822799823 | Time = 6s
Step 14000 | Order = 0.019919755334841461 | Time = 6s
Step 15000 | Order = 0.021213346558823527 | Time = 7s
Step 16000 | Order = 0.018844665641080949 | Time = 7s
Step 17000 | Order = 0.014039629801060674 | Time = 7s
Step 18000 | Order = 0.024328308932104407 | Time = 8s
Step 19000 | Order = 0.026313669093252931 | Time = 8s
Step 20000 | Order = 0.029607996294738557 | Time = 9s
Step 21000 | Order = 0.0093703128669311245 | Time = 9s
Step 22000 | Order = 0.020726923742230115 | Time = 9s
Step 23000 | Order = 0.021492080304840035 | Time = 10s
Step 24000 | Order = 0.024824617640175576 | Time = 10s
Step 25000 | Order = 0.014509927567171229 | Time = 10s
Step 26000 | Order = 0.03064987075438735 | Time = 11s
Step 27000 | Order = 0.012539306791063225 | Time = 12s
Step 28000 | Order = 0.038589965341076754 | Time = 12s
Step 29000 | Order = 0.024914473451528953 | Time = 12s
Step 30000 | Order = 0.03676757865819396 | Time = 13s
Step 31000 | Order = 0.016819450270904132 | Time = 13s
Step 32000 | Order = 0.0055616625357193979 | Time = 14s
Step 33000 | Order = 0.013730165503956717 | Time = 14s
Step 34000 | Order = 0.02754963879521442 | Time = 14s
Step 35000 | Order = 0.019536543433812243 | Time = 15s
Step 36000 | Order = 0.016025578574482131 | Time = 15s
Step 37000 | Order = 0.003806203172171875 | Time = 16s
Step 38000 | Order = 0.010609805426787952 | Time = 16s
Step 39000 | Order = 0.016264434530496124 | Time = 16s
Step 40000 | Order = 0.038839846972877852 | Time = 17s
Step 41000 | Order = 0.012940561579372071 | Time = 17s
Step 42000 | Order = 0.016867430410801507 | Time = 17s
Step 43000 | Order = 0.0095019589292741607 | Time = 18s
Step 44000 | Order = 0.016226753642635226 | Time = 18s
Step 45000 | Order = 0.019462401399034754 | Time = 19s
Step 46000 | Order = 0.0045287823226862114 | Time = 19s
Step 47000 | Order = 0.020384754881518072 | Time = 19s
Step 48000 | Order = 0.015057274992040081 | Time = 20s
Step 49000 | Order = 0.011431961163952061 | Time = 20s
Step 50000 | Order = 0.026130268884032252 | Time = 21s
Step 51000 | Order = 0.0062317168540326189 | Time = 22s
Step 52000 | Order = 0.0093585571142700517 | Time = 22s
Step 53000 | Order = 0.028146410174784701 | Time = 23s
Step 54000 | Order = 0.0060226325359344149 | Time = 23s
Step 55000 | Order = 0.027367292788051806 | Time = 23s
Step 56000 | Order = 0.013181577227042848 | Time = 24s
Step 57000 | Order = 0.026847999888883246 | Time = 24s
Step 58000 | Order = 0.0089628851309004453 | Time = 25s
Step 59000 | Order = 0.015171453640358025 | Time = 25s
Step 60000 | Order = 0.0031188076551115006 | Time = 25s
Step 61000 | Order = 0.0074583053932919851 | Time = 26s
Step 62000 | Order = 0.0079098604701089373 | Time = 26s
Step 63000 | Order = 0.0068168033792654981 | Time = 27s
Step 64000 | Order = 0.008256825723854961 | Time = 27s
Step 65000 | Order = 0.013782349373370747 | Time = 27s
Step 66000 | Order = 0.01758039916053173 | Time = 28s
Step 67000 | Order = 0.015018799283941377 | Time = 28s
Step 68000 | Order = 0.010183513346741434 | Time = 29s
Step 69000 | Order = 0.017437587153936319 | Time = 29s
Step 70000 | Order = 0.015426804149831781 | Time = 29s
Step 71000 | Order = 0.0098143828478383169 | Time = 30s
Step 72000 | Order = 0.0070524575977965985 | Time = 30s
Step 73000 | Order = 0.020551975796857899 | Time = 31s
Step 74000 | Order = 0.010103969859013372 | Time = 31s
Step 75000 | Order = 0.0039961519976147572 | Time = 31s
Step 76000 | Order = 0.00076972122448307331 | Time = 32s
Step 77000 | Order = 0.0053290359252540099 | Time = 32s
Step 78000 | Order = 0.011840276254229865 | Time = 32s
Step 79000 | Order = 0.023651320224113755 | Time = 33s
Step 80000 | Order = 0.013925911159886194 | Time = 33s
Step 81000 | Order = 0.006992547917078447 | Time = 34s
Step 82000 | Order = 0.0071673952672071314 | Time = 34s
Step 83000 | Order = 0.013784470818768631 | Time = 34s
Step 84000 | Order = 0.023803612234512488 | Time = 35s
Step 85000 | Order = 0.017520364980338696 | Time = 35s
Step 86000 | Order = 0.015421999324128619 | Time = 36s
Step 87000 | Order = 0.013736075839036185 | Time = 36s
Step 88000 | Order = 0.0092381128562529832 | Time = 36s
Step 89000 | Order = 0.012824586458151668 | Time = 37s
Step 90000 | Order = 0.0062386286440721771 | Time = 37s
Step 91000 | Order = 0.008661582548394128 | Time = 38s
Step 92000 | Order = 0.0069449007163666114 | Time = 38s
Step 93000 | Order = 0.013958699302929629 | Time = 38s
Step 94000 | Order = 0.021796977416286244 | Time = 39s
Step 95000 | Order = 0.0063243906956446461 | Time = 39s
Step 96000 | Order = 0.010437999620957865 | Time = 40s
Step 97000 | Order = 0.0066471808229440609 | Time = 40s
Step 98000 | Order = 0.01079423711954901 | Time = 40s
Step 99000 | Order = 0.015569708068870449 | Time = 41s
Step 100000 | Order = 0.0096619231933688498 | Time = 41s
