Simulation #129, Parameters: eta = 0.491193 | rho = 0.328872 | v0 = 0.0800051s
Step 0 | Order = 0.0041638009424201242 | Time = 0s
Step 1000 | Order = 0.018192706828776526 | Time = 1s
Step 2000 | Order = 0.016370407824785414 | Time = 1s
Step 3000 | Order = 0.029986594551859203 | Time = 1s
Step 4000 | Order = 0.019323852708815741 | Time = 2s
Step 5000 | Order = 0.011059699523652541 | Time = 2s
Step 6000 | Order = 0.024539454114464017 | Time = 3s
Step 7000 | Order = 0.039102097738312865 | Time = 3s
Step 8000 | Order = 0.036911311274748976 | Time = 3s
Step 9000 | Order = 0.010894943008795474 | Time = 4s
Step 10000 | Order = 0.031062027332484983 | Time = 4s
Step 11000 | Order = 0.007519655648138379 | Time = 5s
Step 12000 | Order = 0.010569238311843279 | Time = 5s
Step 13000 | Order = 0.012701255192095648 | Time = 5s
Step 14000 | Order = 0.039239755889835658 | Time = 6s
Step 15000 | Order = 0.01664731627146435 | Time = 6s
Step 16000 | Order = 0.0039463951625131428 | Time = 7s
Step 17000 | Order = 0.016414883111321877 | Time = 7s
Step 18000 | Order = 0.011973482762686144 | Time = 7s
Step 19000 | Order = 0.010990263386827698 | Time = 8s
Step 20000 | Order = 0.020357070143084202 | Time = 8s
Step 21000 | Order = 0.027173279970486762 | Time = 9s
Step 22000 | Order = 0.0029801595886206579 | Time = 9s
Step 23000 | Order = 0.030722286671439697 | Time = 9s
Step 24000 | Order = 0.038045397990112674 | Time = 10s
Step 25000 | Order = 0.025465844175079543 | Time = 10s
Step 26000 | Order = 0.0044050881853898482 | Time = 11s
Step 27000 | Order = 0.021021532296449201 | Time = 11s
Step 28000 | Order = 0.0057138864588963919 | Time = 11s
Step 29000 | Order = 0.027221439917811358 | Time = 12s
Step 30000 | Order = 0.0069073194291719006 | Time = 12s
Step 31000 | Order = 0.0044068053179097946 | Time = 13s
Step 32000 | Order = 0.014106087818182698 | Time = 13s
Step 33000 | Order = 0.017893704484795499 | Time = 13s
Step 34000 | Order = 0.028836033926973037 | Time = 14s
Step 35000 | Order = 0.0047742172243658253 | Time = 14s
Step 36000 | Order = 0.0077791730657020405 | Time = 15s
Step 37000 | Order = 0.027651989527824949 | Time = 15s
Step 38000 | Order = 0.030433241234668305 | Time = 15s
Step 39000 | Order = 0.014263086171479653 | Time = 16s
Step 40000 | Order = 0.014524994302684729 | Time = 16s
Step 41000 | Order = 0.011931778348055718 | Time = 17s
Step 42000 | Order = 0.010678539393221418 | Time = 17s
Step 43000 | Order = 0.020320665893955918 | Time = 17s
Step 44000 | Order = 0.018758392655419558 | Time = 18s
Step 45000 | Order = 0.024228728438700095 | Time = 18s
Step 46000 | Order = 0.017861704722743899 | Time = 19s
Step 47000 | Order = 0.024997231486126398 | Time = 19s
Step 48000 | Order = 0.020500125578936896 | Time = 19s
Step 49000 | Order = 0.017434195140753918 | Time = 20s
Step 50000 | Order = 0.01477971305517487 | Time = 20s
Step 51000 | Order = 0.0049867586200614327 | Time = 21s
Step 52000 | Order = 0.01312529395577355 | Time = 21s
Step 53000 | Order = 0.018192301778686179 | Time = 22s
Step 54000 | Order = 0.019548711342438553 | Time = 22s
Step 55000 | Order = 0.020206278682369058 | Time = 23s
Step 56000 | Order = 0.035178393088032146 | Time = 23s
Step 57000 | Order = 0.013045624692878042 | Time = 23s
Step 58000 | Order = 0.022376879595279748 | Time = 24s
Step 59000 | Order = 0.0095989159092161411 | Time = 24s
Step 60000 | Order = 0.012847539515561023 | Time = 25s
Step 61000 | Order = 0.023297841235906024 | Time = 25s
Step 62000 | Order = 0.0085828961290622448 | Time = 25s
Step 63000 | Order = 0.018454693711253717 | Time = 26s
Step 64000 | Order = 0.023192867560371151 | Time = 26s
Step 65000 | Order = 0.026865199306973026 | Time = 27s
Step 66000 | Order = 0.019230362767364707 | Time = 27s
Step 67000 | Order = 0.030980544669169153 | Time = 27s
Step 68000 | Order = 0.011350940206610781 | Time = 28s
Step 69000 | Order = 0.013150787579390488 | Time = 28s
Step 70000 | Order = 0.04561116616286183 | Time = 29s
Step 71000 | Order = 0.031920717521839816 | Time = 29s
Step 72000 | Order = 0.0093246733948240332 | Time = 29s
Step 73000 | Order = 0.029924230402596962 | Time = 30s
Step 74000 | Order = 0.0074521653224307394 | Time = 30s
Step 75000 | Order = 0.020338604178312063 | Time = 31s
Step 76000 | Order = 0.0057507597961886292 | Time = 31s
Step 77000 | Order = 0.0035887017487575747 | Time = 31s
Step 78000 | Order = 0.017909694063914447 | Time = 32s
Step 79000 | Order = 0.025972279347472229 | Time = 32s
Step 80000 | Order = 0.0091256704472941763 | Time = 33s
Step 81000 | Order = 0.01263207640250196 | Time = 33s
Step 82000 | Order = 0.024451809113247534 | Time = 33s
Step 83000 | Order = 0.014328709851497526 | Time = 34s
Step 84000 | Order = 0.017213964218626875 | Time = 34s
Step 85000 | Order = 0.0027042480806549235 | Time = 35s
Step 86000 | Order = 0.027471957654974347 | Time = 35s
Step 87000 | Order = 0.011507115475696057 | Time = 35s
Step 88000 | Order = 0.0079780212797948107 | Time = 36s
Step 89000 | Order = 0.015367160567509992 | Time = 36s
Step 90000 | Order = 0.015764286680895499 | Time = 37s
Step 91000 | Order = 0.012533092319942957 | Time = 37s
Step 92000 | Order = 0.017583490325159122 | Time = 37s
Step 93000 | Order = 0.0017073896340268195 | Time = 38s
Step 94000 | Order = 0.013967948386952422 | Time = 38s
Step 95000 | Order = 0.0071597396512272501 | Time = 39s
Step 96000 | Order = 0.0084290376125267224 | Time = 39s
Step 97000 | Order = 0.020890856460290166 | Time = 39s
Step 98000 | Order = 0.0094092275938353412 | Time = 40s
Step 99000 | Order = 0.030017221324663813 | Time = 40s
Step 100000 | Order = 0.0093094662588447102 | Time = 41s
Step 101000 | Order = 0.0069603656835055061 | Time = 41s
Step 102000 | Order = 0.011444866108666081 | Time = 42s
Step 103000 | Order = 0.023057262812148888 | Time = 42s
Step 104000 | Order = 0.013952835922526736 | Time = 42s
Step 105000 | Order = 0.019601155183188827 | Time = 43s
Step 106000 | Order = 0.021068715380893471 | Time = 43s
Step 107000 | Order = 0.019309593988563203 | Time = 44s
Step 108000 | Order = 0.012779033555014628 | Time = 44s
Step 109000 | Order = 0.022938987246915309 | Time = 44s
Step 110000 | Order = 0.017883195150249262 | Time = 45s
Step 111000 | Order = 0.014725140544220632 | Time = 45s
Step 112000 | Order = 0.022311210306426878 | Time = 46s
Step 113000 | Order = 0.0050603978496340778 | Time = 46s
Step 114000 | Order = 0.017138181460908279 | Time = 46s
Step 115000 | Order = 0.013882176597824793 | Time = 47s
Step 116000 | Order = 0.035984274276355727 | Time = 47s
Step 117000 | Order = 0.031052001281982669 | Time = 48s
Step 118000 | Order = 0.01350905112456437 | Time = 48s
Step 119000 | Order = 0.0015406305672295078 | Time = 48s
Step 120000 | Order = 0.014204290561548417 | Time = 49s
Step 121000 | Order = 0.027933556836771851 | Time = 49s
Step 122000 | Order = 0.023516024471518567 | Time = 50s
Step 123000 | Order = 0.010327248453318102 | Time = 50s
Step 124000 | Order = 0.030320394754682546 | Time = 50s
Step 125000 | Order = 0.013654579808767628 | Time = 51s
Step 126000 | Order = 0.014570730577166185 | Time = 51s
Step 127000 | Order = 0.03017681366345067 | Time = 52s
Step 128000 | Order = 0.004801482589793335 | Time = 52s
Step 129000 | Order = 0.0021398621012784225 | Time = 52s
Step 130000 | Order = 0.013026926380999442 | Time = 53s
Step 131000 | Order = 0.015993471945104847 | Time = 53s
Step 132000 | Order = 0.01459519569627768 | Time = 54s
Step 133000 | Order = 0.018435561267115205 | Time = 54s
Step 134000 | Order = 0.008398469130872898 | Time = 54s
Step 135000 | Order = 0.011178665372225352 | Time = 55s
Step 136000 | Order = 0.0076911700396262387 | Time = 55s
Step 137000 | Order = 0.033950225747226087 | Time = 56s
Step 138000 | Order = 0.026395761925382417 | Time = 56s
Step 139000 | Order = 0.0040313532744666531 | Time = 56s
Step 140000 | Order = 0.011037318643991594 | Time = 57s
Step 141000 | Order = 0.020879809510706594 | Time = 57s
Step 142000 | Order = 0.014489435644378884 | Time = 58s
Step 143000 | Order = 0.0047507693528546632 | Time = 58s
Step 144000 | Order = 0.033205297137812978 | Time = 58s
Step 145000 | Order = 0.030275043355032647 | Time = 59s
Step 146000 | Order = 0.015056870246846668 | Time = 59s
Step 147000 | Order = 0.027508579497374792 | Time = 60s
Step 148000 | Order = 0.009974769865550152 | Time = 60s
Step 149000 | Order = 0.0022594972412968762 | Time = 60s
Step 150000 | Order = 0.0058759970560541301 | Time = 61s
Step 151000 | Order = 0.016509466074829688 | Time = 62s
Step 152000 | Order = 0.034639808592413335 | Time = 63s
Step 153000 | Order = 0.012919550705369497 | Time = 63s
Step 154000 | Order = 0.013038951436251115 | Time = 63s
Step 155000 | Order = 0.011481677159269992 | Time = 64s
Step 156000 | Order = 0.010180185075039658 | Time = 64s
Step 157000 | Order = 0.011923905453013006 | Time = 65s
Step 158000 | Order = 0.015895465033237487 | Time = 65s
Step 159000 | Order = 0.028412426656470258 | Time = 65s
Step 160000 | Order = 0.020924453333495418 | Time = 66s
Step 161000 | Order = 0.027841346652712495 | Time = 66s
Step 162000 | Order = 0.014617927352467685 | Time = 67s
Step 163000 | Order = 0.011921586705911157 | Time = 67s
Step 164000 | Order = 0.0099320023781571103 | Time = 67s
Step 165000 | Order = 0.01406721485042089 | Time = 68s
Step 166000 | Order = 0.028538012434795923 | Time = 68s
Step 167000 | Order = 0.01175779136116791 | Time = 69s
Step 168000 | Order = 0.017347022464363364 | Time = 69s
Step 169000 | Order = 0.011930733509501301 | Time = 69s
Step 170000 | Order = 0.0070919487328013767 | Time = 70s
Step 171000 | Order = 0.0037910106262717294 | Time = 70s
Step 172000 | Order = 0.0023299844718943402 | Time = 71s
Step 173000 | Order = 0.016017357821780837 | Time = 71s
Step 174000 | Order = 0.02478960614174899 | Time = 71s
Step 175000 | Order = 0.012657420435404847 | Time = 72s
Step 176000 | Order = 0.0057974405378058503 | Time = 72s
Step 177000 | Order = 0.017577221780550281 | Time = 73s
Step 178000 | Order = 0.011298386740041463 | Time = 73s
Step 179000 | Order = 0.014819325043679244 | Time = 73s
Step 180000 | Order = 0.039576533997080249 | Time = 74s
Step 181000 | Order = 0.014138191978324914 | Time = 74s
Step 182000 | Order = 0.013471125709156234 | Time = 75s
Step 183000 | Order = 0.0048803876783097911 | Time = 75s
Step 184000 | Order = 0.021092874219250136 | Time = 75s
Step 185000 | Order = 0.0059788160979125579 | Time = 76s
Step 186000 | Order = 0.0047522052776301964 | Time = 76s
Step 187000 | Order = 0.01830261674159582 | Time = 77s
Step 188000 | Order = 0.017590278881111983 | Time = 77s
Step 189000 | Order = 0.026046565921317186 | Time = 77s
Step 190000 | Order = 0.011098730670250901 | Time = 78s
Step 191000 | Order = 0.024164932501108731 | Time = 78s
Step 192000 | Order = 0.0069637946630782196 | Time = 79s
Step 193000 | Order = 0.0095458612902052011 | Time = 79s
Step 194000 | Order = 0.0088476206360606491 | Time = 79s
Step 195000 | Order = 0.010029946959859991 | Time = 80s
Step 196000 | Order = 0.039488292904436249 | Time = 80s
Step 197000 | Order = 0.021551164111139477 | Time = 81s
Step 198000 | Order = 0.025257705592549952 | Time = 81s
