Simulation #117, Parameters: eta = 0.542766 | rho = 0.126872 | v0 = 0.208095s
Step 0 | Order = 0.0068286726127320049 | Time = 0s
Step 1000 | Order = 0.0073922926547879001 | Time = 0s
Step 2000 | Order = 0.026317679742929177 | Time = 0s
Step 3000 | Order = 0.012542630599995276 | Time = 0s
Step 4000 | Order = 0.045473843118668006 | Time = 0s
Step 5000 | Order = 0.013723436335985398 | Time = 1s
Step 6000 | Order = 0.046205651529976528 | Time = 1s
Step 7000 | Order = 0.0035553757980235656 | Time = 1s
Step 8000 | Order = 0.012761833667952997 | Time = 1s
Step 9000 | Order = 0.019673338029218775 | Time = 1s
Step 10000 | Order = 0.02104027445516567 | Time = 1s
Step 11000 | Order = 0.024905696002178415 | Time = 1s
Step 12000 | Order = 0.027632225995014411 | Time = 2s
Step 13000 | Order = 0.010805985418033385 | Time = 2s
Step 14000 | Order = 0.015448623240089235 | Time = 2s
Step 15000 | Order = 0.019508108936815295 | Time = 2s
Step 16000 | Order = 0.011252977042299078 | Time = 2s
Step 17000 | Order = 0.025649734450999162 | Time = 2s
Step 18000 | Order = 0.010475030087195488 | Time = 2s
Step 19000 | Order = 0.027273201232634599 | Time = 3s
Step 20000 | Order = 0.019225346542355443 | Time = 3s
Step 21000 | Order = 0.038766738422341393 | Time = 3s
Step 22000 | Order = 0.026904618499709172 | Time = 3s
Step 23000 | Order = 0.035086813103506261 | Time = 3s
Step 24000 | Order = 0.01673122015661873 | Time = 3s
Step 25000 | Order = 0.0058120916477915185 | Time = 3s
Step 26000 | Order = 0.024503510422367748 | Time = 3s
Step 27000 | Order = 0.019810400895875924 | Time = 4s
Step 28000 | Order = 0.001730437962045957 | Time = 4s
Step 29000 | Order = 0.0065240393327883374 | Time = 4s
Step 30000 | Order = 0.0095605402451629812 | Time = 4s
Step 31000 | Order = 0.035194512297990192 | Time = 4s
Step 32000 | Order = 0.013976157263519431 | Time = 4s
Step 33000 | Order = 0.046536883919136282 | Time = 4s
Step 34000 | Order = 0.0087686291666379014 | Time = 5s
Step 35000 | Order = 0.01596533735790942 | Time = 5s
Step 36000 | Order = 0.018607395833038089 | Time = 5s
Step 37000 | Order = 0.020130846340087865 | Time = 5s
Step 38000 | Order = 0.0014364290548045356 | Time = 5s
Step 39000 | Order = 0.011977887280123669 | Time = 5s
Step 40000 | Order = 0.024335111046701614 | Time = 5s
Step 41000 | Order = 0.0084576888863813707 | Time = 6s
Step 42000 | Order = 0.010127738057667954 | Time = 6s
Step 43000 | Order = 0.012006652966214209 | Time = 6s
Step 44000 | Order = 0.0056149471555532954 | Time = 6s
Step 45000 | Order = 0.023349872079321002 | Time = 6s
Step 46000 | Order = 0.031491010397272985 | Time = 6s
Step 47000 | Order = 0.018489792408860818 | Time = 6s
Step 48000 | Order = 0.012080259347916808 | Time = 6s
Step 49000 | Order = 0.028707886070826617 | Time = 7s
Step 50000 | Order = 0.0060172876419352503 | Time = 7s
Step 51000 | Order = 0.022522659325138805 | Time = 7s
Step 52000 | Order = 0.014706183423862058 | Time = 7s
Step 53000 | Order = 0.014869016424992046 | Time = 7s
Step 54000 | Order = 0.017120624253134976 | Time = 7s
Step 55000 | Order = 0.030278907156954714 | Time = 8s
Step 56000 | Order = 0.02843733712251096 | Time = 8s
Step 57000 | Order = 0.017218465253797426 | Time = 8s
Step 58000 | Order = 0.016249291801015264 | Time = 8s
Step 59000 | Order = 0.019589265079544185 | Time = 8s
Step 60000 | Order = 0.029099630492759879 | Time = 8s
Step 61000 | Order = 0.024005780795275076 | Time = 8s
Step 62000 | Order = 0.028045188506469386 | Time = 9s
Step 63000 | Order = 0.020533245268370193 | Time = 9s
Step 64000 | Order = 0.022188072409449762 | Time = 9s
Step 65000 | Order = 0.024927207051747131 | Time = 9s
Step 66000 | Order = 0.0066561290882261957 | Time = 9s
Step 67000 | Order = 0.018772758506396502 | Time = 9s
Step 68000 | Order = 0.034970055153675565 | Time = 9s
Step 69000 | Order = 0.013320343607675854 | Time = 10s
Step 70000 | Order = 0.014512743388785179 | Time = 10s
Step 71000 | Order = 0.002680397634176821 | Time = 10s
Step 72000 | Order = 0.030144032729579415 | Time = 10s
Step 73000 | Order = 0.013568341229974721 | Time = 10s
Step 74000 | Order = 0.031450051714333856 | Time = 10s
Step 75000 | Order = 0.0098045357954989407 | Time = 10s
Step 76000 | Order = 0.013544258617709963 | Time = 11s
Step 77000 | Order = 0.028657017217919675 | Time = 11s
Step 78000 | Order = 0.051934095084206731 | Time = 11s
Step 79000 | Order = 0.027309593780532795 | Time = 11s
Step 80000 | Order = 0.032471959649527642 | Time = 11s
Step 81000 | Order = 0.023229276693774649 | Time = 11s
Step 82000 | Order = 0.030177259220157193 | Time = 11s
Step 83000 | Order = 0.015155676511795396 | Time = 12s
Step 84000 | Order = 0.021231139410535428 | Time = 12s
Step 85000 | Order = 0.034741297833205884 | Time = 12s
Step 86000 | Order = 0.0078898114518085975 | Time = 12s
Step 87000 | Order = 0.01890227959301613 | Time = 12s
Step 88000 | Order = 0.043761832850969615 | Time = 12s
Step 89000 | Order = 0.019050109288399276 | Time = 12s
Step 90000 | Order = 0.026752387604548004 | Time = 13s
Step 91000 | Order = 0.0080225664862223246 | Time = 13s
Step 92000 | Order = 0.0054778260347210297 | Time = 13s
Step 93000 | Order = 0.017281886438207803 | Time = 13s
Step 94000 | Order = 0.023673786282966042 | Time = 13s
Step 95000 | Order = 0.028032209743662221 | Time = 13s
Step 96000 | Order = 0.019186082955502219 | Time = 13s
Step 97000 | Order = 0.039072552489452364 | Time = 13s
Step 98000 | Order = 0.01903304647884951 | Time = 14s
Step 99000 | Order = 0.026406199621945362 | Time = 14s
Step 100000 | Order = 0.017504994990913816 | Time = 14s
Step 101000 | Order = 0.027996154668605056 | Time = 15s
Step 102000 | Order = 0.030730642532895844 | Time = 15s
Step 103000 | Order = 0.015584241188134619 | Time = 15s
Step 104000 | Order = 0.021388433628787385 | Time = 15s
Step 105000 | Order = 0.044352026824876267 | Time = 15s
Step 106000 | Order = 0.0059332289640718332 | Time = 15s
Step 107000 | Order = 0.025152218670817721 | Time = 16s
Step 108000 | Order = 0.025965499973834051 | Time = 16s
Step 109000 | Order = 0.028646690968379726 | Time = 16s
Step 110000 | Order = 0.0081302992548646716 | Time = 16s
Step 111000 | Order = 0.015709259524807024 | Time = 16s
Step 112000 | Order = 0.013730556704005043 | Time = 16s
Step 113000 | Order = 0.014447751511994435 | Time = 16s
Step 114000 | Order = 0.011746468493219298 | Time = 17s
Step 115000 | Order = 0.042049709657848565 | Time = 17s
Step 116000 | Order = 0.004910909984755075 | Time = 17s
Step 117000 | Order = 0.0082392473996408862 | Time = 17s
Step 118000 | Order = 0.01087726358522012 | Time = 17s
Step 119000 | Order = 0.011008232706989063 | Time = 17s
Step 120000 | Order = 0.020840727385131586 | Time = 17s
Step 121000 | Order = 0.012734207518248478 | Time = 17s
Step 122000 | Order = 0.036909819281889765 | Time = 18s
Step 123000 | Order = 0.010819084391316397 | Time = 18s
Step 124000 | Order = 0.030906858300605005 | Time = 18s
Step 125000 | Order = 0.017294787187423211 | Time = 18s
Step 126000 | Order = 0.030844377455527719 | Time = 18s
Step 127000 | Order = 0.014372873402994486 | Time = 18s
Step 128000 | Order = 0.034758379025260279 | Time = 18s
Step 129000 | Order = 0.021623656968737633 | Time = 19s
Step 130000 | Order = 0.017737899447722177 | Time = 19s
Step 131000 | Order = 0.027172336178140334 | Time = 19s
Step 132000 | Order = 0.027571632566876291 | Time = 19s
Step 133000 | Order = 0.022966119952121847 | Time = 19s
Step 134000 | Order = 0.016697165619144739 | Time = 19s
Step 135000 | Order = 0.011375005934660931 | Time = 19s
Step 136000 | Order = 0.011961464594068624 | Time = 20s
Step 137000 | Order = 0.021471773148075853 | Time = 20s
Step 138000 | Order = 0.021602519827549869 | Time = 20s
Step 139000 | Order = 0.0029782634380835704 | Time = 20s
Step 140000 | Order = 0.041072885259793426 | Time = 20s
Step 141000 | Order = 0.0057383520301594266 | Time = 20s
Step 142000 | Order = 0.0082641746236303947 | Time = 20s
Step 143000 | Order = 0.0018972925265267392 | Time = 21s
Step 144000 | Order = 0.0075505037411368508 | Time = 21s
Step 145000 | Order = 0.01407164136352429 | Time = 21s
Step 146000 | Order = 0.017056578837784039 | Time = 21s
Step 147000 | Order = 0.023958970564299804 | Time = 21s
Step 148000 | Order = 0.039406881913477368 | Time = 21s
Step 149000 | Order = 0.026864727722539145 | Time = 21s
Step 150000 | Order = 0.030434315488968772 | Time = 21s
Step 151000 | Order = 0.019523283817694265 | Time = 22s
Step 152000 | Order = 0.024253775252344262 | Time = 22s
Step 153000 | Order = 0.04632905716067872 | Time = 22s
Step 154000 | Order = 0.0082660660228192021 | Time = 22s
Step 155000 | Order = 0.016802242659762271 | Time = 22s
Step 156000 | Order = 0.037184728582363984 | Time = 22s
Step 157000 | Order = 0.014926730895935257 | Time = 23s
Step 158000 | Order = 0.031221484095111052 | Time = 23s
Step 159000 | Order = 0.042796206552371277 | Time = 23s
Step 160000 | Order = 0.03400311866982688 | Time = 23s
Step 161000 | Order = 0.020808732512883725 | Time = 23s
