Simulation #176, Parameters: eta = 0.877846 | rho = 0.100974 | v0 = 0.235963s
Step 0 | Order = 0.030098240618476466 | Time = 0s
Step 1000 | Order = 0.039237950090000306 | Time = 1s
Step 2000 | Order = 0.018813471533629673 | Time = 2s
Step 3000 | Order = 0.038081485301550387 | Time = 2s
Step 4000 | Order = 0.011628500985393878 | Time = 2s
Step 5000 | Order = 0.010476423894638343 | Time = 2s
Step 6000 | Order = 0.030244603208375017 | Time = 2s
Step 7000 | Order = 0.017796290261436601 | Time = 2s
Step 8000 | Order = 0.025065698695729735 | Time = 3s
Step 9000 | Order = 0.016100444051847653 | Time = 3s
Step 10000 | Order = 0.019655478873497133 | Time = 3s
Step 11000 | Order = 0.019480490411699587 | Time = 3s
Step 12000 | Order = 0.0097808955368501559 | Time = 3s
Step 13000 | Order = 0.045733807912836821 | Time = 3s
Step 14000 | Order = 0.016146051756118024 | Time = 4s
Step 15000 | Order = 0.024858058563622405 | Time = 4s
Step 16000 | Order = 0.011170567061004125 | Time = 4s
Step 17000 | Order = 0.013808743552165648 | Time = 4s
Step 18000 | Order = 0.011527842349486644 | Time = 4s
Step 19000 | Order = 0.0071257478913313342 | Time = 5s
Step 20000 | Order = 0.022758903448975746 | Time = 5s
Step 21000 | Order = 0.014053875662174458 | Time = 5s
Step 22000 | Order = 0.015591409728972881 | Time = 5s
Step 23000 | Order = 0.015536698246145085 | Time = 5s
Step 24000 | Order = 0.015188781734095992 | Time = 5s
Step 25000 | Order = 0.025053281782311233 | Time = 6s
Step 26000 | Order = 0.043243693834074767 | Time = 6s
Step 27000 | Order = 0.036483956519781556 | Time = 6s
Step 28000 | Order = 0.0091462607625794924 | Time = 6s
Step 29000 | Order = 0.014434053771599873 | Time = 6s
Step 30000 | Order = 0.0085812709017838613 | Time = 6s
Step 31000 | Order = 0.025199501731064704 | Time = 7s
Step 32000 | Order = 0.028439571780994304 | Time = 7s
Step 33000 | Order = 0.018657659149090036 | Time = 7s
Step 34000 | Order = 0.024451111599113447 | Time = 7s
Step 35000 | Order = 0.019665968247278693 | Time = 7s
Step 36000 | Order = 0.02949825227913707 | Time = 7s
Step 37000 | Order = 0.014907356023529423 | Time = 8s
Step 38000 | Order = 0.028451049451593404 | Time = 8s
Step 39000 | Order = 0.020672964189376211 | Time = 8s
Step 40000 | Order = 0.020452048432094926 | Time = 8s
Step 41000 | Order = 0.012411335430979231 | Time = 8s
Step 42000 | Order = 0.015659102282461246 | Time = 8s
Step 43000 | Order = 0.011398306128688399 | Time = 9s
Step 44000 | Order = 0.018975219199402163 | Time = 9s
Step 45000 | Order = 0.017766952932554054 | Time = 9s
Step 46000 | Order = 0.031670322785653314 | Time = 9s
Step 47000 | Order = 0.014350227990388983 | Time = 9s
Step 48000 | Order = 0.017010221965064298 | Time = 9s
Step 49000 | Order = 0.034974526291132325 | Time = 10s
Step 50000 | Order = 0.010058137526601712 | Time = 10s
Step 51000 | Order = 0.014217014363855753 | Time = 11s
Step 52000 | Order = 0.0071198694011339429 | Time = 12s
Step 53000 | Order = 0.01017279714442179 | Time = 12s
Step 54000 | Order = 0.025452296126502988 | Time = 12s
Step 55000 | Order = 0.020042642031184398 | Time = 12s
Step 56000 | Order = 0.03470300184426664 | Time = 12s
Step 57000 | Order = 0.023064749174718329 | Time = 12s
Step 58000 | Order = 0.021340498020871793 | Time = 13s
Step 59000 | Order = 0.015196003936995221 | Time = 13s
Step 60000 | Order = 0.03245736213324401 | Time = 13s
Step 61000 | Order = 0.014024611496194208 | Time = 13s
Step 62000 | Order = 0.014261412681158199 | Time = 13s
Step 63000 | Order = 0.013065569535920469 | Time = 13s
