Simulation #105, Parameters: eta = 0.399976 | rho = 0.327959 | v0 = 0.314172s
Step 0 | Order = 0.015664703900187781 | Time = 0s
Step 1000 | Order = 0.0117587617746084 | Time = 0s
Step 2000 | Order = 0.021820269887493565 | Time = 1s
Step 3000 | Order = 0.043880100516041229 | Time = 1s
Step 4000 | Order = 0.01444406444847611 | Time = 2s
Step 5000 | Order = 0.024158989802741372 | Time = 2s
Step 6000 | Order = 0.0094795731953195295 | Time = 2s
Step 7000 | Order = 0.008594047708600493 | Time = 3s
Step 8000 | Order = 0.015165278235640968 | Time = 3s
Step 9000 | Order = 0.032583736090604602 | Time = 4s
Step 10000 | Order = 0.023489326151898273 | Time = 4s
Step 11000 | Order = 0.0034661995511669581 | Time = 4s
Step 12000 | Order = 0.022888717139016908 | Time = 5s
Step 13000 | Order = 0.025136136066491576 | Time = 5s
Step 14000 | Order = 0.010852284614059257 | Time = 6s
Step 15000 | Order = 0.019139255441842046 | Time = 6s
Step 16000 | Order = 0.044298266120376156 | Time = 7s
Step 17000 | Order = 0.016497094135900142 | Time = 7s
Step 18000 | Order = 0.011719566110975611 | Time = 7s
Step 19000 | Order = 0.058835761487545893 | Time = 8s
Step 20000 | Order = 0.010468379990395108 | Time = 8s
Step 21000 | Order = 0.025868282357937405 | Time = 9s
Step 22000 | Order = 0.020555462852383907 | Time = 9s
Step 23000 | Order = 0.017580917151974112 | Time = 9s
Step 24000 | Order = 0.020390249554391258 | Time = 10s
Step 25000 | Order = 0.0060278070875817028 | Time = 10s
Step 26000 | Order = 0.022482628687112809 | Time = 11s
Step 27000 | Order = 0.010272932519213596 | Time = 11s
Step 28000 | Order = 0.021601382127491284 | Time = 12s
Step 29000 | Order = 0.045810857400806218 | Time = 12s
Step 30000 | Order = 0.048411666789522474 | Time = 12s
Step 31000 | Order = 0.050673783247734187 | Time = 13s
Step 32000 | Order = 0.032482151962290658 | Time = 13s
Step 33000 | Order = 0.029309822991517336 | Time = 14s
Step 34000 | Order = 0.030084511906365231 | Time = 14s
Step 35000 | Order = 0.019690459790396408 | Time = 14s
Step 36000 | Order = 0.033073752998309745 | Time = 15s
Step 37000 | Order = 0.0065656345710432005 | Time = 15s
Step 38000 | Order = 0.018369124868890897 | Time = 16s
Step 39000 | Order = 0.024687738643207197 | Time = 16s
Step 40000 | Order = 0.055551881333544675 | Time = 17s
Step 41000 | Order = 0.018794149334229206 | Time = 17s
Step 42000 | Order = 0.0091867577822816893 | Time = 17s
Step 43000 | Order = 0.033144074933817977 | Time = 18s
Step 44000 | Order = 0.017366006438657513 | Time = 18s
Step 45000 | Order = 0.018670020449231793 | Time = 19s
Step 46000 | Order = 0.037647570190980757 | Time = 19s
Step 47000 | Order = 0.030310308772346972 | Time = 19s
Step 48000 | Order = 0.02799059974277009 | Time = 20s
Step 49000 | Order = 0.016894078031938271 | Time = 20s
Step 50000 | Order = 0.019547727559844793 | Time = 21s
Step 51000 | Order = 0.032320825593915185 | Time = 21s
Step 52000 | Order = 0.022515875705983433 | Time = 22s
Step 53000 | Order = 0.04747732672435611 | Time = 22s
Step 54000 | Order = 0.012319509070390443 | Time = 23s
Step 55000 | Order = 0.055382496965821086 | Time = 23s
Step 56000 | Order = 0.022391650637626239 | Time = 23s
Step 57000 | Order = 0.027082973623217179 | Time = 24s
Step 58000 | Order = 0.032630012074863664 | Time = 24s
Step 59000 | Order = 0.037462979352638377 | Time = 25s
Step 60000 | Order = 0.011051178338693268 | Time = 25s
Step 61000 | Order = 0.024766456794337463 | Time = 25s
Step 62000 | Order = 0.01797967370866024 | Time = 26s
Step 63000 | Order = 0.053478040900287627 | Time = 26s
Step 64000 | Order = 0.053979196625437681 | Time = 27s
Step 65000 | Order = 0.017462222156852739 | Time = 27s
Step 66000 | Order = 0.015921475515129742 | Time = 27s
Step 67000 | Order = 0.018341898443910647 | Time = 28s
Step 68000 | Order = 0.02211257313489819 | Time = 28s
Step 69000 | Order = 0.027141259750211835 | Time = 29s
Step 70000 | Order = 0.054367308643880917 | Time = 29s
Step 71000 | Order = 0.026050295771748617 | Time = 30s
Step 72000 | Order = 0.035540882269834401 | Time = 30s
Step 73000 | Order = 0.033527651871275599 | Time = 30s
Step 74000 | Order = 0.015235740735739632 | Time = 31s
Step 75000 | Order = 0.017011684918305989 | Time = 31s
Step 76000 | Order = 0.013720267408844555 | Time = 32s
Step 77000 | Order = 0.029028475475186617 | Time = 32s
Step 78000 | Order = 0.019470208940903632 | Time = 32s
Step 79000 | Order = 0.026537865023765952 | Time = 33s
Step 80000 | Order = 0.022745575100231504 | Time = 33s
Step 81000 | Order = 0.031594244503220924 | Time = 34s
Step 82000 | Order = 0.0025262240226156074 | Time = 34s
Step 83000 | Order = 0.029158193195371808 | Time = 35s
Step 84000 | Order = 0.03329116945232543 | Time = 35s
Step 85000 | Order = 0.023028142727022072 | Time = 35s
Step 86000 | Order = 0.01996678800912479 | Time = 36s
Step 87000 | Order = 0.023402867039123358 | Time = 36s
Step 88000 | Order = 0.014086469118610247 | Time = 37s
Step 89000 | Order = 0.060484613341330561 | Time = 37s
Step 90000 | Order = 0.0212124434504351 | Time = 37s
Step 91000 | Order = 0.023386165504531112 | Time = 38s
Step 92000 | Order = 0.0085736979029164915 | Time = 38s
Step 93000 | Order = 0.023400869748728816 | Time = 39s
Step 94000 | Order = 0.02537646467567941 | Time = 39s
Step 95000 | Order = 0.029562566738293643 | Time = 39s
Step 96000 | Order = 0.0094149379047166939 | Time = 40s
Step 97000 | Order = 0.022919310808155579 | Time = 40s
Step 98000 | Order = 0.013344446636727384 | Time = 41s
Step 99000 | Order = 0.023731141134202417 | Time = 41s
Step 100000 | Order = 0.014890605361375878 | Time = 42s
Step 101000 | Order = 0.035393753568039511 | Time = 42s
Step 102000 | Order = 0.019581289340959925 | Time = 43s
Step 103000 | Order = 0.017164094722680146 | Time = 43s
Step 104000 | Order = 0.015772117478599343 | Time = 43s
Step 105000 | Order = 0.010291367664302936 | Time = 44s
Step 106000 | Order = 0.023792951919996447 | Time = 44s
Step 107000 | Order = 0.018213673103378805 | Time = 45s
Step 108000 | Order = 0.017010341673196681 | Time = 45s
Step 109000 | Order = 0.047229939723225242 | Time = 45s
Step 110000 | Order = 0.051652784002803057 | Time = 46s
Step 111000 | Order = 0.051823664359705583 | Time = 46s
Step 112000 | Order = 0.01353385930468904 | Time = 47s
Step 113000 | Order = 0.0065743067217239482 | Time = 47s
Step 114000 | Order = 0.038419273425835197 | Time = 48s
Step 115000 | Order = 0.020490750722765318 | Time = 48s
Step 116000 | Order = 0.0094439059361525347 | Time = 48s
Step 117000 | Order = 0.025807237561264035 | Time = 49s
Step 118000 | Order = 0.0082924037408036756 | Time = 49s
