Simulation #16, Parameters: eta = 0.049154 | rho = 0.232920 | v0 = 0.35586s
Step 110000 | Order = 0.9466084460902775 | Time = 49s
Step 111000 | Order = 0.95342104653649407 | Time = 50s
Step 112000 | Order = 0.9533001769770918 | Time = 50s
Step 113000 | Order = 0.94317625955626816 | Time = 51s
Step 114000 | Order = 0.94216690243700374 | Time = 51s
Step 115000 | Order = 0.95785847895417753 | Time = 51s
Step 116000 | Order = 0.9529913625563764 | Time = 52s
Step 117000 | Order = 0.95149747457844625 | Time = 52s
Step 118000 | Order = 0.9459532704647341 | Time = 53s
Step 119000 | Order = 0.9433822038952534 | Time = 54s
Step 120000 | Order = 0.95480103178242537 | Time = 54s
Step 121000 | Order = 0.9540786005836871 | Time = 55s
Step 122000 | Order = 0.95441114042452102 | Time = 55s
Step 123000 | Order = 0.95082618489760484 | Time = 56s
Step 124000 | Order = 0.96097042811904532 | Time = 56s
Step 125000 | Order = 0.96105610000811914 | Time = 56s
Step 126000 | Order = 0.94500398339890168 | Time = 57s
Step 127000 | Order = 0.95356006649242109 | Time = 57s
Step 128000 | Order = 0.96058884957055979 | Time = 58s
Step 129000 | Order = 0.96052516434610513 | Time = 58s
Step 130000 | Order = 0.95270517646912678 | Time = 59s
Step 131000 | Order = 0.95505035390836079 | Time = 59s
Step 132000 | Order = 0.94235377886344285 | Time = 60s
Step 133000 | Order = 0.95628203094443287 | Time = 60s
Step 134000 | Order = 0.95226293162127829 | Time = 60s
Step 135000 | Order = 0.95551887254916101 | Time = 61s
Step 136000 | Order = 0.958011973632652 | Time = 61s
Step 137000 | Order = 0.95395673715268381 | Time = 62s
Step 138000 | Order = 0.95668763829974002 | Time = 62s
Step 139000 | Order = 0.9565745837544436 | Time = 63s
Step 140000 | Order = 0.95779100690550856 | Time = 63s
Step 141000 | Order = 0.95901171997607093 | Time = 63s
Step 142000 | Order = 0.94978278353192613 | Time = 64s
Step 143000 | Order = 0.95947984238750306 | Time = 64s
Step 144000 | Order = 0.94901394165556829 | Time = 65s
Step 145000 | Order = 0.9518748006922011 | Time = 65s
Step 146000 | Order = 0.9530438230762549 | Time = 66s
Step 147000 | Order = 0.94864897878180188 | Time = 66s
Step 148000 | Order = 0.95249379342897245 | Time = 67s
Step 149000 | Order = 0.94472935244736733 | Time = 67s
Step 150000 | Order = 0.9543011252581447 | Time = 68s
Step 151000 | Order = 0.95132480201926228 | Time = 68s
Step 152000 | Order = 0.95411106135654511 | Time = 68s
Step 153000 | Order = 0.9643500793934443 | Time = 69s
Step 154000 | Order = 0.96302867001757575 | Time = 69s
Step 155000 | Order = 0.94680696591334468 | Time = 70s
Step 156000 | Order = 0.94998033159951956 | Time = 71s
Step 157000 | Order = 0.95572914850289481 | Time = 71s
Step 158000 | Order = 0.95111620337682878 | Time = 71s
Step 159000 | Order = 0.95717356569910583 | Time = 72s
Step 160000 | Order = 0.94808372864140622 | Time = 72s
Step 161000 | Order = 0.95435457954349723 | Time = 73s
Step 162000 | Order = 0.95521344354910009 | Time = 73s
Step 163000 | Order = 0.94849102638955041 | Time = 73s
Step 164000 | Order = 0.95395725639991868 | Time = 74s
Step 165000 | Order = 0.95994437326512194 | Time = 74s
Step 166000 | Order = 0.95523185332038396 | Time = 75s
Step 167000 | Order = 0.95546356663419851 | Time = 75s
Step 168000 | Order = 0.95820009763977443 | Time = 76s
Step 169000 | Order = 0.94989391132885703 | Time = 76s
Step 170000 | Order = 0.95230637317123634 | Time = 77s
Step 171000 | Order = 0.95244577973587752 | Time = 77s
Step 172000 | Order = 0.95920040134670126 | Time = 78s
Step 173000 | Order = 0.9620160799655163 | Time = 78s
Step 174000 | Order = 0.94817996757836953 | Time = 78s
Step 175000 | Order = 0.95016661886841802 | Time = 79s
Step 176000 | Order = 0.95646246488029729 | Time = 79s
Step 177000 | Order = 0.94591473193601905 | Time = 80s
Step 178000 | Order = 0.9539695562402265 | Time = 80s
Step 179000 | Order = 0.95478165550330518 | Time = 80s
Step 180000 | Order = 0.95826029152148495 | Time = 81s
Step 181000 | Order = 0.95506625699120418 | Time = 81s
Step 182000 | Order = 0.9507568967029365 | Time = 82s
Step 183000 | Order = 0.94967712445652541 | Time = 82s
Step 184000 | Order = 0.94500578717332862 | Time = 83s
Step 185000 | Order = 0.95185937635485829 | Time = 83s
Step 186000 | Order = 0.94820287471304732 | Time = 84s
Step 187000 | Order = 0.9525131388212591 | Time = 84s
Step 188000 | Order = 0.94938574404800147 | Time = 85s
Step 189000 | Order = 0.95819116805742377 | Time = 85s
Step 190000 | Order = 0.95355406620589733 | Time = 85s
Step 191000 | Order = 0.95044266641740083 | Time = 86s
Step 192000 | Order = 0.9476546506820126 | Time = 86s
Step 193000 | Order = 0.96273578347240474 | Time = 87s
Step 194000 | Order = 0.96040750029821198 | Time = 87s
Step 195000 | Order = 0.95581711122254975 | Time = 88s
Step 196000 | Order = 0.95645420724007346 | Time = 88s
Step 197000 | Order = 0.95535042375224521 | Time = 89s
Step 198000 | Order = 0.95736373122227136 | Time = 89s
Step 199000 | Order = 0.94988053771703906 | Time = 89s
Step 200000 | Order = 0.94868767612516258 | Time = 90s
Step 201000 | Order = 0.95085366619605205 | Time = 91s
Step 202000 | Order = 0.94825011303895812 | Time = 91s
Step 203000 | Order = 0.95319681197833017 | Time = 92s
Step 204000 | Order = 0.95870126303542158 | Time = 92s
Step 205000 | Order = 0.96053743705513317 | Time = 93s
Step 206000 | Order = 0.94814816399253898 | Time = 93s
Step 207000 | Order = 0.95675787755518438 | Time = 94s
Step 208000 | Order = 0.95470467540753678 | Time = 94s
Step 209000 | Order = 0.95513515562114293 | Time = 94s
Step 210000 | Order = 0.95957935981811304 | Time = 95s
Step 211000 | Order = 0.94360119220931471 | Time = 95s
Step 212000 | Order = 0.95613071342528744 | Time = 96s
Step 213000 | Order = 0.94562701124766846 | Time = 96s
Step 214000 | Order = 0.95007647231018222 | Time = 97s
Step 215000 | Order = 0.94791836072571201 | Time = 97s
Step 216000 | Order = 0.95282574690042332 | Time = 97s
Step 217000 | Order = 0.95489645966563608 | Time = 98s
Step 218000 | Order = 0.95131236694611054 | Time = 98s
Step 219000 | Order = 0.94845507814988139 | Time = 99s
Step 220000 | Order = 0.95113422516531099 | Time = 99s
Step 221000 | Order = 0.95311595077089717 | Time = 100s
Step 222000 | Order = 0.95574797056302485 | Time = 100s
Step 223000 | Order = 0.95290075174065125 | Time = 101s
Step 224000 | Order = 0.95056792376184052 | Time = 101s
Step 225000 | Order = 0.95266348063990136 | Time = 101s
Step 226000 | Order = 0.95666919434913833 | Time = 102s
Step 227000 | Order = 0.94588258489461496 | Time = 102s
Step 228000 | Order = 0.94677251521068551 | Time = 103s
Step 229000 | Order = 0.949033667281583 | Time = 103s
Step 230000 | Order = 0.95198247182713303 | Time = 104s
Step 231000 | Order = 0.94850157509294841 | Time = 104s
Step 232000 | Order = 0.9540837266129486 | Time = 104s
Step 233000 | Order = 0.95805948276672082 | Time = 105s
Step 234000 | Order = 0.95540445989589018 | Time = 105s
Step 235000 | Order = 0.94460269538060626 | Time = 106s
Step 236000 | Order = 0.9573678457325564 | Time = 106s
Step 237000 | Order = 0.96143719511564629 | Time = 107s
Step 238000 | Order = 0.9563472814295747 | Time = 107s
Step 239000 | Order = 0.96040327016481575 | Time = 108s
Step 240000 | Order = 0.95830033651618796 | Time = 108s
Step 241000 | Order = 0.95053157562386048 | Time = 108s
Step 242000 | Order = 0.95896849406891149 | Time = 109s
Step 243000 | Order = 0.9539898436124834 | Time = 109s
Step 244000 | Order = 0.95512648441740589 | Time = 110s
Step 245000 | Order = 0.96097006373804827 | Time = 110s
Step 246000 | Order = 0.95255750972246656 | Time = 110s
Step 247000 | Order = 0.95230647332524543 | Time = 111s
Step 248000 | Order = 0.95833425657252513 | Time = 112s
Step 249000 | Order = 0.95195041095021005 | Time = 112s
Step 250000 | Order = 0.95029975523988996 | Time = 112s
Step 251000 | Order = 0.95170132619167647 | Time = 113s
Step 252000 | Order = 0.9561404565178826 | Time = 113s
Step 253000 | Order = 0.95178590418073372 | Time = 114s
Step 254000 | Order = 0.9579401962972649 | Time = 114s
Step 255000 | Order = 0.95505557858711165 | Time = 115s
Step 256000 | Order = 0.95297587100804304 | Time = 115s
Step 257000 | Order = 0.95463442222908945 | Time = 115s
Step 258000 | Order = 0.95696072200374949 | Time = 116s
Step 259000 | Order = 0.95373785312618165 | Time = 116s
Step 260000 | Order = 0.94216185862387936 | Time = 117s
Step 261000 | Order = 0.95247273342890348 | Time = 117s
Step 262000 | Order = 0.95618257368341131 | Time = 118s
Step 263000 | Order = 0.96056549797274426 | Time = 118s
Step 264000 | Order = 0.94449058231249672 | Time = 119s
Step 265000 | Order = 0.96243428782866369 | Time = 119s
Step 266000 | Order = 0.95664281858241151 | Time = 120s
Step 267000 | Order = 0.95427499657735959 | Time = 120s
Step 268000 | Order = 0.94645118637423364 | Time = 120s
Step 269000 | Order = 0.9595176750186093 | Time = 121s
Step 270000 | Order = 0.95684143455256654 | Time = 121s
Step 271000 | Order = 0.95599716587540429 | Time = 122s
Step 272000 | Order = 0.95671800093947867 | Time = 122s
Step 273000 | Order = 0.9541207630490216 | Time = 123s
Step 274000 | Order = 0.94306836305669961 | Time = 123s
Step 275000 | Order = 0.94776575200658031 | Time = 124s
Step 276000 | Order = 0.96079922246284344 | Time = 124s
Step 277000 | Order = 0.94745364543691668 | Time = 124s
Step 278000 | Order = 0.96135451924260518 | Time = 125s
Step 279000 | Order = 0.95191312188220811 | Time = 125s
Step 280000 | Order = 0.95219622514548374 | Time = 126s
Step 281000 | Order = 0.94896588477742128 | Time = 126s
Step 282000 | Order = 0.95865577175423222 | Time = 127s
Step 283000 | Order = 0.95323173342916501 | Time = 127s
Step 284000 | Order = 0.95476582785044606 | Time = 127s
Step 285000 | Order = 0.95064772988312529 | Time = 128s
Step 286000 | Order = 0.95799876108088977 | Time = 128s
Step 287000 | Order = 0.95236827335534346 | Time = 129s
Step 288000 | Order = 0.95611063823668019 | Time = 129s
Step 289000 | Order = 0.93647858219024838 | Time = 130s
Step 290000 | Order = 0.95040992164496241 | Time = 130s
Step 291000 | Order = 0.95791918085222505 | Time = 131s
Step 292000 | Order = 0.951198580692035 | Time = 131s
Step 293000 | Order = 0.95959463706119574 | Time = 131s
Step 294000 | Order = 0.9593361133261834 | Time = 132s
Step 295000 | Order = 0.96103113392480843 | Time = 132s
Step 296000 | Order = 0.95539309832156727 | Time = 133s
Step 297000 | Order = 0.95785223050837243 | Time = 133s
Step 298000 | Order = 0.95155177942128077 | Time = 133s
Step 299000 | Order = 0.95098705504843006 | Time = 134s
Step 300000 | Order = 0.94913857950751768 | Time = 134s
Step 301000 | Order = 0.95994814928143168 | Time = 136s
Step 302000 | Order = 0.95402459392737771 | Time = 136s
Step 303000 | Order = 0.94755959577885163 | Time = 137s
Step 304000 | Order = 0.94355075382677989 | Time = 137s
Step 305000 | Order = 0.95443579111716936 | Time = 138s
Step 306000 | Order = 0.96538688548626272 | Time = 138s
Step 307000 | Order = 0.95047390838663115 | Time = 139s
Step 308000 | Order = 0.95769965734102891 | Time = 139s
Step 309000 | Order = 0.94448743478632591 | Time = 139s
Step 310000 | Order = 0.95319509662614477 | Time = 140s
Step 311000 | Order = 0.94865199189201432 | Time = 141s
Step 312000 | Order = 0.95325753895145926 | Time = 141s
Step 313000 | Order = 0.95556374930179211 | Time = 141s
Step 314000 | Order = 0.95391939565557571 | Time = 142s
Step 315000 | Order = 0.95102870833310615 | Time = 142s
Step 316000 | Order = 0.95362208002875348 | Time = 143s
Step 317000 | Order = 0.94573128515037974 | Time = 143s
Step 318000 | Order = 0.95153193825379634 | Time = 144s
Step 319000 | Order = 0.95820307835960017 | Time = 144s
Step 320000 | Order = 0.94965914815014518 | Time = 144s
Step 321000 | Order = 0.94519873892610085 | Time = 145s
Step 322000 | Order = 0.9567323367591527 | Time = 145s
Step 323000 | Order = 0.95858368669587424 | Time = 146s
Step 324000 | Order = 0.95008854605352677 | Time = 146s
Step 325000 | Order = 0.9460220846345444 | Time = 147s
Step 326000 | Order = 0.95452499660614432 | Time = 147s
Step 327000 | Order = 0.95473584415494572 | Time = 148s
Step 328000 | Order = 0.95441568778820374 | Time = 148s
Step 329000 | Order = 0.95825724827070524 | Time = 149s
Step 330000 | Order = 0.9439226752974943 | Time = 149s
Step 331000 | Order = 0.94899625972142787 | Time = 149s
Step 332000 | Order = 0.95039351706801212 | Time = 150s
Step 333000 | Order = 0.95652111133558415 | Time = 150s
Step 334000 | Order = 0.94943447438629225 | Time = 151s
Step 335000 | Order = 0.95334042319184487 | Time = 151s
Step 336000 | Order = 0.94631796294048343 | Time = 152s
Step 337000 | Order = 0.95652576332933414 | Time = 152s
Step 338000 | Order = 0.95558875441213564 | Time = 153s
Step 339000 | Order = 0.9575021807971088 | Time = 153s
Step 340000 | Order = 0.95698714229261528 | Time = 154s
Step 341000 | Order = 0.95813502870146827 | Time = 154s
Step 342000 | Order = 0.95233485638259274 | Time = 155s
Step 343000 | Order = 0.94995015774278968 | Time = 155s
Step 344000 | Order = 0.95633837532100241 | Time = 156s
Step 345000 | Order = 0.94412674683066333 | Time = 156s
Step 346000 | Order = 0.9535396067411509 | Time = 156s
Step 347000 | Order = 0.95074973487632664 | Time = 157s
Step 348000 | Order = 0.94687833948427924 | Time = 157s
Step 349000 | Order = 0.95353637237459599 | Time = 158s
Step 350000 | Order = 0.95631632985236736 | Time = 158s
Step 351000 | Order = 0.95688133390679886 | Time = 160s
Step 352000 | Order = 0.95152297850748913 | Time = 160s
Step 353000 | Order = 0.95331799744916423 | Time = 160s
Step 354000 | Order = 0.952842224138857 | Time = 161s
Step 355000 | Order = 0.94500758662436279 | Time = 161s
Step 356000 | Order = 0.94490394032025937 | Time = 162s
Step 357000 | Order = 0.95374355216245821 | Time = 162s
Step 358000 | Order = 0.96067646705043086 | Time = 163s
Step 359000 | Order = 0.95656830267848836 | Time = 163s
Step 360000 | Order = 0.95707321590009653 | Time = 164s
Step 361000 | Order = 0.95426312733488028 | Time = 164s
Step 362000 | Order = 0.95987473211192242 | Time = 165s
Step 363000 | Order = 0.95223943180397586 | Time = 165s
Step 364000 | Order = 0.94355698011616784 | Time = 165s
Step 365000 | Order = 0.9528677746746762 | Time = 166s
Step 366000 | Order = 0.94997619031204095 | Time = 166s
Step 367000 | Order = 0.95427678934657145 | Time = 167s
Step 368000 | Order = 0.95243017972786137 | Time = 167s
Step 369000 | Order = 0.95109538783932746 | Time = 167s
Step 370000 | Order = 0.9462496268077214 | Time = 168s
Step 371000 | Order = 0.94447350105065964 | Time = 168s
Step 372000 | Order = 0.94854997036786493 | Time = 169s
Step 373000 | Order = 0.95114898104947398 | Time = 169s
Step 374000 | Order = 0.94903927355298623 | Time = 170s
Step 375000 | Order = 0.95847241284432627 | Time = 170s
Step 376000 | Order = 0.96283842870959502 | Time = 171s
Step 377000 | Order = 0.94806575533909865 | Time = 171s
Step 378000 | Order = 0.95243547847306809 | Time = 172s
Step 379000 | Order = 0.95825077505082912 | Time = 172s
Step 380000 | Order = 0.95913975099016613 | Time = 172s
Step 381000 | Order = 0.94869387719052034 | Time = 173s
Step 382000 | Order = 0.95956336602850356 | Time = 173s
Step 383000 | Order = 0.95364882669915341 | Time = 174s
Step 384000 | Order = 0.95578870782630321 | Time = 174s
Step 385000 | Order = 0.95420712102900884 | Time = 175s
Step 386000 | Order = 0.95496566654474424 | Time = 175s
Step 387000 | Order = 0.95497392663009395 | Time = 176s
Step 388000 | Order = 0.94869253567388301 | Time = 176s
Step 389000 | Order = 0.95459691698927474 | Time = 176s
Step 390000 | Order = 0.95325223618168686 | Time = 177s
Step 391000 | Order = 0.95005138966476699 | Time = 177s
Step 392000 | Order = 0.95699044416181123 | Time = 178s
Step 393000 | Order = 0.95577164339148568 | Time = 178s
Step 394000 | Order = 0.95315344736027174 | Time = 179s
Step 395000 | Order = 0.9450234184611106 | Time = 179s
Step 396000 | Order = 0.95812857269185792 | Time = 179s
Step 397000 | Order = 0.95213157779404323 | Time = 180s
Step 398000 | Order = 0.9522641392432547 | Time = 180s
Step 399000 | Order = 0.95748409300980386 | Time = 181s
Step 400000 | Order = 0.95793626520063291 | Time = 181s
Step 401000 | Order = 0.95695832537390269 | Time = 182s
Step 402000 | Order = 0.95874059625766284 | Time = 182s
Step 403000 | Order = 0.95263644804701675 | Time = 183s
Step 404000 | Order = 0.94824950935256902 | Time = 183s
Step 405000 | Order = 0.95707090002431738 | Time = 184s
Step 406000 | Order = 0.95753444103916852 | Time = 184s
Step 407000 | Order = 0.95495798410992538 | Time = 185s
Step 408000 | Order = 0.95279885841986822 | Time = 185s
Step 409000 | Order = 0.93871278758626775 | Time = 185s
Step 410000 | Order = 0.95357856031020627 | Time = 186s
Step 411000 | Order = 0.95641067196869034 | Time = 186s
Step 412000 | Order = 0.95259046170221284 | Time = 187s
Step 413000 | Order = 0.95651623674162811 | Time = 187s
Step 414000 | Order = 0.95794836601056221 | Time = 188s
Step 415000 | Order = 0.95747592790383884 | Time = 188s
Step 416000 | Order = 0.95427820171543709 | Time = 189s
Step 417000 | Order = 0.95341482834839331 | Time = 189s
Step 418000 | Order = 0.949663891431476 | Time = 190s
Step 419000 | Order = 0.95309722070581704 | Time = 190s
Step 420000 | Order = 0.95203291806909218 | Time = 190s
Step 421000 | Order = 0.95213970587950569 | Time = 191s
Step 422000 | Order = 0.95558657474658704 | Time = 191s
Step 423000 | Order = 0.94883231304287674 | Time = 192s
Step 424000 | Order = 0.94631955531170231 | Time = 192s
Step 425000 | Order = 0.95409750031760354 | Time = 193s
Step 426000 | Order = 0.94055533685751758 | Time = 193s
Step 427000 | Order = 0.95521882053666018 | Time = 194s
Step 428000 | Order = 0.96026452835599418 | Time = 194s
Step 429000 | Order = 0.94498700264898494 | Time = 194s
Step 430000 | Order = 0.95384830084470584 | Time = 195s
Step 431000 | Order = 0.95993080511701168 | Time = 195s
Step 432000 | Order = 0.95387066917381236 | Time = 196s
Step 433000 | Order = 0.95622129794200461 | Time = 196s
Step 434000 | Order = 0.95795387103808405 | Time = 197s
Step 435000 | Order = 0.94989734415044091 | Time = 197s
Step 436000 | Order = 0.95464754667439511 | Time = 198s
Step 437000 | Order = 0.95408873282666762 | Time = 198s
Step 438000 | Order = 0.95144497952667173 | Time = 198s
Step 439000 | Order = 0.95418143859765714 | Time = 199s
Step 440000 | Order = 0.95125746101147657 | Time = 199s
Step 441000 | Order = 0.95483641551585197 | Time = 200s
Step 442000 | Order = 0.95352910990223672 | Time = 200s
Step 443000 | Order = 0.95462109382992355 | Time = 201s
Step 444000 | Order = 0.96029973340447616 | Time = 201s
Step 445000 | Order = 0.9480963478165928 | Time = 201s
Step 446000 | Order = 0.95522688343053741 | Time = 202s
Step 447000 | Order = 0.94844857805644178 | Time = 202s
Step 448000 | Order = 0.95048236538942266 | Time = 203s
Step 449000 | Order = 0.94950816429472074 | Time = 203s
Step 450000 | Order = 0.94119242781225865 | Time = 204s
Step 451000 | Order = 0.94967701242974778 | Time = 204s
Step 452000 | Order = 0.9583860950761558 | Time = 205s
Step 453000 | Order = 0.95147576230158526 | Time = 205s
Step 454000 | Order = 0.95294498253782489 | Time = 206s
Step 455000 | Order = 0.95236611436936935 | Time = 206s
Step 456000 | Order = 0.95307239601207328 | Time = 206s
Step 457000 | Order = 0.95340607416787815 | Time = 207s
Step 458000 | Order = 0.9398726561171642 | Time = 207s
Step 459000 | Order = 0.95499698411661627 | Time = 208s
Step 460000 | Order = 0.95463554226124303 | Time = 208s
Step 461000 | Order = 0.95356711711068398 | Time = 209s
Step 462000 | Order = 0.95440418478442057 | Time = 209s
Step 463000 | Order = 0.95020766011477253 | Time = 210s
Step 464000 | Order = 0.95372916143249442 | Time = 210s
Step 465000 | Order = 0.95534870672736827 | Time = 211s
Step 466000 | Order = 0.96059460407126374 | Time = 211s
Step 467000 | Order = 0.94281194120016665 | Time = 211s
Step 468000 | Order = 0.9555227588196612 | Time = 212s
Step 469000 | Order = 0.95679331095155429 | Time = 212s
Step 470000 | Order = 0.95739897843504851 | Time = 213s
Step 471000 | Order = 0.95649340170391972 | Time = 213s
Step 472000 | Order = 0.96011903973473822 | Time = 213s
Step 473000 | Order = 0.9423745739388103 | Time = 214s
Step 474000 | Order = 0.95557614621666598 | Time = 214s
Step 475000 | Order = 0.94992423161843254 | Time = 215s
Step 476000 | Order = 0.95555157143222269 | Time = 215s
Step 477000 | Order = 0.95234583252592331 | Time = 216s
Step 478000 | Order = 0.9552781667329947 | Time = 216s
Step 479000 | Order = 0.93968771206272461 | Time = 217s
Step 480000 | Order = 0.95691861799428168 | Time = 217s
Step 481000 | Order = 0.95654652252882244 | Time = 218s
Step 482000 | Order = 0.95767372111751137 | Time = 218s
Step 483000 | Order = 0.95860769302654991 | Time = 218s
Step 484000 | Order = 0.95772702859737124 | Time = 219s
Step 485000 | Order = 0.95636962672357828 | Time = 219s
Step 486000 | Order = 0.95674593883079428 | Time = 220s
Step 487000 | Order = 0.95892903986249745 | Time = 220s
Step 488000 | Order = 0.96224065582506713 | Time = 221s
Step 489000 | Order = 0.95371290688997779 | Time = 221s
Step 490000 | Order = 0.94797385649022547 | Time = 222s
Step 491000 | Order = 0.95536668787996626 | Time = 222s
Step 492000 | Order = 0.95252832633079898 | Time = 222s
Step 493000 | Order = 0.95024430980341912 | Time = 223s
Step 494000 | Order = 0.95126927612915124 | Time = 223s
Step 495000 | Order = 0.95282938634224568 | Time = 224s
Step 496000 | Order = 0.94955264348037427 | Time = 224s
