Simulation #169, Parameters: eta = 0.393816 | rho = 0.163819 | v0 = 0.0161762s
Step 0 | Order = 0.01997884576383448 | Time = 0s
Step 1000 | Order = 0.013990487494786555 | Time = 0s
Step 2000 | Order = 0.0061188222642823637 | Time = 0s
Step 3000 | Order = 0.04566791559763967 | Time = 1s
Step 4000 | Order = 0.039097527055910353 | Time = 1s
Step 5000 | Order = 0.035978498340949558 | Time = 1s
Step 6000 | Order = 0.046390615412161086 | Time = 1s
Step 7000 | Order = 0.025461951559217027 | Time = 2s
Step 8000 | Order = 0.019642717974858233 | Time = 2s
Step 9000 | Order = 0.039517763762735997 | Time = 2s
Step 10000 | Order = 0.047187530715331175 | Time = 3s
Step 11000 | Order = 0.047194574060571308 | Time = 3s
Step 12000 | Order = 0.0081781964978037049 | Time = 3s
Step 13000 | Order = 0.029092562677084381 | Time = 3s
Step 14000 | Order = 0.0076934613467454461 | Time = 4s
Step 15000 | Order = 0.023590561705832697 | Time = 4s
Step 16000 | Order = 0.0031955427863273986 | Time = 4s
Step 17000 | Order = 0.038891867329952652 | Time = 5s
Step 18000 | Order = 0.028550721509131877 | Time = 5s
Step 19000 | Order = 0.055411427187274279 | Time = 5s
Step 20000 | Order = 0.0080597937275615657 | Time = 5s
Step 21000 | Order = 0.031774904497155469 | Time = 6s
Step 22000 | Order = 0.012009138252635542 | Time = 6s
Step 23000 | Order = 0.030187166027249589 | Time = 6s
Step 24000 | Order = 0.050410659343013288 | Time = 7s
Step 25000 | Order = 0.038257686633100883 | Time = 7s
Step 26000 | Order = 0.043438077581400787 | Time = 7s
Step 27000 | Order = 0.016537884100050578 | Time = 7s
Step 28000 | Order = 0.034504798550915088 | Time = 8s
Step 29000 | Order = 0.0064784461802022998 | Time = 8s
Step 30000 | Order = 0.033432093248597562 | Time = 8s
Step 31000 | Order = 0.017324292784531462 | Time = 9s
Step 32000 | Order = 0.018416580148585514 | Time = 9s
Step 33000 | Order = 0.025622647574017443 | Time = 9s
Step 34000 | Order = 0.028283244081816924 | Time = 9s
Step 35000 | Order = 0.016398239393705178 | Time = 10s
Step 36000 | Order = 0.017486938100728287 | Time = 10s
Step 37000 | Order = 0.022785011186050582 | Time = 10s
Step 38000 | Order = 0.033738769915547112 | Time = 11s
Step 39000 | Order = 0.033531400688693085 | Time = 11s
Step 40000 | Order = 0.03033103265122921 | Time = 11s
Step 41000 | Order = 0.03018101135966195 | Time = 11s
Step 42000 | Order = 0.03422146841413562 | Time = 12s
Step 43000 | Order = 0.014838086857964408 | Time = 12s
Step 44000 | Order = 0.031544345242630029 | Time = 12s
Step 45000 | Order = 0.012646534201083449 | Time = 12s
Step 46000 | Order = 0.010591305400258754 | Time = 13s
Step 47000 | Order = 0.029492507270653445 | Time = 13s
Step 48000 | Order = 0.013703450903123335 | Time = 13s
Step 49000 | Order = 0.027953725750381579 | Time = 14s
Step 50000 | Order = 0.018964215123392112 | Time = 14s
Step 51000 | Order = 0.014724104216259748 | Time = 14s
Step 52000 | Order = 0.020928737880157422 | Time = 15s
Step 53000 | Order = 0.048260459029525533 | Time = 15s
Step 54000 | Order = 0.0042599338146147069 | Time = 15s
Step 55000 | Order = 0.018189705971598684 | Time = 15s
Step 56000 | Order = 0.04216589434314142 | Time = 16s
Step 57000 | Order = 0.020212123324248758 | Time = 16s
Step 58000 | Order = 0.016688835937946459 | Time = 16s
Step 59000 | Order = 0.013344925166592539 | Time = 17s
Step 60000 | Order = 0.015502061367697186 | Time = 17s
Step 61000 | Order = 0.012572358445644907 | Time = 17s
Step 62000 | Order = 0.023733089729458073 | Time = 17s
Step 63000 | Order = 0.024694270932949538 | Time = 18s
Step 64000 | Order = 0.0045138632644609756 | Time = 18s
Step 65000 | Order = 0.014289250060031828 | Time = 18s
Step 66000 | Order = 0.020631216459147211 | Time = 19s
Step 67000 | Order = 0.058240541413889346 | Time = 19s
Step 68000 | Order = 0.012841413042724518 | Time = 19s
Step 69000 | Order = 0.018454607533814903 | Time = 19s
Step 70000 | Order = 0.019642309449208591 | Time = 20s
Step 71000 | Order = 0.021895593597080244 | Time = 20s
Step 72000 | Order = 0.016753954371363997 | Time = 20s
Step 73000 | Order = 0.052375074347292876 | Time = 21s
Step 74000 | Order = 0.048033136887772644 | Time = 21s
Step 75000 | Order = 0.026367636637478268 | Time = 21s
Step 76000 | Order = 0.012627020996698751 | Time = 21s
Step 77000 | Order = 0.027246990646778185 | Time = 22s
Step 78000 | Order = 0.014616034279998689 | Time = 22s
Step 79000 | Order = 0.03159136978149598 | Time = 22s
Step 80000 | Order = 0.035512698074923799 | Time = 23s
Step 81000 | Order = 0.040509294746873231 | Time = 23s
Step 82000 | Order = 0.029397649394394685 | Time = 23s
Step 83000 | Order = 0.034203774607003135 | Time = 23s
Step 84000 | Order = 0.014684952479039838 | Time = 24s
Step 85000 | Order = 0.012599505123104168 | Time = 24s
Step 86000 | Order = 0.012778608861220829 | Time = 24s
Step 87000 | Order = 0.036023968685994917 | Time = 25s
Step 88000 | Order = 0.0075352233174106262 | Time = 25s
Step 89000 | Order = 0.031273002490044693 | Time = 25s
Step 90000 | Order = 0.016626549953486364 | Time = 25s
Step 91000 | Order = 0.023977713292818285 | Time = 26s
Step 92000 | Order = 0.025100278527472195 | Time = 26s
Step 93000 | Order = 0.056755779846170459 | Time = 26s
Step 94000 | Order = 0.012842414495034548 | Time = 26s
Step 95000 | Order = 0.010978283783155298 | Time = 27s
Step 96000 | Order = 0.0039207465009653362 | Time = 27s
Step 97000 | Order = 0.042127700844702749 | Time = 27s
Step 98000 | Order = 0.021507556066451758 | Time = 28s
Step 99000 | Order = 0.039661702121189968 | Time = 28s
Step 100000 | Order = 0.015906707922891991 | Time = 28s
Step 101000 | Order = 0.032766707834182715 | Time = 29s
Step 102000 | Order = 0.011292701624648122 | Time = 29s
Step 103000 | Order = 0.011589319590890632 | Time = 29s
Step 104000 | Order = 0.019054386306671157 | Time = 30s
Step 105000 | Order = 0.018438123471050973 | Time = 30s
Step 106000 | Order = 0.054559596436657476 | Time = 30s
Step 107000 | Order = 0.0113916078148577 | Time = 31s
Step 108000 | Order = 0.030320885514157864 | Time = 31s
Step 109000 | Order = 0.020136078416692973 | Time = 31s
Step 110000 | Order = 0.020730545833146062 | Time = 31s
Step 111000 | Order = 0.016373663620713175 | Time = 32s
Step 112000 | Order = 0.035453126928792496 | Time = 32s
Step 113000 | Order = 0.016848876629964843 | Time = 32s
Step 114000 | Order = 0.0059831479649690581 | Time = 32s
Step 115000 | Order = 0.030603994708700281 | Time = 33s
Step 116000 | Order = 0.015552682134489499 | Time = 33s
Step 117000 | Order = 0.017723089039559912 | Time = 33s
Step 118000 | Order = 0.026658540822454661 | Time = 34s
Step 119000 | Order = 0.012194376919958703 | Time = 34s
Step 120000 | Order = 0.021277480811104418 | Time = 34s
Step 121000 | Order = 0.010568456059595435 | Time = 34s
Step 122000 | Order = 0.019219350777172038 | Time = 35s
Step 123000 | Order = 0.018477438342795797 | Time = 35s
Step 124000 | Order = 0.017325635061861903 | Time = 35s
Step 125000 | Order = 0.043533072770649377 | Time = 36s
Step 126000 | Order = 0.059607195497871079 | Time = 36s
Step 127000 | Order = 0.035875180126877154 | Time = 36s
Step 128000 | Order = 0.02839802012873572 | Time = 36s
Step 129000 | Order = 0.012838365872760738 | Time = 37s
Step 130000 | Order = 0.01734401600443396 | Time = 37s
Step 131000 | Order = 0.01564353428346605 | Time = 37s
Step 132000 | Order = 0.020188951983624966 | Time = 38s
Step 133000 | Order = 0.029966026530470223 | Time = 38s
Step 134000 | Order = 0.03394296022748438 | Time = 38s
Step 135000 | Order = 0.042188598867223898 | Time = 38s
Step 136000 | Order = 0.049012374363346344 | Time = 39s
Step 137000 | Order = 0.030356152182666636 | Time = 39s
Step 138000 | Order = 0.033130100774640958 | Time = 39s
Step 139000 | Order = 0.031096275358443209 | Time = 40s
Step 140000 | Order = 0.0073298350175961032 | Time = 40s
Step 141000 | Order = 0.0061748167917208274 | Time = 40s
Step 142000 | Order = 0.012070446935723244 | Time = 40s
Step 143000 | Order = 0.025731476180384592 | Time = 41s
Step 144000 | Order = 0.064877267179649201 | Time = 41s
Step 145000 | Order = 0.028727332052748449 | Time = 41s
