Simulation #138, Parameters: eta = 0.839441 | rho = 0.192141 | v0 = 0.465618s
Step 0 | Order = 0.02208377154344747 | Time = 0s
Step 1000 | Order = 0.018307705568814336 | Time = 2s
Step 2000 | Order = 0.0095707117911750395 | Time = 3s
Step 3000 | Order = 0.0088552186949169311 | Time = 3s
Step 4000 | Order = 0.010620218238610812 | Time = 3s
Step 5000 | Order = 0.022094166058440261 | Time = 3s
Step 6000 | Order = 0.026050294836113465 | Time = 3s
Step 7000 | Order = 0.023892133532359333 | Time = 4s
Step 8000 | Order = 0.015453826993684031 | Time = 4s
Step 9000 | Order = 0.017058759113955643 | Time = 4s
Step 10000 | Order = 0.0095846038025775293 | Time = 4s
Step 11000 | Order = 0.018252373039992411 | Time = 4s
Step 12000 | Order = 0.016843429866653901 | Time = 5s
Step 13000 | Order = 0.010694729225556303 | Time = 5s
Step 14000 | Order = 0.0062843891175796774 | Time = 5s
Step 15000 | Order = 0.020019438207928016 | Time = 5s
Step 16000 | Order = 0.013537782659962357 | Time = 6s
Step 17000 | Order = 0.014986431889939316 | Time = 6s
Step 18000 | Order = 0.014751663479961746 | Time = 6s
Step 19000 | Order = 0.020364597423966183 | Time = 6s
Step 20000 | Order = 0.010334296427003533 | Time = 6s
Step 21000 | Order = 0.020830410214272833 | Time = 7s
Step 22000 | Order = 0.011713190120024419 | Time = 7s
Step 23000 | Order = 0.027600627047807819 | Time = 7s
Step 24000 | Order = 0.029825850925307811 | Time = 7s
Step 25000 | Order = 0.015655422339436665 | Time = 7s
Step 26000 | Order = 0.0089574366952880884 | Time = 8s
Step 27000 | Order = 0.013854902681687251 | Time = 8s
Step 28000 | Order = 0.010553770755200368 | Time = 8s
Step 29000 | Order = 0.0085302755298903802 | Time = 8s
Step 30000 | Order = 0.01541085671029066 | Time = 8s
Step 31000 | Order = 0.013608696772030237 | Time = 9s
Step 32000 | Order = 0.0234840782246542 | Time = 9s
Step 33000 | Order = 0.01869062849732751 | Time = 9s
Step 34000 | Order = 0.02279961498860408 | Time = 9s
Step 35000 | Order = 0.0015978856313308477 | Time = 9s
Step 36000 | Order = 0.019360526396636459 | Time = 10s
Step 37000 | Order = 0.010511670139347264 | Time = 10s
Step 38000 | Order = 0.014393072730538303 | Time = 10s
Step 39000 | Order = 0.037761541035653566 | Time = 10s
Step 40000 | Order = 0.016597276154850522 | Time = 11s
Step 41000 | Order = 0.0057736394799841675 | Time = 11s
Step 42000 | Order = 0.018984361883995451 | Time = 11s
Step 43000 | Order = 0.0094027702644307667 | Time = 11s
Step 44000 | Order = 0.019503990487251311 | Time = 11s
Step 45000 | Order = 0.039162871195527443 | Time = 12s
Step 46000 | Order = 0.019714518222673082 | Time = 12s
Step 47000 | Order = 0.012999135459558341 | Time = 12s
Step 48000 | Order = 0.0070051345398415444 | Time = 12s
Step 49000 | Order = 0.013794988820094365 | Time = 12s
Step 50000 | Order = 0.028490674847553715 | Time = 13s
Step 51000 | Order = 0.010648292677360505 | Time = 14s
Step 52000 | Order = 0.015979534273075007 | Time = 14s
Step 53000 | Order = 0.014638574686198278 | Time = 14s
Step 54000 | Order = 0.019989875988468461 | Time = 14s
Step 55000 | Order = 0.0073537625233552938 | Time = 14s
Step 56000 | Order = 0.019281498095158139 | Time = 15s
Step 57000 | Order = 0.010021718833706889 | Time = 15s
Step 58000 | Order = 0.0088155376628168032 | Time = 15s
Step 59000 | Order = 0.033786318628314209 | Time = 15s
