eta,rho,v0,avgOrder,avgBinder,avgSuscep,label
0.0083317635131872,0.3480593598684841,1.88435412095e-05,0.008068923608918099,0.3567492183632007,1.7822411625140003e-05,0.0
0.9888141573222974,0.6666572641455886,6.9171527354e-06,0.9894514832099708,0.6666605399172146,4.505680166819999e-06,1.0
0.0568434162039899,0.3419127745677843,0.0008715746536575,0.06031474334684733,0.37491843974614164,0.0009126256345271999,0.0
0.9113429154418424,0.6666514255863009,9.4984156036e-06,0.910989725282328,0.6666461081483999,1.2825786721379999e-05,1.0
0.8958225271906527,0.6666400132203065,1.61221504629e-05,0.8958424222739947,0.6666363682681768,1.8309829410059998e-05,1.0
0.6529433744386242,0.6651103608443814,0.0005125847281483,0.6510099288547901,0.6649575875827105,0.00056022817922638,1.0
0.8257792597114769,0.6664361330021178,0.0001189947312121,0.825900219445668,0.666452529009622,0.00011021430497258,1.0
0.9114324442995294,0.6666421247168358,1.53098635318e-05,0.9113690066002427,0.6666395635777308,1.693550178064e-05,1.0
0.7573622473352598,0.6652521682769572,0.0006231007419885,0.7571999628178967,0.6653090706504117,0.0005976906618324199,1.0
0.9782069129722312,0.6666534501667689,9.497331009e-06,0.9778796126839217,0.6666524847503791,1.0192954380000001e-05,1.0
0.5721400612566429,0.6633009457158182,0.0008530358239365,0.5717234904655647,0.6631791816000383,0.0008821846236350802,1.0
0.7002666407530473,0.6661939104814689,0.0001773883849103,0.7003297232799763,0.6662198350848139,0.00016648823852404,1.0
0.7390442211117282,0.6661438743129893,0.0002177962236667,0.7393178177336555,0.6662453532454052,0.00017436080121198,1.0
0.6532277381747917,0.6637199537148493,0.0009880375959909,0.6504908361784448,0.662790426517555,0.00130912220087726,1.0
0.7261282579138102,0.6661909958219725,0.000190316767508,0.7252450351735102,0.6661534920319541,0.00020535549329021998,1.0
0.7497885017413778,0.6657846050626985,0.0003778080041569,0.7492748533632945,0.665733788543257,0.00040196592765622,1.0
0.7225802779750342,0.6624425309652724,0.0017610486791889,0.7182177241080504,0.6629920434412402,0.0015019447186845401,1.0
0.0505337476045283,0.3732912926942009,0.0006552463027329,0.0486607203928483,0.356224307446135,0.0006145581507540001,0.0
0.989604322099708,0.6666653015923564,1.0030440176e-06,0.9894366292992943,0.6666652394161661,1.04857576636e-06,1.0
0.7563567013973916,0.6616920053711561,0.002586903495672,0.765430817610011,0.663623685085595,0.00147269324180082,1.0
0.9479913864127072,0.6666298005273512,2.49629954134e-05,0.9483815757393538,0.666634429365393,2.1807078877200002e-05,1.0
0.9839189043178151,0.666659378916592,5.302488766e-06,0.9837559656647228,0.66665744580345,6.70820251422e-06,1.0
0.8838706569591508,0.666588413219935,4.60218885988e-05,0.8835740402789124,0.6665913210385269,4.431910822916001e-05,1.0
0.9561813147482928,0.6666532004830326,9.2534311434e-06,0.9562526989601989,0.6666542454963184,8.53508705554e-06,1.0
0.944719761031861,0.6666436490196475,1.54588573439e-05,0.9450391447166607,0.6666458850598833,1.3962550476599999e-05,1.0
0.8990394632468504,0.6662230155526802,0.0002715127134512,0.8992662458446329,0.6661097757287379,0.00034481258668166,1.0
0.9774302433267018,0.6666642670078726,1.7203080679e-06,0.9772155976784014,0.6666638496452162,2.01887896426e-06,1.0
0.8368878756492912,0.6666168997993926,2.62122361815e-05,0.8373274432807015,0.6666173342540671,2.607028895152e-05,1.0
0.9888117353096408,0.6666652149347239,1.0657076723e-06,0.9888399957638944,0.6666653371270775,9.757907381000002e-07,1.0
0.969730403958044,0.6666170247996188,3.51283530329e-05,0.9716608356524876,0.6666076694543734,4.208785586678e-05,1.0
0.8337697057850634,0.6664897528940087,9.26454525796e-05,0.8359828664981492,0.666501424138589,8.716647340128e-05,1.0
0.8364154591452274,0.6664836905726177,9.68004031415e-05,0.8371122262125826,0.666472820281088,0.00010291163441430002,1.0
0.896620355166842,0.6666064250671565,3.64170863765e-05,0.8972726808779307,0.6665952867809228,4.324142083726001e-05,1.0
0.2545854699671347,0.4429095234563498,0.0135271136775875,0.27390085471783215,0.4577017576976489,0.01483929880936006,2.0
0.9981277723759008,0.6666659623533244,5.267803231e-07,0.9981263067488158,0.6666658847898781,5.8478061122e-07,1.0
0.8362788062420948,0.6663807723169493,0.0001508579644133,0.83511236205089,0.6663776735009417,0.00015268788705764,1.0
0.9908668650118244,0.6666652589484325,1.0382546055e-06,0.9910663204305369,0.6666656964554643,7.153553185599999e-07,1.0
0.698578247679715,0.666251128163411,0.0001538364920445,0.7001590645333291,0.6662018746822723,0.0001731337828635,1.0
0.9964705318300348,0.6666665077292947,1.184285856e-07,0.9965170348499154,0.6666665435482939,9.172214315999998e-08,1.0
0.0971560763378546,0.3619648718758346,0.0026732254675164,0.09641943185390642,0.3486995370839729,0.0025056960364871197,0.0
0.9681660139489257,0.6666603526580012,4.4476388986e-06,0.9679545606178788,0.6666597498838105,4.86989188572e-06,1.0
0.9942943846726776,0.6666653908462641,9.466493552e-07,0.9942084691483345,0.6666654495988931,9.028224946800001e-07,1.0
