0.0266204, 0.71405756, 0.44647221, 0.9892565472080352, 0.6666624522147397, 0.00000309577873147671
0.04259107, 0.38785211, 0.06353029, 0.063930762863694, 0.3413895940360563, 0.00106363986620583873
0.82125413, 0.15416359, 0.07820517, 0.9108200069932721, 0.6666420436876639, 0.00001537760439995761
0.26438154, 0.17747995, 0.22043207, 0.8965327842430281, 0.6666427689549995, 0.00001444158803964868
0.05897022, 1.50304485, 0.17687479, 0.6539878925948072, 0.6651626837313984, 0.00049152023975079784
0.54126046, 0.39423623, 0.10881226, 0.8256563175699168, 0.666462542409284, 0.00010487387793867153
0.31572675, 0.16752064, 0.01534084, 0.9114454881827752, 0.6666395703613852, 0.00001692694118138327
0.86125118, 0.11888744, 0.04308227, 0.7586219105750492, 0.6652878964065968, 0.00061870061801805321
0.34860146, 0.86235699, 0.11119884, 0.9777962370214344, 0.6666537817256442, 0.00000925654587824454
0.13273369, 0.14377096, 0.23954705, 0.5741094536257645, 0.6637660078018005, 0.00072345876585999669
0.17906262, 0.45790868, 0.01490296, 0.7012455215317601, 0.6662871395121531, 0.00014065211714142656
0.83578043, 0.13138607, 0.07621862, 0.7377077843260244, 0.6661590935197234, 0.00020920816443081858
0.75242967, 0.60744051, 0.0218895, 0.6459934500986526, 0.662353644944791, 0.00141449146948524618
0.72139397, 0.10685181, 0.10321156, 0.7267962669929764, 0.6661630599075417, 0.00020110011881036005
0.72302587, 0.22792999, 0.18011813, 0.7498575201510908, 0.6658877525756022, 0.00033320800590952437
0.83445445, 0.28707384, 0.03220744, 0.710054860650182, 0.6633237810183965, 0.00132859980146327050
0.13583331, 1.46517095, 0.10769693, 0.0500550000957607, 0.3437473827269746, 0.00063744268195932863
0.79706025, 0.89068345, 0.08675927, 0.9895819841004334, 0.6666653603143031, 0.00000095997823879035
0.72873051, 0.92435233, 0.02055735, 0.7705544092903821, 0.6640347457764209, 0.00122093906397935381
0.12762041, 0.13243139, 0.162043, 0.9487093622141005, 0.6666393680439109, 0.00001845363446240089
0.59306636, 1.09286745, 0.0117459, 0.9839745234652791, 0.6666550871620494, 0.00000843344002310342
