Simulation #158, Parameters: eta = 0.748393 | rho = 0.366830 | v0 = 0.0418943s
Step 0 | Order = 0.014692013886623556 | Time = 0s
Step 1000 | Order = 0.002662506378462806 | Time = 0s
Step 2000 | Order = 0.0066724926398922533 | Time = 1s
Step 3000 | Order = 0.0047326954312913016 | Time = 1s
Step 4000 | Order = 0.01107577344707137 | Time = 2s
Step 5000 | Order = 0.013614834219152301 | Time = 2s
Step 6000 | Order = 0.0087530831191912177 | Time = 2s
Step 7000 | Order = 0.011935667110724539 | Time = 3s
Step 8000 | Order = 0.0088297990288234447 | Time = 3s
Step 9000 | Order = 0.011666464816573765 | Time = 4s
Step 10000 | Order = 0.01475356467864419 | Time = 4s
Step 11000 | Order = 0.0086342331614222365 | Time = 5s
Step 12000 | Order = 0.021580172306253562 | Time = 5s
Step 13000 | Order = 0.019636957854113492 | Time = 5s
Step 14000 | Order = 0.0071780198777146031 | Time = 6s
Step 15000 | Order = 0.0047981034400026391 | Time = 6s
Step 16000 | Order = 0.010914854265930836 | Time = 7s
Step 17000 | Order = 0.011554549130266939 | Time = 7s
Step 18000 | Order = 0.013362050979590142 | Time = 8s
Step 19000 | Order = 0.023539073289235799 | Time = 8s
Step 20000 | Order = 0.016325652028957402 | Time = 8s
Step 21000 | Order = 0.012935269250889376 | Time = 9s
Step 22000 | Order = 0.01590602398717305 | Time = 9s
Step 23000 | Order = 0.015182572156853889 | Time = 10s
Step 24000 | Order = 0.017385915262780521 | Time = 10s
Step 25000 | Order = 0.010552540647489304 | Time = 11s
Step 26000 | Order = 0.011189552321752054 | Time = 11s
Step 27000 | Order = 0.015292297234758938 | Time = 11s
Step 28000 | Order = 0.0058883363477249305 | Time = 12s
Step 29000 | Order = 0.028495164776946885 | Time = 12s
Step 30000 | Order = 0.0050249090299454941 | Time = 13s
Step 31000 | Order = 0.008137288214603168 | Time = 13s
Step 32000 | Order = 0.011807371696099666 | Time = 14s
Step 33000 | Order = 0.012399403836085274 | Time = 14s
Step 34000 | Order = 0.016470335296445229 | Time = 14s
Step 35000 | Order = 0.0040443730241964664 | Time = 15s
Step 36000 | Order = 0.0052917019890670923 | Time = 15s
Step 37000 | Order = 0.0099227615126430638 | Time = 16s
Step 38000 | Order = 0.0082309393105355916 | Time = 16s
Step 39000 | Order = 0.0081692056355649294 | Time = 17s
Step 40000 | Order = 0.013061722694719965 | Time = 17s
Step 41000 | Order = 0.018079272525074765 | Time = 17s
Step 42000 | Order = 0.0013092024307129369 | Time = 18s
Step 43000 | Order = 0.014567459559933871 | Time = 18s
Step 44000 | Order = 0.016619872963835089 | Time = 19s
Step 45000 | Order = 0.015496987349162676 | Time = 19s
Step 46000 | Order = 0.019534254740224497 | Time = 20s
Step 47000 | Order = 0.0018571482447161845 | Time = 20s
Step 48000 | Order = 0.019375909801032751 | Time = 20s
Step 49000 | Order = 0.0080865646912654625 | Time = 21s
Step 50000 | Order = 0.024981767211166156 | Time = 21s
Step 51000 | Order = 0.01081203781535617 | Time = 22s
Step 52000 | Order = 0.01638638283573305 | Time = 22s
Step 53000 | Order = 0.013448414872945277 | Time = 23s
Step 54000 | Order = 0.012946899150494382 | Time = 23s
Step 55000 | Order = 0.011119219931573183 | Time = 24s
Step 56000 | Order = 0.017960426643522456 | Time = 24s
Step 57000 | Order = 0.0066096425113334927 | Time = 24s
Step 58000 | Order = 0.019100482543203783 | Time = 25s
Step 59000 | Order = 0.0047659070136000584 | Time = 25s
Step 60000 | Order = 0.011081823040641299 | Time = 26s
Step 61000 | Order = 0.012501537122291309 | Time = 26s
Step 62000 | Order = 0.025623364831659227 | Time = 27s
Step 63000 | Order = 0.019752859951179931 | Time = 27s
Step 64000 | Order = 0.0025212155484751206 | Time = 27s
Step 65000 | Order = 0.0016688291344369617 | Time = 28s
Step 66000 | Order = 0.0049800544832240634 | Time = 28s
Step 67000 | Order = 0.012022025375586443 | Time = 29s
Step 68000 | Order = 0.024442228732253782 | Time = 29s
Step 69000 | Order = 0.023610481538466503 | Time = 30s
Step 70000 | Order = 0.013174540655650288 | Time = 30s
Step 71000 | Order = 0.016444580166142097 | Time = 30s
Step 72000 | Order = 0.026355942817913744 | Time = 31s
Step 73000 | Order = 0.0043573726855145982 | Time = 31s
Step 74000 | Order = 0.025837477240247139 | Time = 32s
Step 75000 | Order = 0.017181707313453268 | Time = 32s
Step 76000 | Order = 0.014790823382669575 | Time = 33s
Step 77000 | Order = 0.0077648393716357629 | Time = 33s
Step 78000 | Order = 0.017458186565698239 | Time = 33s
Step 79000 | Order = 0.0044203463511041704 | Time = 34s
Step 80000 | Order = 0.0087592572931423033 | Time = 34s
Step 81000 | Order = 0.013086156101307074 | Time = 35s
Step 82000 | Order = 0.0014909553795300246 | Time = 35s
Step 83000 | Order = 0.012740491380268356 | Time = 36s
Step 84000 | Order = 0.017941791404939112 | Time = 36s
Step 85000 | Order = 0.016506736037595577 | Time = 36s
Step 86000 | Order = 0.023403399805864315 | Time = 37s
Step 87000 | Order = 0.010594851077954775 | Time = 37s
Step 88000 | Order = 0.0074421116850035239 | Time = 38s
Step 89000 | Order = 0.025826419244526153 | Time = 38s
Step 90000 | Order = 0.024804775588244805 | Time = 39s
Step 91000 | Order = 0.021116938675463662 | Time = 39s
Step 92000 | Order = 0.024752010789814656 | Time = 39s
Step 93000 | Order = 0.01019154389363793 | Time = 40s
Step 94000 | Order = 0.023707735251850912 | Time = 40s
Step 95000 | Order = 0.01198482748443486 | Time = 41s
Step 96000 | Order = 0.018713142510914348 | Time = 41s
Step 97000 | Order = 0.0046170467307205748 | Time = 42s
Step 98000 | Order = 0.0066323151907219657 | Time = 42s
Step 99000 | Order = 0.0019652649454620298 | Time = 42s
Step 100000 | Order = 0.0055125809752845202 | Time = 43s
Step 101000 | Order = 0.018383539217369037 | Time = 43s
Step 102000 | Order = 0.0095157487899490845 | Time = 44s
Step 103000 | Order = 0.010769123835180429 | Time = 44s
Step 104000 | Order = 0.0026347852766249544 | Time = 45s
Step 105000 | Order = 0.0037646316888747442 | Time = 45s
Step 106000 | Order = 0.02342477673838177 | Time = 45s
Step 107000 | Order = 0.0015168215339807665 | Time = 46s
Step 108000 | Order = 0.011219832334257589 | Time = 46s
Step 109000 | Order = 0.015020470159379042 | Time = 47s
Step 110000 | Order = 0.006860748201562958 | Time = 47s
Step 111000 | Order = 0.013067337391176891 | Time = 48s
Step 112000 | Order = 0.02705469448863974 | Time = 48s
Step 113000 | Order = 0.014225458812236363 | Time = 48s
Step 114000 | Order = 0.0059579396268527015 | Time = 49s
Step 115000 | Order = 0.0057343745739555294 | Time = 49s
Step 116000 | Order = 0.010995917025882552 | Time = 50s
Step 117000 | Order = 0.023978453357933648 | Time = 50s
Step 118000 | Order = 0.010646741595283138 | Time = 51s
Step 119000 | Order = 0.0021871088686389374 | Time = 51s
Step 120000 | Order = 0.024104956255529525 | Time = 52s
Step 121000 | Order = 0.014157863254731669 | Time = 52s
Step 122000 | Order = 0.015951755765356363 | Time = 52s
Step 123000 | Order = 0.0099387703444470156 | Time = 53s
Step 124000 | Order = 0.023383399310869357 | Time = 53s
Step 125000 | Order = 0.01877105958416353 | Time = 54s
Step 126000 | Order = 0.010662212837079977 | Time = 54s
Step 127000 | Order = 0.012827785977469811 | Time = 55s
Step 128000 | Order = 0.0047499989937286585 | Time = 55s
Step 129000 | Order = 0.0092393761405475255 | Time = 55s
Step 130000 | Order = 0.0074687882285953463 | Time = 56s
Step 131000 | Order = 0.021755013735955647 | Time = 56s
Step 132000 | Order = 0.0075412658650183617 | Time = 57s
Step 133000 | Order = 0.012998379306034208 | Time = 57s
Step 134000 | Order = 0.007232808382569446 | Time = 58s
