Simulation #109, Parameters: eta = 0.327658 | rho = 0.177319 | v0 = 0.0891162s
Step 263000 | Order = 0.085820684191158111 | Time = 101s
Step 264000 | Order = 0.033492723474093648 | Time = 101s
Step 265000 | Order = 0.028358183745616019 | Time = 102s
Step 266000 | Order = 0.031539956563137073 | Time = 102s
Step 267000 | Order = 0.029302379455750573 | Time = 102s
Step 268000 | Order = 0.036067446871372331 | Time = 103s
Step 269000 | Order = 0.031480893773108622 | Time = 103s
Step 270000 | Order = 0.04392216194767485 | Time = 103s
Step 271000 | Order = 0.018401736862160806 | Time = 104s
Step 272000 | Order = 0.04265737115776095 | Time = 104s
Step 273000 | Order = 0.013362558507611687 | Time = 104s
Step 274000 | Order = 0.015542866645495423 | Time = 105s
Step 275000 | Order = 0.033347731392087042 | Time = 105s
Step 276000 | Order = 0.037845682824257744 | Time = 105s
Step 277000 | Order = 0.038814266802305625 | Time = 106s
Step 278000 | Order = 0.0097971837819961285 | Time = 106s
Step 279000 | Order = 0.039745012266631227 | Time = 106s
Step 280000 | Order = 0.0099315221278040225 | Time = 107s
Step 281000 | Order = 0.01747038897137811 | Time = 107s
Step 282000 | Order = 0.017551662247349106 | Time = 107s
Step 283000 | Order = 0.013203894892564603 | Time = 108s
Step 284000 | Order = 0.008619280389597344 | Time = 108s
Step 285000 | Order = 0.034801893849780344 | Time = 108s
Step 286000 | Order = 0.037858812770447836 | Time = 109s
Step 287000 | Order = 0.0066788605600864434 | Time = 109s
Step 288000 | Order = 0.0093020779697117004 | Time = 109s
Step 289000 | Order = 0.039002660251641195 | Time = 110s
Step 290000 | Order = 0.012817983184017752 | Time = 110s
Step 291000 | Order = 0.0076339290429637639 | Time = 110s
Step 292000 | Order = 0.037767934862768637 | Time = 111s
Step 293000 | Order = 0.010165230772067864 | Time = 111s
Step 294000 | Order = 0.0086301065037600426 | Time = 111s
Step 295000 | Order = 0.053934238390567241 | Time = 112s
Step 296000 | Order = 0.048455902088555255 | Time = 112s
Step 297000 | Order = 0.0025200948419510944 | Time = 112s
Step 298000 | Order = 0.047069608681346749 | Time = 113s
Step 299000 | Order = 0.07292125619133745 | Time = 113s
Step 300000 | Order = 0.040114912665455416 | Time = 114s
Step 301000 | Order = 0.031238865221589814 | Time = 115s
Step 302000 | Order = 0.061572063478930031 | Time = 115s
Step 303000 | Order = 0.026652798052473527 | Time = 116s
Step 304000 | Order = 0.042968681139024856 | Time = 116s
Step 305000 | Order = 0.010092886484909008 | Time = 116s
Step 306000 | Order = 0.038119920567705433 | Time = 117s
Step 307000 | Order = 0.034140916804951203 | Time = 117s
Step 308000 | Order = 0.043629328639116303 | Time = 117s
Step 309000 | Order = 0.034881369120387189 | Time = 118s
Step 310000 | Order = 0.020964076733372583 | Time = 118s
Step 311000 | Order = 0.032307456859537495 | Time = 118s
Step 312000 | Order = 0.035483809676499833 | Time = 119s
Step 313000 | Order = 0.053161431201925693 | Time = 119s
Step 314000 | Order = 0.03811238402940869 | Time = 119s
Step 315000 | Order = 0.041996007291964989 | Time = 120s
Step 316000 | Order = 0.025359830918548092 | Time = 120s
Step 317000 | Order = 0.010664579245340424 | Time = 120s
Step 318000 | Order = 0.011144653821936646 | Time = 121s
Step 319000 | Order = 0.043875045182856037 | Time = 121s
Step 320000 | Order = 0.022894755045814685 | Time = 121s
Step 321000 | Order = 0.038923477488331228 | Time = 122s
Step 322000 | Order = 0.011002084660320439 | Time = 122s
Step 323000 | Order = 0.023894212568743411 | Time = 122s
Step 324000 | Order = 0.014705141527452663 | Time = 123s
Step 325000 | Order = 0.06267491584597451 | Time = 123s
Step 326000 | Order = 0.0099461471064464582 | Time = 123s
Step 327000 | Order = 0.021535682248618973 | Time = 124s
Step 328000 | Order = 0.045167242602712855 | Time = 124s
Step 329000 | Order = 0.022268385765004318 | Time = 124s
Step 330000 | Order = 0.039215211745928673 | Time = 125s
Step 331000 | Order = 0.036768226824586359 | Time = 125s
Step 332000 | Order = 0.02790933591268506 | Time = 125s
Step 333000 | Order = 0.03103543932800569 | Time = 126s
Step 334000 | Order = 0.016078271627519788 | Time = 126s
Step 335000 | Order = 0.0080264567156163313 | Time = 126s
Step 336000 | Order = 0.050007587324416611 | Time = 127s
Step 337000 | Order = 0.040419084423476581 | Time = 127s
Step 338000 | Order = 0.047146715072474726 | Time = 127s
Step 339000 | Order = 0.02718360033403595 | Time = 128s
Step 340000 | Order = 0.022753186210023497 | Time = 128s
Step 341000 | Order = 0.018462509621946895 | Time = 128s
Step 342000 | Order = 0.03998287873635057 | Time = 129s
Step 343000 | Order = 0.023346491029892554 | Time = 129s
Step 344000 | Order = 0.026416269608425025 | Time = 129s
Step 345000 | Order = 0.008381145838997137 | Time = 130s
Step 346000 | Order = 0.033269570439469938 | Time = 130s
Step 347000 | Order = 0.032726606316896119 | Time = 130s
Step 348000 | Order = 0.016624488053881465 | Time = 131s
Step 349000 | Order = 0.031978301880828106 | Time = 131s
Step 350000 | Order = 0.052052918122136305 | Time = 131s
Step 351000 | Order = 0.045369894556834753 | Time = 132s
Step 352000 | Order = 0.030688546619232558 | Time = 132s
Step 353000 | Order = 0.0066094070551562141 | Time = 133s
Step 354000 | Order = 0.018939095191759087 | Time = 133s
Step 355000 | Order = 0.049233319071042274 | Time = 133s
Step 356000 | Order = 0.028055279799869163 | Time = 134s
Step 357000 | Order = 0.016095962573835991 | Time = 134s
Step 358000 | Order = 0.056891694206938022 | Time = 134s
Step 359000 | Order = 0.023665906859084502 | Time = 135s
Step 360000 | Order = 0.012915676410548959 | Time = 135s
Step 361000 | Order = 0.044687558381579777 | Time = 135s
Step 362000 | Order = 0.043652046295841837 | Time = 136s
Step 363000 | Order = 0.035845924782420747 | Time = 136s
Step 364000 | Order = 0.0071110065673744048 | Time = 136s
Step 365000 | Order = 0.025145072286750551 | Time = 137s
Step 366000 | Order = 0.063648665297298609 | Time = 137s
Step 367000 | Order = 0.018203589290420829 | Time = 137s
Step 368000 | Order = 0.026907125598667158 | Time = 138s
Step 369000 | Order = 0.053535833215841232 | Time = 138s
Step 370000 | Order = 0.035082506039405228 | Time = 139s
Step 371000 | Order = 0.049296537198934447 | Time = 139s
Step 372000 | Order = 0.035017174873619397 | Time = 139s
Step 373000 | Order = 0.014288645738118378 | Time = 140s
Step 374000 | Order = 0.025808022393130379 | Time = 140s
Step 375000 | Order = 0.010078573171850912 | Time = 140s
Step 376000 | Order = 0.026706858116734854 | Time = 141s
Step 377000 | Order = 0.0099180734203747432 | Time = 141s
Step 378000 | Order = 0.044277967596929944 | Time = 141s
Step 379000 | Order = 0.040970065391593119 | Time = 142s
Step 380000 | Order = 0.028474823484527314 | Time = 142s
Step 381000 | Order = 0.028750799863701604 | Time = 142s
Step 382000 | Order = 0.042009451724133548 | Time = 143s
Step 383000 | Order = 0.017760577110046551 | Time = 143s
Step 384000 | Order = 0.04554251730256257 | Time = 143s
Step 385000 | Order = 0.0095702643224725714 | Time = 144s
Step 386000 | Order = 0.023558603240965054 | Time = 144s
Step 387000 | Order = 0.024034858422452759 | Time = 144s
Step 388000 | Order = 0.0073388991965949689 | Time = 145s
Step 389000 | Order = 0.045040968742999232 | Time = 145s
Step 390000 | Order = 0.017121527950582142 | Time = 145s
Step 391000 | Order = 0.045562723151133779 | Time = 146s
Step 392000 | Order = 0.02275414041024747 | Time = 146s
Step 393000 | Order = 0.020000621441232189 | Time = 146s
Step 394000 | Order = 0.065510857516553347 | Time = 147s
Step 395000 | Order = 0.021607288081280381 | Time = 147s
Step 396000 | Order = 0.024703468985160074 | Time = 147s
Step 397000 | Order = 0.065349111354928144 | Time = 148s
Step 398000 | Order = 0.037603768815718412 | Time = 148s
Step 399000 | Order = 0.014454743005969471 | Time = 148s
Step 400000 | Order = 0.023029908585886782 | Time = 149s
Step 401000 | Order = 0.039017727307872965 | Time = 149s
Step 402000 | Order = 0.019078629168019185 | Time = 150s
Step 403000 | Order = 0.03772971342404452 | Time = 150s
Step 404000 | Order = 0.032907732504015602 | Time = 150s
Step 405000 | Order = 0.0099290445924023196 | Time = 151s
Step 406000 | Order = 0.0077201975395619982 | Time = 151s
Step 407000 | Order = 0.011340955771517676 | Time = 151s
Step 408000 | Order = 0.029590800491654908 | Time = 152s
Step 409000 | Order = 0.020036402320685466 | Time = 152s
Step 410000 | Order = 0.037871415141929293 | Time = 152s
Step 411000 | Order = 0.045457973641037673 | Time = 153s
Step 412000 | Order = 0.0350661144916991 | Time = 153s
Step 413000 | Order = 0.06193044251897329 | Time = 153s
Step 414000 | Order = 0.018797417085069604 | Time = 154s
Step 415000 | Order = 0.056578604792994938 | Time = 154s
Step 416000 | Order = 0.015604053262789314 | Time = 154s
Step 417000 | Order = 0.017878162962647784 | Time = 155s
Step 418000 | Order = 0.024014590130866827 | Time = 155s
Step 419000 | Order = 0.035405358664138069 | Time = 155s
Step 420000 | Order = 0.0091661779707836212 | Time = 156s
Step 421000 | Order = 0.024623652019496591 | Time = 156s
Step 422000 | Order = 0.039312949983322784 | Time = 157s
Step 423000 | Order = 0.043793796136340116 | Time = 157s
Step 424000 | Order = 0.049632192201022753 | Time = 157s
Step 425000 | Order = 0.017140717691023915 | Time = 158s
Step 426000 | Order = 0.025293603570391995 | Time = 158s
Step 427000 | Order = 0.054641791400722069 | Time = 158s
Step 428000 | Order = 0.019944411644227708 | Time = 159s
Step 429000 | Order = 0.040536123001081406 | Time = 159s
Step 430000 | Order = 0.024975782330270015 | Time = 159s
Step 431000 | Order = 0.036221320373548749 | Time = 160s
Step 432000 | Order = 0.040992194936458962 | Time = 160s
Step 433000 | Order = 0.0050147906352125612 | Time = 160s
Step 434000 | Order = 0.021753058805626627 | Time = 161s
Step 435000 | Order = 0.047655944806289693 | Time = 161s
Step 436000 | Order = 0.064151899320283423 | Time = 161s
Step 437000 | Order = 0.041144541021069368 | Time = 162s
Step 438000 | Order = 0.013354766975104458 | Time = 162s
Step 439000 | Order = 0.026386091288459368 | Time = 162s
Step 440000 | Order = 0.025172888392682034 | Time = 163s
Step 441000 | Order = 0.047443083407705387 | Time = 163s
Step 442000 | Order = 0.059874125473111821 | Time = 163s
Step 443000 | Order = 0.037101716757223221 | Time = 164s
Step 444000 | Order = 0.041815540962404106 | Time = 164s
Step 445000 | Order = 0.046915168758636487 | Time = 164s
Step 446000 | Order = 0.0029079930910852901 | Time = 165s
Step 447000 | Order = 0.017307672888555992 | Time = 165s
Step 448000 | Order = 0.038138800453491391 | Time = 165s
Step 449000 | Order = 0.022177786382806264 | Time = 166s
Step 450000 | Order = 0.040412036959253994 | Time = 166s
Step 451000 | Order = 0.036581043767573804 | Time = 170s
Step 452000 | Order = 0.011639277976079663 | Time = 171s
Step 453000 | Order = 0.023686557057265543 | Time = 171s
Step 454000 | Order = 0.041769597057986656 | Time = 171s
Step 455000 | Order = 0.01123431012817443 | Time = 172s
Step 456000 | Order = 0.038847005229429014 | Time = 172s
Step 457000 | Order = 0.019488190581112029 | Time = 172s
Step 458000 | Order = 0.014730375623012463 | Time = 173s
Step 459000 | Order = 0.052739674801579144 | Time = 174s
Step 460000 | Order = 0.0056335987007278187 | Time = 174s
Step 461000 | Order = 0.038809590312078375 | Time = 174s
Step 462000 | Order = 0.024004333240496521 | Time = 175s
Step 463000 | Order = 0.054687331793300119 | Time = 175s
Step 464000 | Order = 0.034754462977028562 | Time = 175s
Step 465000 | Order = 0.052570990643800691 | Time = 176s
Step 466000 | Order = 0.048223932417981022 | Time = 176s
Step 467000 | Order = 0.026995140830625874 | Time = 176s
Step 468000 | Order = 0.053328834292106685 | Time = 177s
Step 469000 | Order = 0.041738506533733739 | Time = 177s
Step 470000 | Order = 0.033725668811048812 | Time = 177s
Step 471000 | Order = 0.035155762461941423 | Time = 178s
Step 472000 | Order = 0.024757668210627057 | Time = 178s
Step 473000 | Order = 0.020884300715394068 | Time = 178s
Step 474000 | Order = 0.013203044898267572 | Time = 179s
Step 475000 | Order = 0.023965380425452123 | Time = 179s
Step 476000 | Order = 0.027746909184660249 | Time = 179s
Step 477000 | Order = 0.035019492380645119 | Time = 180s
Step 478000 | Order = 0.020267164983486581 | Time = 180s
Step 479000 | Order = 0.0085436540644213237 | Time = 180s
Step 480000 | Order = 0.065521406501466456 | Time = 181s
Step 481000 | Order = 0.011811851522236369 | Time = 181s
Step 482000 | Order = 0.046525376091670852 | Time = 181s
Step 483000 | Order = 0.066715165857469158 | Time = 182s
Step 484000 | Order = 0.050989771977306461 | Time = 182s
Step 485000 | Order = 0.0078522880827949434 | Time = 182s
Step 486000 | Order = 0.043811761224224012 | Time = 183s
Step 487000 | Order = 0.031070266405299623 | Time = 183s
Step 488000 | Order = 0.00301178527685354 | Time = 183s
Step 489000 | Order = 0.01951899968071243 | Time = 184s
Step 490000 | Order = 0.047777374410937247 | Time = 184s
Step 491000 | Order = 0.054043960985586295 | Time = 184s
Step 492000 | Order = 0.035034762815250767 | Time = 185s
Step 493000 | Order = 0.040371334727013125 | Time = 185s
Step 494000 | Order = 0.0072486451024317911 | Time = 186s
