Simulation #162, Parameters: eta = 0.753493 | rho = 0.121285 | v0 = 0.144252s
Step 78000 | Order = 0.032830766991032094 | Time = 11s
Step 79000 | Order = 0.037466345857266513 | Time = 11s
Step 80000 | Order = 0.01318681862228209 | Time = 11s
Step 81000 | Order = 0.011364877733442596 | Time = 11s
Step 82000 | Order = 0.026286320592561963 | Time = 11s
Step 83000 | Order = 0.021361397452676619 | Time = 11s
Step 84000 | Order = 0.037936314559262746 | Time = 11s
Step 85000 | Order = 0.0066839704628555516 | Time = 12s
Step 86000 | Order = 0.0057372596440509894 | Time = 12s
Step 87000 | Order = 0.0081306480702319842 | Time = 12s
Step 88000 | Order = 0.014208715305312584 | Time = 12s
Step 89000 | Order = 0.0044285894900913956 | Time = 12s
Step 90000 | Order = 0.022830533815893599 | Time = 12s
Step 91000 | Order = 0.025005717505976761 | Time = 12s
Step 92000 | Order = 0.015200586695656807 | Time = 13s
Step 93000 | Order = 0.017622696679760661 | Time = 13s
Step 94000 | Order = 0.03719094123596782 | Time = 13s
Step 95000 | Order = 0.0085255890659611255 | Time = 13s
Step 96000 | Order = 0.037432579856911327 | Time = 13s
Step 97000 | Order = 0.021440893387599802 | Time = 13s
Step 98000 | Order = 0.014348545712221859 | Time = 13s
Step 99000 | Order = 0.023866703395376485 | Time = 13s
Step 100000 | Order = 0.0075010922114755957 | Time = 14s
Step 101000 | Order = 0.010931555137661 | Time = 14s
Step 102000 | Order = 0.031312519408577613 | Time = 14s
Step 103000 | Order = 0.021843843450361649 | Time = 14s
Step 104000 | Order = 0.019723819411254312 | Time = 14s
Step 105000 | Order = 0.031067455148940489 | Time = 14s
Step 106000 | Order = 0.019342489698959277 | Time = 15s
Step 107000 | Order = 0.02134367677026925 | Time = 15s
Step 108000 | Order = 0.0057880446655564815 | Time = 15s
Step 109000 | Order = 0.019708600596562226 | Time = 15s
Step 110000 | Order = 0.041051427690654424 | Time = 15s
Step 111000 | Order = 0.031260880638243338 | Time = 15s
Step 112000 | Order = 0.018757263856960853 | Time = 15s
Step 113000 | Order = 0.022946390509867354 | Time = 15s
Step 114000 | Order = 0.0080101923943585521 | Time = 16s
Step 115000 | Order = 0.019000532978991687 | Time = 16s
Step 116000 | Order = 0.023641232467299544 | Time = 16s
Step 117000 | Order = 0.028343600035783036 | Time = 16s
Step 118000 | Order = 0.016805312152362389 | Time = 16s
Step 119000 | Order = 0.020885228285804174 | Time = 16s
Step 120000 | Order = 0.01571542147351656 | Time = 16s
Step 121000 | Order = 0.010152823244384433 | Time = 17s
Step 122000 | Order = 0.028292915604290984 | Time = 17s
Step 123000 | Order = 0.0057924506896519391 | Time = 17s
Step 124000 | Order = 0.014509222863970446 | Time = 17s
Step 125000 | Order = 0.004490136984749071 | Time = 17s
Step 126000 | Order = 0.015749165160182668 | Time = 17s
Step 127000 | Order = 0.020095380873325675 | Time = 17s
Step 128000 | Order = 0.025896665581149642 | Time = 17s
Step 129000 | Order = 0.038239783015219284 | Time = 18s
Step 130000 | Order = 0.018134211124793111 | Time = 18s
Step 131000 | Order = 0.040397927284881154 | Time = 18s
Step 132000 | Order = 0.034999984343174688 | Time = 18s
Step 133000 | Order = 0.01160350633038431 | Time = 18s
Step 134000 | Order = 0.014620703978007004 | Time = 18s
Step 135000 | Order = 0.014222113880165838 | Time = 18s
Step 136000 | Order = 0.011486516409142359 | Time = 19s
Step 137000 | Order = 0.016136382405016008 | Time = 19s
Step 138000 | Order = 0.052231124591421756 | Time = 19s
Step 139000 | Order = 0.011627644698855443 | Time = 19s
Step 140000 | Order = 0.01559374191843195 | Time = 19s
Step 141000 | Order = 0.020167237751880281 | Time = 19s
Step 142000 | Order = 0.024340894396746252 | Time = 19s
Step 143000 | Order = 0.014144042782295543 | Time = 20s
Step 144000 | Order = 0.006200873186508909 | Time = 20s
Step 145000 | Order = 0.013070770640653658 | Time = 20s
Step 146000 | Order = 0.011444244530625832 | Time = 20s
Step 147000 | Order = 0.0087415425898814507 | Time = 20s
Step 148000 | Order = 0.005202259994151112 | Time = 20s
Step 149000 | Order = 0.027623840969906308 | Time = 20s
Step 150000 | Order = 0.017632624855972074 | Time = 20s
Step 151000 | Order = 0.030208926776889765 | Time = 21s
Step 152000 | Order = 0.027459348092166148 | Time = 21s
Step 153000 | Order = 0.018816500375564524 | Time = 21s
Step 154000 | Order = 0.015918883427567716 | Time = 21s
Step 155000 | Order = 0.033636586699334101 | Time = 21s
Step 156000 | Order = 0.016848759143680902 | Time = 21s
Step 157000 | Order = 0.024383664321332137 | Time = 22s
Step 158000 | Order = 0.029243270718083681 | Time = 22s
Step 159000 | Order = 0.029560290953024954 | Time = 22s
Step 160000 | Order = 0.017366009942270989 | Time = 22s
Step 161000 | Order = 0.043147416360198462 | Time = 22s
Step 162000 | Order = 0.013358438089826086 | Time = 22s
Step 163000 | Order = 0.014355636379754851 | Time = 22s
Step 164000 | Order = 0.018297621761593188 | Time = 22s
Step 165000 | Order = 0.016059405102062101 | Time = 23s
Step 166000 | Order = 0.01298714658938456 | Time = 23s
Step 167000 | Order = 0.022687346196930216 | Time = 23s
Step 168000 | Order = 0.0051461294489189178 | Time = 23s
Step 169000 | Order = 0.01615438175847466 | Time = 23s
Step 170000 | Order = 0.022390529352075868 | Time = 23s
Step 171000 | Order = 0.018042937625394728 | Time = 23s
Step 172000 | Order = 0.029361128404682295 | Time = 24s
Step 173000 | Order = 0.031385208114931604 | Time = 24s
Step 174000 | Order = 0.010756460641899831 | Time = 24s
Step 175000 | Order = 0.043514414664969234 | Time = 24s
Step 176000 | Order = 0.029866745328918236 | Time = 24s
Step 177000 | Order = 0.015469826952943756 | Time = 24s
Step 178000 | Order = 0.0098296341393332952 | Time = 24s
Step 179000 | Order = 0.028405335602603894 | Time = 24s
Step 180000 | Order = 0.023545594706594571 | Time = 25s
Step 181000 | Order = 0.01272122628047179 | Time = 25s
Step 182000 | Order = 0.0057242813326991741 | Time = 25s
Step 183000 | Order = 0.011406341756374967 | Time = 25s
Step 184000 | Order = 0.030613047979857252 | Time = 25s
Step 185000 | Order = 0.037600697734064749 | Time = 25s
Step 186000 | Order = 0.032192655680273574 | Time = 25s
Step 187000 | Order = 0.0043931662172357047 | Time = 26s
Step 188000 | Order = 0.0038289091369338004 | Time = 26s
Step 189000 | Order = 0.033080435622130609 | Time = 26s
Step 190000 | Order = 0.017640012623765376 | Time = 26s
Step 191000 | Order = 0.020766838392775187 | Time = 26s
Step 192000 | Order = 0.022470889330544298 | Time = 26s
Step 193000 | Order = 0.034892947883460576 | Time = 26s
Step 194000 | Order = 0.018138915196063324 | Time = 26s
Step 195000 | Order = 0.0024077603731425465 | Time = 27s
Step 196000 | Order = 0.0097499177858461246 | Time = 27s
Step 197000 | Order = 0.01830900661003736 | Time = 27s
Step 198000 | Order = 0.011364844919030085 | Time = 27s
Step 199000 | Order = 0.036673951714702155 | Time = 27s
Step 200000 | Order = 0.020747237493681733 | Time = 27s
Step 201000 | Order = 0.018444217439340792 | Time = 28s
Step 202000 | Order = 0.0078884608552506948 | Time = 28s
Step 203000 | Order = 0.025129415828108882 | Time = 28s
Step 204000 | Order = 0.028835305258928745 | Time = 28s
Step 205000 | Order = 0.017379156356601484 | Time = 29s
Step 206000 | Order = 0.016428334543966899 | Time = 29s
Step 207000 | Order = 0.022079426146996862 | Time = 29s
Step 208000 | Order = 0.023117072983504829 | Time = 29s
Step 209000 | Order = 0.020106743756417876 | Time = 29s
Step 210000 | Order = 0.017454161794784508 | Time = 29s
Step 211000 | Order = 0.012241118878526695 | Time = 29s
Step 212000 | Order = 0.020828442916527072 | Time = 30s
Step 213000 | Order = 0.014219208117368104 | Time = 30s
Step 214000 | Order = 0.008164442530985189 | Time = 30s
Step 215000 | Order = 0.019042300698184075 | Time = 30s
Step 216000 | Order = 0.010446012138409892 | Time = 30s
Step 217000 | Order = 0.025006276614704708 | Time = 30s
Step 218000 | Order = 0.028893497645488868 | Time = 30s
Step 219000 | Order = 0.022583793317000108 | Time = 31s
Step 220000 | Order = 0.030471607739705794 | Time = 31s
Step 221000 | Order = 0.018762042393646775 | Time = 31s
Step 222000 | Order = 0.018050768890383321 | Time = 31s
Step 223000 | Order = 0.025527476301561311 | Time = 31s
Step 224000 | Order = 0.0089714696343924389 | Time = 31s
Step 225000 | Order = 0.016673948639553619 | Time = 31s
Step 226000 | Order = 0.0057978049339751951 | Time = 31s
Step 227000 | Order = 0.016861020133129009 | Time = 32s
Step 228000 | Order = 0.020381755906299506 | Time = 32s
Step 229000 | Order = 0.029247939036200873 | Time = 32s
Step 230000 | Order = 0.03558680148028625 | Time = 32s
Step 231000 | Order = 0.024188862692397162 | Time = 32s
Step 232000 | Order = 0.034663244234009877 | Time = 32s
Step 233000 | Order = 0.022559018711906048 | Time = 32s
Step 234000 | Order = 0.016688799295592478 | Time = 33s
Step 235000 | Order = 0.026833369457513839 | Time = 33s
Step 236000 | Order = 0.032967924053329378 | Time = 33s
Step 237000 | Order = 0.03492600851287931 | Time = 33s
Step 238000 | Order = 0.019999414941935609 | Time = 33s
Step 239000 | Order = 0.023714201975030557 | Time = 33s
Step 240000 | Order = 0.0069944567362005966 | Time = 33s
Step 241000 | Order = 0.032110822592190162 | Time = 33s
Step 242000 | Order = 0.022636178296309321 | Time = 34s
Step 243000 | Order = 0.027039214012429098 | Time = 34s
Step 244000 | Order = 0.025043307274709378 | Time = 34s
Step 245000 | Order = 0.014990581387236503 | Time = 34s
Step 246000 | Order = 0.012533953455116631 | Time = 34s
Step 247000 | Order = 0.031024154579307236 | Time = 34s
Step 248000 | Order = 0.030414223159810808 | Time = 34s
Step 249000 | Order = 0.013736305947768453 | Time = 35s
Step 250000 | Order = 0.01500872463350594 | Time = 35s
Step 251000 | Order = 0.018668205742420292 | Time = 35s
Step 252000 | Order = 0.022250920383844432 | Time = 35s
Step 253000 | Order = 0.011596556991069321 | Time = 35s
Step 254000 | Order = 0.011134191476017772 | Time = 35s
Step 255000 | Order = 0.010084296422481558 | Time = 36s
Step 256000 | Order = 0.037143290703305153 | Time = 36s
Step 257000 | Order = 0.01332323472196897 | Time = 36s
Step 258000 | Order = 0.024566219996256505 | Time = 36s
Step 259000 | Order = 0.0078552052113336629 | Time = 36s
Step 260000 | Order = 0.034714658584799718 | Time = 36s
Step 261000 | Order = 0.035757396857625551 | Time = 36s
Step 262000 | Order = 0.025546948867615708 | Time = 36s
Step 263000 | Order = 0.024527757123239322 | Time = 37s
Step 264000 | Order = 0.013958051991335966 | Time = 37s
Step 265000 | Order = 0.017696756915590729 | Time = 37s
Step 266000 | Order = 0.015552752942047587 | Time = 37s
Step 267000 | Order = 0.018893901845131622 | Time = 37s
Step 268000 | Order = 0.014954506822320733 | Time = 37s
Step 269000 | Order = 0.017228248394664549 | Time = 37s
Step 270000 | Order = 0.0071447138555434369 | Time = 38s
Step 271000 | Order = 0.029643703832050318 | Time = 38s
Step 272000 | Order = 0.012258428331258961 | Time = 38s
Step 273000 | Order = 0.017434198826133462 | Time = 38s
Step 274000 | Order = 0.013851484146967543 | Time = 38s
Step 275000 | Order = 0.023397564748446852 | Time = 38s
Step 276000 | Order = 0.018744309775991709 | Time = 38s
Step 277000 | Order = 0.035643297873434919 | Time = 39s
Step 278000 | Order = 0.026317456653027226 | Time = 39s
Step 279000 | Order = 0.0037247365150220755 | Time = 39s
Step 280000 | Order = 0.011677091440691602 | Time = 39s
Step 281000 | Order = 0.0033088955916136227 | Time = 39s
Step 282000 | Order = 0.021591734070504135 | Time = 39s
Step 283000 | Order = 0.04556173701196814 | Time = 39s
Step 284000 | Order = 0.034084472268574334 | Time = 39s
Step 285000 | Order = 0.007307578312323486 | Time = 40s
Step 286000 | Order = 0.008850124108086603 | Time = 40s
Step 287000 | Order = 0.0089936903572568061 | Time = 40s
Step 288000 | Order = 0.032743905736667224 | Time = 40s
Step 289000 | Order = 0.016715460280246331 | Time = 40s
Step 290000 | Order = 0.0072098187298751332 | Time = 40s
Step 291000 | Order = 0.032648920184823411 | Time = 40s
Step 292000 | Order = 0.028009113591134664 | Time = 41s
Step 293000 | Order = 0.026260117898075259 | Time = 41s
Step 294000 | Order = 0.035017181950014194 | Time = 41s
Step 295000 | Order = 0.02007059758559359 | Time = 41s
Step 296000 | Order = 0.0011255966346204289 | Time = 41s
Step 297000 | Order = 0.011896147469441249 | Time = 41s
Step 298000 | Order = 0.010027894684944236 | Time = 41s
Step 299000 | Order = 0.031731189409146571 | Time = 41s
Step 300000 | Order = 0.017862586841072899 | Time = 42s
Step 301000 | Order = 0.011290719363994523 | Time = 42s
Step 302000 | Order = 0.039934463652356922 | Time = 42s
Step 303000 | Order = 0.03376748447397173 | Time = 42s
Step 304000 | Order = 0.020622090601758705 | Time = 42s
Step 305000 | Order = 0.034579656952257225 | Time = 43s
Step 306000 | Order = 0.018380434350715794 | Time = 43s
Step 307000 | Order = 0.025046736159108938 | Time = 43s
Step 308000 | Order = 0.0057059302589032041 | Time = 43s
Step 309000 | Order = 0.029357911797339584 | Time = 43s
Step 310000 | Order = 0.013192888985295987 | Time = 43s
Step 311000 | Order = 0.042200958889839012 | Time = 43s
Step 312000 | Order = 0.015331155154370264 | Time = 43s
Step 313000 | Order = 0.013476701890534726 | Time = 44s
Step 314000 | Order = 0.02426980856608631 | Time = 44s
Step 315000 | Order = 0.0040649988511480741 | Time = 44s
Step 316000 | Order = 0.026762616778782184 | Time = 44s
Step 317000 | Order = 0.0027608823253363105 | Time = 44s
Step 318000 | Order = 0.035157323014731894 | Time = 44s
Step 319000 | Order = 0.038932026968243029 | Time = 44s
Step 320000 | Order = 0.0098137532422753141 | Time = 45s
Step 321000 | Order = 0.024864134618041166 | Time = 45s
Step 322000 | Order = 0.025945457336854588 | Time = 45s
Step 323000 | Order = 0.00078340988225478149 | Time = 45s
Step 324000 | Order = 0.01792235158156508 | Time = 45s
Step 325000 | Order = 0.037445710582101298 | Time = 45s
Step 326000 | Order = 0.0078270811648420355 | Time = 45s
Step 327000 | Order = 0.021098821955702937 | Time = 45s
Step 328000 | Order = 0.025236515635578934 | Time = 46s
Step 329000 | Order = 0.007698083572707729 | Time = 46s
Step 330000 | Order = 0.020780096398674164 | Time = 46s
Step 331000 | Order = 0.019438903615474176 | Time = 46s
Step 332000 | Order = 0.0075723789361242929 | Time = 46s
Step 333000 | Order = 0.0084487358006817333 | Time = 46s
Step 334000 | Order = 0.039788167487827014 | Time = 46s
Step 335000 | Order = 0.033912124923603564 | Time = 47s
Step 336000 | Order = 0.011395146783055124 | Time = 47s
Step 337000 | Order = 0.013408093809276827 | Time = 47s
Step 338000 | Order = 0.027972546705457353 | Time = 47s
Step 339000 | Order = 0.0080216377000562923 | Time = 47s
Step 340000 | Order = 0.039747896611122588 | Time = 47s
Step 341000 | Order = 0.020847081672542705 | Time = 47s
Step 342000 | Order = 0.041314447181584016 | Time = 47s
Step 343000 | Order = 0.011535634306177345 | Time = 48s
Step 344000 | Order = 0.024822874421482302 | Time = 48s
Step 345000 | Order = 0.027514301132103451 | Time = 48s
Step 346000 | Order = 0.025154586964698029 | Time = 48s
Step 347000 | Order = 0.012743138074116159 | Time = 48s
Step 348000 | Order = 0.02347263086838303 | Time = 48s
Step 349000 | Order = 0.010619111401879726 | Time = 48s
Step 350000 | Order = 0.042385954818323558 | Time = 49s
Step 351000 | Order = 0.0089592435908475935 | Time = 49s
Step 352000 | Order = 0.058784367579940544 | Time = 49s
Step 353000 | Order = 0.037751813825300892 | Time = 49s
Step 354000 | Order = 0.025343361385528985 | Time = 50s
Step 355000 | Order = 0.027852273995747568 | Time = 50s
Step 356000 | Order = 0.0087391464314782712 | Time = 50s
Step 357000 | Order = 0.005469359817614621 | Time = 50s
Step 358000 | Order = 0.02309994435612734 | Time = 50s
Step 359000 | Order = 0.016982573779623932 | Time = 50s
Step 360000 | Order = 0.021464850773874059 | Time = 50s
Step 361000 | Order = 0.01783649411707721 | Time = 51s
Step 362000 | Order = 0.019917268767700978 | Time = 51s
Step 363000 | Order = 0.016183061798393551 | Time = 51s
Step 364000 | Order = 0.037381444101299392 | Time = 51s
Step 365000 | Order = 0.0037803281075294059 | Time = 51s
Step 366000 | Order = 0.03077910882604707 | Time = 51s
Step 367000 | Order = 0.030654365567615905 | Time = 51s
Step 368000 | Order = 0.04236817508651762 | Time = 52s
Step 369000 | Order = 0.028743310433792642 | Time = 52s
Step 370000 | Order = 0.018205387350759807 | Time = 52s
Step 371000 | Order = 0.012392238672369955 | Time = 52s
Step 372000 | Order = 0.031554358188092255 | Time = 52s
Step 373000 | Order = 0.0067293261897998797 | Time = 52s
Step 374000 | Order = 0.0080284423268597287 | Time = 52s
Step 375000 | Order = 0.015493084460943676 | Time = 52s
Step 376000 | Order = 0.020056779092605354 | Time = 53s
Step 377000 | Order = 0.02542417720371434 | Time = 53s
Step 378000 | Order = 0.022836997799281146 | Time = 53s
Step 379000 | Order = 0.027989874737682829 | Time = 53s
Step 380000 | Order = 0.021290273142111491 | Time = 53s
Step 381000 | Order = 0.014881547066595212 | Time = 53s
Step 382000 | Order = 0.048449363842062179 | Time = 53s
Step 383000 | Order = 0.019659768670108619 | Time = 54s
Step 384000 | Order = 0.014821880651038554 | Time = 54s
Step 385000 | Order = 0.0033734324757746532 | Time = 54s
Step 386000 | Order = 0.019373944041189691 | Time = 54s
Step 387000 | Order = 0.038822995756730594 | Time = 54s
Step 388000 | Order = 0.019904575028276382 | Time = 54s
Step 389000 | Order = 0.043186475411569371 | Time = 54s
Step 390000 | Order = 0.023770548149883674 | Time = 54s
Step 391000 | Order = 0.022335870248905029 | Time = 55s
Step 392000 | Order = 0.0021113479181213684 | Time = 55s
Step 393000 | Order = 0.01248913756704439 | Time = 55s
Step 394000 | Order = 0.032693615210984558 | Time = 55s
Step 395000 | Order = 0.022306991843827499 | Time = 55s
Step 396000 | Order = 0.013826888685422275 | Time = 55s
Step 397000 | Order = 0.022807167512071937 | Time = 55s
Step 398000 | Order = 0.022818202687577571 | Time = 56s
Step 399000 | Order = 0.025971957215211942 | Time = 56s
Step 400000 | Order = 0.017832319486817065 | Time = 56s
Step 401000 | Order = 0.031176129996560973 | Time = 56s
Step 402000 | Order = 0.0099434101161153133 | Time = 56s
Step 403000 | Order = 0.029686082039625777 | Time = 56s
Step 404000 | Order = 0.019990853378582227 | Time = 57s
Step 405000 | Order = 0.028327463493788122 | Time = 57s
Step 406000 | Order = 0.020065381177395539 | Time = 57s
Step 407000 | Order = 0.030258081899555221 | Time = 57s
Step 408000 | Order = 0.010546706718697847 | Time = 57s
Step 409000 | Order = 0.019915167219528386 | Time = 57s
Step 410000 | Order = 0.010112680712974291 | Time = 57s
Step 411000 | Order = 0.014422028630123195 | Time = 58s
Step 412000 | Order = 0.019075218958660836 | Time = 58s
Step 413000 | Order = 0.0039361370892058122 | Time = 58s
Step 414000 | Order = 0.024977367669750717 | Time = 58s
Step 415000 | Order = 0.022205976441638717 | Time = 58s
Step 416000 | Order = 0.018479911178878553 | Time = 58s
Step 417000 | Order = 0.01064266648107658 | Time = 58s
Step 418000 | Order = 0.014269410914494718 | Time = 58s
Step 419000 | Order = 0.027348191797882747 | Time = 59s
Step 420000 | Order = 0.035193537635365313 | Time = 59s
Step 421000 | Order = 0.030612187977448781 | Time = 59s
Step 422000 | Order = 0.025715697173963294 | Time = 59s
Step 423000 | Order = 0.028002088346700659 | Time = 59s
Step 424000 | Order = 0.010880771871907322 | Time = 59s
Step 425000 | Order = 0.028345853917395091 | Time = 59s
Step 426000 | Order = 0.022021119266663697 | Time = 60s
Step 427000 | Order = 0.014363568764101171 | Time = 60s
Step 428000 | Order = 0.0064812540882480318 | Time = 60s
Step 429000 | Order = 0.022260568662050041 | Time = 60s
Step 430000 | Order = 0.0024594222995021359 | Time = 60s
Step 431000 | Order = 0.033781531402622647 | Time = 60s
Step 432000 | Order = 0.012765119257205306 | Time = 60s
Step 433000 | Order = 0.015526809922630372 | Time = 61s
Step 434000 | Order = 0.034810338567756019 | Time = 61s
Step 435000 | Order = 0.00057683407397486652 | Time = 61s
Step 436000 | Order = 0.040794533344558077 | Time = 61s
Step 437000 | Order = 0.031182234777104998 | Time = 61s
Step 438000 | Order = 0.0093087071490426439 | Time = 61s
Step 439000 | Order = 0.014991473741039428 | Time = 61s
Step 440000 | Order = 0.025390752864563017 | Time = 61s
Step 441000 | Order = 0.010930006790225681 | Time = 62s
Step 442000 | Order = 0.026030725256127461 | Time = 62s
Step 443000 | Order = 0.013996613486802289 | Time = 62s
Step 444000 | Order = 0.015620069725538923 | Time = 62s
Step 445000 | Order = 0.012026299335571668 | Time = 62s
Step 446000 | Order = 0.024272199132725821 | Time = 62s
Step 447000 | Order = 0.022050702370840378 | Time = 62s
Step 448000 | Order = 0.028291682985724063 | Time = 63s
Step 449000 | Order = 0.023521468771925895 | Time = 63s
Step 450000 | Order = 0.018029150210681421 | Time = 63s
Step 451000 | Order = 0.010532501552612971 | Time = 63s
Step 452000 | Order = 0.021353017853459832 | Time = 63s
Step 453000 | Order = 0.021523566004923507 | Time = 64s
Step 454000 | Order = 0.0080653609705083548 | Time = 64s
Step 455000 | Order = 0.013094159335900479 | Time = 64s
Step 456000 | Order = 0.0057754315216649414 | Time = 64s
Step 457000 | Order = 0.026659780362893751 | Time = 64s
Step 458000 | Order = 0.022909966560172204 | Time = 64s
Step 459000 | Order = 0.026083493931026398 | Time = 64s
Step 460000 | Order = 0.024477737488974971 | Time = 65s
Step 461000 | Order = 0.011920875187408857 | Time = 65s
Step 462000 | Order = 0.019291786764943548 | Time = 66s
Step 463000 | Order = 0.011225410717057923 | Time = 66s
Step 464000 | Order = 0.033512739548728618 | Time = 66s
Step 465000 | Order = 0.037771228600114753 | Time = 66s
Step 466000 | Order = 0.017536961272617235 | Time = 66s
Step 467000 | Order = 0.04579954384428743 | Time = 66s
Step 468000 | Order = 0.01737557805904575 | Time = 66s
Step 469000 | Order = 0.050621069508654401 | Time = 66s
Step 470000 | Order = 0.048817016159723649 | Time = 67s
Step 471000 | Order = 0.0086958977002211859 | Time = 67s
Step 472000 | Order = 0.02263211481014224 | Time = 67s
Step 473000 | Order = 0.02702960362970452 | Time = 67s
Step 474000 | Order = 0.014828634036851321 | Time = 67s
Step 475000 | Order = 0.032826605897851191 | Time = 67s
Step 476000 | Order = 0.036644614536134837 | Time = 67s
Step 477000 | Order = 0.012324411064051469 | Time = 68s
Step 478000 | Order = 0.0025400028373660996 | Time = 68s
Step 479000 | Order = 0.023865506916116368 | Time = 68s
Step 480000 | Order = 0.0078067177348119521 | Time = 68s
Step 481000 | Order = 0.0116417735465635 | Time = 68s
Step 482000 | Order = 0.015386880077976464 | Time = 68s
Step 483000 | Order = 0.041036480058095501 | Time = 68s
Step 484000 | Order = 0.026291254078119303 | Time = 69s
Step 485000 | Order = 0.023850430137004237 | Time = 69s
Step 486000 | Order = 0.0032896602220196594 | Time = 69s
Step 487000 | Order = 0.022430729928132727 | Time = 69s
Step 488000 | Order = 0.036336583137669069 | Time = 69s
Step 489000 | Order = 0.0088064924987721321 | Time = 69s
Step 490000 | Order = 0.044938095142643311 | Time = 69s
Step 491000 | Order = 0.0086675398809177399 | Time = 69s
Step 492000 | Order = 0.017366564372714569 | Time = 70s
Step 493000 | Order = 0.035793308030689343 | Time = 70s
