Simulation #38, Parameters: eta = 0.071154 | rho = 0.430774 | v0 = 0.0711535s
Step 144000 | Order = 0.007282273435769762 | Time = 96s
Step 145000 | Order = 0.0072822734357697611 | Time = 97s
Step 146000 | Order = 0.007282273435769762 | Time = 97s
Step 147000 | Order = 0.007282273435769762 | Time = 98s
Step 148000 | Order = 0.007282273435769762 | Time = 99s
Step 149000 | Order = 0.0072822734357697611 | Time = 99s
Step 150000 | Order = 0.0072822734357697629 | Time = 100s
Step 151000 | Order = 0.007282273435769762 | Time = 101s
Step 152000 | Order = 0.007282273435769762 | Time = 101s
Step 153000 | Order = 0.0072822734357697611 | Time = 102s
Step 154000 | Order = 0.007282273435769762 | Time = 103s
Step 155000 | Order = 0.0072822734357697637 | Time = 104s
Step 156000 | Order = 0.007282273435769762 | Time = 104s
Step 157000 | Order = 0.007282273435769762 | Time = 105s
Step 158000 | Order = 0.0072822734357697629 | Time = 105s
Step 159000 | Order = 0.007282273435769762 | Time = 106s
Step 160000 | Order = 0.0072822734357697611 | Time = 107s
Step 161000 | Order = 0.007282273435769762 | Time = 109s
Step 162000 | Order = 0.007282273435769762 | Time = 110s
Step 163000 | Order = 0.0072822734357697611 | Time = 111s
Step 164000 | Order = 0.007282273435769762 | Time = 111s
Step 165000 | Order = 0.007282273435769762 | Time = 112s
Step 166000 | Order = 0.0072822734357697611 | Time = 113s
Step 167000 | Order = 0.007282273435769762 | Time = 113s
Step 168000 | Order = 0.007282273435769762 | Time = 114s
Step 169000 | Order = 0.007282273435769762 | Time = 115s
Step 170000 | Order = 0.007282273435769762 | Time = 115s
Step 171000 | Order = 0.0072822734357697611 | Time = 116s
Step 172000 | Order = 0.0072822734357697611 | Time = 116s
Step 173000 | Order = 0.0072822734357697611 | Time = 117s
Step 174000 | Order = 0.007282273435769762 | Time = 118s
Step 175000 | Order = 0.0072822734357697611 | Time = 119s
Step 176000 | Order = 0.007282273435769762 | Time = 119s
Step 177000 | Order = 0.007282273435769762 | Time = 120s
Step 178000 | Order = 0.007282273435769762 | Time = 121s
Step 179000 | Order = 0.007282273435769762 | Time = 121s
Step 180000 | Order = 0.0072822734357697611 | Time = 122s
Step 181000 | Order = 0.007282273435769762 | Time = 123s
Step 182000 | Order = 0.0072822734357697611 | Time = 123s
Step 183000 | Order = 0.0072822734357697611 | Time = 124s
Step 184000 | Order = 0.007282273435769762 | Time = 125s
Step 185000 | Order = 0.007282273435769762 | Time = 125s
Step 186000 | Order = 0.0072822734357697637 | Time = 126s
Step 187000 | Order = 0.007282273435769762 | Time = 127s
Step 188000 | Order = 0.0072822734357697611 | Time = 127s
Step 189000 | Order = 0.007282273435769762 | Time = 128s
Step 190000 | Order = 0.007282273435769762 | Time = 128s
Step 191000 | Order = 0.0072822734357697611 | Time = 129s
Step 192000 | Order = 0.0072822734357697611 | Time = 130s
Step 193000 | Order = 0.007282273435769762 | Time = 130s
Step 194000 | Order = 0.0072822734357697611 | Time = 131s
Step 195000 | Order = 0.007282273435769762 | Time = 132s
Step 196000 | Order = 0.007282273435769762 | Time = 132s
Step 197000 | Order = 0.0072822734357697611 | Time = 133s
Step 198000 | Order = 0.007282273435769762 | Time = 134s
Step 199000 | Order = 0.007282273435769762 | Time = 135s
Step 200000 | Order = 0.007282273435769762 | Time = 135s
Step 201000 | Order = 0.0072822734357697637 | Time = 136s
Step 202000 | Order = 0.007282273435769762 | Time = 137s
Step 203000 | Order = 0.0072822734357697611 | Time = 138s
Step 204000 | Order = 0.007282273435769762 | Time = 138s
Step 205000 | Order = 0.0072822734357697611 | Time = 139s
Step 206000 | Order = 0.007282273435769762 | Time = 140s
Step 207000 | Order = 0.007282273435769762 | Time = 140s
Step 208000 | Order = 0.0072822734357697611 | Time = 141s
Step 209000 | Order = 0.007282273435769762 | Time = 141s
Step 210000 | Order = 0.007282273435769762 | Time = 142s
Step 211000 | Order = 0.0072822734357697611 | Time = 143s
Step 212000 | Order = 0.007282273435769762 | Time = 143s
Step 213000 | Order = 0.007282273435769762 | Time = 144s
Step 214000 | Order = 0.0072822734357697611 | Time = 145s
Step 215000 | Order = 0.007282273435769762 | Time = 145s
Step 216000 | Order = 0.0072822734357697637 | Time = 146s
Step 217000 | Order = 0.0072822734357697611 | Time = 147s
Step 218000 | Order = 0.007282273435769762 | Time = 147s
Step 219000 | Order = 0.007282273435769762 | Time = 148s
Step 220000 | Order = 0.0072822734357697611 | Time = 149s
Step 221000 | Order = 0.007282273435769762 | Time = 149s
Step 222000 | Order = 0.007282273435769762 | Time = 150s
Step 223000 | Order = 0.0072822734357697629 | Time = 151s
Step 224000 | Order = 0.007282273435769762 | Time = 151s
Step 225000 | Order = 0.0072822734357697629 | Time = 152s
Step 226000 | Order = 0.007282273435769762 | Time = 153s
Step 227000 | Order = 0.0072822734357697611 | Time = 153s
Step 228000 | Order = 0.0072822734357697611 | Time = 154s
Step 229000 | Order = 0.0072822734357697611 | Time = 155s
Step 230000 | Order = 0.0072822734357697611 | Time = 155s
Step 231000 | Order = 0.007282273435769762 | Time = 156s
Step 232000 | Order = 0.007282273435769762 | Time = 156s
Step 233000 | Order = 0.007282273435769762 | Time = 157s
Step 234000 | Order = 0.007282273435769762 | Time = 158s
Step 235000 | Order = 0.007282273435769762 | Time = 158s
Step 236000 | Order = 0.007282273435769762 | Time = 159s
Step 237000 | Order = 0.0072822734357697611 | Time = 160s
Step 238000 | Order = 0.0072822734357697611 | Time = 160s
Step 239000 | Order = 0.007282273435769762 | Time = 161s
Step 240000 | Order = 0.007282273435769762 | Time = 162s
Step 241000 | Order = 0.0072822734357697611 | Time = 162s
Step 242000 | Order = 0.007282273435769762 | Time = 164s
Step 243000 | Order = 0.0072822734357697611 | Time = 165s
Step 244000 | Order = 0.007282273435769762 | Time = 165s
Step 245000 | Order = 0.0072822734357697611 | Time = 166s
Step 246000 | Order = 0.007282273435769762 | Time = 166s
Step 247000 | Order = 0.0072822734357697611 | Time = 167s
Step 248000 | Order = 0.0072822734357697611 | Time = 168s
Step 249000 | Order = 0.007282273435769762 | Time = 168s
Step 250000 | Order = 0.0072822734357697611 | Time = 169s
Step 251000 | Order = 0.007282273435769762 | Time = 170s
Step 252000 | Order = 0.0072822734357697629 | Time = 171s
Step 253000 | Order = 0.007282273435769762 | Time = 171s
Step 254000 | Order = 0.007282273435769762 | Time = 172s
Step 255000 | Order = 0.0072822734357697611 | Time = 173s
Step 256000 | Order = 0.007282273435769762 | Time = 173s
Step 257000 | Order = 0.007282273435769762 | Time = 174s
Step 258000 | Order = 0.007282273435769762 | Time = 175s
Step 259000 | Order = 0.0072822734357697611 | Time = 175s
Step 260000 | Order = 0.0072822734357697611 | Time = 176s
Step 261000 | Order = 0.007282273435769762 | Time = 176s
Step 262000 | Order = 0.0072822734357697629 | Time = 177s
Step 263000 | Order = 0.007282273435769762 | Time = 178s
Step 264000 | Order = 0.007282273435769762 | Time = 179s
Step 265000 | Order = 0.007282273435769762 | Time = 179s
Step 266000 | Order = 0.007282273435769762 | Time = 180s
Step 267000 | Order = 0.0072822734357697611 | Time = 181s
Step 268000 | Order = 0.0072822734357697611 | Time = 181s
Step 269000 | Order = 0.007282273435769762 | Time = 182s
Step 270000 | Order = 0.007282273435769762 | Time = 183s
Step 271000 | Order = 0.007282273435769762 | Time = 183s
Step 272000 | Order = 0.0072822734357697611 | Time = 184s
Step 273000 | Order = 0.0072822734357697629 | Time = 185s
Step 274000 | Order = 0.0072822734357697611 | Time = 185s
Step 275000 | Order = 0.007282273435769762 | Time = 186s
Step 276000 | Order = 0.007282273435769762 | Time = 187s
Step 277000 | Order = 0.0072822734357697629 | Time = 187s
Step 278000 | Order = 0.0072822734357697637 | Time = 188s
Step 279000 | Order = 0.0072822734357697611 | Time = 189s
Step 280000 | Order = 0.007282273435769762 | Time = 189s
Step 281000 | Order = 0.007282273435769762 | Time = 190s
Step 282000 | Order = 0.0072822734357697611 | Time = 191s
Step 283000 | Order = 0.007282273435769762 | Time = 191s
Step 284000 | Order = 0.007282273435769762 | Time = 192s
Step 285000 | Order = 0.007282273435769762 | Time = 193s
Step 286000 | Order = 0.0072822734357697611 | Time = 194s
Step 287000 | Order = 0.0072822734357697611 | Time = 195s
Step 288000 | Order = 0.007282273435769762 | Time = 196s
Step 289000 | Order = 0.007282273435769762 | Time = 196s
Step 290000 | Order = 0.007282273435769762 | Time = 197s
Step 291000 | Order = 0.007282273435769762 | Time = 198s
Step 292000 | Order = 0.007282273435769762 | Time = 198s
Step 293000 | Order = 0.007282273435769762 | Time = 199s
Step 294000 | Order = 0.007282273435769762 | Time = 200s
Step 295000 | Order = 0.007282273435769762 | Time = 200s
Step 296000 | Order = 0.007282273435769762 | Time = 201s
Step 297000 | Order = 0.0072822734357697611 | Time = 202s
Step 298000 | Order = 0.007282273435769762 | Time = 202s
Step 299000 | Order = 0.007282273435769762 | Time = 203s
Step 300000 | Order = 0.0072822734357697611 | Time = 204s
