Simulation #162, Parameters: eta = 0.753493 | rho = 0.121285 | v0 = 0.144252s
Step 0 | Order = 0.033139311240480501 | Time = 0s
Step 1000 | Order = 0.041091699647212564 | Time = 0s
Step 2000 | Order = 0.015716428307376851 | Time = 0s
Step 3000 | Order = 0.021897523154925498 | Time = 0s
Step 4000 | Order = 0.016630995995098728 | Time = 1s
Step 5000 | Order = 0.036495755933176117 | Time = 1s
Step 6000 | Order = 0.045467618940315223 | Time = 1s
Step 7000 | Order = 0.011720454202431691 | Time = 1s
Step 8000 | Order = 0.018464568931675324 | Time = 2s
Step 9000 | Order = 0.028287956531555122 | Time = 2s
Step 10000 | Order = 0.02374764914453251 | Time = 2s
Step 11000 | Order = 0.02000434355863788 | Time = 2s
Step 12000 | Order = 0.018779851103777452 | Time = 2s
Step 13000 | Order = 0.0061711981642844117 | Time = 3s
Step 14000 | Order = 0.0098188957315534162 | Time = 3s
Step 15000 | Order = 0.035155096204465393 | Time = 3s
Step 16000 | Order = 0.021840608564597706 | Time = 3s
Step 17000 | Order = 0.034018466595318743 | Time = 4s
Step 18000 | Order = 0.024002680605986634 | Time = 4s
Step 19000 | Order = 0.015099881386905788 | Time = 4s
Step 20000 | Order = 0.024194412106930612 | Time = 4s
Step 21000 | Order = 0.013730516686309821 | Time = 5s
Step 22000 | Order = 0.010640814539555836 | Time = 5s
Step 23000 | Order = 0.020527684599124383 | Time = 5s
Step 24000 | Order = 0.00836967243081101 | Time = 5s
Step 25000 | Order = 0.019987785071381121 | Time = 5s
Step 26000 | Order = 0.01910209768679209 | Time = 6s
Step 27000 | Order = 0.022932825265508647 | Time = 6s
Step 28000 | Order = 0.075720822910479435 | Time = 6s
Step 29000 | Order = 0.018646236472581752 | Time = 6s
Step 30000 | Order = 0.01523492142218974 | Time = 6s
Step 31000 | Order = 0.016105603176070047 | Time = 7s
Step 32000 | Order = 0.024464779386503387 | Time = 7s
Step 33000 | Order = 0.010418101222225964 | Time = 7s
Step 34000 | Order = 0.025142720491426893 | Time = 7s
Step 35000 | Order = 0.010415483895184461 | Time = 8s
Step 36000 | Order = 0.017396163288165477 | Time = 8s
Step 37000 | Order = 0.02428266751236987 | Time = 8s
Step 38000 | Order = 0.018903592736673795 | Time = 8s
Step 39000 | Order = 0.014834784736324691 | Time = 8s
Step 40000 | Order = 0.001190685056188508 | Time = 9s
Step 41000 | Order = 0.017530310967893457 | Time = 9s
Step 42000 | Order = 0.014329216534275151 | Time = 9s
Step 43000 | Order = 0.020441229560618838 | Time = 9s
Step 44000 | Order = 0.0059518373204945733 | Time = 10s
Step 45000 | Order = 0.012805366001768442 | Time = 10s
