Simulation #61, Parameters: eta = 0.987161 | rho = 0.343217 | v0 = 0.987161s
Step 0 | Order = 0.012352154426424912 | Time = 0s
Step 1000 | Order = 0.012052277967986403 | Time = 0s
Step 2000 | Order = 0.012052277967986403 | Time = 1s
Step 3000 | Order = 0.012052277967986403 | Time = 2s
Step 4000 | Order = 0.012052277967986403 | Time = 2s
Step 5000 | Order = 0.012052277967986403 | Time = 3s
Step 6000 | Order = 0.012052277967986403 | Time = 3s
Step 7000 | Order = 0.012052277967986403 | Time = 4s
Step 8000 | Order = 0.012052277967986403 | Time = 4s
Step 9000 | Order = 0.012052277967986401 | Time = 5s
Step 10000 | Order = 0.012052277967986403 | Time = 6s
Step 11000 | Order = 0.012052277967986403 | Time = 6s
Step 12000 | Order = 0.012052277967986401 | Time = 7s
Step 13000 | Order = 0.012052277967986401 | Time = 7s
Step 14000 | Order = 0.012052277967986403 | Time = 8s
Step 15000 | Order = 0.012052277967986398 | Time = 8s
Step 16000 | Order = 0.012052277967986398 | Time = 9s
Step 17000 | Order = 0.012052277967986401 | Time = 9s
Step 18000 | Order = 0.012052277967986403 | Time = 10s
Step 19000 | Order = 0.012052277967986398 | Time = 11s
Step 20000 | Order = 0.012052277967986403 | Time = 11s
Step 21000 | Order = 0.012052277967986403 | Time = 12s
Step 22000 | Order = 0.012052277967986401 | Time = 12s
Step 23000 | Order = 0.012052277967986401 | Time = 13s
Step 24000 | Order = 0.012052277967986401 | Time = 13s
Step 25000 | Order = 0.012052277967986401 | Time = 14s
Step 26000 | Order = 0.012052277967986398 | Time = 15s
Step 27000 | Order = 0.012052277967986401 | Time = 15s
Step 28000 | Order = 0.012052277967986403 | Time = 16s
Step 29000 | Order = 0.012052277967986401 | Time = 16s
Step 30000 | Order = 0.012052277967986401 | Time = 17s
Step 31000 | Order = 0.012052277967986403 | Time = 17s
Step 32000 | Order = 0.012052277967986401 | Time = 18s
Step 33000 | Order = 0.012052277967986401 | Time = 19s
Step 34000 | Order = 0.012052277967986401 | Time = 19s
Step 35000 | Order = 0.012052277967986401 | Time = 20s
Step 36000 | Order = 0.012052277967986401 | Time = 21s
Step 37000 | Order = 0.012052277967986401 | Time = 21s
Step 38000 | Order = 0.012052277967986401 | Time = 22s
Step 39000 | Order = 0.012052277967986401 | Time = 22s
Step 40000 | Order = 0.012052277967986401 | Time = 23s
Step 41000 | Order = 0.012052277967986401 | Time = 23s
Step 42000 | Order = 0.012052277967986401 | Time = 24s
Step 43000 | Order = 0.012052277967986403 | Time = 24s
Step 44000 | Order = 0.012052277967986398 | Time = 25s
Step 45000 | Order = 0.012052277967986403 | Time = 26s
Step 46000 | Order = 0.012052277967986401 | Time = 26s
Step 47000 | Order = 0.012052277967986401 | Time = 27s
Step 48000 | Order = 0.012052277967986403 | Time = 28s
Step 49000 | Order = 0.012052277967986401 | Time = 28s
Step 50000 | Order = 0.012052277967986401 | Time = 29s
Step 51000 | Order = 0.012052277967986403 | Time = 29s
Step 52000 | Order = 0.012052277967986401 | Time = 30s
Step 53000 | Order = 0.012052277967986401 | Time = 31s
Step 54000 | Order = 0.012052277967986401 | Time = 31s
Step 55000 | Order = 0.012052277967986401 | Time = 32s
Step 56000 | Order = 0.012052277967986401 | Time = 32s
Step 57000 | Order = 0.012052277967986403 | Time = 33s
Step 58000 | Order = 0.012052277967986401 | Time = 33s
Step 59000 | Order = 0.012052277967986401 | Time = 34s
Step 60000 | Order = 0.012052277967986401 | Time = 35s
Step 61000 | Order = 0.012052277967986403 | Time = 35s
Step 62000 | Order = 0.012052277967986403 | Time = 36s
Step 63000 | Order = 0.012052277967986401 | Time = 36s
Step 64000 | Order = 0.012052277967986401 | Time = 37s
Step 65000 | Order = 0.012052277967986401 | Time = 38s
Step 66000 | Order = 0.012052277967986401 | Time = 38s
Step 67000 | Order = 0.012052277967986403 | Time = 39s
Step 68000 | Order = 0.012052277967986401 | Time = 39s
Step 69000 | Order = 0.012052277967986403 | Time = 40s
Step 70000 | Order = 0.012052277967986403 | Time = 40s
Step 71000 | Order = 0.012052277967986401 | Time = 41s
Step 72000 | Order = 0.012052277967986401 | Time = 42s
Step 73000 | Order = 0.012052277967986401 | Time = 42s
Step 74000 | Order = 0.012052277967986401 | Time = 43s
Step 75000 | Order = 0.012052277967986401 | Time = 44s
Step 76000 | Order = 0.012052277967986403 | Time = 44s
Step 77000 | Order = 0.012052277967986401 | Time = 45s
Step 78000 | Order = 0.012052277967986401 | Time = 45s
Step 79000 | Order = 0.012052277967986401 | Time = 46s
Step 80000 | Order = 0.012052277967986401 | Time = 46s
Step 81000 | Order = 0.012052277967986401 | Time = 47s
