Simulation #162, Parameters: eta = 0.753493 | rho = 0.121285 | v0 = 0.144252s
Step 94000 | Order = 0.028557188992342629 | Time = 12s
Step 95000 | Order = 0.010863496136370889 | Time = 13s
Step 96000 | Order = 0.0031647667437767297 | Time = 13s
Step 97000 | Order = 0.025593038602566755 | Time = 13s
Step 98000 | Order = 0.028962501592549275 | Time = 13s
Step 99000 | Order = 0.010663104808142972 | Time = 13s
Step 100000 | Order = 0.0042487816800739963 | Time = 13s
Step 101000 | Order = 0.022281290426121383 | Time = 14s
Step 102000 | Order = 0.013885438699735056 | Time = 15s
Step 103000 | Order = 0.027222678088051337 | Time = 15s
Step 104000 | Order = 0.02470449897468548 | Time = 15s
Step 105000 | Order = 0.012011741512594321 | Time = 15s
Step 106000 | Order = 0.026409453060860292 | Time = 15s
Step 107000 | Order = 0.0070851646861950432 | Time = 15s
Step 108000 | Order = 0.023843680084127069 | Time = 15s
Step 109000 | Order = 0.016548113861354324 | Time = 15s
Step 110000 | Order = 0.039530073852948829 | Time = 16s
Step 111000 | Order = 0.0073279803318029562 | Time = 16s
Step 112000 | Order = 0.017001964141097572 | Time = 16s
Step 113000 | Order = 0.0049456884303384022 | Time = 16s
Step 114000 | Order = 0.015169143724003128 | Time = 16s
Step 115000 | Order = 0.011771405024406139 | Time = 16s
Step 116000 | Order = 0.012713420216807806 | Time = 16s
Step 117000 | Order = 0.0050686800109832906 | Time = 17s
Step 118000 | Order = 0.035095217888410676 | Time = 17s
Step 119000 | Order = 0.030975704128381878 | Time = 17s
Step 120000 | Order = 0.021222650000870692 | Time = 17s
Step 121000 | Order = 0.0048946219070720729 | Time = 17s
Step 122000 | Order = 0.012539846748640306 | Time = 17s
Step 123000 | Order = 0.023078921876209958 | Time = 17s
Step 124000 | Order = 0.034540393088490356 | Time = 17s
Step 125000 | Order = 0.018285477922387522 | Time = 18s
Step 126000 | Order = 0.00349500763047653 | Time = 18s
Step 127000 | Order = 0.0074941373339577995 | Time = 18s
Step 128000 | Order = 0.026850855679240865 | Time = 18s
Step 129000 | Order = 0.025537143023536314 | Time = 18s
Step 130000 | Order = 0.017874569922312324 | Time = 18s
Step 131000 | Order = 0.021168219325592232 | Time = 18s
Step 132000 | Order = 0.026467812887194079 | Time = 19s
Step 133000 | Order = 0.013621832189583818 | Time = 19s
Step 134000 | Order = 0.043613783549145226 | Time = 19s
Step 135000 | Order = 0.025691224678058622 | Time = 19s
Step 136000 | Order = 0.040540612820013339 | Time = 19s
Step 137000 | Order = 0.011033058239665773 | Time = 19s
Step 138000 | Order = 0.014112427124707795 | Time = 19s
Step 139000 | Order = 0.02015944167463328 | Time = 19s
Step 140000 | Order = 0.0064076759355245431 | Time = 20s
Step 141000 | Order = 0.0072340379224047667 | Time = 20s
Step 142000 | Order = 0.02197808013879108 | Time = 20s
Step 143000 | Order = 0.019182878519620819 | Time = 20s
Step 144000 | Order = 0.019849551558360629 | Time = 20s
Step 145000 | Order = 0.020411463309803587 | Time = 20s
Step 146000 | Order = 0.013432152375083587 | Time = 20s
Step 147000 | Order = 0.052996215244743912 | Time = 21s
Step 148000 | Order = 0.0028606044065149355 | Time = 21s
Step 149000 | Order = 0.02254368746845575 | Time = 21s
Step 150000 | Order = 0.02163613659528808 | Time = 21s
Step 151000 | Order = 0.011085161732101266 | Time = 21s
Step 152000 | Order = 0.019334860166824275 | Time = 21s
Step 153000 | Order = 0.0077656841387079567 | Time = 21s
Step 154000 | Order = 0.039901274862549858 | Time = 22s
Step 155000 | Order = 0.0098029632459170069 | Time = 22s
Step 156000 | Order = 0.019695685995147129 | Time = 22s
Step 157000 | Order = 0.018275236903867519 | Time = 22s
Step 158000 | Order = 0.0095965843222194282 | Time = 22s
Step 159000 | Order = 0.0046570709672512601 | Time = 22s
Step 160000 | Order = 0.035995437509099885 | Time = 22s
Step 161000 | Order = 0.035369021087570056 | Time = 23s
Step 162000 | Order = 0.0081937818124108181 | Time = 23s
Step 163000 | Order = 0.030563504117098354 | Time = 23s
Step 164000 | Order = 0.024350972438187249 | Time = 23s
Step 165000 | Order = 0.028746533845712151 | Time = 23s
Step 166000 | Order = 0.015822385851341627 | Time = 23s
Step 167000 | Order = 0.019301157358530094 | Time = 23s
Step 168000 | Order = 0.022717762914672694 | Time = 23s
Step 169000 | Order = 0.028962265645943907 | Time = 24s
Step 170000 | Order = 0.012925688433549749 | Time = 24s
Step 171000 | Order = 0.0088164458559735429 | Time = 24s
Step 172000 | Order = 0.021754515138625783 | Time = 24s
Step 173000 | Order = 0.032856817976155334 | Time = 24s
Step 174000 | Order = 0.030120623458175965 | Time = 24s
Step 175000 | Order = 0.013973693689571571 | Time = 24s
Step 176000 | Order = 0.011206853823105139 | Time = 25s
Step 177000 | Order = 0.021234497395816825 | Time = 25s
Step 178000 | Order = 0.025462819077625723 | Time = 25s
Step 179000 | Order = 0.018607336941591755 | Time = 25s
Step 180000 | Order = 0.010815056355548618 | Time = 25s
Step 181000 | Order = 0.0080215315327589534 | Time = 25s
Step 182000 | Order = 0.014928298461295319 | Time = 25s
Step 183000 | Order = 0.036106658725610294 | Time = 25s
Step 184000 | Order = 0.019644331588773725 | Time = 26s
Step 185000 | Order = 0.019198696449744031 | Time = 26s
Step 186000 | Order = 0.02320009437945908 | Time = 26s
Step 187000 | Order = 0.0029787852870373998 | Time = 26s
Step 188000 | Order = 0.0088022394239579815 | Time = 26s
Step 189000 | Order = 0.022782677595937238 | Time = 26s
Step 190000 | Order = 0.045160301057123306 | Time = 26s
Step 191000 | Order = 0.0098228212391163732 | Time = 27s
Step 192000 | Order = 0.0026227020874100386 | Time = 27s
Step 193000 | Order = 0.02169761485057561 | Time = 27s
Step 194000 | Order = 0.015816514876000571 | Time = 27s
Step 195000 | Order = 0.032441460188473006 | Time = 27s
Step 196000 | Order = 0.010960280443661385 | Time = 27s
Step 197000 | Order = 0.012841279760904691 | Time = 27s
Step 198000 | Order = 0.012254934055207393 | Time = 27s
Step 199000 | Order = 0.017479328227804177 | Time = 28s
Step 200000 | Order = 0.026978285765849305 | Time = 28s
Step 201000 | Order = 0.017448313878812495 | Time = 28s
Step 202000 | Order = 0.019776279121181194 | Time = 28s
Step 203000 | Order = 0.022308405982577072 | Time = 28s
Step 204000 | Order = 0.029642749046427514 | Time = 28s
Step 205000 | Order = 0.012210272338883865 | Time = 28s
Step 206000 | Order = 0.0064744106350463132 | Time = 29s
Step 207000 | Order = 0.02205223684308865 | Time = 29s
Step 208000 | Order = 0.024632847957400554 | Time = 29s
Step 209000 | Order = 0.017375250109000345 | Time = 29s
Step 210000 | Order = 0.012567406369103992 | Time = 29s
Step 211000 | Order = 0.0079799317358008118 | Time = 29s
Step 212000 | Order = 0.013512148075058746 | Time = 29s
Step 213000 | Order = 0.037782739881314947 | Time = 30s
Step 214000 | Order = 0.011039115078234497 | Time = 30s
Step 215000 | Order = 0.0087332286673796888 | Time = 30s
Step 216000 | Order = 0.006201617385218937 | Time = 30s
Step 217000 | Order = 0.013507399043174544 | Time = 30s
Step 218000 | Order = 0.0094795107737238784 | Time = 30s
Step 219000 | Order = 0.043691156181338585 | Time = 30s
Step 220000 | Order = 0.018191689622208893 | Time = 30s
Step 221000 | Order = 0.0044446922891234987 | Time = 31s
Step 222000 | Order = 0.016242638649807524 | Time = 31s
Step 223000 | Order = 0.018067241208745193 | Time = 31s
Step 224000 | Order = 0.02941689680549962 | Time = 31s
Step 225000 | Order = 0.026918843739232649 | Time = 31s
Step 226000 | Order = 0.034147128461486757 | Time = 31s
Step 227000 | Order = 0.01928066849931832 | Time = 31s
Step 228000 | Order = 0.0046170439064573522 | Time = 32s
Step 229000 | Order = 0.031398057654544946 | Time = 32s
Step 230000 | Order = 0.0041937905466783026 | Time = 32s
Step 231000 | Order = 0.018026422986594317 | Time = 32s
Step 232000 | Order = 0.030993829175533939 | Time = 32s
Step 233000 | Order = 0.018161757471282583 | Time = 32s
Step 234000 | Order = 0.014156729227952669 | Time = 32s
Step 235000 | Order = 0.011981594965094426 | Time = 32s
Step 236000 | Order = 0.034046161402088895 | Time = 33s
Step 237000 | Order = 0.016341840906813218 | Time = 33s
Step 238000 | Order = 0.03667574754812581 | Time = 33s
Step 239000 | Order = 0.042649234072287621 | Time = 33s
Step 240000 | Order = 0.038022906772710433 | Time = 33s
Step 241000 | Order = 0.023907123491792585 | Time = 33s
Step 242000 | Order = 0.023710386034686386 | Time = 33s
Step 243000 | Order = 0.0092956284919689137 | Time = 34s
Step 244000 | Order = 0.04409859325860524 | Time = 34s
Step 245000 | Order = 0.014947883796723647 | Time = 34s
Step 246000 | Order = 0.0089880222642697329 | Time = 34s
Step 247000 | Order = 0.016953231129800808 | Time = 34s
Step 248000 | Order = 0.0078078088403590396 | Time = 34s
Step 249000 | Order = 0.024751836912606014 | Time = 34s
Step 250000 | Order = 0.029308927917403482 | Time = 35s
Step 251000 | Order = 0.0096420116254462198 | Time = 35s
Step 252000 | Order = 0.004372129750253629 | Time = 35s
Step 253000 | Order = 0.024046546114183484 | Time = 35s
Step 254000 | Order = 0.018652754432905348 | Time = 35s
Step 255000 | Order = 0.019214570893752173 | Time = 35s
Step 256000 | Order = 0.019162014501162006 | Time = 35s
Step 257000 | Order = 0.011836483761809066 | Time = 36s
Step 258000 | Order = 0.017050952130548361 | Time = 36s
Step 259000 | Order = 0.017034569931237909 | Time = 36s
Step 260000 | Order = 0.005241269752109993 | Time = 36s
Step 261000 | Order = 0.015131996706914836 | Time = 36s
Step 262000 | Order = 0.0078576238523961617 | Time = 36s
Step 263000 | Order = 0.026716502244835488 | Time = 36s
Step 264000 | Order = 0.026567960862181297 | Time = 37s
Step 265000 | Order = 0.023595572087277739 | Time = 37s
Step 266000 | Order = 0.016027424652272592 | Time = 37s
Step 267000 | Order = 0.040277139496350013 | Time = 37s
Step 268000 | Order = 0.030529806315242339 | Time = 37s
Step 269000 | Order = 0.03093645350396923 | Time = 37s
Step 270000 | Order = 0.031808996313463907 | Time = 37s
Step 271000 | Order = 0.011890057355087863 | Time = 38s
Step 272000 | Order = 0.015908156757447989 | Time = 38s
Step 273000 | Order = 0.021803091488207745 | Time = 38s
Step 274000 | Order = 0.023836957542601168 | Time = 38s
Step 275000 | Order = 0.020098877538969814 | Time = 38s
Step 276000 | Order = 0.008448921853827009 | Time = 38s
Step 277000 | Order = 0.0046137014988311261 | Time = 38s
Step 278000 | Order = 0.012134295920209929 | Time = 38s
Step 279000 | Order = 0.013987463986314012 | Time = 39s
Step 280000 | Order = 0.027338219704676387 | Time = 39s
Step 281000 | Order = 0.031731643873749306 | Time = 39s
Step 282000 | Order = 0.032772979957469528 | Time = 39s
Step 283000 | Order = 0.012407491555771494 | Time = 39s
Step 284000 | Order = 0.012533378155699264 | Time = 39s
Step 285000 | Order = 0.012686352366799053 | Time = 39s
Step 286000 | Order = 0.012352220765672399 | Time = 40s
Step 287000 | Order = 0.01061650410495696 | Time = 40s
Step 288000 | Order = 0.018605305033105084 | Time = 40s
Step 289000 | Order = 0.016831431350824735 | Time = 40s
Step 290000 | Order = 0.017739039046926707 | Time = 40s
Step 291000 | Order = 0.028048616986494548 | Time = 40s
Step 292000 | Order = 0.0095110239378577589 | Time = 40s
Step 293000 | Order = 0.0034127609315023539 | Time = 40s
Step 294000 | Order = 0.040540438392319765 | Time = 41s
Step 295000 | Order = 0.011218944349120227 | Time = 41s
Step 296000 | Order = 0.018514175723763317 | Time = 41s
Step 297000 | Order = 0.012515771013617701 | Time = 41s
Step 298000 | Order = 0.022127162667135696 | Time = 41s
Step 299000 | Order = 0.033434655876837256 | Time = 41s
Step 300000 | Order = 0.016845166752293597 | Time = 41s
Step 301000 | Order = 0.022143261947178514 | Time = 42s
Step 302000 | Order = 0.0084102931596034582 | Time = 42s
Step 303000 | Order = 0.027312950609240026 | Time = 42s
Step 304000 | Order = 0.017186942390393693 | Time = 42s
Step 305000 | Order = 0.026180478737527893 | Time = 42s
Step 306000 | Order = 0.017106038510954696 | Time = 42s
Step 307000 | Order = 0.022901279909139882 | Time = 42s
Step 308000 | Order = 0.024376195075719375 | Time = 43s
Step 309000 | Order = 0.0071694506970613921 | Time = 43s
Step 310000 | Order = 0.013443910025038032 | Time = 43s
Step 311000 | Order = 0.038217771814168258 | Time = 43s
Step 312000 | Order = 0.020327164434569518 | Time = 43s
Step 313000 | Order = 0.0074308050593992932 | Time = 43s
Step 314000 | Order = 0.025584358681378892 | Time = 43s
Step 315000 | Order = 0.025785228959950009 | Time = 44s
Step 316000 | Order = 0.034619992143243128 | Time = 44s
Step 317000 | Order = 0.014378830480182781 | Time = 44s
Step 318000 | Order = 0.022445401118311392 | Time = 44s
Step 319000 | Order = 0.012616103527324453 | Time = 44s
Step 320000 | Order = 0.015414624423733524 | Time = 44s
Step 321000 | Order = 0.00039550404925297911 | Time = 44s
Step 322000 | Order = 0.013790494221538859 | Time = 44s
Step 323000 | Order = 0.016669092286488853 | Time = 45s
Step 324000 | Order = 0.0028161884378407782 | Time = 45s
Step 325000 | Order = 0.051077860481049175 | Time = 45s
Step 326000 | Order = 0.01257032199608577 | Time = 45s
Step 327000 | Order = 0.0091188737383341104 | Time = 45s
Step 328000 | Order = 0.026123941221787992 | Time = 45s
Step 329000 | Order = 0.031169707416686728 | Time = 45s
Step 330000 | Order = 0.010181244233613319 | Time = 46s
Step 331000 | Order = 0.034016377648389433 | Time = 46s
Step 332000 | Order = 0.0061222436827848611 | Time = 46s
Step 333000 | Order = 0.028023440018850949 | Time = 46s
Step 334000 | Order = 0.017838291326759265 | Time = 46s
Step 335000 | Order = 0.023966146931129233 | Time = 46s
Step 336000 | Order = 0.013854159001822049 | Time = 46s
Step 337000 | Order = 0.009071804644196475 | Time = 46s
Step 338000 | Order = 0.038622511192279788 | Time = 47s
Step 339000 | Order = 0.0077036331442412653 | Time = 47s
Step 340000 | Order = 0.013129426706091298 | Time = 47s
Step 341000 | Order = 0.018921696676591493 | Time = 47s
Step 342000 | Order = 0.020735057841596096 | Time = 47s
Step 343000 | Order = 0.022131120322354543 | Time = 47s
Step 344000 | Order = 0.012082383854457628 | Time = 47s
Step 345000 | Order = 0.028869953076460907 | Time = 48s
Step 346000 | Order = 0.0067124670095285912 | Time = 48s
Step 347000 | Order = 0.027147533469183065 | Time = 48s
Step 348000 | Order = 0.01188061042881982 | Time = 48s
Step 349000 | Order = 0.013004796670906678 | Time = 48s
Step 350000 | Order = 0.009561772338376906 | Time = 48s
Step 351000 | Order = 0.02450919854086217 | Time = 49s
Step 352000 | Order = 0.018470223557219091 | Time = 49s
Step 353000 | Order = 0.015419217123305197 | Time = 49s
Step 354000 | Order = 0.010807586136249377 | Time = 49s
Step 355000 | Order = 0.031606369015153547 | Time = 49s
Step 356000 | Order = 0.012978371367542742 | Time = 50s
Step 357000 | Order = 0.02864837194601421 | Time = 50s
Step 358000 | Order = 0.02160844262206604 | Time = 50s
Step 359000 | Order = 0.01617268136178928 | Time = 50s
Step 360000 | Order = 0.034146623189293859 | Time = 50s
Step 361000 | Order = 0.017816893844403638 | Time = 50s
Step 362000 | Order = 0.013594253309251831 | Time = 50s
Step 363000 | Order = 0.003347029806562968 | Time = 51s
Step 364000 | Order = 0.011940582833141786 | Time = 51s
Step 365000 | Order = 0.033888277611493524 | Time = 51s
Step 366000 | Order = 0.030750317271218162 | Time = 51s
Step 367000 | Order = 0.028071399109800849 | Time = 51s
Step 368000 | Order = 0.0088241839134536731 | Time = 51s
Step 369000 | Order = 0.011472856170249417 | Time = 51s
Step 370000 | Order = 0.024361363868638734 | Time = 51s
Step 371000 | Order = 0.0091291721082965762 | Time = 52s
Step 372000 | Order = 0.020289620741866646 | Time = 52s
Step 373000 | Order = 0.017663888544743843 | Time = 52s
Step 374000 | Order = 0.013411365262106777 | Time = 52s
Step 375000 | Order = 0.018644233097950966 | Time = 52s
Step 376000 | Order = 0.0084312804941005844 | Time = 52s
Step 377000 | Order = 0.022515358147054014 | Time = 52s
Step 378000 | Order = 0.013022983617386196 | Time = 53s
Step 379000 | Order = 0.042417349270511009 | Time = 53s
Step 380000 | Order = 0.012364266434286949 | Time = 53s
Step 381000 | Order = 0.022638620770975691 | Time = 53s
Step 382000 | Order = 0.022435092803035069 | Time = 53s
Step 383000 | Order = 0.020734493688139958 | Time = 53s
Step 384000 | Order = 0.011659096195618543 | Time = 53s
Step 385000 | Order = 0.024841057473016515 | Time = 53s
Step 386000 | Order = 0.015799985208226622 | Time = 54s
Step 387000 | Order = 0.005549350668284032 | Time = 54s
Step 388000 | Order = 0.013322699633195413 | Time = 54s
Step 389000 | Order = 0.021529098300090522 | Time = 54s
Step 390000 | Order = 0.0054832949491888643 | Time = 54s
Step 391000 | Order = 0.012955194524768775 | Time = 54s
Step 392000 | Order = 0.0059299333431691807 | Time = 54s
Step 393000 | Order = 0.0038070586110994396 | Time = 55s
Step 394000 | Order = 0.014053958552914142 | Time = 55s
Step 395000 | Order = 0.028557624582934052 | Time = 55s
Step 396000 | Order = 0.018756459487405546 | Time = 55s
Step 397000 | Order = 0.011394329343023358 | Time = 55s
Step 398000 | Order = 0.015289662466218613 | Time = 55s
Step 399000 | Order = 0.017354384736670309 | Time = 55s
Step 400000 | Order = 0.0066561570109221072 | Time = 55s
Step 401000 | Order = 0.0060434645510186622 | Time = 56s
Step 402000 | Order = 0.016524277407264018 | Time = 56s
Step 403000 | Order = 0.01122239663892121 | Time = 56s
Step 404000 | Order = 0.012623994274650621 | Time = 56s
Step 405000 | Order = 0.035305134886203841 | Time = 56s
Step 406000 | Order = 0.038455532172977258 | Time = 56s
Step 407000 | Order = 0.026207863940000901 | Time = 57s
Step 408000 | Order = 0.020387144592456212 | Time = 57s
Step 409000 | Order = 0.0069649193582969398 | Time = 57s
Step 410000 | Order = 0.0064832045382053685 | Time = 57s
Step 411000 | Order = 0.024630390811464571 | Time = 57s
Step 412000 | Order = 0.034876858377995229 | Time = 57s
Step 413000 | Order = 0.031725236928381473 | Time = 57s
Step 414000 | Order = 0.011549116005251039 | Time = 57s
Step 415000 | Order = 0.013429570414017331 | Time = 58s
Step 416000 | Order = 0.0092720857664725514 | Time = 58s
Step 417000 | Order = 0.0071387178612912494 | Time = 58s
Step 418000 | Order = 0.014309396821600784 | Time = 58s
Step 419000 | Order = 0.018792916823836624 | Time = 58s
Step 420000 | Order = 0.016140266753025278 | Time = 58s
Step 421000 | Order = 0.021227748169017496 | Time = 58s
Step 422000 | Order = 0.035399315597956414 | Time = 59s
Step 423000 | Order = 0.02433492571085194 | Time = 59s
Step 424000 | Order = 0.037126933604792002 | Time = 59s
Step 425000 | Order = 0.0057813893754449014 | Time = 59s
Step 426000 | Order = 0.018837450511774063 | Time = 59s
Step 427000 | Order = 0.010692293244145626 | Time = 59s
Step 428000 | Order = 0.01099792676177108 | Time = 59s
Step 429000 | Order = 0.0131900281244853 | Time = 59s
Step 430000 | Order = 0.021803289068202215 | Time = 60s
Step 431000 | Order = 0.016854295500374719 | Time = 60s
Step 432000 | Order = 0.03505696246280153 | Time = 60s
Step 433000 | Order = 0.020430419335616002 | Time = 60s
Step 434000 | Order = 0.0041128916515985308 | Time = 60s
Step 435000 | Order = 0.0080466803828342214 | Time = 60s
Step 436000 | Order = 0.0055640294118046892 | Time = 60s
Step 437000 | Order = 0.016351538844109975 | Time = 61s
Step 438000 | Order = 0.0242572880711622 | Time = 61s
Step 439000 | Order = 0.0055540128599450194 | Time = 61s
Step 440000 | Order = 0.0023001460556008593 | Time = 61s
Step 441000 | Order = 0.024481999543480314 | Time = 61s
Step 442000 | Order = 0.019703456586808887 | Time = 61s
Step 443000 | Order = 0.004094949459110285 | Time = 61s
Step 444000 | Order = 0.016901449568501817 | Time = 61s
Step 445000 | Order = 0.016849483643917345 | Time = 62s
Step 446000 | Order = 0.026502449567524251 | Time = 62s
Step 447000 | Order = 0.026961771741796533 | Time = 62s
Step 448000 | Order = 0.0068146215856499798 | Time = 62s
Step 449000 | Order = 0.013238703455267939 | Time = 62s
Step 450000 | Order = 0.021399915953969895 | Time = 62s
Step 451000 | Order = 0.02324689222270284 | Time = 63s
Step 452000 | Order = 0.01696887689127867 | Time = 63s
Step 453000 | Order = 0.015379131813928776 | Time = 63s
Step 454000 | Order = 0.013708856784480531 | Time = 63s
Step 455000 | Order = 0.0093293375021136216 | Time = 63s
Step 456000 | Order = 0.022214455774417847 | Time = 63s
Step 457000 | Order = 0.017630733693347788 | Time = 63s
Step 458000 | Order = 0.024448900799562863 | Time = 64s
Step 459000 | Order = 0.026253353571063689 | Time = 64s
Step 460000 | Order = 0.023285152635412209 | Time = 64s
Step 461000 | Order = 0.011557149782130479 | Time = 64s
Step 462000 | Order = 0.0095580322724183233 | Time = 64s
Step 463000 | Order = 0.0039970946156838378 | Time = 64s
Step 464000 | Order = 0.01438353892404916 | Time = 64s
Step 465000 | Order = 0.0056919333881484688 | Time = 65s
Step 466000 | Order = 0.030980658304128605 | Time = 65s
Step 467000 | Order = 0.019114465931609186 | Time = 65s
Step 468000 | Order = 0.019720089179349375 | Time = 65s
Step 469000 | Order = 0.0061622344405327361 | Time = 65s
Step 470000 | Order = 0.018205981335239221 | Time = 65s
Step 471000 | Order = 0.018085029848056364 | Time = 65s
Step 472000 | Order = 0.049967014999550037 | Time = 65s
Step 473000 | Order = 0.014003888704953244 | Time = 66s
Step 474000 | Order = 0.026972983257630423 | Time = 66s
Step 475000 | Order = 0.013522480330325664 | Time = 66s
Step 476000 | Order = 0.016179999973817989 | Time = 66s
Step 477000 | Order = 0.011651114802844493 | Time = 66s
Step 478000 | Order = 0.0032604409993801679 | Time = 66s
Step 479000 | Order = 0.01767571318409138 | Time = 66s
Step 480000 | Order = 0.032645971887907722 | Time = 67s
Step 481000 | Order = 0.011738970752951496 | Time = 67s
Step 482000 | Order = 0.015262605474437233 | Time = 67s
Step 483000 | Order = 0.0083047293208142123 | Time = 67s
Step 484000 | Order = 0.025529316989211816 | Time = 67s
Step 485000 | Order = 0.0072850571825707113 | Time = 67s
Step 486000 | Order = 0.011506574046363145 | Time = 67s
Step 487000 | Order = 0.0094992571994691535 | Time = 67s
Step 488000 | Order = 0.011328276557047949 | Time = 68s
Step 489000 | Order = 0.011710048727300058 | Time = 68s
Step 490000 | Order = 0.016139005558542443 | Time = 68s
Step 491000 | Order = 0.030429330213957849 | Time = 68s
Step 492000 | Order = 0.038195075766070563 | Time = 68s
