Simulation #24, Parameters: eta = 0.817560 | rho = 0.419330 | v0 = 0.81756s
Step 145000 | Order = 0.017630705772767201 | Time = 111s
Step 146000 | Order = 0.017630705772767197 | Time = 111s
Step 147000 | Order = 0.017630705772767197 | Time = 112s
Step 148000 | Order = 0.017630705772767197 | Time = 113s
Step 149000 | Order = 0.017630705772767197 | Time = 113s
Step 150000 | Order = 0.017630705772767201 | Time = 114s
Step 151000 | Order = 0.017630705772767201 | Time = 115s
Step 152000 | Order = 0.017630705772767194 | Time = 115s
Step 153000 | Order = 0.017630705772767197 | Time = 116s
Step 154000 | Order = 0.017630705772767197 | Time = 116s
Step 155000 | Order = 0.017630705772767201 | Time = 117s
Step 156000 | Order = 0.017630705772767201 | Time = 118s
Step 157000 | Order = 0.017630705772767197 | Time = 118s
Step 158000 | Order = 0.017630705772767201 | Time = 119s
Step 159000 | Order = 0.017630705772767197 | Time = 120s
Step 160000 | Order = 0.017630705772767197 | Time = 120s
Step 161000 | Order = 0.017630705772767197 | Time = 121s
Step 162000 | Order = 0.017630705772767201 | Time = 121s
Step 163000 | Order = 0.017630705772767201 | Time = 122s
Step 164000 | Order = 0.017630705772767197 | Time = 123s
Step 165000 | Order = 0.017630705772767201 | Time = 123s
Step 166000 | Order = 0.017630705772767197 | Time = 124s
Step 167000 | Order = 0.017630705772767197 | Time = 124s
Step 168000 | Order = 0.017630705772767201 | Time = 125s
Step 169000 | Order = 0.017630705772767201 | Time = 126s
Step 170000 | Order = 0.017630705772767197 | Time = 126s
Step 171000 | Order = 0.017630705772767201 | Time = 127s
Step 172000 | Order = 0.017630705772767201 | Time = 128s
Step 173000 | Order = 0.017630705772767197 | Time = 128s
Step 174000 | Order = 0.017630705772767194 | Time = 129s
Step 175000 | Order = 0.017630705772767201 | Time = 129s
Step 176000 | Order = 0.017630705772767197 | Time = 130s
Step 177000 | Order = 0.017630705772767197 | Time = 131s
Step 178000 | Order = 0.017630705772767201 | Time = 131s
Step 179000 | Order = 0.017630705772767194 | Time = 132s
Step 180000 | Order = 0.017630705772767197 | Time = 132s
Step 181000 | Order = 0.017630705772767194 | Time = 133s
Step 182000 | Order = 0.017630705772767194 | Time = 134s
Step 183000 | Order = 0.017630705772767197 | Time = 134s
Step 184000 | Order = 0.017630705772767201 | Time = 135s
Step 185000 | Order = 0.017630705772767201 | Time = 136s
Step 186000 | Order = 0.017630705772767201 | Time = 136s
Step 187000 | Order = 0.017630705772767197 | Time = 137s
Step 188000 | Order = 0.017630705772767197 | Time = 137s
Step 189000 | Order = 0.017630705772767201 | Time = 138s
Step 190000 | Order = 0.017630705772767197 | Time = 139s
Step 191000 | Order = 0.017630705772767197 | Time = 140s
Step 192000 | Order = 0.017630705772767201 | Time = 140s
Step 193000 | Order = 0.017630705772767197 | Time = 141s
Step 194000 | Order = 0.017630705772767201 | Time = 142s
Step 195000 | Order = 0.017630705772767201 | Time = 142s
Step 196000 | Order = 0.017630705772767201 | Time = 143s
Step 197000 | Order = 0.017630705772767201 | Time = 143s
Step 198000 | Order = 0.017630705772767194 | Time = 144s
Step 199000 | Order = 0.017630705772767197 | Time = 145s
Step 200000 | Order = 0.017630705772767201 | Time = 145s
