Simulation #160, Parameters: eta = 0.339183 | rho = 0.131496 | v0 = 0.0179504s
Step 0 | Order = 0.010448426433736164 | Time = 0s
Step 1000 | Order = 0.032223571278168418 | Time = 0s
Step 2000 | Order = 0.031639359118986903 | Time = 0s
Step 3000 | Order = 0.0035483222994517785 | Time = 0s
Step 4000 | Order = 0.0075784191202085942 | Time = 1s
Step 5000 | Order = 0.036528096062468096 | Time = 1s
Step 6000 | Order = 0.033647377469442921 | Time = 1s
Step 7000 | Order = 0.0085810170464292526 | Time = 1s
Step 8000 | Order = 0.0037701741163861419 | Time = 2s
Step 9000 | Order = 0.034304227363562978 | Time = 2s
Step 10000 | Order = 0.01703351262799039 | Time = 2s
Step 11000 | Order = 0.042467806157996842 | Time = 2s
Step 12000 | Order = 0.0086764015567677658 | Time = 3s
Step 13000 | Order = 0.029831917751214621 | Time = 3s
Step 14000 | Order = 0.0056620029180766739 | Time = 3s
Step 15000 | Order = 0.027232214700097374 | Time = 3s
Step 16000 | Order = 0.02216000363896653 | Time = 4s
Step 17000 | Order = 0.026126622112198166 | Time = 4s
Step 18000 | Order = 0.026967694204538543 | Time = 4s
Step 19000 | Order = 0.011752861432956103 | Time = 4s
Step 20000 | Order = 0.046224213977934234 | Time = 5s
Step 21000 | Order = 0.048027205808390448 | Time = 5s
Step 22000 | Order = 0.043722285551628923 | Time = 5s
Step 23000 | Order = 0.016338400383547436 | Time = 5s
Step 24000 | Order = 0.052231107279561088 | Time = 6s
Step 25000 | Order = 0.029700987564168585 | Time = 6s
Step 26000 | Order = 0.026228577151895194 | Time = 6s
Step 27000 | Order = 0.02918552645173177 | Time = 6s
Step 28000 | Order = 0.080977250708933773 | Time = 7s
Step 29000 | Order = 0.054224633407717264 | Time = 7s
Step 30000 | Order = 0.022609704301063287 | Time = 7s
Step 31000 | Order = 0.016153036780061057 | Time = 7s
Step 32000 | Order = 0.047564551547145242 | Time = 8s
Step 33000 | Order = 0.018670887263411404 | Time = 8s
Step 34000 | Order = 0.035830984382571325 | Time = 8s
Step 35000 | Order = 0.030468431907790739 | Time = 8s
Step 36000 | Order = 0.052899180707725202 | Time = 9s
Step 37000 | Order = 0.055871476346432115 | Time = 9s
Step 38000 | Order = 0.073525317288756692 | Time = 9s
Step 39000 | Order = 0.026393491392253072 | Time = 9s
Step 40000 | Order = 0.028461877025486519 | Time = 10s
Step 41000 | Order = 0.020821194279522452 | Time = 10s
Step 42000 | Order = 0.020853271776504277 | Time = 10s
Step 43000 | Order = 0.020985233927181969 | Time = 10s
Step 44000 | Order = 0.028756954523500869 | Time = 11s
Step 45000 | Order = 0.041212104215168743 | Time = 11s
Step 46000 | Order = 0.058659044180683476 | Time = 11s
Step 47000 | Order = 0.019278686257186772 | Time = 11s
Step 48000 | Order = 0.022685850330776986 | Time = 12s
Step 49000 | Order = 0.039729099151718135 | Time = 12s
Step 50000 | Order = 0.011923899318235761 | Time = 12s
Step 51000 | Order = 0.031840027040484137 | Time = 13s
Step 52000 | Order = 0.036652721283746317 | Time = 13s
Step 53000 | Order = 0.046890359200091977 | Time = 14s
Step 54000 | Order = 0.066339888402257421 | Time = 14s
