Simulation #178, Parameters: eta = 0.575634 | rho = 0.141524 | v0 = 0.111513s
Step 0 | Order = 0.015250058868510791 | Time = 0s
Step 1000 | Order = 0.010926730896982251 | Time = 1s
Step 2000 | Order = 0.0078224954982549465 | Time = 1s
Step 3000 | Order = 0.02713840076588292 | Time = 1s
Step 4000 | Order = 0.018511872755039196 | Time = 1s
Step 5000 | Order = 0.011945577215554211 | Time = 1s
Step 6000 | Order = 0.028765831467832195 | Time = 1s
Step 7000 | Order = 0.017119357081074208 | Time = 2s
Step 8000 | Order = 0.028398847840262663 | Time = 2s
Step 9000 | Order = 0.01931004880536643 | Time = 2s
Step 10000 | Order = 0.0086855634129338073 | Time = 2s
Step 11000 | Order = 0.021167072689855612 | Time = 2s
Step 12000 | Order = 0.029293736703196335 | Time = 2s
Step 13000 | Order = 0.037768574717739166 | Time = 2s
Step 14000 | Order = 0.035070787776824222 | Time = 3s
Step 15000 | Order = 0.014257111318464414 | Time = 3s
Step 16000 | Order = 0.030374665601178814 | Time = 3s
Step 17000 | Order = 0.049011161177745566 | Time = 3s
Step 18000 | Order = 0.045717075078752049 | Time = 3s
Step 19000 | Order = 0.029104873847248667 | Time = 3s
Step 20000 | Order = 0.021665827919738749 | Time = 4s
Step 21000 | Order = 0.0082596783108450072 | Time = 4s
Step 22000 | Order = 0.010617550914950038 | Time = 4s
Step 23000 | Order = 0.012054528813744171 | Time = 4s
Step 24000 | Order = 0.020091484541947962 | Time = 4s
Step 25000 | Order = 0.020608419964012963 | Time = 4s
Step 26000 | Order = 0.034358527194753075 | Time = 4s
Step 27000 | Order = 0.010352841470326656 | Time = 5s
Step 28000 | Order = 0.01828608914128255 | Time = 5s
Step 29000 | Order = 0.019976061103227735 | Time = 5s
Step 30000 | Order = 0.024238928141504065 | Time = 5s
Step 31000 | Order = 0.0085411335102660788 | Time = 5s
Step 32000 | Order = 0.037392420923418573 | Time = 5s
Step 33000 | Order = 0.021234604268598307 | Time = 6s
Step 34000 | Order = 0.013420407775699658 | Time = 6s
Step 35000 | Order = 0.016730524159965555 | Time = 6s
Step 36000 | Order = 0.0077569291365403919 | Time = 6s
Step 37000 | Order = 0.046283084071066398 | Time = 6s
Step 38000 | Order = 0.01421727945940557 | Time = 6s
Step 39000 | Order = 0.017538862857455591 | Time = 6s
Step 40000 | Order = 0.015276937689830386 | Time = 7s
Step 41000 | Order = 0.012474250168945907 | Time = 7s
Step 42000 | Order = 0.012482468785679776 | Time = 7s
Step 43000 | Order = 0.016293370846045964 | Time = 7s
Step 44000 | Order = 0.023192117054589522 | Time = 7s
Step 45000 | Order = 0.0068256039009993033 | Time = 7s
Step 46000 | Order = 0.018061437726571816 | Time = 8s
Step 47000 | Order = 0.024752764531666478 | Time = 8s
Step 48000 | Order = 0.0068527854699910731 | Time = 8s
Step 49000 | Order = 0.01008625658191234 | Time = 8s
Step 50000 | Order = 0.030549326553684353 | Time = 8s
Step 51000 | Order = 0.024395695971619325 | Time = 10s
Step 52000 | Order = 0.013131300564744862 | Time = 10s
Step 53000 | Order = 0.0077278505328898283 | Time = 10s
Step 54000 | Order = 0.02059938523616452 | Time = 10s
Step 55000 | Order = 0.013147567228943077 | Time = 10s
Step 56000 | Order = 0.0088874651272939746 | Time = 10s
Step 57000 | Order = 0.04730821960809687 | Time = 11s
Step 58000 | Order = 0.020073922967428014 | Time = 11s
Step 59000 | Order = 0.014053603645314694 | Time = 11s
Step 60000 | Order = 0.011198815518793594 | Time = 11s
Step 61000 | Order = 0.019797168905044418 | Time = 11s
Step 62000 | Order = 0.031008004164103424 | Time = 11s
Step 63000 | Order = 0.017018869936551249 | Time = 12s
Step 64000 | Order = 0.02581674953363795 | Time = 12s
Step 65000 | Order = 0.01952707413490562 | Time = 12s
Step 66000 | Order = 0.013043967681610607 | Time = 12s
Step 67000 | Order = 0.013592159060639751 | Time = 12s
