Simulation #124, Parameters: eta = 0.122804 | rho = 0.174472 | v0 = 0.0589605s
Step 0 | Order = 0.018384440952481523 | Time = 0s
Step 1000 | Order = 0.031703606849994681 | Time = 0s
Step 2000 | Order = 0.16592735787303259 | Time = 1s
Step 3000 | Order = 0.062918323274402527 | Time = 1s
Step 4000 | Order = 0.088304545142048219 | Time = 1s
Step 5000 | Order = 0.039938646497867873 | Time = 2s
Step 6000 | Order = 0.051620208615075137 | Time = 2s
Step 7000 | Order = 0.17161660426348144 | Time = 3s
Step 8000 | Order = 0.17443912971817263 | Time = 3s
Step 9000 | Order = 0.35630218885814818 | Time = 3s
Step 10000 | Order = 0.56294802725391346 | Time = 4s
Step 11000 | Order = 0.59996518355382167 | Time = 4s
Step 12000 | Order = 0.63417757117039386 | Time = 5s
Step 13000 | Order = 0.37169596049365899 | Time = 5s
Step 14000 | Order = 0.38629987324914217 | Time = 6s
Step 15000 | Order = 0.43659078356438974 | Time = 6s
Step 16000 | Order = 0.43679227748078109 | Time = 6s
Step 17000 | Order = 0.48134937347787682 | Time = 7s
Step 18000 | Order = 0.31918000974977367 | Time = 7s
Step 19000 | Order = 0.15955816114802684 | Time = 8s
Step 20000 | Order = 0.10903168789036967 | Time = 8s
Step 21000 | Order = 0.22799739054616877 | Time = 9s
Step 22000 | Order = 0.06431660608683902 | Time = 9s
Step 23000 | Order = 0.11290986595128161 | Time = 9s
Step 24000 | Order = 0.20550321377399705 | Time = 10s
Step 25000 | Order = 0.20816699720207082 | Time = 10s
Step 26000 | Order = 0.19984133234847581 | Time = 11s
Step 27000 | Order = 0.11926651108244025 | Time = 12s
Step 28000 | Order = 0.34621755283093958 | Time = 12s
Step 29000 | Order = 0.4905538362558452 | Time = 13s
Step 30000 | Order = 0.38829055472232904 | Time = 13s
Step 31000 | Order = 0.53062410393023585 | Time = 14s
Step 32000 | Order = 0.50589923049215657 | Time = 14s
Step 33000 | Order = 0.47578983147035037 | Time = 14s
Step 34000 | Order = 0.41015802343564162 | Time = 15s
Step 35000 | Order = 0.43974473848393819 | Time = 15s
Step 36000 | Order = 0.32560309493745138 | Time = 16s
Step 37000 | Order = 0.45227991302007509 | Time = 16s
Step 38000 | Order = 0.42853582296485948 | Time = 17s
Step 39000 | Order = 0.37669616236894582 | Time = 17s
Step 40000 | Order = 0.48847701556110645 | Time = 17s
Step 41000 | Order = 0.36152746562282151 | Time = 18s
Step 42000 | Order = 0.20015308085342706 | Time = 18s
Step 43000 | Order = 0.20222846740539921 | Time = 19s
Step 44000 | Order = 0.22567819908081932 | Time = 19s
Step 45000 | Order = 0.26548134719109329 | Time = 20s
Step 46000 | Order = 0.401928449099342 | Time = 20s
Step 47000 | Order = 0.37890860216589672 | Time = 20s
Step 48000 | Order = 0.48273621051924248 | Time = 21s
Step 49000 | Order = 0.22923292390233041 | Time = 21s
Step 50000 | Order = 0.42399576682891316 | Time = 22s
Step 51000 | Order = 0.49798766107965747 | Time = 22s
Step 52000 | Order = 0.56483018722384037 | Time = 23s
Step 53000 | Order = 0.4621877606767027 | Time = 23s
Step 54000 | Order = 0.4579999386818453 | Time = 24s
Step 55000 | Order = 0.26429375844683312 | Time = 24s
Step 56000 | Order = 0.33968939994947456 | Time = 24s
Step 57000 | Order = 0.3932880093886198 | Time = 25s
Step 58000 | Order = 0.29781524940156617 | Time = 25s
Step 59000 | Order = 0.22541795218116328 | Time = 26s
Step 60000 | Order = 0.42121404157557885 | Time = 26s
Step 61000 | Order = 0.56701665410614532 | Time = 27s
Step 62000 | Order = 0.50298169839576801 | Time = 27s
Step 63000 | Order = 0.52197697011977129 | Time = 27s
Step 64000 | Order = 0.38029428315102354 | Time = 28s
Step 65000 | Order = 0.39621520327550369 | Time = 28s
Step 66000 | Order = 0.34562396601072137 | Time = 29s
Step 67000 | Order = 0.38807659216505547 | Time = 29s
Step 68000 | Order = 0.52773639972670183 | Time = 29s
Step 69000 | Order = 0.5270895328952182 | Time = 30s
Step 70000 | Order = 0.47981191693073816 | Time = 30s
Step 71000 | Order = 0.46895945930688138 | Time = 31s
Step 72000 | Order = 0.4849241051572023 | Time = 31s
Step 73000 | Order = 0.46784567019529649 | Time = 32s
Step 74000 | Order = 0.42932664593376807 | Time = 32s
Step 75000 | Order = 0.46367647681470564 | Time = 32s
Step 76000 | Order = 0.38593582481831235 | Time = 33s
Step 77000 | Order = 0.42857612424269237 | Time = 33s
Step 78000 | Order = 0.21531779792097641 | Time = 34s
Step 79000 | Order = 0.20836861161544312 | Time = 34s
Step 80000 | Order = 0.070485643674718879 | Time = 35s
Step 81000 | Order = 0.15884825756663923 | Time = 35s
Step 82000 | Order = 0.20726079581623014 | Time = 35s
Step 83000 | Order = 0.37718836769889746 | Time = 36s
Step 84000 | Order = 0.43383132651844314 | Time = 36s
Step 85000 | Order = 0.39933448838120317 | Time = 37s
Step 86000 | Order = 0.37837065477671905 | Time = 37s
Step 87000 | Order = 0.24840567029802665 | Time = 37s
Step 88000 | Order = 0.33774285274551769 | Time = 38s
Step 89000 | Order = 0.47621009960712019 | Time = 38s
Step 90000 | Order = 0.3883063833747506 | Time = 39s
Step 91000 | Order = 0.45111435650700521 | Time = 39s
Step 92000 | Order = 0.55049464143914117 | Time = 40s
Step 93000 | Order = 0.55066688871650338 | Time = 40s
Step 94000 | Order = 0.46075341111756174 | Time = 41s
Step 95000 | Order = 0.39280465662056263 | Time = 41s
Step 96000 | Order = 0.45228741087989782 | Time = 41s
Step 97000 | Order = 0.57520133277094587 | Time = 42s
Step 98000 | Order = 0.46468248072182122 | Time = 42s
Step 99000 | Order = 0.59038902916175551 | Time = 43s
Step 100000 | Order = 0.53904694698115208 | Time = 43s
Step 101000 | Order = 0.54417874760440299 | Time = 44s
Step 102000 | Order = 0.54544066871038543 | Time = 44s
Step 103000 | Order = 0.50532554838566868 | Time = 45s
Step 104000 | Order = 0.29514412981886012 | Time = 45s
Step 105000 | Order = 0.29368319087425793 | Time = 45s
Step 106000 | Order = 0.35620426918548714 | Time = 46s
Step 107000 | Order = 0.45287143874250585 | Time = 46s
Step 108000 | Order = 0.37402579694300075 | Time = 47s
