0.81391913, 0.3821387, 0.11320703, 0.012761162332696984, 0.38283554571699063, 0.00003784911576600595
0.00332304, 0.94561975, 0.04159654, 0.9999131516942703, 0.6666666549517277, 0.00000000878587680386
0.67500244, 0.88601343, 0.05205602, 0.00955678027148247, 0.3502525713563591, 0.00002544987288989385
0.52144133, 1.39891397, 0.01222729, 0.023998699436496827, 0.3043933192396764, 0.00017391323820320807
0.77440626, 0.66033457, 0.47211713, 0.00905779489452767, 0.3637882099344173, 0.00002122783146746957
0.82417796, 0.20322256, 0.01052886, 0.015778107891111382, 0.38289617548811594, 0.00006307647423311097
0.19525641, 0.96872396, 0.02208079, 0.5391684997840404, 0.6332029308382771, 0.00853350845130812496
0.70388967, 0.73203275, 0.03127415, 0.009567726997834217, 0.3681298481917673, 0.00002164870283632695
0.89689729, 0.18753187, 0.09507495, 0.016375762296907695, 0.29523988096506704, 0.00007225415549714885
0.42950359, 2.78202743, 0.17865272, 0.42001648088753, 0.6586669748121039, 0.00115865798949743581
0.01056332, 0.61966019, 0.01458031, 0.9966498790256607, 0.6666587242592783, 0.00000593552902050654
0.35136887, 0.36306286, 0.03332652, 0.03397010601748739, 0.20695208376796748, 0.00040649338475504592
0.46563411, 0.84095686, 0.09715718, 0.023845273077769354, 0.29730555626989286, 0.00016112868466647105
0.68251851, 2.80731482, 0.05566769, 0.009075131228993944, 0.29369815569501945, 0.00002279176964576541
0.67022389, 1.2672599, 0.02298744, 0.009196519481381924, 0.3866549261918524, 0.00002141545879232559
0.86077216, 0.82773613, 0.22060447, 0.007615552445970604, 0.20090349843861488, 0.00001798905070789161
0.04915388, 0.23292034, 0.35586031, 0.9530559306685236, 0.6666319054701639, 0.00002376200409504037
0.79957841, 0.10993593, 0.06140142, 0.021314148484566028, 0.42860181761662375, 0.00010236098416191859
0.46499471, 2.98348707, 0.07801105, 0.10139173910265484, 0.3611720528569532, 0.00269075620436057782
0.1427413, 2.74586568, 0.40639732, 0.9373772147105939, 0.6666533045055342, 0.00000882877781005487
0.10247722, 0.24329996, 0.42453427, 0.8610672639157928, 0.6664838927900714, 0.00010213968067207535
0.90063218, 0.93705727, 0.03462557, 0.007034345260984926, 0.35109168584748207, 0.00001351010760530109
