Simulation #177, Parameters: eta = 0.775342 | rho = 0.128558 | v0 = 0.0215303s
Step 0 | Order = 0.044719168371982282 | Time = 0s
Step 1000 | Order = 0.019685319309276739 | Time = 0s
Step 2000 | Order = 0.011874548241389744 | Time = 1s
Step 3000 | Order = 0.026433868374776303 | Time = 1s
Step 4000 | Order = 0.03317719208343143 | Time = 1s
Step 5000 | Order = 0.036612323566664121 | Time = 1s
Step 6000 | Order = 0.011955919370696347 | Time = 1s
Step 7000 | Order = 0.021881072397028207 | Time = 1s
Step 8000 | Order = 0.016078293278944798 | Time = 1s
Step 9000 | Order = 0.021081600422276484 | Time = 1s
Step 10000 | Order = 0.0172769571983819 | Time = 2s
Step 11000 | Order = 0.02861248104860831 | Time = 2s
Step 12000 | Order = 0.019071287812811269 | Time = 2s
Step 13000 | Order = 0.0084533621069296239 | Time = 2s
Step 14000 | Order = 0.018209535169237057 | Time = 2s
Step 15000 | Order = 0.011887387227549465 | Time = 2s
Step 16000 | Order = 0.022205496457670587 | Time = 2s
Step 17000 | Order = 0.022004061917414924 | Time = 3s
Step 18000 | Order = 0.0030830838041729048 | Time = 3s
Step 19000 | Order = 0.00867429108209322 | Time = 3s
Step 20000 | Order = 0.020457356506575666 | Time = 3s
Step 21000 | Order = 0.0042351884921072872 | Time = 3s
Step 22000 | Order = 0.028146995099730496 | Time = 3s
Step 23000 | Order = 0.0066475275355746179 | Time = 3s
Step 24000 | Order = 0.024648379712337663 | Time = 4s
Step 25000 | Order = 0.038499567637811066 | Time = 4s
Step 26000 | Order = 0.016909738719075116 | Time = 4s
Step 27000 | Order = 0.031011915810548619 | Time = 4s
Step 28000 | Order = 0.012769751905712943 | Time = 4s
Step 29000 | Order = 0.021800185014550236 | Time = 4s
Step 30000 | Order = 0.022641665300059045 | Time = 4s
Step 31000 | Order = 0.018542956640116973 | Time = 5s
Step 32000 | Order = 0.0048583307890993632 | Time = 5s
Step 33000 | Order = 0.026831617899310493 | Time = 5s
Step 34000 | Order = 0.024198533958597165 | Time = 5s
Step 35000 | Order = 0.016911856068807449 | Time = 5s
Step 36000 | Order = 0.024026047545006923 | Time = 5s
Step 37000 | Order = 0.016114672655977932 | Time = 5s
Step 38000 | Order = 0.016186403448645869 | Time = 5s
Step 39000 | Order = 0.04364591916308621 | Time = 6s
Step 40000 | Order = 0.020482276858432916 | Time = 6s
Step 41000 | Order = 0.027383120058767318 | Time = 6s
Step 42000 | Order = 0.036751091907930668 | Time = 6s
Step 43000 | Order = 0.031853948756515586 | Time = 6s
Step 44000 | Order = 0.022745718768341826 | Time = 6s
Step 45000 | Order = 0.019017998591547371 | Time = 6s
Step 46000 | Order = 0.02876538244290618 | Time = 7s
Step 47000 | Order = 0.020993397629973053 | Time = 7s
Step 48000 | Order = 0.0016878947839480433 | Time = 7s
Step 49000 | Order = 0.013745335687541431 | Time = 7s
Step 50000 | Order = 0.019692068699184082 | Time = 7s
Step 51000 | Order = 0.031517288529565729 | Time = 8s
Step 52000 | Order = 0.012698171417392082 | Time = 8s
Step 53000 | Order = 0.036224470251044513 | Time = 8s
Step 54000 | Order = 0.007313674064881052 | Time = 8s
Step 55000 | Order = 0.019527094214342081 | Time = 8s
Step 56000 | Order = 0.019613969911105048 | Time = 8s
Step 57000 | Order = 0.017446672888742361 | Time = 8s
Step 58000 | Order = 0.035310670101051857 | Time = 9s
Step 59000 | Order = 0.0087074732142956145 | Time = 9s
Step 60000 | Order = 0.012095909986217207 | Time = 9s
Step 61000 | Order = 0.033501026515098814 | Time = 9s
Step 62000 | Order = 0.020707611677276132 | Time = 9s
Step 63000 | Order = 0.029873292710150844 | Time = 9s
Step 64000 | Order = 0.022164718315530754 | Time = 9s
Step 65000 | Order = 0.034021832485203352 | Time = 10s
Step 66000 | Order = 0.029256784621143332 | Time = 10s
Step 67000 | Order = 0.023365715335266556 | Time = 10s
Step 68000 | Order = 0.022624223431618656 | Time = 10s
Step 69000 | Order = 0.021380073656551288 | Time = 10s
Step 70000 | Order = 0.036404687503202464 | Time = 10s
Step 71000 | Order = 0.0071092660836570825 | Time = 10s
Step 72000 | Order = 0.034093460047202172 | Time = 11s
Step 73000 | Order = 0.0041603037811146918 | Time = 11s
Step 74000 | Order = 0.0025409356434501111 | Time = 11s
Step 75000 | Order = 0.013057509890259807 | Time = 11s
Step 76000 | Order = 0.01613093366582 | Time = 11s
Step 77000 | Order = 0.03288334104439157 | Time = 11s
Step 78000 | Order = 0.021312960815511227 | Time = 11s
