Simulation #155, Parameters: eta = 0.362522 | rho = 0.335411 | v0 = 0.0670021s
Step 39000 | Order = 0.070981876205599703 | Time = 17s
Step 40000 | Order = 0.027828529736749295 | Time = 18s
Step 41000 | Order = 0.018475592332889795 | Time = 18s
Step 42000 | Order = 0.028421383352094178 | Time = 19s
Step 43000 | Order = 0.05110106426608179 | Time = 19s
Step 44000 | Order = 0.033781946782046629 | Time = 20s
Step 45000 | Order = 0.038072443477761286 | Time = 20s
Step 46000 | Order = 0.018460511925139575 | Time = 21s
Step 47000 | Order = 0.078534957118165591 | Time = 21s
Step 48000 | Order = 0.058656996079353825 | Time = 22s
Step 49000 | Order = 0.060781791251655976 | Time = 23s
Step 50000 | Order = 0.050116751607790479 | Time = 23s
Step 51000 | Order = 0.026003140700907854 | Time = 24s
Step 52000 | Order = 0.0054591429561914838 | Time = 24s
Step 53000 | Order = 0.031924661957738486 | Time = 25s
Step 54000 | Order = 0.10223523010911204 | Time = 25s
Step 55000 | Order = 0.046192941535779818 | Time = 26s
Step 56000 | Order = 0.026335277836792761 | Time = 26s
Step 57000 | Order = 0.045760627174769378 | Time = 26s
Step 58000 | Order = 0.019603931747792101 | Time = 27s
Step 59000 | Order = 0.011611363522956974 | Time = 27s
Step 60000 | Order = 0.050458142186643212 | Time = 28s
Step 61000 | Order = 0.040390490343972761 | Time = 28s
Step 62000 | Order = 0.028699135745731789 | Time = 29s
Step 63000 | Order = 0.018093312053267654 | Time = 29s
Step 64000 | Order = 0.03925836899821207 | Time = 30s
Step 65000 | Order = 0.024074937203691752 | Time = 30s
Step 66000 | Order = 0.049609122533699618 | Time = 31s
Step 67000 | Order = 0.019726774962541719 | Time = 31s
Step 68000 | Order = 0.047703229345594102 | Time = 31s
Step 69000 | Order = 0.024501689062794429 | Time = 32s
Step 70000 | Order = 0.047431764336402747 | Time = 32s
Step 71000 | Order = 0.016059637113536782 | Time = 33s
Step 72000 | Order = 0.01820816899248822 | Time = 33s
Step 73000 | Order = 0.00098380319833046631 | Time = 34s
Step 74000 | Order = 0.038282916190176694 | Time = 34s
Step 75000 | Order = 0.018885234347321936 | Time = 35s
Step 76000 | Order = 0.032288093638404507 | Time = 35s
Step 77000 | Order = 0.027169496157308945 | Time = 36s
Step 78000 | Order = 0.016735102680355489 | Time = 36s
Step 79000 | Order = 0.024804706770856274 | Time = 36s
Step 80000 | Order = 0.030923129275106976 | Time = 37s
Step 81000 | Order = 0.020931197265371806 | Time = 37s
Step 82000 | Order = 0.024367123152603736 | Time = 38s
Step 83000 | Order = 0.027397217790023826 | Time = 38s
Step 84000 | Order = 0.021307614968706461 | Time = 39s
Step 85000 | Order = 0.043566518274977858 | Time = 39s
Step 86000 | Order = 0.016887871040236334 | Time = 40s
Step 87000 | Order = 0.021808128642805864 | Time = 40s
Step 88000 | Order = 0.043292804231726385 | Time = 41s
Step 89000 | Order = 0.012170145487785571 | Time = 41s
Step 90000 | Order = 0.02335155173805804 | Time = 41s
Step 91000 | Order = 0.024609430919155871 | Time = 42s
Step 92000 | Order = 0.015447850251096025 | Time = 42s
Step 93000 | Order = 0.024031728867700206 | Time = 43s
Step 94000 | Order = 0.016304417548973129 | Time = 43s
Step 95000 | Order = 0.064719126574520391 | Time = 44s
Step 96000 | Order = 0.034320628153347195 | Time = 44s
Step 97000 | Order = 0.038337701005999307 | Time = 45s
Step 98000 | Order = 0.0052129470934158557 | Time = 45s
Step 99000 | Order = 0.021306844667778664 | Time = 46s
Step 100000 | Order = 0.042390628546364155 | Time = 46s
Step 101000 | Order = 0.033881620310711916 | Time = 47s
Step 102000 | Order = 0.031638950524493593 | Time = 47s
Step 103000 | Order = 0.03410923952721559 | Time = 47s
Step 104000 | Order = 0.022798308328650249 | Time = 48s
Step 105000 | Order = 0.022617879074885824 | Time = 48s
Step 106000 | Order = 0.036250668425598515 | Time = 49s
Step 107000 | Order = 0.022553129195578746 | Time = 49s
Step 108000 | Order = 0.031073178965586895 | Time = 50s
Step 109000 | Order = 0.0033918496868339618 | Time = 50s
Step 110000 | Order = 0.018748240617509484 | Time = 51s
Step 111000 | Order = 0.042315439851689722 | Time = 51s
Step 112000 | Order = 0.010987455383786319 | Time = 52s
Step 113000 | Order = 0.075663146646939142 | Time = 52s
Step 114000 | Order = 0.012560799012844742 | Time = 52s
Step 115000 | Order = 0.051308577556496135 | Time = 53s
Step 116000 | Order = 0.050595097581379991 | Time = 53s
Step 117000 | Order = 0.0101628176244068 | Time = 54s
Step 118000 | Order = 0.02193991928765179 | Time = 54s
Step 119000 | Order = 0.043635779414591569 | Time = 55s
Step 120000 | Order = 0.012126647269334085 | Time = 55s
Step 121000 | Order = 0.03647771261805912 | Time = 56s
Step 122000 | Order = 0.017697563225375742 | Time = 56s
Step 123000 | Order = 0.040675638418021513 | Time = 57s
Step 124000 | Order = 0.052163702995061789 | Time = 57s
Step 125000 | Order = 0.035604997934394304 | Time = 57s
Step 126000 | Order = 0.053734284406812396 | Time = 58s
Step 127000 | Order = 0.013899621856261596 | Time = 58s
Step 128000 | Order = 0.012079183448646159 | Time = 59s
Step 129000 | Order = 0.016713944255205431 | Time = 59s
Step 130000 | Order = 0.060747093708359838 | Time = 60s
Step 131000 | Order = 0.041240657030047555 | Time = 60s
Step 132000 | Order = 0.033847961542341799 | Time = 61s
Step 133000 | Order = 0.020132414262878501 | Time = 61s
Step 134000 | Order = 0.013279502636432719 | Time = 62s
Step 135000 | Order = 0.01824497206318515 | Time = 62s
Step 136000 | Order = 0.053756210727695146 | Time = 62s
Step 137000 | Order = 0.031598563271422755 | Time = 63s
Step 138000 | Order = 0.032565013314235863 | Time = 63s
Step 139000 | Order = 0.011865098531971466 | Time = 64s
Step 140000 | Order = 0.021977876278065193 | Time = 64s
Step 141000 | Order = 0.053618548742870593 | Time = 65s
Step 142000 | Order = 0.025077354797236627 | Time = 65s
Step 143000 | Order = 0.040522498550069307 | Time = 66s
Step 144000 | Order = 0.039481654186980387 | Time = 66s
Step 145000 | Order = 0.051183452074359106 | Time = 67s
Step 146000 | Order = 0.025543606019562577 | Time = 67s
Step 147000 | Order = 0.021640663834622327 | Time = 67s
Step 148000 | Order = 0.044937990169019337 | Time = 68s
Step 149000 | Order = 0.046466862903654503 | Time = 68s
Step 150000 | Order = 0.032964466586506355 | Time = 69s
Step 151000 | Order = 0.015653456214802842 | Time = 69s
Step 152000 | Order = 0.010884058542695455 | Time = 70s
Step 153000 | Order = 0.050488438273595913 | Time = 70s
Step 154000 | Order = 0.066716495749729224 | Time = 71s
Step 155000 | Order = 0.038449553106621279 | Time = 71s
Step 156000 | Order = 0.019357449447347696 | Time = 72s
Step 157000 | Order = 0.039641060371892328 | Time = 72s
Step 158000 | Order = 0.028692088324008196 | Time = 73s
Step 159000 | Order = 0.011603511041843234 | Time = 73s
Step 160000 | Order = 0.018490801552367417 | Time = 74s
Step 161000 | Order = 0.0216388401454095 | Time = 74s
Step 162000 | Order = 0.028135761392044257 | Time = 74s
Step 163000 | Order = 0.012887836735272979 | Time = 75s
Step 164000 | Order = 0.018924824744262114 | Time = 75s
Step 165000 | Order = 0.019422641305296154 | Time = 76s
Step 166000 | Order = 0.0063054937012829377 | Time = 76s
Step 167000 | Order = 0.013225005114924186 | Time = 77s
Step 168000 | Order = 0.043745300046319567 | Time = 77s
Step 169000 | Order = 0.019657699592749826 | Time = 78s
Step 170000 | Order = 0.040690909535697685 | Time = 78s
Step 171000 | Order = 0.026541369420857112 | Time = 79s
Step 172000 | Order = 0.033020512752223223 | Time = 79s
Step 173000 | Order = 0.043413131753040603 | Time = 79s
Step 174000 | Order = 0.013938221927404008 | Time = 80s
Step 175000 | Order = 0.055479950406515939 | Time = 80s
Step 176000 | Order = 0.0033973015859964429 | Time = 81s
Step 177000 | Order = 0.013153411519040632 | Time = 81s
Step 178000 | Order = 0.036267728209069178 | Time = 82s
Step 179000 | Order = 0.056697196573872725 | Time = 82s
Step 180000 | Order = 0.054104840946815211 | Time = 83s
Step 181000 | Order = 0.046364834457201937 | Time = 83s
Step 182000 | Order = 0.016766213540299526 | Time = 84s
Step 183000 | Order = 0.029756533485280661 | Time = 84s
Step 184000 | Order = 0.0060572251522944204 | Time = 85s
Step 185000 | Order = 0.035689852387014852 | Time = 85s
Step 186000 | Order = 0.0067613184061798819 | Time = 85s
Step 187000 | Order = 0.024917526338290502 | Time = 86s
Step 188000 | Order = 0.014099951600178399 | Time = 86s
Step 189000 | Order = 0.037129181967462822 | Time = 87s
Step 190000 | Order = 0.035740926734274009 | Time = 87s
Step 191000 | Order = 0.035787113647206097 | Time = 88s
Step 192000 | Order = 0.024376375027846064 | Time = 88s
Step 193000 | Order = 0.029593765688428402 | Time = 89s
Step 194000 | Order = 0.055518116562939944 | Time = 89s
Step 195000 | Order = 0.014461341661114674 | Time = 90s
Step 196000 | Order = 0.030592071194074946 | Time = 90s
Step 197000 | Order = 0.015438025182522489 | Time = 90s
Step 198000 | Order = 0.024542148268070524 | Time = 91s
Step 199000 | Order = 0.03797050532437219 | Time = 91s
Step 200000 | Order = 0.04175930557413788 | Time = 92s
Step 201000 | Order = 0.021160929430092665 | Time = 92s
Step 202000 | Order = 0.011642738422229244 | Time = 93s
Step 203000 | Order = 0.020979918644388893 | Time = 93s
Step 204000 | Order = 0.033706493377845641 | Time = 94s
Step 205000 | Order = 0.030580126962771806 | Time = 94s
Step 206000 | Order = 0.025723870347392652 | Time = 95s
Step 207000 | Order = 0.023372990656493463 | Time = 95s
Step 208000 | Order = 0.030116366159727889 | Time = 96s
Step 209000 | Order = 0.034382215327943666 | Time = 96s
Step 210000 | Order = 0.019140388733211042 | Time = 96s
Step 211000 | Order = 0.033933937398692299 | Time = 97s
Step 212000 | Order = 0.013431723209391925 | Time = 97s
Step 213000 | Order = 0.067271518861083943 | Time = 98s
Step 214000 | Order = 0.049833400099682845 | Time = 98s
Step 215000 | Order = 0.049321436960092065 | Time = 99s
Step 216000 | Order = 0.027695975548651108 | Time = 99s
Step 217000 | Order = 0.034394812492195198 | Time = 100s
Step 218000 | Order = 0.018308043184509452 | Time = 100s
Step 219000 | Order = 0.019148076195159701 | Time = 101s
Step 220000 | Order = 0.059140057536451442 | Time = 101s
Step 221000 | Order = 0.062899664355057811 | Time = 101s
Step 222000 | Order = 0.036038255312464768 | Time = 102s
Step 223000 | Order = 0.070164585864770743 | Time = 102s
Step 224000 | Order = 0.035978852856667902 | Time = 103s
Step 225000 | Order = 0.033438399114725938 | Time = 103s
Step 226000 | Order = 0.012615069487001418 | Time = 104s
Step 227000 | Order = 0.014621657883905034 | Time = 104s
Step 228000 | Order = 0.055507839075410417 | Time = 105s
Step 229000 | Order = 0.045408691355052114 | Time = 105s
Step 230000 | Order = 0.0052057863218423249 | Time = 106s
Step 231000 | Order = 0.0092703283950261676 | Time = 106s
Step 232000 | Order = 0.024752109750812323 | Time = 106s
Step 233000 | Order = 0.031509167104316164 | Time = 107s
Step 234000 | Order = 0.020716600442392898 | Time = 107s
Step 235000 | Order = 0.029856937970116352 | Time = 108s
Step 236000 | Order = 0.031015547922067351 | Time = 108s
Step 237000 | Order = 0.028046920231544006 | Time = 109s
Step 238000 | Order = 0.015489976357199538 | Time = 109s
Step 239000 | Order = 0.035904862133740223 | Time = 110s
Step 240000 | Order = 0.023111308380508226 | Time = 110s
Step 241000 | Order = 0.0048868245200185539 | Time = 111s
Step 242000 | Order = 0.0073391922377757683 | Time = 111s
Step 243000 | Order = 0.01292682358664587 | Time = 111s
Step 244000 | Order = 0.023993913342464066 | Time = 112s
Step 245000 | Order = 0.060196982800563487 | Time = 112s
Step 246000 | Order = 0.017608403075520546 | Time = 113s
Step 247000 | Order = 0.033903439414988988 | Time = 113s
Step 248000 | Order = 0.044328862325807641 | Time = 114s
Step 249000 | Order = 0.029774149586274778 | Time = 114s
Step 250000 | Order = 0.028635096557687055 | Time = 115s
Step 251000 | Order = 0.047479501852023064 | Time = 115s
Step 252000 | Order = 0.0025328075482213054 | Time = 116s
Step 253000 | Order = 0.02258413157716992 | Time = 116s
Step 254000 | Order = 0.0031390794221238818 | Time = 117s
Step 255000 | Order = 0.020313954900736196 | Time = 117s
Step 256000 | Order = 0.021390078719894706 | Time = 118s
Step 257000 | Order = 0.027515978335506949 | Time = 118s
Step 258000 | Order = 0.015159193394932305 | Time = 119s
Step 259000 | Order = 0.011543863725130579 | Time = 119s
Step 260000 | Order = 0.049705835931254841 | Time = 120s
Step 261000 | Order = 0.038975194553027649 | Time = 120s
Step 262000 | Order = 0.024854630641834855 | Time = 120s
Step 263000 | Order = 0.04085524036686497 | Time = 121s
Step 264000 | Order = 0.016328399065916595 | Time = 121s
Step 265000 | Order = 0.026764665365485125 | Time = 122s
Step 266000 | Order = 0.037057157187708606 | Time = 122s
Step 267000 | Order = 0.035089698076844575 | Time = 123s
Step 268000 | Order = 0.016566447915883034 | Time = 123s
Step 269000 | Order = 0.0015094007317648325 | Time = 124s
Step 270000 | Order = 0.034761555562632912 | Time = 124s
Step 271000 | Order = 0.0094342682749717459 | Time = 125s
Step 272000 | Order = 0.050178811690784975 | Time = 125s
Step 273000 | Order = 0.012619263489094418 | Time = 125s
Step 274000 | Order = 0.049370384507209576 | Time = 126s
Step 275000 | Order = 0.0438728399638856 | Time = 126s
Step 276000 | Order = 0.021603034616057604 | Time = 127s
Step 277000 | Order = 0.044214996845703923 | Time = 127s
Step 278000 | Order = 0.023186973340530312 | Time = 128s
Step 279000 | Order = 0.0099202971685975298 | Time = 128s
Step 280000 | Order = 0.038387744095722931 | Time = 129s
Step 281000 | Order = 0.022665623664457745 | Time = 129s
Step 282000 | Order = 0.040996967990316657 | Time = 130s
Step 283000 | Order = 0.017306763107864005 | Time = 130s
Step 284000 | Order = 0.033337220901545971 | Time = 130s
Step 285000 | Order = 0.063961373719475509 | Time = 131s
Step 286000 | Order = 0.052119154516201187 | Time = 131s
Step 287000 | Order = 0.0096725183675723976 | Time = 132s
Step 288000 | Order = 0.020377489952496313 | Time = 132s
Step 289000 | Order = 0.01716265618763526 | Time = 133s
Step 290000 | Order = 0.051263586354881117 | Time = 133s
Step 291000 | Order = 0.01195456840690768 | Time = 134s
Step 292000 | Order = 0.034917670690679047 | Time = 134s
Step 293000 | Order = 0.034828672080800684 | Time = 135s
Step 294000 | Order = 0.042931197932235807 | Time = 135s
Step 295000 | Order = 0.060924852894469833 | Time = 136s
Step 296000 | Order = 0.033179935155659646 | Time = 136s
Step 297000 | Order = 0.012812364329427258 | Time = 136s
Step 298000 | Order = 0.016329639431731581 | Time = 137s
Step 299000 | Order = 0.016989757400108111 | Time = 137s
Step 300000 | Order = 0.0016768822646622962 | Time = 138s
Step 301000 | Order = 0.019395965024464036 | Time = 139s
Step 302000 | Order = 0.016345894536001299 | Time = 139s
Step 303000 | Order = 0.025111306960581201 | Time = 140s
Step 304000 | Order = 0.04843696090857829 | Time = 140s
Step 305000 | Order = 0.010910343271188319 | Time = 140s
Step 306000 | Order = 0.034771951360071947 | Time = 141s
Step 307000 | Order = 0.039260785740382144 | Time = 141s
Step 308000 | Order = 0.013126442182172125 | Time = 142s
Step 309000 | Order = 0.040382522957111908 | Time = 142s
Step 310000 | Order = 0.02002784974799653 | Time = 143s
Step 311000 | Order = 0.042636537099667353 | Time = 143s
Step 312000 | Order = 0.022548627515325562 | Time = 144s
Step 313000 | Order = 0.017631473432022416 | Time = 144s
Step 314000 | Order = 0.040782505614038733 | Time = 145s
Step 315000 | Order = 0.013434329365804416 | Time = 145s
Step 316000 | Order = 0.023182654931278548 | Time = 146s
Step 317000 | Order = 0.061418273338482064 | Time = 146s
Step 318000 | Order = 0.051813780418373458 | Time = 146s
Step 319000 | Order = 0.024823620682833104 | Time = 147s
Step 320000 | Order = 0.018406420043685933 | Time = 147s
Step 321000 | Order = 0.038985528615534573 | Time = 148s
Step 322000 | Order = 0.013947496871868229 | Time = 148s
Step 323000 | Order = 0.028336176879688021 | Time = 149s
Step 324000 | Order = 0.038694441162273052 | Time = 149s
Step 325000 | Order = 0.018680465881656221 | Time = 150s
Step 326000 | Order = 0.055609595178095286 | Time = 150s
Step 327000 | Order = 0.028813964321588708 | Time = 150s
Step 328000 | Order = 0.014831105459752497 | Time = 151s
Step 329000 | Order = 0.061493860046881996 | Time = 151s
Step 330000 | Order = 0.040438097460111538 | Time = 152s
Step 331000 | Order = 0.011150664070975905 | Time = 152s
Step 332000 | Order = 0.050029896659272419 | Time = 153s
Step 333000 | Order = 0.046638543923670776 | Time = 153s
Step 334000 | Order = 0.043253644756429351 | Time = 154s
Step 335000 | Order = 0.017171067182844609 | Time = 154s
Step 336000 | Order = 0.043308990510839113 | Time = 155s
Step 337000 | Order = 0.0074311043948163905 | Time = 155s
Step 338000 | Order = 0.04790902342768056 | Time = 155s
Step 339000 | Order = 0.043191983648049541 | Time = 156s
Step 340000 | Order = 0.036511284164856488 | Time = 156s
Step 341000 | Order = 0.022671644403363337 | Time = 157s
Step 342000 | Order = 0.035519280291028486 | Time = 157s
Step 343000 | Order = 0.031253393920935901 | Time = 158s
Step 344000 | Order = 0.022094446381808321 | Time = 158s
Step 345000 | Order = 0.018830606803724569 | Time = 159s
Step 346000 | Order = 0.021438662473906606 | Time = 159s
Step 347000 | Order = 0.022029102194997409 | Time = 160s
Step 348000 | Order = 0.018142064265358301 | Time = 160s
Step 349000 | Order = 0.029569554142362748 | Time = 160s
Step 350000 | Order = 0.017359092224538408 | Time = 161s
Step 351000 | Order = 0.023817461733376562 | Time = 162s
Step 352000 | Order = 0.031784387972539054 | Time = 162s
Step 353000 | Order = 0.05611830048160063 | Time = 162s
Step 354000 | Order = 0.0035671934917047713 | Time = 163s
Step 355000 | Order = 0.0043735883046808538 | Time = 163s
Step 356000 | Order = 0.066249454031792693 | Time = 164s
Step 357000 | Order = 0.024097208577839445 | Time = 164s
Step 358000 | Order = 0.035453481200234019 | Time = 165s
Step 359000 | Order = 0.070434576655830791 | Time = 165s
Step 360000 | Order = 0.034944522217956041 | Time = 166s
Step 361000 | Order = 0.024741505752103907 | Time = 166s
Step 362000 | Order = 0.025779331743965406 | Time = 167s
Step 363000 | Order = 0.022577418996292065 | Time = 167s
Step 364000 | Order = 0.044489557076487767 | Time = 167s
Step 365000 | Order = 0.018763736703241041 | Time = 168s
Step 366000 | Order = 0.027566693358608368 | Time = 168s
Step 367000 | Order = 0.040691311543170093 | Time = 169s
Step 368000 | Order = 0.020052244204762211 | Time = 169s
Step 369000 | Order = 0.018365438790983797 | Time = 170s
Step 370000 | Order = 0.036233411262998685 | Time = 170s
Step 371000 | Order = 0.062602226034339847 | Time = 171s
Step 372000 | Order = 0.05659034989253478 | Time = 171s
Step 373000 | Order = 0.056854727952001125 | Time = 172s
Step 374000 | Order = 0.0093946912230235078 | Time = 172s
Step 375000 | Order = 0.042624282027488053 | Time = 172s
Step 376000 | Order = 0.013395700358501232 | Time = 173s
Step 377000 | Order = 0.0059122885580019605 | Time = 173s
Step 378000 | Order = 0.052898631517568913 | Time = 174s
Step 379000 | Order = 0.028219307897271867 | Time = 174s
Step 380000 | Order = 0.033791966058377143 | Time = 175s
Step 381000 | Order = 0.011865767049515275 | Time = 175s
Step 382000 | Order = 0.032345377726291029 | Time = 176s
Step 383000 | Order = 0.047171426671045194 | Time = 176s
Step 384000 | Order = 0.034238398047524793 | Time = 177s
Step 385000 | Order = 0.025663067937368285 | Time = 177s
Step 386000 | Order = 0.023811540372006453 | Time = 177s
Step 387000 | Order = 0.026017600805757619 | Time = 178s
Step 388000 | Order = 0.052565480384735658 | Time = 178s
Step 389000 | Order = 0.03260179901089779 | Time = 179s
Step 390000 | Order = 0.029563790118233211 | Time = 179s
Step 391000 | Order = 0.016241843968138273 | Time = 180s
Step 392000 | Order = 0.034942669700247904 | Time = 180s
Step 393000 | Order = 0.0091253066914698793 | Time = 181s
Step 394000 | Order = 0.017420377855493479 | Time = 181s
Step 395000 | Order = 0.04245591760566559 | Time = 182s
Step 396000 | Order = 0.039895814210639584 | Time = 182s
Step 397000 | Order = 0.029822536507406173 | Time = 182s
Step 398000 | Order = 0.047409244427691032 | Time = 183s
Step 399000 | Order = 0.07204127056784522 | Time = 183s
Step 400000 | Order = 0.048583888730430957 | Time = 184s
Step 401000 | Order = 0.041115265540091844 | Time = 184s
Step 402000 | Order = 0.018585638465769692 | Time = 185s
Step 403000 | Order = 0.036342862622018406 | Time = 185s
Step 404000 | Order = 0.037245253426669941 | Time = 186s
Step 405000 | Order = 0.026487060362503569 | Time = 186s
Step 406000 | Order = 0.01208763432956785 | Time = 187s
Step 407000 | Order = 0.010003426788171635 | Time = 187s
Step 408000 | Order = 0.017531941181033329 | Time = 188s
Step 409000 | Order = 0.03038527882549857 | Time = 188s
Step 410000 | Order = 0.030356009115156669 | Time = 189s
Step 411000 | Order = 0.053560197168954299 | Time = 189s
Step 412000 | Order = 0.023033996311108675 | Time = 190s
Step 413000 | Order = 0.025723440229532046 | Time = 190s
Step 414000 | Order = 0.0038967621163367191 | Time = 190s
Step 415000 | Order = 0.044512909092212047 | Time = 191s
Step 416000 | Order = 0.039747829280918447 | Time = 191s
Step 417000 | Order = 0.017332878393795142 | Time = 192s
Step 418000 | Order = 0.049703680534017976 | Time = 192s
Step 419000 | Order = 0.074643538373012602 | Time = 193s
Step 420000 | Order = 0.0074178575911230393 | Time = 193s
Step 421000 | Order = 0.036263919112374213 | Time = 194s
Step 422000 | Order = 0.036216119942243101 | Time = 194s
Step 423000 | Order = 0.025612145863783548 | Time = 195s
Step 424000 | Order = 0.037627032402894993 | Time = 195s
Step 425000 | Order = 0.027913072044713709 | Time = 195s
Step 426000 | Order = 0.015321759078474313 | Time = 196s
Step 427000 | Order = 0.048082828428130782 | Time = 196s
Step 428000 | Order = 0.029463598324977323 | Time = 197s
Step 429000 | Order = 0.0264644841621967 | Time = 197s
Step 430000 | Order = 0.051990378888654001 | Time = 198s
Step 431000 | Order = 0.016817032991235537 | Time = 198s
Step 432000 | Order = 0.023653463653124464 | Time = 199s
Step 433000 | Order = 0.03160702992930238 | Time = 199s
Step 434000 | Order = 0.034217821680134701 | Time = 200s
Step 435000 | Order = 0.055632582317317707 | Time = 200s
Step 436000 | Order = 0.032518565008459704 | Time = 200s
Step 437000 | Order = 0.014674407104793976 | Time = 201s
Step 438000 | Order = 0.035292260697297191 | Time = 201s
Step 439000 | Order = 0.047610896129211239 | Time = 202s
Step 440000 | Order = 0.02870889034811084 | Time = 202s
Step 441000 | Order = 0.04676235533251967 | Time = 203s
Step 442000 | Order = 0.018005952799180894 | Time = 203s
Step 443000 | Order = 0.0061616912748205998 | Time = 204s
Step 444000 | Order = 0.043817898557369249 | Time = 204s
Step 445000 | Order = 0.022234928399674319 | Time = 205s
Step 446000 | Order = 0.023689326555420324 | Time = 205s
Step 447000 | Order = 0.025618146723056588 | Time = 205s
Step 448000 | Order = 0.024682998446084806 | Time = 206s
Step 449000 | Order = 0.028767856794829624 | Time = 206s
Step 450000 | Order = 0.01837381962404952 | Time = 207s
Step 451000 | Order = 0.033941039587653182 | Time = 207s
Step 452000 | Order = 0.037085935101743774 | Time = 208s
Step 453000 | Order = 0.032263119943976522 | Time = 208s
Step 454000 | Order = 0.010159470772541751 | Time = 209s
Step 455000 | Order = 0.010070726106535775 | Time = 209s
Step 456000 | Order = 0.024549076526351805 | Time = 210s
Step 457000 | Order = 0.030021529835045899 | Time = 210s
Step 458000 | Order = 0.042136529110626562 | Time = 211s
Step 459000 | Order = 0.041156478249016533 | Time = 211s
Step 460000 | Order = 0.030231586460998761 | Time = 212s
Step 461000 | Order = 0.032842364824802038 | Time = 212s
Step 462000 | Order = 0.037228559858030696 | Time = 212s
Step 463000 | Order = 0.024129668417231263 | Time = 213s
Step 464000 | Order = 0.012784153047719574 | Time = 213s
Step 465000 | Order = 0.029197584743221185 | Time = 214s
Step 466000 | Order = 0.037638859728288135 | Time = 214s
Step 467000 | Order = 0.048262060022834223 | Time = 215s
Step 468000 | Order = 0.005290839615697083 | Time = 215s
Step 469000 | Order = 0.024609966589839997 | Time = 216s
Step 470000 | Order = 0.043761843621994569 | Time = 216s
Step 471000 | Order = 0.026688762736414809 | Time = 217s
Step 472000 | Order = 0.037278262674478313 | Time = 217s
Step 473000 | Order = 0.015540993904017853 | Time = 217s
Step 474000 | Order = 0.019306176349657068 | Time = 218s
Step 475000 | Order = 0.040146928905927359 | Time = 218s
Step 476000 | Order = 0.015137944150466525 | Time = 219s
Step 477000 | Order = 0.02617322860555614 | Time = 219s
Step 478000 | Order = 0.05024316399253919 | Time = 220s
Step 479000 | Order = 0.02014856759745948 | Time = 220s
Step 480000 | Order = 0.038422791228450423 | Time = 221s
Step 481000 | Order = 0.032567877501288416 | Time = 221s
Step 482000 | Order = 0.055223295022695469 | Time = 222s
Step 483000 | Order = 0.040426624757328875 | Time = 222s
Step 484000 | Order = 0.030226529782732652 | Time = 222s
Step 485000 | Order = 0.035513350341838931 | Time = 223s
Step 486000 | Order = 0.023034226460267693 | Time = 223s
Step 487000 | Order = 0.016057860661663322 | Time = 224s
Step 488000 | Order = 0.032629824039831203 | Time = 224s
Step 489000 | Order = 0.014724212926259451 | Time = 225s
Step 490000 | Order = 0.046777177908839548 | Time = 225s
Step 491000 | Order = 0.028283717512022907 | Time = 226s
Step 492000 | Order = 0.033580279340315884 | Time = 226s
Step 493000 | Order = 0.021591555699799675 | Time = 227s
Step 494000 | Order = 0.030174848947727879 | Time = 227s
