Simulation #17, Parameters: eta = 0.242362 | rho = 0.144701 | v0 = 0.292765s
Step 138000 | Order = 0.045322697740139861 | Time = 24s
Step 139000 | Order = 0.07042011731849393 | Time = 25s
Step 140000 | Order = 0.037796844670330419 | Time = 25s
Step 141000 | Order = 0.015340812360673995 | Time = 25s
Step 142000 | Order = 0.057615258333600997 | Time = 25s
Step 143000 | Order = 0.073792383707159209 | Time = 25s
Step 144000 | Order = 0.038185831316896381 | Time = 25s
Step 145000 | Order = 0.058764635648786603 | Time = 26s
Step 146000 | Order = 0.036280851185261961 | Time = 26s
Step 147000 | Order = 0.064981257468947118 | Time = 26s
Step 148000 | Order = 0.026057528833045754 | Time = 26s
Step 149000 | Order = 0.050140862897714418 | Time = 26s
Step 150000 | Order = 0.07375210948176715 | Time = 27s
Step 151000 | Order = 0.056273547354208343 | Time = 27s
Step 152000 | Order = 0.11150948976591463 | Time = 27s
Step 153000 | Order = 0.031224747555165754 | Time = 27s
Step 154000 | Order = 0.028771858185994332 | Time = 27s
Step 155000 | Order = 0.088389781722643154 | Time = 27s
Step 156000 | Order = 0.027429265035643458 | Time = 28s
Step 157000 | Order = 0.057794730333361001 | Time = 28s
Step 158000 | Order = 0.00899485721788967 | Time = 28s
Step 159000 | Order = 0.025777348729483968 | Time = 28s
Step 160000 | Order = 0.025610805775068954 | Time = 28s
Step 161000 | Order = 0.036214906678235785 | Time = 29s
Step 162000 | Order = 0.088448049322793473 | Time = 29s
Step 163000 | Order = 0.053367576400881467 | Time = 29s
Step 164000 | Order = 0.082282802843345687 | Time = 29s
Step 165000 | Order = 0.067973371486684295 | Time = 29s
Step 166000 | Order = 0.019976806190354336 | Time = 29s
Step 167000 | Order = 0.057805140360217513 | Time = 30s
Step 168000 | Order = 0.078780217566907354 | Time = 30s
Step 169000 | Order = 0.046835356200646924 | Time = 30s
Step 170000 | Order = 0.042905112809355425 | Time = 30s
Step 171000 | Order = 0.035626858331505279 | Time = 30s
Step 172000 | Order = 0.070328847567832295 | Time = 31s
Step 173000 | Order = 0.047194247613235471 | Time = 31s
Step 174000 | Order = 0.095269712564341941 | Time = 31s
Step 175000 | Order = 0.034514618108546807 | Time = 31s
Step 176000 | Order = 0.06578580496331754 | Time = 31s
Step 177000 | Order = 0.0041156535810079132 | Time = 31s
Step 178000 | Order = 0.077071743265157686 | Time = 32s
Step 179000 | Order = 0.049154765394441073 | Time = 32s
Step 180000 | Order = 0.046141651855304479 | Time = 32s
Step 181000 | Order = 0.06695540507972883 | Time = 32s
Step 182000 | Order = 0.030581875445072518 | Time = 32s
Step 183000 | Order = 0.027043543900960223 | Time = 33s
Step 184000 | Order = 0.070941329052876964 | Time = 33s
Step 185000 | Order = 0.10555373086146265 | Time = 33s
Step 186000 | Order = 0.064449616468728405 | Time = 33s
Step 187000 | Order = 0.063722645349125112 | Time = 33s
Step 188000 | Order = 0.031015388868501925 | Time = 33s
Step 189000 | Order = 0.024870049895011757 | Time = 34s
Step 190000 | Order = 0.028587900606139253 | Time = 34s
Step 191000 | Order = 0.081498346081541495 | Time = 34s
Step 192000 | Order = 0.020347723477049919 | Time = 34s
Step 193000 | Order = 0.034555901820613626 | Time = 34s
Step 194000 | Order = 0.006903599680506042 | Time = 34s
Step 195000 | Order = 0.01482396957546522 | Time = 35s
Step 196000 | Order = 0.063138860661261856 | Time = 35s
Step 197000 | Order = 0.10857351819487325 | Time = 35s
Step 198000 | Order = 0.10395216521575697 | Time = 35s
Step 199000 | Order = 0.053183762399626265 | Time = 35s
Step 200000 | Order = 0.042253112060608458 | Time = 36s
Step 201000 | Order = 0.015804527171056293 | Time = 36s
Step 202000 | Order = 0.1066973697293962 | Time = 36s
Step 203000 | Order = 0.04022439075305756 | Time = 36s
Step 204000 | Order = 0.033575192284834854 | Time = 36s
Step 205000 | Order = 0.071537037119979288 | Time = 36s
Step 206000 | Order = 0.042168941725530228 | Time = 37s
Step 207000 | Order = 0.045058277687392422 | Time = 37s
Step 208000 | Order = 0.03497976262896834 | Time = 37s
Step 209000 | Order = 0.044551787425892143 | Time = 37s
Step 210000 | Order = 0.01927593778510692 | Time = 37s
Step 211000 | Order = 0.041268800741031439 | Time = 38s
Step 212000 | Order = 0.079266061199326138 | Time = 38s
Step 213000 | Order = 0.045685257357408478 | Time = 38s
Step 214000 | Order = 0.067022048905221815 | Time = 38s
Step 215000 | Order = 0.088982795279771973 | Time = 38s
Step 216000 | Order = 0.01191420425785358 | Time = 38s
Step 217000 | Order = 0.034488538583762406 | Time = 39s
Step 218000 | Order = 0.099404915057623236 | Time = 39s
Step 219000 | Order = 0.046100443767035107 | Time = 39s
Step 220000 | Order = 0.027961834179506897 | Time = 39s
Step 221000 | Order = 0.085426535200287076 | Time = 39s
Step 222000 | Order = 0.060066340269892673 | Time = 40s
Step 223000 | Order = 0.099680910949895937 | Time = 40s
Step 224000 | Order = 0.032647429328359498 | Time = 40s
Step 225000 | Order = 0.065310476023132072 | Time = 40s
Step 226000 | Order = 0.035263023827057829 | Time = 40s
Step 227000 | Order = 0.039165307092403845 | Time = 40s
Step 228000 | Order = 0.095970707615880377 | Time = 41s
Step 229000 | Order = 0.058832159698561412 | Time = 41s
Step 230000 | Order = 0.049103426613020688 | Time = 41s
Step 231000 | Order = 0.026758154178621946 | Time = 41s
Step 232000 | Order = 0.06754944219161578 | Time = 41s
Step 233000 | Order = 0.019169886370414991 | Time = 42s
Step 234000 | Order = 0.057914200170560426 | Time = 42s
Step 235000 | Order = 0.10780822315215427 | Time = 42s
Step 236000 | Order = 0.040427958501715967 | Time = 42s
Step 237000 | Order = 0.038169286047712012 | Time = 42s
Step 238000 | Order = 0.040060965443143151 | Time = 42s
Step 239000 | Order = 0.037916267688310037 | Time = 43s
Step 240000 | Order = 0.047365469669283594 | Time = 43s
Step 241000 | Order = 0.044286821443474469 | Time = 43s
Step 242000 | Order = 0.014232350831514402 | Time = 43s
Step 243000 | Order = 0.037341491539414816 | Time = 43s
Step 244000 | Order = 0.056019517515237226 | Time = 43s
Step 245000 | Order = 0.049608234674188081 | Time = 44s
Step 246000 | Order = 0.015365833878498403 | Time = 44s
Step 247000 | Order = 0.091930433821196852 | Time = 44s
Step 248000 | Order = 0.021130052171058324 | Time = 44s
Step 249000 | Order = 0.016100538577500111 | Time = 44s
Step 250000 | Order = 0.051846600037984601 | Time = 45s
Step 251000 | Order = 0.065206612531591268 | Time = 45s
Step 252000 | Order = 0.054906462784333344 | Time = 45s
Step 253000 | Order = 0.014175410128377799 | Time = 45s
Step 254000 | Order = 0.028571902497934513 | Time = 45s
Step 255000 | Order = 0.057391760372388023 | Time = 45s
Step 256000 | Order = 0.025478230416695002 | Time = 46s
Step 257000 | Order = 0.065899413254523836 | Time = 46s
Step 258000 | Order = 0.054370685737511151 | Time = 46s
Step 259000 | Order = 0.065656177899198365 | Time = 46s
Step 260000 | Order = 0.02960314567469885 | Time = 46s
Step 261000 | Order = 0.032193554368445718 | Time = 47s
Step 262000 | Order = 0.017402618372290894 | Time = 47s
Step 263000 | Order = 0.02043688446869683 | Time = 47s
Step 264000 | Order = 0.0027428076168156223 | Time = 47s
Step 265000 | Order = 0.016428133788476358 | Time = 47s
Step 266000 | Order = 0.086149280992274091 | Time = 47s
Step 267000 | Order = 0.059225996078546506 | Time = 48s
Step 268000 | Order = 0.051040810373845953 | Time = 48s
Step 269000 | Order = 0.094473236733711718 | Time = 48s
Step 270000 | Order = 0.0064612907224404041 | Time = 48s
Step 271000 | Order = 0.02234876544408693 | Time = 48s
Step 272000 | Order = 0.066504508266528525 | Time = 49s
Step 273000 | Order = 0.041727300706978714 | Time = 49s
Step 274000 | Order = 0.075012125807591798 | Time = 49s
Step 275000 | Order = 0.024540554830314362 | Time = 49s
Step 276000 | Order = 0.06057534847774073 | Time = 49s
Step 277000 | Order = 0.06326683449389818 | Time = 49s
Step 278000 | Order = 0.052650356581293328 | Time = 50s
Step 279000 | Order = 0.044977389817065547 | Time = 50s
Step 280000 | Order = 0.10626190711716287 | Time = 50s
Step 281000 | Order = 0.053911942712720769 | Time = 50s
Step 282000 | Order = 0.032646524921245167 | Time = 50s
Step 283000 | Order = 0.035649882416902541 | Time = 51s
Step 284000 | Order = 0.054392264468705286 | Time = 51s
Step 285000 | Order = 0.083514939849892222 | Time = 51s
Step 286000 | Order = 0.045927901227845111 | Time = 51s
Step 287000 | Order = 0.069851192698484527 | Time = 51s
Step 288000 | Order = 0.039977575250624411 | Time = 51s
Step 289000 | Order = 0.045808906833873092 | Time = 52s
Step 290000 | Order = 0.066950409801235011 | Time = 52s
Step 291000 | Order = 0.0030460464065955374 | Time = 52s
Step 292000 | Order = 0.073181230857264093 | Time = 52s
Step 293000 | Order = 0.016326202634620705 | Time = 52s
Step 294000 | Order = 0.1076245312927834 | Time = 53s
Step 295000 | Order = 0.035217540269502988 | Time = 53s
Step 296000 | Order = 0.0096741236029063964 | Time = 53s
Step 297000 | Order = 0.056377281906617387 | Time = 53s
Step 298000 | Order = 0.046371698504706405 | Time = 53s
Step 299000 | Order = 0.034623801830664727 | Time = 53s
Step 300000 | Order = 0.10017352944785955 | Time = 54s
Step 301000 | Order = 0.049220747723981599 | Time = 54s
Step 302000 | Order = 0.055505444854525507 | Time = 54s
Step 303000 | Order = 0.04082459111332442 | Time = 54s
Step 304000 | Order = 0.042492310165941641 | Time = 54s
Step 305000 | Order = 0.12029084364548014 | Time = 54s
Step 306000 | Order = 0.022504376615051249 | Time = 55s
Step 307000 | Order = 0.036974825530751258 | Time = 55s
Step 308000 | Order = 0.014508629367301532 | Time = 55s
Step 309000 | Order = 0.042533510192756155 | Time = 55s
Step 310000 | Order = 0.033828796632132008 | Time = 55s
Step 311000 | Order = 0.044068436347462464 | Time = 56s
Step 312000 | Order = 0.025670509027761891 | Time = 56s
Step 313000 | Order = 0.023493079264494003 | Time = 56s
Step 314000 | Order = 0.059094675384516918 | Time = 56s
Step 315000 | Order = 0.030292323040884951 | Time = 56s
Step 316000 | Order = 0.052665756071558996 | Time = 56s
Step 317000 | Order = 0.063160654060817487 | Time = 57s
Step 318000 | Order = 0.08995591972856179 | Time = 57s
Step 319000 | Order = 0.010335878943124569 | Time = 57s
Step 320000 | Order = 0.083370480271582087 | Time = 57s
Step 321000 | Order = 0.058078402026129947 | Time = 57s
Step 322000 | Order = 0.018178044059207671 | Time = 58s
Step 323000 | Order = 0.032391267029514108 | Time = 58s
Step 324000 | Order = 0.018004408953402676 | Time = 58s
Step 325000 | Order = 0.040048947715362868 | Time = 58s
Step 326000 | Order = 0.057758213739218765 | Time = 58s
Step 327000 | Order = 0.026688205733907486 | Time = 58s
Step 328000 | Order = 0.10825815284732959 | Time = 59s
Step 329000 | Order = 0.022501566894006862 | Time = 59s
Step 330000 | Order = 0.032233647064116626 | Time = 59s
Step 331000 | Order = 0.091494616051158648 | Time = 59s
Step 332000 | Order = 0.035755591691752707 | Time = 59s
Step 333000 | Order = 0.071940758511107136 | Time = 60s
Step 334000 | Order = 0.039687766930637053 | Time = 60s
Step 335000 | Order = 0.025040613450014234 | Time = 60s
Step 336000 | Order = 0.071611529183419953 | Time = 60s
Step 337000 | Order = 0.036560683369930874 | Time = 60s
Step 338000 | Order = 0.014170898043867812 | Time = 60s
Step 339000 | Order = 0.092359208788527936 | Time = 61s
Step 340000 | Order = 0.048391691455300666 | Time = 61s
Step 341000 | Order = 0.024361925206654422 | Time = 61s
Step 342000 | Order = 0.060244575007874661 | Time = 61s
Step 343000 | Order = 0.028421620355202661 | Time = 61s
Step 344000 | Order = 0.041788252968908771 | Time = 62s
Step 345000 | Order = 0.072911804348622322 | Time = 62s
Step 346000 | Order = 0.095119520042146813 | Time = 62s
Step 347000 | Order = 0.045831577204464839 | Time = 62s
Step 348000 | Order = 0.04266417472028302 | Time = 62s
Step 349000 | Order = 0.074803699005549812 | Time = 62s
Step 350000 | Order = 0.031356875892792367 | Time = 63s
Step 351000 | Order = 0.018974354123816137 | Time = 63s
Step 352000 | Order = 0.072049003838555864 | Time = 63s
Step 353000 | Order = 0.080809202658554874 | Time = 63s
Step 354000 | Order = 0.037337733119895258 | Time = 63s
Step 355000 | Order = 0.057179194634205538 | Time = 63s
Step 356000 | Order = 0.062589227979480466 | Time = 64s
Step 357000 | Order = 0.04899340898489582 | Time = 64s
Step 358000 | Order = 0.019938905157144651 | Time = 64s
Step 359000 | Order = 0.095788613070009215 | Time = 64s
Step 360000 | Order = 0.091840920272099627 | Time = 64s
Step 361000 | Order = 0.053400394782726956 | Time = 65s
Step 362000 | Order = 0.069772461874341038 | Time = 65s
Step 363000 | Order = 0.062588321709007119 | Time = 65s
Step 364000 | Order = 0.017981009716366635 | Time = 65s
Step 365000 | Order = 0.07499264555342329 | Time = 65s
Step 366000 | Order = 0.088578178351696873 | Time = 65s
Step 367000 | Order = 0.041879199217829635 | Time = 66s
Step 368000 | Order = 0.031080082730266967 | Time = 66s
Step 369000 | Order = 0.044741426181775325 | Time = 66s
Step 370000 | Order = 0.057168882230516443 | Time = 66s
Step 371000 | Order = 0.022963211458590781 | Time = 66s
Step 372000 | Order = 0.074724583033616052 | Time = 67s
Step 373000 | Order = 0.045528673994159906 | Time = 67s
Step 374000 | Order = 0.047387977604267294 | Time = 67s
Step 375000 | Order = 0.10405533941652029 | Time = 67s
Step 376000 | Order = 0.022450900923699554 | Time = 67s
Step 377000 | Order = 0.060478050883949738 | Time = 67s
Step 378000 | Order = 0.05726175906705664 | Time = 68s
Step 379000 | Order = 0.039143918600956576 | Time = 68s
Step 380000 | Order = 0.060750186736411867 | Time = 68s
Step 381000 | Order = 0.024512069016491968 | Time = 68s
Step 382000 | Order = 0.082585308215910119 | Time = 68s
Step 383000 | Order = 0.080915164482412122 | Time = 69s
Step 384000 | Order = 0.063796970672186717 | Time = 69s
Step 385000 | Order = 0.052519895599238101 | Time = 69s
Step 386000 | Order = 0.039855189246637446 | Time = 69s
Step 387000 | Order = 0.01828957596342027 | Time = 69s
Step 388000 | Order = 0.035432904636480522 | Time = 69s
Step 389000 | Order = 0.026125304522343018 | Time = 70s
Step 390000 | Order = 0.062531671695727736 | Time = 70s
Step 391000 | Order = 0.083210612123095357 | Time = 70s
Step 392000 | Order = 0.021281461139216962 | Time = 70s
Step 393000 | Order = 0.08073171227413678 | Time = 70s
Step 394000 | Order = 0.026450254241649807 | Time = 71s
Step 395000 | Order = 0.064034980696185254 | Time = 71s
Step 396000 | Order = 0.047678088235021954 | Time = 71s
Step 397000 | Order = 0.019529100907527054 | Time = 71s
Step 398000 | Order = 0.050139352069129617 | Time = 71s
Step 399000 | Order = 0.0044543952344335497 | Time = 71s
Step 400000 | Order = 0.055219933990890341 | Time = 72s
Step 401000 | Order = 0.059164257555407614 | Time = 72s
Step 402000 | Order = 0.057935102026978033 | Time = 72s
Step 403000 | Order = 0.083873264362688951 | Time = 72s
Step 404000 | Order = 0.010832904960093507 | Time = 72s
Step 405000 | Order = 0.018853852223754245 | Time = 72s
Step 406000 | Order = 0.020070747280040518 | Time = 73s
Step 407000 | Order = 0.030810142202902263 | Time = 73s
Step 408000 | Order = 0.026017289243628831 | Time = 73s
Step 409000 | Order = 0.067682114421901154 | Time = 73s
Step 410000 | Order = 0.024179961690888294 | Time = 73s
Step 411000 | Order = 0.025037410717200354 | Time = 74s
Step 412000 | Order = 0.0132072848812534 | Time = 74s
Step 413000 | Order = 0.039396564451673652 | Time = 74s
Step 414000 | Order = 0.06623457919107939 | Time = 74s
Step 415000 | Order = 0.056722593530423887 | Time = 74s
Step 416000 | Order = 0.047978550995745571 | Time = 74s
Step 417000 | Order = 0.041155221924165444 | Time = 75s
Step 418000 | Order = 0.047890274168335398 | Time = 75s
Step 419000 | Order = 0.052242136115201586 | Time = 75s
Step 420000 | Order = 0.02352553515899641 | Time = 75s
Step 421000 | Order = 0.03834466662211785 | Time = 75s
Step 422000 | Order = 0.038318786812895148 | Time = 76s
Step 423000 | Order = 0.036777329345374601 | Time = 76s
Step 424000 | Order = 0.022766605930576875 | Time = 76s
Step 425000 | Order = 0.017498451129728049 | Time = 76s
Step 426000 | Order = 0.0072076007708501266 | Time = 76s
Step 427000 | Order = 0.029243670073171517 | Time = 76s
Step 428000 | Order = 0.058295082005100446 | Time = 77s
Step 429000 | Order = 0.054807829614551454 | Time = 77s
Step 430000 | Order = 0.038190568205973191 | Time = 77s
Step 431000 | Order = 0.075776413103811766 | Time = 77s
Step 432000 | Order = 0.041374551020829459 | Time = 77s
Step 433000 | Order = 0.050212814405222364 | Time = 78s
Step 434000 | Order = 0.080962383543041735 | Time = 78s
Step 435000 | Order = 0.081151954693041747 | Time = 78s
Step 436000 | Order = 0.050959453654816168 | Time = 78s
Step 437000 | Order = 0.028358648056527134 | Time = 78s
Step 438000 | Order = 0.057498543993488908 | Time = 78s
Step 439000 | Order = 0.028481123045815449 | Time = 79s
Step 440000 | Order = 0.094163643862160043 | Time = 79s
Step 441000 | Order = 0.018349509185076641 | Time = 79s
Step 442000 | Order = 0.026744848206852363 | Time = 79s
Step 443000 | Order = 0.034008384926999813 | Time = 79s
Step 444000 | Order = 0.026597483238248419 | Time = 80s
Step 445000 | Order = 0.070283288728537896 | Time = 80s
Step 446000 | Order = 0.022669218493228404 | Time = 80s
Step 447000 | Order = 0.01593787081278095 | Time = 80s
Step 448000 | Order = 0.036629029823467614 | Time = 80s
Step 449000 | Order = 0.082278913744113238 | Time = 80s
Step 450000 | Order = 0.074469157656498045 | Time = 81s
Step 451000 | Order = 0.034122692341934296 | Time = 81s
Step 452000 | Order = 0.084265035382565787 | Time = 81s
Step 453000 | Order = 0.034942967992969039 | Time = 81s
Step 454000 | Order = 0.033839706883686954 | Time = 81s
Step 455000 | Order = 0.03434310037134336 | Time = 82s
Step 456000 | Order = 0.0086049147488628467 | Time = 82s
Step 457000 | Order = 0.047565029627550243 | Time = 82s
Step 458000 | Order = 0.040486987157089212 | Time = 82s
Step 459000 | Order = 0.0077023754058066643 | Time = 82s
Step 460000 | Order = 0.0066655617315792446 | Time = 82s
Step 461000 | Order = 0.043573785326801021 | Time = 83s
Step 462000 | Order = 0.027388036064134497 | Time = 83s
Step 463000 | Order = 0.037094192345784656 | Time = 83s
Step 464000 | Order = 0.018471200958725915 | Time = 83s
Step 465000 | Order = 0.044436204483734948 | Time = 83s
Step 466000 | Order = 0.08216317565175249 | Time = 83s
Step 467000 | Order = 0.03203556743418419 | Time = 84s
Step 468000 | Order = 0.024140320320751547 | Time = 84s
Step 469000 | Order = 0.046065065320882392 | Time = 84s
Step 470000 | Order = 0.070778120689469523 | Time = 84s
Step 471000 | Order = 0.034590791688802622 | Time = 84s
Step 472000 | Order = 0.018824152368067431 | Time = 85s
Step 473000 | Order = 0.078006701089693903 | Time = 85s
Step 474000 | Order = 0.035916383141819191 | Time = 85s
Step 475000 | Order = 0.045186644061596247 | Time = 85s
Step 476000 | Order = 0.02829548656768922 | Time = 85s
Step 477000 | Order = 0.011389209317087893 | Time = 85s
Step 478000 | Order = 0.046773125558747797 | Time = 86s
Step 479000 | Order = 0.060119261784989608 | Time = 86s
Step 480000 | Order = 0.068604936188363469 | Time = 86s
Step 481000 | Order = 0.024284122563916658 | Time = 86s
Step 482000 | Order = 0.059254842559659057 | Time = 86s
Step 483000 | Order = 0.030717805356318191 | Time = 87s
Step 484000 | Order = 0.032134660926963023 | Time = 87s
Step 485000 | Order = 0.039387687456408693 | Time = 87s
Step 486000 | Order = 0.080743937597395565 | Time = 87s
Step 487000 | Order = 0.064822230496893354 | Time = 87s
Step 488000 | Order = 0.069088641885144186 | Time = 87s
Step 489000 | Order = 0.051844268157344518 | Time = 88s
Step 490000 | Order = 0.046684316885353502 | Time = 88s
Step 491000 | Order = 0.097739122005353896 | Time = 88s
Step 492000 | Order = 0.069633834184790133 | Time = 88s
Step 493000 | Order = 0.069081277496095439 | Time = 88s
Step 494000 | Order = 0.051048951230992921 | Time = 89s
Step 495000 | Order = 0.0054687617761076121 | Time = 89s
