Simulation #0, Parameters: eta = 0.813919 | rho = 0.382139 | v0 = 0.113207s
Step 0 | Order = 0.011128970727161874 | Time = 0s
Step 1000 | Order = 0.020825456397743077 | Time = 2s
Step 2000 | Order = 0.018752394825531867 | Time = 2s
Step 3000 | Order = 0.014547273232230391 | Time = 2s
Step 4000 | Order = 0.0065256330170483084 | Time = 3s
Step 5000 | Order = 0.011542476552974187 | Time = 3s
Step 6000 | Order = 0.0066552371766729068 | Time = 4s
Step 7000 | Order = 0.0049963051948596201 | Time = 4s
Step 8000 | Order = 0.0057210430930151133 | Time = 5s
Step 9000 | Order = 0.0247466375234923 | Time = 5s
Step 10000 | Order = 0.00056905303904339387 | Time = 6s
Step 11000 | Order = 0.0060198372355223656 | Time = 6s
Step 12000 | Order = 0.007909297868826045 | Time = 7s
Step 13000 | Order = 0.022012853224121554 | Time = 7s
Step 14000 | Order = 0.0084121467092565239 | Time = 7s
Step 15000 | Order = 0.027287883439809795 | Time = 8s
Step 16000 | Order = 0.0089326059818724667 | Time = 8s
Step 17000 | Order = 0.0052011792381057662 | Time = 9s
Step 18000 | Order = 0.014745987584423912 | Time = 9s
Step 19000 | Order = 0.014259192342769539 | Time = 10s
Step 20000 | Order = 0.020999785711970236 | Time = 10s
Step 21000 | Order = 0.016910624693137689 | Time = 11s
Step 22000 | Order = 0.010959596570420362 | Time = 11s
Step 23000 | Order = 0.010740892711272548 | Time = 11s
Step 24000 | Order = 0.0081767700227166826 | Time = 12s
Step 25000 | Order = 0.0094246735526037316 | Time = 12s
Step 26000 | Order = 0.017989055691521302 | Time = 13s
Step 27000 | Order = 0.0084537602346800005 | Time = 13s
Step 28000 | Order = 0.012295449999929285 | Time = 14s
Step 29000 | Order = 0.010088103716385558 | Time = 14s
Step 30000 | Order = 0.005983891671928955 | Time = 15s
Step 31000 | Order = 0.014262531087134041 | Time = 15s
Step 32000 | Order = 0.016833872597846789 | Time = 15s
Step 33000 | Order = 0.0082339457445951107 | Time = 16s
Step 34000 | Order = 0.0085318151002479227 | Time = 16s
Step 35000 | Order = 0.0099797557320395573 | Time = 17s
Step 36000 | Order = 0.006935876988946087 | Time = 17s
Step 37000 | Order = 0.0095697436623809438 | Time = 18s
Step 38000 | Order = 0.011863372923784636 | Time = 18s
Step 39000 | Order = 0.010079900781073988 | Time = 19s
Step 40000 | Order = 0.0058968599823580516 | Time = 19s
Step 41000 | Order = 0.015449484128022226 | Time = 20s
Step 42000 | Order = 0.010049315100359862 | Time = 20s
Step 43000 | Order = 0.00067633990881875829 | Time = 20s
Step 44000 | Order = 0.0059976771377442803 | Time = 21s
Step 45000 | Order = 0.018482702029383694 | Time = 21s
Step 46000 | Order = 0.022594908602389958 | Time = 22s
Step 47000 | Order = 0.015044047964765201 | Time = 22s
Step 48000 | Order = 0.025066774473544922 | Time = 23s
Step 49000 | Order = 0.011828425501099402 | Time = 23s
Step 50000 | Order = 0.035324393711298377 | Time = 24s
Step 51000 | Order = 0.013771535570006852 | Time = 24s
Step 52000 | Order = 0.013097814721716517 | Time = 25s
Step 53000 | Order = 0.014576557462653041 | Time = 25s
Step 54000 | Order = 0.016329811066877382 | Time = 26s
