Simulation #132, Parameters: eta = 0.957663 | rho = 0.205192 | v0 = 0.0486612s
Step 65000 | Order = 0.0096230095770589857 | Time = 15s
Step 66000 | Order = 0.0046061913636906678 | Time = 15s
Step 67000 | Order = 0.016651557788453546 | Time = 16s
Step 68000 | Order = 0.016784299100966477 | Time = 16s
Step 69000 | Order = 0.025627238712366489 | Time = 16s
Step 70000 | Order = 0.015826773659877263 | Time = 16s
Step 71000 | Order = 0.0083486952089209549 | Time = 17s
Step 72000 | Order = 0.01532326905019132 | Time = 17s
Step 73000 | Order = 0.019946212902378711 | Time = 17s
Step 74000 | Order = 0.024370822103335618 | Time = 17s
Step 75000 | Order = 0.013528864777380203 | Time = 17s
Step 76000 | Order = 0.026459227488079849 | Time = 18s
Step 77000 | Order = 0.014323962713417588 | Time = 18s
Step 78000 | Order = 0.019289946419662335 | Time = 18s
Step 79000 | Order = 0.010211150982126268 | Time = 18s
Step 80000 | Order = 0.011410752451975953 | Time = 19s
Step 81000 | Order = 0.023396174173877245 | Time = 19s
Step 82000 | Order = 0.0025205932401289027 | Time = 19s
Step 83000 | Order = 0.011005181537553052 | Time = 19s
Step 84000 | Order = 0.012923445382508508 | Time = 19s
Step 85000 | Order = 0.018739821706024267 | Time = 20s
Step 86000 | Order = 0.012803571262670824 | Time = 20s
Step 87000 | Order = 0.026551729748586189 | Time = 20s
Step 88000 | Order = 0.016331420399873599 | Time = 20s
Step 89000 | Order = 0.01159725512672646 | Time = 21s
Step 90000 | Order = 0.010546238562385665 | Time = 21s
Step 91000 | Order = 0.012801170142361207 | Time = 21s
Step 92000 | Order = 0.027157743988890096 | Time = 21s
Step 93000 | Order = 0.0152187128506374 | Time = 22s
Step 94000 | Order = 0.013981242221077871 | Time = 22s
Step 95000 | Order = 0.019017744362633711 | Time = 22s
Step 96000 | Order = 0.026364836044992776 | Time = 22s
Step 97000 | Order = 0.010371660553350141 | Time = 22s
Step 98000 | Order = 0.031609195437566837 | Time = 23s
Step 99000 | Order = 0.0077298743274147553 | Time = 23s
Step 100000 | Order = 0.018584645134432823 | Time = 23s
Step 101000 | Order = 0.010685146955426604 | Time = 24s
Step 102000 | Order = 0.020127080230521413 | Time = 24s
Step 103000 | Order = 0.027057330756142476 | Time = 24s
Step 104000 | Order = 0.0043787042431672725 | Time = 24s
Step 105000 | Order = 0.010092585533870003 | Time = 25s
Step 106000 | Order = 0.022058060924529655 | Time = 25s
Step 107000 | Order = 0.015818239942934357 | Time = 25s
Step 108000 | Order = 0.012524822947071218 | Time = 25s
Step 109000 | Order = 0.011444876028628252 | Time = 26s
Step 110000 | Order = 0.0046782506143763815 | Time = 26s
Step 111000 | Order = 0.004430806486015515 | Time = 26s
Step 112000 | Order = 0.0027512495466169894 | Time = 26s
Step 113000 | Order = 0.0063497218907706387 | Time = 26s
Step 114000 | Order = 0.0079171515066672055 | Time = 27s
Step 115000 | Order = 0.015599232518553453 | Time = 27s
Step 116000 | Order = 0.026831216583129324 | Time = 27s
Step 117000 | Order = 0.0095425594992908421 | Time = 27s
Step 118000 | Order = 0.0057301659591588562 | Time = 28s
Step 119000 | Order = 0.014588299886339411 | Time = 28s
Step 120000 | Order = 0.029114034519036294 | Time = 28s
Step 121000 | Order = 0.0084209434736166721 | Time = 28s
Step 122000 | Order = 0.025515446429763666 | Time = 28s
Step 123000 | Order = 0.0082940724105511777 | Time = 29s
Step 124000 | Order = 0.017310523524231045 | Time = 29s
Step 125000 | Order = 0.016907680410302897 | Time = 29s
Step 126000 | Order = 0.0054946629850185936 | Time = 29s
Step 127000 | Order = 0.014613127024097413 | Time = 30s
Step 128000 | Order = 0.0072642572146567694 | Time = 30s
Step 129000 | Order = 0.012991498548268404 | Time = 30s
Step 130000 | Order = 0.022502938144198271 | Time = 30s
Step 131000 | Order = 0.031168937620704024 | Time = 30s
Step 132000 | Order = 0.031080806610995 | Time = 31s
Step 133000 | Order = 0.015368953815061936 | Time = 31s
Step 134000 | Order = 0.011502642961867723 | Time = 31s
Step 135000 | Order = 0.0068297367924188947 | Time = 31s
Step 136000 | Order = 0.032832395511790437 | Time = 32s
Step 137000 | Order = 0.0049686115046203502 | Time = 32s
Step 138000 | Order = 0.012817759396420445 | Time = 32s
Step 139000 | Order = 0.0015584567614380289 | Time = 32s
Step 140000 | Order = 0.02310408297896847 | Time = 32s
Step 141000 | Order = 0.006475211269216222 | Time = 33s
Step 142000 | Order = 0.011358543617613589 | Time = 33s
Step 143000 | Order = 0.010644387153622479 | Time = 33s
Step 144000 | Order = 0.026283754245135075 | Time = 33s
Step 145000 | Order = 0.0061936126845711509 | Time = 34s
Step 146000 | Order = 0.0095795610574539621 | Time = 34s
Step 147000 | Order = 0.015581399606587776 | Time = 34s
Step 148000 | Order = 0.0083377393264086642 | Time = 34s
Step 149000 | Order = 0.0080244840022623259 | Time = 35s
Step 150000 | Order = 0.0056412842780107627 | Time = 35s
Step 151000 | Order = 0.012556033554597907 | Time = 36s
Step 152000 | Order = 0.014566893959947098 | Time = 36s
Step 153000 | Order = 0.0038963573925074628 | Time = 36s
Step 154000 | Order = 0.008266311717955133 | Time = 37s
Step 155000 | Order = 0.026995008645987209 | Time = 37s
Step 156000 | Order = 0.035106174877066812 | Time = 37s
Step 157000 | Order = 0.014364370768136216 | Time = 37s
Step 158000 | Order = 0.021524959205915056 | Time = 37s
Step 159000 | Order = 0.020356955089826999 | Time = 38s
Step 160000 | Order = 0.010504592796001416 | Time = 38s
Step 161000 | Order = 0.017312102842311043 | Time = 38s
Step 162000 | Order = 0.010587154675154973 | Time = 38s
Step 163000 | Order = 0.008340884055183637 | Time = 39s
Step 164000 | Order = 0.0034275341548191075 | Time = 39s
Step 165000 | Order = 0.016709476317831751 | Time = 39s
Step 166000 | Order = 0.020887762601832272 | Time = 39s
Step 167000 | Order = 0.010045767274479398 | Time = 39s
Step 168000 | Order = 0.022486230039304497 | Time = 40s
Step 169000 | Order = 0.010421968540673095 | Time = 40s
Step 170000 | Order = 0.020929587512153926 | Time = 40s
Step 171000 | Order = 0.012960576054877907 | Time = 40s
Step 172000 | Order = 0.0062236585077718107 | Time = 41s
Step 173000 | Order = 0.011455049591733041 | Time = 41s
Step 174000 | Order = 0.01824297527197399 | Time = 41s
Step 175000 | Order = 0.0099733450537898439 | Time = 41s
Step 176000 | Order = 0.0046256684100249431 | Time = 41s
Step 177000 | Order = 0.016768332539056064 | Time = 42s
Step 178000 | Order = 0.015003124499614185 | Time = 42s
Step 179000 | Order = 0.012850174707157663 | Time = 42s
Step 180000 | Order = 0.0085953628647832576 | Time = 42s
Step 181000 | Order = 0.011171424300346818 | Time = 43s
Step 182000 | Order = 0.013999266756112601 | Time = 43s
Step 183000 | Order = 0.0065458007549055652 | Time = 43s
Step 184000 | Order = 0.0083361504667093956 | Time = 43s
Step 185000 | Order = 0.0093554223585594013 | Time = 43s
Step 186000 | Order = 0.015384340654385585 | Time = 44s
Step 187000 | Order = 0.021426520170107943 | Time = 44s
Step 188000 | Order = 0.010504394719370928 | Time = 44s
Step 189000 | Order = 0.017679551013172336 | Time = 44s
Step 190000 | Order = 0.016788139580273965 | Time = 45s
Step 191000 | Order = 0.0076767343435178914 | Time = 45s
Step 192000 | Order = 0.013316179983511593 | Time = 45s
Step 193000 | Order = 0.010344666297427134 | Time = 45s
Step 194000 | Order = 0.012717053373997719 | Time = 45s
Step 195000 | Order = 0.0020351962843054025 | Time = 46s
Step 196000 | Order = 0.012890075500790668 | Time = 46s
Step 197000 | Order = 0.027237056375448394 | Time = 46s
Step 198000 | Order = 0.015428302327467169 | Time = 46s
Step 199000 | Order = 0.0084469786760227959 | Time = 47s
Step 200000 | Order = 0.015108642916899078 | Time = 47s
Step 201000 | Order = 0.0094873745253705264 | Time = 48s
Step 202000 | Order = 0.019074249800071771 | Time = 48s
Step 203000 | Order = 0.021826520790822146 | Time = 48s
Step 204000 | Order = 0.026439059238266033 | Time = 49s
Step 205000 | Order = 0.0070359063606767443 | Time = 49s
Step 206000 | Order = 0.020080034003161006 | Time = 49s
Step 207000 | Order = 0.0028912083483294219 | Time = 49s
Step 208000 | Order = 0.013702536649884776 | Time = 49s
Step 209000 | Order = 0.0075633187387894076 | Time = 50s
Step 210000 | Order = 0.009523700691759087 | Time = 50s
Step 211000 | Order = 0.013855953723963331 | Time = 50s
Step 212000 | Order = 0.0094657444314963004 | Time = 50s
Step 213000 | Order = 0.023517265821132758 | Time = 51s
Step 214000 | Order = 0.012584387427309232 | Time = 51s
Step 215000 | Order = 0.011060682715974234 | Time = 51s
Step 216000 | Order = 0.015927443868989456 | Time = 51s
Step 217000 | Order = 0.036923908444008072 | Time = 51s
Step 218000 | Order = 0.0094471188203200281 | Time = 52s
Step 219000 | Order = 0.018705905531337899 | Time = 52s
Step 220000 | Order = 0.013544800734414551 | Time = 52s
Step 221000 | Order = 0.010281596077282703 | Time = 52s
Step 222000 | Order = 0.011536575921043971 | Time = 52s
Step 223000 | Order = 0.021249853598322783 | Time = 53s
Step 224000 | Order = 0.013751477486205504 | Time = 53s
Step 225000 | Order = 0.0073080503856663166 | Time = 53s
Step 226000 | Order = 0.012489926019202522 | Time = 53s
Step 227000 | Order = 0.024404670120163816 | Time = 54s
Step 228000 | Order = 0.011930559707567453 | Time = 54s
Step 229000 | Order = 0.027547219668933722 | Time = 54s
Step 230000 | Order = 0.014933604380105756 | Time = 54s
Step 231000 | Order = 0.009385935475337337 | Time = 54s
Step 232000 | Order = 0.009279327956978339 | Time = 55s
Step 233000 | Order = 0.017897978158799632 | Time = 55s
Step 234000 | Order = 0.020023363424099976 | Time = 55s
Step 235000 | Order = 0.016192051216453441 | Time = 55s
Step 236000 | Order = 0.024867098128660774 | Time = 56s
Step 237000 | Order = 0.013210098876240053 | Time = 56s
Step 238000 | Order = 0.009949398455240498 | Time = 56s
Step 239000 | Order = 0.019776735039868674 | Time = 56s
Step 240000 | Order = 0.017051325258456082 | Time = 56s
Step 241000 | Order = 0.0048247664850392226 | Time = 57s
Step 242000 | Order = 0.01032870912020112 | Time = 57s
Step 243000 | Order = 0.0027946625959799354 | Time = 57s
Step 244000 | Order = 0.0075274355277868904 | Time = 57s
Step 245000 | Order = 0.029996829424282317 | Time = 58s
Step 246000 | Order = 0.025089829712320124 | Time = 58s
Step 247000 | Order = 0.020424929069560858 | Time = 58s
Step 248000 | Order = 0.012956798799839134 | Time = 58s
Step 249000 | Order = 0.0078034371673440005 | Time = 59s
Step 250000 | Order = 0.0048553958527112464 | Time = 59s
Step 251000 | Order = 0.0024416940203782944 | Time = 60s
Step 252000 | Order = 0.020344143998635676 | Time = 60s
Step 253000 | Order = 0.01721243845514667 | Time = 60s
Step 254000 | Order = 0.011876003263660841 | Time = 61s
Step 255000 | Order = 0.020098356235644717 | Time = 61s
Step 256000 | Order = 0.017895291350163472 | Time = 61s
Step 257000 | Order = 0.011458108075417577 | Time = 61s
Step 258000 | Order = 0.013232757929335502 | Time = 62s
Step 259000 | Order = 0.010019927277866058 | Time = 62s
Step 260000 | Order = 0.0095316199557314643 | Time = 62s
Step 261000 | Order = 0.029582473070873867 | Time = 62s
Step 262000 | Order = 0.020189604955461366 | Time = 62s
Step 263000 | Order = 0.021304473685270772 | Time = 63s
Step 264000 | Order = 0.013738415840637775 | Time = 63s
Step 265000 | Order = 0.011726073164313866 | Time = 63s
Step 266000 | Order = 0.017949794981014774 | Time = 63s
Step 267000 | Order = 0.019495441110429973 | Time = 64s
Step 268000 | Order = 0.011316826341012817 | Time = 64s
Step 269000 | Order = 0.029876418563649896 | Time = 64s
Step 270000 | Order = 0.010729677176115353 | Time = 64s
Step 271000 | Order = 0.020241503565931612 | Time = 64s
Step 272000 | Order = 0.030410201054937983 | Time = 65s
Step 273000 | Order = 0.016359746043836339 | Time = 65s
Step 274000 | Order = 0.013816730208812467 | Time = 65s
Step 275000 | Order = 0.012015548088217119 | Time = 65s
Step 276000 | Order = 0.0023569627274861904 | Time = 66s
Step 277000 | Order = 0.017506165374303634 | Time = 66s
Step 278000 | Order = 0.0093164478734534695 | Time = 66s
Step 279000 | Order = 0.006494618294263294 | Time = 66s
Step 280000 | Order = 0.025986907993203225 | Time = 67s
Step 281000 | Order = 0.010923905000712669 | Time = 67s
Step 282000 | Order = 0.014627159397536017 | Time = 68s
Step 283000 | Order = 0.017270056241639714 | Time = 68s
Step 284000 | Order = 0.014992094655451513 | Time = 68s
Step 285000 | Order = 0.008309786987618209 | Time = 68s
Step 286000 | Order = 0.018219944220346562 | Time = 68s
Step 287000 | Order = 0.03611038049590766 | Time = 69s
Step 288000 | Order = 0.022907814113830215 | Time = 69s
Step 289000 | Order = 0.015802908590354308 | Time = 69s
Step 290000 | Order = 0.024849533735230252 | Time = 69s
Step 291000 | Order = 0.021563678869219068 | Time = 70s
Step 292000 | Order = 0.020532527965071989 | Time = 70s
Step 293000 | Order = 0.010301080499741797 | Time = 70s
Step 294000 | Order = 0.011073107702569191 | Time = 70s
Step 295000 | Order = 0.022753272959247377 | Time = 70s
Step 296000 | Order = 0.022243024179766365 | Time = 71s
Step 297000 | Order = 0.016536017145425699 | Time = 71s
Step 298000 | Order = 0.014723165065301204 | Time = 71s
Step 299000 | Order = 0.020347856294333621 | Time = 71s
Step 300000 | Order = 0.038040916007342718 | Time = 72s
Step 301000 | Order = 0.0085816194607689876 | Time = 74s
Step 302000 | Order = 0.04179433985780448 | Time = 74s
Step 303000 | Order = 0.023039916628355975 | Time = 74s
Step 304000 | Order = 0.013156858233375982 | Time = 74s
Step 305000 | Order = 0.017864390145726695 | Time = 75s
Step 306000 | Order = 0.017107490884734716 | Time = 75s
Step 307000 | Order = 0.021015491721056836 | Time = 75s
Step 308000 | Order = 0.011219715016882644 | Time = 75s
Step 309000 | Order = 0.0092681996255833884 | Time = 76s
Step 310000 | Order = 0.013526167578328108 | Time = 76s
Step 311000 | Order = 0.023874349011202171 | Time = 76s
Step 312000 | Order = 0.021542818070711459 | Time = 76s
Step 313000 | Order = 0.0055221875742210878 | Time = 76s
Step 314000 | Order = 0.0090074135328744986 | Time = 77s
Step 315000 | Order = 0.0058235984759973641 | Time = 77s
Step 316000 | Order = 0.01659190250721879 | Time = 77s
Step 317000 | Order = 0.022661327928456241 | Time = 77s
Step 318000 | Order = 0.019378788208923057 | Time = 78s
Step 319000 | Order = 0.014765158729549437 | Time = 78s
Step 320000 | Order = 0.016683068978338003 | Time = 78s
Step 321000 | Order = 0.013019592778475482 | Time = 78s
Step 322000 | Order = 0.016587499361186506 | Time = 78s
Step 323000 | Order = 0.014255686092812338 | Time = 79s
Step 324000 | Order = 0.01148500195543142 | Time = 79s
Step 325000 | Order = 0.016260740097692027 | Time = 79s
Step 326000 | Order = 0.0085665069872670595 | Time = 79s
Step 327000 | Order = 0.025442309555244423 | Time = 80s
Step 328000 | Order = 0.013463196717942277 | Time = 80s
Step 329000 | Order = 0.029690476550225955 | Time = 80s
Step 330000 | Order = 0.020202049075281957 | Time = 80s
Step 331000 | Order = 0.0044311976528393863 | Time = 80s
Step 332000 | Order = 0.014512821253836988 | Time = 81s
Step 333000 | Order = 0.0088969530612001326 | Time = 81s
Step 334000 | Order = 0.0064592573936808721 | Time = 81s
Step 335000 | Order = 0.016508438322189782 | Time = 81s
Step 336000 | Order = 0.0066555470443320358 | Time = 82s
Step 337000 | Order = 0.012489700712655784 | Time = 82s
Step 338000 | Order = 0.011818237405495067 | Time = 82s
Step 339000 | Order = 0.026948793724390775 | Time = 82s
Step 340000 | Order = 0.02133957078571511 | Time = 82s
Step 341000 | Order = 0.02384681391119059 | Time = 83s
Step 342000 | Order = 0.0094275535594601605 | Time = 83s
Step 343000 | Order = 0.032520963671109793 | Time = 83s
Step 344000 | Order = 0.018865336629074227 | Time = 83s
Step 345000 | Order = 0.0039289684355109161 | Time = 84s
Step 346000 | Order = 0.01375419750854677 | Time = 84s
Step 347000 | Order = 0.033544209997916713 | Time = 84s
Step 348000 | Order = 0.0022348770798461589 | Time = 84s
Step 349000 | Order = 0.0026332401789045004 | Time = 84s
Step 350000 | Order = 0.018207828565134376 | Time = 85s
Step 351000 | Order = 0.018012784600902765 | Time = 85s
Step 352000 | Order = 0.033194401771719902 | Time = 85s
Step 353000 | Order = 0.011362490618345747 | Time = 86s
Step 354000 | Order = 0.0094471574654799578 | Time = 86s
Step 355000 | Order = 0.019847186874932005 | Time = 86s
Step 356000 | Order = 0.006606275357624633 | Time = 86s
Step 357000 | Order = 0.035477385768151126 | Time = 86s
Step 358000 | Order = 0.019713698318496623 | Time = 87s
Step 359000 | Order = 0.010237928476481511 | Time = 87s
Step 360000 | Order = 0.015365398325900767 | Time = 87s
Step 361000 | Order = 0.026565003515787292 | Time = 87s
Step 362000 | Order = 0.018862954534196806 | Time = 88s
Step 363000 | Order = 0.0047797240785260502 | Time = 88s
Step 364000 | Order = 0.020279311654860098 | Time = 88s
Step 365000 | Order = 0.034315066871533684 | Time = 88s
Step 366000 | Order = 0.01323255715591945 | Time = 88s
Step 367000 | Order = 0.013428616557566124 | Time = 89s
Step 368000 | Order = 0.017549133713866377 | Time = 89s
Step 369000 | Order = 0.018047096828481678 | Time = 89s
Step 370000 | Order = 0.0137016899866733 | Time = 89s
Step 371000 | Order = 0.019362343847715926 | Time = 90s
Step 372000 | Order = 0.013455797480452229 | Time = 90s
Step 373000 | Order = 0.011057620126611541 | Time = 90s
Step 374000 | Order = 0.01130369361004587 | Time = 90s
Step 375000 | Order = 0.0072879351984793134 | Time = 90s
Step 376000 | Order = 0.0067493344543208397 | Time = 91s
Step 377000 | Order = 0.0083047874453614952 | Time = 91s
Step 378000 | Order = 0.021232604680328157 | Time = 91s
Step 379000 | Order = 0.020530934059201721 | Time = 91s
Step 380000 | Order = 0.025354901514847487 | Time = 92s
Step 381000 | Order = 0.0098954793176840687 | Time = 92s
Step 382000 | Order = 0.015796079573334662 | Time = 92s
Step 383000 | Order = 0.0078960691078451637 | Time = 92s
Step 384000 | Order = 0.0060474987441329195 | Time = 92s
Step 385000 | Order = 0.021053878062307654 | Time = 93s
Step 386000 | Order = 0.0090707530594966099 | Time = 93s
Step 387000 | Order = 0.019950035400780414 | Time = 93s
Step 388000 | Order = 0.0018986946673477656 | Time = 93s
Step 389000 | Order = 0.017800937570894879 | Time = 94s
Step 390000 | Order = 0.012338540180894829 | Time = 94s
Step 391000 | Order = 0.012507319358461269 | Time = 94s
Step 392000 | Order = 0.0099654706276974189 | Time = 94s
Step 393000 | Order = 0.0268751764985301 | Time = 94s
Step 394000 | Order = 0.016293984877410989 | Time = 95s
Step 395000 | Order = 0.015705319160259329 | Time = 95s
Step 396000 | Order = 0.0059359732532079214 | Time = 95s
Step 397000 | Order = 0.015456247221961006 | Time = 95s
Step 398000 | Order = 0.0107677210660983 | Time = 96s
Step 399000 | Order = 0.011496795357978037 | Time = 96s
Step 400000 | Order = 0.0094763554061878183 | Time = 96s
Step 401000 | Order = 0.028689924757120178 | Time = 96s
Step 402000 | Order = 0.0095794522993959182 | Time = 97s
Step 403000 | Order = 0.0064769201193185383 | Time = 97s
Step 404000 | Order = 0.012043552584517966 | Time = 97s
Step 405000 | Order = 0.0078087889404737168 | Time = 97s
Step 406000 | Order = 0.016903922224556171 | Time = 98s
Step 407000 | Order = 0.0064655307078761541 | Time = 98s
Step 408000 | Order = 0.0090865405182564089 | Time = 98s
Step 409000 | Order = 0.027254879767614877 | Time = 98s
Step 410000 | Order = 0.014845847839846193 | Time = 98s
Step 411000 | Order = 0.026424169599390715 | Time = 99s
Step 412000 | Order = 0.012899817450412169 | Time = 99s
Step 413000 | Order = 0.025867674823931448 | Time = 99s
Step 414000 | Order = 0.0014735340066640364 | Time = 99s
Step 415000 | Order = 0.020749826466678972 | Time = 100s
Step 416000 | Order = 0.022927079687554131 | Time = 100s
Step 417000 | Order = 0.0086821554821958444 | Time = 100s
Step 418000 | Order = 0.011215092889320842 | Time = 100s
Step 419000 | Order = 0.0057585403257528279 | Time = 100s
Step 420000 | Order = 0.019942529782586579 | Time = 101s
Step 421000 | Order = 0.0072693550318613503 | Time = 101s
Step 422000 | Order = 0.025702318682480019 | Time = 101s
Step 423000 | Order = 0.0098573001867064067 | Time = 101s
Step 424000 | Order = 0.0038271779097095193 | Time = 102s
Step 425000 | Order = 0.0086538849559874634 | Time = 102s
Step 426000 | Order = 0.012504090355617519 | Time = 102s
Step 427000 | Order = 0.020015651294313024 | Time = 102s
Step 428000 | Order = 0.0029718713689862544 | Time = 102s
Step 429000 | Order = 0.0034202421864673515 | Time = 103s
Step 430000 | Order = 0.017556855703562742 | Time = 103s
Step 431000 | Order = 0.0087591526162151701 | Time = 103s
Step 432000 | Order = 0.0087900305467822504 | Time = 103s
Step 433000 | Order = 0.012756254849584722 | Time = 104s
Step 434000 | Order = 0.020547505246847918 | Time = 104s
Step 435000 | Order = 0.030176927520200392 | Time = 104s
Step 436000 | Order = 0.027563788416554932 | Time = 104s
Step 437000 | Order = 0.014324532350749373 | Time = 104s
Step 438000 | Order = 0.018521586119760576 | Time = 105s
Step 439000 | Order = 0.010304789278143463 | Time = 105s
Step 440000 | Order = 0.0094555320500247352 | Time = 105s
Step 441000 | Order = 0.0092725999533173689 | Time = 105s
Step 442000 | Order = 0.0089130332306586006 | Time = 106s
Step 443000 | Order = 0.013183375364730602 | Time = 106s
Step 444000 | Order = 0.016811697831101684 | Time = 106s
Step 445000 | Order = 0.01328197028575275 | Time = 106s
Step 446000 | Order = 0.011678462979729071 | Time = 106s
Step 447000 | Order = 0.0051258197416228814 | Time = 107s
Step 448000 | Order = 0.013870516947101494 | Time = 107s
Step 449000 | Order = 0.0011582334940670516 | Time = 107s
Step 450000 | Order = 0.020427634666760099 | Time = 107s
Step 451000 | Order = 0.011755308278280545 | Time = 108s
Step 452000 | Order = 0.022690889328290893 | Time = 108s
Step 453000 | Order = 0.0057441000904004946 | Time = 108s
Step 454000 | Order = 0.022966974292420474 | Time = 109s
Step 455000 | Order = 0.014518143367200812 | Time = 109s
Step 456000 | Order = 0.0098358849101534366 | Time = 109s
Step 457000 | Order = 0.012056162173503743 | Time = 109s
Step 458000 | Order = 0.0061578462737005854 | Time = 110s
Step 459000 | Order = 0.014620028975705487 | Time = 110s
Step 460000 | Order = 0.016141257482023955 | Time = 110s
Step 461000 | Order = 0.0041564098550513334 | Time = 110s
Step 462000 | Order = 0.016864928502866371 | Time = 110s
Step 463000 | Order = 0.013057976142738979 | Time = 111s
Step 464000 | Order = 0.0086278629058115317 | Time = 111s
Step 465000 | Order = 0.011114976959152258 | Time = 111s
Step 466000 | Order = 0.013916751714805895 | Time = 111s
Step 467000 | Order = 0.029167657762547056 | Time = 112s
Step 468000 | Order = 0.011601895348393286 | Time = 112s
Step 469000 | Order = 0.032348251821921754 | Time = 112s
Step 470000 | Order = 0.010330845659079383 | Time = 112s
Step 471000 | Order = 0.022891338404114166 | Time = 112s
Step 472000 | Order = 0.020683823460076169 | Time = 113s
Step 473000 | Order = 0.016265446117547669 | Time = 113s
Step 474000 | Order = 0.0061561229248412487 | Time = 113s
Step 475000 | Order = 0.01042652217214751 | Time = 113s
Step 476000 | Order = 0.017981715964909148 | Time = 114s
Step 477000 | Order = 0.01470646443980515 | Time = 114s
Step 478000 | Order = 0.023943763970506609 | Time = 114s
Step 479000 | Order = 0.010887982919845196 | Time = 114s
Step 480000 | Order = 0.0085102851756806812 | Time = 114s
Step 481000 | Order = 0.013826947757651855 | Time = 115s
Step 482000 | Order = 0.0077997671261517826 | Time = 115s
Step 483000 | Order = 0.0059378577495719344 | Time = 115s
Step 484000 | Order = 0.029993692774646391 | Time = 115s
Step 485000 | Order = 0.0034147983121447655 | Time = 116s
Step 486000 | Order = 0.015156129893033955 | Time = 116s
Step 487000 | Order = 0.030945678448367209 | Time = 116s
Step 488000 | Order = 0.034913862195155139 | Time = 116s
Step 489000 | Order = 0.022933352914910849 | Time = 116s
Step 490000 | Order = 0.022477175874920839 | Time = 117s
Step 491000 | Order = 0.020505471038992321 | Time = 117s
