Simulation #178, Parameters: eta = 0.575634 | rho = 0.141524 | v0 = 0.111513s
Step 0 | Order = 0.015151223694359443 | Time = 0s
Step 1000 | Order = 0.020783949111965114 | Time = 1s
Step 2000 | Order = 0.024468866523955139 | Time = 1s
Step 3000 | Order = 0.021682755099665454 | Time = 1s
Step 4000 | Order = 0.021410212611120801 | Time = 2s
Step 5000 | Order = 0.0053005752443841467 | Time = 2s
Step 6000 | Order = 0.027295296154384505 | Time = 2s
Step 7000 | Order = 0.028367280509120268 | Time = 2s
Step 8000 | Order = 0.013071564230666938 | Time = 3s
Step 9000 | Order = 0.023269422988431328 | Time = 3s
Step 10000 | Order = 0.020353568705104387 | Time = 3s
Step 11000 | Order = 0.033500749533219042 | Time = 3s
Step 12000 | Order = 0.021976984796352364 | Time = 4s
Step 13000 | Order = 0.02265363812624795 | Time = 4s
Step 14000 | Order = 0.013239917068877874 | Time = 4s
Step 15000 | Order = 0.025386326025015157 | Time = 4s
Step 16000 | Order = 0.036256214729331444 | Time = 4s
Step 17000 | Order = 0.019553204528365217 | Time = 5s
Step 18000 | Order = 0.020091376591581746 | Time = 5s
Step 19000 | Order = 0.020741499734723022 | Time = 5s
Step 20000 | Order = 0.00073822229224365936 | Time = 5s
Step 21000 | Order = 0.025379284619420829 | Time = 6s
Step 22000 | Order = 0.025239313043699464 | Time = 6s
Step 23000 | Order = 0.030723646269480126 | Time = 6s
Step 24000 | Order = 0.018093154873708977 | Time = 6s
Step 25000 | Order = 0.020322543632555624 | Time = 7s
Step 26000 | Order = 0.022121697269661775 | Time = 7s
Step 27000 | Order = 0.023601658059183604 | Time = 7s
Step 28000 | Order = 0.0087111624404936604 | Time = 7s
Step 29000 | Order = 0.032234417440657859 | Time = 8s
Step 30000 | Order = 0.037562656819885659 | Time = 8s
Step 31000 | Order = 0.0036548355422094591 | Time = 8s
Step 32000 | Order = 0.014897899799153087 | Time = 8s
Step 33000 | Order = 0.023347386204595897 | Time = 8s
Step 34000 | Order = 0.023135180827089253 | Time = 9s
Step 35000 | Order = 0.015020803006169554 | Time = 9s
Step 36000 | Order = 0.011483090317249428 | Time = 9s
Step 37000 | Order = 0.035818786607205118 | Time = 9s
Step 38000 | Order = 0.0089604179694789433 | Time = 10s
Step 39000 | Order = 0.025005294015991952 | Time = 10s
Step 40000 | Order = 0.010087541455145498 | Time = 10s
Step 41000 | Order = 0.042729689991477381 | Time = 10s
Step 42000 | Order = 0.018015295591734211 | Time = 11s
Step 43000 | Order = 0.016370236358102152 | Time = 11s
Step 44000 | Order = 0.013992953166514834 | Time = 11s
Step 45000 | Order = 0.039227661696205979 | Time = 11s
Step 46000 | Order = 0.033492308696451964 | Time = 12s
Step 47000 | Order = 0.045745992709815261 | Time = 12s
