Simulation #177, Parameters: eta = 0.775342 | rho = 0.128558 | v0 = 0.0215303s
Step 0 | Order = 0.025620222926657936 | Time = 0s
Step 1000 | Order = 0.0092622707768953601 | Time = 0s
Step 2000 | Order = 0.0045702329513161947 | Time = 0s
Step 3000 | Order = 0.0098339422539869617 | Time = 0s
Step 4000 | Order = 0.013792194902611047 | Time = 1s
Step 5000 | Order = 0.0054979395950434601 | Time = 1s
Step 6000 | Order = 0.02452752492030065 | Time = 1s
Step 7000 | Order = 0.0060373313548079278 | Time = 1s
Step 8000 | Order = 0.025352445313852227 | Time = 1s
Step 9000 | Order = 0.040762914931186937 | Time = 2s
Step 10000 | Order = 0.014037097013551126 | Time = 2s
Step 11000 | Order = 0.023852422796747135 | Time = 2s
Step 12000 | Order = 0.026238592382155635 | Time = 2s
Step 13000 | Order = 0.026109009908292811 | Time = 2s
Step 14000 | Order = 0.027661472152418765 | Time = 3s
Step 15000 | Order = 0.013301092527361367 | Time = 3s
Step 16000 | Order = 0.022446409193676044 | Time = 3s
Step 17000 | Order = 0.031363073546106415 | Time = 3s
Step 18000 | Order = 0.0064989642069886704 | Time = 4s
Step 19000 | Order = 0.0071629284666393034 | Time = 4s
Step 20000 | Order = 0.018327367852714542 | Time = 4s
Step 21000 | Order = 0.0059897369885866377 | Time = 4s
Step 22000 | Order = 0.022692552475553556 | Time = 4s
Step 23000 | Order = 0.018759982670843077 | Time = 5s
Step 24000 | Order = 0.027427601934997825 | Time = 5s
Step 25000 | Order = 0.023995161767465068 | Time = 5s
Step 26000 | Order = 0.0078507549645748902 | Time = 5s
Step 27000 | Order = 0.021480472519223158 | Time = 5s
Step 28000 | Order = 0.014102857412538824 | Time = 6s
Step 29000 | Order = 0.01029946915997923 | Time = 6s
Step 30000 | Order = 0.014633698004301483 | Time = 6s
Step 31000 | Order = 0.025137809695494784 | Time = 6s
Step 32000 | Order = 0.015832856296784562 | Time = 7s
Step 33000 | Order = 0.018514344918781227 | Time = 7s
Step 34000 | Order = 0.016004744688305327 | Time = 7s
Step 35000 | Order = 0.0057524051875652727 | Time = 7s
Step 36000 | Order = 0.021254961375660558 | Time = 7s
Step 37000 | Order = 0.012695735042714746 | Time = 8s
Step 38000 | Order = 0.015568674309983474 | Time = 8s
Step 39000 | Order = 0.0085804005605177626 | Time = 8s
Step 40000 | Order = 0.0296449948708962 | Time = 8s
Step 41000 | Order = 0.021651742655049881 | Time = 8s
Step 42000 | Order = 0.019598333523152846 | Time = 9s
Step 43000 | Order = 0.018828014566364484 | Time = 9s
Step 44000 | Order = 0.027680669684611608 | Time = 9s
Step 45000 | Order = 0.0098744155133554633 | Time = 9s
Step 46000 | Order = 0.033136899929528389 | Time = 10s
Step 47000 | Order = 0.035610739211782434 | Time = 10s
Step 48000 | Order = 0.0010131673571977203 | Time = 10s
Step 49000 | Order = 0.0097423486258158814 | Time = 10s
Step 50000 | Order = 0.013869079684739249 | Time = 10s
Step 51000 | Order = 0.0079661601505937492 | Time = 11s
Step 52000 | Order = 0.029749888289080692 | Time = 11s
Step 53000 | Order = 0.0054992880852425602 | Time = 11s
Step 54000 | Order = 0.011976669765073649 | Time = 11s
Step 55000 | Order = 0.027024459783047412 | Time = 12s
Step 56000 | Order = 0.019388176003322721 | Time = 12s
Step 57000 | Order = 0.028040511492521718 | Time = 12s
Step 58000 | Order = 0.031194133061377635 | Time = 12s
Step 59000 | Order = 0.010165528117033815 | Time = 13s
Step 60000 | Order = 0.015380697818987448 | Time = 13s
Step 61000 | Order = 0.019151088164544989 | Time = 13s
Step 62000 | Order = 0.0082689809414989331 | Time = 13s
Step 63000 | Order = 0.034171282796411163 | Time = 13s
Step 64000 | Order = 0.016893516098269657 | Time = 14s
Step 65000 | Order = 0.017988449744030535 | Time = 14s
Step 66000 | Order = 0.024842815349077646 | Time = 14s
Step 67000 | Order = 0.030577639702205894 | Time = 14s
Step 68000 | Order = 0.014844481426417894 | Time = 14s
Step 69000 | Order = 0.0060417722133482435 | Time = 15s
Step 70000 | Order = 0.025767484078673141 | Time = 15s
Step 71000 | Order = 0.0062966068564706103 | Time = 15s
Step 72000 | Order = 0.0036845111808697759 | Time = 15s
Step 73000 | Order = 0.024785526266824256 | Time = 16s
