Simulation #72, Parameters: eta = 0.767279 | rho = 0.797319 | v0 = 0.767279s
Step 0 | Order = 0.01857471044982334 | Time = 0s
Step 1000 | Order = 0.034860930730888799 | Time = 3s
Step 2000 | Order = 0.034852691898243394 | Time = 6s
Step 3000 | Order = 0.034852680197505523 | Time = 9s
Step 4000 | Order = 0.034852680309583849 | Time = 10s
Step 5000 | Order = 0.034852680314362686 | Time = 12s
Step 6000 | Order = 0.034852680314457152 | Time = 14s
Step 7000 | Order = 0.034852680314457749 | Time = 16s
Step 8000 | Order = 0.034852680314457707 | Time = 19s
Step 9000 | Order = 0.034852680314457672 | Time = 22s
Step 10000 | Order = 0.034852680314457672 | Time = 25s
Step 11000 | Order = 0.034852680314457679 | Time = 28s
Step 12000 | Order = 0.034852680314457679 | Time = 30s
Step 13000 | Order = 0.034852680314457679 | Time = 35s
Step 14000 | Order = 0.034852680314457672 | Time = 38s
Step 15000 | Order = 0.034852680314457679 | Time = 39s
Step 16000 | Order = 0.034852680314457679 | Time = 41s
Step 17000 | Order = 0.034852680314457679 | Time = 43s
Step 18000 | Order = 0.034852680314457672 | Time = 45s
Step 19000 | Order = 0.034852680314457679 | Time = 46s
Step 20000 | Order = 0.034852680314457672 | Time = 48s
Step 21000 | Order = 0.034852680314457679 | Time = 50s
Step 22000 | Order = 0.034852680314457679 | Time = 52s
Step 23000 | Order = 0.034852680314457672 | Time = 53s
Step 24000 | Order = 0.034852680314457679 | Time = 55s
Step 25000 | Order = 0.034852680314457679 | Time = 57s
Step 26000 | Order = 0.034852680314457679 | Time = 58s
Step 27000 | Order = 0.034852680314457672 | Time = 60s
Step 28000 | Order = 0.034852680314457672 | Time = 62s
Step 29000 | Order = 0.034852680314457679 | Time = 63s
Step 30000 | Order = 0.034852680314457679 | Time = 65s
Step 31000 | Order = 0.034852680314457672 | Time = 67s
Step 32000 | Order = 0.034852680314457679 | Time = 69s
Step 33000 | Order = 0.034852680314457672 | Time = 70s
Step 34000 | Order = 0.034852680314457679 | Time = 72s
Step 35000 | Order = 0.034852680314457679 | Time = 74s
Step 36000 | Order = 0.034852680314457679 | Time = 75s
Step 37000 | Order = 0.034852680314457672 | Time = 77s
Step 38000 | Order = 0.034852680314457672 | Time = 79s
Step 39000 | Order = 0.034852680314457672 | Time = 80s
Step 40000 | Order = 0.034852680314457672 | Time = 82s
Step 41000 | Order = 0.034852680314457672 | Time = 84s
Step 42000 | Order = 0.034852680314457679 | Time = 86s
Step 43000 | Order = 0.034852680314457672 | Time = 88s
Step 44000 | Order = 0.034852680314457679 | Time = 90s
Step 45000 | Order = 0.034852680314457672 | Time = 94s
Step 46000 | Order = 0.034852680314457672 | Time = 96s
Step 47000 | Order = 0.034852680314457672 | Time = 98s
Step 48000 | Order = 0.034852680314457679 | Time = 100s
Step 49000 | Order = 0.034852680314457679 | Time = 101s
Step 50000 | Order = 0.034852680314457672 | Time = 103s
Step 51000 | Order = 0.034852680314457679 | Time = 108s
Step 52000 | Order = 0.034852680314457679 | Time = 110s
Step 53000 | Order = 0.034852680314457679 | Time = 113s
Step 54000 | Order = 0.034852680314457672 | Time = 115s
Step 55000 | Order = 0.034852680314457679 | Time = 116s
Step 56000 | Order = 0.034852680314457679 | Time = 118s
Step 57000 | Order = 0.034852680314457672 | Time = 120s
Step 58000 | Order = 0.034852680314457679 | Time = 122s
Step 59000 | Order = 0.034852680314457672 | Time = 123s
Step 60000 | Order = 0.034852680314457679 | Time = 125s
Step 61000 | Order = 0.034852680314457672 | Time = 126s
Step 62000 | Order = 0.034852680314457679 | Time = 128s
Step 63000 | Order = 0.034852680314457679 | Time = 130s
Step 64000 | Order = 0.034852680314457679 | Time = 132s
Step 65000 | Order = 0.034852680314457672 | Time = 133s
Step 66000 | Order = 0.034852680314457679 | Time = 135s
Step 67000 | Order = 0.034852680314457679 | Time = 137s
Step 68000 | Order = 0.034852680314457679 | Time = 138s
Step 69000 | Order = 0.034852680314457679 | Time = 140s
Step 70000 | Order = 0.034852680314457672 | Time = 142s
Step 71000 | Order = 0.034852680314457679 | Time = 144s
Step 72000 | Order = 0.034852680314457672 | Time = 146s
Step 73000 | Order = 0.034852680314457672 | Time = 147s
Step 74000 | Order = 0.034852680314457679 | Time = 149s
Step 75000 | Order = 0.034852680314457679 | Time = 155s
Step 76000 | Order = 0.034852680314457679 | Time = 157s
Step 77000 | Order = 0.034852680314457672 | Time = 159s
Step 78000 | Order = 0.034852680314457679 | Time = 161s
Step 79000 | Order = 0.034852680314457679 | Time = 162s
Step 80000 | Order = 0.034852680314457679 | Time = 165s
Step 81000 | Order = 0.034852680314457672 | Time = 167s
Step 82000 | Order = 0.034852680314457672 | Time = 168s
Step 83000 | Order = 0.034852680314457679 | Time = 170s
Step 84000 | Order = 0.034852680314457679 | Time = 172s
Step 85000 | Order = 0.034852680314457672 | Time = 173s
Step 86000 | Order = 0.034852680314457672 | Time = 175s
Step 87000 | Order = 0.034852680314457672 | Time = 177s
Step 88000 | Order = 0.034852680314457672 | Time = 178s
Step 89000 | Order = 0.034852680314457679 | Time = 180s
Step 90000 | Order = 0.034852680314457679 | Time = 182s
Step 91000 | Order = 0.034852680314457672 | Time = 184s
Step 92000 | Order = 0.034852680314457679 | Time = 185s
Step 93000 | Order = 0.034852680314457679 | Time = 187s
Step 94000 | Order = 0.034852680314457679 | Time = 189s
Step 95000 | Order = 0.034852680314457672 | Time = 190s
Step 96000 | Order = 0.034852680314457679 | Time = 192s
Step 97000 | Order = 0.034852680314457672 | Time = 194s
Step 98000 | Order = 0.034852680314457679 | Time = 195s
Step 99000 | Order = 0.034852680314457672 | Time = 197s
Step 100000 | Order = 0.034852680314457679 | Time = 199s
Step 101000 | Order = 0.034852680314457679 | Time = 201s
Step 102000 | Order = 0.034852680314457679 | Time = 204s
Step 103000 | Order = 0.034852680314457679 | Time = 206s
Step 104000 | Order = 0.034852680314457679 | Time = 209s
Step 105000 | Order = 0.034852680314457672 | Time = 211s
Step 106000 | Order = 0.034852680314457679 | Time = 213s
Step 107000 | Order = 0.034852680314457679 | Time = 215s
Step 108000 | Order = 0.034852680314457679 | Time = 218s
Step 109000 | Order = 0.034852680314457679 | Time = 219s
Step 110000 | Order = 0.034852680314457679 | Time = 221s
Step 111000 | Order = 0.034852680314457679 | Time = 222s
Step 112000 | Order = 0.034852680314457679 | Time = 224s
Step 113000 | Order = 0.034852680314457679 | Time = 226s
Step 114000 | Order = 0.034852680314457679 | Time = 228s
