Simulation #169, Parameters: eta = 0.393816 | rho = 0.163819 | v0 = 0.0161762s
Step 0 | Order = 0.0070682735865487591 | Time = 0s
Step 1000 | Order = 0.027230710759656912 | Time = 1s
Step 2000 | Order = 0.0097543520354693835 | Time = 1s
Step 3000 | Order = 0.019885559459344664 | Time = 1s
Step 4000 | Order = 0.047131095188889388 | Time = 2s
Step 5000 | Order = 0.0065341880380408394 | Time = 2s
Step 6000 | Order = 0.0061358516156963389 | Time = 2s
Step 7000 | Order = 0.037819010576431264 | Time = 2s
Step 8000 | Order = 0.018735979870909511 | Time = 2s
Step 9000 | Order = 0.064164584053870807 | Time = 3s
Step 10000 | Order = 0.0086928886277882512 | Time = 3s
Step 11000 | Order = 0.013531768974843728 | Time = 3s
Step 12000 | Order = 0.019799243484153004 | Time = 3s
Step 13000 | Order = 0.030314903183168148 | Time = 3s
Step 14000 | Order = 0.035232558822390452 | Time = 4s
Step 15000 | Order = 0.019029872342204848 | Time = 4s
Step 16000 | Order = 0.015203045755609369 | Time = 4s
Step 17000 | Order = 0.020648384651029719 | Time = 4s
Step 18000 | Order = 0.04757216094574486 | Time = 4s
Step 19000 | Order = 0.0045925042983357535 | Time = 4s
Step 20000 | Order = 0.0056599352425788004 | Time = 5s
Step 21000 | Order = 0.0045145599461360597 | Time = 5s
Step 22000 | Order = 0.032823623027280473 | Time = 5s
Step 23000 | Order = 0.045153644381225114 | Time = 5s
Step 24000 | Order = 0.031959599361524295 | Time = 5s
Step 25000 | Order = 0.019766393706810381 | Time = 6s
Step 26000 | Order = 0.014061524241618054 | Time = 6s
Step 27000 | Order = 0.02763876465987615 | Time = 6s
Step 28000 | Order = 0.042399782744251553 | Time = 6s
Step 29000 | Order = 0.018895137996370801 | Time = 6s
Step 30000 | Order = 0.0085645429650752745 | Time = 7s
Step 31000 | Order = 0.019040115082077976 | Time = 7s
Step 32000 | Order = 0.021014875918693426 | Time = 7s
Step 33000 | Order = 0.045255887408484893 | Time = 7s
Step 34000 | Order = 0.038124145272778166 | Time = 7s
Step 35000 | Order = 0.023637464958904394 | Time = 8s
Step 36000 | Order = 0.026784806791480077 | Time = 8s
Step 37000 | Order = 0.040374492603093802 | Time = 8s
Step 38000 | Order = 0.016899111336335673 | Time = 8s
Step 39000 | Order = 0.014535462717855038 | Time = 8s
Step 40000 | Order = 0.010846349109119075 | Time = 8s
Step 41000 | Order = 0.017773796507569946 | Time = 9s
Step 42000 | Order = 0.019508125884397459 | Time = 9s
Step 43000 | Order = 0.047765429439170573 | Time = 9s
Step 44000 | Order = 0.027253069581700262 | Time = 9s
Step 45000 | Order = 0.051621273118894882 | Time = 9s
Step 46000 | Order = 0.02604992293071634 | Time = 10s
Step 47000 | Order = 0.011750939428289678 | Time = 10s
Step 48000 | Order = 0.028664612788128329 | Time = 10s
Step 49000 | Order = 0.023006778450619169 | Time = 10s
Step 50000 | Order = 0.019033005451879005 | Time = 10s
Step 51000 | Order = 0.0070042831035388832 | Time = 11s
Step 52000 | Order = 0.020682265485790222 | Time = 11s
Step 53000 | Order = 0.033834317323027142 | Time = 11s
Step 54000 | Order = 0.046366661057449285 | Time = 11s
Step 55000 | Order = 0.0046412930918989037 | Time = 12s
Step 56000 | Order = 0.025808584734772294 | Time = 12s
Step 57000 | Order = 0.02950928776331764 | Time = 12s
