Simulation #166, Parameters: eta = 0.384271 | rho = 0.272951 | v0 = 0.082813s
Step 0 | Order = 0.016052086376820235 | Time = 0s
Step 1000 | Order = 0.030997620532546559 | Time = 0s
Step 2000 | Order = 0.022534685250675226 | Time = 1s
Step 3000 | Order = 0.017571388755284092 | Time = 1s
Step 4000 | Order = 0.0018189185637599902 | Time = 1s
Step 5000 | Order = 0.016592795328288341 | Time = 2s
Step 6000 | Order = 0.040560548603035346 | Time = 2s
Step 7000 | Order = 0.083134253707079664 | Time = 3s
Step 8000 | Order = 0.017597793428706841 | Time = 3s
Step 9000 | Order = 0.014725369235788554 | Time = 4s
Step 10000 | Order = 0.026055522254160492 | Time = 4s
Step 11000 | Order = 0.020438965289056841 | Time = 5s
Step 12000 | Order = 0.038283220360746661 | Time = 5s
Step 13000 | Order = 0.012247258369793337 | Time = 6s
Step 14000 | Order = 0.017966879117551172 | Time = 6s
Step 15000 | Order = 0.034195797278230647 | Time = 7s
Step 16000 | Order = 0.034642761699435497 | Time = 7s
Step 17000 | Order = 0.047015957335340079 | Time = 8s
Step 18000 | Order = 0.042857341798451 | Time = 8s
Step 19000 | Order = 0.048376427262842088 | Time = 8s
Step 20000 | Order = 0.023617586514402218 | Time = 9s
Step 21000 | Order = 0.0012714164142146351 | Time = 9s
Step 22000 | Order = 0.006868420330981429 | Time = 10s
Step 23000 | Order = 0.019158699174567959 | Time = 10s
Step 24000 | Order = 0.033073466403119089 | Time = 11s
Step 25000 | Order = 0.032623779209792265 | Time = 11s
Step 26000 | Order = 0.027828172850502448 | Time = 12s
Step 27000 | Order = 0.031602431886001439 | Time = 12s
Step 28000 | Order = 0.010340989459033443 | Time = 13s
Step 29000 | Order = 0.045283060578016218 | Time = 13s
Step 30000 | Order = 0.01433677357761202 | Time = 14s
Step 31000 | Order = 0.0060210796169350182 | Time = 14s
Step 32000 | Order = 0.037768656948919239 | Time = 15s
Step 33000 | Order = 0.012006841731513684 | Time = 15s
Step 34000 | Order = 0.011244212592127495 | Time = 15s
Step 35000 | Order = 0.033860856135328923 | Time = 16s
Step 36000 | Order = 0.042157066351674627 | Time = 16s
Step 37000 | Order = 0.019584582973706688 | Time = 17s
Step 38000 | Order = 0.060387004850636222 | Time = 17s
Step 39000 | Order = 0.034767405570009902 | Time = 18s
Step 40000 | Order = 0.016802637479647088 | Time = 18s
Step 41000 | Order = 0.022519859961551796 | Time = 19s
Step 42000 | Order = 0.014769737360626494 | Time = 19s
Step 43000 | Order = 0.024829251370024345 | Time = 20s
Step 44000 | Order = 0.026724783566022831 | Time = 20s
Step 45000 | Order = 0.02975799813922729 | Time = 21s
Step 46000 | Order = 0.044882524886968311 | Time = 21s
Step 47000 | Order = 0.02009279501831197 | Time = 22s
Step 48000 | Order = 0.039215895273360044 | Time = 22s
Step 49000 | Order = 0.030802081001380908 | Time = 23s
Step 50000 | Order = 0.02531811267871846 | Time = 23s
Step 51000 | Order = 0.042425555658800358 | Time = 24s
Step 52000 | Order = 0.023175430789677823 | Time = 24s
Step 53000 | Order = 0.0086605897545955716 | Time = 25s
Step 54000 | Order = 0.040346380086125344 | Time = 25s
Step 55000 | Order = 0.014590263008129279 | Time = 25s
Step 56000 | Order = 0.047261920311544948 | Time = 26s
Step 57000 | Order = 0.012102896246753017 | Time = 26s
Step 58000 | Order = 0.011943280035398261 | Time = 27s
Step 59000 | Order = 0.01235332701906878 | Time = 27s
Step 60000 | Order = 0.0095548573688072 | Time = 28s
Step 61000 | Order = 0.018011102993407552 | Time = 28s
Step 62000 | Order = 0.0070255481946589681 | Time = 29s
Step 63000 | Order = 0.01976039813048832 | Time = 29s
Step 64000 | Order = 0.015454796556210638 | Time = 30s
Step 65000 | Order = 0.012884673847087608 | Time = 30s
Step 66000 | Order = 0.020760574588282621 | Time = 31s
Step 67000 | Order = 0.032429238139929401 | Time = 31s
Step 68000 | Order = 0.042980874393027259 | Time = 32s
Step 69000 | Order = 0.018988064836329675 | Time = 32s
Step 70000 | Order = 0.020375047277866033 | Time = 33s
Step 71000 | Order = 0.012267720845238396 | Time = 33s
Step 72000 | Order = 0.012106698058252279 | Time = 33s
Step 73000 | Order = 0.031816937114833306 | Time = 34s
Step 74000 | Order = 0.031163404010992764 | Time = 34s
Step 75000 | Order = 0.026625911448525212 | Time = 35s
Step 76000 | Order = 0.015197833852042708 | Time = 35s
Step 77000 | Order = 0.014652233809704885 | Time = 36s
Step 78000 | Order = 0.022055318206812623 | Time = 36s
Step 79000 | Order = 0.0025036771761606496 | Time = 37s
Step 80000 | Order = 0.021939336968334812 | Time = 37s
Step 81000 | Order = 0.025061563358767826 | Time = 38s
Step 82000 | Order = 0.019069407503941285 | Time = 38s
Step 83000 | Order = 0.038989171274882536 | Time = 39s
Step 84000 | Order = 0.031097400980609931 | Time = 39s
Step 85000 | Order = 0.03890538181176792 | Time = 40s
Step 86000 | Order = 0.011995886975658124 | Time = 40s
Step 87000 | Order = 0.030445940152814897 | Time = 40s
Step 88000 | Order = 0.02412121230665517 | Time = 41s
Step 89000 | Order = 0.034759410664092161 | Time = 41s
Step 90000 | Order = 0.015905413646859941 | Time = 42s
Step 91000 | Order = 0.058284432703375792 | Time = 42s
Step 92000 | Order = 0.01931175048868531 | Time = 43s
Step 93000 | Order = 0.020139609944239502 | Time = 43s
Step 94000 | Order = 0.0086197382957129334 | Time = 44s
Step 95000 | Order = 0.021243773417230962 | Time = 44s
Step 96000 | Order = 0.020183269159018621 | Time = 45s
Step 97000 | Order = 0.021641959393981051 | Time = 45s
Step 98000 | Order = 0.020921996676424127 | Time = 46s
Step 99000 | Order = 0.024925586632478409 | Time = 46s
Step 100000 | Order = 0.01912892993805658 | Time = 47s
Step 101000 | Order = 0.049782744414196257 | Time = 47s
Step 102000 | Order = 0.009330933227296178 | Time = 48s
Step 103000 | Order = 0.026948397114502958 | Time = 48s
Step 104000 | Order = 0.021193314971367821 | Time = 49s
Step 105000 | Order = 0.028472318139561185 | Time = 49s
Step 106000 | Order = 0.022190834804731625 | Time = 50s
Step 107000 | Order = 0.051933833153177462 | Time = 50s
Step 108000 | Order = 0.029952468198039681 | Time = 51s
Step 109000 | Order = 0.038139273760277682 | Time = 51s
Step 110000 | Order = 0.0048720698842489559 | Time = 51s
Step 111000 | Order = 0.02931533942962216 | Time = 52s
Step 112000 | Order = 0.029616021793971922 | Time = 52s
Step 113000 | Order = 0.036385989422677865 | Time = 53s
Step 114000 | Order = 0.0086255847527949066 | Time = 53s
Step 115000 | Order = 0.018201731751826766 | Time = 54s
Step 116000 | Order = 0.06903189737424234 | Time = 54s
Step 117000 | Order = 0.029356787638901101 | Time = 55s
Step 118000 | Order = 0.025645417144274443 | Time = 55s
Step 119000 | Order = 0.032195051946552658 | Time = 56s
Step 120000 | Order = 0.031363415244982235 | Time = 56s
Step 121000 | Order = 0.007005037202360666 | Time = 57s
Step 122000 | Order = 0.030796742547813286 | Time = 57s
Step 123000 | Order = 0.015168702291639047 | Time = 58s
Step 124000 | Order = 0.038264396345642111 | Time = 58s
Step 125000 | Order = 0.020716469340743383 | Time = 58s
Step 126000 | Order = 0.0071586946083390217 | Time = 59s
Step 127000 | Order = 0.010534394821089034 | Time = 59s
Step 128000 | Order = 0.024577077879534993 | Time = 60s
Step 129000 | Order = 0.035736683229452705 | Time = 60s
Step 130000 | Order = 0.031957583609811636 | Time = 61s
Step 131000 | Order = 0.026793325641973963 | Time = 61s
Step 132000 | Order = 0.016132682152551106 | Time = 62s
Step 133000 | Order = 0.0016130093208531213 | Time = 62s
Step 134000 | Order = 0.016679824050203851 | Time = 63s
Step 135000 | Order = 0.0064225574315861442 | Time = 63s
Step 136000 | Order = 0.025439194596830989 | Time = 64s
Step 137000 | Order = 0.043867931308453428 | Time = 64s
Step 138000 | Order = 0.0040477828846392427 | Time = 65s
Step 139000 | Order = 0.052804401920231357 | Time = 65s
Step 140000 | Order = 0.022781821567371758 | Time = 66s
Step 141000 | Order = 0.015663262294328514 | Time = 66s
Step 142000 | Order = 0.02092549255296685 | Time = 66s
Step 143000 | Order = 0.025113471548561524 | Time = 67s
Step 144000 | Order = 0.013692353822441199 | Time = 67s
Step 145000 | Order = 0.019284650062158026 | Time = 68s
Step 146000 | Order = 0.032059350943917965 | Time = 68s
Step 147000 | Order = 0.049336062885120546 | Time = 69s
Step 148000 | Order = 0.027558654792081007 | Time = 69s
Step 149000 | Order = 0.027138286648675684 | Time = 70s
Step 150000 | Order = 0.0025738965524125484 | Time = 70s
Step 151000 | Order = 0.027160664610904668 | Time = 71s
Step 152000 | Order = 0.036373070231012779 | Time = 72s
Step 153000 | Order = 0.037452321431807351 | Time = 72s
Step 154000 | Order = 0.0046457178937487293 | Time = 73s
Step 155000 | Order = 0.021183727151263869 | Time = 73s
Step 156000 | Order = 0.010544097312297085 | Time = 74s
Step 157000 | Order = 0.025725821545323581 | Time = 74s
Step 158000 | Order = 0.048474589858234281 | Time = 75s
Step 159000 | Order = 0.039777571468985078 | Time = 75s
Step 160000 | Order = 0.032777131146291973 | Time = 76s
Step 161000 | Order = 0.01709190411154982 | Time = 76s
Step 162000 | Order = 0.037754637040912899 | Time = 76s
Step 163000 | Order = 0.035533800259623313 | Time = 77s
Step 164000 | Order = 0.03453780921271047 | Time = 77s
Step 165000 | Order = 0.031853488654415826 | Time = 78s
Step 166000 | Order = 0.015723409821308591 | Time = 78s
Step 167000 | Order = 0.015475520032979697 | Time = 79s
Step 168000 | Order = 0.025094684085456814 | Time = 79s
Step 169000 | Order = 0.039394470025528379 | Time = 80s
Step 170000 | Order = 0.044442132517360136 | Time = 80s
Step 171000 | Order = 0.023237577033496673 | Time = 81s
Step 172000 | Order = 0.01499310098497051 | Time = 81s
Step 173000 | Order = 0.018944845950173206 | Time = 82s
Step 174000 | Order = 0.022480098358630018 | Time = 82s
Step 175000 | Order = 0.0088945605913785981 | Time = 83s
Step 176000 | Order = 0.005899445614993201 | Time = 83s
Step 177000 | Order = 0.036706149171012489 | Time = 84s
Step 178000 | Order = 0.038422872304712197 | Time = 84s
Step 179000 | Order = 0.02351142643479848 | Time = 84s
Step 180000 | Order = 0.014921196239517683 | Time = 85s
Step 181000 | Order = 0.026027547384243149 | Time = 85s
Step 182000 | Order = 0.023592212903882956 | Time = 86s
Step 183000 | Order = 0.022015393857287031 | Time = 86s
Step 184000 | Order = 0.013695798329958575 | Time = 87s
Step 185000 | Order = 0.015437325216290473 | Time = 87s
Step 186000 | Order = 0.0083956805073301284 | Time = 88s
Step 187000 | Order = 0.021955003632647935 | Time = 88s
Step 188000 | Order = 0.023019746921484095 | Time = 89s
Step 189000 | Order = 0.012718033634988095 | Time = 89s
Step 190000 | Order = 0.016215469037381362 | Time = 90s
Step 191000 | Order = 0.048250715285139828 | Time = 90s
Step 192000 | Order = 0.026312213045015912 | Time = 91s
Step 193000 | Order = 0.022834320962115913 | Time = 91s
Step 194000 | Order = 0.023487267141463809 | Time = 91s
Step 195000 | Order = 0.038790208284923015 | Time = 92s
Step 196000 | Order = 0.026400911556399276 | Time = 92s
Step 197000 | Order = 0.028793498104192412 | Time = 93s
Step 198000 | Order = 0.055464138005020515 | Time = 93s
Step 199000 | Order = 0.027049582400608157 | Time = 94s
Step 200000 | Order = 0.032229397057354385 | Time = 94s
Step 201000 | Order = 0.03600311788867324 | Time = 95s
Step 202000 | Order = 0.0093547726645065686 | Time = 95s
Step 203000 | Order = 0.016125428108307985 | Time = 96s
Step 204000 | Order = 0.029566412590628043 | Time = 96s
Step 205000 | Order = 0.0081043620822485746 | Time = 97s
Step 206000 | Order = 0.019240597261141329 | Time = 97s
Step 207000 | Order = 0.03152473742155075 | Time = 98s
Step 208000 | Order = 0.047096478279866988 | Time = 98s
Step 209000 | Order = 0.03244972790728156 | Time = 99s
Step 210000 | Order = 0.014904991779958843 | Time = 99s
Step 211000 | Order = 0.041983218658093721 | Time = 100s
Step 212000 | Order = 0.031271894791484019 | Time = 100s
Step 213000 | Order = 0.014552419515943237 | Time = 101s
Step 214000 | Order = 0.036549119843525886 | Time = 101s
Step 215000 | Order = 0.015463221967740052 | Time = 101s
Step 216000 | Order = 0.042730965470982818 | Time = 102s
Step 217000 | Order = 0.0053608596200083276 | Time = 102s
Step 218000 | Order = 0.0064564872259091424 | Time = 103s
Step 219000 | Order = 0.0068150200987764139 | Time = 103s
Step 220000 | Order = 0.016136295986575126 | Time = 104s
Step 221000 | Order = 0.027170850008203764 | Time = 104s
Step 222000 | Order = 0.011221173033859201 | Time = 105s
Step 223000 | Order = 0.025803715345738051 | Time = 105s
Step 224000 | Order = 0.019832830308739627 | Time = 106s
Step 225000 | Order = 0.048522978210400657 | Time = 106s
Step 226000 | Order = 0.013825633494628647 | Time = 107s
Step 227000 | Order = 0.024055577886479263 | Time = 107s
Step 228000 | Order = 0.020156683479152435 | Time = 108s
Step 229000 | Order = 0.023664911943566257 | Time = 108s
Step 230000 | Order = 0.029587601321355364 | Time = 108s
Step 231000 | Order = 0.066081185795766453 | Time = 109s
Step 232000 | Order = 0.016592153017932133 | Time = 109s
Step 233000 | Order = 0.0080508178985573414 | Time = 110s
Step 234000 | Order = 0.030464574964400148 | Time = 110s
Step 235000 | Order = 0.027263350939216242 | Time = 111s
Step 236000 | Order = 0.018064828511465542 | Time = 111s
Step 237000 | Order = 0.022375457762316094 | Time = 112s
Step 238000 | Order = 0.046090259285349898 | Time = 112s
Step 239000 | Order = 0.027186601292602589 | Time = 113s
Step 240000 | Order = 0.046940535371961488 | Time = 113s
Step 241000 | Order = 0.028969626171909391 | Time = 114s
Step 242000 | Order = 0.0095652336379872718 | Time = 114s
Step 243000 | Order = 0.012711363545778542 | Time = 115s
Step 244000 | Order = 0.02284089942418057 | Time = 115s
Step 245000 | Order = 0.022198421751600157 | Time = 116s
Step 246000 | Order = 0.024501352979659812 | Time = 116s
Step 247000 | Order = 0.028194661486438632 | Time = 116s
Step 248000 | Order = 0.02726317487901387 | Time = 117s
Step 249000 | Order = 0.023529130447875968 | Time = 117s
Step 250000 | Order = 0.027954233168625067 | Time = 118s
Step 251000 | Order = 0.028127657762091317 | Time = 118s
Step 252000 | Order = 0.0067810839191930162 | Time = 119s
Step 253000 | Order = 0.018090863540027546 | Time = 119s
Step 254000 | Order = 0.020906528786242638 | Time = 120s
Step 255000 | Order = 0.03431677386209122 | Time = 120s
Step 256000 | Order = 0.015241942978501578 | Time = 121s
Step 257000 | Order = 0.017889224042894017 | Time = 121s
Step 258000 | Order = 0.019119039814327003 | Time = 122s
Step 259000 | Order = 0.052421236933412239 | Time = 122s
Step 260000 | Order = 0.011948907674910888 | Time = 123s
Step 261000 | Order = 0.036513375850857517 | Time = 123s
Step 262000 | Order = 0.026919400354190326 | Time = 124s
Step 263000 | Order = 0.03595530994751641 | Time = 124s
Step 264000 | Order = 0.02616088983490969 | Time = 124s
Step 265000 | Order = 0.038157195358264243 | Time = 125s
Step 266000 | Order = 0.04132463791364252 | Time = 125s
Step 267000 | Order = 0.030724967998872914 | Time = 126s
Step 268000 | Order = 0.01078927397356297 | Time = 126s
Step 269000 | Order = 0.034211839581458806 | Time = 127s
Step 270000 | Order = 0.036259646545282263 | Time = 127s
Step 271000 | Order = 0.012321804426871126 | Time = 128s
