Simulation #156, Parameters: eta = 0.696888 | rho = 0.222250 | v0 = 0.119648s
Step 98000 | Order = 0.016624762069223392 | Time = 37s
Step 99000 | Order = 0.019506317726598502 | Time = 38s
Step 100000 | Order = 0.0234838942332385 | Time = 38s
Step 101000 | Order = 0.010748214776254388 | Time = 39s
Step 102000 | Order = 0.0076023548652986647 | Time = 39s
Step 103000 | Order = 0.012843501238462706 | Time = 40s
Step 104000 | Order = 0.0036364898761801732 | Time = 40s
Step 105000 | Order = 0.016155891689602769 | Time = 40s
Step 106000 | Order = 0.034448029365229095 | Time = 41s
Step 107000 | Order = 0.016872620732963837 | Time = 41s
Step 108000 | Order = 0.021967610274217793 | Time = 41s
Step 109000 | Order = 0.015091394345461577 | Time = 42s
Step 110000 | Order = 0.011487744102697678 | Time = 42s
Step 111000 | Order = 0.018771916059136674 | Time = 42s
Step 112000 | Order = 0.020935385478723294 | Time = 43s
Step 113000 | Order = 0.0086439050440805711 | Time = 43s
Step 114000 | Order = 0.022192646443281654 | Time = 44s
Step 115000 | Order = 0.01942595148150382 | Time = 44s
Step 116000 | Order = 0.0048373698706419771 | Time = 44s
Step 117000 | Order = 0.010263094815789015 | Time = 45s
Step 118000 | Order = 0.036531164192602224 | Time = 45s
Step 119000 | Order = 0.014995221404738397 | Time = 45s
Step 120000 | Order = 0.02762229492810072 | Time = 46s
Step 121000 | Order = 0.0077051452708428742 | Time = 46s
Step 122000 | Order = 0.019336465263401235 | Time = 46s
Step 123000 | Order = 0.018381056189313006 | Time = 47s
Step 124000 | Order = 0.011124999652010411 | Time = 47s
Step 125000 | Order = 0.014794646650658355 | Time = 48s
Step 126000 | Order = 0.002621894167873947 | Time = 48s
Step 127000 | Order = 0.026039162180113255 | Time = 48s
Step 128000 | Order = 0.018594225210298524 | Time = 49s
Step 129000 | Order = 0.007185868513387041 | Time = 49s
Step 130000 | Order = 0.019351092490077028 | Time = 49s
Step 131000 | Order = 0.0076334781970997792 | Time = 50s
Step 132000 | Order = 0.024683828686906939 | Time = 50s
Step 133000 | Order = 0.012257646846864008 | Time = 51s
Step 134000 | Order = 0.026232952335597713 | Time = 51s
Step 135000 | Order = 0.015759253366222376 | Time = 51s
Step 136000 | Order = 0.014287328311790972 | Time = 52s
Step 137000 | Order = 0.037116740302139996 | Time = 52s
Step 138000 | Order = 0.020323474021546231 | Time = 52s
Step 139000 | Order = 0.018331404388449036 | Time = 53s
Step 140000 | Order = 0.0080465743869635089 | Time = 53s
Step 141000 | Order = 0.0068197131084634351 | Time = 53s
Step 142000 | Order = 0.021851852626251434 | Time = 54s
Step 143000 | Order = 0.0033700408360201012 | Time = 54s
Step 144000 | Order = 0.022444787858936634 | Time = 55s
Step 145000 | Order = 0.0044517221558550337 | Time = 55s
Step 146000 | Order = 0.018234965904916967 | Time = 55s
Step 147000 | Order = 0.026352645020987324 | Time = 56s
Step 148000 | Order = 0.016919906718629855 | Time = 56s
Step 149000 | Order = 0.012578763791205471 | Time = 56s
Step 150000 | Order = 0.0089050450034741831 | Time = 57s
Step 151000 | Order = 0.0087323726197454932 | Time = 57s
Step 152000 | Order = 0.0060266138883696002 | Time = 58s
Step 153000 | Order = 0.0072153695828136568 | Time = 58s
Step 154000 | Order = 0.0033122352757703616 | Time = 59s
Step 155000 | Order = 0.018301576679220433 | Time = 59s
Step 156000 | Order = 0.0082611239298068639 | Time = 59s
Step 157000 | Order = 0.023183047986567895 | Time = 60s
Step 158000 | Order = 0.026311792433591552 | Time = 60s
Step 159000 | Order = 0.010310065462138406 | Time = 60s
Step 160000 | Order = 0.01638398931375722 | Time = 61s
Step 161000 | Order = 0.0049103142324106496 | Time = 61s
Step 162000 | Order = 0.0030669470972558744 | Time = 61s
Step 163000 | Order = 0.014426057157621693 | Time = 62s
Step 164000 | Order = 0.0086045048630667212 | Time = 62s
Step 165000 | Order = 0.0016281566341709989 | Time = 63s
Step 166000 | Order = 0.028687192449252337 | Time = 63s
Step 167000 | Order = 0.017845269893327569 | Time = 63s
Step 168000 | Order = 0.0023616090582039223 | Time = 64s
Step 169000 | Order = 0.024525746724392575 | Time = 64s
Step 170000 | Order = 0.013833734151157838 | Time = 64s
Step 171000 | Order = 0.0060084444232339626 | Time = 65s
Step 172000 | Order = 0.017437696462399274 | Time = 65s
Step 173000 | Order = 0.015228982628491814 | Time = 65s
Step 174000 | Order = 0.0079284932360272758 | Time = 66s
Step 175000 | Order = 0.018400182344147215 | Time = 66s
Step 176000 | Order = 0.019748565202488473 | Time = 67s
Step 177000 | Order = 0.023616110023525282 | Time = 67s
Step 178000 | Order = 0.020856882167447906 | Time = 67s
Step 179000 | Order = 0.011669689186521878 | Time = 68s
Step 180000 | Order = 0.014351306039928962 | Time = 68s
Step 181000 | Order = 0.023209007580385622 | Time = 68s
Step 182000 | Order = 0.018787047383633841 | Time = 69s
Step 183000 | Order = 0.03305238257508912 | Time = 69s
Step 184000 | Order = 0.021312610332757359 | Time = 69s
Step 185000 | Order = 0.013883422288088967 | Time = 70s
Step 186000 | Order = 0.016280799750159763 | Time = 70s
Step 187000 | Order = 0.02083619398736895 | Time = 71s
Step 188000 | Order = 0.0076172713220931396 | Time = 71s
Step 189000 | Order = 0.027814607077924717 | Time = 71s
Step 190000 | Order = 0.0044064894096254009 | Time = 72s
Step 191000 | Order = 0.025436627876514451 | Time = 72s
Step 192000 | Order = 0.013606529884515182 | Time = 72s
Step 193000 | Order = 0.027170737804638894 | Time = 73s
Step 194000 | Order = 0.0065490019335505646 | Time = 73s
Step 195000 | Order = 0.010600206330898943 | Time = 74s
Step 196000 | Order = 0.0099411431484788485 | Time = 74s
Step 197000 | Order = 0.0052167777021196581 | Time = 74s
Step 198000 | Order = 0.0049351724411079764 | Time = 75s
Step 199000 | Order = 0.022880242075766315 | Time = 75s
Step 200000 | Order = 0.019520311233148929 | Time = 75s
Step 201000 | Order = 0.012984717304535194 | Time = 76s
Step 202000 | Order = 0.016136265418776996 | Time = 76s
Step 203000 | Order = 0.0058313154174337873 | Time = 77s
Step 204000 | Order = 0.0012014761117224093 | Time = 77s
Step 205000 | Order = 0.016131259354582546 | Time = 77s
Step 206000 | Order = 0.026467245969413019 | Time = 78s
Step 207000 | Order = 0.014371000348960938 | Time = 78s
Step 208000 | Order = 0.030474927669941032 | Time = 78s
Step 209000 | Order = 0.011189960043480442 | Time = 79s
Step 210000 | Order = 0.0045529721776631201 | Time = 79s
Step 211000 | Order = 0.033302903418713836 | Time = 80s
Step 212000 | Order = 0.015328390318403896 | Time = 80s
Step 213000 | Order = 0.0052508020808718575 | Time = 80s
Step 214000 | Order = 0.010458947118031544 | Time = 81s
Step 215000 | Order = 0.014233746334301111 | Time = 81s
Step 216000 | Order = 0.0018446064327877815 | Time = 81s
Step 217000 | Order = 0.020645917064634332 | Time = 82s
Step 218000 | Order = 0.028680753345675093 | Time = 82s
Step 219000 | Order = 0.011749701286650659 | Time = 83s
Step 220000 | Order = 0.024203640354127903 | Time = 83s
Step 221000 | Order = 0.003913742665150083 | Time = 83s
Step 222000 | Order = 0.013655908043270756 | Time = 84s
Step 223000 | Order = 0.012176850568729327 | Time = 84s
Step 224000 | Order = 0.017355312463999042 | Time = 84s
Step 225000 | Order = 0.02542235002194616 | Time = 85s
Step 226000 | Order = 0.0096622004969196124 | Time = 85s
Step 227000 | Order = 0.014300004692426777 | Time = 85s
Step 228000 | Order = 0.005289497610512661 | Time = 86s
Step 229000 | Order = 0.025223412913004877 | Time = 86s
Step 230000 | Order = 0.005340748940713496 | Time = 87s
Step 231000 | Order = 0.0074395065937195989 | Time = 87s
Step 232000 | Order = 0.021633574230422423 | Time = 87s
Step 233000 | Order = 0.0027217625488813093 | Time = 88s
Step 234000 | Order = 0.018770389326415629 | Time = 88s
Step 235000 | Order = 0.014838041158379047 | Time = 88s
Step 236000 | Order = 0.005987514393325801 | Time = 89s
Step 237000 | Order = 0.01386938650821558 | Time = 89s
Step 238000 | Order = 0.0048672921478308089 | Time = 89s
Step 239000 | Order = 0.027330210719533357 | Time = 90s
Step 240000 | Order = 0.0083736006372950467 | Time = 90s
Step 241000 | Order = 0.016579433285367439 | Time = 91s
Step 242000 | Order = 0.011630605079391102 | Time = 91s
Step 243000 | Order = 0.0058057090688634627 | Time = 91s
Step 244000 | Order = 0.025071175546568947 | Time = 92s
Step 245000 | Order = 0.0052122555350552352 | Time = 92s
Step 246000 | Order = 0.0085398035224176737 | Time = 92s
Step 247000 | Order = 0.012895492048541969 | Time = 93s
Step 248000 | Order = 0.017790869066625133 | Time = 93s
Step 249000 | Order = 0.0089897686252006885 | Time = 93s
Step 250000 | Order = 0.017999196327526161 | Time = 94s
Step 251000 | Order = 0.018390310480300397 | Time = 94s
Step 252000 | Order = 0.0079860527627955806 | Time = 95s
Step 253000 | Order = 0.0020243917663462564 | Time = 95s
Step 254000 | Order = 0.021400581226992867 | Time = 95s
Step 255000 | Order = 0.022419449435631462 | Time = 96s
Step 256000 | Order = 0.012523726982744808 | Time = 96s
Step 257000 | Order = 0.0097383873087932924 | Time = 96s
Step 258000 | Order = 0.0091218208049756132 | Time = 97s
Step 259000 | Order = 0.0098619310973190964 | Time = 97s
Step 260000 | Order = 0.012673494634305957 | Time = 98s
Step 261000 | Order = 0.016343549032781218 | Time = 98s
Step 262000 | Order = 0.014516721758309224 | Time = 98s
Step 263000 | Order = 0.020084032104687587 | Time = 99s
Step 264000 | Order = 0.018158857233003173 | Time = 99s
Step 265000 | Order = 0.020060978050723991 | Time = 99s
Step 266000 | Order = 0.014814319544439906 | Time = 100s
Step 267000 | Order = 0.0025376337991970333 | Time = 100s
Step 268000 | Order = 0.014776067366622148 | Time = 101s
Step 269000 | Order = 0.029819393519607672 | Time = 101s
Step 270000 | Order = 0.020943818570004366 | Time = 101s
Step 271000 | Order = 0.024968693471763986 | Time = 102s
Step 272000 | Order = 0.01153283262913085 | Time = 102s
Step 273000 | Order = 0.0088921132760968243 | Time = 102s
Step 274000 | Order = 0.021488269909194641 | Time = 103s
Step 275000 | Order = 0.0033341249335661093 | Time = 103s
Step 276000 | Order = 0.018116305874979321 | Time = 103s
Step 277000 | Order = 0.026745459562272852 | Time = 104s
Step 278000 | Order = 0.015066131080466116 | Time = 104s
Step 279000 | Order = 0.015519259534021364 | Time = 105s
Step 280000 | Order = 0.01315922266943465 | Time = 105s
Step 281000 | Order = 0.011061683962195425 | Time = 105s
Step 282000 | Order = 0.027361099944987775 | Time = 106s
Step 283000 | Order = 0.0036977950680073895 | Time = 106s
Step 284000 | Order = 0.021410417838904648 | Time = 106s
Step 285000 | Order = 0.0080291384969777939 | Time = 107s
Step 286000 | Order = 0.029502519005592073 | Time = 107s
Step 287000 | Order = 0.0054659112379447389 | Time = 107s
Step 288000 | Order = 0.0083270416815911571 | Time = 108s
Step 289000 | Order = 0.013643608553842735 | Time = 108s
Step 290000 | Order = 0.011499967992175604 | Time = 109s
Step 291000 | Order = 0.02032979916476392 | Time = 109s
Step 292000 | Order = 0.00044895412930031047 | Time = 109s
Step 293000 | Order = 0.017267694978419915 | Time = 110s
Step 294000 | Order = 0.013722908424074604 | Time = 110s
Step 295000 | Order = 0.013532383631274084 | Time = 110s
Step 296000 | Order = 0.005844479903891764 | Time = 111s
Step 297000 | Order = 0.0058722042473176366 | Time = 111s
Step 298000 | Order = 0.013552240685902283 | Time = 111s
Step 299000 | Order = 0.017435899976211037 | Time = 112s
Step 300000 | Order = 0.011053391824485444 | Time = 112s
Step 301000 | Order = 0.0082328136313201423 | Time = 115s
Step 302000 | Order = 0.01433944005477591 | Time = 115s
Step 303000 | Order = 0.017880080112930984 | Time = 115s
Step 304000 | Order = 0.022850764368762669 | Time = 116s
Step 305000 | Order = 0.014829126952139168 | Time = 116s
Step 306000 | Order = 0.0034436430811663624 | Time = 116s
Step 307000 | Order = 0.025946842368114877 | Time = 117s
Step 308000 | Order = 0.013425022817588237 | Time = 117s
Step 309000 | Order = 0.025966435875290669 | Time = 117s
Step 310000 | Order = 0.0098429806019291986 | Time = 118s
Step 311000 | Order = 0.014060455777053338 | Time = 118s
Step 312000 | Order = 0.026052639565168973 | Time = 119s
Step 313000 | Order = 0.010827628890019068 | Time = 119s
Step 314000 | Order = 0.013395293374963488 | Time = 119s
Step 315000 | Order = 0.016139920770087864 | Time = 120s
Step 316000 | Order = 0.014864837610823611 | Time = 120s
Step 317000 | Order = 0.0069508367481576948 | Time = 120s
Step 318000 | Order = 0.034863153648162837 | Time = 121s
Step 319000 | Order = 0.019391130775830559 | Time = 121s
Step 320000 | Order = 0.012756883064081631 | Time = 121s
Step 321000 | Order = 0.010638380248170693 | Time = 122s
Step 322000 | Order = 0.011124155764272285 | Time = 122s
Step 323000 | Order = 0.0064661757201960541 | Time = 123s
Step 324000 | Order = 0.012302834570221407 | Time = 123s
Step 325000 | Order = 0.0050027216454656045 | Time = 123s
Step 326000 | Order = 0.011605006536097928 | Time = 124s
Step 327000 | Order = 0.011378346212067143 | Time = 124s
Step 328000 | Order = 0.019400503508961976 | Time = 124s
Step 329000 | Order = 0.031956531488522961 | Time = 125s
Step 330000 | Order = 0.0076648363914029417 | Time = 125s
Step 331000 | Order = 0.0091024939708431174 | Time = 126s
Step 332000 | Order = 0.014116626652131044 | Time = 126s
Step 333000 | Order = 0.0063569793814507829 | Time = 126s
Step 334000 | Order = 0.012983742800350438 | Time = 127s
Step 335000 | Order = 0.030133797043475432 | Time = 127s
Step 336000 | Order = 0.017516277130728907 | Time = 127s
Step 337000 | Order = 0.0367672825553799 | Time = 128s
Step 338000 | Order = 0.023865029967000809 | Time = 128s
Step 339000 | Order = 0.016656970498081718 | Time = 128s
Step 340000 | Order = 0.029120794137991148 | Time = 129s
Step 341000 | Order = 0.0021251037593308778 | Time = 129s
Step 342000 | Order = 0.028567359957180623 | Time = 130s
Step 343000 | Order = 0.014889961990021764 | Time = 130s
Step 344000 | Order = 0.020279219096565194 | Time = 130s
Step 345000 | Order = 0.0095042999427469767 | Time = 131s
Step 346000 | Order = 0.029593893524535276 | Time = 131s
Step 347000 | Order = 0.011275955605141703 | Time = 131s
Step 348000 | Order = 0.022732337701698836 | Time = 132s
Step 349000 | Order = 0.019958763297609584 | Time = 132s
Step 350000 | Order = 0.0053480787524470995 | Time = 132s
Step 351000 | Order = 0.0082710863220939075 | Time = 134s
Step 352000 | Order = 0.027820672925732884 | Time = 135s
Step 353000 | Order = 0.01272025280427881 | Time = 135s
Step 354000 | Order = 0.025021163026186653 | Time = 135s
Step 355000 | Order = 0.0045718872888123475 | Time = 136s
Step 356000 | Order = 0.015078647038469747 | Time = 136s
Step 357000 | Order = 0.016754980071508909 | Time = 136s
Step 358000 | Order = 0.011205786784169891 | Time = 137s
Step 359000 | Order = 0.0088189073888295944 | Time = 137s
Step 360000 | Order = 0.016070095440198003 | Time = 137s
Step 361000 | Order = 0.012042576361928677 | Time = 138s
Step 362000 | Order = 0.016085814505526812 | Time = 138s
Step 363000 | Order = 0.009077259715992169 | Time = 139s
Step 364000 | Order = 0.021295307253249726 | Time = 139s
Step 365000 | Order = 0.0094571582437869388 | Time = 139s
Step 366000 | Order = 0.020226914321250535 | Time = 140s
Step 367000 | Order = 0.02810479377028588 | Time = 140s
Step 368000 | Order = 0.010143323664825319 | Time = 140s
Step 369000 | Order = 0.015023505453448625 | Time = 141s
Step 370000 | Order = 0.0089369234090692449 | Time = 141s
Step 371000 | Order = 0.013036289256882062 | Time = 141s
Step 372000 | Order = 0.016183750403450475 | Time = 142s
Step 373000 | Order = 0.011730869021882346 | Time = 142s
Step 374000 | Order = 0.03136019785165281 | Time = 143s
Step 375000 | Order = 0.0012819179409769845 | Time = 143s
Step 376000 | Order = 0.017866449765532304 | Time = 143s
Step 377000 | Order = 0.010240378659391623 | Time = 144s
Step 378000 | Order = 0.024153403684890263 | Time = 144s
Step 379000 | Order = 0.0054282442408711612 | Time = 144s
Step 380000 | Order = 0.0082496450646000214 | Time = 145s
Step 381000 | Order = 0.011143357533450247 | Time = 145s
Step 382000 | Order = 0.016104276353216498 | Time = 145s
Step 383000 | Order = 0.027773940679255208 | Time = 146s
Step 384000 | Order = 0.024576012232408646 | Time = 146s
Step 385000 | Order = 0.008562195440411674 | Time = 147s
Step 386000 | Order = 0.018339947506605878 | Time = 147s
Step 387000 | Order = 0.012398402693043868 | Time = 147s
Step 388000 | Order = 0.0051898625082830085 | Time = 148s
Step 389000 | Order = 0.023273679844600059 | Time = 148s
Step 390000 | Order = 0.0031875624404855011 | Time = 148s
Step 391000 | Order = 0.0094809100363042291 | Time = 149s
Step 392000 | Order = 0.014564068448222507 | Time = 149s
Step 393000 | Order = 0.028612119671703264 | Time = 149s
Step 394000 | Order = 0.017352538250696287 | Time = 150s
Step 395000 | Order = 0.013746912039266711 | Time = 150s
Step 396000 | Order = 0.012928178276488612 | Time = 151s
Step 397000 | Order = 0.014942935292721097 | Time = 151s
Step 398000 | Order = 0.035441130902497002 | Time = 151s
Step 399000 | Order = 0.013724379474605482 | Time = 152s
Step 400000 | Order = 0.011807483494639549 | Time = 152s
Step 401000 | Order = 0.01404593331016211 | Time = 155s
Step 402000 | Order = 0.014691875673285171 | Time = 155s
Step 403000 | Order = 0.028767257810322425 | Time = 155s
Step 404000 | Order = 0.017609182573797885 | Time = 156s
Step 405000 | Order = 0.031014326143220267 | Time = 156s
Step 406000 | Order = 0.029162520360549837 | Time = 156s
Step 407000 | Order = 0.02678815963719524 | Time = 157s
Step 408000 | Order = 0.020053273003505696 | Time = 157s
Step 409000 | Order = 0.02002858554047093 | Time = 157s
Step 410000 | Order = 0.012886255625483026 | Time = 158s
Step 411000 | Order = 0.0072798879730769589 | Time = 158s
Step 412000 | Order = 0.013390882739404003 | Time = 159s
Step 413000 | Order = 0.0064195147792978384 | Time = 159s
Step 414000 | Order = 0.018123976561864142 | Time = 159s
Step 415000 | Order = 0.0083789652619337875 | Time = 160s
Step 416000 | Order = 0.023501655888634853 | Time = 160s
Step 417000 | Order = 0.013728683673567037 | Time = 160s
Step 418000 | Order = 0.0027062726423952082 | Time = 161s
Step 419000 | Order = 0.014957825397816527 | Time = 161s
Step 420000 | Order = 0.018904165958445834 | Time = 161s
Step 421000 | Order = 0.028155115930344254 | Time = 162s
Step 422000 | Order = 0.013603619938159252 | Time = 162s
Step 423000 | Order = 0.017333882220594812 | Time = 163s
Step 424000 | Order = 0.011440927029862978 | Time = 163s
Step 425000 | Order = 0.011584641185430337 | Time = 163s
Step 426000 | Order = 0.0045356732735257295 | Time = 164s
Step 427000 | Order = 0.0088412161754587906 | Time = 164s
Step 428000 | Order = 0.023723893518255119 | Time = 164s
Step 429000 | Order = 0.018630071907721733 | Time = 165s
Step 430000 | Order = 0.012462228075171861 | Time = 165s
Step 431000 | Order = 0.015040260667938463 | Time = 166s
Step 432000 | Order = 0.019104568021079994 | Time = 166s
Step 433000 | Order = 0.0035038063995283934 | Time = 166s
Step 434000 | Order = 0.015119938232645236 | Time = 167s
Step 435000 | Order = 0.0046298222706252969 | Time = 167s
Step 436000 | Order = 0.0084953875731156592 | Time = 167s
Step 437000 | Order = 0.010048175523182891 | Time = 168s
Step 438000 | Order = 0.015776670279186798 | Time = 168s
Step 439000 | Order = 0.0030531292962215455 | Time = 168s
Step 440000 | Order = 0.0048772102268685481 | Time = 169s
Step 441000 | Order = 0.02136533617308203 | Time = 169s
Step 442000 | Order = 0.00770987056129698 | Time = 170s
Step 443000 | Order = 0.023532747898847062 | Time = 170s
Step 444000 | Order = 0.016595600578723876 | Time = 170s
Step 445000 | Order = 0.012180174507528974 | Time = 171s
Step 446000 | Order = 0.0014007324258044195 | Time = 171s
Step 447000 | Order = 0.026298748245754809 | Time = 171s
Step 448000 | Order = 0.014381978560070171 | Time = 172s
Step 449000 | Order = 0.023850317975971362 | Time = 172s
Step 450000 | Order = 0.0074746169980366662 | Time = 172s
Step 451000 | Order = 0.004032698115734811 | Time = 173s
Step 452000 | Order = 0.0090167616275918811 | Time = 173s
Step 453000 | Order = 0.017011766884869182 | Time = 174s
Step 454000 | Order = 0.015375258428845025 | Time = 174s
Step 455000 | Order = 0.015616526768733971 | Time = 174s
Step 456000 | Order = 0.03683221737320632 | Time = 175s
Step 457000 | Order = 0.013155061448598833 | Time = 175s
Step 458000 | Order = 0.016159131380884876 | Time = 175s
Step 459000 | Order = 0.0179844235747567 | Time = 176s
Step 460000 | Order = 0.028309879886846006 | Time = 176s
Step 461000 | Order = 0.0052753108632957188 | Time = 177s
Step 462000 | Order = 0.0074836835300747424 | Time = 177s
Step 463000 | Order = 0.015765310998995731 | Time = 177s
Step 464000 | Order = 0.025476689423294591 | Time = 178s
Step 465000 | Order = 0.0038391987620772544 | Time = 178s
Step 466000 | Order = 0.034054090482676783 | Time = 178s
Step 467000 | Order = 0.010651519379996885 | Time = 179s
Step 468000 | Order = 0.019932312892357466 | Time = 179s
Step 469000 | Order = 0.016507211650660825 | Time = 179s
Step 470000 | Order = 0.019700439161836048 | Time = 180s
Step 471000 | Order = 0.019311441871422981 | Time = 180s
Step 472000 | Order = 0.014633032275313608 | Time = 181s
Step 473000 | Order = 0.0083902285816881347 | Time = 181s
Step 474000 | Order = 0.015280162161335147 | Time = 181s
Step 475000 | Order = 0.021689231571001159 | Time = 182s
Step 476000 | Order = 0.009757807487942095 | Time = 182s
Step 477000 | Order = 0.010734340491207445 | Time = 182s
Step 478000 | Order = 0.012959943047582323 | Time = 183s
Step 479000 | Order = 0.0085282764494984432 | Time = 183s
Step 480000 | Order = 0.013871322079972824 | Time = 183s
Step 481000 | Order = 0.021393795214369835 | Time = 184s
Step 482000 | Order = 0.0059882798959135881 | Time = 184s
Step 483000 | Order = 0.0093406915019758601 | Time = 185s
Step 484000 | Order = 0.022586377926576879 | Time = 185s
Step 485000 | Order = 0.013165098672464501 | Time = 185s
Step 486000 | Order = 0.016398253347911014 | Time = 186s
Step 487000 | Order = 0.023843904412201689 | Time = 186s
Step 488000 | Order = 0.028049093642748459 | Time = 186s
Step 489000 | Order = 0.024172171745594464 | Time = 187s
Step 490000 | Order = 0.022191863721195932 | Time = 187s
Step 491000 | Order = 0.030314597186686141 | Time = 187s
