Simulation #154, Parameters: eta = 0.783200 | rho = 0.149533 | v0 = 0.0126091s
Step 0 | Order = 0.021974849840078085 | Time = 0s
Step 1000 | Order = 0.02913772596884498 | Time = 1s
Step 2000 | Order = 0.018319637741953949 | Time = 1s
Step 3000 | Order = 0.025305981445042054 | Time = 2s
Step 4000 | Order = 0.031518392554699258 | Time = 2s
Step 5000 | Order = 0.010802662138279897 | Time = 2s
Step 6000 | Order = 0.01609125014766578 | Time = 2s
Step 7000 | Order = 0.017818654086713136 | Time = 3s
Step 8000 | Order = 0.0037923354728781888 | Time = 3s
Step 9000 | Order = 0.0047789325107837153 | Time = 3s
Step 10000 | Order = 0.015682593560522432 | Time = 3s
Step 11000 | Order = 0.01018178895003378 | Time = 3s
Step 12000 | Order = 0.0069285678537571041 | Time = 4s
Step 13000 | Order = 0.0061159707251488907 | Time = 4s
Step 14000 | Order = 0.018071459464665221 | Time = 4s
Step 15000 | Order = 0.026236551681260201 | Time = 4s
Step 16000 | Order = 0.022251378451545119 | Time = 5s
Step 17000 | Order = 0.0069236579927396662 | Time = 5s
Step 18000 | Order = 0.024173003913437473 | Time = 5s
Step 19000 | Order = 0.022190226432701455 | Time = 5s
Step 20000 | Order = 0.015080637089748713 | Time = 6s
Step 21000 | Order = 0.027659598599567056 | Time = 6s
Step 22000 | Order = 0.017888625518273853 | Time = 6s
Step 23000 | Order = 0.014521779917187738 | Time = 6s
Step 24000 | Order = 0.030204098452684663 | Time = 6s
Step 25000 | Order = 0.011140937908912976 | Time = 7s
Step 26000 | Order = 0.0082714424897180686 | Time = 7s
Step 27000 | Order = 0.0046089058324222986 | Time = 7s
Step 28000 | Order = 0.0084996519439672433 | Time = 7s
Step 29000 | Order = 0.030804666044770314 | Time = 8s
Step 30000 | Order = 0.016127857741926783 | Time = 8s
Step 31000 | Order = 0.01703973068334538 | Time = 8s
Step 32000 | Order = 0.017790078262814299 | Time = 8s
Step 33000 | Order = 0.013438586799479534 | Time = 9s
Step 34000 | Order = 0.0073628108153072549 | Time = 9s
Step 35000 | Order = 0.020964094342269455 | Time = 9s
Step 36000 | Order = 0.015898799615452087 | Time = 9s
Step 37000 | Order = 0.015926630830827168 | Time = 10s
Step 38000 | Order = 0.023738330250192802 | Time = 10s
Step 39000 | Order = 0.013368407216365528 | Time = 10s
Step 40000 | Order = 0.029439691489286952 | Time = 10s
Step 41000 | Order = 0.0056497193528804055 | Time = 10s
Step 42000 | Order = 0.014205132612219784 | Time = 11s
Step 43000 | Order = 0.010862336944773015 | Time = 11s
Step 44000 | Order = 0.018415477253775139 | Time = 11s
Step 45000 | Order = 0.022435277092465788 | Time = 11s
Step 46000 | Order = 0.01622944954007504 | Time = 12s
Step 47000 | Order = 0.0044826790805537883 | Time = 12s
Step 48000 | Order = 0.025600663662842103 | Time = 12s
Step 49000 | Order = 0.031980651647580273 | Time = 12s
Step 50000 | Order = 0.033787910598717677 | Time = 13s
Step 51000 | Order = 0.01200433835150954 | Time = 13s
Step 52000 | Order = 0.0064551395247520616 | Time = 13s
Step 53000 | Order = 0.013662508091428865 | Time = 13s
Step 54000 | Order = 0.023041333677784964 | Time = 14s
Step 55000 | Order = 0.035885157173735985 | Time = 14s
Step 56000 | Order = 0.0069434987835273257 | Time = 14s
Step 57000 | Order = 0.014787195185727572 | Time = 14s
Step 58000 | Order = 0.0061183222570835296 | Time = 15s
Step 59000 | Order = 0.01694871082047919 | Time = 15s
Step 60000 | Order = 0.021181278044917616 | Time = 15s
Step 61000 | Order = 0.0048869757534821682 | Time = 15s
Step 62000 | Order = 0.028773929904489175 | Time = 16s
Step 63000 | Order = 0.024482470190631059 | Time = 16s
Step 64000 | Order = 0.02739093111478804 | Time = 16s
Step 65000 | Order = 0.038563377693665517 | Time = 16s
Step 66000 | Order = 0.007301586725251618 | Time = 17s
Step 67000 | Order = 0.012597521593214263 | Time = 17s
Step 68000 | Order = 0.024442530792481772 | Time = 17s
Step 69000 | Order = 0.014549008212075071 | Time = 17s
Step 70000 | Order = 0.0088910730339012683 | Time = 17s
Step 71000 | Order = 0.022691620414611226 | Time = 18s
Step 72000 | Order = 0.0052157126084032912 | Time = 18s
Step 73000 | Order = 0.04125248616619917 | Time = 18s
Step 74000 | Order = 0.026598200441311112 | Time = 18s
Step 75000 | Order = 0.015603322635697683 | Time = 19s
Step 76000 | Order = 0.028781450024603566 | Time = 19s
Step 77000 | Order = 0.0049299471607239815 | Time = 19s
Step 78000 | Order = 0.0093433803904508835 | Time = 19s
Step 79000 | Order = 0.023372641078522473 | Time = 20s
Step 80000 | Order = 0.037023499787560026 | Time = 20s
Step 81000 | Order = 0.0035683912049167686 | Time = 20s
Step 82000 | Order = 0.017685812027907324 | Time = 20s
Step 83000 | Order = 0.014579224169000413 | Time = 21s
Step 84000 | Order = 0.0098936838212603587 | Time = 21s
Step 85000 | Order = 0.0164574802748239 | Time = 21s
Step 86000 | Order = 0.033126139352833935 | Time = 21s
Step 87000 | Order = 0.00519096520417616 | Time = 21s
Step 88000 | Order = 0.021382489958768819 | Time = 22s
Step 89000 | Order = 0.015846621901568349 | Time = 22s
Step 90000 | Order = 0.010890813552254575 | Time = 22s
Step 91000 | Order = 0.012783253477293845 | Time = 22s
Step 92000 | Order = 0.011631438172205848 | Time = 23s
Step 93000 | Order = 0.033222085036159588 | Time = 23s
Step 94000 | Order = 0.006376343286576559 | Time = 23s
Step 95000 | Order = 0.024402810435384444 | Time = 23s
Step 96000 | Order = 0.020067186469695918 | Time = 24s
Step 97000 | Order = 0.0066377939512990763 | Time = 24s
Step 98000 | Order = 0.017625277780280751 | Time = 24s
Step 99000 | Order = 0.01349657047577755 | Time = 24s
Step 100000 | Order = 0.034363254067993849 | Time = 24s
Step 101000 | Order = 0.0034096031933093609 | Time = 25s
Step 102000 | Order = 0.0247327517097998 | Time = 25s
Step 103000 | Order = 0.0151976182211708 | Time = 25s
Step 104000 | Order = 0.029954793218918432 | Time = 26s
Step 105000 | Order = 0.022791382480477736 | Time = 26s
Step 106000 | Order = 0.0070243862549705235 | Time = 26s
Step 107000 | Order = 0.0046334377890213194 | Time = 26s
Step 108000 | Order = 0.02737331969942583 | Time = 27s
Step 109000 | Order = 0.0078076716503261622 | Time = 27s
Step 110000 | Order = 0.018193084362380981 | Time = 27s
Step 111000 | Order = 0.016389030350991571 | Time = 27s
Step 112000 | Order = 0.034732084860046086 | Time = 28s
Step 113000 | Order = 0.037288050297348621 | Time = 28s
Step 114000 | Order = 0.011468085900472172 | Time = 28s
Step 115000 | Order = 0.0056090023949279819 | Time = 28s
Step 116000 | Order = 0.018685768272171877 | Time = 29s
Step 117000 | Order = 0.02302908593305231 | Time = 29s
Step 118000 | Order = 0.012817521075903737 | Time = 29s
Step 119000 | Order = 0.0094595080620943697 | Time = 29s
Step 120000 | Order = 0.014040592896123352 | Time = 29s
Step 121000 | Order = 0.010896106069238465 | Time = 30s
Step 122000 | Order = 0.010572350879008029 | Time = 30s
Step 123000 | Order = 0.013370819969506131 | Time = 30s
Step 124000 | Order = 0.0073387881276624255 | Time = 30s
Step 125000 | Order = 0.023912160790422337 | Time = 31s
Step 126000 | Order = 0.01786498428248845 | Time = 31s
Step 127000 | Order = 0.0086520034637576123 | Time = 31s
Step 128000 | Order = 0.025089779325042305 | Time = 31s
Step 129000 | Order = 0.024820377664808213 | Time = 32s
Step 130000 | Order = 0.017666629014611773 | Time = 32s
Step 131000 | Order = 0.041135305400841954 | Time = 32s
Step 132000 | Order = 0.017834669023415309 | Time = 32s
Step 133000 | Order = 0.018998903679489039 | Time = 33s
Step 134000 | Order = 0.0206826840551135 | Time = 33s
Step 135000 | Order = 0.047361164896408639 | Time = 33s
Step 136000 | Order = 0.012628012977191837 | Time = 33s
Step 137000 | Order = 0.021948597659156258 | Time = 33s
Step 138000 | Order = 0.012883868895967725 | Time = 34s
Step 139000 | Order = 0.013444247641430028 | Time = 34s
Step 140000 | Order = 0.012395913581082628 | Time = 34s
Step 141000 | Order = 0.0054633657819210943 | Time = 34s
Step 142000 | Order = 0.02790972731991196 | Time = 35s
Step 143000 | Order = 0.01827493735789544 | Time = 35s
Step 144000 | Order = 0.038502142397390901 | Time = 35s
Step 145000 | Order = 0.015145831818636601 | Time = 35s
Step 146000 | Order = 0.002648454014575479 | Time = 36s
Step 147000 | Order = 0.024765817700268814 | Time = 36s
Step 148000 | Order = 0.0061559618538479704 | Time = 36s
Step 149000 | Order = 0.033572932057940347 | Time = 36s
Step 150000 | Order = 0.027997179830759781 | Time = 37s
Step 151000 | Order = 0.019941191683937869 | Time = 39s
Step 152000 | Order = 0.013270266847544841 | Time = 39s
Step 153000 | Order = 0.032491506352977526 | Time = 39s
Step 154000 | Order = 0.028295809271445021 | Time = 40s
Step 155000 | Order = 0.025020141095690764 | Time = 40s
Step 156000 | Order = 0.018371262896959367 | Time = 40s
Step 157000 | Order = 0.019648548411424251 | Time = 40s
Step 158000 | Order = 0.014363820540520371 | Time = 41s
Step 159000 | Order = 0.0092029974142296637 | Time = 41s
Step 160000 | Order = 0.037303811907434641 | Time = 41s
Step 161000 | Order = 0.032081959710757196 | Time = 41s
Step 162000 | Order = 0.035965919207708516 | Time = 41s
Step 163000 | Order = 0.0081851194362934764 | Time = 42s
Step 164000 | Order = 0.013848608867667807 | Time = 42s
Step 165000 | Order = 0.021824804462112428 | Time = 42s
Step 166000 | Order = 0.021400020864195478 | Time = 42s
Step 167000 | Order = 0.023734003734106137 | Time = 43s
Step 168000 | Order = 0.020857797226530271 | Time = 43s
Step 169000 | Order = 0.028067361230594074 | Time = 43s
Step 170000 | Order = 0.01547426001696516 | Time = 43s
Step 171000 | Order = 0.0068475021240305854 | Time = 44s
Step 172000 | Order = 0.028630810055122035 | Time = 44s
Step 173000 | Order = 0.010470573165008452 | Time = 44s
Step 174000 | Order = 0.026157640207968881 | Time = 44s
Step 175000 | Order = 0.04789824456400707 | Time = 45s
Step 176000 | Order = 0.011133464920113778 | Time = 45s
Step 177000 | Order = 0.019152587837495447 | Time = 45s
Step 178000 | Order = 0.0044014589052795323 | Time = 45s
Step 179000 | Order = 0.036804678085500545 | Time = 45s
Step 180000 | Order = 0.020659360042849597 | Time = 46s
Step 181000 | Order = 0.027135120424718533 | Time = 46s
Step 182000 | Order = 0.009417594016660355 | Time = 46s
Step 183000 | Order = 0.011160489095525243 | Time = 46s
Step 184000 | Order = 0.0022969851890080038 | Time = 47s
Step 185000 | Order = 0.027156235226095286 | Time = 47s
Step 186000 | Order = 0.010775696160932555 | Time = 47s
Step 187000 | Order = 0.025929241393018707 | Time = 47s
Step 188000 | Order = 0.006683232929727544 | Time = 48s
Step 189000 | Order = 0.019878946962691345 | Time = 48s
Step 190000 | Order = 0.0084389543490394122 | Time = 48s
Step 191000 | Order = 0.015815254356160931 | Time = 48s
Step 192000 | Order = 0.0081777049530631224 | Time = 48s
Step 193000 | Order = 0.017403933794272988 | Time = 49s
Step 194000 | Order = 0.026255088004831419 | Time = 49s
Step 195000 | Order = 0.01898087656527464 | Time = 49s
Step 196000 | Order = 0.020942910540058209 | Time = 49s
Step 197000 | Order = 0.013414856971600218 | Time = 50s
Step 198000 | Order = 0.026435329197690042 | Time = 50s
Step 199000 | Order = 0.037723311382247167 | Time = 50s
Step 200000 | Order = 0.018948901179022155 | Time = 50s
Step 201000 | Order = 0.019239474291713087 | Time = 51s
Step 202000 | Order = 0.024285664024272683 | Time = 51s
Step 203000 | Order = 0.02273637029350915 | Time = 51s
Step 204000 | Order = 0.026806413671637726 | Time = 51s
Step 205000 | Order = 0.024744715933783485 | Time = 52s
Step 206000 | Order = 0.019394649530202614 | Time = 52s
Step 207000 | Order = 0.017263735138489247 | Time = 52s
Step 208000 | Order = 0.0079332910805521174 | Time = 52s
Step 209000 | Order = 0.012819266061484608 | Time = 53s
Step 210000 | Order = 0.025244410654511055 | Time = 53s
Step 211000 | Order = 0.028164365160545317 | Time = 53s
Step 212000 | Order = 0.013226862695637148 | Time = 53s
Step 213000 | Order = 0.006892403160721869 | Time = 54s
Step 214000 | Order = 0.015746860467562178 | Time = 54s
Step 215000 | Order = 0.01212421382638626 | Time = 54s
Step 216000 | Order = 0.0052622749421248746 | Time = 54s
Step 217000 | Order = 0.014443813692695383 | Time = 55s
Step 218000 | Order = 0.018645815669538515 | Time = 55s
Step 219000 | Order = 0.022912976924773808 | Time = 55s
Step 220000 | Order = 0.029394734704245216 | Time = 55s
Step 221000 | Order = 0.0173890234128555 | Time = 55s
Step 222000 | Order = 0.035025899696289955 | Time = 56s
Step 223000 | Order = 0.03375393873052164 | Time = 56s
Step 224000 | Order = 0.011004514831119801 | Time = 56s
Step 225000 | Order = 0.0038663922816326917 | Time = 56s
Step 226000 | Order = 0.034524084088301731 | Time = 57s
Step 227000 | Order = 0.023903020244257119 | Time = 57s
Step 228000 | Order = 0.0054389336770303545 | Time = 57s
Step 229000 | Order = 0.034519126086031436 | Time = 57s
Step 230000 | Order = 0.0048160632368865596 | Time = 58s
Step 231000 | Order = 0.041299192746894677 | Time = 58s
Step 232000 | Order = 0.018415810631868156 | Time = 58s
Step 233000 | Order = 0.014855928204291775 | Time = 58s
Step 234000 | Order = 0.023462272300040044 | Time = 59s
Step 235000 | Order = 0.023849238543032749 | Time = 59s
Step 236000 | Order = 0.021694444678411837 | Time = 59s
Step 237000 | Order = 0.039162827600005418 | Time = 59s
Step 238000 | Order = 0.0084509315933787178 | Time = 59s
Step 239000 | Order = 0.0048593291575003876 | Time = 60s
Step 240000 | Order = 0.047111270177703994 | Time = 60s
Step 241000 | Order = 0.017944176647742692 | Time = 60s
Step 242000 | Order = 0.018871951999893936 | Time = 60s
Step 243000 | Order = 0.017236788245539633 | Time = 61s
Step 244000 | Order = 0.0092564815191295332 | Time = 61s
Step 245000 | Order = 0.018567929172929678 | Time = 61s
Step 246000 | Order = 0.021680321667530828 | Time = 61s
Step 247000 | Order = 0.015133428368200684 | Time = 62s
Step 248000 | Order = 0.021362131872382863 | Time = 62s
Step 249000 | Order = 0.031985972566622001 | Time = 62s
Step 250000 | Order = 0.012058438913721433 | Time = 62s
Step 251000 | Order = 0.0101250489240875 | Time = 63s
Step 252000 | Order = 0.0093739634743508684 | Time = 63s
Step 253000 | Order = 0.027429284792780218 | Time = 63s
Step 254000 | Order = 0.013859022264415573 | Time = 63s
Step 255000 | Order = 0.022298043833814563 | Time = 64s
Step 256000 | Order = 0.0034131319854835201 | Time = 64s
Step 257000 | Order = 0.0016210136665886145 | Time = 64s
Step 258000 | Order = 0.021570779301815383 | Time = 64s
Step 259000 | Order = 0.032764208591943317 | Time = 65s
Step 260000 | Order = 0.014900962206174567 | Time = 65s
Step 261000 | Order = 0.019009867258868662 | Time = 65s
Step 262000 | Order = 0.020243056926936835 | Time = 65s
Step 263000 | Order = 0.010692893360139205 | Time = 66s
Step 264000 | Order = 0.020801832434100241 | Time = 66s
Step 265000 | Order = 0.016687549302540034 | Time = 66s
Step 266000 | Order = 0.0077216137084997662 | Time = 66s
Step 267000 | Order = 0.018108052224914763 | Time = 67s
Step 268000 | Order = 0.040215153750442066 | Time = 67s
Step 269000 | Order = 0.021409246885664836 | Time = 67s
Step 270000 | Order = 0.026426366091576125 | Time = 67s
Step 271000 | Order = 0.0083840208230426105 | Time = 67s
Step 272000 | Order = 0.031899997742365065 | Time = 68s
Step 273000 | Order = 0.029436211723009597 | Time = 68s
Step 274000 | Order = 0.012893229483465959 | Time = 68s
Step 275000 | Order = 0.020187021728314675 | Time = 68s
Step 276000 | Order = 0.0074038912626014659 | Time = 69s
Step 277000 | Order = 0.0084211090324676063 | Time = 69s
Step 278000 | Order = 0.019422715446704625 | Time = 69s
Step 279000 | Order = 0.025102500064519726 | Time = 69s
Step 280000 | Order = 0.016530758152776742 | Time = 70s
Step 281000 | Order = 0.011430626579060261 | Time = 70s
Step 282000 | Order = 0.025541175361606928 | Time = 70s
Step 283000 | Order = 0.018624523534546484 | Time = 70s
Step 284000 | Order = 0.018045273094429118 | Time = 70s
Step 285000 | Order = 0.013990083738009564 | Time = 71s
Step 286000 | Order = 0.025728040433712032 | Time = 71s
Step 287000 | Order = 0.019715165677236548 | Time = 71s
Step 288000 | Order = 0.012649984310442638 | Time = 71s
Step 289000 | Order = 0.010685655855526938 | Time = 72s
