Simulation #165, Parameters: eta = 0.089947 | rho = 0.119100 | v0 = 0.051081s
Step 79000 | Order = 0.46629841923190168 | Time = 18s
Step 80000 | Order = 0.44128736182183537 | Time = 18s
Step 81000 | Order = 0.37712400175402344 | Time = 19s
Step 82000 | Order = 0.41807583239608043 | Time = 19s
Step 83000 | Order = 0.58111653700370836 | Time = 19s
Step 84000 | Order = 0.62758111807394801 | Time = 19s
Step 85000 | Order = 0.60255238490131902 | Time = 20s
Step 86000 | Order = 0.64834055798143975 | Time = 20s
Step 87000 | Order = 0.52223029497276674 | Time = 20s
Step 88000 | Order = 0.5388845613201193 | Time = 20s
Step 89000 | Order = 0.50209156506957875 | Time = 20s
Step 90000 | Order = 0.38444713383526047 | Time = 21s
Step 91000 | Order = 0.41195949147670607 | Time = 21s
Step 92000 | Order = 0.39314535411206764 | Time = 21s
Step 93000 | Order = 0.48753968616531579 | Time = 21s
Step 94000 | Order = 0.6482081350544433 | Time = 22s
Step 95000 | Order = 0.65970638454960262 | Time = 22s
Step 96000 | Order = 0.63568334944620863 | Time = 22s
Step 97000 | Order = 0.70242771964645978 | Time = 22s
Step 98000 | Order = 0.69354107302448986 | Time = 23s
Step 99000 | Order = 0.66134617207381019 | Time = 23s
Step 100000 | Order = 0.65302851903952974 | Time = 23s
Step 101000 | Order = 0.60955552750362874 | Time = 24s
Step 102000 | Order = 0.47180922360136057 | Time = 24s
Step 103000 | Order = 0.51018624315578254 | Time = 24s
Step 104000 | Order = 0.36040649549321169 | Time = 24s
Step 105000 | Order = 0.27707729610737886 | Time = 25s
Step 106000 | Order = 0.34850009370698104 | Time = 25s
Step 107000 | Order = 0.34181852898546122 | Time = 25s
Step 108000 | Order = 0.47985731074113247 | Time = 25s
Step 109000 | Order = 0.37468279700268647 | Time = 26s
Step 110000 | Order = 0.4461336112263703 | Time = 26s
Step 111000 | Order = 0.47082741705164827 | Time = 26s
Step 112000 | Order = 0.41634673373936515 | Time = 26s
Step 113000 | Order = 0.46259347381976296 | Time = 27s
Step 114000 | Order = 0.37698972909897321 | Time = 27s
Step 115000 | Order = 0.37341792117105038 | Time = 27s
Step 116000 | Order = 0.46819551122170799 | Time = 27s
Step 117000 | Order = 0.46933995981352061 | Time = 28s
Step 118000 | Order = 0.45687305229149888 | Time = 28s
Step 119000 | Order = 0.64990109797279405 | Time = 28s
Step 120000 | Order = 0.54466594249327427 | Time = 28s
Step 121000 | Order = 0.56733997218253995 | Time = 28s
Step 122000 | Order = 0.43352200961734294 | Time = 29s
Step 123000 | Order = 0.4251151188694644 | Time = 29s
Step 124000 | Order = 0.43933222108587161 | Time = 29s
Step 125000 | Order = 0.37675824062701341 | Time = 29s
Step 126000 | Order = 0.33895332108809728 | Time = 30s
Step 127000 | Order = 0.4275731981252055 | Time = 30s
Step 128000 | Order = 0.26772097002431955 | Time = 30s
Step 129000 | Order = 0.15621576743744298 | Time = 30s
Step 130000 | Order = 0.077637309242690189 | Time = 31s
Step 131000 | Order = 0.020954621925748197 | Time = 31s
Step 132000 | Order = 0.13192868054880802 | Time = 31s
Step 133000 | Order = 0.2394937994444517 | Time = 31s
Step 134000 | Order = 0.26429330337622764 | Time = 32s
Step 135000 | Order = 0.085910575470627318 | Time = 32s
Step 136000 | Order = 0.022408704249407815 | Time = 32s
Step 137000 | Order = 0.22707635249873884 | Time = 32s
Step 138000 | Order = 0.15374664740195615 | Time = 33s
Step 139000 | Order = 0.36283485679706645 | Time = 33s
Step 140000 | Order = 0.35583955946496726 | Time = 33s
Step 141000 | Order = 0.34382352365386093 | Time = 33s
Step 142000 | Order = 0.4545396430697104 | Time = 34s
Step 143000 | Order = 0.42493355713631598 | Time = 34s
Step 144000 | Order = 0.37328807287265137 | Time = 34s
Step 145000 | Order = 0.29172752756286718 | Time = 34s
Step 146000 | Order = 0.3054813713806262 | Time = 34s
Step 147000 | Order = 0.50872764795488867 | Time = 35s
Step 148000 | Order = 0.61667646604072446 | Time = 35s
Step 149000 | Order = 0.56385087694673663 | Time = 35s
Step 150000 | Order = 0.27619965483893616 | Time = 35s
Step 151000 | Order = 0.26514677843633144 | Time = 36s
Step 152000 | Order = 0.1759950275193011 | Time = 36s
Step 153000 | Order = 0.073180325239152758 | Time = 36s
Step 154000 | Order = 0.10771459965548985 | Time = 37s
Step 155000 | Order = 0.021226076348652471 | Time = 37s
Step 156000 | Order = 0.080615013989568995 | Time = 37s
Step 157000 | Order = 0.19752364006151904 | Time = 37s
Step 158000 | Order = 0.38191184392874727 | Time = 38s
Step 159000 | Order = 0.45357563044430821 | Time = 38s
Step 160000 | Order = 0.30945322985631096 | Time = 38s
Step 161000 | Order = 0.19399229904890589 | Time = 38s
Step 162000 | Order = 0.17244724025113548 | Time = 39s
Step 163000 | Order = 0.28875019595348328 | Time = 39s
Step 164000 | Order = 0.29871613178938161 | Time = 39s
Step 165000 | Order = 0.50318006684309124 | Time = 40s
Step 166000 | Order = 0.50402627960747381 | Time = 40s
Step 167000 | Order = 0.50785777394215847 | Time = 40s
Step 168000 | Order = 0.56377030040394738 | Time = 40s
Step 169000 | Order = 0.49552197294184264 | Time = 40s
Step 170000 | Order = 0.60554989142977866 | Time = 41s
Step 171000 | Order = 0.62154041628878587 | Time = 41s
Step 172000 | Order = 0.63857800721911895 | Time = 41s
Step 173000 | Order = 0.70597748448062014 | Time = 42s
Step 174000 | Order = 0.58094584715846287 | Time = 42s
Step 175000 | Order = 0.5811491408982844 | Time = 42s
Step 176000 | Order = 0.44518057270385242 | Time = 42s
Step 177000 | Order = 0.47206266686262927 | Time = 42s
Step 178000 | Order = 0.54937255431588883 | Time = 43s
Step 179000 | Order = 0.54829339012047063 | Time = 43s
Step 180000 | Order = 0.67479063325730237 | Time = 43s
Step 181000 | Order = 0.64649993699473773 | Time = 43s
Step 182000 | Order = 0.67218584089580802 | Time = 44s
Step 183000 | Order = 0.62911068093101985 | Time = 44s
Step 184000 | Order = 0.54654437490685959 | Time = 44s
Step 185000 | Order = 0.51634847640054793 | Time = 44s
Step 186000 | Order = 0.47544615761397768 | Time = 45s
Step 187000 | Order = 0.39074435491304726 | Time = 45s
Step 188000 | Order = 0.39443044209258893 | Time = 45s
Step 189000 | Order = 0.21129163092376954 | Time = 45s
Step 190000 | Order = 0.41493167452795371 | Time = 46s
Step 191000 | Order = 0.4604492134921378 | Time = 46s
Step 192000 | Order = 0.4220355943399367 | Time = 46s
Step 193000 | Order = 0.2915785171762646 | Time = 46s
Step 194000 | Order = 0.37774696537837987 | Time = 46s
Step 195000 | Order = 0.33179131113217358 | Time = 47s
Step 196000 | Order = 0.29918741208271127 | Time = 47s
Step 197000 | Order = 0.31568919559034547 | Time = 47s
Step 198000 | Order = 0.27173802356666782 | Time = 47s
Step 199000 | Order = 0.23690985637247874 | Time = 48s
Step 200000 | Order = 0.4335970022763796 | Time = 48s
Step 201000 | Order = 0.48023642796427884 | Time = 49s
Step 202000 | Order = 0.63181991283395256 | Time = 49s
Step 203000 | Order = 0.59684372545798592 | Time = 50s
Step 204000 | Order = 0.52603253872184008 | Time = 50s
Step 205000 | Order = 0.51716601560289632 | Time = 50s
Step 206000 | Order = 0.58282429103914879 | Time = 50s
Step 207000 | Order = 0.54374089238245471 | Time = 51s
Step 208000 | Order = 0.51871284754467906 | Time = 51s
Step 209000 | Order = 0.5332020169812306 | Time = 51s
Step 210000 | Order = 0.58877991520529327 | Time = 51s
Step 211000 | Order = 0.59631354212435661 | Time = 52s
Step 212000 | Order = 0.61406899891378863 | Time = 52s
Step 213000 | Order = 0.58747929337052962 | Time = 52s
Step 214000 | Order = 0.62742470535512052 | Time = 52s
Step 215000 | Order = 0.66928523121313543 | Time = 53s
Step 216000 | Order = 0.6612651097319584 | Time = 53s
Step 217000 | Order = 0.68716350865867692 | Time = 53s
Step 218000 | Order = 0.620663599413523 | Time = 53s
Step 219000 | Order = 0.7192273282487861 | Time = 54s
Step 220000 | Order = 0.62942426906886306 | Time = 54s
Step 221000 | Order = 0.63392283562832941 | Time = 54s
Step 222000 | Order = 0.63905164351791621 | Time = 54s
Step 223000 | Order = 0.58003962662295783 | Time = 55s
Step 224000 | Order = 0.5458382900417883 | Time = 55s
Step 225000 | Order = 0.62616148126984827 | Time = 55s
Step 226000 | Order = 0.58501117145988291 | Time = 55s
Step 227000 | Order = 0.51837050289203834 | Time = 56s
Step 228000 | Order = 0.59263176358731418 | Time = 56s
Step 229000 | Order = 0.59898418917814966 | Time = 56s
Step 230000 | Order = 0.43430222939208374 | Time = 56s
Step 231000 | Order = 0.37185223616839119 | Time = 56s
Step 232000 | Order = 0.35126195829243068 | Time = 57s
Step 233000 | Order = 0.42637808576891029 | Time = 57s
Step 234000 | Order = 0.2949081475306764 | Time = 57s
Step 235000 | Order = 0.3351838622943385 | Time = 57s
Step 236000 | Order = 0.34942751265868571 | Time = 57s
Step 237000 | Order = 0.32071146212354679 | Time = 58s
Step 238000 | Order = 0.32115235567197076 | Time = 58s
Step 239000 | Order = 0.20190420119197813 | Time = 58s
Step 240000 | Order = 0.40206393038547511 | Time = 58s
Step 241000 | Order = 0.27231254566807878 | Time = 59s
Step 242000 | Order = 0.47891450079282288 | Time = 59s
Step 243000 | Order = 0.39230229037230996 | Time = 59s
Step 244000 | Order = 0.59977476766722038 | Time = 59s
Step 245000 | Order = 0.59814604423797224 | Time = 60s
Step 246000 | Order = 0.42356316987286102 | Time = 60s
Step 247000 | Order = 0.47261497943493658 | Time = 60s
Step 248000 | Order = 0.48394635470856961 | Time = 60s
Step 249000 | Order = 0.55257629873195324 | Time = 61s
Step 250000 | Order = 0.5359854927319897 | Time = 61s
Step 251000 | Order = 0.35517947045258569 | Time = 61s
Step 252000 | Order = 0.056576024585096051 | Time = 62s
Step 253000 | Order = 0.077336354400459564 | Time = 62s
Step 254000 | Order = 0.18047081967522652 | Time = 62s
Step 255000 | Order = 0.16973305590205617 | Time = 62s
Step 256000 | Order = 0.19368441528761926 | Time = 62s
Step 257000 | Order = 0.15559334981416836 | Time = 63s
Step 258000 | Order = 0.19371090374647654 | Time = 63s
Step 259000 | Order = 0.20884316963931993 | Time = 63s
Step 260000 | Order = 0.06867495427940698 | Time = 63s
Step 261000 | Order = 0.2965489419878139 | Time = 64s
Step 262000 | Order = 0.38702041774123713 | Time = 64s
Step 263000 | Order = 0.41569053039842313 | Time = 64s
Step 264000 | Order = 0.64133644127617584 | Time = 64s
Step 265000 | Order = 0.57464249064739303 | Time = 65s
Step 266000 | Order = 0.41745076665995878 | Time = 65s
Step 267000 | Order = 0.3606431128896071 | Time = 65s
Step 268000 | Order = 0.2974146216434615 | Time = 65s
Step 269000 | Order = 0.19795344125633535 | Time = 66s
Step 270000 | Order = 0.10850717209913043 | Time = 66s
Step 271000 | Order = 0.089185910795220591 | Time = 66s
Step 272000 | Order = 0.27417717928993668 | Time = 66s
Step 273000 | Order = 0.54579076294248463 | Time = 66s
Step 274000 | Order = 0.58035559775405854 | Time = 67s
Step 275000 | Order = 0.57241083293260686 | Time = 67s
Step 276000 | Order = 0.50279415621708745 | Time = 67s
Step 277000 | Order = 0.40296308953206678 | Time = 68s
Step 278000 | Order = 0.42730005861754822 | Time = 68s
Step 279000 | Order = 0.50374290158841384 | Time = 68s
Step 280000 | Order = 0.45508372789358681 | Time = 68s
Step 281000 | Order = 0.44093027714356114 | Time = 68s
Step 282000 | Order = 0.48887511387024107 | Time = 69s
Step 283000 | Order = 0.64071440673425761 | Time = 69s
Step 284000 | Order = 0.51340070571912388 | Time = 69s
Step 285000 | Order = 0.42743162554982822 | Time = 69s
Step 286000 | Order = 0.41214434038941666 | Time = 70s
Step 287000 | Order = 0.56259386077776408 | Time = 70s
Step 288000 | Order = 0.58382859789854558 | Time = 70s
Step 289000 | Order = 0.59977943019136393 | Time = 70s
Step 290000 | Order = 0.58950116893908511 | Time = 71s
Step 291000 | Order = 0.57686549749747285 | Time = 71s
Step 292000 | Order = 0.54546232325049726 | Time = 71s
Step 293000 | Order = 0.49051195278953308 | Time = 71s
Step 294000 | Order = 0.38790658130538369 | Time = 71s
Step 295000 | Order = 0.32855912633398776 | Time = 72s
Step 296000 | Order = 0.47591044304942237 | Time = 72s
Step 297000 | Order = 0.53820531147599271 | Time = 72s
Step 298000 | Order = 0.62688560380333336 | Time = 72s
Step 299000 | Order = 0.57419948505288276 | Time = 73s
Step 300000 | Order = 0.60385615003925408 | Time = 73s
Step 301000 | Order = 0.50933636966144868 | Time = 74s
Step 302000 | Order = 0.52718940214440402 | Time = 74s
Step 303000 | Order = 0.62949563806194309 | Time = 74s
Step 304000 | Order = 0.60770594573197922 | Time = 74s
Step 305000 | Order = 0.53950396421740543 | Time = 75s
Step 306000 | Order = 0.45973158651065626 | Time = 75s
Step 307000 | Order = 0.44575593550978704 | Time = 75s
Step 308000 | Order = 0.44780592350870319 | Time = 75s
Step 309000 | Order = 0.42663841079181503 | Time = 75s
Step 310000 | Order = 0.41269603300503155 | Time = 76s
Step 311000 | Order = 0.37338702911023974 | Time = 76s
Step 312000 | Order = 0.47246111675413344 | Time = 76s
Step 313000 | Order = 0.45008088143288738 | Time = 76s
Step 314000 | Order = 0.3725939913181841 | Time = 77s
Step 315000 | Order = 0.4782844065225404 | Time = 77s
Step 316000 | Order = 0.39327748699825354 | Time = 77s
Step 317000 | Order = 0.2728639349503994 | Time = 77s
Step 318000 | Order = 0.24265267150587141 | Time = 77s
Step 319000 | Order = 0.18847139414995454 | Time = 78s
Step 320000 | Order = 0.19248053700362519 | Time = 78s
Step 321000 | Order = 0.25032968855745868 | Time = 78s
Step 322000 | Order = 0.36535785048856584 | Time = 78s
Step 323000 | Order = 0.32308074970454098 | Time = 79s
Step 324000 | Order = 0.28503485339676538 | Time = 79s
Step 325000 | Order = 0.36924904643258377 | Time = 79s
Step 326000 | Order = 0.67675751436498888 | Time = 79s
Step 327000 | Order = 0.6387637352916008 | Time = 80s
Step 328000 | Order = 0.57627388801188961 | Time = 80s
Step 329000 | Order = 0.48677518768813099 | Time = 80s
Step 330000 | Order = 0.58553258391276752 | Time = 80s
Step 331000 | Order = 0.55867866610683503 | Time = 81s
Step 332000 | Order = 0.32035268726941774 | Time = 81s
Step 333000 | Order = 0.35734586740563906 | Time = 81s
Step 334000 | Order = 0.61007279912625656 | Time = 81s
Step 335000 | Order = 0.56092041124771974 | Time = 82s
Step 336000 | Order = 0.52137513439349614 | Time = 82s
Step 337000 | Order = 0.50518679651192189 | Time = 82s
Step 338000 | Order = 0.52301209106095092 | Time = 82s
Step 339000 | Order = 0.51439519524969779 | Time = 82s
Step 340000 | Order = 0.54947232610052188 | Time = 83s
Step 341000 | Order = 0.43336194482933904 | Time = 83s
Step 342000 | Order = 0.37532471960603847 | Time = 83s
Step 343000 | Order = 0.44605900269750032 | Time = 83s
Step 344000 | Order = 0.37246524940665632 | Time = 84s
Step 345000 | Order = 0.32839953877850669 | Time = 84s
Step 346000 | Order = 0.31989682131452046 | Time = 84s
Step 347000 | Order = 0.35598126194215951 | Time = 84s
Step 348000 | Order = 0.36019790537725499 | Time = 85s
Step 349000 | Order = 0.53432274979378891 | Time = 85s
Step 350000 | Order = 0.54910861047900372 | Time = 85s
Step 351000 | Order = 0.42522553119052542 | Time = 88s
Step 352000 | Order = 0.50535576682813688 | Time = 88s
Step 353000 | Order = 0.26321031478027568 | Time = 88s
Step 354000 | Order = 0.38047338815705922 | Time = 89s
Step 355000 | Order = 0.44618694274367804 | Time = 89s
Step 356000 | Order = 0.30150604750724075 | Time = 89s
Step 357000 | Order = 0.25418833435810334 | Time = 89s
Step 358000 | Order = 0.26289306158404552 | Time = 90s
Step 359000 | Order = 0.10049775717776317 | Time = 90s
Step 360000 | Order = 0.29138694537306947 | Time = 90s
Step 361000 | Order = 0.27839783314630118 | Time = 90s
Step 362000 | Order = 0.38568357979974299 | Time = 91s
Step 363000 | Order = 0.38343368773419884 | Time = 91s
Step 364000 | Order = 0.30711880999168717 | Time = 91s
Step 365000 | Order = 0.31975772497658389 | Time = 91s
Step 366000 | Order = 0.35459548183170708 | Time = 92s
Step 367000 | Order = 0.46592514375277838 | Time = 92s
Step 368000 | Order = 0.32216350981499797 | Time = 92s
Step 369000 | Order = 0.4075542548789699 | Time = 92s
Step 370000 | Order = 0.32459771063045806 | Time = 92s
Step 371000 | Order = 0.15964465292683561 | Time = 93s
Step 372000 | Order = 0.52986669241161077 | Time = 93s
Step 373000 | Order = 0.50277334414908126 | Time = 93s
Step 374000 | Order = 0.52929815435898564 | Time = 93s
Step 375000 | Order = 0.44662356559341965 | Time = 94s
Step 376000 | Order = 0.58784221564862549 | Time = 94s
Step 377000 | Order = 0.54280655420314228 | Time = 94s
Step 378000 | Order = 0.45792261267319773 | Time = 94s
Step 379000 | Order = 0.65314780385627869 | Time = 95s
Step 380000 | Order = 0.54463145540191049 | Time = 95s
Step 381000 | Order = 0.56946556486133837 | Time = 95s
Step 382000 | Order = 0.52838501049722697 | Time = 95s
Step 383000 | Order = 0.53487881772265711 | Time = 95s
Step 384000 | Order = 0.58989469850224285 | Time = 96s
Step 385000 | Order = 0.48115022392096907 | Time = 96s
Step 386000 | Order = 0.44081786432315234 | Time = 96s
Step 387000 | Order = 0.44401665178323207 | Time = 96s
Step 388000 | Order = 0.32791176696581564 | Time = 97s
Step 389000 | Order = 0.33391545399548089 | Time = 97s
Step 390000 | Order = 0.43990395746813266 | Time = 97s
Step 391000 | Order = 0.30271887257483215 | Time = 97s
Step 392000 | Order = 0.24405565700086082 | Time = 97s
Step 393000 | Order = 0.21900320800101603 | Time = 98s
Step 394000 | Order = 0.075727721803740058 | Time = 98s
Step 395000 | Order = 0.12543052798769347 | Time = 98s
Step 396000 | Order = 0.24353391230995122 | Time = 98s
Step 397000 | Order = 0.2679361788472428 | Time = 99s
Step 398000 | Order = 0.29893891150711738 | Time = 99s
Step 399000 | Order = 0.23342791810109068 | Time = 99s
Step 400000 | Order = 0.23228494402602479 | Time = 99s
Step 401000 | Order = 0.42940470290324584 | Time = 103s
Step 402000 | Order = 0.50852780234517114 | Time = 103s
Step 403000 | Order = 0.50927052591253152 | Time = 104s
Step 404000 | Order = 0.58496896338453397 | Time = 104s
Step 405000 | Order = 0.62270118234620153 | Time = 104s
Step 406000 | Order = 0.62760906517385484 | Time = 105s
Step 407000 | Order = 0.60925328458478434 | Time = 105s
Step 408000 | Order = 0.62448182706547917 | Time = 105s
Step 409000 | Order = 0.47938002528207568 | Time = 105s
Step 410000 | Order = 0.60612810022130725 | Time = 105s
Step 411000 | Order = 0.43414349373232913 | Time = 106s
Step 412000 | Order = 0.23146642131086029 | Time = 106s
Step 413000 | Order = 0.33071977069678571 | Time = 106s
Step 414000 | Order = 0.34597480176801698 | Time = 106s
Step 415000 | Order = 0.43368154238987267 | Time = 107s
Step 416000 | Order = 0.44550237749412613 | Time = 107s
Step 417000 | Order = 0.34450940775333644 | Time = 107s
Step 418000 | Order = 0.26313630891046386 | Time = 107s
Step 419000 | Order = 0.22878603439484185 | Time = 107s
Step 420000 | Order = 0.31475717571301826 | Time = 108s
Step 421000 | Order = 0.27412143472233425 | Time = 108s
Step 422000 | Order = 0.3512527344792189 | Time = 108s
Step 423000 | Order = 0.21057190661632399 | Time = 108s
Step 424000 | Order = 0.44410847180336716 | Time = 109s
Step 425000 | Order = 0.42966222689460054 | Time = 109s
Step 426000 | Order = 0.60498833177437161 | Time = 109s
Step 427000 | Order = 0.56491364594304727 | Time = 109s
Step 428000 | Order = 0.54567434241917157 | Time = 109s
Step 429000 | Order = 0.50714248373486892 | Time = 110s
Step 430000 | Order = 0.49673177685843978 | Time = 110s
Step 431000 | Order = 0.46730568491360697 | Time = 110s
Step 432000 | Order = 0.53862576377026683 | Time = 110s
Step 433000 | Order = 0.57490560291805481 | Time = 111s
Step 434000 | Order = 0.6977962529512256 | Time = 111s
Step 435000 | Order = 0.58992941270253396 | Time = 111s
Step 436000 | Order = 0.5948078435179559 | Time = 112s
Step 437000 | Order = 0.41473206623865411 | Time = 112s
Step 438000 | Order = 0.55383702271630486 | Time = 112s
Step 439000 | Order = 0.51650325970490552 | Time = 112s
Step 440000 | Order = 0.44574388167712925 | Time = 113s
Step 441000 | Order = 0.26889188420579246 | Time = 113s
Step 442000 | Order = 0.32207371008419955 | Time = 113s
Step 443000 | Order = 0.44600468839376423 | Time = 113s
Step 444000 | Order = 0.34808813327947402 | Time = 113s
Step 445000 | Order = 0.33193778761916171 | Time = 114s
Step 446000 | Order = 0.41945003792217334 | Time = 114s
Step 447000 | Order = 0.45045187126639336 | Time = 114s
Step 448000 | Order = 0.42465015533285838 | Time = 114s
Step 449000 | Order = 0.46939530811757596 | Time = 115s
Step 450000 | Order = 0.64198575159116134 | Time = 115s
Step 451000 | Order = 0.51817530654750432 | Time = 119s
Step 452000 | Order = 0.44116831762270242 | Time = 119s
Step 453000 | Order = 0.56066836983566204 | Time = 119s
Step 454000 | Order = 0.55340224989537534 | Time = 120s
Step 455000 | Order = 0.57240829851975505 | Time = 120s
Step 456000 | Order = 0.42572545227621611 | Time = 120s
Step 457000 | Order = 0.602867702690148 | Time = 120s
Step 458000 | Order = 0.59163964906987543 | Time = 121s
Step 459000 | Order = 0.60422544431368885 | Time = 121s
Step 460000 | Order = 0.5843985247596104 | Time = 121s
Step 461000 | Order = 0.42117359656359971 | Time = 121s
Step 462000 | Order = 0.32458020256366155 | Time = 121s
Step 463000 | Order = 0.19969608241144587 | Time = 122s
Step 464000 | Order = 0.26531937040672648 | Time = 122s
Step 465000 | Order = 0.40994544570197938 | Time = 122s
Step 466000 | Order = 0.46017281134991767 | Time = 122s
Step 467000 | Order = 0.40817972538416397 | Time = 123s
Step 468000 | Order = 0.39323109856785854 | Time = 123s
Step 469000 | Order = 0.29596569843849513 | Time = 123s
Step 470000 | Order = 0.30815886852537805 | Time = 123s
Step 471000 | Order = 0.2970431476145014 | Time = 124s
Step 472000 | Order = 0.062263629418311775 | Time = 124s
Step 473000 | Order = 0.21557255456108013 | Time = 124s
Step 474000 | Order = 0.21657085074127455 | Time = 124s
Step 475000 | Order = 0.28959587323977726 | Time = 124s
Step 476000 | Order = 0.18367892482410855 | Time = 125s
Step 477000 | Order = 0.43391836471133366 | Time = 125s
Step 478000 | Order = 0.53194019210589338 | Time = 125s
Step 479000 | Order = 0.58473614729969181 | Time = 125s
Step 480000 | Order = 0.51747520974419736 | Time = 126s
Step 481000 | Order = 0.41244961409915543 | Time = 126s
Step 482000 | Order = 0.4709778401429221 | Time = 126s
Step 483000 | Order = 0.45085010456583602 | Time = 126s
Step 484000 | Order = 0.4313922246525706 | Time = 127s
Step 485000 | Order = 0.5447335143454467 | Time = 127s
Step 486000 | Order = 0.55392136280028548 | Time = 127s
Step 487000 | Order = 0.54146952285387551 | Time = 127s
Step 488000 | Order = 0.57345020046301931 | Time = 128s
Step 489000 | Order = 0.61923617816513565 | Time = 128s
Step 490000 | Order = 0.54201076181629948 | Time = 128s
Step 491000 | Order = 0.36320107040062605 | Time = 128s
Step 492000 | Order = 0.39412442474161058 | Time = 129s
Step 493000 | Order = 0.31856415931144677 | Time = 129s
Step 494000 | Order = 0.24759505488199049 | Time = 129s
Step 495000 | Order = 0.27628325035909596 | Time = 129s
Step 496000 | Order = 0.14899407120142419 | Time = 130s
