Simulation #37, Parameters: eta = 0.124886 | rho = 0.178772 | v0 = 0.0130329s
Step 92000 | Order = 0.17801219316558345 | Time = 31s
Step 93000 | Order = 0.18249658528071547 | Time = 32s
Step 94000 | Order = 0.22008295481525025 | Time = 32s
Step 95000 | Order = 0.27922284575665457 | Time = 32s
Step 96000 | Order = 0.32967055548989316 | Time = 33s
Step 97000 | Order = 0.24456068182322216 | Time = 33s
Step 98000 | Order = 0.3122845658568944 | Time = 33s
Step 99000 | Order = 0.30757624651719212 | Time = 34s
Step 100000 | Order = 0.25177066151048633 | Time = 34s
Step 101000 | Order = 0.30109508828305664 | Time = 35s
Step 102000 | Order = 0.36073964719180224 | Time = 35s
Step 103000 | Order = 0.26219977720359594 | Time = 35s
Step 104000 | Order = 0.17924793689261712 | Time = 36s
Step 105000 | Order = 0.24395201375283598 | Time = 36s
Step 106000 | Order = 0.27405943121893506 | Time = 36s
Step 107000 | Order = 0.21018979348347666 | Time = 37s
Step 108000 | Order = 0.12350773612256982 | Time = 37s
Step 109000 | Order = 0.21483317368200697 | Time = 38s
Step 110000 | Order = 0.37551812368545012 | Time = 38s
Step 111000 | Order = 0.31241100594520477 | Time = 38s
Step 112000 | Order = 0.2904706698939275 | Time = 39s
Step 113000 | Order = 0.3806574219633288 | Time = 39s
Step 114000 | Order = 0.29738684924239994 | Time = 39s
Step 115000 | Order = 0.19397960167955591 | Time = 40s
Step 116000 | Order = 0.36757237311547519 | Time = 40s
Step 117000 | Order = 0.38063093724558417 | Time = 41s
Step 118000 | Order = 0.55272548113118214 | Time = 41s
Step 119000 | Order = 0.45253942320674112 | Time = 41s
Step 120000 | Order = 0.31020002870818542 | Time = 42s
Step 121000 | Order = 0.2855182407363514 | Time = 42s
Step 122000 | Order = 0.26432842583444821 | Time = 42s
Step 123000 | Order = 0.38525252734336102 | Time = 43s
Step 124000 | Order = 0.31313052375658607 | Time = 43s
Step 125000 | Order = 0.23533959022804876 | Time = 43s
Step 126000 | Order = 0.20326808383704587 | Time = 44s
Step 127000 | Order = 0.25362284625351139 | Time = 44s
Step 128000 | Order = 0.18355678763919495 | Time = 44s
Step 129000 | Order = 0.17316726040213529 | Time = 45s
Step 130000 | Order = 0.10092630498575905 | Time = 45s
Step 131000 | Order = 0.048267980434702942 | Time = 45s
Step 132000 | Order = 0.012740426137402488 | Time = 46s
Step 133000 | Order = 0.14322721023501772 | Time = 46s
Step 134000 | Order = 0.27038170134664413 | Time = 46s
Step 135000 | Order = 0.16163160969790316 | Time = 47s
Step 136000 | Order = 0.1320118634440883 | Time = 47s
Step 137000 | Order = 0.086317355075366878 | Time = 48s
Step 138000 | Order = 0.2553573283121105 | Time = 48s
Step 139000 | Order = 0.19082776549665434 | Time = 48s
Step 140000 | Order = 0.18176113831034055 | Time = 49s
Step 141000 | Order = 0.18160092502269584 | Time = 49s
Step 142000 | Order = 0.13699795587006788 | Time = 49s
Step 143000 | Order = 0.19540156745690987 | Time = 50s
Step 144000 | Order = 0.24797941960159028 | Time = 50s
Step 145000 | Order = 0.2169784134504561 | Time = 51s
Step 146000 | Order = 0.25801233027533838 | Time = 51s
Step 147000 | Order = 0.15917988062314128 | Time = 51s
Step 148000 | Order = 0.20912666971284832 | Time = 52s
Step 149000 | Order = 0.26336176764254271 | Time = 52s
Step 150000 | Order = 0.34225759447598664 | Time = 52s
Step 151000 | Order = 0.23987385605938211 | Time = 53s
Step 152000 | Order = 0.22136987993684781 | Time = 53s
Step 153000 | Order = 0.2889131042345689 | Time = 54s
Step 154000 | Order = 0.20665819629940144 | Time = 54s
Step 155000 | Order = 0.2142888648578177 | Time = 54s
Step 156000 | Order = 0.33023690902938579 | Time = 55s
Step 157000 | Order = 0.29874054153542989 | Time = 55s
Step 158000 | Order = 0.11989054150035992 | Time = 55s
Step 159000 | Order = 0.15943433509939439 | Time = 56s
Step 160000 | Order = 0.189811436614156 | Time = 56s
Step 161000 | Order = 0.10397484545665123 | Time = 57s
Step 162000 | Order = 0.068416059401064197 | Time = 57s
Step 163000 | Order = 0.082959634067175242 | Time = 57s
Step 164000 | Order = 0.12372360642276421 | Time = 58s
Step 165000 | Order = 0.25859085119772224 | Time = 58s
Step 166000 | Order = 0.24576397734443847 | Time = 58s
Step 167000 | Order = 0.15598419315280121 | Time = 59s
Step 168000 | Order = 0.28431657991826526 | Time = 59s
Step 169000 | Order = 0.12331064206259286 | Time = 59s
Step 170000 | Order = 0.15721667749292079 | Time = 60s
Step 171000 | Order = 0.15605674976096026 | Time = 60s
Step 172000 | Order = 0.1426300147345767 | Time = 60s
Step 173000 | Order = 0.33305945708518125 | Time = 61s
Step 174000 | Order = 0.26958102996434574 | Time = 61s
Step 175000 | Order = 0.38373042442730609 | Time = 62s
Step 176000 | Order = 0.33992809059161355 | Time = 62s
Step 177000 | Order = 0.44761278564109447 | Time = 62s
Step 178000 | Order = 0.3652802442500459 | Time = 63s
Step 179000 | Order = 0.34523791731470305 | Time = 63s
Step 180000 | Order = 0.40593308864333377 | Time = 63s
Step 181000 | Order = 0.24973122025750394 | Time = 64s
Step 182000 | Order = 0.1791581377024673 | Time = 64s
Step 183000 | Order = 0.22796531304499384 | Time = 64s
Step 184000 | Order = 0.20560076286409357 | Time = 65s
Step 185000 | Order = 0.21549759055818307 | Time = 65s
Step 186000 | Order = 0.24930394596760747 | Time = 66s
Step 187000 | Order = 0.071915270249846813 | Time = 66s
Step 188000 | Order = 0.21378311699798749 | Time = 66s
Step 189000 | Order = 0.1511475525368835 | Time = 67s
Step 190000 | Order = 0.11062831293430626 | Time = 67s
Step 191000 | Order = 0.36444464846488339 | Time = 68s
Step 192000 | Order = 0.34496106927958786 | Time = 68s
Step 193000 | Order = 0.50664981979570356 | Time = 68s
Step 194000 | Order = 0.54785804198907395 | Time = 69s
Step 195000 | Order = 0.53395322048005978 | Time = 69s
Step 196000 | Order = 0.57880822925100295 | Time = 70s
Step 197000 | Order = 0.60727916196300114 | Time = 70s
Step 198000 | Order = 0.57339245844558118 | Time = 71s
Step 199000 | Order = 0.45617242552157755 | Time = 71s
Step 200000 | Order = 0.49825631774283163 | Time = 71s
Step 201000 | Order = 0.5257617899021636 | Time = 72s
Step 202000 | Order = 0.53014681158531651 | Time = 72s
Step 203000 | Order = 0.57374620155483436 | Time = 73s
Step 204000 | Order = 0.48765969115963931 | Time = 73s
Step 205000 | Order = 0.4104627295119343 | Time = 73s
Step 206000 | Order = 0.39957645923945695 | Time = 74s
Step 207000 | Order = 0.41439992190817537 | Time = 74s
Step 208000 | Order = 0.45483548629647386 | Time = 75s
Step 209000 | Order = 0.49082224976504885 | Time = 75s
Step 210000 | Order = 0.41035884583753773 | Time = 75s
Step 211000 | Order = 0.43819862327778702 | Time = 76s
Step 212000 | Order = 0.34473558423357181 | Time = 76s
Step 213000 | Order = 0.44354070480862284 | Time = 77s
Step 214000 | Order = 0.48983260712281956 | Time = 77s
Step 215000 | Order = 0.27080920732187908 | Time = 77s
Step 216000 | Order = 0.28502634561061735 | Time = 78s
Step 217000 | Order = 0.34266247309789222 | Time = 78s
Step 218000 | Order = 0.41662335954228996 | Time = 78s
Step 219000 | Order = 0.43480533664805726 | Time = 79s
Step 220000 | Order = 0.38430118530154794 | Time = 79s
Step 221000 | Order = 0.32141580468489062 | Time = 80s
Step 222000 | Order = 0.35219089746224008 | Time = 80s
Step 223000 | Order = 0.17050982652547253 | Time = 80s
Step 224000 | Order = 0.1370108140882178 | Time = 81s
Step 225000 | Order = 0.14700561732033593 | Time = 81s
Step 226000 | Order = 0.20011778968499494 | Time = 81s
Step 227000 | Order = 0.18842956112691486 | Time = 82s
Step 228000 | Order = 0.21154892988953297 | Time = 82s
Step 229000 | Order = 0.16167843337596044 | Time = 82s
Step 230000 | Order = 0.14193123867559307 | Time = 83s
Step 231000 | Order = 0.04913618470349862 | Time = 83s
Step 232000 | Order = 0.092133065776613621 | Time = 84s
Step 233000 | Order = 0.1470359940426231 | Time = 84s
Step 234000 | Order = 0.076946742453745526 | Time = 84s
Step 235000 | Order = 0.12180884838548445 | Time = 85s
Step 236000 | Order = 0.067117863703333336 | Time = 85s
Step 237000 | Order = 0.24274629871002379 | Time = 85s
Step 238000 | Order = 0.23567615291364125 | Time = 86s
Step 239000 | Order = 0.20127520828370246 | Time = 86s
Step 240000 | Order = 0.14672662220841257 | Time = 86s
Step 241000 | Order = 0.1626235962608216 | Time = 87s
Step 242000 | Order = 0.32436499080540165 | Time = 87s
Step 243000 | Order = 0.28261553235294923 | Time = 87s
Step 244000 | Order = 0.40623926491457724 | Time = 88s
Step 245000 | Order = 0.30449875051969699 | Time = 88s
Step 246000 | Order = 0.16362383962855145 | Time = 89s
Step 247000 | Order = 0.29192290318039105 | Time = 89s
Step 248000 | Order = 0.36132843105037099 | Time = 89s
Step 249000 | Order = 0.36923200747293838 | Time = 90s
Step 250000 | Order = 0.34743731105071329 | Time = 90s
Step 251000 | Order = 0.33310912364539064 | Time = 90s
Step 252000 | Order = 0.34263470136590446 | Time = 91s
Step 253000 | Order = 0.35636112270787551 | Time = 91s
Step 254000 | Order = 0.2979527795493383 | Time = 91s
Step 255000 | Order = 0.1688158248363546 | Time = 92s
Step 256000 | Order = 0.18834659191129216 | Time = 92s
Step 257000 | Order = 0.084578509486678249 | Time = 93s
Step 258000 | Order = 0.12838022023774817 | Time = 93s
Step 259000 | Order = 0.24626856477535056 | Time = 93s
Step 260000 | Order = 0.28952906415657564 | Time = 94s
Step 261000 | Order = 0.35695135795334715 | Time = 94s
Step 262000 | Order = 0.42377430664929583 | Time = 94s
Step 263000 | Order = 0.3851316325609046 | Time = 95s
Step 264000 | Order = 0.42419003263168154 | Time = 95s
Step 265000 | Order = 0.35598400594204355 | Time = 96s
Step 266000 | Order = 0.31738631145519081 | Time = 96s
Step 267000 | Order = 0.24517766015165751 | Time = 96s
Step 268000 | Order = 0.22342823280207344 | Time = 97s
Step 269000 | Order = 0.23616714341821129 | Time = 97s
Step 270000 | Order = 0.067005184220775282 | Time = 97s
Step 271000 | Order = 0.070611543526306914 | Time = 98s
Step 272000 | Order = 0.097895775908817373 | Time = 98s
Step 273000 | Order = 0.069679937881779036 | Time = 99s
Step 274000 | Order = 0.032155174480746083 | Time = 99s
Step 275000 | Order = 0.13009562063898775 | Time = 99s
Step 276000 | Order = 0.16743647971862693 | Time = 100s
Step 277000 | Order = 0.13708096374920314 | Time = 100s
Step 278000 | Order = 0.29778450763387648 | Time = 100s
Step 279000 | Order = 0.29247564030373818 | Time = 101s
Step 280000 | Order = 0.31371415876519182 | Time = 101s
Step 281000 | Order = 0.37516672338991447 | Time = 102s
Step 282000 | Order = 0.39837832018188962 | Time = 102s
Step 283000 | Order = 0.35645154515174526 | Time = 102s
Step 284000 | Order = 0.30326689282462632 | Time = 103s
Step 285000 | Order = 0.21517995761744393 | Time = 103s
Step 286000 | Order = 0.071949308402561557 | Time = 104s
Step 287000 | Order = 0.22201413772063247 | Time = 104s
Step 288000 | Order = 0.20050915234158226 | Time = 104s
Step 289000 | Order = 0.36120227576100083 | Time = 105s
Step 290000 | Order = 0.32436954831443321 | Time = 105s
Step 291000 | Order = 0.38671176981268374 | Time = 105s
Step 292000 | Order = 0.45428865455297063 | Time = 106s
Step 293000 | Order = 0.41492680142713184 | Time = 106s
Step 294000 | Order = 0.28367369482526228 | Time = 106s
Step 295000 | Order = 0.23405020095614404 | Time = 107s
Step 296000 | Order = 0.25824082798274306 | Time = 107s
Step 297000 | Order = 0.078883337574315052 | Time = 108s
Step 298000 | Order = 0.056833749544378163 | Time = 108s
Step 299000 | Order = 0.18445780392577044 | Time = 108s
Step 300000 | Order = 0.063936662353372656 | Time = 109s
Step 301000 | Order = 0.078612503933328789 | Time = 109s
Step 302000 | Order = 0.0086576283201824193 | Time = 109s
Step 303000 | Order = 0.099409322130822791 | Time = 110s
Step 304000 | Order = 0.024652792125153214 | Time = 110s
Step 305000 | Order = 0.07585833299379488 | Time = 111s
Step 306000 | Order = 0.13289669858609504 | Time = 111s
Step 307000 | Order = 0.079903125282512588 | Time = 111s
Step 308000 | Order = 0.073527462951386374 | Time = 112s
Step 309000 | Order = 0.15731127498510586 | Time = 112s
Step 310000 | Order = 0.099008265970308623 | Time = 112s
Step 311000 | Order = 0.073884568867066874 | Time = 113s
Step 312000 | Order = 0.12424739074679787 | Time = 113s
Step 313000 | Order = 0.19088789493160033 | Time = 113s
Step 314000 | Order = 0.30721557958118489 | Time = 114s
Step 315000 | Order = 0.2597270538106522 | Time = 114s
Step 316000 | Order = 0.35134757279837181 | Time = 114s
Step 317000 | Order = 0.2638958978735268 | Time = 115s
Step 318000 | Order = 0.13131985866681964 | Time = 115s
Step 319000 | Order = 0.14253598511159091 | Time = 115s
Step 320000 | Order = 0.16857789343436058 | Time = 116s
Step 321000 | Order = 0.26734934599421706 | Time = 116s
Step 322000 | Order = 0.25950278226463785 | Time = 116s
Step 323000 | Order = 0.17971815458004139 | Time = 117s
Step 324000 | Order = 0.096663323693663081 | Time = 117s
Step 325000 | Order = 0.1810483434239008 | Time = 118s
Step 326000 | Order = 0.13719760490638438 | Time = 118s
Step 327000 | Order = 0.19721091680547487 | Time = 118s
Step 328000 | Order = 0.092791904178004397 | Time = 119s
Step 329000 | Order = 0.22214818368131983 | Time = 119s
Step 330000 | Order = 0.089141751105378669 | Time = 119s
Step 331000 | Order = 0.030019497205031241 | Time = 120s
Step 332000 | Order = 0.040724394321418507 | Time = 120s
Step 333000 | Order = 0.11049125189138763 | Time = 120s
Step 334000 | Order = 0.15206765545079035 | Time = 121s
Step 335000 | Order = 0.12039354497545474 | Time = 121s
Step 336000 | Order = 0.23929175485073179 | Time = 121s
Step 337000 | Order = 0.25661866055251403 | Time = 122s
Step 338000 | Order = 0.30055893397704042 | Time = 122s
Step 339000 | Order = 0.21208443166214513 | Time = 123s
Step 340000 | Order = 0.11299897581542874 | Time = 123s
Step 341000 | Order = 0.1948683204952657 | Time = 123s
Step 342000 | Order = 0.087366320593077404 | Time = 124s
Step 343000 | Order = 0.24226434819966841 | Time = 124s
Step 344000 | Order = 0.32925727578189468 | Time = 124s
Step 345000 | Order = 0.39282197909695798 | Time = 125s
Step 346000 | Order = 0.41290938894004281 | Time = 125s
Step 347000 | Order = 0.29462947662570405 | Time = 125s
Step 348000 | Order = 0.29428789394416 | Time = 126s
Step 349000 | Order = 0.39896418947533258 | Time = 126s
Step 350000 | Order = 0.29446664247841703 | Time = 126s
Step 351000 | Order = 0.20102338630476471 | Time = 127s
Step 352000 | Order = 0.20105033486557233 | Time = 127s
Step 353000 | Order = 0.068195219511943683 | Time = 127s
Step 354000 | Order = 0.11680280274967972 | Time = 128s
Step 355000 | Order = 0.038762836744828499 | Time = 128s
Step 356000 | Order = 0.05685924571410983 | Time = 128s
Step 357000 | Order = 0.07587370123526796 | Time = 129s
Step 358000 | Order = 0.094135782333097995 | Time = 129s
Step 359000 | Order = 0.20306548267757105 | Time = 130s
Step 360000 | Order = 0.21109633622649265 | Time = 130s
Step 361000 | Order = 0.083984413718819512 | Time = 130s
Step 362000 | Order = 0.050307735852607262 | Time = 131s
Step 363000 | Order = 0.20874703090563834 | Time = 131s
Step 364000 | Order = 0.23022520095535454 | Time = 131s
Step 365000 | Order = 0.22060455421398037 | Time = 132s
Step 366000 | Order = 0.43503506153470967 | Time = 132s
Step 367000 | Order = 0.4109231821282599 | Time = 132s
Step 368000 | Order = 0.37805330040061158 | Time = 133s
Step 369000 | Order = 0.32347852282728584 | Time = 133s
Step 370000 | Order = 0.32835151915338112 | Time = 134s
Step 371000 | Order = 0.23696026635560608 | Time = 134s
Step 372000 | Order = 0.184963133882736 | Time = 134s
Step 373000 | Order = 0.18295078869315665 | Time = 135s
Step 374000 | Order = 0.2087633260796623 | Time = 135s
Step 375000 | Order = 0.26974678262721274 | Time = 135s
Step 376000 | Order = 0.2275983843895886 | Time = 136s
Step 377000 | Order = 0.15485558942207456 | Time = 136s
Step 378000 | Order = 0.21496501767734205 | Time = 137s
Step 379000 | Order = 0.17140252864293298 | Time = 137s
Step 380000 | Order = 0.20433600581554703 | Time = 137s
Step 381000 | Order = 0.25539817077541793 | Time = 138s
Step 382000 | Order = 0.23272805865628746 | Time = 138s
Step 383000 | Order = 0.19246993135933077 | Time = 138s
Step 384000 | Order = 0.23389162941228006 | Time = 139s
Step 385000 | Order = 0.29448972715576927 | Time = 139s
Step 386000 | Order = 0.2551380145036769 | Time = 140s
Step 387000 | Order = 0.26227370684588874 | Time = 140s
Step 388000 | Order = 0.29741115763143322 | Time = 140s
Step 389000 | Order = 0.19889976989369756 | Time = 141s
Step 390000 | Order = 0.19927827621080832 | Time = 141s
Step 391000 | Order = 0.15999460307787192 | Time = 141s
Step 392000 | Order = 0.095017912787568493 | Time = 142s
Step 393000 | Order = 0.0511841413031612 | Time = 142s
Step 394000 | Order = 0.12455073913250231 | Time = 142s
Step 395000 | Order = 0.079491828135812279 | Time = 143s
Step 396000 | Order = 0.18655574371159159 | Time = 143s
Step 397000 | Order = 0.24144084463415205 | Time = 144s
Step 398000 | Order = 0.33167396764141571 | Time = 144s
Step 399000 | Order = 0.30357503971386596 | Time = 144s
Step 400000 | Order = 0.23780964792625933 | Time = 145s
Step 401000 | Order = 0.17539612427734833 | Time = 145s
Step 402000 | Order = 0.30085379511145222 | Time = 145s
Step 403000 | Order = 0.37388525894101488 | Time = 146s
Step 404000 | Order = 0.43332670019578456 | Time = 146s
Step 405000 | Order = 0.40991234365626378 | Time = 147s
Step 406000 | Order = 0.37708422075833964 | Time = 147s
Step 407000 | Order = 0.40562319054997847 | Time = 147s
Step 408000 | Order = 0.43013356954639154 | Time = 148s
Step 409000 | Order = 0.51857551923469691 | Time = 148s
Step 410000 | Order = 0.46657249906400006 | Time = 148s
Step 411000 | Order = 0.51030244731095675 | Time = 149s
Step 412000 | Order = 0.47713426501580453 | Time = 149s
Step 413000 | Order = 0.44598794433151079 | Time = 150s
Step 414000 | Order = 0.43225166881883537 | Time = 150s
Step 415000 | Order = 0.38058072313324565 | Time = 150s
Step 416000 | Order = 0.28704425912217957 | Time = 151s
Step 417000 | Order = 0.37032718262907488 | Time = 151s
Step 418000 | Order = 0.38043252014117401 | Time = 152s
Step 419000 | Order = 0.44866550712634884 | Time = 152s
Step 420000 | Order = 0.4923826641082199 | Time = 152s
Step 421000 | Order = 0.40110849111291041 | Time = 153s
Step 422000 | Order = 0.29842339194588935 | Time = 153s
Step 423000 | Order = 0.34574096387813313 | Time = 154s
Step 424000 | Order = 0.44254298105078654 | Time = 154s
Step 425000 | Order = 0.48996080567524081 | Time = 155s
Step 426000 | Order = 0.40998290194383225 | Time = 155s
Step 427000 | Order = 0.39804536009165942 | Time = 155s
Step 428000 | Order = 0.40822077018677361 | Time = 156s
Step 429000 | Order = 0.29377685639760948 | Time = 156s
Step 430000 | Order = 0.33108566577149795 | Time = 157s
Step 431000 | Order = 0.30271260030037 | Time = 157s
Step 432000 | Order = 0.34159151182185732 | Time = 157s
Step 433000 | Order = 0.24161659201293742 | Time = 158s
Step 434000 | Order = 0.22506303016866566 | Time = 158s
Step 435000 | Order = 0.27881938349680102 | Time = 159s
Step 436000 | Order = 0.32370628501175402 | Time = 159s
Step 437000 | Order = 0.25871421841776804 | Time = 159s
Step 438000 | Order = 0.19896665326494423 | Time = 160s
Step 439000 | Order = 0.22342404155791618 | Time = 160s
Step 440000 | Order = 0.19155351381631375 | Time = 160s
Step 441000 | Order = 0.26020586033799137 | Time = 161s
Step 442000 | Order = 0.22044957758232328 | Time = 161s
Step 443000 | Order = 0.24622500925871413 | Time = 162s
Step 444000 | Order = 0.27780264718876596 | Time = 162s
Step 445000 | Order = 0.35690498081905786 | Time = 162s
Step 446000 | Order = 0.29821923094804464 | Time = 163s
Step 447000 | Order = 0.44979711521033655 | Time = 163s
Step 448000 | Order = 0.37848614158606764 | Time = 163s
Step 449000 | Order = 0.39497977002422185 | Time = 164s
Step 450000 | Order = 0.26096676869723734 | Time = 164s
Step 451000 | Order = 0.14261178085867457 | Time = 165s
Step 452000 | Order = 0.28187342239260282 | Time = 165s
Step 453000 | Order = 0.35518334151528458 | Time = 165s
Step 454000 | Order = 0.37799841114815091 | Time = 166s
Step 455000 | Order = 0.19828442780231825 | Time = 166s
Step 456000 | Order = 0.28623702640316828 | Time = 166s
Step 457000 | Order = 0.18747940289698939 | Time = 167s
Step 458000 | Order = 0.094918080208566361 | Time = 167s
Step 459000 | Order = 0.18870605570203061 | Time = 167s
Step 460000 | Order = 0.16207411847533129 | Time = 168s
Step 461000 | Order = 0.12843135529775218 | Time = 168s
Step 462000 | Order = 0.25096851665657766 | Time = 168s
Step 463000 | Order = 0.38569745197206401 | Time = 169s
Step 464000 | Order = 0.37740139998748118 | Time = 169s
Step 465000 | Order = 0.33589308965963427 | Time = 170s
Step 466000 | Order = 0.27251000972871142 | Time = 170s
Step 467000 | Order = 0.27345551856756073 | Time = 170s
Step 468000 | Order = 0.12685155796352837 | Time = 171s
Step 469000 | Order = 0.012631093035030065 | Time = 171s
Step 470000 | Order = 0.12316126535531782 | Time = 171s
Step 471000 | Order = 0.12511529087847242 | Time = 172s
Step 472000 | Order = 0.15186293820147115 | Time = 172s
Step 473000 | Order = 0.26141191478031828 | Time = 172s
Step 474000 | Order = 0.30864938431330996 | Time = 173s
Step 475000 | Order = 0.25559915809826367 | Time = 173s
Step 476000 | Order = 0.32430353811245027 | Time = 173s
Step 477000 | Order = 0.40583362737758316 | Time = 174s
Step 478000 | Order = 0.28811320484104636 | Time = 174s
Step 479000 | Order = 0.52951682309553827 | Time = 175s
Step 480000 | Order = 0.44997876730059871 | Time = 175s
Step 481000 | Order = 0.48237460261639004 | Time = 175s
Step 482000 | Order = 0.45427533035347462 | Time = 176s
Step 483000 | Order = 0.39284901979785719 | Time = 176s
Step 484000 | Order = 0.30918750209324347 | Time = 176s
Step 485000 | Order = 0.30610113380125903 | Time = 177s
Step 486000 | Order = 0.10216821441179835 | Time = 177s
Step 487000 | Order = 0.13536040504960656 | Time = 178s
Step 488000 | Order = 0.27004630391144657 | Time = 178s
Step 489000 | Order = 0.13105533118987209 | Time = 178s
Step 490000 | Order = 0.057250969142208438 | Time = 179s
Step 491000 | Order = 0.10878504004982267 | Time = 179s
Step 492000 | Order = 0.25376881031245724 | Time = 179s
Step 493000 | Order = 0.23449505628966574 | Time = 180s
Step 494000 | Order = 0.10801174539962223 | Time = 180s
Step 495000 | Order = 0.087347615481790986 | Time = 181s
Step 496000 | Order = 0.1680464388661447 | Time = 181s
