Simulation #16, Parameters: eta = 0.049154 | rho = 0.232920 | v0 = 0.35586s
Step 113000 | Order = 0.95834439411679739 | Time = 48s
Step 114000 | Order = 0.94623405816953454 | Time = 48s
Step 115000 | Order = 0.95012047719057569 | Time = 49s
Step 116000 | Order = 0.95053806870972002 | Time = 49s
Step 117000 | Order = 0.94889995894660617 | Time = 50s
Step 118000 | Order = 0.96319293834187836 | Time = 50s
Step 119000 | Order = 0.95411964426779694 | Time = 51s
Step 120000 | Order = 0.9534805218021325 | Time = 51s
Step 121000 | Order = 0.95165852833446152 | Time = 51s
Step 122000 | Order = 0.95281199595868904 | Time = 52s
Step 123000 | Order = 0.9411184138309856 | Time = 52s
Step 124000 | Order = 0.95148906510809339 | Time = 53s
Step 125000 | Order = 0.95701749709092143 | Time = 53s
Step 126000 | Order = 0.95421726872888879 | Time = 53s
Step 127000 | Order = 0.94941664531331571 | Time = 54s
Step 128000 | Order = 0.94757698906784205 | Time = 54s
Step 129000 | Order = 0.95638711881646787 | Time = 55s
Step 130000 | Order = 0.94718416519114756 | Time = 55s
Step 131000 | Order = 0.95205278500931401 | Time = 55s
Step 132000 | Order = 0.96572746423645728 | Time = 56s
Step 133000 | Order = 0.95610167677445079 | Time = 56s
Step 134000 | Order = 0.95019261659038168 | Time = 57s
Step 135000 | Order = 0.95686760848056107 | Time = 57s
Step 136000 | Order = 0.95103271064280692 | Time = 58s
Step 137000 | Order = 0.95355451087072796 | Time = 58s
Step 138000 | Order = 0.95568699501382304 | Time = 58s
Step 139000 | Order = 0.95723713427907309 | Time = 59s
Step 140000 | Order = 0.95914904980104998 | Time = 59s
Step 141000 | Order = 0.95398440829246145 | Time = 60s
Step 142000 | Order = 0.95569427970664944 | Time = 60s
Step 143000 | Order = 0.9537120804742133 | Time = 61s
Step 144000 | Order = 0.95129920417216662 | Time = 61s
Step 145000 | Order = 0.95771005099889028 | Time = 62s
Step 146000 | Order = 0.95299503337962055 | Time = 62s
Step 147000 | Order = 0.95942252012105811 | Time = 62s
Step 148000 | Order = 0.95775788570893439 | Time = 63s
Step 149000 | Order = 0.95050900936598459 | Time = 63s
Step 150000 | Order = 0.96236154075527625 | Time = 64s
Step 151000 | Order = 0.95306403294464914 | Time = 64s
Step 152000 | Order = 0.95688093002809438 | Time = 65s
Step 153000 | Order = 0.95897732398332403 | Time = 65s
Step 154000 | Order = 0.95452923355605934 | Time = 65s
Step 155000 | Order = 0.9565776503615373 | Time = 66s
Step 156000 | Order = 0.95042336216985823 | Time = 66s
Step 157000 | Order = 0.94685706663301583 | Time = 67s
Step 158000 | Order = 0.94409359620273336 | Time = 67s
Step 159000 | Order = 0.94463139048899092 | Time = 68s
Step 160000 | Order = 0.95743943412607491 | Time = 68s
Step 161000 | Order = 0.95265232949674383 | Time = 68s
Step 162000 | Order = 0.95243615836325535 | Time = 69s
Step 163000 | Order = 0.95426631746317392 | Time = 69s
Step 164000 | Order = 0.95143688670074011 | Time = 70s
Step 165000 | Order = 0.95770014997971831 | Time = 70s
Step 166000 | Order = 0.9542540017194302 | Time = 71s
Step 167000 | Order = 0.95131423758275679 | Time = 71s
Step 168000 | Order = 0.95384910046687132 | Time = 71s
Step 169000 | Order = 0.95642612125197723 | Time = 72s
Step 170000 | Order = 0.96332727209597058 | Time = 72s
Step 171000 | Order = 0.94868714058068593 | Time = 73s
Step 172000 | Order = 0.9535358550609575 | Time = 73s
Step 173000 | Order = 0.95038045333673027 | Time = 73s
Step 174000 | Order = 0.95559215462054903 | Time = 74s
Step 175000 | Order = 0.94719913850174198 | Time = 74s
Step 176000 | Order = 0.94894878662021742 | Time = 75s
Step 177000 | Order = 0.95159501982870798 | Time = 75s
Step 178000 | Order = 0.94112682096535683 | Time = 76s
Step 179000 | Order = 0.94232346465011507 | Time = 76s
Step 180000 | Order = 0.95079470735499538 | Time = 76s
Step 181000 | Order = 0.95101617776020497 | Time = 77s
Step 182000 | Order = 0.96317619402953425 | Time = 77s
Step 183000 | Order = 0.95482435746993766 | Time = 78s
Step 184000 | Order = 0.94758232366238782 | Time = 78s
Step 185000 | Order = 0.95812739632676214 | Time = 78s
Step 186000 | Order = 0.95287636371054796 | Time = 79s
Step 187000 | Order = 0.9482460279095728 | Time = 79s
Step 188000 | Order = 0.95447239182111221 | Time = 80s
Step 189000 | Order = 0.96075654974011415 | Time = 80s
Step 190000 | Order = 0.9478398256902939 | Time = 81s
Step 191000 | Order = 0.94748128099557194 | Time = 81s
Step 192000 | Order = 0.94068372381685106 | Time = 81s
Step 193000 | Order = 0.95982269966015454 | Time = 82s
Step 194000 | Order = 0.94564453855390196 | Time = 82s
Step 195000 | Order = 0.95660253491460778 | Time = 83s
Step 196000 | Order = 0.95222050197852504 | Time = 83s
Step 197000 | Order = 0.95924417398824813 | Time = 84s
Step 198000 | Order = 0.95626385003301806 | Time = 84s
Step 199000 | Order = 0.95521056636437662 | Time = 84s
Step 200000 | Order = 0.95215171964695144 | Time = 85s
Step 201000 | Order = 0.95320457679004267 | Time = 85s
Step 202000 | Order = 0.95642627534062363 | Time = 86s
Step 203000 | Order = 0.95513405429226306 | Time = 86s
Step 204000 | Order = 0.95687253538579431 | Time = 87s
Step 205000 | Order = 0.95377220969592635 | Time = 87s
Step 206000 | Order = 0.95606027778098601 | Time = 87s
Step 207000 | Order = 0.95557991983555823 | Time = 88s
Step 208000 | Order = 0.95790084347784488 | Time = 88s
Step 209000 | Order = 0.95786769546139827 | Time = 89s
Step 210000 | Order = 0.9530306404758867 | Time = 89s
Step 211000 | Order = 0.95034215469120364 | Time = 90s
Step 212000 | Order = 0.95610546824945597 | Time = 90s
Step 213000 | Order = 0.95168066244894656 | Time = 91s
Step 214000 | Order = 0.95402112363319702 | Time = 91s
Step 215000 | Order = 0.95531461267338857 | Time = 91s
Step 216000 | Order = 0.95385843371901569 | Time = 92s
Step 217000 | Order = 0.95428684780500428 | Time = 92s
Step 218000 | Order = 0.95325726425863966 | Time = 93s
Step 219000 | Order = 0.95979605913921551 | Time = 93s
Step 220000 | Order = 0.95375380206918114 | Time = 93s
Step 221000 | Order = 0.95516602267639561 | Time = 94s
Step 222000 | Order = 0.95311129869940869 | Time = 94s
Step 223000 | Order = 0.96065958753091796 | Time = 95s
Step 224000 | Order = 0.95632581684343421 | Time = 95s
Step 225000 | Order = 0.94563508797299545 | Time = 96s
Step 226000 | Order = 0.95434292827148637 | Time = 96s
Step 227000 | Order = 0.95473712071193073 | Time = 96s
Step 228000 | Order = 0.95955560240237814 | Time = 97s
Step 229000 | Order = 0.95237174636826227 | Time = 97s
Step 230000 | Order = 0.95932581300857844 | Time = 98s
Step 231000 | Order = 0.94399514628655234 | Time = 98s
Step 232000 | Order = 0.95446092694276363 | Time = 99s
Step 233000 | Order = 0.9632201619440327 | Time = 99s
Step 234000 | Order = 0.94798739945054311 | Time = 99s
Step 235000 | Order = 0.95187162882422438 | Time = 100s
Step 236000 | Order = 0.95552888365219968 | Time = 100s
Step 237000 | Order = 0.9545394902856944 | Time = 101s
Step 238000 | Order = 0.95695137830753041 | Time = 101s
Step 239000 | Order = 0.95815654015782659 | Time = 101s
Step 240000 | Order = 0.94701512725283787 | Time = 102s
Step 241000 | Order = 0.94230287259655376 | Time = 102s
Step 242000 | Order = 0.95542475029729867 | Time = 103s
Step 243000 | Order = 0.94277060391374723 | Time = 103s
Step 244000 | Order = 0.95814610115010612 | Time = 104s
Step 245000 | Order = 0.95490793902796212 | Time = 104s
Step 246000 | Order = 0.95468211944205639 | Time = 104s
Step 247000 | Order = 0.95308332233476434 | Time = 105s
Step 248000 | Order = 0.95359054582243596 | Time = 105s
Step 249000 | Order = 0.95693323986898127 | Time = 106s
Step 250000 | Order = 0.95737291426443782 | Time = 106s
Step 251000 | Order = 0.9571984339621461 | Time = 107s
Step 252000 | Order = 0.95903112681856806 | Time = 107s
Step 253000 | Order = 0.9538230387705865 | Time = 107s
Step 254000 | Order = 0.94793540378926933 | Time = 108s
Step 255000 | Order = 0.94858821345191235 | Time = 108s
Step 256000 | Order = 0.9553489268614046 | Time = 109s
Step 257000 | Order = 0.9540493614253589 | Time = 109s
Step 258000 | Order = 0.94591165665152488 | Time = 109s
Step 259000 | Order = 0.94868163668543648 | Time = 110s
Step 260000 | Order = 0.95501599867299747 | Time = 110s
Step 261000 | Order = 0.94492672408517442 | Time = 111s
Step 262000 | Order = 0.95207321197707873 | Time = 111s
Step 263000 | Order = 0.95724322032953546 | Time = 112s
Step 264000 | Order = 0.96145688747326097 | Time = 112s
Step 265000 | Order = 0.95308045719357193 | Time = 112s
Step 266000 | Order = 0.95177057135867948 | Time = 113s
Step 267000 | Order = 0.94797019949911066 | Time = 113s
Step 268000 | Order = 0.9563270462875072 | Time = 114s
Step 269000 | Order = 0.9556532049358728 | Time = 114s
Step 270000 | Order = 0.95828770712443467 | Time = 114s
Step 271000 | Order = 0.95662749572515593 | Time = 115s
Step 272000 | Order = 0.94854688079783867 | Time = 115s
Step 273000 | Order = 0.94950808412684529 | Time = 116s
Step 274000 | Order = 0.96151783091745813 | Time = 116s
Step 275000 | Order = 0.95046401940700831 | Time = 117s
Step 276000 | Order = 0.95372467851595644 | Time = 117s
Step 277000 | Order = 0.95902534389623328 | Time = 117s
Step 278000 | Order = 0.95433199213533793 | Time = 118s
Step 279000 | Order = 0.95683960778129795 | Time = 118s
Step 280000 | Order = 0.94290582040372206 | Time = 119s
Step 281000 | Order = 0.95399520285197847 | Time = 119s
Step 282000 | Order = 0.95321047831960382 | Time = 119s
Step 283000 | Order = 0.95397766686943375 | Time = 120s
Step 284000 | Order = 0.96248607103924988 | Time = 120s
Step 285000 | Order = 0.96008388809499479 | Time = 121s
Step 286000 | Order = 0.95952495283149775 | Time = 121s
Step 287000 | Order = 0.94742972024336658 | Time = 122s
Step 288000 | Order = 0.94981069872986879 | Time = 122s
Step 289000 | Order = 0.95372313830238442 | Time = 122s
Step 290000 | Order = 0.95132290813890419 | Time = 123s
Step 291000 | Order = 0.94824867925235579 | Time = 123s
Step 292000 | Order = 0.93814645928416351 | Time = 124s
Step 293000 | Order = 0.95644359134435941 | Time = 124s
Step 294000 | Order = 0.95100087087676266 | Time = 125s
Step 295000 | Order = 0.95882360335209948 | Time = 125s
Step 296000 | Order = 0.96374586153646957 | Time = 125s
Step 297000 | Order = 0.95556712707770564 | Time = 126s
Step 298000 | Order = 0.95948472236749327 | Time = 126s
Step 299000 | Order = 0.94974060007591354 | Time = 127s
Step 300000 | Order = 0.95876006686740478 | Time = 127s
Step 301000 | Order = 0.95000906118723905 | Time = 128s
Step 302000 | Order = 0.95588718763878433 | Time = 128s
Step 303000 | Order = 0.96013989467896654 | Time = 128s
Step 304000 | Order = 0.9657399456417477 | Time = 129s
Step 305000 | Order = 0.96220924352970327 | Time = 129s
Step 306000 | Order = 0.95734265058792312 | Time = 130s
Step 307000 | Order = 0.94983546851376821 | Time = 130s
Step 308000 | Order = 0.9552639967572023 | Time = 130s
Step 309000 | Order = 0.9624140241550877 | Time = 131s
Step 310000 | Order = 0.95209301761146858 | Time = 131s
Step 311000 | Order = 0.94681793529988978 | Time = 132s
Step 312000 | Order = 0.95862166468558996 | Time = 132s
Step 313000 | Order = 0.95136546784945497 | Time = 133s
Step 314000 | Order = 0.95501627861212057 | Time = 133s
Step 315000 | Order = 0.95669850380894539 | Time = 133s
Step 316000 | Order = 0.94742747881856326 | Time = 134s
Step 317000 | Order = 0.95275970104663843 | Time = 134s
Step 318000 | Order = 0.94302344717771625 | Time = 135s
Step 319000 | Order = 0.9576176326023208 | Time = 135s
Step 320000 | Order = 0.95322012582960758 | Time = 135s
Step 321000 | Order = 0.95377938327285172 | Time = 136s
Step 322000 | Order = 0.9571165026386308 | Time = 136s
Step 323000 | Order = 0.94252645227235532 | Time = 137s
Step 324000 | Order = 0.94394380012133683 | Time = 137s
Step 325000 | Order = 0.95796605968804205 | Time = 138s
Step 326000 | Order = 0.95286054288494038 | Time = 138s
Step 327000 | Order = 0.96304761527281768 | Time = 138s
Step 328000 | Order = 0.95655922351051992 | Time = 139s
Step 329000 | Order = 0.9511969710975392 | Time = 139s
Step 330000 | Order = 0.95974779427315593 | Time = 140s
Step 331000 | Order = 0.9462866433844761 | Time = 140s
Step 332000 | Order = 0.94874915135959093 | Time = 140s
Step 333000 | Order = 0.95617161030437392 | Time = 141s
Step 334000 | Order = 0.94788481283486958 | Time = 141s
Step 335000 | Order = 0.95736847338338393 | Time = 142s
Step 336000 | Order = 0.944031626788426 | Time = 142s
Step 337000 | Order = 0.95235582012362519 | Time = 143s
Step 338000 | Order = 0.95430559425245121 | Time = 143s
Step 339000 | Order = 0.95018802156471827 | Time = 143s
Step 340000 | Order = 0.94919142171650073 | Time = 144s
Step 341000 | Order = 0.9569559183452846 | Time = 144s
Step 342000 | Order = 0.94867764737383709 | Time = 145s
Step 343000 | Order = 0.94979108477598617 | Time = 145s
Step 344000 | Order = 0.94894662073972558 | Time = 146s
Step 345000 | Order = 0.95742365394674611 | Time = 146s
Step 346000 | Order = 0.95478402393519368 | Time = 146s
Step 347000 | Order = 0.96216181053113847 | Time = 147s
Step 348000 | Order = 0.94670545741803658 | Time = 147s
Step 349000 | Order = 0.95328068516129205 | Time = 148s
Step 350000 | Order = 0.96034947194203446 | Time = 148s
Step 351000 | Order = 0.94157413542179114 | Time = 149s
Step 352000 | Order = 0.95557557476420052 | Time = 149s
Step 353000 | Order = 0.94646351692356723 | Time = 149s
Step 354000 | Order = 0.96016194223283358 | Time = 150s
Step 355000 | Order = 0.95354702795372259 | Time = 150s
Step 356000 | Order = 0.95173451472978798 | Time = 151s
Step 357000 | Order = 0.95082179696852231 | Time = 151s
Step 358000 | Order = 0.95773522984191217 | Time = 151s
Step 359000 | Order = 0.95721795147352118 | Time = 152s
Step 360000 | Order = 0.9501017565496086 | Time = 152s
Step 361000 | Order = 0.94667179158049442 | Time = 153s
Step 362000 | Order = 0.94609905355587587 | Time = 153s
Step 363000 | Order = 0.95160479919592678 | Time = 154s
Step 364000 | Order = 0.95390570690875787 | Time = 154s
Step 365000 | Order = 0.95849318083632085 | Time = 154s
Step 366000 | Order = 0.95554004533829096 | Time = 155s
Step 367000 | Order = 0.94571320013121163 | Time = 155s
Step 368000 | Order = 0.95538702249415997 | Time = 156s
Step 369000 | Order = 0.95217289295974994 | Time = 156s
Step 370000 | Order = 0.95435785941732354 | Time = 156s
Step 371000 | Order = 0.95915548808378359 | Time = 157s
Step 372000 | Order = 0.95617213619334618 | Time = 157s
Step 373000 | Order = 0.94962759071474501 | Time = 158s
Step 374000 | Order = 0.95503408432236303 | Time = 158s
Step 375000 | Order = 0.95941152596948098 | Time = 158s
Step 376000 | Order = 0.95035599289291339 | Time = 159s
Step 377000 | Order = 0.96421315490366899 | Time = 159s
Step 378000 | Order = 0.95123508198787599 | Time = 160s
Step 379000 | Order = 0.94971043548470169 | Time = 160s
Step 380000 | Order = 0.95049117815351769 | Time = 161s
Step 381000 | Order = 0.95692736856548355 | Time = 161s
Step 382000 | Order = 0.95597042125047826 | Time = 161s
Step 383000 | Order = 0.9511430000481581 | Time = 162s
Step 384000 | Order = 0.9561141209716475 | Time = 162s
Step 385000 | Order = 0.94788775103733192 | Time = 163s
Step 386000 | Order = 0.95223716535064329 | Time = 163s
Step 387000 | Order = 0.95265095448902304 | Time = 164s
Step 388000 | Order = 0.9500337280944684 | Time = 164s
Step 389000 | Order = 0.95318113274794958 | Time = 164s
Step 390000 | Order = 0.95162650526500103 | Time = 165s
Step 391000 | Order = 0.94776228591011868 | Time = 165s
Step 392000 | Order = 0.94781633514329255 | Time = 166s
Step 393000 | Order = 0.95387990217281482 | Time = 166s
Step 394000 | Order = 0.95316596789389019 | Time = 166s
Step 395000 | Order = 0.96454302810865677 | Time = 167s
Step 396000 | Order = 0.95474948556331185 | Time = 167s
Step 397000 | Order = 0.94849277341416316 | Time = 168s
Step 398000 | Order = 0.95728906945037828 | Time = 168s
Step 399000 | Order = 0.9512391535712228 | Time = 168s
Step 400000 | Order = 0.95120129757642835 | Time = 169s
Step 401000 | Order = 0.95475386256248873 | Time = 169s
Step 402000 | Order = 0.96117906308196621 | Time = 170s
Step 403000 | Order = 0.95709274556213086 | Time = 170s
Step 404000 | Order = 0.94846129638377208 | Time = 171s
Step 405000 | Order = 0.95939541540735218 | Time = 171s
Step 406000 | Order = 0.95468197626645768 | Time = 171s
Step 407000 | Order = 0.95480053264218046 | Time = 172s
Step 408000 | Order = 0.95239033614363666 | Time = 172s
Step 409000 | Order = 0.96125766875136043 | Time = 173s
Step 410000 | Order = 0.95452135690543705 | Time = 173s
Step 411000 | Order = 0.95301094683436605 | Time = 174s
Step 412000 | Order = 0.94485971089095644 | Time = 174s
Step 413000 | Order = 0.961483907914361 | Time = 174s
Step 414000 | Order = 0.95704005788066637 | Time = 175s
Step 415000 | Order = 0.94629530273737705 | Time = 175s
Step 416000 | Order = 0.95307570444572032 | Time = 176s
Step 417000 | Order = 0.94965108557079148 | Time = 176s
Step 418000 | Order = 0.95420906306012332 | Time = 176s
Step 419000 | Order = 0.95550876941453544 | Time = 177s
Step 420000 | Order = 0.95801630821781525 | Time = 177s
Step 421000 | Order = 0.95498574036743711 | Time = 178s
Step 422000 | Order = 0.95947309646231116 | Time = 178s
Step 423000 | Order = 0.95819061847146558 | Time = 179s
Step 424000 | Order = 0.95327305398103634 | Time = 179s
Step 425000 | Order = 0.95344165311108819 | Time = 179s
Step 426000 | Order = 0.94897793392612251 | Time = 180s
Step 427000 | Order = 0.94507748245569767 | Time = 180s
Step 428000 | Order = 0.9516593783030991 | Time = 181s
Step 429000 | Order = 0.96124277912724954 | Time = 181s
Step 430000 | Order = 0.95261789903037175 | Time = 181s
Step 431000 | Order = 0.95968717888335775 | Time = 182s
Step 432000 | Order = 0.9498556283671824 | Time = 182s
Step 433000 | Order = 0.94703416031731014 | Time = 183s
Step 434000 | Order = 0.95001383170413156 | Time = 183s
Step 435000 | Order = 0.9558466742438001 | Time = 184s
Step 436000 | Order = 0.95309050773910153 | Time = 184s
Step 437000 | Order = 0.94916952402073784 | Time = 184s
Step 438000 | Order = 0.95154039035488269 | Time = 185s
Step 439000 | Order = 0.95703483434684933 | Time = 185s
Step 440000 | Order = 0.95600041542306813 | Time = 186s
Step 441000 | Order = 0.95893761972334801 | Time = 186s
Step 442000 | Order = 0.9452474576981218 | Time = 186s
Step 443000 | Order = 0.95229628487445483 | Time = 187s
Step 444000 | Order = 0.95079802810198677 | Time = 187s
Step 445000 | Order = 0.95109941589363434 | Time = 188s
Step 446000 | Order = 0.94587390893874657 | Time = 188s
Step 447000 | Order = 0.96097732390785395 | Time = 189s
Step 448000 | Order = 0.95569181440221174 | Time = 189s
Step 449000 | Order = 0.95208173126115514 | Time = 189s
Step 450000 | Order = 0.95159664357487384 | Time = 190s
Step 451000 | Order = 0.95559885301519309 | Time = 190s
Step 452000 | Order = 0.95474244644289075 | Time = 191s
Step 453000 | Order = 0.95594747795089352 | Time = 191s
Step 454000 | Order = 0.95256076799151945 | Time = 192s
Step 455000 | Order = 0.95865821523756667 | Time = 192s
Step 456000 | Order = 0.95907016089824182 | Time = 192s
Step 457000 | Order = 0.95917239628120066 | Time = 193s
Step 458000 | Order = 0.95792867682680438 | Time = 193s
Step 459000 | Order = 0.95606370814428132 | Time = 194s
Step 460000 | Order = 0.95886171867681591 | Time = 194s
Step 461000 | Order = 0.95113804984526418 | Time = 195s
Step 462000 | Order = 0.95792928180862913 | Time = 195s
Step 463000 | Order = 0.95512568176940182 | Time = 195s
Step 464000 | Order = 0.94557011003739821 | Time = 196s
Step 465000 | Order = 0.95347302984654692 | Time = 196s
Step 466000 | Order = 0.95172036326079457 | Time = 197s
Step 467000 | Order = 0.957714607504077 | Time = 197s
Step 468000 | Order = 0.95716018400372904 | Time = 198s
Step 469000 | Order = 0.9507423959223914 | Time = 198s
Step 470000 | Order = 0.94018447651009485 | Time = 198s
Step 471000 | Order = 0.95423383835498721 | Time = 199s
Step 472000 | Order = 0.95238410671338625 | Time = 199s
Step 473000 | Order = 0.95024519769082616 | Time = 200s
Step 474000 | Order = 0.96277067949713613 | Time = 200s
Step 475000 | Order = 0.95276731322196118 | Time = 200s
Step 476000 | Order = 0.95630628747181401 | Time = 201s
Step 477000 | Order = 0.95778709997429934 | Time = 201s
Step 478000 | Order = 0.96513935223684844 | Time = 202s
Step 479000 | Order = 0.96385912871793367 | Time = 202s
Step 480000 | Order = 0.95949001775567422 | Time = 203s
Step 481000 | Order = 0.94316812675009487 | Time = 203s
Step 482000 | Order = 0.95954020699787534 | Time = 203s
Step 483000 | Order = 0.94961028389968827 | Time = 204s
Step 484000 | Order = 0.95907225434504295 | Time = 204s
Step 485000 | Order = 0.96363685641096786 | Time = 205s
Step 486000 | Order = 0.96093707552024343 | Time = 205s
Step 487000 | Order = 0.94729646668650991 | Time = 206s
Step 488000 | Order = 0.95030941373621503 | Time = 206s
Step 489000 | Order = 0.95086052847926661 | Time = 206s
Step 490000 | Order = 0.94640315891747329 | Time = 207s
Step 491000 | Order = 0.95782518227660274 | Time = 207s
Step 492000 | Order = 0.95859242136463252 | Time = 208s
Step 493000 | Order = 0.9505643167245722 | Time = 208s
Step 494000 | Order = 0.95357000556119509 | Time = 209s
Step 495000 | Order = 0.93632773357616317 | Time = 209s
Step 496000 | Order = 0.96065352528521664 | Time = 209s
