Simulation #160, Parameters: eta = 0.339183 | rho = 0.131496 | v0 = 0.0179504s
Step 0 | Order = 0.023692939275009383 | Time = 0s
Step 1000 | Order = 0.013540079592356497 | Time = 0s
Step 2000 | Order = 0.01021519583260532 | Time = 0s
Step 3000 | Order = 0.038603555137507385 | Time = 0s
Step 4000 | Order = 0.00611661276866848 | Time = 0s
Step 5000 | Order = 0.023608974019199827 | Time = 0s
Step 6000 | Order = 0.026719964966398994 | Time = 1s
Step 7000 | Order = 0.040356450427049467 | Time = 1s
Step 8000 | Order = 0.030384440122434485 | Time = 1s
Step 9000 | Order = 0.038889191530971062 | Time = 1s
Step 10000 | Order = 0.027229727511927097 | Time = 1s
Step 11000 | Order = 0.035341624550836656 | Time = 1s
Step 12000 | Order = 0.01397151986556373 | Time = 1s
Step 13000 | Order = 0.028427169693430211 | Time = 2s
Step 14000 | Order = 0.021401947156079758 | Time = 2s
Step 15000 | Order = 0.02353894434241742 | Time = 2s
Step 16000 | Order = 0.015092832227182305 | Time = 2s
Step 17000 | Order = 0.020091934247101425 | Time = 2s
Step 18000 | Order = 0.031686419332925785 | Time = 2s
Step 19000 | Order = 0.040897341852861722 | Time = 3s
Step 20000 | Order = 0.019671408628599289 | Time = 3s
Step 21000 | Order = 0.029577179091837845 | Time = 3s
Step 22000 | Order = 0.02119778127812209 | Time = 3s
Step 23000 | Order = 0.021076878719042302 | Time = 3s
Step 24000 | Order = 0.035011212722571169 | Time = 3s
Step 25000 | Order = 0.032623543157759893 | Time = 3s
Step 26000 | Order = 0.045322208234146788 | Time = 4s
Step 27000 | Order = 0.0034712949639220656 | Time = 4s
Step 28000 | Order = 0.028858712133252362 | Time = 4s
Step 29000 | Order = 0.019375355883053995 | Time = 4s
Step 30000 | Order = 0.017753531962409388 | Time = 4s
Step 31000 | Order = 0.040441752470388385 | Time = 4s
Step 32000 | Order = 0.020257238519426585 | Time = 5s
Step 33000 | Order = 0.014031336135248599 | Time = 5s
Step 34000 | Order = 0.020641686818596773 | Time = 5s
Step 35000 | Order = 0.04365519572638852 | Time = 5s
Step 36000 | Order = 0.013429288884004083 | Time = 5s
Step 37000 | Order = 0.034942320174660528 | Time = 5s
Step 38000 | Order = 0.039550414536702334 | Time = 5s
Step 39000 | Order = 0.031705050198412833 | Time = 6s
Step 40000 | Order = 0.025385056026589914 | Time = 6s
Step 41000 | Order = 0.013928488528599665 | Time = 6s
Step 42000 | Order = 0.043772003099497109 | Time = 6s
Step 43000 | Order = 0.0042601780677351091 | Time = 6s
Step 44000 | Order = 0.015745593387633927 | Time = 6s
Step 45000 | Order = 0.050358656081353918 | Time = 7s
Step 46000 | Order = 0.021350462482019231 | Time = 7s
Step 47000 | Order = 0.049974645789917685 | Time = 7s
Step 48000 | Order = 0.01596696439381334 | Time = 7s
Step 49000 | Order = 0.03439856526914431 | Time = 7s
Step 50000 | Order = 0.014265679860269423 | Time = 7s
Step 51000 | Order = 0.018083385072482167 | Time = 8s
Step 52000 | Order = 0.036561589437916105 | Time = 8s
Step 53000 | Order = 0.017572670888026453 | Time = 8s
Step 54000 | Order = 0.0074479833340422175 | Time = 8s
Step 55000 | Order = 0.015730299877295587 | Time = 8s
Step 56000 | Order = 0.045884980221858357 | Time = 8s
Step 57000 | Order = 0.044761252478097625 | Time = 9s
Step 58000 | Order = 0.034888263299992547 | Time = 9s
Step 59000 | Order = 0.022232134249039123 | Time = 9s
Step 60000 | Order = 0.050287815786772397 | Time = 9s
Step 61000 | Order = 0.039992433823050393 | Time = 9s
Step 62000 | Order = 0.029712284097781219 | Time = 9s
Step 63000 | Order = 0.018378692971105733 | Time = 9s
Step 64000 | Order = 0.024111269630640801 | Time = 10s
Step 65000 | Order = 0.03183841989551163 | Time = 10s
Step 66000 | Order = 0.036555865844709802 | Time = 10s
Step 67000 | Order = 0.0095690143580152674 | Time = 10s
Step 68000 | Order = 0.032395251896305627 | Time = 10s
Step 69000 | Order = 0.020938178153735006 | Time = 10s
Step 70000 | Order = 0.011364241929912101 | Time = 11s
Step 71000 | Order = 0.0455500207853166 | Time = 11s
Step 72000 | Order = 0.016303276536917825 | Time = 11s
Step 73000 | Order = 0.015091189956092739 | Time = 11s
Step 74000 | Order = 0.0095984243997497953 | Time = 11s
Step 75000 | Order = 0.05731500524226589 | Time = 11s
Step 76000 | Order = 0.021495489529427762 | Time = 12s
Step 77000 | Order = 0.033546665643012286 | Time = 12s
Step 78000 | Order = 0.023275438289029751 | Time = 12s
Step 79000 | Order = 0.023196243575425948 | Time = 12s
Step 80000 | Order = 0.032790818144757927 | Time = 12s
