Simulation #132, Parameters: eta = 0.957663 | rho = 0.205192 | v0 = 0.0486612s
Step 46000 | Order = 0.016153322956280476 | Time = 12s
Step 47000 | Order = 0.015038338591003146 | Time = 12s
Step 48000 | Order = 0.002910794474391938 | Time = 12s
Step 49000 | Order = 0.017679414539344247 | Time = 13s
Step 50000 | Order = 0.011214373608238801 | Time = 13s
Step 51000 | Order = 0.024220695281520571 | Time = 13s
Step 52000 | Order = 0.024958804025494656 | Time = 14s
Step 53000 | Order = 0.0066029390335684574 | Time = 14s
Step 54000 | Order = 0.023440082730233486 | Time = 14s
Step 55000 | Order = 0.01454990494286385 | Time = 14s
Step 56000 | Order = 0.014594839786893977 | Time = 15s
Step 57000 | Order = 0.0050235971690360016 | Time = 15s
Step 58000 | Order = 0.020835977133169436 | Time = 15s
Step 59000 | Order = 0.0012350771380615967 | Time = 15s
Step 60000 | Order = 0.0035773404055251833 | Time = 15s
Step 61000 | Order = 0.018260034419383557 | Time = 16s
Step 62000 | Order = 0.015656650513803869 | Time = 16s
Step 63000 | Order = 0.019130876344846486 | Time = 16s
Step 64000 | Order = 0.0073989522795012246 | Time = 16s
Step 65000 | Order = 0.014615429675408164 | Time = 17s
Step 66000 | Order = 0.009864120680535441 | Time = 17s
Step 67000 | Order = 0.0060442529232288709 | Time = 17s
Step 68000 | Order = 0.022326859262212957 | Time = 17s
Step 69000 | Order = 0.017512520899888338 | Time = 18s
Step 70000 | Order = 0.018369165641152565 | Time = 18s
Step 71000 | Order = 0.018761061390850868 | Time = 18s
Step 72000 | Order = 0.024308205492432539 | Time = 18s
Step 73000 | Order = 0.013095534472906786 | Time = 18s
Step 74000 | Order = 0.0010141369167814497 | Time = 19s
Step 75000 | Order = 0.0080266041424990105 | Time = 19s
Step 76000 | Order = 0.0084626906624174544 | Time = 19s
Step 77000 | Order = 0.014335103852340381 | Time = 19s
Step 78000 | Order = 0.015626813866730406 | Time = 20s
Step 79000 | Order = 0.004546352082332482 | Time = 20s
Step 80000 | Order = 0.0085832976054976712 | Time = 20s
Step 81000 | Order = 0.032039119420737144 | Time = 20s
Step 82000 | Order = 0.011013002312232133 | Time = 21s
Step 83000 | Order = 0.002466888050352761 | Time = 21s
Step 84000 | Order = 0.018821544185279149 | Time = 21s
Step 85000 | Order = 0.0052774981897119426 | Time = 21s
Step 86000 | Order = 0.012096706778621891 | Time = 21s
Step 87000 | Order = 0.01409504420599871 | Time = 22s
Step 88000 | Order = 0.0084085023054305662 | Time = 22s
Step 89000 | Order = 0.027726416791531559 | Time = 22s
Step 90000 | Order = 0.011890672093253703 | Time = 22s
Step 91000 | Order = 0.0053477104104476328 | Time = 23s
Step 92000 | Order = 0.018694386568019496 | Time = 23s
Step 93000 | Order = 0.023710596024639742 | Time = 23s
Step 94000 | Order = 0.0077207554719431531 | Time = 23s
Step 95000 | Order = 0.0025841895742739836 | Time = 24s
Step 96000 | Order = 0.016986236743861398 | Time = 24s
Step 97000 | Order = 0.010111572887171905 | Time = 24s
Step 98000 | Order = 0.017254426274157617 | Time = 24s
Step 99000 | Order = 0.0091166693172332319 | Time = 24s
Step 100000 | Order = 0.015555014011677741 | Time = 25s
Step 101000 | Order = 0.014957793008889443 | Time = 26s
Step 102000 | Order = 0.0076098472914914858 | Time = 26s
Step 103000 | Order = 0.019753926614219819 | Time = 26s
Step 104000 | Order = 0.041817716415960687 | Time = 26s
Step 105000 | Order = 0.0077475591095383491 | Time = 26s
Step 106000 | Order = 0.018424763045011283 | Time = 27s
Step 107000 | Order = 0.010978431682130224 | Time = 27s
Step 108000 | Order = 0.0080971456564822575 | Time = 27s
Step 109000 | Order = 0.0088988265779946871 | Time = 27s
Step 110000 | Order = 0.010030287645072867 | Time = 28s
Step 111000 | Order = 0.010773866113272546 | Time = 28s
Step 112000 | Order = 0.029550095832497677 | Time = 28s
Step 113000 | Order = 0.012506115570033238 | Time = 28s
Step 114000 | Order = 0.0070910343532355436 | Time = 29s
Step 115000 | Order = 0.019159000268297907 | Time = 29s
Step 116000 | Order = 0.016701612169163067 | Time = 29s
Step 117000 | Order = 0.017792561018557255 | Time = 29s
Step 118000 | Order = 0.0089295396687922041 | Time = 29s
Step 119000 | Order = 0.013177503710482808 | Time = 30s
Step 120000 | Order = 0.024860324415874421 | Time = 30s
Step 121000 | Order = 0.0099062334588808365 | Time = 30s
Step 122000 | Order = 0.018043998299455397 | Time = 30s
Step 123000 | Order = 0.017285312831204987 | Time = 31s
Step 124000 | Order = 0.045083400933955561 | Time = 31s
Step 125000 | Order = 0.0030733950821290258 | Time = 31s
Step 126000 | Order = 0.026996275755110762 | Time = 31s
Step 127000 | Order = 0.005783376635465646 | Time = 32s
Step 128000 | Order = 0.0034628504317273262 | Time = 32s
Step 129000 | Order = 0.019644675984988921 | Time = 32s
Step 130000 | Order = 0.013059446211709106 | Time = 32s
Step 131000 | Order = 0.0037290525723036017 | Time = 32s
Step 132000 | Order = 0.01541766117632778 | Time = 33s
Step 133000 | Order = 0.040606289002506409 | Time = 33s
Step 134000 | Order = 0.0054170978616040867 | Time = 33s
Step 135000 | Order = 0.022519494197999722 | Time = 33s
Step 136000 | Order = 0.013128235983551863 | Time = 34s
Step 137000 | Order = 0.012042621960579493 | Time = 34s
Step 138000 | Order = 0.010187930555993985 | Time = 34s
Step 139000 | Order = 0.017381942610978217 | Time = 34s
Step 140000 | Order = 0.01074942372125203 | Time = 35s
Step 141000 | Order = 0.0069299413014815431 | Time = 35s
Step 142000 | Order = 0.0061486577786886579 | Time = 35s
Step 143000 | Order = 0.0037424109613614395 | Time = 35s
Step 144000 | Order = 0.010975559268689931 | Time = 35s
Step 145000 | Order = 0.015423267200869638 | Time = 36s
Step 146000 | Order = 0.016653224026573221 | Time = 36s
Step 147000 | Order = 0.013226972288850457 | Time = 36s
Step 148000 | Order = 0.0054176291566771714 | Time = 36s
Step 149000 | Order = 0.0055086262917856867 | Time = 37s
Step 150000 | Order = 0.017835098177252748 | Time = 37s
Step 151000 | Order = 0.024297832854579097 | Time = 39s
Step 152000 | Order = 0.010958032183992258 | Time = 39s
Step 153000 | Order = 0.013196838251284379 | Time = 39s
Step 154000 | Order = 0.01830625290655935 | Time = 40s
Step 155000 | Order = 0.014295828344932589 | Time = 40s
Step 156000 | Order = 0.0068621181036523328 | Time = 40s
Step 157000 | Order = 0.01218761271194284 | Time = 40s
Step 158000 | Order = 0.010142613594786217 | Time = 41s
Step 159000 | Order = 0.021317494337167953 | Time = 41s
Step 160000 | Order = 0.020077143350177719 | Time = 41s
Step 161000 | Order = 0.008975861600849025 | Time = 41s
Step 162000 | Order = 0.024072722727038309 | Time = 41s
Step 163000 | Order = 0.0073784311016344582 | Time = 42s
Step 164000 | Order = 0.0057353468150570363 | Time = 42s
Step 165000 | Order = 0.025252812325790096 | Time = 42s
Step 166000 | Order = 0.0066094927611935932 | Time = 42s
Step 167000 | Order = 0.030371190348392807 | Time = 43s
Step 168000 | Order = 0.0084458949395911885 | Time = 43s
Step 169000 | Order = 0.015161900814423177 | Time = 43s
Step 170000 | Order = 0.011807226116848852 | Time = 43s
Step 171000 | Order = 0.015093797038164276 | Time = 44s
Step 172000 | Order = 0.022383353237000931 | Time = 44s
Step 173000 | Order = 0.016295302971549148 | Time = 44s
Step 174000 | Order = 0.023787322493779267 | Time = 44s
Step 175000 | Order = 0.023203642908741429 | Time = 44s
Step 176000 | Order = 0.010194472674856464 | Time = 45s
Step 177000 | Order = 0.015074265041009354 | Time = 45s
Step 178000 | Order = 0.013744886751060989 | Time = 45s
Step 179000 | Order = 0.0037422836391577301 | Time = 45s
Step 180000 | Order = 0.0027003940341451121 | Time = 46s
Step 181000 | Order = 0.0065404365251731872 | Time = 46s
Step 182000 | Order = 0.0081954907117520303 | Time = 46s
Step 183000 | Order = 0.0090673448884902638 | Time = 46s
Step 184000 | Order = 0.011871783284174892 | Time = 47s
Step 185000 | Order = 0.024375196965963259 | Time = 47s
Step 186000 | Order = 0.012030618247010403 | Time = 47s
Step 187000 | Order = 0.011258574221629108 | Time = 47s
Step 188000 | Order = 0.0044688031108678352 | Time = 47s
Step 189000 | Order = 0.011119007009675212 | Time = 48s
Step 190000 | Order = 0.0084792754918322603 | Time = 48s
Step 191000 | Order = 0.018701175565996667 | Time = 48s
Step 192000 | Order = 0.014425259536562426 | Time = 48s
Step 193000 | Order = 0.012610531967738267 | Time = 49s
Step 194000 | Order = 0.011520139705682298 | Time = 49s
Step 195000 | Order = 0.01125899694814572 | Time = 49s
Step 196000 | Order = 0.024043340261529995 | Time = 49s
Step 197000 | Order = 0.0076969871455550253 | Time = 50s
Step 198000 | Order = 0.0092052824933841586 | Time = 50s
Step 199000 | Order = 0.017776010228504859 | Time = 50s
Step 200000 | Order = 0.015163088172290699 | Time = 50s
Step 201000 | Order = 0.015227667147359136 | Time = 51s
Step 202000 | Order = 0.02586961411026242 | Time = 51s
Step 203000 | Order = 0.0062057116834939429 | Time = 51s
Step 204000 | Order = 0.014738162677865287 | Time = 52s
Step 205000 | Order = 0.016092790095351649 | Time = 52s
Step 206000 | Order = 0.0060388791794328787 | Time = 52s
Step 207000 | Order = 0.020861079675864758 | Time = 52s
Step 208000 | Order = 0.01277676458363038 | Time = 53s
Step 209000 | Order = 0.015403825345572636 | Time = 53s
Step 210000 | Order = 0.0075616841311815968 | Time = 53s
Step 211000 | Order = 0.011557672797310221 | Time = 53s
Step 212000 | Order = 0.0095508662165329217 | Time = 54s
Step 213000 | Order = 0.0065953726825285922 | Time = 54s
Step 214000 | Order = 0.017939786165563056 | Time = 54s
Step 215000 | Order = 0.032638908226649339 | Time = 54s
Step 216000 | Order = 0.020949593886399213 | Time = 54s
Step 217000 | Order = 0.018747305792082117 | Time = 55s
Step 218000 | Order = 0.0084525128315760551 | Time = 55s
Step 219000 | Order = 0.021870292443745297 | Time = 55s
Step 220000 | Order = 0.013590729850316199 | Time = 55s
Step 221000 | Order = 0.020135771922333456 | Time = 56s
Step 222000 | Order = 0.0023456331430814223 | Time = 56s
Step 223000 | Order = 0.025340917795350984 | Time = 56s
Step 224000 | Order = 0.0089080213073818512 | Time = 56s
Step 225000 | Order = 0.02172000660505841 | Time = 57s
Step 226000 | Order = 0.010005094197082299 | Time = 57s
Step 227000 | Order = 0.014282720387744323 | Time = 57s
Step 228000 | Order = 0.0022544617289736299 | Time = 57s
Step 229000 | Order = 0.0094849872094061698 | Time = 57s
Step 230000 | Order = 0.017055649336800129 | Time = 58s
Step 231000 | Order = 0.020234068720818763 | Time = 58s
Step 232000 | Order = 0.003625574257064433 | Time = 58s
Step 233000 | Order = 0.038967212533852061 | Time = 58s
Step 234000 | Order = 0.019349592751032037 | Time = 59s
Step 235000 | Order = 0.011410478283405289 | Time = 59s
Step 236000 | Order = 0.0078980449497916827 | Time = 59s
Step 237000 | Order = 0.015704414038827001 | Time = 59s
Step 238000 | Order = 0.009601722607970228 | Time = 59s
Step 239000 | Order = 0.013181374468938004 | Time = 60s
Step 240000 | Order = 0.019041499823160703 | Time = 60s
Step 241000 | Order = 0.0083636770747227921 | Time = 60s
Step 242000 | Order = 0.0054349262137747267 | Time = 60s
Step 243000 | Order = 0.021546851617791556 | Time = 61s
Step 244000 | Order = 0.0065728336590773952 | Time = 61s
Step 245000 | Order = 0.0075472596052713909 | Time = 61s
Step 246000 | Order = 0.016840922881283044 | Time = 61s
Step 247000 | Order = 0.015253369900680293 | Time = 62s
Step 248000 | Order = 0.01992966489674047 | Time = 62s
Step 249000 | Order = 0.032938614204331938 | Time = 62s
Step 250000 | Order = 0.0043575522588949461 | Time = 62s
Step 251000 | Order = 0.017505434033612304 | Time = 63s
Step 252000 | Order = 0.015246159526608656 | Time = 63s
Step 253000 | Order = 0.010384773273711685 | Time = 63s
Step 254000 | Order = 0.010312136492879015 | Time = 63s
Step 255000 | Order = 0.019357486669132635 | Time = 64s
Step 256000 | Order = 0.014542643303510804 | Time = 64s
Step 257000 | Order = 0.022196972242755842 | Time = 64s
Step 258000 | Order = 0.015084636558860786 | Time = 64s
Step 259000 | Order = 0.011483840236310779 | Time = 65s
Step 260000 | Order = 0.010829099680036876 | Time = 65s
Step 261000 | Order = 0.013227520191940113 | Time = 65s
Step 262000 | Order = 0.011947572761364265 | Time = 65s
Step 263000 | Order = 0.017516081693546601 | Time = 65s
Step 264000 | Order = 0.0046691618881965109 | Time = 66s
Step 265000 | Order = 0.012246740860990672 | Time = 66s
Step 266000 | Order = 0.012896716716879742 | Time = 66s
Step 267000 | Order = 0.030240597833079828 | Time = 66s
Step 268000 | Order = 0.023900027387944559 | Time = 67s
Step 269000 | Order = 0.019977825183314837 | Time = 67s
Step 270000 | Order = 0.0077325611143826941 | Time = 67s
Step 271000 | Order = 0.019259457910816777 | Time = 67s
Step 272000 | Order = 0.0074917422308966959 | Time = 68s
Step 273000 | Order = 0.018564771130014882 | Time = 68s
Step 274000 | Order = 0.01493998115343587 | Time = 68s
Step 275000 | Order = 0.028129786899459806 | Time = 68s
Step 276000 | Order = 0.020585929504482216 | Time = 68s
Step 277000 | Order = 0.012623271089426439 | Time = 69s
Step 278000 | Order = 0.018816952907845245 | Time = 69s
Step 279000 | Order = 0.013288380614404035 | Time = 69s
Step 280000 | Order = 0.010785603608872377 | Time = 69s
Step 281000 | Order = 0.023177069770237375 | Time = 70s
Step 282000 | Order = 0.028179441055120776 | Time = 70s
Step 283000 | Order = 0.010868582516520254 | Time = 70s
Step 284000 | Order = 0.014093460760524841 | Time = 70s
Step 285000 | Order = 0.01114320835803374 | Time = 71s
Step 286000 | Order = 0.008098463328189795 | Time = 71s
Step 287000 | Order = 0.0081503156892015639 | Time = 71s
Step 288000 | Order = 0.021725912898271006 | Time = 71s
Step 289000 | Order = 0.025790495424645621 | Time = 71s
Step 290000 | Order = 0.022702000535088421 | Time = 72s
Step 291000 | Order = 0.018380239058522149 | Time = 72s
Step 292000 | Order = 0.0038698257143730437 | Time = 72s
Step 293000 | Order = 0.013784619542979172 | Time = 72s
Step 294000 | Order = 0.015252042038922652 | Time = 73s
Step 295000 | Order = 0.010871062368807003 | Time = 73s
Step 296000 | Order = 0.0092684157582033824 | Time = 73s
Step 297000 | Order = 0.0091353587815891889 | Time = 73s
Step 298000 | Order = 0.040915444365078234 | Time = 73s
Step 299000 | Order = 0.021528543162769243 | Time = 74s
Step 300000 | Order = 0.010305643127040097 | Time = 74s
Step 301000 | Order = 0.0057862067535903294 | Time = 74s
Step 302000 | Order = 0.021787751106442845 | Time = 74s
Step 303000 | Order = 0.017110487410188276 | Time = 75s
Step 304000 | Order = 0.0017609756370169719 | Time = 75s
Step 305000 | Order = 0.011253356628324003 | Time = 75s
Step 306000 | Order = 0.033485877787373546 | Time = 75s
Step 307000 | Order = 0.02317811392789464 | Time = 76s
Step 308000 | Order = 0.01694169415454844 | Time = 76s
Step 309000 | Order = 0.017310645348075367 | Time = 76s
Step 310000 | Order = 0.0058708607621014543 | Time = 76s
Step 311000 | Order = 0.034723732603298307 | Time = 77s
Step 312000 | Order = 0.028288521356027604 | Time = 77s
Step 313000 | Order = 0.0037727009507790769 | Time = 77s
Step 314000 | Order = 0.026200867155979395 | Time = 77s
Step 315000 | Order = 0.011196162335166352 | Time = 77s
Step 316000 | Order = 0.0023135561213762494 | Time = 78s
Step 317000 | Order = 0.021488719695574084 | Time = 78s
Step 318000 | Order = 0.012999680475768802 | Time = 78s
Step 319000 | Order = 0.032384742069164703 | Time = 78s
Step 320000 | Order = 0.022499493670325676 | Time = 79s
Step 321000 | Order = 0.036551399195237803 | Time = 79s
Step 322000 | Order = 0.0078647321985553832 | Time = 79s
Step 323000 | Order = 0.018958247941515551 | Time = 79s
Step 324000 | Order = 0.011968511941407278 | Time = 80s
Step 325000 | Order = 0.0071433933762614834 | Time = 80s
Step 326000 | Order = 0.011167510629563979 | Time = 80s
Step 327000 | Order = 0.0076334185122490395 | Time = 80s
Step 328000 | Order = 0.0061786035785094742 | Time = 80s
Step 329000 | Order = 0.0037944271183541034 | Time = 81s
Step 330000 | Order = 0.010584550748565388 | Time = 81s
Step 331000 | Order = 0.0066329618609961526 | Time = 81s
Step 332000 | Order = 0.0068521310825232521 | Time = 81s
Step 333000 | Order = 0.022372909360074873 | Time = 82s
Step 334000 | Order = 0.012897304800954471 | Time = 82s
Step 335000 | Order = 0.023157040259501854 | Time = 82s
Step 336000 | Order = 0.015546986716150643 | Time = 82s
Step 337000 | Order = 0.010853483332791493 | Time = 83s
Step 338000 | Order = 0.018805137004024357 | Time = 83s
Step 339000 | Order = 0.021193944997600727 | Time = 83s
Step 340000 | Order = 0.0086201981027764461 | Time = 83s
Step 341000 | Order = 0.0092311414613997361 | Time = 83s
Step 342000 | Order = 0.010542311917823184 | Time = 84s
Step 343000 | Order = 0.010930444342301159 | Time = 84s
Step 344000 | Order = 0.031442867879952249 | Time = 84s
Step 345000 | Order = 0.010686635190812954 | Time = 84s
Step 346000 | Order = 0.026714284929003494 | Time = 85s
Step 347000 | Order = 0.029534882556993828 | Time = 85s
Step 348000 | Order = 0.018088522976753053 | Time = 85s
Step 349000 | Order = 0.010125517747497698 | Time = 85s
Step 350000 | Order = 0.014384235993995898 | Time = 85s
Step 351000 | Order = 0.0096852771957589515 | Time = 87s
Step 352000 | Order = 0.025056847234562026 | Time = 87s
Step 353000 | Order = 0.021671347757762513 | Time = 87s
Step 354000 | Order = 0.016202879160970126 | Time = 87s
Step 355000 | Order = 0.0057922874631313303 | Time = 88s
Step 356000 | Order = 0.0080896176421743401 | Time = 88s
Step 357000 | Order = 0.007250843279989482 | Time = 88s
Step 358000 | Order = 0.001825834738996057 | Time = 88s
Step 359000 | Order = 0.012066097182033721 | Time = 89s
Step 360000 | Order = 0.015235652994764799 | Time = 89s
Step 361000 | Order = 0.012959216447677249 | Time = 89s
Step 362000 | Order = 0.032464249104523515 | Time = 89s
Step 363000 | Order = 0.023203673191552237 | Time = 89s
Step 364000 | Order = 0.0025660408483667864 | Time = 90s
Step 365000 | Order = 0.01770914831243018 | Time = 90s
Step 366000 | Order = 0.0082663997770927849 | Time = 90s
Step 367000 | Order = 0.0041444325445903372 | Time = 90s
Step 368000 | Order = 0.0065857253482333586 | Time = 91s
Step 369000 | Order = 0.017700625518762798 | Time = 91s
Step 370000 | Order = 0.043726583838754031 | Time = 91s
Step 371000 | Order = 0.020602228720848405 | Time = 91s
Step 372000 | Order = 0.018652317533973693 | Time = 92s
Step 373000 | Order = 0.020584658337237546 | Time = 92s
Step 374000 | Order = 0.004461814618819753 | Time = 92s
Step 375000 | Order = 0.02237950385339119 | Time = 92s
Step 376000 | Order = 0.015225634119669599 | Time = 92s
Step 377000 | Order = 0.027546622852580697 | Time = 93s
Step 378000 | Order = 0.021092461912220545 | Time = 93s
Step 379000 | Order = 0.027095203585215499 | Time = 93s
Step 380000 | Order = 0.012366581454730852 | Time = 93s
Step 381000 | Order = 0.038940231915954734 | Time = 94s
Step 382000 | Order = 0.017871358961696841 | Time = 94s
Step 383000 | Order = 0.020060245050571923 | Time = 94s
Step 384000 | Order = 0.011086499011346266 | Time = 94s
Step 385000 | Order = 0.010703575914771647 | Time = 95s
Step 386000 | Order = 0.010413572106818368 | Time = 95s
Step 387000 | Order = 0.0090038523862107211 | Time = 95s
Step 388000 | Order = 0.013387001155035588 | Time = 95s
Step 389000 | Order = 0.014174164401552303 | Time = 95s
Step 390000 | Order = 0.00678478763309641 | Time = 96s
Step 391000 | Order = 0.040757867409137193 | Time = 96s
Step 392000 | Order = 0.0087156584254069261 | Time = 96s
Step 393000 | Order = 0.017718457552932648 | Time = 96s
Step 394000 | Order = 0.020633898173259151 | Time = 97s
Step 395000 | Order = 0.015235951862098479 | Time = 97s
Step 396000 | Order = 0.015668887490487438 | Time = 97s
Step 397000 | Order = 0.018359705266190362 | Time = 97s
Step 398000 | Order = 0.014007445304619367 | Time = 97s
Step 399000 | Order = 0.0084018557660309502 | Time = 98s
Step 400000 | Order = 0.020126720843035913 | Time = 98s
Step 401000 | Order = 0.0094190080234653299 | Time = 99s
Step 402000 | Order = 0.023661031430470957 | Time = 99s
Step 403000 | Order = 0.025199873819717104 | Time = 99s
Step 404000 | Order = 0.0096421187994731559 | Time = 99s
Step 405000 | Order = 0.022890364235190575 | Time = 100s
Step 406000 | Order = 0.0049665854807602969 | Time = 100s
Step 407000 | Order = 0.0071046239036591562 | Time = 100s
Step 408000 | Order = 0.0059009907874520281 | Time = 100s
Step 409000 | Order = 0.02033132302206522 | Time = 101s
Step 410000 | Order = 0.029142721442444907 | Time = 101s
Step 411000 | Order = 0.0095604929372526525 | Time = 101s
Step 412000 | Order = 0.022923041615561638 | Time = 101s
Step 413000 | Order = 0.016459737416497672 | Time = 101s
Step 414000 | Order = 0.018577678534205642 | Time = 102s
Step 415000 | Order = 0.028566617788838625 | Time = 102s
Step 416000 | Order = 0.025056864450213368 | Time = 102s
Step 417000 | Order = 0.027158609440657004 | Time = 102s
Step 418000 | Order = 0.010217791418051193 | Time = 103s
Step 419000 | Order = 0.020543776056077576 | Time = 103s
Step 420000 | Order = 0.0097880990053363925 | Time = 103s
Step 421000 | Order = 0.019760112938441484 | Time = 103s
Step 422000 | Order = 0.019868041520043123 | Time = 104s
Step 423000 | Order = 0.0098259864443081182 | Time = 104s
Step 424000 | Order = 0.0076258725598004956 | Time = 104s
Step 425000 | Order = 0.015775504586004702 | Time = 104s
Step 426000 | Order = 0.0088233863389855123 | Time = 104s
Step 427000 | Order = 0.017018370108141785 | Time = 105s
Step 428000 | Order = 0.018104697280862468 | Time = 105s
Step 429000 | Order = 0.020835397177707337 | Time = 105s
Step 430000 | Order = 0.014665361582489453 | Time = 105s
Step 431000 | Order = 0.029541119658978779 | Time = 106s
Step 432000 | Order = 0.0037730133714021967 | Time = 106s
Step 433000 | Order = 0.014849130314679793 | Time = 106s
Step 434000 | Order = 0.015417846249494991 | Time = 106s
Step 435000 | Order = 0.015153435821405267 | Time = 107s
Step 436000 | Order = 0.034985060146093767 | Time = 107s
Step 437000 | Order = 0.014832741942675849 | Time = 107s
Step 438000 | Order = 0.013600277644200949 | Time = 107s
Step 439000 | Order = 0.010653971595865033 | Time = 107s
Step 440000 | Order = 0.012587737215576498 | Time = 108s
Step 441000 | Order = 0.0096072176835463458 | Time = 108s
Step 442000 | Order = 0.018800123764634299 | Time = 108s
Step 443000 | Order = 0.02222929541441571 | Time = 108s
Step 444000 | Order = 0.009708371126996582 | Time = 109s
Step 445000 | Order = 0.0096244797924173436 | Time = 109s
Step 446000 | Order = 0.02816175899232274 | Time = 109s
Step 447000 | Order = 0.01886838038308318 | Time = 109s
Step 448000 | Order = 0.015139129985305913 | Time = 110s
Step 449000 | Order = 0.013006571096398795 | Time = 110s
Step 450000 | Order = 0.018553943165064469 | Time = 110s
Step 451000 | Order = 0.0046175318218672542 | Time = 110s
Step 452000 | Order = 0.01262049641455198 | Time = 111s
Step 453000 | Order = 0.024348508687910438 | Time = 111s
Step 454000 | Order = 0.017439772675883123 | Time = 111s
Step 455000 | Order = 0.017771143146552721 | Time = 111s
Step 456000 | Order = 0.007322822241499328 | Time = 111s
Step 457000 | Order = 0.031367602202270771 | Time = 112s
Step 458000 | Order = 0.011615045218840945 | Time = 112s
Step 459000 | Order = 0.029646074466495691 | Time = 112s
Step 460000 | Order = 0.019347505158959267 | Time = 112s
Step 461000 | Order = 0.036921557485357873 | Time = 113s
Step 462000 | Order = 0.0077699824914091746 | Time = 113s
Step 463000 | Order = 0.0071624234937374314 | Time = 113s
Step 464000 | Order = 0.021988799281457385 | Time = 113s
Step 465000 | Order = 0.019211571689827053 | Time = 114s
Step 466000 | Order = 0.010929741819038434 | Time = 114s
Step 467000 | Order = 0.035239626071116317 | Time = 114s
Step 468000 | Order = 0.018526968336766293 | Time = 114s
Step 469000 | Order = 0.0065685884210394153 | Time = 114s
Step 470000 | Order = 0.013271705811879805 | Time = 115s
Step 471000 | Order = 0.012228215269574585 | Time = 115s
Step 472000 | Order = 0.01868103192791673 | Time = 115s
Step 473000 | Order = 0.0080589420757487627 | Time = 115s
Step 474000 | Order = 0.016366705700114639 | Time = 116s
Step 475000 | Order = 0.012886262819428659 | Time = 116s
Step 476000 | Order = 0.011212533924121831 | Time = 116s
Step 477000 | Order = 0.01234538924663889 | Time = 116s
Step 478000 | Order = 0.012152279707807287 | Time = 117s
Step 479000 | Order = 0.013700622224534366 | Time = 117s
Step 480000 | Order = 0.031163108852257919 | Time = 117s
Step 481000 | Order = 0.007782266520091786 | Time = 117s
Step 482000 | Order = 0.014012704015895681 | Time = 117s
Step 483000 | Order = 0.010302950830395867 | Time = 118s
Step 484000 | Order = 0.015467218128167242 | Time = 118s
Step 485000 | Order = 0.014799130745667067 | Time = 118s
Step 486000 | Order = 0.013139843698131898 | Time = 118s
Step 487000 | Order = 0.018786654599252814 | Time = 119s
Step 488000 | Order = 0.004429493339763343 | Time = 119s
Step 489000 | Order = 0.027010422657449816 | Time = 119s
Step 490000 | Order = 0.0056541163377622407 | Time = 119s
Step 491000 | Order = 0.021459080719804804 | Time = 120s
