Simulation #48, Parameters: eta = 0.344590 | rho = 0.307032 | v0 = 0.34459s
Step 0 | Order = 0.027068343971586497 | Time = 0s
Step 1000 | Order = 0.034469026257231708 | Time = 0s
Step 2000 | Order = 0.034469026257231715 | Time = 1s
Step 3000 | Order = 0.034469026257231708 | Time = 1s
Step 4000 | Order = 0.034469026257231708 | Time = 1s
Step 5000 | Order = 0.034469026257231708 | Time = 2s
Step 6000 | Order = 0.034469026257231708 | Time = 2s
Step 7000 | Order = 0.034469026257231708 | Time = 3s
Step 8000 | Order = 0.034469026257231715 | Time = 3s
Step 9000 | Order = 0.034469026257231708 | Time = 4s
Step 10000 | Order = 0.034469026257231708 | Time = 4s
Step 11000 | Order = 0.034469026257231708 | Time = 4s
Step 12000 | Order = 0.034469026257231708 | Time = 5s
Step 13000 | Order = 0.034469026257231708 | Time = 5s
Step 14000 | Order = 0.034469026257231708 | Time = 6s
Step 15000 | Order = 0.034469026257231708 | Time = 6s
Step 16000 | Order = 0.034469026257231715 | Time = 7s
Step 17000 | Order = 0.034469026257231708 | Time = 7s
Step 18000 | Order = 0.034469026257231708 | Time = 7s
Step 19000 | Order = 0.034469026257231708 | Time = 8s
Step 20000 | Order = 0.034469026257231708 | Time = 8s
Step 21000 | Order = 0.034469026257231708 | Time = 9s
Step 22000 | Order = 0.034469026257231708 | Time = 9s
Step 23000 | Order = 0.034469026257231715 | Time = 10s
Step 24000 | Order = 0.034469026257231708 | Time = 10s
Step 25000 | Order = 0.034469026257231708 | Time = 10s
Step 26000 | Order = 0.034469026257231708 | Time = 11s
Step 27000 | Order = 0.034469026257231708 | Time = 11s
Step 28000 | Order = 0.034469026257231708 | Time = 12s
Step 29000 | Order = 0.034469026257231708 | Time = 12s
Step 30000 | Order = 0.034469026257231708 | Time = 13s
Step 31000 | Order = 0.034469026257231708 | Time = 13s
Step 32000 | Order = 0.034469026257231715 | Time = 13s
Step 33000 | Order = 0.034469026257231708 | Time = 14s
Step 34000 | Order = 0.034469026257231715 | Time = 14s
Step 35000 | Order = 0.034469026257231715 | Time = 15s
Step 36000 | Order = 0.034469026257231708 | Time = 15s
Step 37000 | Order = 0.034469026257231708 | Time = 15s
Step 38000 | Order = 0.034469026257231715 | Time = 16s
Step 39000 | Order = 0.034469026257231708 | Time = 17s
Step 40000 | Order = 0.034469026257231708 | Time = 17s
Step 41000 | Order = 0.034469026257231708 | Time = 18s
Step 42000 | Order = 0.034469026257231708 | Time = 18s
Step 43000 | Order = 0.034469026257231708 | Time = 19s
Step 44000 | Order = 0.034469026257231708 | Time = 19s
Step 45000 | Order = 0.034469026257231708 | Time = 20s
Step 46000 | Order = 0.034469026257231708 | Time = 20s
Step 47000 | Order = 0.034469026257231715 | Time = 21s
Step 48000 | Order = 0.034469026257231708 | Time = 21s
Step 49000 | Order = 0.034469026257231708 | Time = 21s
Step 50000 | Order = 0.034469026257231708 | Time = 22s
Step 51000 | Order = 0.034469026257231708 | Time = 22s
Step 52000 | Order = 0.034469026257231715 | Time = 23s
Step 53000 | Order = 0.034469026257231715 | Time = 23s
Step 54000 | Order = 0.034469026257231708 | Time = 24s
Step 55000 | Order = 0.034469026257231715 | Time = 24s
Step 56000 | Order = 0.034469026257231708 | Time = 25s
Step 57000 | Order = 0.034469026257231708 | Time = 25s
Step 58000 | Order = 0.034469026257231715 | Time = 26s
Step 59000 | Order = 0.034469026257231708 | Time = 26s
Step 60000 | Order = 0.034469026257231708 | Time = 26s
Step 61000 | Order = 0.034469026257231708 | Time = 27s
Step 62000 | Order = 0.034469026257231708 | Time = 27s
Step 63000 | Order = 0.034469026257231708 | Time = 28s
Step 64000 | Order = 0.034469026257231708 | Time = 28s
Step 65000 | Order = 0.034469026257231715 | Time = 29s
Step 66000 | Order = 0.034469026257231708 | Time = 29s
Step 67000 | Order = 0.034469026257231708 | Time = 29s
Step 68000 | Order = 0.034469026257231715 | Time = 30s
Step 69000 | Order = 0.034469026257231708 | Time = 30s
Step 70000 | Order = 0.034469026257231708 | Time = 31s
Step 71000 | Order = 0.034469026257231708 | Time = 31s
Step 72000 | Order = 0.034469026257231708 | Time = 32s
Step 73000 | Order = 0.034469026257231708 | Time = 32s
Step 74000 | Order = 0.034469026257231715 | Time = 32s
Step 75000 | Order = 0.034469026257231708 | Time = 33s
Step 76000 | Order = 0.034469026257231708 | Time = 33s
Step 77000 | Order = 0.034469026257231715 | Time = 34s
Step 78000 | Order = 0.034469026257231708 | Time = 34s
Step 79000 | Order = 0.034469026257231708 | Time = 35s
Step 80000 | Order = 0.034469026257231715 | Time = 35s
Step 81000 | Order = 0.034469026257231708 | Time = 35s
Step 82000 | Order = 0.034469026257231708 | Time = 36s
Step 83000 | Order = 0.034469026257231701 | Time = 36s
Step 84000 | Order = 0.034469026257231708 | Time = 37s
Step 85000 | Order = 0.034469026257231715 | Time = 37s
Step 86000 | Order = 0.034469026257231708 | Time = 37s
Step 87000 | Order = 0.034469026257231708 | Time = 38s
Step 88000 | Order = 0.034469026257231708 | Time = 38s
Step 89000 | Order = 0.034469026257231715 | Time = 39s
Step 90000 | Order = 0.034469026257231701 | Time = 39s
Step 91000 | Order = 0.034469026257231708 | Time = 40s
Step 92000 | Order = 0.034469026257231715 | Time = 40s
Step 93000 | Order = 0.034469026257231715 | Time = 40s
Step 94000 | Order = 0.034469026257231701 | Time = 41s
Step 95000 | Order = 0.034469026257231715 | Time = 41s
Step 96000 | Order = 0.034469026257231708 | Time = 42s
Step 97000 | Order = 0.034469026257231708 | Time = 42s
Step 98000 | Order = 0.034469026257231708 | Time = 43s
Step 99000 | Order = 0.034469026257231708 | Time = 43s
Step 100000 | Order = 0.034469026257231708 | Time = 43s
