Simulation #175, Parameters: eta = 0.531811 | rho = 0.146579 | v0 = 0.130515s
Step 0 | Order = 0.017881369046387107 | Time = 0s
Step 1000 | Order = 0.026658706223608653 | Time = 0s
Step 2000 | Order = 0.013935193932684749 | Time = 0s
Step 3000 | Order = 0.014784016417460626 | Time = 1s
Step 4000 | Order = 0.034394181766782682 | Time = 1s
Step 5000 | Order = 0.01575904791607349 | Time = 1s
Step 6000 | Order = 0.017442980681490462 | Time = 1s
Step 7000 | Order = 0.0064483010984868481 | Time = 2s
Step 8000 | Order = 0.0068572048259312856 | Time = 2s
Step 9000 | Order = 0.010311752924365815 | Time = 2s
Step 10000 | Order = 0.010716111021285486 | Time = 2s
Step 11000 | Order = 0.0059985991056923753 | Time = 2s
Step 12000 | Order = 0.008142741794882077 | Time = 3s
Step 13000 | Order = 0.0036838086780387499 | Time = 3s
Step 14000 | Order = 0.012684331539698336 | Time = 3s
Step 15000 | Order = 0.0059749021734296533 | Time = 3s
Step 16000 | Order = 0.016338271151312339 | Time = 4s
Step 17000 | Order = 0.034641443799401393 | Time = 4s
Step 18000 | Order = 0.01638439178349926 | Time = 4s
Step 19000 | Order = 0.0047144298853567766 | Time = 4s
Step 20000 | Order = 0.010231797834631275 | Time = 5s
Step 21000 | Order = 0.0090669433520028132 | Time = 5s
Step 22000 | Order = 0.01450170395763577 | Time = 5s
Step 23000 | Order = 0.047769380628566394 | Time = 5s
Step 24000 | Order = 0.029097925897504359 | Time = 6s
Step 25000 | Order = 0.01249604661377492 | Time = 6s
Step 26000 | Order = 0.0097751330264182427 | Time = 6s
Step 27000 | Order = 0.030880757318465332 | Time = 6s
Step 28000 | Order = 0.0052171976369389432 | Time = 7s
Step 29000 | Order = 0.0171290682034245 | Time = 7s
Step 30000 | Order = 0.023530663923971868 | Time = 7s
Step 31000 | Order = 0.038695174604493142 | Time = 7s
Step 32000 | Order = 0.018604066135187974 | Time = 8s
Step 33000 | Order = 0.029074820096031257 | Time = 8s
Step 34000 | Order = 0.025529517102566443 | Time = 8s
Step 35000 | Order = 0.022590078488540572 | Time = 8s
Step 36000 | Order = 0.0034944504130814437 | Time = 9s
Step 37000 | Order = 0.0079634152150541791 | Time = 9s
Step 38000 | Order = 0.019828776289258276 | Time = 9s
Step 39000 | Order = 0.017693897166619319 | Time = 9s
Step 40000 | Order = 0.023521251249637755 | Time = 10s
Step 41000 | Order = 0.022407418626861252 | Time = 10s
Step 42000 | Order = 0.016228330129869281 | Time = 10s
Step 43000 | Order = 0.008502982919206788 | Time = 10s
Step 44000 | Order = 0.029745126215281342 | Time = 11s
Step 45000 | Order = 0.0046054037166949596 | Time = 11s
Step 46000 | Order = 0.0065917686218751872 | Time = 11s
Step 47000 | Order = 0.035079890266212679 | Time = 11s
Step 48000 | Order = 0.0073539061403024419 | Time = 12s
Step 49000 | Order = 0.017755078752969153 | Time = 12s
Step 50000 | Order = 0.0023450973057634198 | Time = 12s
Step 51000 | Order = 0.012706765309748453 | Time = 13s
Step 52000 | Order = 0.015744063502594448 | Time = 13s
Step 53000 | Order = 0.050591299427614499 | Time = 13s
Step 54000 | Order = 0.026909031420223235 | Time = 13s
Step 55000 | Order = 0.0036375409045944153 | Time = 14s
Step 56000 | Order = 0.0041428447018322639 | Time = 14s
Step 57000 | Order = 0.015380836562236423 | Time = 14s
Step 58000 | Order = 0.018296284397699182 | Time = 14s
Step 59000 | Order = 0.025577646134990931 | Time = 15s
Step 60000 | Order = 0.01811677953437707 | Time = 15s
Step 61000 | Order = 0.031183970024079976 | Time = 15s
Step 62000 | Order = 0.0047861495103575956 | Time = 15s
Step 63000 | Order = 0.0098980197352685449 | Time = 16s
Step 64000 | Order = 0.016490599141482754 | Time = 16s
Step 65000 | Order = 0.0035374076170378438 | Time = 16s
Step 66000 | Order = 0.0051074180807227738 | Time = 16s
Step 67000 | Order = 0.023606419961707665 | Time = 16s
Step 68000 | Order = 0.012285152849627402 | Time = 17s
Step 69000 | Order = 0.0066207687502975818 | Time = 17s
Step 70000 | Order = 0.014371800637603753 | Time = 17s
Step 71000 | Order = 0.0095084952559174526 | Time = 17s
Step 72000 | Order = 0.022038603370525895 | Time = 18s
Step 73000 | Order = 0.010780823088439525 | Time = 18s
Step 74000 | Order = 0.022612135431859481 | Time = 18s
Step 75000 | Order = 0.017169813453378965 | Time = 18s
Step 76000 | Order = 0.02299741265003925 | Time = 19s
Step 77000 | Order = 0.0039106226106885829 | Time = 19s
Step 78000 | Order = 0.02767954263992407 | Time = 19s
Step 79000 | Order = 0.0082440173763850284 | Time = 19s
Step 80000 | Order = 0.0022318750578119726 | Time = 20s
Step 81000 | Order = 0.0090213668877169167 | Time = 20s
Step 82000 | Order = 0.025704794278747368 | Time = 20s
Step 83000 | Order = 0.032537046226946365 | Time = 20s
Step 84000 | Order = 0.02301350824998458 | Time = 21s
Step 85000 | Order = 0.0065318189335384297 | Time = 21s
Step 86000 | Order = 0.02027712312088124 | Time = 21s
Step 87000 | Order = 0.034974522897833149 | Time = 21s
Step 88000 | Order = 0.018950116162608711 | Time = 22s
Step 89000 | Order = 0.021560231719592364 | Time = 22s
Step 90000 | Order = 0.022267458081254608 | Time = 22s
Step 91000 | Order = 0.028978396076814582 | Time = 22s
Step 92000 | Order = 0.021504350077655703 | Time = 23s
Step 93000 | Order = 0.045742993946679127 | Time = 23s
Step 94000 | Order = 0.034170880781938605 | Time = 23s
Step 95000 | Order = 0.026829040411168906 | Time = 23s
Step 96000 | Order = 0.012662415433693277 | Time = 24s
Step 97000 | Order = 0.027390837642345952 | Time = 24s
Step 98000 | Order = 0.029784173923732879 | Time = 24s
Step 99000 | Order = 0.020950563751957179 | Time = 24s
Step 100000 | Order = 0.0072177963293224611 | Time = 25s
Step 101000 | Order = 0.016412467770717133 | Time = 26s
Step 102000 | Order = 0.035829719412473954 | Time = 26s
Step 103000 | Order = 0.0036081060216289753 | Time = 26s
Step 104000 | Order = 0.0084542563268293694 | Time = 26s
Step 105000 | Order = 0.031289636303527629 | Time = 27s
Step 106000 | Order = 0.029035679490895871 | Time = 27s
Step 107000 | Order = 0.011260828483614227 | Time = 27s
Step 108000 | Order = 0.031230412620119784 | Time = 27s
Step 109000 | Order = 0.0058300648565215735 | Time = 28s
Step 110000 | Order = 0.034787678274241403 | Time = 28s
Step 111000 | Order = 0.0098788112854417912 | Time = 28s
Step 112000 | Order = 0.020338805367293544 | Time = 28s
Step 113000 | Order = 0.031370110562767374 | Time = 29s
Step 114000 | Order = 0.036038267019381391 | Time = 29s
Step 115000 | Order = 0.019579078436229264 | Time = 29s
Step 116000 | Order = 0.027821474145803521 | Time = 29s
Step 117000 | Order = 0.0051641679922431946 | Time = 30s
Step 118000 | Order = 0.018835802734513366 | Time = 30s
Step 119000 | Order = 0.035554119218948382 | Time = 30s
Step 120000 | Order = 0.0037960226242740318 | Time = 30s
Step 121000 | Order = 0.022140863186450414 | Time = 31s
Step 122000 | Order = 0.020624294524534303 | Time = 31s
Step 123000 | Order = 0.027146985173649663 | Time = 31s
Step 124000 | Order = 0.025725058251869153 | Time = 31s
Step 125000 | Order = 0.0013074855140689334 | Time = 32s
Step 126000 | Order = 0.013157610860028647 | Time = 32s
Step 127000 | Order = 0.022457928259355942 | Time = 32s
Step 128000 | Order = 0.012246982752156039 | Time = 32s
Step 129000 | Order = 0.016298223773436545 | Time = 33s
Step 130000 | Order = 0.017267055553831553 | Time = 33s
Step 131000 | Order = 0.019310275251634718 | Time = 33s
Step 132000 | Order = 0.013496831778986307 | Time = 33s
Step 133000 | Order = 0.025557532632766621 | Time = 34s
Step 134000 | Order = 0.012810591848371383 | Time = 34s
Step 135000 | Order = 0.02311357802574663 | Time = 34s
Step 136000 | Order = 0.018341106481711129 | Time = 34s
Step 137000 | Order = 0.0049037626318900089 | Time = 35s
Step 138000 | Order = 0.020205955358131678 | Time = 35s
Step 139000 | Order = 0.045732142134570823 | Time = 35s
Step 140000 | Order = 0.026161199733867831 | Time = 35s
Step 141000 | Order = 0.036113115547528607 | Time = 35s
Step 142000 | Order = 0.033098142425761298 | Time = 36s
Step 143000 | Order = 0.033663080759932289 | Time = 36s
Step 144000 | Order = 0.024955026198332002 | Time = 36s
Step 145000 | Order = 0.019494747771137164 | Time = 36s
Step 146000 | Order = 0.022337600196679724 | Time = 37s
Step 147000 | Order = 0.016942690481321732 | Time = 37s
Step 148000 | Order = 0.013293184533187065 | Time = 37s
Step 149000 | Order = 0.036792360661692489 | Time = 37s
Step 150000 | Order = 0.01031781147219 | Time = 38s
Step 151000 | Order = 0.045095170642442603 | Time = 38s
Step 152000 | Order = 0.036587369690320108 | Time = 39s
Step 153000 | Order = 0.031601745954344014 | Time = 39s
Step 154000 | Order = 0.017193236885666093 | Time = 39s
Step 155000 | Order = 0.011955882266506773 | Time = 39s
Step 156000 | Order = 0.022268673073847466 | Time = 40s
Step 157000 | Order = 0.025113668471634831 | Time = 40s
Step 158000 | Order = 0.014424279423387787 | Time = 40s
Step 159000 | Order = 0.021666106467191016 | Time = 40s
Step 160000 | Order = 0.022483138222832388 | Time = 41s
Step 161000 | Order = 0.042882919656220812 | Time = 41s
Step 162000 | Order = 0.014355165886769201 | Time = 41s
Step 163000 | Order = 0.046639948909535912 | Time = 41s
Step 164000 | Order = 0.017174538280044373 | Time = 42s
Step 165000 | Order = 0.013205240352854876 | Time = 42s
Step 166000 | Order = 0.039486540162977167 | Time = 42s
Step 167000 | Order = 0.025060397373406016 | Time = 42s
Step 168000 | Order = 0.032963198942337894 | Time = 43s
Step 169000 | Order = 0.021133234436613895 | Time = 43s
Step 170000 | Order = 0.024706681275851627 | Time = 43s
Step 171000 | Order = 0.043171310566776408 | Time = 43s
Step 172000 | Order = 0.032448698710241475 | Time = 43s
Step 173000 | Order = 0.0096984607902259653 | Time = 44s
Step 174000 | Order = 0.010994139653709333 | Time = 44s
Step 175000 | Order = 0.013508903326655919 | Time = 44s
Step 176000 | Order = 0.0095634607166831288 | Time = 44s
Step 177000 | Order = 0.033068986529104422 | Time = 45s
