Simulation #40, Parameters: eta = 0.515655 | rho = 0.158729 | v0 = 0.515655s
Step 103000 | Order = 0.022117549366945898 | Time = 23s
Step 104000 | Order = 0.022117549366945898 | Time = 23s
Step 105000 | Order = 0.022117549366945898 | Time = 23s
Step 106000 | Order = 0.022117549366945898 | Time = 24s
Step 107000 | Order = 0.022117549366945898 | Time = 24s
Step 108000 | Order = 0.022117549366945898 | Time = 24s
Step 109000 | Order = 0.022117549366945898 | Time = 24s
Step 110000 | Order = 0.022117549366945901 | Time = 24s
Step 111000 | Order = 0.022117549366945898 | Time = 25s
Step 112000 | Order = 0.022117549366945898 | Time = 25s
Step 113000 | Order = 0.022117549366945898 | Time = 25s
Step 114000 | Order = 0.022117549366945898 | Time = 25s
Step 115000 | Order = 0.022117549366945894 | Time = 26s
Step 116000 | Order = 0.022117549366945898 | Time = 26s
Step 117000 | Order = 0.022117549366945898 | Time = 26s
Step 118000 | Order = 0.022117549366945898 | Time = 26s
Step 119000 | Order = 0.022117549366945898 | Time = 26s
Step 120000 | Order = 0.022117549366945898 | Time = 27s
Step 121000 | Order = 0.022117549366945894 | Time = 27s
Step 122000 | Order = 0.022117549366945898 | Time = 27s
Step 123000 | Order = 0.022117549366945898 | Time = 27s
Step 124000 | Order = 0.022117549366945894 | Time = 28s
Step 125000 | Order = 0.022117549366945894 | Time = 28s
Step 126000 | Order = 0.022117549366945901 | Time = 29s
Step 127000 | Order = 0.022117549366945898 | Time = 29s
Step 128000 | Order = 0.022117549366945898 | Time = 29s
Step 129000 | Order = 0.022117549366945898 | Time = 29s
Step 130000 | Order = 0.022117549366945901 | Time = 29s
Step 131000 | Order = 0.022117549366945898 | Time = 30s
Step 132000 | Order = 0.022117549366945898 | Time = 30s
Step 133000 | Order = 0.022117549366945898 | Time = 30s
Step 134000 | Order = 0.022117549366945894 | Time = 30s
Step 135000 | Order = 0.022117549366945898 | Time = 30s
Step 136000 | Order = 0.022117549366945898 | Time = 31s
Step 137000 | Order = 0.022117549366945898 | Time = 31s
Step 138000 | Order = 0.022117549366945901 | Time = 31s
Step 139000 | Order = 0.022117549366945894 | Time = 31s
Step 140000 | Order = 0.022117549366945898 | Time = 32s
Step 141000 | Order = 0.022117549366945894 | Time = 32s
Step 142000 | Order = 0.022117549366945898 | Time = 32s
Step 143000 | Order = 0.022117549366945898 | Time = 32s
Step 144000 | Order = 0.022117549366945898 | Time = 33s
Step 145000 | Order = 0.022117549366945901 | Time = 33s
Step 146000 | Order = 0.022117549366945898 | Time = 33s
Step 147000 | Order = 0.022117549366945898 | Time = 33s
Step 148000 | Order = 0.022117549366945898 | Time = 34s
Step 149000 | Order = 0.022117549366945894 | Time = 34s
Step 150000 | Order = 0.022117549366945898 | Time = 34s
