Simulation #21, Parameters: eta = 0.900632 | rho = 0.937057 | v0 = 0.900632s
Step 107000 | Order = 0.012154359275629842 | Time = 190s
Step 108000 | Order = 0.01215435927562984 | Time = 194s
Step 109000 | Order = 0.01215435927562984 | Time = 197s
Step 110000 | Order = 0.01215435927562984 | Time = 214s
Step 111000 | Order = 0.01215435927562984 | Time = 220s
Step 112000 | Order = 0.012154359275629842 | Time = 225s
Step 113000 | Order = 0.01215435927562984 | Time = 227s
Step 114000 | Order = 0.01215435927562984 | Time = 230s
Step 115000 | Order = 0.01215435927562984 | Time = 231s
Step 116000 | Order = 0.01215435927562984 | Time = 234s
Step 117000 | Order = 0.01215435927562984 | Time = 237s
Step 118000 | Order = 0.012154359275629842 | Time = 239s
Step 119000 | Order = 0.01215435927562984 | Time = 241s
Step 120000 | Order = 0.01215435927562984 | Time = 243s
Step 121000 | Order = 0.01215435927562984 | Time = 246s
Step 122000 | Order = 0.012154359275629842 | Time = 249s
Step 123000 | Order = 0.012154359275629842 | Time = 251s
Step 124000 | Order = 0.01215435927562984 | Time = 253s
Step 125000 | Order = 0.01215435927562984 | Time = 255s
Step 126000 | Order = 0.01215435927562984 | Time = 258s
Step 127000 | Order = 0.012154359275629842 | Time = 260s
Step 128000 | Order = 0.01215435927562984 | Time = 262s
Step 129000 | Order = 0.012154359275629842 | Time = 266s
Step 130000 | Order = 0.01215435927562984 | Time = 269s
Step 131000 | Order = 0.01215435927562984 | Time = 273s
Step 132000 | Order = 0.01215435927562984 | Time = 275s
Step 133000 | Order = 0.01215435927562984 | Time = 278s
Step 134000 | Order = 0.012154359275629842 | Time = 280s
Step 135000 | Order = 0.01215435927562984 | Time = 283s
Step 136000 | Order = 0.01215435927562984 | Time = 285s
Step 137000 | Order = 0.01215435927562984 | Time = 287s
Step 138000 | Order = 0.01215435927562984 | Time = 289s
Step 139000 | Order = 0.012154359275629842 | Time = 292s
Step 140000 | Order = 0.012154359275629842 | Time = 294s
Step 141000 | Order = 0.01215435927562984 | Time = 296s
Step 142000 | Order = 0.012154359275629842 | Time = 299s
Step 143000 | Order = 0.01215435927562984 | Time = 302s
Step 144000 | Order = 0.012154359275629842 | Time = 304s
Step 145000 | Order = 0.01215435927562984 | Time = 307s
Step 146000 | Order = 0.01215435927562984 | Time = 309s
Step 147000 | Order = 0.012154359275629842 | Time = 312s
Step 148000 | Order = 0.012154359275629842 | Time = 315s
Step 149000 | Order = 0.01215435927562984 | Time = 319s
Step 150000 | Order = 0.01215435927562984 | Time = 321s
