Simulation #138, Parameters: eta = 0.839441 | rho = 0.192141 | v0 = 0.465618s
Step 94000 | Order = 0.019329010445208395 | Time = 28s
Step 95000 | Order = 0.024584817425820957 | Time = 29s
Step 96000 | Order = 0.020573726614030959 | Time = 29s
Step 97000 | Order = 0.021237527493645575 | Time = 29s
Step 98000 | Order = 0.019083898127398139 | Time = 30s
Step 99000 | Order = 0.024182507919215238 | Time = 30s
Step 100000 | Order = 0.014624942216698952 | Time = 30s
Step 101000 | Order = 0.013533240431646486 | Time = 31s
Step 102000 | Order = 0.0034758493484798075 | Time = 31s
Step 103000 | Order = 0.01975417921452462 | Time = 31s
Step 104000 | Order = 0.021095527976097556 | Time = 32s
Step 105000 | Order = 0.021487384816948948 | Time = 32s
Step 106000 | Order = 0.025845286803019025 | Time = 32s
Step 107000 | Order = 0.0065077961627934781 | Time = 32s
Step 108000 | Order = 0.0093058020010538499 | Time = 33s
Step 109000 | Order = 0.027286401390064861 | Time = 33s
Step 110000 | Order = 0.020181869783618231 | Time = 33s
Step 111000 | Order = 0.011942456433480936 | Time = 34s
Step 112000 | Order = 0.02685142589607473 | Time = 34s
Step 113000 | Order = 0.017056940756318716 | Time = 34s
Step 114000 | Order = 0.023631594300176063 | Time = 34s
Step 115000 | Order = 0.0022666711212749775 | Time = 35s
Step 116000 | Order = 0.01827537072123684 | Time = 35s
Step 117000 | Order = 0.011555521736892822 | Time = 35s
Step 118000 | Order = 0.021999492872682658 | Time = 36s
Step 119000 | Order = 0.011856048084553528 | Time = 36s
Step 120000 | Order = 0.01558077461884827 | Time = 36s
Step 121000 | Order = 0.025540873950608368 | Time = 37s
Step 122000 | Order = 0.010122229204122172 | Time = 37s
Step 123000 | Order = 0.0065877827382054225 | Time = 37s
Step 124000 | Order = 0.034515400869026061 | Time = 37s
Step 125000 | Order = 0.0075375945837771238 | Time = 38s
Step 126000 | Order = 0.0030948606985275635 | Time = 38s
Step 127000 | Order = 0.012713816484124712 | Time = 38s
Step 128000 | Order = 0.016946674462554271 | Time = 39s
Step 129000 | Order = 0.0085763112022794064 | Time = 39s
Step 130000 | Order = 0.005257239239940782 | Time = 39s
Step 131000 | Order = 0.018358846813132264 | Time = 40s
Step 132000 | Order = 0.011116172041681681 | Time = 40s
Step 133000 | Order = 0.012675234573559737 | Time = 40s
Step 134000 | Order = 0.026792142507696303 | Time = 40s
Step 135000 | Order = 0.0306902311405894 | Time = 41s
Step 136000 | Order = 0.020523262274924407 | Time = 41s
Step 137000 | Order = 0.0032854899818640722 | Time = 41s
Step 138000 | Order = 0.010403310460200276 | Time = 42s
Step 139000 | Order = 0.0081292220420019507 | Time = 42s
Step 140000 | Order = 0.022866655668036844 | Time = 42s
Step 141000 | Order = 0.010420864725455708 | Time = 43s
Step 142000 | Order = 0.0060026746137761952 | Time = 43s
Step 143000 | Order = 0.0089188771339518136 | Time = 43s
Step 144000 | Order = 0.016793073525043972 | Time = 44s
Step 145000 | Order = 0.017232982584447793 | Time = 44s
Step 146000 | Order = 0.010577197458227867 | Time = 44s
Step 147000 | Order = 0.012808921642678201 | Time = 44s
Step 148000 | Order = 0.0043271829314928201 | Time = 45s
Step 149000 | Order = 0.023019567816739882 | Time = 45s
Step 150000 | Order = 0.0071741269008956041 | Time = 45s
Step 151000 | Order = 0.005548530151888038 | Time = 46s
Step 152000 | Order = 0.0013687902823116456 | Time = 46s
Step 153000 | Order = 0.015954898652020363 | Time = 46s
Step 154000 | Order = 0.018937317675995449 | Time = 47s
Step 155000 | Order = 0.039683249089626893 | Time = 47s
Step 156000 | Order = 0.013984618240028394 | Time = 47s
Step 157000 | Order = 0.01032044097243761 | Time = 48s
Step 158000 | Order = 0.0085896611296149891 | Time = 48s
Step 159000 | Order = 0.012793914951513316 | Time = 48s
Step 160000 | Order = 0.0070341424492685271 | Time = 48s
Step 161000 | Order = 0.014035523991102921 | Time = 49s
Step 162000 | Order = 0.040560915046291016 | Time = 49s
Step 163000 | Order = 0.019457749288527764 | Time = 49s
Step 164000 | Order = 0.019780250683047718 | Time = 50s
Step 165000 | Order = 0.020603893810194087 | Time = 50s
Step 166000 | Order = 0.020394225049886645 | Time = 50s
Step 167000 | Order = 0.012748760257765602 | Time = 51s
Step 168000 | Order = 0.025998186918160034 | Time = 51s
Step 169000 | Order = 0.012964444042692687 | Time = 51s
Step 170000 | Order = 0.028602632026651743 | Time = 51s
Step 171000 | Order = 0.027210880213692744 | Time = 52s
Step 172000 | Order = 0.019573506311013702 | Time = 52s
Step 173000 | Order = 0.02085588592552709 | Time = 52s
Step 174000 | Order = 0.016508866657285043 | Time = 53s
Step 175000 | Order = 0.021752640200982047 | Time = 53s
Step 176000 | Order = 0.015143981249852769 | Time = 53s
Step 177000 | Order = 0.025177649594007735 | Time = 54s
Step 178000 | Order = 0.0050593244722249115 | Time = 54s
Step 179000 | Order = 0.015378924808909901 | Time = 54s
Step 180000 | Order = 0.0094840903063230144 | Time = 54s
Step 181000 | Order = 0.011537250342876627 | Time = 55s
Step 182000 | Order = 0.012379267297012518 | Time = 55s
Step 183000 | Order = 0.0065690639737735305 | Time = 55s
Step 184000 | Order = 0.018916276073954481 | Time = 56s
Step 185000 | Order = 0.0068716707453190008 | Time = 56s
Step 186000 | Order = 0.01607855527059264 | Time = 56s
Step 187000 | Order = 0.012100446384751854 | Time = 57s
Step 188000 | Order = 0.020907946761126995 | Time = 57s
Step 189000 | Order = 0.012580929795633682 | Time = 57s
Step 190000 | Order = 0.005295351399325127 | Time = 57s
Step 191000 | Order = 0.018328539779937092 | Time = 58s
Step 192000 | Order = 0.016981003922573484 | Time = 58s
Step 193000 | Order = 0.034460798618700016 | Time = 58s
Step 194000 | Order = 0.018831709604579489 | Time = 59s
Step 195000 | Order = 0.013974976060215381 | Time = 59s
Step 196000 | Order = 0.02482191391827342 | Time = 59s
Step 197000 | Order = 0.014873103297949299 | Time = 60s
Step 198000 | Order = 0.021043616586167702 | Time = 60s
Step 199000 | Order = 0.0024516757994825634 | Time = 60s
Step 200000 | Order = 0.024438275107913576 | Time = 60s
Step 201000 | Order = 0.014476054780555952 | Time = 61s
Step 202000 | Order = 0.03171992921401913 | Time = 61s
Step 203000 | Order = 0.010319587984734004 | Time = 62s
Step 204000 | Order = 0.012446047588205895 | Time = 62s
Step 205000 | Order = 0.0033072092141631917 | Time = 62s
Step 206000 | Order = 0.012265806548585731 | Time = 62s
Step 207000 | Order = 0.0075557374105387921 | Time = 63s
Step 208000 | Order = 0.027851020337535521 | Time = 63s
Step 209000 | Order = 0.0085103397461772836 | Time = 63s
Step 210000 | Order = 0.019977555072411144 | Time = 64s
Step 211000 | Order = 0.0028763708963416 | Time = 64s
Step 212000 | Order = 0.024136661396406418 | Time = 64s
Step 213000 | Order = 0.019446289418211794 | Time = 64s
Step 214000 | Order = 0.027636227945316155 | Time = 65s
Step 215000 | Order = 0.00083149072153684616 | Time = 65s
Step 216000 | Order = 0.015416338315676691 | Time = 65s
Step 217000 | Order = 0.016262723960922175 | Time = 66s
Step 218000 | Order = 0.010761078489935896 | Time = 66s
Step 219000 | Order = 0.027975827280886705 | Time = 66s
Step 220000 | Order = 0.030313517550315802 | Time = 67s
Step 221000 | Order = 0.012555217422543362 | Time = 67s
Step 222000 | Order = 0.013025962311682264 | Time = 67s
Step 223000 | Order = 0.021269561545382096 | Time = 67s
Step 224000 | Order = 0.0089816640025717227 | Time = 68s
Step 225000 | Order = 0.017551064865276744 | Time = 68s
Step 226000 | Order = 0.016907491421185042 | Time = 68s
Step 227000 | Order = 0.020595428325163725 | Time = 69s
Step 228000 | Order = 0.010317441714112814 | Time = 69s
Step 229000 | Order = 0.026682767028516439 | Time = 69s
Step 230000 | Order = 0.020595978227239905 | Time = 70s
Step 231000 | Order = 0.037238693935343452 | Time = 70s
Step 232000 | Order = 0.013365320810403938 | Time = 70s
Step 233000 | Order = 0.0068300195286398113 | Time = 70s
Step 234000 | Order = 0.027026282294786277 | Time = 71s
Step 235000 | Order = 0.012967010201749998 | Time = 71s
Step 236000 | Order = 0.0022199297298865933 | Time = 71s
Step 237000 | Order = 0.0094930772597300542 | Time = 72s
Step 238000 | Order = 0.018196364281053316 | Time = 72s
Step 239000 | Order = 0.017532302738125845 | Time = 72s
Step 240000 | Order = 0.026049686391018352 | Time = 73s
Step 241000 | Order = 0.022645050278102423 | Time = 73s
Step 242000 | Order = 0.0057877156585513139 | Time = 73s
Step 243000 | Order = 0.024064885206446236 | Time = 73s
Step 244000 | Order = 0.013898518545886978 | Time = 74s
Step 245000 | Order = 0.021321409239990791 | Time = 74s
Step 246000 | Order = 0.0085557400172358126 | Time = 74s
Step 247000 | Order = 0.038610327171883757 | Time = 75s
Step 248000 | Order = 0.022710231665672421 | Time = 75s
Step 249000 | Order = 0.011719770349332132 | Time = 75s
Step 250000 | Order = 0.013985610931362342 | Time = 76s
Step 251000 | Order = 0.0037964295424427405 | Time = 77s
Step 252000 | Order = 0.02336038110625652 | Time = 77s
Step 253000 | Order = 0.0059760494388064276 | Time = 77s
Step 254000 | Order = 0.0058029414744925631 | Time = 78s
Step 255000 | Order = 0.028118485854641499 | Time = 78s
Step 256000 | Order = 0.016287717395509171 | Time = 78s
Step 257000 | Order = 0.010484068476453489 | Time = 78s
Step 258000 | Order = 0.018464144211157388 | Time = 79s
Step 259000 | Order = 0.015569217984434508 | Time = 79s
Step 260000 | Order = 0.014643935747274212 | Time = 79s
Step 261000 | Order = 0.0026906946444021271 | Time = 80s
Step 262000 | Order = 0.022165126681356746 | Time = 80s
Step 263000 | Order = 0.014675996889983061 | Time = 80s
Step 264000 | Order = 0.016047442067413157 | Time = 81s
Step 265000 | Order = 0.011896968813850786 | Time = 81s
Step 266000 | Order = 0.02105645947407694 | Time = 81s
Step 267000 | Order = 0.019698909712303744 | Time = 81s
Step 268000 | Order = 0.018658950547850543 | Time = 82s
Step 269000 | Order = 0.025137511009188512 | Time = 82s
Step 270000 | Order = 0.0073829103316446609 | Time = 82s
Step 271000 | Order = 0.023622977745076025 | Time = 83s
Step 272000 | Order = 0.019410745911834899 | Time = 83s
Step 273000 | Order = 0.0217177425484162 | Time = 83s
Step 274000 | Order = 0.0070816494053001907 | Time = 84s
Step 275000 | Order = 0.015495378227890915 | Time = 84s
Step 276000 | Order = 0.018233897856328077 | Time = 84s
Step 277000 | Order = 0.012771854339123723 | Time = 84s
Step 278000 | Order = 0.0057461962029705591 | Time = 85s
Step 279000 | Order = 0.011214528185902574 | Time = 85s
Step 280000 | Order = 0.0076735133815299429 | Time = 85s
Step 281000 | Order = 0.012998013122827461 | Time = 86s
Step 282000 | Order = 0.0087122473432938545 | Time = 86s
Step 283000 | Order = 0.041774834365956387 | Time = 86s
Step 284000 | Order = 0.010252829013469566 | Time = 87s
Step 285000 | Order = 0.014282030344760881 | Time = 87s
Step 286000 | Order = 0.018788486109167352 | Time = 87s
Step 287000 | Order = 0.022053072838360912 | Time = 87s
Step 288000 | Order = 0.01456687820605446 | Time = 88s
Step 289000 | Order = 0.018812625419465882 | Time = 88s
Step 290000 | Order = 0.019533500379528258 | Time = 88s
Step 291000 | Order = 0.022892434976886724 | Time = 89s
Step 292000 | Order = 0.036815158264702483 | Time = 89s
Step 293000 | Order = 0.017937449934724081 | Time = 89s
Step 294000 | Order = 0.028260625959000384 | Time = 90s
Step 295000 | Order = 0.0081361494509334022 | Time = 90s
Step 296000 | Order = 0.022884133148778931 | Time = 90s
Step 297000 | Order = 0.008938840783201939 | Time = 90s
Step 298000 | Order = 0.017035470494723062 | Time = 91s
Step 299000 | Order = 0.011154613142962382 | Time = 91s
Step 300000 | Order = 0.027597966564529071 | Time = 91s
Step 301000 | Order = 0.02327795089699787 | Time = 92s
Step 302000 | Order = 0.0012655052438050873 | Time = 92s
Step 303000 | Order = 0.026860461088522879 | Time = 92s
Step 304000 | Order = 0.021031942012138864 | Time = 93s
Step 305000 | Order = 0.030817750790694026 | Time = 93s
Step 306000 | Order = 0.008035689506549407 | Time = 93s
Step 307000 | Order = 0.013944312253493142 | Time = 94s
Step 308000 | Order = 0.020095895353375005 | Time = 94s
Step 309000 | Order = 0.0089658029658230085 | Time = 94s
Step 310000 | Order = 0.01135867967572473 | Time = 94s
Step 311000 | Order = 0.029858148753834489 | Time = 95s
Step 312000 | Order = 0.011471354362070973 | Time = 95s
Step 313000 | Order = 0.021923073215832267 | Time = 95s
Step 314000 | Order = 0.01643879194530105 | Time = 96s
Step 315000 | Order = 0.014536723532300686 | Time = 96s
Step 316000 | Order = 0.0068921112768722606 | Time = 96s
Step 317000 | Order = 0.016158173268965074 | Time = 97s
Step 318000 | Order = 0.02129183485932501 | Time = 97s
Step 319000 | Order = 0.014416992498553839 | Time = 97s
Step 320000 | Order = 0.0022734404338962885 | Time = 97s
Step 321000 | Order = 0.019082857854244854 | Time = 98s
Step 322000 | Order = 0.014025358870174484 | Time = 98s
Step 323000 | Order = 0.030974606465202763 | Time = 98s
Step 324000 | Order = 0.030206784624582029 | Time = 99s
Step 325000 | Order = 0.038119356025879902 | Time = 99s
Step 326000 | Order = 0.014044576415473046 | Time = 99s
Step 327000 | Order = 0.0089163281219905802 | Time = 100s
Step 328000 | Order = 0.028709809567514493 | Time = 100s
Step 329000 | Order = 0.017188464889880017 | Time = 100s
Step 330000 | Order = 0.0056887293549009775 | Time = 100s
Step 331000 | Order = 0.034583964363352537 | Time = 101s
Step 332000 | Order = 0.0037203030791487395 | Time = 101s
Step 333000 | Order = 0.012716145696625372 | Time = 101s
Step 334000 | Order = 0.0080964812790096999 | Time = 102s
Step 335000 | Order = 0.013818883350476988 | Time = 102s
Step 336000 | Order = 0.010508902733684804 | Time = 102s
Step 337000 | Order = 0.010383693744713294 | Time = 103s
Step 338000 | Order = 0.010971506313207809 | Time = 103s
Step 339000 | Order = 0.0080816081302729856 | Time = 103s
Step 340000 | Order = 0.0096729727939096882 | Time = 103s
Step 341000 | Order = 0.024602834960623016 | Time = 104s
Step 342000 | Order = 0.015490235493639697 | Time = 104s
Step 343000 | Order = 0.011240099112057688 | Time = 104s
Step 344000 | Order = 0.019777797036276683 | Time = 105s
Step 345000 | Order = 0.0042689315848613574 | Time = 105s
Step 346000 | Order = 0.025199312509028408 | Time = 105s
Step 347000 | Order = 0.014099661390016493 | Time = 105s
Step 348000 | Order = 0.013153064246910253 | Time = 106s
Step 349000 | Order = 0.028451119893053971 | Time = 106s
Step 350000 | Order = 0.019600557398628912 | Time = 106s
Step 351000 | Order = 0.010332086073659525 | Time = 107s
Step 352000 | Order = 0.005153604030110847 | Time = 107s
Step 353000 | Order = 0.023062568083156359 | Time = 107s
Step 354000 | Order = 0.025693136395760981 | Time = 108s
Step 355000 | Order = 0.024771085895632539 | Time = 108s
Step 356000 | Order = 0.019518487232757994 | Time = 108s
Step 357000 | Order = 0.018863847478625132 | Time = 109s
Step 358000 | Order = 0.02176515155711168 | Time = 109s
Step 359000 | Order = 0.02845236287962399 | Time = 109s
Step 360000 | Order = 0.022178230473796228 | Time = 109s
Step 361000 | Order = 0.0075605913165964211 | Time = 110s
Step 362000 | Order = 0.010525994660071286 | Time = 110s
Step 363000 | Order = 0.019456882602227044 | Time = 110s
Step 364000 | Order = 0.014402957843785681 | Time = 111s
Step 365000 | Order = 0.0042858796029393185 | Time = 111s
Step 366000 | Order = 0.018227960356716266 | Time = 111s
Step 367000 | Order = 0.027271532901676353 | Time = 112s
Step 368000 | Order = 0.011816266936150203 | Time = 112s
Step 369000 | Order = 0.022369995123708169 | Time = 112s
Step 370000 | Order = 0.010125912920055305 | Time = 112s
Step 371000 | Order = 0.0042356631706954454 | Time = 113s
Step 372000 | Order = 0.036541779388956773 | Time = 113s
Step 373000 | Order = 0.0069459298671243818 | Time = 113s
Step 374000 | Order = 0.0078290236825322365 | Time = 114s
Step 375000 | Order = 0.033908316503992827 | Time = 114s
Step 376000 | Order = 0.025322377067577454 | Time = 114s
Step 377000 | Order = 0.012073590699425003 | Time = 115s
Step 378000 | Order = 0.015034113818825389 | Time = 115s
Step 379000 | Order = 0.015402924520612928 | Time = 115s
Step 380000 | Order = 0.022122994607712186 | Time = 115s
Step 381000 | Order = 0.012966017934540068 | Time = 116s
Step 382000 | Order = 0.018300478592356371 | Time = 116s
Step 383000 | Order = 0.020472660389596917 | Time = 116s
Step 384000 | Order = 0.022184996138025027 | Time = 117s
Step 385000 | Order = 0.014870665204958462 | Time = 117s
Step 386000 | Order = 0.011630910164472912 | Time = 117s
Step 387000 | Order = 0.013025793544220442 | Time = 118s
Step 388000 | Order = 0.009381731717911462 | Time = 118s
Step 389000 | Order = 0.020430778842274039 | Time = 118s
Step 390000 | Order = 0.018442236172099918 | Time = 118s
Step 391000 | Order = 0.013469889504617756 | Time = 119s
Step 392000 | Order = 0.010344142813410123 | Time = 119s
Step 393000 | Order = 0.004063585651165008 | Time = 119s
Step 394000 | Order = 0.0048795365786746415 | Time = 120s
Step 395000 | Order = 0.027952011290590599 | Time = 120s
Step 396000 | Order = 0.011735488787754102 | Time = 120s
Step 397000 | Order = 0.016922311126864206 | Time = 121s
Step 398000 | Order = 0.020099910158943825 | Time = 121s
Step 399000 | Order = 0.023167738067560326 | Time = 121s
Step 400000 | Order = 0.021078924839817544 | Time = 121s
Step 401000 | Order = 0.0039652370311623625 | Time = 123s
Step 402000 | Order = 0.020914446071087833 | Time = 123s
Step 403000 | Order = 0.015235727147096539 | Time = 123s
Step 404000 | Order = 0.0053823737021111472 | Time = 124s
Step 405000 | Order = 0.020310888479537225 | Time = 124s
Step 406000 | Order = 0.0011194629782958479 | Time = 124s
Step 407000 | Order = 0.0057132953470739427 | Time = 124s
Step 408000 | Order = 0.023712989922158714 | Time = 125s
Step 409000 | Order = 0.0075352960473422121 | Time = 125s
Step 410000 | Order = 0.017837525668510441 | Time = 125s
Step 411000 | Order = 0.02231008297482133 | Time = 126s
Step 412000 | Order = 0.017165679927825975 | Time = 126s
Step 413000 | Order = 0.033453530078659213 | Time = 126s
Step 414000 | Order = 0.024805572490248062 | Time = 126s
Step 415000 | Order = 0.015152796346292791 | Time = 127s
Step 416000 | Order = 0.023410540153112426 | Time = 127s
Step 417000 | Order = 0.018187345513017344 | Time = 127s
Step 418000 | Order = 0.021334034024886622 | Time = 128s
Step 419000 | Order = 0.027533779298407057 | Time = 128s
Step 420000 | Order = 0.022339383921924978 | Time = 128s
Step 421000 | Order = 0.012486173512990688 | Time = 129s
Step 422000 | Order = 0.013527952921659862 | Time = 129s
Step 423000 | Order = 0.0088603514603658572 | Time = 129s
Step 424000 | Order = 0.022385242574728487 | Time = 129s
Step 425000 | Order = 0.0099935774769593626 | Time = 130s
Step 426000 | Order = 0.0018998474968605122 | Time = 130s
Step 427000 | Order = 0.017240686146368846 | Time = 130s
Step 428000 | Order = 0.015620785199493724 | Time = 131s
Step 429000 | Order = 0.025109145706048559 | Time = 131s
Step 430000 | Order = 0.023802350480361997 | Time = 131s
Step 431000 | Order = 0.031175231369903841 | Time = 132s
Step 432000 | Order = 0.013636548981783117 | Time = 132s
Step 433000 | Order = 0.0071689899169929561 | Time = 132s
Step 434000 | Order = 0.018496966534861339 | Time = 132s
Step 435000 | Order = 0.045251347705189661 | Time = 133s
Step 436000 | Order = 0.013888489071269524 | Time = 133s
Step 437000 | Order = 0.0060556417623149911 | Time = 133s
Step 438000 | Order = 0.012365429588717582 | Time = 134s
Step 439000 | Order = 0.01288257128066274 | Time = 134s
Step 440000 | Order = 0.022527873117530749 | Time = 134s
Step 441000 | Order = 0.0086469306540847505 | Time = 135s
Step 442000 | Order = 0.029762445461020214 | Time = 135s
Step 443000 | Order = 0.014725526635827119 | Time = 135s
Step 444000 | Order = 0.018460183400710022 | Time = 135s
Step 445000 | Order = 0.029862629799634246 | Time = 136s
Step 446000 | Order = 0.031349922267578337 | Time = 136s
Step 447000 | Order = 0.0070620459835088901 | Time = 136s
Step 448000 | Order = 0.034440054847069385 | Time = 137s
Step 449000 | Order = 0.0095546958662385932 | Time = 137s
Step 450000 | Order = 0.0080948076079911651 | Time = 137s
Step 451000 | Order = 0.01581499331926214 | Time = 138s
Step 452000 | Order = 0.010873799302234397 | Time = 138s
Step 453000 | Order = 0.024581640408192738 | Time = 138s
Step 454000 | Order = 0.0099748366442678638 | Time = 138s
Step 455000 | Order = 0.035974557491930813 | Time = 139s
Step 456000 | Order = 0.0091538168220439472 | Time = 139s
Step 457000 | Order = 0.017561336197593563 | Time = 139s
Step 458000 | Order = 0.014629999262910733 | Time = 140s
Step 459000 | Order = 0.02492055857894724 | Time = 140s
Step 460000 | Order = 0.021072420092216972 | Time = 140s
Step 461000 | Order = 0.022742042935442609 | Time = 141s
Step 462000 | Order = 0.010506149958096631 | Time = 141s
Step 463000 | Order = 0.017625663788950478 | Time = 141s
Step 464000 | Order = 0.0093204694088751001 | Time = 141s
Step 465000 | Order = 0.014778410908032977 | Time = 142s
Step 466000 | Order = 0.0097638709727132858 | Time = 142s
Step 467000 | Order = 0.0035214468790933117 | Time = 142s
Step 468000 | Order = 0.0085873214616133467 | Time = 143s
Step 469000 | Order = 0.012391158329394849 | Time = 143s
Step 470000 | Order = 0.016050101786525984 | Time = 143s
Step 471000 | Order = 0.004441069590801947 | Time = 144s
Step 472000 | Order = 0.029791670699971656 | Time = 144s
Step 473000 | Order = 0.021382790475315737 | Time = 144s
Step 474000 | Order = 0.024801651380222913 | Time = 144s
Step 475000 | Order = 0.015912574924581705 | Time = 145s
Step 476000 | Order = 0.013362270823098748 | Time = 145s
Step 477000 | Order = 0.0041672812625860121 | Time = 145s
Step 478000 | Order = 0.0081021098728856159 | Time = 146s
Step 479000 | Order = 0.0067915691117777146 | Time = 146s
Step 480000 | Order = 0.018789727319908238 | Time = 146s
Step 481000 | Order = 0.0095737603520235567 | Time = 147s
Step 482000 | Order = 0.018072638652674989 | Time = 147s
Step 483000 | Order = 0.026910692950354191 | Time = 147s
Step 484000 | Order = 0.012930863795877863 | Time = 147s
Step 485000 | Order = 0.0094137180813017966 | Time = 148s
Step 486000 | Order = 0.014179599029512258 | Time = 148s
Step 487000 | Order = 0.024430279127059501 | Time = 148s
Step 488000 | Order = 0.018576258422683112 | Time = 149s
Step 489000 | Order = 0.02031908989835076 | Time = 149s
Step 490000 | Order = 0.0017457646543061584 | Time = 149s
Step 491000 | Order = 0.018070297604141552 | Time = 150s
Step 492000 | Order = 0.019004257086489593 | Time = 150s
