Simulation #20, Parameters: eta = 0.102477 | rho = 0.243300 | v0 = 0.424534s
Step 67000 | Order = 0.86091721359810713 | Time = 27s
Step 68000 | Order = 0.85682047921331139 | Time = 28s
Step 69000 | Order = 0.85542762869482458 | Time = 28s
Step 70000 | Order = 0.84438258230253971 | Time = 28s
Step 71000 | Order = 0.86214154490450834 | Time = 29s
Step 72000 | Order = 0.8630310950150758 | Time = 29s
Step 73000 | Order = 0.86954186330159744 | Time = 30s
Step 74000 | Order = 0.85369144180893974 | Time = 30s
Step 75000 | Order = 0.8811757291052873 | Time = 31s
Step 76000 | Order = 0.83154792426712698 | Time = 31s
Step 77000 | Order = 0.85165050039031531 | Time = 31s
Step 78000 | Order = 0.86415188176123492 | Time = 32s
Step 79000 | Order = 0.84581767446033596 | Time = 32s
Step 80000 | Order = 0.86298826873314805 | Time = 32s
Step 81000 | Order = 0.86661129707826656 | Time = 33s
Step 82000 | Order = 0.8614981573535393 | Time = 33s
Step 83000 | Order = 0.86190386274232256 | Time = 34s
Step 84000 | Order = 0.8603596061068145 | Time = 34s
Step 85000 | Order = 0.86855921315184925 | Time = 35s
Step 86000 | Order = 0.87116117123892445 | Time = 35s
Step 87000 | Order = 0.86951444469817274 | Time = 35s
Step 88000 | Order = 0.85737164095514395 | Time = 36s
Step 89000 | Order = 0.86722120382815215 | Time = 36s
Step 90000 | Order = 0.86948793551542791 | Time = 37s
Step 91000 | Order = 0.86531530618617836 | Time = 37s
Step 92000 | Order = 0.85374327225724023 | Time = 37s
Step 93000 | Order = 0.86246351657275144 | Time = 38s
Step 94000 | Order = 0.86865894295347612 | Time = 38s
Step 95000 | Order = 0.87213839837597751 | Time = 38s
Step 96000 | Order = 0.88535370637849753 | Time = 39s
Step 97000 | Order = 0.84139000732251101 | Time = 39s
Step 98000 | Order = 0.86889323492229853 | Time = 40s
Step 99000 | Order = 0.85206160046890411 | Time = 40s
Step 100000 | Order = 0.87537911379679767 | Time = 41s
Step 101000 | Order = 0.87217809321167228 | Time = 41s
Step 102000 | Order = 0.87984316185363343 | Time = 41s
Step 103000 | Order = 0.86281168024632493 | Time = 42s
Step 104000 | Order = 0.86644195897778375 | Time = 42s
Step 105000 | Order = 0.86955910392639768 | Time = 43s
Step 106000 | Order = 0.86380637559003381 | Time = 43s
Step 107000 | Order = 0.85361028106886538 | Time = 43s
Step 108000 | Order = 0.85896625538676341 | Time = 44s
Step 109000 | Order = 0.86682127279566346 | Time = 44s
Step 110000 | Order = 0.87511538823757573 | Time = 45s
Step 111000 | Order = 0.85899112576612058 | Time = 45s
Step 112000 | Order = 0.85952148840586207 | Time = 46s
Step 113000 | Order = 0.86143030915032581 | Time = 46s
Step 114000 | Order = 0.87188451180404281 | Time = 46s
Step 115000 | Order = 0.86574485575502313 | Time = 47s
Step 116000 | Order = 0.85152742422623962 | Time = 47s
Step 117000 | Order = 0.86354680678657203 | Time = 47s
Step 118000 | Order = 0.84335064752452882 | Time = 48s
Step 119000 | Order = 0.85875047148244987 | Time = 48s
Step 120000 | Order = 0.85888141185495448 | Time = 49s
Step 121000 | Order = 0.85488092751422684 | Time = 49s
Step 122000 | Order = 0.86407714989763962 | Time = 50s
Step 123000 | Order = 0.85722399342147304 | Time = 50s
Step 124000 | Order = 0.85299089529220928 | Time = 50s
Step 125000 | Order = 0.84696244112563579 | Time = 51s
Step 126000 | Order = 0.86058494346092906 | Time = 51s
Step 127000 | Order = 0.85445867346324456 | Time = 51s
Step 128000 | Order = 0.86605303895999564 | Time = 52s
Step 129000 | Order = 0.85601488206908782 | Time = 52s
Step 130000 | Order = 0.87362154769969302 | Time = 53s
Step 131000 | Order = 0.85920208990607772 | Time = 53s
Step 132000 | Order = 0.86642416259919586 | Time = 53s
Step 133000 | Order = 0.83824240873124645 | Time = 54s
Step 134000 | Order = 0.85787359014820008 | Time = 54s
Step 135000 | Order = 0.85843851379904679 | Time = 55s
Step 136000 | Order = 0.86126631220816818 | Time = 55s
Step 137000 | Order = 0.87735164638659124 | Time = 55s
Step 138000 | Order = 0.85248416411007799 | Time = 56s
Step 139000 | Order = 0.86462668013084232 | Time = 56s
Step 140000 | Order = 0.85615328781958655 | Time = 57s
Step 141000 | Order = 0.86356695469371436 | Time = 57s
Step 142000 | Order = 0.86277438284468899 | Time = 57s
Step 143000 | Order = 0.87477672430518971 | Time = 58s
Step 144000 | Order = 0.86156382428506484 | Time = 58s
Step 145000 | Order = 0.85727470798840788 | Time = 58s
Step 146000 | Order = 0.86659619603585458 | Time = 59s
Step 147000 | Order = 0.868270790876562 | Time = 59s
Step 148000 | Order = 0.83674384805834756 | Time = 60s
Step 149000 | Order = 0.87257711368406765 | Time = 60s
Step 150000 | Order = 0.8476444835300706 | Time = 61s
Step 151000 | Order = 0.84751795742151337 | Time = 61s
Step 152000 | Order = 0.86575727468010599 | Time = 61s
Step 153000 | Order = 0.87220131104945298 | Time = 62s
Step 154000 | Order = 0.86763869265862315 | Time = 62s
Step 155000 | Order = 0.875874204869458 | Time = 63s
Step 156000 | Order = 0.8540596849681632 | Time = 63s
Step 157000 | Order = 0.85879466560728002 | Time = 63s
Step 158000 | Order = 0.84957471023674791 | Time = 64s
Step 159000 | Order = 0.851968378516891 | Time = 64s
Step 160000 | Order = 0.86412936478349045 | Time = 65s
Step 161000 | Order = 0.85296930759894929 | Time = 65s
Step 162000 | Order = 0.86701427732221736 | Time = 65s
Step 163000 | Order = 0.85881002725724764 | Time = 66s
Step 164000 | Order = 0.85059380440028187 | Time = 66s
Step 165000 | Order = 0.85958101346747728 | Time = 67s
Step 166000 | Order = 0.85790917925490029 | Time = 67s
Step 167000 | Order = 0.86847418910337015 | Time = 67s
Step 168000 | Order = 0.8537517302868336 | Time = 68s
Step 169000 | Order = 0.8736854372411027 | Time = 68s
Step 170000 | Order = 0.87195199658132461 | Time = 69s
Step 171000 | Order = 0.85019498677782845 | Time = 69s
Step 172000 | Order = 0.86234263072660877 | Time = 70s
Step 173000 | Order = 0.84918996948322956 | Time = 70s
Step 174000 | Order = 0.84526045331581257 | Time = 70s
Step 175000 | Order = 0.86034468186794488 | Time = 71s
Step 176000 | Order = 0.83798574640357648 | Time = 71s
Step 177000 | Order = 0.86485103630668347 | Time = 72s
Step 178000 | Order = 0.86459443297611149 | Time = 72s
Step 179000 | Order = 0.84539691379002457 | Time = 72s
Step 180000 | Order = 0.86257214822018846 | Time = 73s
Step 181000 | Order = 0.86330510957264339 | Time = 73s
Step 182000 | Order = 0.87704801312499925 | Time = 74s
Step 183000 | Order = 0.85987097436929416 | Time = 74s
Step 184000 | Order = 0.88204185162849202 | Time = 74s
Step 185000 | Order = 0.83078686855735961 | Time = 75s
Step 186000 | Order = 0.86978834838577501 | Time = 75s
Step 187000 | Order = 0.8522628918995736 | Time = 75s
Step 188000 | Order = 0.84920924219274652 | Time = 76s
Step 189000 | Order = 0.86289217893623471 | Time = 76s
Step 190000 | Order = 0.86052836851750258 | Time = 77s
Step 191000 | Order = 0.86982241342364774 | Time = 77s
Step 192000 | Order = 0.85874486159025831 | Time = 77s
Step 193000 | Order = 0.86217114383109628 | Time = 78s
Step 194000 | Order = 0.87223717546211998 | Time = 78s
Step 195000 | Order = 0.87258517706927974 | Time = 79s
Step 196000 | Order = 0.86610814670735425 | Time = 79s
Step 197000 | Order = 0.85899413942406089 | Time = 79s
Step 198000 | Order = 0.83900347516058493 | Time = 80s
Step 199000 | Order = 0.85406738685805439 | Time = 80s
Step 200000 | Order = 0.85522383482347764 | Time = 81s
Step 201000 | Order = 0.86074631327361562 | Time = 81s
Step 202000 | Order = 0.86739342992342294 | Time = 81s
Step 203000 | Order = 0.8618647892759711 | Time = 82s
Step 204000 | Order = 0.86455959845780772 | Time = 82s
Step 205000 | Order = 0.86378887007736538 | Time = 83s
Step 206000 | Order = 0.86923638928727232 | Time = 83s
Step 207000 | Order = 0.86118566203001523 | Time = 84s
Step 208000 | Order = 0.853087508702987 | Time = 84s
Step 209000 | Order = 0.8627867308650623 | Time = 84s
Step 210000 | Order = 0.8670453073404778 | Time = 85s
Step 211000 | Order = 0.86744330801362113 | Time = 85s
Step 212000 | Order = 0.85261940855847274 | Time = 85s
Step 213000 | Order = 0.85722791759105565 | Time = 86s
Step 214000 | Order = 0.86076453483949322 | Time = 86s
Step 215000 | Order = 0.85254531801990807 | Time = 87s
Step 216000 | Order = 0.87271056663043556 | Time = 87s
Step 217000 | Order = 0.85509982335349533 | Time = 87s
Step 218000 | Order = 0.85799187567534874 | Time = 88s
Step 219000 | Order = 0.85220662868228347 | Time = 88s
Step 220000 | Order = 0.85394729369848743 | Time = 89s
Step 221000 | Order = 0.86394219719686927 | Time = 89s
Step 222000 | Order = 0.86252595834149615 | Time = 90s
Step 223000 | Order = 0.86242358523451867 | Time = 90s
Step 224000 | Order = 0.86275654716995387 | Time = 90s
Step 225000 | Order = 0.82584929814324193 | Time = 91s
Step 226000 | Order = 0.86043412103825689 | Time = 91s
Step 227000 | Order = 0.8742783096154999 | Time = 91s
Step 228000 | Order = 0.83701218336106442 | Time = 92s
Step 229000 | Order = 0.8483392661750947 | Time = 92s
Step 230000 | Order = 0.87835283350081039 | Time = 93s
Step 231000 | Order = 0.86099358169215456 | Time = 93s
Step 232000 | Order = 0.86484855449460152 | Time = 94s
Step 233000 | Order = 0.87190176896533544 | Time = 94s
Step 234000 | Order = 0.85894712439972332 | Time = 94s
Step 235000 | Order = 0.86180136782412309 | Time = 95s
Step 236000 | Order = 0.85826536689460831 | Time = 95s
Step 237000 | Order = 0.85515872107864233 | Time = 95s
Step 238000 | Order = 0.8732677773136619 | Time = 96s
Step 239000 | Order = 0.83621692102372402 | Time = 96s
Step 240000 | Order = 0.8531651690580162 | Time = 97s
Step 241000 | Order = 0.87023558558095315 | Time = 97s
Step 242000 | Order = 0.84294986426542673 | Time = 97s
Step 243000 | Order = 0.85945731958681126 | Time = 98s
Step 244000 | Order = 0.8544160595504402 | Time = 98s
Step 245000 | Order = 0.86189863433912151 | Time = 99s
Step 246000 | Order = 0.85226137386080314 | Time = 99s
Step 247000 | Order = 0.84969119631576062 | Time = 100s
Step 248000 | Order = 0.85581833027809806 | Time = 100s
Step 249000 | Order = 0.87439670921147195 | Time = 100s
Step 250000 | Order = 0.85459280921381542 | Time = 101s
Step 251000 | Order = 0.84645683241644565 | Time = 101s
Step 252000 | Order = 0.86305556851500298 | Time = 102s
Step 253000 | Order = 0.86866143109059679 | Time = 102s
Step 254000 | Order = 0.86418213196914173 | Time = 102s
Step 255000 | Order = 0.85069981661802452 | Time = 103s
Step 256000 | Order = 0.86338724440889336 | Time = 103s
Step 257000 | Order = 0.86690650003346603 | Time = 104s
Step 258000 | Order = 0.86123406064593422 | Time = 104s
Step 259000 | Order = 0.86027999140131683 | Time = 105s
Step 260000 | Order = 0.87123014597202708 | Time = 105s
Step 261000 | Order = 0.87158941413406621 | Time = 105s
Step 262000 | Order = 0.8638430582795712 | Time = 106s
Step 263000 | Order = 0.83990820971798319 | Time = 106s
Step 264000 | Order = 0.86595687908949548 | Time = 107s
Step 265000 | Order = 0.85455440448840303 | Time = 107s
Step 266000 | Order = 0.87495994127329912 | Time = 107s
Step 267000 | Order = 0.85634706747427436 | Time = 108s
Step 268000 | Order = 0.8609956988942542 | Time = 108s
Step 269000 | Order = 0.85211688179925038 | Time = 109s
Step 270000 | Order = 0.84386412708139813 | Time = 109s
Step 271000 | Order = 0.85570273551922027 | Time = 110s
Step 272000 | Order = 0.86797296374823951 | Time = 110s
Step 273000 | Order = 0.8731750454884718 | Time = 110s
Step 274000 | Order = 0.85740892442815564 | Time = 111s
Step 275000 | Order = 0.85738789650938463 | Time = 111s
Step 276000 | Order = 0.85995802872565674 | Time = 112s
Step 277000 | Order = 0.85885148983599091 | Time = 112s
Step 278000 | Order = 0.85890926407592649 | Time = 112s
Step 279000 | Order = 0.86865475566444839 | Time = 113s
Step 280000 | Order = 0.8641405568953191 | Time = 113s
Step 281000 | Order = 0.84896715307659765 | Time = 114s
Step 282000 | Order = 0.86152007212700976 | Time = 114s
Step 283000 | Order = 0.84869560848120507 | Time = 114s
Step 284000 | Order = 0.86508763042487469 | Time = 115s
Step 285000 | Order = 0.85972066527297242 | Time = 115s
Step 286000 | Order = 0.86908933107163688 | Time = 116s
Step 287000 | Order = 0.86830044562982467 | Time = 116s
Step 288000 | Order = 0.84880722616345283 | Time = 116s
Step 289000 | Order = 0.85777325942208271 | Time = 117s
Step 290000 | Order = 0.86468753009726751 | Time = 117s
Step 291000 | Order = 0.86830597143253985 | Time = 117s
Step 292000 | Order = 0.86275598959564215 | Time = 118s
Step 293000 | Order = 0.88049992956243828 | Time = 118s
Step 294000 | Order = 0.85727941015913833 | Time = 119s
Step 295000 | Order = 0.8642138858042312 | Time = 119s
Step 296000 | Order = 0.85216326110171625 | Time = 120s
Step 297000 | Order = 0.87089480517754714 | Time = 120s
Step 298000 | Order = 0.8557120707397351 | Time = 120s
Step 299000 | Order = 0.86164888963811748 | Time = 121s
Step 300000 | Order = 0.85475806706612367 | Time = 121s
Step 301000 | Order = 0.8672470893295573 | Time = 124s
Step 302000 | Order = 0.85736220039730027 | Time = 124s
Step 303000 | Order = 0.86313211899285791 | Time = 124s
Step 304000 | Order = 0.87018349298928155 | Time = 125s
Step 305000 | Order = 0.85976161636614779 | Time = 125s
Step 306000 | Order = 0.85800488007193743 | Time = 125s
Step 307000 | Order = 0.85111690870225865 | Time = 126s
Step 308000 | Order = 0.8520028121610419 | Time = 126s
Step 309000 | Order = 0.87574499493588664 | Time = 127s
Step 310000 | Order = 0.88122016273123149 | Time = 127s
Step 311000 | Order = 0.85024405239756506 | Time = 127s
Step 312000 | Order = 0.86248113364781842 | Time = 128s
Step 313000 | Order = 0.86550491690765641 | Time = 128s
Step 314000 | Order = 0.86882979931017101 | Time = 129s
Step 315000 | Order = 0.85796858016693334 | Time = 129s
Step 316000 | Order = 0.88660103295364623 | Time = 130s
Step 317000 | Order = 0.8498574717594034 | Time = 130s
Step 318000 | Order = 0.86680609425432931 | Time = 130s
Step 319000 | Order = 0.85827706722806063 | Time = 131s
Step 320000 | Order = 0.85098839186756359 | Time = 131s
Step 321000 | Order = 0.86644914463088829 | Time = 131s
Step 322000 | Order = 0.88210440017173519 | Time = 132s
Step 323000 | Order = 0.86444464270589505 | Time = 132s
Step 324000 | Order = 0.87146479719419467 | Time = 133s
Step 325000 | Order = 0.87404793948669268 | Time = 133s
Step 326000 | Order = 0.86798538039679485 | Time = 134s
Step 327000 | Order = 0.8616294917650309 | Time = 134s
Step 328000 | Order = 0.84777930033132554 | Time = 134s
Step 329000 | Order = 0.85431964281656325 | Time = 135s
Step 330000 | Order = 0.87807513049694963 | Time = 135s
Step 331000 | Order = 0.8532482919540465 | Time = 135s
Step 332000 | Order = 0.85709285950814496 | Time = 136s
Step 333000 | Order = 0.8698668356118765 | Time = 136s
Step 334000 | Order = 0.86719423232453519 | Time = 137s
Step 335000 | Order = 0.86267617909113981 | Time = 137s
Step 336000 | Order = 0.85306463800468457 | Time = 137s
Step 337000 | Order = 0.87732412828839246 | Time = 138s
Step 338000 | Order = 0.85941953800244963 | Time = 138s
Step 339000 | Order = 0.84710080161667844 | Time = 139s
Step 340000 | Order = 0.85706763068000591 | Time = 139s
Step 341000 | Order = 0.87140913186312896 | Time = 140s
Step 342000 | Order = 0.86090503855126255 | Time = 140s
Step 343000 | Order = 0.86182366201594895 | Time = 140s
Step 344000 | Order = 0.86389630044233434 | Time = 141s
Step 345000 | Order = 0.85812787161145576 | Time = 141s
Step 346000 | Order = 0.85037425439456038 | Time = 141s
Step 347000 | Order = 0.87097146376664381 | Time = 142s
Step 348000 | Order = 0.85385756093529042 | Time = 142s
Step 349000 | Order = 0.85575630811113701 | Time = 143s
Step 350000 | Order = 0.86699580765519646 | Time = 143s
Step 351000 | Order = 0.83739912467922728 | Time = 145s
Step 352000 | Order = 0.86031647286847279 | Time = 145s
Step 353000 | Order = 0.85704497708682814 | Time = 145s
Step 354000 | Order = 0.87941040352276734 | Time = 146s
Step 355000 | Order = 0.85525289350317524 | Time = 146s
Step 356000 | Order = 0.87381968290555945 | Time = 147s
Step 357000 | Order = 0.86964520812383306 | Time = 147s
Step 358000 | Order = 0.8621234735214427 | Time = 147s
Step 359000 | Order = 0.83282077701778034 | Time = 148s
Step 360000 | Order = 0.88035382075877366 | Time = 148s
Step 361000 | Order = 0.86731896818266108 | Time = 149s
Step 362000 | Order = 0.85865550961328951 | Time = 149s
Step 363000 | Order = 0.87013127943968838 | Time = 149s
Step 364000 | Order = 0.86516901572143212 | Time = 150s
Step 365000 | Order = 0.87745145396992963 | Time = 150s
Step 366000 | Order = 0.85278235822028359 | Time = 151s
Step 367000 | Order = 0.87110622270105842 | Time = 151s
Step 368000 | Order = 0.8802769847150248 | Time = 151s
Step 369000 | Order = 0.87136899825450975 | Time = 152s
Step 370000 | Order = 0.86073674845637826 | Time = 152s
Step 371000 | Order = 0.84732280188349229 | Time = 153s
Step 372000 | Order = 0.86379789453283784 | Time = 153s
Step 373000 | Order = 0.8689885597114857 | Time = 153s
Step 374000 | Order = 0.8549509679719961 | Time = 154s
Step 375000 | Order = 0.85480392500399793 | Time = 154s
Step 376000 | Order = 0.86486486846339117 | Time = 155s
Step 377000 | Order = 0.87166682877493451 | Time = 155s
Step 378000 | Order = 0.8626745570312796 | Time = 155s
Step 379000 | Order = 0.86927701748068009 | Time = 156s
Step 380000 | Order = 0.85119766373119699 | Time = 156s
Step 381000 | Order = 0.8449582311695254 | Time = 156s
Step 382000 | Order = 0.85486838976218626 | Time = 157s
Step 383000 | Order = 0.86524782401851219 | Time = 157s
Step 384000 | Order = 0.87054583058150525 | Time = 158s
Step 385000 | Order = 0.85636539530448652 | Time = 158s
Step 386000 | Order = 0.85113497922358139 | Time = 159s
Step 387000 | Order = 0.86310826323142964 | Time = 159s
Step 388000 | Order = 0.85033700872361029 | Time = 159s
Step 389000 | Order = 0.86124632544794089 | Time = 160s
Step 390000 | Order = 0.85395102719178784 | Time = 160s
Step 391000 | Order = 0.87414062362855338 | Time = 160s
Step 392000 | Order = 0.857495309831519 | Time = 161s
Step 393000 | Order = 0.86772692899184056 | Time = 161s
Step 394000 | Order = 0.86202301338671794 | Time = 162s
Step 395000 | Order = 0.84641760553872403 | Time = 162s
Step 396000 | Order = 0.86118188942966389 | Time = 162s
Step 397000 | Order = 0.86500099630221361 | Time = 163s
Step 398000 | Order = 0.86081811896201765 | Time = 163s
Step 399000 | Order = 0.85320501381085057 | Time = 164s
Step 400000 | Order = 0.85103786901138867 | Time = 164s
Step 401000 | Order = 0.84791749278529815 | Time = 166s
Step 402000 | Order = 0.87454664554472472 | Time = 166s
Step 403000 | Order = 0.87220134246960557 | Time = 166s
Step 404000 | Order = 0.85481035512317316 | Time = 167s
Step 405000 | Order = 0.85888897168358913 | Time = 167s
Step 406000 | Order = 0.87084479271302084 | Time = 168s
Step 407000 | Order = 0.84507349031561296 | Time = 168s
Step 408000 | Order = 0.87159938316128405 | Time = 168s
Step 409000 | Order = 0.86827586739042895 | Time = 169s
Step 410000 | Order = 0.84627893029460266 | Time = 169s
Step 411000 | Order = 0.86219260343759596 | Time = 170s
Step 412000 | Order = 0.85406094024545831 | Time = 170s
Step 413000 | Order = 0.85812986802089231 | Time = 170s
Step 414000 | Order = 0.85594866148584914 | Time = 171s
Step 415000 | Order = 0.85582683699457873 | Time = 171s
Step 416000 | Order = 0.85838433320757512 | Time = 172s
Step 417000 | Order = 0.86343055172063243 | Time = 172s
Step 418000 | Order = 0.85885862472848862 | Time = 172s
Step 419000 | Order = 0.86899801031275281 | Time = 173s
Step 420000 | Order = 0.86149603243884354 | Time = 173s
Step 421000 | Order = 0.86333989440783421 | Time = 174s
Step 422000 | Order = 0.87052444465840684 | Time = 174s
Step 423000 | Order = 0.85265835963754932 | Time = 175s
Step 424000 | Order = 0.86431821357392036 | Time = 175s
Step 425000 | Order = 0.8712892483268091 | Time = 175s
Step 426000 | Order = 0.85865551329995982 | Time = 176s
Step 427000 | Order = 0.85616844091574906 | Time = 176s
Step 428000 | Order = 0.86854144808085898 | Time = 177s
Step 429000 | Order = 0.86580524463143438 | Time = 177s
Step 430000 | Order = 0.86585720960490375 | Time = 177s
Step 431000 | Order = 0.86437726820987282 | Time = 178s
Step 432000 | Order = 0.87145751433696939 | Time = 178s
Step 433000 | Order = 0.85235033856282849 | Time = 179s
Step 434000 | Order = 0.8525613464904529 | Time = 179s
Step 435000 | Order = 0.86492667084985975 | Time = 179s
Step 436000 | Order = 0.86329611595700595 | Time = 180s
Step 437000 | Order = 0.84856556027570695 | Time = 180s
Step 438000 | Order = 0.85118879501265499 | Time = 181s
Step 439000 | Order = 0.84152521046659223 | Time = 181s
Step 440000 | Order = 0.85999978664504162 | Time = 181s
Step 441000 | Order = 0.87187797370513176 | Time = 182s
Step 442000 | Order = 0.87897110831802538 | Time = 182s
Step 443000 | Order = 0.84428859116777522 | Time = 183s
Step 444000 | Order = 0.85528867711812295 | Time = 183s
Step 445000 | Order = 0.85598519337599133 | Time = 184s
Step 446000 | Order = 0.87034331586375868 | Time = 184s
Step 447000 | Order = 0.86169230338209046 | Time = 184s
Step 448000 | Order = 0.85524409774964272 | Time = 185s
Step 449000 | Order = 0.85898356548211963 | Time = 185s
Step 450000 | Order = 0.87143053965323125 | Time = 186s
Step 451000 | Order = 0.87267370452292459 | Time = 186s
Step 452000 | Order = 0.85424900030653583 | Time = 187s
Step 453000 | Order = 0.87530441007751103 | Time = 187s
Step 454000 | Order = 0.86182414429855836 | Time = 188s
Step 455000 | Order = 0.87200537358448482 | Time = 188s
Step 456000 | Order = 0.8606599326228932 | Time = 189s
Step 457000 | Order = 0.86017911800989033 | Time = 189s
Step 458000 | Order = 0.87368008152772358 | Time = 189s
Step 459000 | Order = 0.86923584179970781 | Time = 190s
Step 460000 | Order = 0.86884030217413422 | Time = 190s
Step 461000 | Order = 0.84651350615525667 | Time = 191s
Step 462000 | Order = 0.84959075682250895 | Time = 191s
Step 463000 | Order = 0.87308557197828129 | Time = 191s
Step 464000 | Order = 0.8625531377443072 | Time = 192s
Step 465000 | Order = 0.86497762416535728 | Time = 192s
Step 466000 | Order = 0.86524817934642717 | Time = 193s
Step 467000 | Order = 0.8707486769003564 | Time = 193s
Step 468000 | Order = 0.85833414960879195 | Time = 193s
Step 469000 | Order = 0.86093537205355664 | Time = 194s
Step 470000 | Order = 0.85390722279418174 | Time = 194s
Step 471000 | Order = 0.86731806828069824 | Time = 195s
Step 472000 | Order = 0.85761225562678134 | Time = 195s
Step 473000 | Order = 0.85772062783508796 | Time = 195s
Step 474000 | Order = 0.88078950794216149 | Time = 196s
Step 475000 | Order = 0.85912548090604146 | Time = 196s
Step 476000 | Order = 0.85959463587927942 | Time = 197s
Step 477000 | Order = 0.85514801597990575 | Time = 197s
Step 478000 | Order = 0.86087040339386223 | Time = 198s
Step 479000 | Order = 0.88075518783980822 | Time = 198s
Step 480000 | Order = 0.87009649363232888 | Time = 198s
Step 481000 | Order = 0.84984685744619037 | Time = 199s
Step 482000 | Order = 0.86992489586774902 | Time = 199s
Step 483000 | Order = 0.85927567038162489 | Time = 199s
Step 484000 | Order = 0.85360634215401365 | Time = 200s
Step 485000 | Order = 0.86703638882858347 | Time = 200s
Step 486000 | Order = 0.86290262117092831 | Time = 201s
Step 487000 | Order = 0.87605688099003309 | Time = 201s
Step 488000 | Order = 0.86844242598408361 | Time = 201s
Step 489000 | Order = 0.85612393991508284 | Time = 202s
Step 490000 | Order = 0.86131809974234474 | Time = 202s
Step 491000 | Order = 0.86798753422105746 | Time = 203s
Step 492000 | Order = 0.85724592744475547 | Time = 203s
Step 493000 | Order = 0.8624243731506902 | Time = 203s
Step 494000 | Order = 0.85945608973506926 | Time = 204s
Step 495000 | Order = 0.87649697177447161 | Time = 204s
Step 496000 | Order = 0.84883305089537253 | Time = 205s
