Simulation #116, Parameters: eta = 0.889689 | rho = 0.143414 | v0 = 0.0244753s
Step 0 | Order = 0.010820400761399613 | Time = 0s
Step 1000 | Order = 0.021584904192987919 | Time = 0s
Step 2000 | Order = 0.013544144693924958 | Time = 0s
Step 3000 | Order = 0.010697845571737896 | Time = 0s
Step 4000 | Order = 0.0049274798433256118 | Time = 0s
Step 5000 | Order = 0.013203464879131774 | Time = 1s
Step 6000 | Order = 0.018448411898377145 | Time = 1s
Step 7000 | Order = 0.043262187129726376 | Time = 1s
Step 8000 | Order = 0.0025839169948961658 | Time = 1s
Step 9000 | Order = 0.01472453724574933 | Time = 1s
Step 10000 | Order = 0.013585297855945861 | Time = 1s
Step 11000 | Order = 0.005281275222669927 | Time = 1s
Step 12000 | Order = 0.013980677256094604 | Time = 2s
Step 13000 | Order = 0.028513130324912078 | Time = 2s
Step 14000 | Order = 0.019597452939260809 | Time = 2s
Step 15000 | Order = 0.010302330391148806 | Time = 2s
Step 16000 | Order = 0.021088846353550069 | Time = 2s
Step 17000 | Order = 0.023678786673896828 | Time = 2s
Step 18000 | Order = 0.022661301364289226 | Time = 3s
Step 19000 | Order = 0.0068141895408112231 | Time = 3s
Step 20000 | Order = 0.036855115694571075 | Time = 3s
Step 21000 | Order = 0.0033673270701893841 | Time = 3s
Step 22000 | Order = 0.0062071355781125421 | Time = 3s
Step 23000 | Order = 0.012020256399635203 | Time = 3s
Step 24000 | Order = 0.012324185595948573 | Time = 4s
Step 25000 | Order = 0.034102946482173657 | Time = 4s
Step 26000 | Order = 0.029721297616983205 | Time = 4s
Step 27000 | Order = 0.014230032458190814 | Time = 4s
Step 28000 | Order = 0.020939777334330043 | Time = 4s
Step 29000 | Order = 0.023415179255829397 | Time = 4s
Step 30000 | Order = 0.0052637014233745142 | Time = 4s
Step 31000 | Order = 0.018411456495825613 | Time = 5s
Step 32000 | Order = 0.015083880858665239 | Time = 5s
Step 33000 | Order = 0.048284709128013192 | Time = 5s
Step 34000 | Order = 0.014733518340042195 | Time = 5s
Step 35000 | Order = 0.011640163553874488 | Time = 5s
Step 36000 | Order = 0.014999324168726217 | Time = 5s
Step 37000 | Order = 0.040987682414652171 | Time = 6s
Step 38000 | Order = 0.016744364892370869 | Time = 6s
Step 39000 | Order = 0.014916087248623543 | Time = 6s
Step 40000 | Order = 0.0048800109742805197 | Time = 6s
Step 41000 | Order = 0.01418897818061963 | Time = 6s
Step 42000 | Order = 0.020096578123953546 | Time = 6s
Step 43000 | Order = 0.003176334075253287 | Time = 7s
Step 44000 | Order = 0.026646147534954649 | Time = 7s
Step 45000 | Order = 0.0069875881423338585 | Time = 7s
Step 46000 | Order = 0.018331072434675192 | Time = 7s
Step 47000 | Order = 0.016702730441218873 | Time = 7s
Step 48000 | Order = 0.0020791808902061379 | Time = 7s
Step 49000 | Order = 0.018051057887911018 | Time = 8s
Step 50000 | Order = 0.017203909326455352 | Time = 8s
Step 51000 | Order = 0.015217322134956012 | Time = 8s
Step 52000 | Order = 0.013271831244389671 | Time = 8s
Step 53000 | Order = 0.013630508987538521 | Time = 8s
Step 54000 | Order = 0.022359759995583404 | Time = 8s
Step 55000 | Order = 0.024034099688418867 | Time = 9s
Step 56000 | Order = 0.0038769184323550086 | Time = 9s
Step 57000 | Order = 0.016171165787701176 | Time = 9s
Step 58000 | Order = 0.024616457703505595 | Time = 9s
Step 59000 | Order = 0.024735593013239111 | Time = 9s
Step 60000 | Order = 0.016969568679857751 | Time = 9s
Step 61000 | Order = 0.011405636590896849 | Time = 9s
Step 62000 | Order = 0.018413983524042141 | Time = 10s
Step 63000 | Order = 0.020306018303896223 | Time = 10s
Step 64000 | Order = 0.016493217743046046 | Time = 10s
Step 65000 | Order = 0.013403257671989894 | Time = 10s
Step 66000 | Order = 0.014239099003532967 | Time = 10s
Step 67000 | Order = 0.017158434532798538 | Time = 10s
Step 68000 | Order = 0.018872041378717851 | Time = 11s
Step 69000 | Order = 0.015291900839398001 | Time = 11s
Step 70000 | Order = 0.016388739140059148 | Time = 11s
Step 71000 | Order = 0.0077984218429030762 | Time = 11s
Step 72000 | Order = 0.026691389303773804 | Time = 11s
Step 73000 | Order = 0.019020445120709852 | Time = 11s
Step 74000 | Order = 0.036132954307100264 | Time = 12s
Step 75000 | Order = 0.031245867068974316 | Time = 12s
Step 76000 | Order = 0.014510074581913321 | Time = 12s
Step 77000 | Order = 0.02371371427863208 | Time = 12s
Step 78000 | Order = 0.0055027755927963386 | Time = 12s
Step 79000 | Order = 0.031850158066586233 | Time = 12s
Step 80000 | Order = 0.0015465766956099291 | Time = 12s
Step 81000 | Order = 0.030695411324111146 | Time = 13s
Step 82000 | Order = 0.01881498795674539 | Time = 13s
Step 83000 | Order = 0.005603458542213796 | Time = 13s
Step 84000 | Order = 0.024872359402236359 | Time = 13s
Step 85000 | Order = 0.0031670752173292125 | Time = 13s
Step 86000 | Order = 0.018134121763938402 | Time = 13s
Step 87000 | Order = 0.014705582072113206 | Time = 14s
Step 88000 | Order = 0.029422386773526422 | Time = 14s
Step 89000 | Order = 0.011310542094543215 | Time = 14s
Step 90000 | Order = 0.02447147195847444 | Time = 14s
Step 91000 | Order = 0.011805332607009507 | Time = 14s
Step 92000 | Order = 0.022445722861624162 | Time = 14s
Step 93000 | Order = 0.024359057150365723 | Time = 15s
Step 94000 | Order = 0.03305794597267641 | Time = 15s
Step 95000 | Order = 0.017675507548902441 | Time = 15s
Step 96000 | Order = 0.023178135757620153 | Time = 15s
Step 97000 | Order = 0.032033668944485658 | Time = 15s
Step 98000 | Order = 0.016342283211433918 | Time = 15s
Step 99000 | Order = 0.018018871066834165 | Time = 15s
Step 100000 | Order = 0.012122869850713777 | Time = 16s
Step 101000 | Order = 0.0058707809426883032 | Time = 16s
Step 102000 | Order = 0.017770756870390411 | Time = 16s
Step 103000 | Order = 0.024704185604805539 | Time = 16s
Step 104000 | Order = 0.015967974611795374 | Time = 16s
Step 105000 | Order = 0.0091030396025898359 | Time = 16s
Step 106000 | Order = 0.025584268116303585 | Time = 17s
Step 107000 | Order = 0.020544436248930008 | Time = 17s
Step 108000 | Order = 0.010797423459657831 | Time = 17s
Step 109000 | Order = 0.020976996497451984 | Time = 17s
Step 110000 | Order = 0.026229743180478625 | Time = 17s
Step 111000 | Order = 0.027381940238045237 | Time = 17s
Step 112000 | Order = 0.016410517603842271 | Time = 18s
Step 113000 | Order = 0.015701122928683812 | Time = 18s
Step 114000 | Order = 0.036256744309851145 | Time = 18s
Step 115000 | Order = 0.012921127943818488 | Time = 18s
Step 116000 | Order = 0.0077093192874730957 | Time = 18s
Step 117000 | Order = 0.01432348904491333 | Time = 18s
Step 118000 | Order = 0.035777716980961639 | Time = 19s
Step 119000 | Order = 0.022275922005487156 | Time = 19s
Step 120000 | Order = 0.0089666719138941069 | Time = 19s
Step 121000 | Order = 0.026531482822090689 | Time = 19s
Step 122000 | Order = 0.04049564266047305 | Time = 19s
Step 123000 | Order = 0.019034506313043199 | Time = 19s
Step 124000 | Order = 0.037826303941214418 | Time = 20s
Step 125000 | Order = 0.013116455433087816 | Time = 20s
Step 126000 | Order = 0.0020750195383582122 | Time = 20s
Step 127000 | Order = 0.0067301502113488046 | Time = 20s
Step 128000 | Order = 0.014799239150867952 | Time = 20s
Step 129000 | Order = 0.014044294414899313 | Time = 20s
Step 130000 | Order = 0.030159622178884536 | Time = 20s
Step 131000 | Order = 0.016317427845667996 | Time = 21s
Step 132000 | Order = 0.007348849272719539 | Time = 21s
Step 133000 | Order = 0.015551027876737624 | Time = 21s
Step 134000 | Order = 0.011443422207740257 | Time = 21s
Step 135000 | Order = 0.024636262748224256 | Time = 21s
Step 136000 | Order = 0.021385553895275224 | Time = 21s
Step 137000 | Order = 0.026239101127221911 | Time = 22s
Step 138000 | Order = 0.028462816492076888 | Time = 22s
Step 139000 | Order = 0.0081595446243856121 | Time = 22s
Step 140000 | Order = 0.023304437314184343 | Time = 22s
Step 141000 | Order = 0.014951999351137991 | Time = 22s
Step 142000 | Order = 0.01309833042407365 | Time = 22s
Step 143000 | Order = 0.014758697533787885 | Time = 23s
Step 144000 | Order = 0.01802441466965839 | Time = 23s
Step 145000 | Order = 0.029826061176538285 | Time = 23s
Step 146000 | Order = 0.013850338067684797 | Time = 23s
Step 147000 | Order = 0.020736996996686123 | Time = 23s
Step 148000 | Order = 0.017692447148212401 | Time = 23s
Step 149000 | Order = 0.0014173854320043071 | Time = 24s
Step 150000 | Order = 0.01753595607944575 | Time = 24s
Step 151000 | Order = 0.021274746688861545 | Time = 24s
Step 152000 | Order = 0.041151583246298161 | Time = 24s
Step 153000 | Order = 0.02039630517829975 | Time = 24s
Step 154000 | Order = 0.0081237175334956044 | Time = 25s
Step 155000 | Order = 0.026349582677794088 | Time = 25s
Step 156000 | Order = 0.012407502630604514 | Time = 25s
Step 157000 | Order = 0.0050803471402612764 | Time = 25s
Step 158000 | Order = 0.014889753630369014 | Time = 25s
Step 159000 | Order = 0.026123889797715096 | Time = 25s
Step 160000 | Order = 0.0077566443859487791 | Time = 26s
Step 161000 | Order = 0.021694134471856637 | Time = 26s
Step 162000 | Order = 0.018413193205602692 | Time = 26s
Step 163000 | Order = 0.018916031154218999 | Time = 26s
Step 164000 | Order = 0.010892936832673778 | Time = 26s
Step 165000 | Order = 0.020636478562745083 | Time = 26s
Step 166000 | Order = 0.024328438728342137 | Time = 27s
Step 167000 | Order = 0.016836018320155178 | Time = 27s
Step 168000 | Order = 0.0084820637503573836 | Time = 27s
Step 169000 | Order = 0.0040810187902110611 | Time = 27s
Step 170000 | Order = 0.0031703012570579777 | Time = 27s
Step 171000 | Order = 0.0070224971966977813 | Time = 27s
